setting_id,group,noise,context_budget,seed,method,accuracy,loss,ece,training_time_seconds,epochs,trainable_parameters,stored_parameters,parameter_multiplier,branch_count,candidate_count,transition_samples,router_samples,selector_validation_samples,calibration_samples,test_samples,context_mode,certificate_activated,output_type,logits_sha256,label_permutation_hash_passed,execution_commit,source_sha256,command
S3_noise0.5_budget64_seed40,S3,0.5,64,40,generic_low_rank_context_adapter,0.888671875,0.2649464169929491,0.02161776369225837,0.06562887481413782,24,358,358,1.335820895522388,1,1,128,64,128,128,512,supplied,False,single_model,0b20fd3fd17ec09037c27930466a61ecfeaa771c36327eda5c6b6d5dc6ece468,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
S3_noise0.5_budget64_seed40,S3,0.5,64,40,unconstrained_learned_matrix_action,0.927734375,0.1971783246978507,0.02711270975941369,0.056775083066895604,20,484,484,1.8059701492537314,1,1,128,64,128,128,512,supplied,False,single_model,0b20fd3fd17ec09037c27930466a61ecfeaa771c36327eda5c6b6d5dc6ece468,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
S3_noise0.5_budget64_seed40,S3,0.5,64,40,context_blind_synchronization,0.857421875,0.3927705272093443,0.030054634355507252,0.056093959137797356,24,268,268,1.0,1,1,128,64,128,128,512,supplied,False,single_model,0b20fd3fd17ec09037c27930466a61ecfeaa771c36327eda5c6b6d5dc6ece468,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
S3_noise0.5_budget64_seed40,S3,0.5,64,40,ensemble_reference,0.84765625,0.38389414455249565,0.020789109398817344,0.12707837484776974,24,720,720,2.6865671641791047,4,1,128,64,128,128,512,supplied,False,ensemble,0b20fd3fd17ec09037c27930466a61ecfeaa771c36327eda5c6b6d5dc6ece468,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
S3_noise0.5_budget64_seed41,S3,0.5,64,41,structured_group_retransport,0.947265625,0.12923045101376615,0.01281832545990787,0.04066870780661702,17,268,268,1.0,1,1,128,64,128,128,512,supplied,False,single_model,048b99e005911f44fa75966f2dc4069d384a5173a687dda7c4857761b7bc3c3e,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
S3_noise0.5_budget64_seed41,S3,0.5,64,41,twistedmerge_diagnostic_retransport,0.9453125,0.1276098610590337,0.010092232773167833,0.041581040946766734,16,268,268,1.0,1,1,128,64,128,128,512,supplied,True,single_model,048b99e005911f44fa75966f2dc4069d384a5173a687dda7c4857761b7bc3c3e,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
S3_noise0.5_budget64_seed41,S3,0.5,64,41,generic_mixture_of_experts,0.927734375,0.18405790802443014,0.02341634928430019,0.19435145799070597,24,852,852,3.1791044776119404,6,1,128,64,128,128,512,supplied,False,router,048b99e005911f44fa75966f2dc4069d384a5173a687dda7c4857761b7bc3c3e,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
S3_noise0.5_budget64_seed41,S3,0.5,64,41,generic_low_rank_context_adapter,0.921875,0.185052500142281,0.01077442345208526,0.06561945891007781,24,358,358,1.335820895522388,1,1,128,64,128,128,512,supplied,False,single_model,048b99e005911f44fa75966f2dc4069d384a5173a687dda7c4857761b7bc3c3e,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
S3_noise0.5_budget64_seed41,S3,0.5,64,41,unconstrained_learned_matrix_action,0.9375,0.16263164369406385,0.014961074660671243,0.047038083896040916,18,484,484,1.8059701492537314,1,1,128,64,128,128,512,supplied,False,single_model,048b99e005911f44fa75966f2dc4069d384a5173a687dda7c4857761b7bc3c3e,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
S3_noise0.5_budget64_seed41,S3,0.5,64,41,context_blind_synchronization,0.8828125,0.322787401182423,0.04338044576139158,0.047816541977226734,21,268,268,1.0,1,1,128,64,128,128,512,supplied,False,single_model,048b99e005911f44fa75966f2dc4069d384a5173a687dda7c4857761b7bc3c3e,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
S3_noise0.5_budget64_seed41,S3,0.5,64,41,ensemble_reference,0.884765625,0.3006101415826975,0.03441892049790251,0.1332213340792805,24,720,720,2.6865671641791047,4,1,128,64,128,128,512,supplied,False,ensemble,048b99e005911f44fa75966f2dc4069d384a5173a687dda7c4857761b7bc3c3e,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
S3_noise0.5_budget64_seed42,S3,0.5,64,42,structured_group_retransport,0.958984375,0.1196884948835754,0.018542004564183378,0.03344054101034999,14,268,268,1.0,1,1,128,64,128,128,512,supplied,False,single_model,c4420000f8abf38a9ca6e6eaa90bb8a7a285ecb0b0cdeef4f5bc05af8a70ddd5,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
S3_noise0.5_budget64_seed42,S3,0.5,64,42,twistedmerge_diagnostic_retransport,0.9609375,0.11244698369893061,0.008523992644469678,0.05071108299307525,20,268,268,1.0,1,1,128,64,128,128,512,supplied,True,single_model,c4420000f8abf38a9ca6e6eaa90bb8a7a285ecb0b0cdeef4f5bc05af8a70ddd5,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
S3_noise0.5_budget64_seed42,S3,0.5,64,42,generic_mixture_of_experts,0.9453125,0.1636390638036617,0.027044523880282584,0.1949568330310285,24,852,852,3.1791044776119404,6,1,128,64,128,128,512,supplied,False,router,c4420000f8abf38a9ca6e6eaa90bb8a7a285ecb0b0cdeef4f5bc05af8a70ddd5,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
S3_noise0.5_budget64_seed42,S3,0.5,64,42,generic_low_rank_context_adapter,0.9296875,0.18190333297685296,0.014435488367374813,0.06636220798827708,24,358,358,1.335820895522388,1,1,128,64,128,128,512,supplied,False,single_model,c4420000f8abf38a9ca6e6eaa90bb8a7a285ecb0b0cdeef4f5bc05af8a70ddd5,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
S3_noise0.5_budget64_seed42,S3,0.5,64,42,unconstrained_learned_matrix_action,0.9375,0.14985080217787883,0.015169361853963954,0.04470604099333286,16,484,484,1.8059701492537314,1,1,128,64,128,128,512,supplied,False,single_model,c4420000f8abf38a9ca6e6eaa90bb8a7a285ecb0b0cdeef4f5bc05af8a70ddd5,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
S3_noise0.5_budget64_seed42,S3,0.5,64,42,context_blind_synchronization,0.85546875,0.3516546916570172,0.03341660439019523,0.12636708305217326,24,268,268,1.0,1,1,128,64,128,128,512,supplied,False,single_model,c4420000f8abf38a9ca6e6eaa90bb8a7a285ecb0b0cdeef4f5bc05af8a70ddd5,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
S3_noise0.5_budget64_seed42,S3,0.5,64,42,ensemble_reference,0.853515625,0.3507082643737939,0.03130245878030266,0.6785025829449296,24,720,720,2.6865671641791047,4,1,128,64,128,128,512,supplied,False,ensemble,c4420000f8abf38a9ca6e6eaa90bb8a7a285ecb0b0cdeef4f5bc05af8a70ddd5,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
S3_noise0.5_budget64_seed43,S3,0.5,64,43,structured_group_retransport,0.9453125,0.13236452504407653,0.012581515557806061,0.06349366717040539,24,268,268,1.0,1,1,128,64,128,128,512,supplied,False,single_model,506dd3d3612c7bc6772a1600f526ffba144daa581700ab650368ed74e5eabd90,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
S3_noise0.5_budget64_seed43,S3,0.5,64,43,twistedmerge_diagnostic_retransport,0.94140625,0.13002032479507963,0.02049178626519152,0.06659495807252824,24,268,268,1.0,1,1,128,64,128,128,512,supplied,True,single_model,506dd3d3612c7bc6772a1600f526ffba144daa581700ab650368ed74e5eabd90,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
S3_noise0.5_budget64_seed43,S3,0.5,64,43,generic_mixture_of_experts,0.916015625,0.21202940757559635,0.022839774575217197,0.40560720791108906,22,852,852,3.1791044776119404,6,1,128,64,128,128,512,supplied,False,router,506dd3d3612c7bc6772a1600f526ffba144daa581700ab650368ed74e5eabd90,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
S3_noise0.5_budget64_seed43,S3,0.5,64,43,generic_low_rank_context_adapter,0.908203125,0.2475930414431445,0.018896671360289486,0.11137620895169675,24,358,358,1.335820895522388,1,1,128,64,128,128,512,supplied,False,single_model,506dd3d3612c7bc6772a1600f526ffba144daa581700ab650368ed74e5eabd90,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
S3_noise0.5_budget64_seed43,S3,0.5,64,43,unconstrained_learned_matrix_action,0.90234375,0.29762096912115693,0.04075196274974588,0.08136158296838403,20,484,484,1.8059701492537314,1,1,128,64,128,128,512,supplied,False,single_model,506dd3d3612c7bc6772a1600f526ffba144daa581700ab650368ed74e5eabd90,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
S3_noise0.5_budget64_seed43,S3,0.5,64,43,context_blind_synchronization,0.82421875,0.38438478130385134,0.022180632849702734,0.05880020884796977,22,268,268,1.0,1,1,128,64,128,128,512,supplied,False,single_model,506dd3d3612c7bc6772a1600f526ffba144daa581700ab650368ed74e5eabd90,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
S3_noise0.5_budget64_seed43,S3,0.5,64,43,ensemble_reference,0.83203125,0.3705879196663765,0.01855500932094346,0.18550420785322785,24,720,720,2.6865671641791047,4,1,128,64,128,128,512,supplied,False,ensemble,506dd3d3612c7bc6772a1600f526ffba144daa581700ab650368ed74e5eabd90,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
S3_noise0.5_budget64_seed44,S3,0.5,64,44,structured_group_retransport,0.955078125,0.12349008944904816,0.02617130826297343,0.04094204190187156,15,268,268,1.0,1,1,128,64,128,128,512,supplied,False,single_model,a5142f264ad110bdbe3062d8ed2fd008d10685b7375e0acefe3e9171f4d21e6c,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
S3_noise0.5_budget64_seed44,S3,0.5,64,44,twistedmerge_diagnostic_retransport,0.95703125,0.11987946246996581,0.02673842376323473,0.04253637511283159,13,268,268,1.0,1,1,128,64,128,128,512,supplied,True,single_model,a5142f264ad110bdbe3062d8ed2fd008d10685b7375e0acefe3e9171f4d21e6c,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
S3_noise0.5_budget64_seed44,S3,0.5,64,44,generic_mixture_of_experts,0.94921875,0.14842310842625644,0.022110803809685498,0.2691507909912616,24,852,852,3.1791044776119404,6,1,128,64,128,128,512,supplied,False,router,a5142f264ad110bdbe3062d8ed2fd008d10685b7375e0acefe3e9171f4d21e6c,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
S3_noise0.5_budget64_seed44,S3,0.5,64,44,generic_low_rank_context_adapter,0.9296875,0.18836115226346353,0.013660392235092553,0.07964350003749132,24,358,358,1.335820895522388,1,1,128,64,128,128,512,supplied,False,single_model,a5142f264ad110bdbe3062d8ed2fd008d10685b7375e0acefe3e9171f4d21e6c,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
S3_noise0.5_budget64_seed44,S3,0.5,64,44,unconstrained_learned_matrix_action,0.9453125,0.16684267569912914,0.024966851552109696,0.04318583314307034,15,484,484,1.8059701492537314,1,1,128,64,128,128,512,supplied,False,single_model,a5142f264ad110bdbe3062d8ed2fd008d10685b7375e0acefe3e9171f4d21e6c,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
S3_noise0.5_budget64_seed44,S3,0.5,64,44,context_blind_synchronization,0.876953125,0.3347833274483192,0.04711372309245379,0.06177608296275139,24,268,268,1.0,1,1,128,64,128,128,512,supplied,False,single_model,a5142f264ad110bdbe3062d8ed2fd008d10685b7375e0acefe3e9171f4d21e6c,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
S3_noise0.5_budget64_seed44,S3,0.5,64,44,ensemble_reference,0.869140625,0.32469625912129535,0.04061255139478818,0.13307025004178286,24,720,720,2.6865671641791047,4,1,128,64,128,128,512,supplied,False,ensemble,a5142f264ad110bdbe3062d8ed2fd008d10685b7375e0acefe3e9171f4d21e6c,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.2_budget16_seed40,D4,0.2,16,40,structured_group_retransport,1.0,0.0023886124682055707,0.002345547957112569,0.0632337499409914,24,316,316,1.0,1,1,128,16,128,128,512,supplied,False,single_model,5047e5e6ffca97a3b8e2c32a401db205441061433b41aa9e138fa2502a126eec,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.2_budget16_seed40,D4,0.2,16,40,twistedmerge_diagnostic_retransport,1.0,0.0024317331015843136,0.0023865932982853433,0.08899329113774002,24,316,316,1.0,1,1,128,16,128,128,512,supplied,True,single_model,5047e5e6ffca97a3b8e2c32a401db205441061433b41aa9e138fa2502a126eec,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.2_budget16_seed40,D4,0.2,16,40,generic_mixture_of_experts,0.99609375,0.01988601761466035,0.01813357948372232,0.23586687492206693,24,1344,1344,4.253164556962025,8,1,128,16,128,128,512,supplied,False,router,5047e5e6ffca97a3b8e2c32a401db205441061433b41aa9e138fa2502a126eec,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.2_budget16_seed40,D4,0.2,16,40,generic_low_rank_context_adapter,0.9921875,0.03999225079416503,0.028484558104119033,0.06622862489894032,24,412,412,1.3037974683544304,1,1,128,16,128,128,512,supplied,False,single_model,5047e5e6ffca97a3b8e2c32a401db205441061433b41aa9e138fa2502a126eec,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.2_budget16_seed40,D4,0.2,16,40,unconstrained_learned_matrix_action,1.0,0.0038636458484270185,0.0036095262200432545,0.06866879109293222,24,828,828,2.6202531645569622,1,1,128,16,128,128,512,supplied,False,single_model,5047e5e6ffca97a3b8e2c32a401db205441061433b41aa9e138fa2502a126eec,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.2_budget16_seed40,D4,0.2,16,40,context_blind_synchronization,0.978515625,0.08899140438584499,0.04589508072981213,0.05909037496894598,24,316,316,1.0,1,1,128,16,128,128,512,supplied,False,single_model,5047e5e6ffca97a3b8e2c32a401db205441061433b41aa9e138fa2502a126eec,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.2_budget16_seed40,D4,0.2,16,40,ensemble_reference,0.9921875,0.08912828397695548,0.06870238676181674,0.13263362483121455,24,848,848,2.6835443037974684,4,1,128,16,128,128,512,supplied,False,ensemble,5047e5e6ffca97a3b8e2c32a401db205441061433b41aa9e138fa2502a126eec,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.2_budget16_seed41,D4,0.2,16,41,structured_group_retransport,1.0,0.002456504019890119,0.002397425838413995,0.08377341693267226,24,316,316,1.0,1,1,128,16,128,128,512,supplied,False,single_model,3fa8c4ceff0bdc0120d63d1b8bb3377a2a5a7dcaadf4048572ebe44ad311a629,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.2_budget16_seed41,D4,0.2,16,41,twistedmerge_diagnostic_retransport,1.0,0.0025441761793888514,0.0024584821516165575,0.0866482921410352,24,316,316,1.0,1,1,128,16,128,128,512,supplied,True,single_model,3fa8c4ceff0bdc0120d63d1b8bb3377a2a5a7dcaadf4048572ebe44ad311a629,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.2_budget16_seed41,D4,0.2,16,41,generic_mixture_of_experts,1.0,0.009792162852375969,0.009441230636363533,0.2560468341689557,24,1344,1344,4.253164556962025,8,1,128,16,128,128,512,supplied,False,router,3fa8c4ceff0bdc0120d63d1b8bb3377a2a5a7dcaadf4048572ebe44ad311a629,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.2_budget16_seed41,D4,0.2,16,41,generic_low_rank_context_adapter,1.0,0.02248888115669868,0.021406763903058068,0.06625237502157688,24,412,412,1.3037974683544304,1,1,128,16,128,128,512,supplied,False,single_model,3fa8c4ceff0bdc0120d63d1b8bb3377a2a5a7dcaadf4048572ebe44ad311a629,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.2_budget16_seed41,D4,0.2,16,41,unconstrained_learned_matrix_action,0.998046875,0.004772756869214039,0.0038257743393207986,0.0700457920320332,24,828,828,2.6202531645569622,1,1,128,16,128,128,512,supplied,False,single_model,3fa8c4ceff0bdc0120d63d1b8bb3377a2a5a7dcaadf4048572ebe44ad311a629,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.2_budget16_seed41,D4,0.2,16,41,context_blind_synchronization,0.994140625,0.060342917712491465,0.04788240885467884,0.05246591614559293,24,316,316,1.0,1,1,128,16,128,128,512,supplied,False,single_model,3fa8c4ceff0bdc0120d63d1b8bb3377a2a5a7dcaadf4048572ebe44ad311a629,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.2_budget16_seed41,D4,0.2,16,41,ensemble_reference,0.998046875,0.06894183197975125,0.06303862867468593,0.1397724160924554,24,848,848,2.6835443037974684,4,1,128,16,128,128,512,supplied,False,ensemble,3fa8c4ceff0bdc0120d63d1b8bb3377a2a5a7dcaadf4048572ebe44ad311a629,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.2_budget16_seed42,D4,0.2,16,42,structured_group_retransport,1.0,0.0022354954317477657,0.002163518445409263,0.06795083405449986,24,316,316,1.0,1,1,128,16,128,128,512,supplied,False,single_model,9bd0e5b77fb64c76cf36805ff2df054b034026b4351cf4efbec31e5894af14e9,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.2_budget16_seed42,D4,0.2,16,42,twistedmerge_diagnostic_retransport,1.0,0.0029176806988414194,0.0027231324391350283,0.0926884999498725,24,316,316,1.0,1,1,128,16,128,128,512,supplied,True,single_model,9bd0e5b77fb64c76cf36805ff2df054b034026b4351cf4efbec31e5894af14e9,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.2_budget16_seed42,D4,0.2,16,42,generic_mixture_of_experts,1.0,0.018358558482523192,0.01729861795865692,0.2705070828087628,24,1344,1344,4.253164556962025,8,1,128,16,128,128,512,supplied,False,router,9bd0e5b77fb64c76cf36805ff2df054b034026b4351cf4efbec31e5894af14e9,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.2_budget16_seed42,D4,0.2,16,42,generic_low_rank_context_adapter,1.0,0.021101203456959303,0.01993838740392998,0.07198662497103214,24,412,412,1.3037974683544304,1,1,128,16,128,128,512,supplied,False,single_model,9bd0e5b77fb64c76cf36805ff2df054b034026b4351cf4efbec31e5894af14e9,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.2_budget16_seed42,D4,0.2,16,42,unconstrained_learned_matrix_action,0.998046875,0.006051751450794056,0.003889993806895529,0.07465887512080371,24,828,828,2.6202531645569622,1,1,128,16,128,128,512,supplied,False,single_model,9bd0e5b77fb64c76cf36805ff2df054b034026b4351cf4efbec31e5894af14e9,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.2_budget16_seed42,D4,0.2,16,42,context_blind_synchronization,0.96875,0.10581821470863848,0.054300526128312494,0.05914229201152921,24,316,316,1.0,1,1,128,16,128,128,512,supplied,False,single_model,9bd0e5b77fb64c76cf36805ff2df054b034026b4351cf4efbec31e5894af14e9,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.2_budget16_seed42,D4,0.2,16,42,ensemble_reference,0.9921875,0.09335728739970284,0.07669064640382517,0.15039879200048745,24,848,848,2.6835443037974684,4,1,128,16,128,128,512,supplied,False,ensemble,9bd0e5b77fb64c76cf36805ff2df054b034026b4351cf4efbec31e5894af14e9,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.2_budget16_seed43,D4,0.2,16,43,structured_group_retransport,1.0,0.0031956473456332714,0.0031206038213855217,0.106970707885921,24,316,316,1.0,1,1,128,16,128,128,512,supplied,False,single_model,e699fb23eff4bf1aab1d507bc348008c18e30ec122ca3f734cfc003663445d92,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.2_budget16_seed43,D4,0.2,16,43,twistedmerge_diagnostic_retransport,1.0,0.003442552915749074,0.0033446213395836003,0.12266029184684157,24,316,316,1.0,1,1,128,16,128,128,512,supplied,True,single_model,e699fb23eff4bf1aab1d507bc348008c18e30ec122ca3f734cfc003663445d92,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
