setting_id,group,noise,context_budget,seed,method,batch_size,preprocessing_latency_ms,router_latency_ms,total_inference_latency_ms,cold_start_ms,latency_median_ms,latency_q1_ms,latency_q3_ms,peak_process_memory_mb,peak_mps_memory_mb,warmups,timed_repetitions,stored_parameters,trainable_parameters,branch_count,calibration_cost_samples,context_training_samples,training_time_seconds,flops,measurement_type,execution_commit,source_sha256,command
D4_noise0.2_budget16_seed41,D4,0.2,16,41,structured_group_retransport,1,0.0005417969077825546,0.0012919772416353226,0.018208520486950874,0.16054208390414715,0.018208520486950874,0.018124934285879135,0.01833401620388031,219.8125,0.375,10,100,316,316,1,128,16,0.08377341693267226,unavailable_no_model_aware_counter_installed,end_to_end_torch_cpu,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.2_budget16_seed41,D4,0.2,16,41,structured_group_retransport,8,0.000541098415851593,0.0013329554349184036,0.019020983017981052,0.16304198652505875,0.019020983017981052,0.01850002445280552,0.01970818266272545,219.8125,0.375,10,100,316,316,1,128,16,0.08377341693267226,unavailable_no_model_aware_counter_installed,end_to_end_torch_cpu,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.2_budget16_seed41,D4,0.2,16,41,structured_group_retransport,32,0.000500120222568512,0.0014167744666337967,0.023833010345697403,0.15804078429937363,0.023833010345697403,0.021625019144266844,0.02519774716347456,219.8125,0.375,10,100,316,316,1,128,16,0.08377341693267226,unavailable_no_model_aware_counter_installed,end_to_end_torch_cpu,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.2_budget16_seed41,D4,0.2,16,41,structured_group_retransport,128,0.000500120222568512,0.001375097781419754,0.04962482489645481,0.307207927107811,0.04962482489645481,0.04860403714701533,0.050469301640987396,219.8125,0.375,10,100,316,316,1,128,16,0.08377341693267226,unavailable_no_model_aware_counter_installed,end_to_end_torch_cpu,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.2_budget16_seed41,D4,0.2,16,41,twistedmerge_diagnostic_retransport,1,0.000500120222568512,0.0012919772416353226,0.034082913771271706,0.2030001487582922,0.034082913771271706,0.03391597419977188,0.03433297388255596,219.8125,0.375,10,100,316,316,1,128,16,0.0866482921410352,unavailable_no_model_aware_counter_installed,end_to_end_torch_cpu,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.2_budget16_seed41,D4,0.2,16,41,twistedmerge_diagnostic_retransport,8,0.0005417969077825546,0.0012919772416353226,0.04147901199758053,0.251916004344821,0.04147901199758053,0.040499959141016006,0.042603875044733286,219.8125,0.375,10,100,316,316,1,128,16,0.0866482921410352,unavailable_no_model_aware_counter_installed,end_to_end_torch_cpu,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.2_budget16_seed41,D4,0.2,16,41,twistedmerge_diagnostic_retransport,32,0.000500120222568512,0.001375097781419754,0.0668955035507679,0.34129200503230095,0.0668955035507679,0.06662512896582484,0.0678744399920106,219.8125,0.375,10,100,316,316,1,128,16,0.0866482921410352,unavailable_no_model_aware_counter_installed,end_to_end_torch_cpu,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.2_budget16_seed41,D4,0.2,16,41,twistedmerge_diagnostic_retransport,128,0.000562518835067749,0.001334119588136673,0.20070804748684168,0.5038750823587179,0.20070804748684168,0.19347923807799816,0.21583319175988436,219.8125,0.375,10,100,316,316,1,128,16,0.0866482921410352,unavailable_no_model_aware_counter_installed,end_to_end_torch_cpu,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.2_budget16_seed41,D4,0.2,16,41,generic_mixture_of_experts,1,0.000500120222568512,0.005333917215466499,0.09254156611859798,0.24574995040893555,0.09254156611859798,0.0916249118745327,0.09441631846129894,219.8125,0.375,10,100,1344,1344,8,128,16,0.2560468341689557,unavailable_no_model_aware_counter_installed,end_to_end_torch_cpu,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.2_budget16_seed41,D4,0.2,16,41,generic_mixture_of_experts,8,0.0005420297384262085,0.024625100195407867,0.1090209698304534,0.3737499937415123,0.1090209698304534,0.1065828837454319,0.1160625834017992,219.8125,0.375,10,100,1344,1344,8,128,16,0.2560468341689557,unavailable_no_model_aware_counter_installed,end_to_end_torch_cpu,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.2_budget16_seed41,D4,0.2,16,41,generic_mixture_of_experts,32,0.000500120222568512,0.02318748738616705,0.11702091433107853,0.3286669962108135,0.11702091433107853,0.11408340651541948,0.12817775132134557,219.8125,0.375,10,100,1344,1344,8,128,16,0.2560468341689557,unavailable_no_model_aware_counter_installed,end_to_end_torch_cpu,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.2_budget16_seed41,D4,0.2,16,41,generic_mixture_of_experts,128,0.0005414476618170738,0.027896021492779255,0.15360454563051462,0.3810829948633909,0.15360454563051462,0.14027062570676208,0.16315665561705828,219.8125,0.375,10,100,1344,1344,8,128,16,0.2560468341689557,unavailable_no_model_aware_counter_installed,end_to_end_torch_cpu,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.2_budget16_seed41,D4,0.2,16,41,generic_low_rank_context_adapter,1,0.0005420297384262085,0.0012920936569571495,0.015791505575180054,0.1152500044554472,0.015791505575180054,0.015542085748165846,0.01595797948539257,219.8125,0.375,10,100,412,412,1,128,16,0.06625237502157688,unavailable_no_model_aware_counter_installed,end_to_end_torch_cpu,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.2_budget16_seed41,D4,0.2,16,41,generic_low_rank_context_adapter,8,0.0005420297384262085,0.001334119588136673,0.017125043086707592,0.1321248710155487,0.017125043086707592,0.016739533748477697,0.017249956727027893,219.8125,0.375,10,100,412,412,1,128,16,0.06625237502157688,unavailable_no_model_aware_counter_installed,end_to_end_torch_cpu,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.2_budget16_seed41,D4,0.2,16,41,generic_low_rank_context_adapter,32,0.0005414476618170738,0.001374981366097927,0.021958607248961926,0.1509999856352806,0.021958607248961926,0.021625019144266844,0.022427411749958992,219.8125,0.375,10,100,412,412,1,128,16,0.06625237502157688,unavailable_no_model_aware_counter_installed,end_to_end_torch_cpu,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.2_budget16_seed41,D4,0.2,16,41,generic_low_rank_context_adapter,128,0.0005420297384262085,0.001334119588136673,0.023895874619483948,0.14658411964774132,0.023895874619483948,0.022958731278777122,0.02537504769861698,219.8125,0.375,10,100,412,412,1,128,16,0.06625237502157688,unavailable_no_model_aware_counter_installed,end_to_end_torch_cpu,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.2_budget16_seed41,D4,0.2,16,41,unconstrained_learned_matrix_action,1,0.0005420297384262085,0.0013748649507761002,0.017582904547452927,0.1532919704914093,0.017582904547452927,0.017041631508618593,0.017707934603095055,219.8125,0.375,10,100,828,828,1,128,16,0.0700457920320332,unavailable_no_model_aware_counter_installed,end_to_end_torch_cpu,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.2_budget16_seed41,D4,0.2,16,41,unconstrained_learned_matrix_action,8,0.0005420297384262085,0.0013329554349184036,0.01808302477002144,0.19858288578689098,0.01808302477002144,0.01760426675900817,0.0182604999281466,219.8125,0.375,10,100,828,828,1,128,16,0.0700457920320332,unavailable_no_model_aware_counter_installed,end_to_end_torch_cpu,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.2_budget16_seed41,D4,0.2,16,41,unconstrained_learned_matrix_action,32,0.0005420297384262085,0.0013329554349184036,0.025104032829403877,0.15441584400832653,0.025104032829403877,0.023823464289307594,0.025760149583220482,219.8125,0.375,10,100,828,828,1,128,16,0.0700457920320332,unavailable_no_model_aware_counter_installed,end_to_end_torch_cpu,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.2_budget16_seed41,D4,0.2,16,41,unconstrained_learned_matrix_action,128,0.000541098415851593,0.0013331882655620575,0.05039595998823643,0.24087494239211082,0.05039595998823643,0.04330207593739033,0.056166492868214846,219.8125,0.375,10,100,828,828,1,128,16,0.0700457920320332,unavailable_no_model_aware_counter_installed,end_to_end_torch_cpu,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.2_budget16_seed41,D4,0.2,16,41,context_blind_synchronization,1,0.0005830079317092896,0.0013748649507761002,0.010333023965358734,0.11387490667402744,0.010333023965358734,0.010167015716433525,0.010624993592500687,219.8125,0.375,10,100,316,316,1,128,16,0.05246591614559293,unavailable_no_model_aware_counter_installed,end_to_end_torch_cpu,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.2_budget16_seed41,D4,0.2,16,41,context_blind_synchronization,8,0.0005409820005297661,0.0013329554349184036,0.01037493348121643,0.0879999715834856,0.01037493348121643,0.010333023965358734,0.010624993592500687,219.8125,0.375,10,100,316,316,1,128,16,0.05246591614559293,unavailable_no_model_aware_counter_installed,end_to_end_torch_cpu,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.2_budget16_seed41,D4,0.2,16,41,context_blind_synchronization,32,0.000541098415851593,0.0013329554349184036,0.013437471352517605,0.1052499283105135,0.013437471352517605,0.013197772204875946,0.01381273614242673,219.8125,0.375,10,100,316,316,1,128,16,0.05246591614559293,unavailable_no_model_aware_counter_installed,end_to_end_torch_cpu,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.2_budget16_seed41,D4,0.2,16,41,context_blind_synchronization,128,0.0005420297384262085,0.0014170072972774506,0.016124919056892395,0.13424991630017757,0.016124919056892395,0.015707919374108315,0.01645786687731743,219.8125,0.375,10,100,316,316,1,128,16,0.05246591614559293,unavailable_no_model_aware_counter_installed,end_to_end_torch_cpu,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.2_budget16_seed41,D4,0.2,16,41,ensemble_reference,1,0.0005420297384262085,0.0013329554349184036,0.04443747457116842,0.18416717648506165,0.04443747457116842,0.04424992948770523,0.045145920012146235,219.8125,0.375,10,100,848,848,4,128,16,0.1397724160924554,unavailable_no_model_aware_counter_installed,end_to_end_torch_cpu,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.2_budget16_seed41,D4,0.2,16,41,ensemble_reference,8,0.0005420297384262085,0.001375097781419754,0.047104666009545326,0.18733390606939793,0.047104666009545326,0.045697728637605906,0.047624867875128984,219.8125,0.375,10,100,848,848,4,128,16,0.1397724160924554,unavailable_no_model_aware_counter_installed,end_to_end_torch_cpu,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.2_budget16_seed41,D4,0.2,16,41,ensemble_reference,32,0.000500120222568512,0.0013329554349184036,0.05591660737991333,0.20520808175206184,0.05591660737991333,0.05550007335841656,0.0574063160456717,219.8125,0.375,10,100,848,848,4,128,16,0.1397724160924554,unavailable_no_model_aware_counter_installed,end_to_end_torch_cpu,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.2_budget16_seed41,D4,0.2,16,41,ensemble_reference,128,0.0005420297384262085,0.001416075974702835,0.06781250704079866,0.2234999556094408,0.06781250704079866,0.0676147174090147,0.06887450581416488,219.8125,0.375,10,100,848,848,4,128,16,0.1397724160924554,unavailable_no_model_aware_counter_installed,end_to_end_torch_cpu,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.2_budget16_seed42,D4,0.2,16,42,structured_group_retransport,1,0.000500120222568512,0.0013748649507761002,0.01879199407994747,0.19754189997911453,0.01879199407994747,0.018625054508447647,0.019083963707089424,219.8125,0.375,10,100,316,316,1,128,16,0.06795083405449986,unavailable_no_model_aware_counter_installed,end_to_end_torch_cpu,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.2_budget16_seed42,D4,0.2,16,42,structured_group_retransport,8,0.0005420297384262085,0.001375097781419754,0.02050003968179226,0.8744169026613235,0.02050003968179226,0.020166859030723572,0.04023901419714093,219.8125,0.375,10,100,316,316,1,128,16,0.06795083405449986,unavailable_no_model_aware_counter_installed,end_to_end_torch_cpu,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.2_budget16_seed42,D4,0.2,16,42,structured_group_retransport,32,0.0005420297384262085,0.001375097781419754,0.02774992026388645,0.21279207430779934,0.02774992026388645,0.026667024940252304,0.028468668460845947,219.8125,0.375,10,100,316,316,1,128,16,0.06795083405449986,unavailable_no_model_aware_counter_installed,end_to_end_torch_cpu,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.2_budget16_seed42,D4,0.2,16,42,structured_group_retransport,128,0.0005420297384262085,0.001375097781419754,0.051833572797477245,0.2971249632537365,0.051833572797477245,0.049834081437438726,0.05467724986374378,219.8125,0.375,10,100,316,316,1,128,16,0.06795083405449986,unavailable_no_model_aware_counter_installed,end_to_end_torch_cpu,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.2_budget16_seed42,D4,0.2,16,42,twistedmerge_diagnostic_retransport,1,0.0005420297384262085,0.0013335375115275383,0.035375007428228855,0.2592909149825573,0.035375007428228855,0.03520870814099908,0.03566686064004898,219.8125,0.375,10,100,316,316,1,128,16,0.0926884999498725,unavailable_no_model_aware_counter_installed,end_to_end_torch_cpu,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.2_budget16_seed42,D4,0.2,16,42,twistedmerge_diagnostic_retransport,8,0.0005420297384262085,0.0013329554349184036,0.04152103792876005,0.47504203394055367,0.04152103792876005,0.04112487658858299,0.044104468543082476,219.8125,0.375,10,100,316,316,1,128,16,0.0926884999498725,unavailable_no_model_aware_counter_installed,end_to_end_torch_cpu,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.2_budget16_seed42,D4,0.2,16,42,twistedmerge_diagnostic_retransport,32,0.0005420297384262085,0.001333886757493019,0.0724999699741602,0.36399997770786285,0.0724999699741602,0.07173977792263031,0.07308297790586948,219.8125,0.375,10,100,316,316,1,128,16,0.0926884999498725,unavailable_no_model_aware_counter_installed,end_to_end_torch_cpu,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.2_budget16_seed42,D4,0.2,16,42,twistedmerge_diagnostic_retransport,128,0.0005420297384262085,0.001375097781419754,0.20802044309675694,0.5603330209851265,0.20802044309675694,0.20013557514175773,0.21645799279212952,219.8125,0.375,10,100,316,316,1,128,16,0.0926884999498725,unavailable_no_model_aware_counter_installed,end_to_end_torch_cpu,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.2_budget16_seed42,D4,0.2,16,42,generic_mixture_of_experts,1,0.0005420297384262085,0.00558304600417614,0.09356241207569838,0.3181248903274536,0.09356241207569838,0.09198975749313831,0.09653117740526795,219.8125,0.375,10,100,1344,1344,8,128,16,0.2705070828087628,unavailable_no_model_aware_counter_installed,end_to_end_torch_cpu,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.2_budget16_seed42,D4,0.2,16,42,generic_mixture_of_experts,8,0.0005420297384262085,0.0281244283542037,0.13256247621029615,0.4002500791102648,0.13256247621029615,0.1268959604203701,0.1587918377481401,219.8125,0.375,10,100,1344,1344,8,128,16,0.2705070828087628,unavailable_no_model_aware_counter_installed,end_to_end_torch_cpu,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.2_budget16_seed42,D4,0.2,16,42,generic_mixture_of_experts,32,0.0005420297384262085,0.025374465622007847,0.21375005599111319,0.41795801371335983,0.21375005599111319,0.14637515414506197,0.5493442877195776,219.8125,0.375,10,100,1344,1344,8,128,16,0.2705070828087628,unavailable_no_model_aware_counter_installed,end_to_end_torch_cpu,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.2_budget16_seed42,D4,0.2,16,42,generic_mixture_of_experts,128,0.0006669433787465096,0.0680205412209034,0.20589609630405903,3.313833847641945,0.20589609630405903,0.16452075215056539,0.4212188068777323,219.8125,0.375,10,100,1344,1344,8,128,16,0.2705070828087628,unavailable_no_model_aware_counter_installed,end_to_end_torch_cpu,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.2_budget16_seed42,D4,0.2,16,42,generic_low_rank_context_adapter,1,0.0005420297384262085,0.0013748649507761002,0.017582904547452927,0.9386669844388962,0.017582904547452927,0.01712515950202942,0.02509402111172676,219.8125,0.375,10,100,412,412,1,128,16,0.07198662497103214,unavailable_no_model_aware_counter_installed,end_to_end_torch_cpu,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.2_budget16_seed42,D4,0.2,16,42,generic_low_rank_context_adapter,8,0.001458916813135147,0.003041583113372326,0.05602103192359209,0.7746249902993441,0.05602103192359209,0.020511099137365818,0.07731193909421563,219.8125,0.375,10,100,412,412,1,128,16,0.07198662497103214,unavailable_no_model_aware_counter_installed,end_to_end_torch_cpu,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.2_budget16_seed42,D4,0.2,16,42,generic_low_rank_context_adapter,32,0.0005420297384262085,0.001416075974702835,0.022082822397351265,0.5142090376466513,0.022082822397351265,0.021155690774321556,0.023010652512311935,219.8125,0.375,10,100,412,412,1,128,16,0.07198662497103214,unavailable_no_model_aware_counter_installed,end_to_end_torch_cpu,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.2_budget16_seed42,D4,0.2,16,42,generic_low_rank_context_adapter,128,0.0005420297384262085,0.001416075974702835,0.028291484341025352,0.1774581614881754,0.028291484341025352,0.027281465008854866,0.029270770028233528,219.8125,0.375,10,100,412,412,1,128,16,0.07198662497103214,unavailable_no_model_aware_counter_installed,end_to_end_torch_cpu,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.2_budget16_seed42,D4,0.2,16,42,unconstrained_learned_matrix_action,1,0.0005420297384262085,0.001375097781419754,0.017625046893954277,0.28608390130102634,0.017625046893954277,0.017459038645029068,0.017885351553559303,219.8125,0.375,10,100,828,828,1,128,16,0.07465887512080371,unavailable_no_model_aware_counter_installed,end_to_end_torch_cpu,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.2_budget16_seed42,D4,0.2,16,42,unconstrained_learned_matrix_action,8,0.0005420297384262085,0.001375097781419754,0.018875114619731903,0.16787508502602577,0.018875114619731903,0.018708116840571165,0.019468541722744703,219.8125,0.375,10,100,828,828,1,128,16,0.07465887512080371,unavailable_no_model_aware_counter_installed,end_to_end_torch_cpu,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.2_budget16_seed42,D4,0.2,16,42,unconstrained_learned_matrix_action,32,0.0005420297384262085,0.0013748649507761002,0.023458502255380154,0.21395902149379253,0.023458502255380154,0.022167048882693052,0.025510555133223534,219.8125,0.375,10,100,828,828,1,128,16,0.07465887512080371,unavailable_no_model_aware_counter_installed,end_to_end_torch_cpu,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.2_budget16_seed42,D4,0.2,16,42,unconstrained_learned_matrix_action,128,0.0005420297384262085,0.001416075974702835,0.06585393566638231,0.327457906678319,0.06585393566638231,0.05498947575688362,0.0796980457380414,219.8125,0.375,10,100,828,828,1,128,16,0.07465887512080371,unavailable_no_model_aware_counter_installed,end_to_end_torch_cpu,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.2_budget16_seed42,D4,0.2,16,42,context_blind_synchronization,1,0.0007080379873514175,0.001375097781419754,0.010354560799896717,0.11820811778306961,0.010354560799896717,0.010291812941432,0.010499963536858559,219.8125,0.375,10,100,316,316,1,128,16,0.05914229201152921,unavailable_no_model_aware_counter_installed,end_to_end_torch_cpu,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.2_budget16_seed42,D4,0.2,16,42,context_blind_synchronization,8,0.0005420297384262085,0.001375097781419754,0.010875053703784943,0.11129118502140045,0.010875053703784943,0.010791001841425896,0.010969117283821106,219.8125,0.375,10,100,316,316,1,128,16,0.05914229201152921,unavailable_no_model_aware_counter_installed,end_to_end_torch_cpu,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.2_budget16_seed42,D4,0.2,16,42,context_blind_synchronization,32,0.0005420297384262085,0.0013748649507761002,0.014457851648330688,0.1218749675899744,0.014457851648330688,0.013916462194174528,0.014843419194221497,219.8125,0.375,10,100,316,316,1,128,16,0.05914229201152921,unavailable_no_model_aware_counter_installed,end_to_end_torch_cpu,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.2_budget16_seed42,D4,0.2,16,42,context_blind_synchronization,128,0.0005420297384262085,0.001416075974702835,0.01756299752742052,0.12125005014240742,0.01756299752742052,0.016364501789212227,0.030989584047347307,219.8125,0.375,10,100,316,316,1,128,16,0.05914229201152921,unavailable_no_model_aware_counter_installed,end_to_end_torch_cpu,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
