setting_id,phase,seed,threshold,coverage,covered_task_accuracy
FashionMNIST_confirmation_seed13,confirmation,13,0.49582332372665405,0.6744999885559082,0.7546330690383911
FashionMNIST_confirmation_seed13,confirmation,13,0.523093044757843,0.6324999928474426,0.7604743242263794
FashionMNIST_confirmation_seed13,confirmation,13,0.5449933409690857,0.6060000061988831,0.7665016651153564
FashionMNIST_confirmation_seed13,confirmation,13,0.578294038772583,0.5709999799728394,0.7705779075622559
FashionMNIST_confirmation_seed13,confirmation,13,0.6224800944328308,0.5214999914169312,0.7842761278152466
FashionMNIST_confirmation_seed13,confirmation,13,0.6603556871414185,0.48899999260902405,0.7924335598945618
FashionMNIST_confirmation_seed13,confirmation,13,0.716962456703186,0.44449999928474426,0.8042744398117065
FashionMNIST_confirmation_seed13,confirmation,13,0.761258065700531,0.4050000011920929,0.8148148059844971
FashionMNIST_confirmation_seed13,confirmation,13,0.8176853656768799,0.3619999885559082,0.8232043981552124
FashionMNIST_confirmation_seed13,confirmation,13,0.8675159215927124,0.32199999690055847,0.8322981595993042
FashionMNIST_confirmation_seed13,confirmation,13,0.9212914109230042,0.2619999945163727,0.8416030406951904
FashionMNIST_confirmation_seed13,confirmation,13,0.9511324167251587,0.20999999344348907,0.8571428656578064
FashionMNIST_confirmation_seed13,confirmation,13,0.9704153537750244,0.16750000417232513,0.8716418147087097
FashionMNIST_confirmation_seed13,confirmation,13,0.9793052673339844,0.14249999821186066,0.859649121761322
FashionMNIST_confirmation_seed13,confirmation,13,0.9897385239601135,0.09200000017881393,0.8804348111152649
FashionMNIST_confirmation_seed13,confirmation,13,0.9968531727790833,0.045499999076128006,0.8791208863258362
FashionMNIST_confirmation_seed13,confirmation,13,0.9999713897705078,0.0,nan
FashionMNIST_confirmation_seed14,confirmation,14,0.2084750235080719,0.9869999885559082,0.6783181428909302
FashionMNIST_confirmation_seed14,confirmation,14,0.39124998450279236,0.8149999976158142,0.7435582876205444
FashionMNIST_confirmation_seed14,confirmation,14,0.45028620958328247,0.7630000114440918,0.7614678740501404
FashionMNIST_confirmation_seed14,confirmation,14,0.5012385845184326,0.7039999961853027,0.7748579382896423
FashionMNIST_confirmation_seed14,confirmation,14,0.5196687579154968,0.6769999861717224,0.776218593120575
FashionMNIST_confirmation_seed14,confirmation,14,0.5500937104225159,0.6255000233650208,0.7865707278251648
FashionMNIST_confirmation_seed14,confirmation,14,0.5747709274291992,0.5960000157356262,0.7902684807777405
FashionMNIST_confirmation_seed14,confirmation,14,0.6025486588478088,0.5625,0.7973333597183228
FashionMNIST_confirmation_seed14,confirmation,14,0.6470525860786438,0.5120000243186951,0.8134765625
FashionMNIST_confirmation_seed14,confirmation,14,0.6999515891075134,0.4580000042915344,0.8340611457824707
FashionMNIST_confirmation_seed14,confirmation,14,0.7496076226234436,0.40400001406669617,0.8514851331710815
FashionMNIST_confirmation_seed14,confirmation,14,0.7931361794471741,0.36399999260902405,0.8571428656578064
FashionMNIST_confirmation_seed14,confirmation,14,0.8477146029472351,0.30550000071525574,0.8690671324729919
FashionMNIST_confirmation_seed14,confirmation,14,0.8800907731056213,0.265500009059906,0.8832391500473022
FashionMNIST_confirmation_seed14,confirmation,14,0.9096195697784424,0.22450000047683716,0.9020044803619385
FashionMNIST_confirmation_seed14,confirmation,14,0.9331550002098083,0.18150000274181366,0.9090909361839294
FashionMNIST_confirmation_seed14,confirmation,14,0.9510924816131592,0.14000000059604645,0.9035714268684387
FashionMNIST_confirmation_seed14,confirmation,14,0.9692947268486023,0.10100000351667404,0.9108911156654358
FashionMNIST_confirmation_seed14,confirmation,14,0.9834257364273071,0.05849999934434891,0.8974359035491943
FashionMNIST_confirmation_seed14,confirmation,14,0.9939547777175903,0.019999999552965164,0.875
FashionMNIST_confirmation_seed14,confirmation,14,0.9999411106109619,0.0005000000237487257,1.0
