evidence_label,mode,corpus_seed,case_name,period,predicted_index,candidate_capacity,capacity_divisible_by_index,method,adapter_rank,branches,active_local_adapter_parameters,controlled_carrier_parameters,stored_carrier_bytes,parameter_multiplier_vs_shared_corpus,inference_multiplier,latency_ms_for_complete_test_tensor,estimated_peak_tensor_bytes,new_adapter_training,test_labels_used_before_logits_saved,projective_relation_residual,unitarity_residual,combined_structural_residual
controlled_on_real_features,confirmatory,1,period2_index2,2,2,2,True,oracle_coherent_lift,4,8,9296,0,256,1.0,8.0,3.4882500767707825,320000,False,False,6.181724643283815e-08,0.0,6.181724643283815e-08
controlled_on_real_features,confirmatory,1,period2_index2,2,2,3,False,ordinary_same_capacity,4,8,9296,0,576,1.0,8.0,1.6166658606380224,320000,False,False,5.047356665954794e-08,0.5773502588272095,0.5773502588272095
controlled_on_real_features,confirmatory,1,period2_index2,2,2,3,False,coherent_projective_lift,4,8,9296,0,576,1.0,8.0,4.189458908513188,320000,False,False,5.047356665954794e-08,0.5773502588272095,0.5773502588272095
controlled_on_real_features,confirmatory,1,period2_index2,2,2,3,False,parameter_matched_generic_unitary,4,8,9296,0,576,1.0,8.0,4.055708181113005,320000,False,False,5.047356665954794e-08,0.5773502588272095,0.5773502588272095
controlled_on_real_features,confirmatory,1,period2_index2,2,2,3,False,random_branch_control,4,8,9296,0,576,1.0,8.0,4.08299989067018,320000,False,False,5.047356665954794e-08,0.5773502588272095,0.5773502588272095
controlled_on_real_features,confirmatory,1,period2_index2,2,2,3,False,wrong_cocycle_control,4,8,9296,0,576,1.0,8.0,4.098166944459081,320000,False,False,5.047356665954794e-08,0.5773502588272095,0.5773502588272095
controlled_on_real_features,confirmatory,1,period2_index2,2,2,3,False,wrong_projective_representation,4,8,9296,0,576,1.0,8.0,4.106334177777171,320000,False,False,5.047356665954794e-08,0.5773502588272095,0.5773502588272095
controlled_on_real_features,confirmatory,1,period2_index2,2,2,3,False,ensemble_upper_bound,4,8,9296,0,576,1.0,8.0,0.04429207183420658,320000,False,False,5.047356665954794e-08,0.5773502588272095,0.5773502588272095
controlled_on_real_features,confirmatory,1,period2_index2,2,2,3,False,oracle_coherent_lift,4,8,9296,0,576,1.0,8.0,3.448291914537549,320000,False,False,5.047356665954794e-08,0.5773502588272095,0.5773502588272095
controlled_on_real_features,confirmatory,1,period2_index2,2,2,4,True,ordinary_same_capacity,4,8,9296,0,1024,1.0,8.0,1.9171671010553837,320000,False,False,4.371138828673793e-08,0.0,4.371138828673793e-08
controlled_on_real_features,confirmatory,1,period2_index2,2,2,4,True,coherent_projective_lift,4,8,9296,0,1024,1.0,8.0,4.1959998197853565,320000,False,False,4.371138828673793e-08,0.0,4.371138828673793e-08
controlled_on_real_features,confirmatory,1,period2_index2,2,2,4,True,parameter_matched_generic_unitary,4,8,9296,0,1024,1.0,8.0,4.168666899204254,320000,False,False,4.371138828673793e-08,0.0,4.371138828673793e-08
controlled_on_real_features,confirmatory,1,period2_index2,2,2,4,True,random_branch_control,4,8,9296,0,1024,1.0,8.0,4.157458897680044,320000,False,False,4.371138828673793e-08,0.0,4.371138828673793e-08
controlled_on_real_features,confirmatory,1,period2_index2,2,2,4,True,wrong_cocycle_control,4,8,9296,0,1024,1.0,8.0,4.185040947049856,320000,False,False,4.371138828673793e-08,0.0,4.371138828673793e-08
controlled_on_real_features,confirmatory,1,period2_index2,2,2,4,True,wrong_projective_representation,4,8,9296,0,1024,1.0,8.0,4.171041073277593,320000,False,False,4.371138828673793e-08,0.0,4.371138828673793e-08
controlled_on_real_features,confirmatory,1,period2_index2,2,2,4,True,ensemble_upper_bound,4,8,9296,0,1024,1.0,8.0,0.027999980375170708,320000,False,False,4.371138828673793e-08,0.0,4.371138828673793e-08
controlled_on_real_features,confirmatory,1,period2_index2,2,2,4,True,oracle_coherent_lift,4,8,9296,0,1024,1.0,8.0,3.4522078931331635,320000,False,False,4.371138828673793e-08,0.0,4.371138828673793e-08
controlled_on_real_features,confirmatory,1,period2_index4,2,4,1,False,ordinary_same_capacity,4,8,9296,0,64,1.0,8.0,0.7677089888602495,320000,False,False,0.0,1.0,1.0
controlled_on_real_features,confirmatory,1,period2_index4,2,4,1,False,coherent_projective_lift,4,8,9296,0,64,1.0,8.0,1.001874916255474,320000,False,False,0.0,1.0,1.0
controlled_on_real_features,confirmatory,1,period2_index4,2,4,1,False,parameter_matched_generic_unitary,4,8,9296,0,64,1.0,8.0,1.0033329017460346,320000,False,False,0.0,1.0,1.0
controlled_on_real_features,confirmatory,1,period2_index4,2,4,1,False,random_branch_control,4,8,9296,0,64,1.0,8.0,0.9739161469042301,320000,False,False,0.0,1.0,1.0
controlled_on_real_features,confirmatory,1,period2_index4,2,4,1,False,wrong_cocycle_control,4,8,9296,0,64,1.0,8.0,0.9883751627057791,320000,False,False,0.0,1.0,1.0
controlled_on_real_features,confirmatory,1,period2_index4,2,4,1,False,wrong_projective_representation,4,8,9296,0,64,1.0,8.0,0.9951249230653048,320000,False,False,0.0,1.0,1.0
controlled_on_real_features,confirmatory,1,period2_index4,2,4,1,False,ensemble_upper_bound,4,8,9296,0,64,1.0,8.0,0.04754099063575268,320000,False,False,0.0,1.0,1.0
controlled_on_real_features,confirmatory,1,period2_index4,2,4,1,False,oracle_coherent_lift,4,8,9296,0,64,1.0,8.0,4.189583007246256,320000,False,False,0.0,1.0,1.0
controlled_on_real_features,confirmatory,1,period2_index4,2,4,2,False,ordinary_same_capacity,4,8,9296,0,256,1.0,8.0,1.3383750338107347,320000,False,False,6.181724643283815e-08,1.0,1.0
controlled_on_real_features,confirmatory,1,period2_index4,2,4,2,False,coherent_projective_lift,4,8,9296,0,256,1.0,8.0,3.441625041887164,320000,False,False,6.181724643283815e-08,1.0,1.0
controlled_on_real_features,confirmatory,1,period2_index4,2,4,2,False,parameter_matched_generic_unitary,4,8,9296,0,256,1.0,8.0,3.460041945800185,320000,False,False,6.181724643283815e-08,1.0,1.0
controlled_on_real_features,confirmatory,1,period2_index4,2,4,2,False,random_branch_control,4,8,9296,0,256,1.0,8.0,3.470499999821186,320000,False,False,6.181724643283815e-08,1.0,1.0
controlled_on_real_features,confirmatory,1,period2_index4,2,4,2,False,wrong_cocycle_control,4,8,9296,0,256,1.0,8.0,3.466458059847355,320000,False,False,6.181724643283815e-08,1.0,1.0
controlled_on_real_features,confirmatory,1,period2_index4,2,4,2,False,wrong_projective_representation,4,8,9296,0,256,1.0,8.0,3.4797501284629107,320000,False,False,6.181724643283815e-08,1.0,1.0
controlled_on_real_features,confirmatory,1,period2_index4,2,4,2,False,ensemble_upper_bound,4,8,9296,0,256,1.0,8.0,0.0502921175211668,320000,False,False,6.181724643283815e-08,1.0,1.0
controlled_on_real_features,confirmatory,1,period2_index4,2,4,2,False,oracle_coherent_lift,4,8,9296,0,256,1.0,8.0,4.147040890529752,320000,False,False,6.181724643283815e-08,1.0,1.0
controlled_on_real_features,confirmatory,1,period2_index4,2,4,3,False,ordinary_same_capacity,4,8,9296,0,576,1.0,8.0,1.5760830137878656,320000,False,False,5.047356665954794e-08,0.8164966106414795,0.8164966106414795
controlled_on_real_features,confirmatory,1,period2_index4,2,4,3,False,coherent_projective_lift,4,8,9296,0,576,1.0,8.0,4.123958991840482,320000,False,False,5.047356665954794e-08,0.8164966106414795,0.8164966106414795
controlled_on_real_features,confirmatory,1,period2_index4,2,4,3,False,parameter_matched_generic_unitary,4,8,9296,0,576,1.0,8.0,4.127042135223746,320000,False,False,5.047356665954794e-08,0.8164966106414795,0.8164966106414795
controlled_on_real_features,confirmatory,1,period2_index4,2,4,3,False,random_branch_control,4,8,9296,0,576,1.0,8.0,4.116707947105169,320000,False,False,5.047356665954794e-08,0.8164966106414795,0.8164966106414795
controlled_on_real_features,confirmatory,1,period2_index4,2,4,3,False,wrong_cocycle_control,4,8,9296,0,576,1.0,8.0,4.0972919669002295,320000,False,False,5.047356665954794e-08,0.8164966106414795,0.8164966106414795
controlled_on_real_features,confirmatory,1,period2_index4,2,4,3,False,wrong_projective_representation,4,8,9296,0,576,1.0,8.0,4.1345409117639065,320000,False,False,5.047356665954794e-08,0.8164966106414795,0.8164966106414795
controlled_on_real_features,confirmatory,1,period2_index4,2,4,3,False,ensemble_upper_bound,4,8,9296,0,576,1.0,8.0,0.04937499761581421,320000,False,False,5.047356665954794e-08,0.8164966106414795,0.8164966106414795
controlled_on_real_features,confirmatory,1,period2_index4,2,4,3,False,oracle_coherent_lift,4,8,9296,0,576,1.0,8.0,4.107791930437088,320000,False,False,5.047356665954794e-08,0.8164966106414795,0.8164966106414795
controlled_on_real_features,confirmatory,1,period2_index4,2,4,4,True,ordinary_same_capacity,4,8,9296,0,1024,1.0,8.0,1.8195000011473894,320000,False,False,4.371138828673793e-08,0.0,4.371138828673793e-08
controlled_on_real_features,confirmatory,1,period2_index4,2,4,4,True,coherent_projective_lift,4,8,9296,0,1024,1.0,8.0,4.136208910495043,320000,False,False,4.371138828673793e-08,0.0,4.371138828673793e-08
controlled_on_real_features,confirmatory,1,period2_index4,2,4,4,True,parameter_matched_generic_unitary,4,8,9296,0,1024,1.0,8.0,4.1924999095499516,320000,False,False,4.371138828673793e-08,0.0,4.371138828673793e-08
controlled_on_real_features,confirmatory,1,period2_index4,2,4,4,True,random_branch_control,4,8,9296,0,1024,1.0,8.0,4.0577908512204885,320000,False,False,4.371138828673793e-08,0.0,4.371138828673793e-08
controlled_on_real_features,confirmatory,1,period2_index4,2,4,4,True,wrong_cocycle_control,4,8,9296,0,1024,1.0,8.0,4.07179188914597,320000,False,False,4.371138828673793e-08,0.0,4.371138828673793e-08
controlled_on_real_features,confirmatory,1,period2_index4,2,4,4,True,wrong_projective_representation,4,8,9296,0,1024,1.0,8.0,4.039874998852611,320000,False,False,4.371138828673793e-08,0.0,4.371138828673793e-08
controlled_on_real_features,confirmatory,1,period2_index4,2,4,4,True,ensemble_upper_bound,4,8,9296,0,1024,1.0,8.0,0.023042084649205208,320000,False,False,4.371138828673793e-08,0.0,4.371138828673793e-08
controlled_on_real_features,confirmatory,1,period2_index4,2,4,4,True,oracle_coherent_lift,4,8,9296,0,1024,1.0,8.0,4.792207852005959,320000,False,False,4.371138828673793e-08,0.0,4.371138828673793e-08
controlled_on_real_features,confirmatory,1,period2_index4,2,4,6,False,ordinary_same_capacity,4,8,9296,0,2304,1.0,8.0,2.4042080622166395,320000,False,False,3.5690199240434595e-08,0.5773502588272095,0.5773502588272095
controlled_on_real_features,confirmatory,1,period2_index4,2,4,6,False,coherent_projective_lift,4,8,9296,0,2304,1.0,8.0,5.117875058203936,320000,False,False,3.5690199240434595e-08,0.5773502588272095,0.5773502588272095
controlled_on_real_features,confirmatory,1,period2_index4,2,4,6,False,parameter_matched_generic_unitary,4,8,9296,0,2304,1.0,8.0,4.804000025615096,320000,False,False,3.5690199240434595e-08,0.5773502588272095,0.5773502588272095
controlled_on_real_features,confirmatory,1,period2_index4,2,4,6,False,random_branch_control,4,8,9296,0,2304,1.0,8.0,4.628041991963983,320000,False,False,3.5690199240434595e-08,0.5773502588272095,0.5773502588272095
controlled_on_real_features,confirmatory,1,period2_index4,2,4,6,False,wrong_cocycle_control,4,8,9296,0,2304,1.0,8.0,4.650708055123687,320000,False,False,3.5690199240434595e-08,0.5773502588272095,0.5773502588272095
controlled_on_real_features,confirmatory,1,period2_index4,2,4,6,False,wrong_projective_representation,4,8,9296,0,2304,1.0,8.0,4.6218750067055225,320000,False,False,3.5690199240434595e-08,0.5773502588272095,0.5773502588272095
controlled_on_real_features,confirmatory,1,period2_index4,2,4,6,False,ensemble_upper_bound,4,8,9296,0,2304,1.0,8.0,0.020834151655435562,320000,False,False,3.5690199240434595e-08,0.5773502588272095,0.5773502588272095
controlled_on_real_features,confirmatory,1,period2_index4,2,4,6,False,oracle_coherent_lift,4,8,9296,0,2304,1.0,8.0,4.0314579382538795,320000,False,False,3.5690199240434595e-08,0.5773502588272095,0.5773502588272095
controlled_on_real_features,confirmatory,1,period2_index4,2,4,8,True,ordinary_same_capacity,4,8,9296,0,4096,1.0,8.0,2.557541010901332,320000,False,False,3.090862321641907e-08,0.0,3.090862321641907e-08
controlled_on_real_features,confirmatory,1,period2_index4,2,4,8,True,coherent_projective_lift,4,8,9296,0,4096,1.0,8.0,4.985500127077103,320000,False,False,3.090862321641907e-08,0.0,3.090862321641907e-08
controlled_on_real_features,confirmatory,1,period2_index4,2,4,8,True,parameter_matched_generic_unitary,4,8,9296,0,4096,1.0,8.0,5.335125140845776,320000,False,False,3.090862321641907e-08,0.0,3.090862321641907e-08
controlled_on_real_features,confirmatory,1,period2_index4,2,4,8,True,random_branch_control,4,8,9296,0,4096,1.0,8.0,4.971667192876339,320000,False,False,3.090862321641907e-08,0.0,3.090862321641907e-08
controlled_on_real_features,confirmatory,1,period2_index4,2,4,8,True,wrong_cocycle_control,4,8,9296,0,4096,1.0,8.0,5.003249971196055,320000,False,False,3.090862321641907e-08,0.0,3.090862321641907e-08
controlled_on_real_features,confirmatory,1,period2_index4,2,4,8,True,wrong_projective_representation,4,8,9296,0,4096,1.0,8.0,4.915041150525212,320000,False,False,3.090862321641907e-08,0.0,3.090862321641907e-08
controlled_on_real_features,confirmatory,1,period2_index4,2,4,8,True,ensemble_upper_bound,4,8,9296,0,4096,1.0,8.0,0.019958941265940666,320000,False,False,3.090862321641907e-08,0.0,3.090862321641907e-08
controlled_on_real_features,confirmatory,1,period2_index4,2,4,8,True,oracle_coherent_lift,4,8,9296,0,4096,1.0,8.0,4.142749821767211,320000,False,False,3.090862321641907e-08,0.0,3.090862321641907e-08
controlled_on_real_features,confirmatory,1,period3_index3,3,3,1,False,ordinary_same_capacity,4,8,9296,0,64,1.0,8.0,0.7194590289145708,320000,False,False,0.0,1.0,1.0
controlled_on_real_features,confirmatory,1,period3_index3,3,3,1,False,coherent_projective_lift,4,8,9296,0,64,1.0,8.0,0.9614999871701002,320000,False,False,0.0,1.0,1.0
controlled_on_real_features,confirmatory,1,period3_index3,3,3,1,False,parameter_matched_generic_unitary,4,8,9296,0,64,1.0,8.0,0.9505839552730322,320000,False,False,0.0,1.0,1.0
controlled_on_real_features,confirmatory,1,period3_index3,3,3,1,False,random_branch_control,4,8,9296,0,64,1.0,8.0,0.9710830636322498,320000,False,False,0.0,1.0,1.0
controlled_on_real_features,confirmatory,1,period3_index3,3,3,1,False,wrong_cocycle_control,4,8,9296,0,64,1.0,8.0,0.997292110696435,320000,False,False,0.0,1.0,1.0
controlled_on_real_features,confirmatory,1,period3_index3,3,3,1,False,wrong_projective_representation,4,8,9296,0,64,1.0,8.0,1.014915993437171,320000,False,False,0.0,1.0,1.0
controlled_on_real_features,confirmatory,1,period3_index3,3,3,1,False,ensemble_upper_bound,4,8,9296,0,64,1.0,8.0,0.04941597580909729,320000,False,False,0.0,1.0,1.0
controlled_on_real_features,confirmatory,1,period3_index3,3,3,1,False,oracle_coherent_lift,4,8,9296,0,64,1.0,8.0,4.178208997473121,320000,False,False,0.0,1.0,1.0
controlled_on_real_features,confirmatory,1,period3_index3,3,3,2,False,ordinary_same_capacity,4,8,9296,0,256,1.0,8.0,1.3692080974578857,320000,False,False,0.0,1.0,1.0
controlled_on_real_features,confirmatory,1,period3_index3,3,3,2,False,coherent_projective_lift,4,8,9296,0,256,1.0,8.0,3.468040842562914,320000,False,False,0.0,1.0,1.0
controlled_on_real_features,confirmatory,1,period3_index3,3,3,2,False,parameter_matched_generic_unitary,4,8,9296,0,256,1.0,8.0,3.503250190988183,320000,False,False,0.0,1.0,1.0
controlled_on_real_features,confirmatory,1,period3_index3,3,3,2,False,random_branch_control,4,8,9296,0,256,1.0,8.0,3.453250043094158,320000,False,False,0.0,1.0,1.0
controlled_on_real_features,confirmatory,1,period3_index3,3,3,2,False,wrong_cocycle_control,4,8,9296,0,256,1.0,8.0,3.471332835033536,320000,False,False,0.0,1.0,1.0
controlled_on_real_features,confirmatory,1,period3_index3,3,3,2,False,wrong_projective_representation,4,8,9296,0,256,1.0,8.0,3.473500022664666,320000,False,False,0.0,1.0,1.0
controlled_on_real_features,confirmatory,1,period3_index3,3,3,2,False,ensemble_upper_bound,4,8,9296,0,256,1.0,8.0,0.050958944484591484,320000,False,False,0.0,1.0,1.0
controlled_on_real_features,confirmatory,1,period3_index3,3,3,2,False,oracle_coherent_lift,4,8,9296,0,256,1.0,8.0,4.162833094596863,320000,False,False,0.0,1.0,1.0
controlled_on_real_features,confirmatory,1,period3_index3,3,3,3,True,ordinary_same_capacity,4,8,9296,0,576,1.0,8.0,1.6095000319182873,320000,False,False,5.960464477539063e-08,1.5389854013392323e-07,1.5389854013392323e-07
controlled_on_real_features,confirmatory,1,period3_index3,3,3,3,True,coherent_projective_lift,4,8,9296,0,576,1.0,8.0,4.13804198615253,320000,False,False,5.960464477539063e-08,1.5389854013392323e-07,1.5389854013392323e-07
controlled_on_real_features,confirmatory,1,period3_index3,3,3,3,True,parameter_matched_generic_unitary,4,8,9296,0,576,1.0,8.0,4.125624895095825,320000,False,False,5.960464477539063e-08,1.5389854013392323e-07,1.5389854013392323e-07
controlled_on_real_features,confirmatory,1,period3_index3,3,3,3,True,random_branch_control,4,8,9296,0,576,1.0,8.0,4.126416984945536,320000,False,False,5.960464477539063e-08,1.5389854013392323e-07,1.5389854013392323e-07
controlled_on_real_features,confirmatory,1,period3_index3,3,3,3,True,wrong_cocycle_control,4,8,9296,0,576,1.0,8.0,4.145249957218766,320000,False,False,5.960464477539063e-08,1.5389854013392323e-07,1.5389854013392323e-07
controlled_on_real_features,confirmatory,1,period3_index3,3,3,3,True,wrong_projective_representation,4,8,9296,0,576,1.0,8.0,4.10874979570508,320000,False,False,5.960464477539063e-08,1.5389854013392323e-07,1.5389854013392323e-07
controlled_on_real_features,confirmatory,1,period3_index3,3,3,3,True,ensemble_upper_bound,4,8,9296,0,576,1.0,8.0,0.05383300594985485,320000,False,False,5.960464477539063e-08,1.5389854013392323e-07,1.5389854013392323e-07
controlled_on_real_features,confirmatory,1,period3_index3,3,3,3,True,oracle_coherent_lift,4,8,9296,0,576,1.0,8.0,4.197666887193918,320000,False,False,5.960464477539063e-08,1.5389854013392323e-07,1.5389854013392323e-07
controlled_on_real_features,confirmatory,1,period3_index3,3,3,4,False,ordinary_same_capacity,4,8,9296,0,1024,1.0,8.0,1.9221669062972069,320000,False,False,5.161913918527716e-08,0.5,0.5
controlled_on_real_features,confirmatory,1,period3_index3,3,3,4,False,coherent_projective_lift,4,8,9296,0,1024,1.0,8.0,4.214332904666662,320000,False,False,5.161913918527716e-08,0.5,0.5
controlled_on_real_features,confirmatory,1,period3_index3,3,3,4,False,parameter_matched_generic_unitary,4,8,9296,0,1024,1.0,8.0,4.187500104308128,320000,False,False,5.161913918527716e-08,0.5,0.5
controlled_on_real_features,confirmatory,1,period3_index3,3,3,4,False,random_branch_control,4,8,9296,0,1024,1.0,8.0,4.193624947220087,320000,False,False,5.161913918527716e-08,0.5,0.5
controlled_on_real_features,confirmatory,1,period3_index3,3,3,4,False,wrong_cocycle_control,4,8,9296,0,1024,1.0,8.0,4.163916921243072,320000,False,False,5.161913918527716e-08,0.5,0.5
controlled_on_real_features,confirmatory,1,period3_index3,3,3,4,False,wrong_projective_representation,4,8,9296,0,1024,1.0,8.0,4.047624999657273,320000,False,False,5.161913918527716e-08,0.5,0.5
controlled_on_real_features,confirmatory,1,period3_index3,3,3,4,False,ensemble_upper_bound,4,8,9296,0,1024,1.0,8.0,0.02191588282585144,320000,False,False,5.161913918527716e-08,0.5,0.5
controlled_on_real_features,confirmatory,1,period3_index3,3,3,4,False,oracle_coherent_lift,4,8,9296,0,1024,1.0,8.0,4.096291959285736,320000,False,False,5.161913918527716e-08,0.5,0.5
controlled_on_real_features,confirmatory,1,period3_index3,3,3,6,True,ordinary_same_capacity,4,8,9296,0,2304,1.0,8.0,2.3522081319242716,320000,False,False,4.2146844236867764e-08,1.5389852592306852e-07,1.5389852592306852e-07
controlled_on_real_features,confirmatory,1,period3_index3,3,3,6,True,coherent_projective_lift,4,8,9296,0,2304,1.0,8.0,4.732250003144145,320000,False,False,4.2146844236867764e-08,1.5389852592306852e-07,1.5389852592306852e-07
controlled_on_real_features,confirmatory,1,period3_index3,3,3,6,True,parameter_matched_generic_unitary,4,8,9296,0,2304,1.0,8.0,4.686333006247878,320000,False,False,4.2146844236867764e-08,1.5389852592306852e-07,1.5389852592306852e-07
controlled_on_real_features,confirmatory,1,period3_index3,3,3,6,True,random_branch_control,4,8,9296,0,2304,1.0,8.0,4.634999902918935,320000,False,False,4.2146844236867764e-08,1.5389852592306852e-07,1.5389852592306852e-07
controlled_on_real_features,confirmatory,1,period3_index3,3,3,6,True,wrong_cocycle_control,4,8,9296,0,2304,1.0,8.0,4.6398749109357595,320000,False,False,4.2146844236867764e-08,1.5389852592306852e-07,1.5389852592306852e-07
controlled_on_real_features,confirmatory,1,period3_index3,3,3,6,True,wrong_projective_representation,4,8,9296,0,2304,1.0,8.0,4.712417023256421,320000,False,False,4.2146844236867764e-08,1.5389852592306852e-07,1.5389852592306852e-07
controlled_on_real_features,confirmatory,1,period3_index3,3,3,6,True,ensemble_upper_bound,4,8,9296,0,2304,1.0,8.0,0.023208092898130417,320000,False,False,4.2146844236867764e-08,1.5389852592306852e-07,1.5389852592306852e-07
controlled_on_real_features,confirmatory,1,period3_index3,3,3,6,True,oracle_coherent_lift,4,8,9296,0,2304,1.0,8.0,4.142082994803786,320000,False,False,4.2146844236867764e-08,1.5389852592306852e-07,1.5389852592306852e-07
controlled_on_real_features,confirmatory,2,period2_index2,2,2,1,False,ordinary_same_capacity,4,8,9296,0,64,1.0,8.0,1.1699579190462828,320000,False,False,0.0,1.0,1.0
controlled_on_real_features,confirmatory,2,period2_index2,2,2,1,False,coherent_projective_lift,4,8,9296,0,64,1.0,8.0,1.2307078577578068,320000,False,False,0.0,1.0,1.0
controlled_on_real_features,confirmatory,2,period2_index2,2,2,1,False,parameter_matched_generic_unitary,4,8,9296,0,64,1.0,8.0,1.0891668498516083,320000,False,False,0.0,1.0,1.0
controlled_on_real_features,confirmatory,2,period2_index2,2,2,1,False,random_branch_control,4,8,9296,0,64,1.0,8.0,1.061457907781005,320000,False,False,0.0,1.0,1.0
controlled_on_real_features,confirmatory,2,period2_index2,2,2,1,False,wrong_cocycle_control,4,8,9296,0,64,1.0,8.0,1.0247088503092527,320000,False,False,0.0,1.0,1.0
controlled_on_real_features,confirmatory,2,period2_index2,2,2,1,False,wrong_projective_representation,4,8,9296,0,64,1.0,8.0,1.0391250252723694,320000,False,False,0.0,1.0,1.0
controlled_on_real_features,confirmatory,2,period2_index2,2,2,1,False,ensemble_upper_bound,4,8,9296,0,64,1.0,8.0,0.04537496715784073,320000,False,False,0.0,1.0,1.0
controlled_on_real_features,confirmatory,2,period2_index2,2,2,1,False,oracle_coherent_lift,4,8,9296,0,64,1.0,8.0,3.7795829121023417,320000,False,False,0.0,1.0,1.0
controlled_on_real_features,confirmatory,2,period2_index2,2,2,2,True,ordinary_same_capacity,4,8,9296,0,256,1.0,8.0,1.3486670795828104,320000,False,False,6.181724643283815e-08,0.0,6.181724643283815e-08
controlled_on_real_features,confirmatory,2,period2_index2,2,2,2,True,coherent_projective_lift,4,8,9296,0,256,1.0,8.0,3.5469590220600367,320000,False,False,6.181724643283815e-08,0.0,6.181724643283815e-08
controlled_on_real_features,confirmatory,2,period2_index2,2,2,2,True,parameter_matched_generic_unitary,4,8,9296,0,256,1.0,8.0,3.486541099846363,320000,False,False,6.181724643283815e-08,0.0,6.181724643283815e-08
controlled_on_real_features,confirmatory,2,period2_index2,2,2,2,True,random_branch_control,4,8,9296,0,256,1.0,8.0,3.4885830245912075,320000,False,False,6.181724643283815e-08,0.0,6.181724643283815e-08
controlled_on_real_features,confirmatory,2,period2_index2,2,2,2,True,wrong_cocycle_control,4,8,9296,0,256,1.0,8.0,3.4521659836173058,320000,False,False,6.181724643283815e-08,0.0,6.181724643283815e-08
controlled_on_real_features,confirmatory,2,period2_index2,2,2,2,True,wrong_projective_representation,4,8,9296,0,256,1.0,8.0,3.46054183319211,320000,False,False,6.181724643283815e-08,0.0,6.181724643283815e-08
controlled_on_real_features,confirmatory,2,period2_index2,2,2,2,True,ensemble_upper_bound,4,8,9296,0,256,1.0,8.0,0.027541769668459892,320000,False,False,6.181724643283815e-08,0.0,6.181724643283815e-08
controlled_on_real_features,confirmatory,2,period2_index2,2,2,2,True,oracle_coherent_lift,4,8,9296,0,256,1.0,8.0,3.514750162139535,320000,False,False,6.181724643283815e-08,0.0,6.181724643283815e-08
controlled_on_real_features,confirmatory,2,period2_index2,2,2,3,False,ordinary_same_capacity,4,8,9296,0,576,1.0,8.0,1.6222500707954168,320000,False,False,5.047356665954794e-08,0.5773502588272095,0.5773502588272095
controlled_on_real_features,confirmatory,2,period2_index2,2,2,3,False,coherent_projective_lift,4,8,9296,0,576,1.0,8.0,4.210874903947115,320000,False,False,5.047356665954794e-08,0.5773502588272095,0.5773502588272095
controlled_on_real_features,confirmatory,2,period2_index2,2,2,3,False,parameter_matched_generic_unitary,4,8,9296,0,576,1.0,8.0,4.105249885469675,320000,False,False,5.047356665954794e-08,0.5773502588272095,0.5773502588272095
controlled_on_real_features,confirmatory,2,period2_index2,2,2,3,False,random_branch_control,4,8,9296,0,576,1.0,8.0,4.129457985982299,320000,False,False,5.047356665954794e-08,0.5773502588272095,0.5773502588272095
controlled_on_real_features,confirmatory,2,period2_index2,2,2,3,False,wrong_cocycle_control,4,8,9296,0,576,1.0,8.0,4.15345816873014,320000,False,False,5.047356665954794e-08,0.5773502588272095,0.5773502588272095
controlled_on_real_features,confirmatory,2,period2_index2,2,2,3,False,wrong_projective_representation,4,8,9296,0,576,1.0,8.0,5.260041914880276,320000,False,False,5.047356665954794e-08,0.5773502588272095,0.5773502588272095
controlled_on_real_features,confirmatory,2,period2_index2,2,2,3,False,ensemble_upper_bound,4,8,9296,0,576,1.0,8.0,0.12395903468132019,320000,False,False,5.047356665954794e-08,0.5773502588272095,0.5773502588272095
controlled_on_real_features,confirmatory,2,period2_index2,2,2,3,False,oracle_coherent_lift,4,8,9296,0,576,1.0,8.0,4.086707951501012,320000,False,False,5.047356665954794e-08,0.5773502588272095,0.5773502588272095
controlled_on_real_features,confirmatory,2,period2_index2,2,2,4,True,ordinary_same_capacity,4,8,9296,0,1024,1.0,8.0,1.9905418157577515,320000,False,False,4.371138828673793e-08,0.0,4.371138828673793e-08
controlled_on_real_features,confirmatory,2,period2_index2,2,2,4,True,coherent_projective_lift,4,8,9296,0,1024,1.0,8.0,4.637083970010281,320000,False,False,4.371138828673793e-08,0.0,4.371138828673793e-08
controlled_on_real_features,confirmatory,2,period2_index2,2,2,4,True,parameter_matched_generic_unitary,4,8,9296,0,1024,1.0,8.0,4.9206658732146025,320000,False,False,4.371138828673793e-08,0.0,4.371138828673793e-08
controlled_on_real_features,confirmatory,2,period2_index2,2,2,4,True,random_branch_control,4,8,9296,0,1024,1.0,8.0,4.693916998803616,320000,False,False,4.371138828673793e-08,0.0,4.371138828673793e-08
controlled_on_real_features,confirmatory,2,period2_index2,2,2,4,True,wrong_cocycle_control,4,8,9296,0,1024,1.0,8.0,4.61208401247859,320000,False,False,4.371138828673793e-08,0.0,4.371138828673793e-08
controlled_on_real_features,confirmatory,2,period2_index2,2,2,4,True,wrong_projective_representation,4,8,9296,0,1024,1.0,8.0,4.703333135694265,320000,False,False,4.371138828673793e-08,0.0,4.371138828673793e-08
controlled_on_real_features,confirmatory,2,period2_index2,2,2,4,True,ensemble_upper_bound,4,8,9296,0,1024,1.0,8.0,0.033041927963495255,320000,False,False,4.371138828673793e-08,0.0,4.371138828673793e-08
