family,claim_scope,scramble_index,scramble_seed,method,implementation,provenance,decision,validation_accuracy,test_accuracy,test_cross_entropy,test_calibration_error,worst_task_accuracy,mean_task_accuracy,relative_delta_distance_from_original_representation,relative_delta_distance_from_oracle_alignment,max_logit_distance_from_original_representation,relative_logit_distance_from_original_representation,prediction_disagreement_from_original_representation,max_logit_distance_from_oracle_alignment,output_rank,capacity_label,branch_count,merge_seconds,method_failed,failure_reason,validation_evaluation_count,test_labels_used_for_selection,test_evaluation_count,max_cycle_frobenius_defect,max_cycle_spectral_defect,max_transition_condition_number,maximum_delta_error,maximum_relative_delta_error,maximum_logit_error,maximum_prediction_disagreement,maximum_gauge_condition_number,accepted_for_primary_claim,numerically_unstable
orthogonal,primary_well_conditioned,17,20360736,compress_then_merge,ordinary baseline,internal exact formula,per_adapter_rank_compression_then_delta_merge,0.798828125,0.8095703125,1.2409510243933284,0.5015866715304291,0.758893280632411,0.8091502776224742,1.0823236842000855e-15,8.325574413292496e-16,1.4710455076283324e-15,4.301808280861507e-16,0.0,1.1102230246251565e-15,3,one fixed-rank adapter,1,0.00010300008580088615,False,,0,False,1,8.616670913362539e-16,1.5543122344752192e-15,1.0000000000000013,8.326672684688674e-17,2.280231411494434e-16,8.881784197001252e-16,0.0,1.0000000000000007,True,False
orthogonal,primary_well_conditioned,17,20360736,pairwise_reference_alignment,TwistedMerge,controlled implementation,B_subspace_maps_to_adapter_zero,0.798828125,0.8095703125,1.2409510243933284,0.5015866715304291,0.758893280632411,0.8091502776224742,3.0381263245666187e-16,3.7506885976679675e-16,6.661338147750939e-16,1.811254824454131e-16,0.0,6.661338147750939e-16,3,one fixed-rank adapter,1,0.0006267500575631857,False,,0,False,1,8.616670913362539e-16,1.5543122344752192e-15,1.0000000000000013,8.326672684688674e-17,2.280231411494434e-16,8.881784197001252e-16,0.0,1.0000000000000007,True,False
orthogonal,primary_well_conditioned,17,20360736,global_synchronization,TwistedMerge,controlled implementation,complete_graph_GL_rank_sync,0.798828125,0.8095703125,1.2409510243933284,0.5015866715304291,0.758893280632411,0.8091502776224742,9.590519184088876e-16,4.0778262981645146e-16,1.3322676295501878e-15,3.795536136798968e-16,0.0,4.440892098500626e-16,3,one fixed-rank adapter,1,0.0007047499530017376,False,,0,False,1,8.616670913362539e-16,1.5543122344752192e-15,1.0000000000000013,8.326672684688674e-17,2.280231411494434e-16,8.881784197001252e-16,0.0,1.0000000000000007,True,False
orthogonal,primary_well_conditioned,17,20360736,cycle_aware_alignment,TwistedMerge,controlled implementation,synchronized_factor_merge:cycle_and_condition_gates_passed,0.798828125,0.8095703125,1.2409510243933284,0.5015866715304291,0.758893280632411,0.8091502776224742,9.590519184088876e-16,4.0778262981645146e-16,1.3322676295501878e-15,3.795536136798968e-16,0.0,4.440892098500626e-16,3,one fixed-rank adapter,1,0.0009426670148968697,False,,0,False,1,8.616670913362539e-16,1.5543122344752192e-15,1.0000000000000013,8.326672684688674e-17,2.280231411494434e-16,8.881784197001252e-16,0.0,1.0000000000000007,True,False
orthogonal,primary_well_conditioned,17,20360736,canonical_svd_factor_average,ordinary gauge-invariant baseline,internal exact formula,deterministic_effective_delta_factorization,0.783203125,0.7880859375,1.2532146940718336,0.4821765590695179,0.766798418972332,0.7881455092378881,5.321845495691432e-16,0.3722642991514334,4.996003610813204e-16,2.4544684853113414e-16,0.0,0.4209830438577665,3,one fixed-rank adapter,1,0.00011733290739357471,False,,0,False,1,8.616670913362539e-16,1.5543122344752192e-15,1.0000000000000013,8.326672684688674e-17,2.280231411494434e-16,8.881784197001252e-16,0.0,1.0000000000000007,True,False
orthogonal,primary_well_conditioned,17,20360736,oracle_alignment,oracle,controlled planted gauges,planted_Q_inverse,0.798828125,0.8095703125,1.2409510243933284,0.5015866715304291,0.758893280632411,0.8091502776224742,2.922193887371253e-16,0.0,4.440892098500626e-16,1.4722873062149305e-16,0.0,0.0,3,oracle fixed-rank adapter,1,0.00010583316907286644,False,,0,False,1,8.616670913362539e-16,1.5543122344752192e-15,1.0000000000000013,8.326672684688674e-17,2.280231411494434e-16,8.881784197001252e-16,0.0,1.0000000000000007,True,False
orthogonal,primary_well_conditioned,17,20360736,prediction_ensemble,upper-bound control,all four effective adapters,mean_branch_predictions,0.798828125,0.8095703125,1.2409510243933284,0.5015866715304291,0.758893280632411,0.8091502776224742,,,4.440892098500626e-16,1.0782473599231712e-16,0.0,8.881784197001252e-16,-1,ensemble,4,0.00020712497644126415,False,,0,False,1,8.616670913362539e-16,1.5543122344752192e-15,1.0000000000000013,8.326672684688674e-17,2.280231411494434e-16,8.881784197001252e-16,0.0,1.0000000000000007,True,False
orthogonal,primary_well_conditioned,17,20360736,separate_adapters,upper-bound control,uses planted domain identity,oracle_domain_routing_no_merge,1.0,1.0,1.183909251721055,0.6837547689819359,1.0,1.0,,,6.661338147750939e-16,1.4894931467305217e-16,0.0,0.9851419332814202,-1,separate adapters with oracle routing,4,0.0,False,,0,False,1,8.616670913362539e-16,1.5543122344752192e-15,1.0000000000000013,8.326672684688674e-17,2.280231411494434e-16,8.881784197001252e-16,0.0,1.0000000000000007,True,False
orthogonal,primary_well_conditioned,18,20360737,naive_factor_average,ordinary baseline,internal exact formula,factorwise_mean_without_alignment,0.7109375,0.7353515625,1.3074363254484571,0.4379397991296286,0.6719367588932806,0.7352916885002971,0.9418953473128112,0.9418953473128112,1.010598283401465,0.3411009203232223,0.18359375,1.0105982834014653,3,one fixed-rank adapter,1,1.3875076547265053e-05,False,,0,False,1,7.391223132930932e-16,8.881784197001252e-16,1.0000000000000018,5.551115123125783e-17,1.9231647296290302e-16,6.661338147750939e-16,0.0,1.0000000000000004,True,False
orthogonal,primary_well_conditioned,18,20360737,full_delta_svd,ordinary baseline,internal exact formula,effective_delta_mean_then_truncated_svd,0.798828125,0.8095703125,1.2409510243933284,0.5015866715304291,0.758893280632411,0.8091502776224742,7.499632304253608e-16,5.29168781044097e-16,8.881784197001252e-16,3.160574667084205e-16,0.0,7.771561172376096e-16,3,one fixed-rank adapter,1,1.7541926354169846e-05,False,,0,False,1,7.391223132930932e-16,8.881784197001252e-16,1.0000000000000018,5.551115123125783e-17,1.9231647296290302e-16,6.661338147750939e-16,0.0,1.0000000000000004,True,False
orthogonal,primary_well_conditioned,18,20360737,task_arithmetic,internal Task Arithmetic-style,internal; not official,mean_effective_task_delta,0.798828125,0.8095703125,1.2409510243933284,0.5015866715304291,0.758893280632411,0.8091502776224742,1.5167056647799202e-16,1.8543701939772465e-16,6.661338147750939e-16,1.2103150685050214e-16,0.0,4.440892098500626e-16,3,one full-model delta,1,5.830079317092896e-07,False,,0,False,1,7.391223132930932e-16,8.881784197001252e-16,1.0000000000000018,5.551115123125783e-17,1.9231647296290302e-16,6.661338147750939e-16,0.0,1.0000000000000004,True,False
orthogonal,primary_well_conditioned,18,20360737,ties,internal TIES-style,internal; not official,trim_elect_and_disjoint_mean,0.724609375,0.7275390625,1.2383521364105934,0.4068732289589535,0.6442687747035574,0.7269834889366218,1.533679797414142e-16,1.0071327733795061,4.440892098500626e-16,1.357822849878527e-16,0.0,0.8566017837859623,6,one full-model delta,1,4.449998959898949e-05,False,,0,False,1,7.391223132930932e-16,8.881784197001252e-16,1.0000000000000018,5.551115123125783e-17,1.9231647296290302e-16,6.661338147750939e-16,0.0,1.0000000000000004,True,False
orthogonal,primary_well_conditioned,18,20360737,dare,internal DARE-style,internal; not official,fixed_random_drop_and_rescale,0.73046875,0.7587890625,1.2206185852599472,0.4372512558067566,0.7351778656126482,0.759332981328779,1.3624518878275215e-16,0.7157353123800395,8.881784197001252e-16,1.2073787701531952e-16,0.0,0.7102889609695509,6,one full-model delta,1,2.691708505153656e-05,False,,0,False,1,7.391223132930932e-16,8.881784197001252e-16,1.0000000000000018,5.551115123125783e-17,1.9231647296290302e-16,6.661338147750939e-16,0.0,1.0000000000000004,True,False
orthogonal,primary_well_conditioned,18,20360737,compress_then_merge,ordinary baseline,internal exact formula,per_adapter_rank_compression_then_delta_merge,0.798828125,0.8095703125,1.2409510243933284,0.5015866715304291,0.758893280632411,0.8091502776224742,1.5664147969682437e-15,8.191218693087978e-16,2.275957200481571e-15,6.103058086133883e-16,0.0,1.1102230246251565e-15,3,one fixed-rank adapter,1,8.404208347201347e-05,False,,0,False,1,7.391223132930932e-16,8.881784197001252e-16,1.0000000000000018,5.551115123125783e-17,1.9231647296290302e-16,6.661338147750939e-16,0.0,1.0000000000000004,True,False
orthogonal,primary_well_conditioned,18,20360737,pairwise_reference_alignment,TwistedMerge,controlled implementation,B_subspace_maps_to_adapter_zero,0.798828125,0.8095703125,1.2409510243933284,0.5015866715304291,0.758893280632411,0.8091502776224742,2.6671473765034435e-16,2.73604785538022e-16,4.440892098500626e-16,1.5542722306534326e-16,0.0,6.661338147750939e-16,3,one fixed-rank adapter,1,0.0005767091643065214,False,,0,False,1,7.391223132930932e-16,8.881784197001252e-16,1.0000000000000018,5.551115123125783e-17,1.9231647296290302e-16,6.661338147750939e-16,0.0,1.0000000000000004,True,False
orthogonal,primary_well_conditioned,18,20360737,global_synchronization,TwistedMerge,controlled implementation,complete_graph_GL_rank_sync,0.798828125,0.8095703125,1.2409510243933284,0.5015866715304291,0.758893280632411,0.8091502776224742,8.690618249229227e-16,4.4215196853032574e-16,1.1102230246251565e-15,3.4223559313234017e-16,0.0,6.661338147750939e-16,3,one fixed-rank adapter,1,0.0006899579893797636,False,,0,False,1,7.391223132930932e-16,8.881784197001252e-16,1.0000000000000018,5.551115123125783e-17,1.9231647296290302e-16,6.661338147750939e-16,0.0,1.0000000000000004,True,False
orthogonal,primary_well_conditioned,18,20360737,cycle_aware_alignment,TwistedMerge,controlled implementation,synchronized_factor_merge:cycle_and_condition_gates_passed,0.798828125,0.8095703125,1.2409510243933284,0.5015866715304291,0.758893280632411,0.8091502776224742,8.690618249229227e-16,4.4215196853032574e-16,1.1102230246251565e-15,3.4223559313234017e-16,0.0,6.661338147750939e-16,3,one fixed-rank adapter,1,0.0009429168421775103,False,,0,False,1,7.391223132930932e-16,8.881784197001252e-16,1.0000000000000018,5.551115123125783e-17,1.9231647296290302e-16,6.661338147750939e-16,0.0,1.0000000000000004,True,False
orthogonal,primary_well_conditioned,18,20360737,canonical_svd_factor_average,ordinary gauge-invariant baseline,internal exact formula,deterministic_effective_delta_factorization,0.783203125,0.7880859375,1.2532146940718336,0.4821765590695179,0.766798418972332,0.7881455092378881,4.540581864624666e-16,0.37226429915143333,5.551115123125783e-16,2.0345039652343897e-16,0.0,0.4209830438577665,3,one fixed-rank adapter,1,0.00011933385394513607,False,,0,False,1,7.391223132930932e-16,8.881784197001252e-16,1.0000000000000018,5.551115123125783e-17,1.9231647296290302e-16,6.661338147750939e-16,0.0,1.0000000000000004,True,False
orthogonal,primary_well_conditioned,18,20360737,oracle_alignment,oracle,controlled planted gauges,planted_Q_inverse,0.798828125,0.8095703125,1.2409510243933284,0.5015866715304291,0.758893280632411,0.8091502776224742,2.7683435459857177e-16,0.0,5.551115123125783e-16,1.4188494062813676e-16,0.0,0.0,3,oracle fixed-rank adapter,1,0.00010874983854591846,False,,0,False,1,7.391223132930932e-16,8.881784197001252e-16,1.0000000000000018,5.551115123125783e-17,1.9231647296290302e-16,6.661338147750939e-16,0.0,1.0000000000000004,True,False
orthogonal,primary_well_conditioned,18,20360737,prediction_ensemble,upper-bound control,all four effective adapters,mean_branch_predictions,0.798828125,0.8095703125,1.2409510243933284,0.5015866715304291,0.758893280632411,0.8091502776224742,,,4.440892098500626e-16,1.0567347760419936e-16,0.0,6.661338147750939e-16,-1,ensemble,4,0.00021391711197793484,False,,0,False,1,7.391223132930932e-16,8.881784197001252e-16,1.0000000000000018,5.551115123125783e-17,1.9231647296290302e-16,6.661338147750939e-16,0.0,1.0000000000000004,True,False
orthogonal,primary_well_conditioned,18,20360737,separate_adapters,upper-bound control,uses planted domain identity,oracle_domain_routing_no_merge,1.0,1.0,1.183909251721055,0.6837547689819359,1.0,1.0,,,6.661338147750939e-16,1.4159209418633402e-16,0.0,0.9851419332814199,-1,separate adapters with oracle routing,4,0.0,False,,0,False,1,7.391223132930932e-16,8.881784197001252e-16,1.0000000000000018,5.551115123125783e-17,1.9231647296290302e-16,6.661338147750939e-16,0.0,1.0000000000000004,True,False
orthogonal,primary_well_conditioned,19,20360738,naive_factor_average,ordinary baseline,internal exact formula,factorwise_mean_without_alignment,0.7578125,0.7763671875,1.2657914538073411,0.4724817528615228,0.6956521739130435,0.7759121889012658,0.5748048298297874,0.5748048298297874,0.5125268180195136,0.2054502951800304,0.11328125,0.5125268180195137,3,one fixed-rank adapter,1,1.4833174645900726e-05,False,,0,False,1,8.048485679573972e-16,9.458771424589252e-16,1.0000000000000013,5.551115123125783e-17,2.235920826868544e-16,6.661338147750939e-16,0.0,1.0000000000000004,True,False
orthogonal,primary_well_conditioned,19,20360738,full_delta_svd,ordinary baseline,internal exact formula,effective_delta_mean_then_truncated_svd,0.798828125,0.8095703125,1.2409510243933284,0.5015866715304291,0.758893280632411,0.8091502776224742,1.0146786798666565e-15,5.054184366779967e-16,1.3877787807814457e-15,4.1249812237883825e-16,0.0,6.661338147750939e-16,3,one fixed-rank adapter,1,1.7124926671385765e-05,False,,0,False,1,8.048485679573972e-16,9.458771424589252e-16,1.0000000000000013,5.551115123125783e-17,2.235920826868544e-16,6.661338147750939e-16,0.0,1.0000000000000004,True,False
orthogonal,primary_well_conditioned,19,20360738,task_arithmetic,internal Task Arithmetic-style,internal; not official,mean_effective_task_delta,0.798828125,0.8095703125,1.2409510243933284,0.5015866715304291,0.758893280632411,0.8091502776224742,1.3498730549037166e-16,1.4704076132928454e-16,4.440892098500626e-16,1.1205311662102887e-16,0.0,4.440892098500626e-16,3,one full-model delta,1,7.909256964921951e-07,False,,0,False,1,8.048485679573972e-16,9.458771424589252e-16,1.0000000000000013,5.551115123125783e-17,2.235920826868544e-16,6.661338147750939e-16,0.0,1.0000000000000004,True,False
orthogonal,primary_well_conditioned,19,20360738,ties,internal TIES-style,internal; not official,trim_elect_and_disjoint_mean,0.724609375,0.7275390625,1.2383521364105932,0.4068732289589535,0.6442687747035574,0.7269834889366218,1.4825797379734823e-16,1.0071327733795061,6.661338147750939e-16,1.4227556048414386e-16,0.0,0.8566017837859624,6,one full-model delta,1,4.708277992904186e-05,False,,0,False,1,8.048485679573972e-16,9.458771424589252e-16,1.0000000000000013,5.551115123125783e-17,2.235920826868544e-16,6.661338147750939e-16,0.0,1.0000000000000004,True,False
orthogonal,primary_well_conditioned,19,20360738,dare,internal DARE-style,internal; not official,fixed_random_drop_and_rescale,0.73046875,0.7587890625,1.2206185852599472,0.4372512558067566,0.7351778656126482,0.759332981328779,1.2732777770134405e-16,0.7157353123800395,4.440892098500626e-16,1.0407626297206292e-16,0.0,0.7102889609695511,6,one full-model delta,1,2.7584144845604897e-05,False,,0,False,1,8.048485679573972e-16,9.458771424589252e-16,1.0000000000000013,5.551115123125783e-17,2.235920826868544e-16,6.661338147750939e-16,0.0,1.0000000000000004,True,False
orthogonal,primary_well_conditioned,19,20360738,compress_then_merge,ordinary baseline,internal exact formula,per_adapter_rank_compression_then_delta_merge,0.798828125,0.8095703125,1.2409510243933286,0.5015866715304291,0.758893280632411,0.8091502776224742,1.0005274891746051e-15,9.08545840790921e-16,1.3322676295501878e-15,3.9873776547501694e-16,0.0,9.992007221626409e-16,3,one fixed-rank adapter,1,8.454197086393833e-05,False,,0,False,1,8.048485679573972e-16,9.458771424589252e-16,1.0000000000000013,5.551115123125783e-17,2.235920826868544e-16,6.661338147750939e-16,0.0,1.0000000000000004,True,False
orthogonal,primary_well_conditioned,19,20360738,pairwise_reference_alignment,TwistedMerge,controlled implementation,B_subspace_maps_to_adapter_zero,0.798828125,0.8095703125,1.2409510243933284,0.5015866715304291,0.758893280632411,0.8091502776224742,2.9012596125345716e-16,2.470360495356639e-16,5.551115123125783e-16,1.5802613800286708e-16,0.0,7.771561172376096e-16,3,one fixed-rank adapter,1,0.0005709170363843441,False,,0,False,1,8.048485679573972e-16,9.458771424589252e-16,1.0000000000000013,5.551115123125783e-17,2.235920826868544e-16,6.661338147750939e-16,0.0,1.0000000000000004,True,False
orthogonal,primary_well_conditioned,19,20360738,global_synchronization,TwistedMerge,controlled implementation,complete_graph_GL_rank_sync,0.798828125,0.8095703125,1.2409510243933284,0.5015866715304291,0.758893280632411,0.8091502776224742,9.262036661049623e-16,5.188866991977094e-16,1.3322676295501878e-15,3.71819996295598e-16,0.0,8.881784197001252e-16,3,one fixed-rank adapter,1,0.0006771250627934933,False,,0,False,1,8.048485679573972e-16,9.458771424589252e-16,1.0000000000000013,5.551115123125783e-17,2.235920826868544e-16,6.661338147750939e-16,0.0,1.0000000000000004,True,False
orthogonal,primary_well_conditioned,19,20360738,cycle_aware_alignment,TwistedMerge,controlled implementation,synchronized_factor_merge:cycle_and_condition_gates_passed,0.798828125,0.8095703125,1.2409510243933284,0.5015866715304291,0.758893280632411,0.8091502776224742,9.262036661049623e-16,5.188866991977094e-16,1.3322676295501878e-15,3.71819996295598e-16,0.0,8.881784197001252e-16,3,one fixed-rank adapter,1,0.0009313330519944429,False,,0,False,1,8.048485679573972e-16,9.458771424589252e-16,1.0000000000000013,5.551115123125783e-17,2.235920826868544e-16,6.661338147750939e-16,0.0,1.0000000000000004,True,False
orthogonal,primary_well_conditioned,19,20360738,canonical_svd_factor_average,ordinary gauge-invariant baseline,internal exact formula,deterministic_effective_delta_factorization,0.783203125,0.7880859375,1.2532146940718336,0.4821765590695179,0.766798418972332,0.7881455092378881,4.1997826892466977e-16,0.3722642991514334,8.881784197001252e-16,1.9301275155821124e-16,0.0,0.4209830438577667,3,one fixed-rank adapter,1,0.00011445791460573673,False,,0,False,1,8.048485679573972e-16,9.458771424589252e-16,1.0000000000000013,5.551115123125783e-17,2.235920826868544e-16,6.661338147750939e-16,0.0,1.0000000000000004,True,False
orthogonal,primary_well_conditioned,19,20360738,oracle_alignment,oracle,controlled planted gauges,planted_Q_inverse,0.798828125,0.8095703125,1.2409510243933284,0.5015866715304291,0.758893280632411,0.8091502776224742,1.9689441916760987e-16,0.0,4.440892098500626e-16,1.3580446780805838e-16,0.0,0.0,3,oracle fixed-rank adapter,1,0.00010416703298687935,False,,0,False,1,8.048485679573972e-16,9.458771424589252e-16,1.0000000000000013,5.551115123125783e-17,2.235920826868544e-16,6.661338147750939e-16,0.0,1.0000000000000004,True,False
orthogonal,primary_well_conditioned,19,20360738,prediction_ensemble,upper-bound control,all four effective adapters,mean_branch_predictions,0.798828125,0.8095703125,1.2409510243933284,0.5015866715304291,0.758893280632411,0.8091502776224742,,,6.661338147750939e-16,1.0862816498087831e-16,0.0,8.881784197001252e-16,-1,ensemble,4,0.00020275008864700794,False,,0,False,1,8.048485679573972e-16,9.458771424589252e-16,1.0000000000000013,5.551115123125783e-17,2.235920826868544e-16,6.661338147750939e-16,0.0,1.0000000000000004,True,False
orthogonal,primary_well_conditioned,19,20360738,separate_adapters,upper-bound control,uses planted domain identity,oracle_domain_routing_no_merge,1.0,1.0,1.183909251721055,0.6837547689819359,1.0,1.0,,,6.661338147750939e-16,1.510777518205566e-16,0.0,0.9851419332814199,-1,separate adapters with oracle routing,4,0.0,False,,0,False,1,8.048485679573972e-16,9.458771424589252e-16,1.0000000000000013,5.551115123125783e-17,2.235920826868544e-16,6.661338147750939e-16,0.0,1.0000000000000004,True,False
positive_diagonal,primary_well_conditioned,0,20460719,naive_factor_average,ordinary baseline,internal exact formula,factorwise_mean_without_alignment,0.69921875,0.712890625,1.2319857456128387,0.3848884804220415,0.6086956521739131,0.7133686940856502,1.2493047237390675,1.2493047237390673,1.7847311667486625,0.46543026673281623,0.2216796875,1.7847311667486625,3,one fixed-rank adapter,1,1.687486656010151e-05,False,,0,False,1,2.4582118654700087e-15,1.2212453270876722e-15,63.99999999999998,2.7755575615628914e-17,8.680564653509472e-17,4.440892098500626e-16,0.0,8.0,True,False
positive_diagonal,primary_well_conditioned,0,20460719,full_delta_svd,ordinary baseline,internal exact formula,effective_delta_mean_then_truncated_svd,0.798828125,0.8095703125,1.2409510243933284,0.5015866715304291,0.758893280632411,0.8091502776224742,9.467168704022381e-16,4.399380469115021e-16,1.27675647831893e-15,3.901334742838155e-16,0.0,8.881784197001252e-16,3,one fixed-rank adapter,1,2.033403143286705e-05,False,,0,False,1,2.4582118654700087e-15,1.2212453270876722e-15,63.99999999999998,2.7755575615628914e-17,8.680564653509472e-17,4.440892098500626e-16,0.0,8.0,True,False
positive_diagonal,primary_well_conditioned,0,20460719,task_arithmetic,internal Task Arithmetic-style,internal; not official,mean_effective_task_delta,0.798828125,0.8095703125,1.2409510243933284,0.5015866715304291,0.758893280632411,0.8091502776224742,8.731157428390906e-17,1.3498041778687107e-16,4.440892098500626e-16,8.892170137828657e-17,0.0,4.440892098500626e-16,3,one full-model delta,1,1.00000761449337e-06,False,,0,False,1,2.4582118654700087e-15,1.2212453270876722e-15,63.99999999999998,2.7755575615628914e-17,8.680564653509472e-17,4.440892098500626e-16,0.0,8.0,True,False
positive_diagonal,primary_well_conditioned,0,20460719,ties,internal TIES-style,internal; not official,trim_elect_and_disjoint_mean,0.724609375,0.7275390625,1.2383521364105932,0.4068732289589535,0.6442687747035574,0.7269834889366218,5.788501374478564e-17,1.0071327733795061,4.440892098500626e-16,7.304168823928237e-17,0.0,0.8566017837859624,6,one full-model delta,1,5.4208096116781235e-05,False,,0,False,1,2.4582118654700087e-15,1.2212453270876722e-15,63.99999999999998,2.7755575615628914e-17,8.680564653509472e-17,4.440892098500626e-16,0.0,8.0,True,False
positive_diagonal,primary_well_conditioned,0,20460719,dare,internal DARE-style,internal; not official,fixed_random_drop_and_rescale,0.73046875,0.7587890625,1.2206185852599472,0.4372512558067566,0.7351778656126482,0.759332981328779,7.309682348588069e-17,0.7157353123800395,4.440892098500626e-16,6.024419626704777e-17,0.0,0.7102889609695511,6,one full-model delta,1,3.533391281962395e-05,False,,0,False,1,2.4582118654700087e-15,1.2212453270876722e-15,63.99999999999998,2.7755575615628914e-17,8.680564653509472e-17,4.440892098500626e-16,0.0,8.0,True,False
positive_diagonal,primary_well_conditioned,0,20460719,compress_then_merge,ordinary baseline,internal exact formula,per_adapter_rank_compression_then_delta_merge,0.798828125,0.8095703125,1.2409510243933284,0.5015866715304291,0.758893280632411,0.8091502776224742,1.2625890546023696e-15,9.87510701476327e-16,1.7763568394002505e-15,5.118982155246673e-16,0.0,1.5543122344752192e-15,3,one fixed-rank adapter,1,8.41252040117979e-05,False,,0,False,1,2.4582118654700087e-15,1.2212453270876722e-15,63.99999999999998,2.7755575615628914e-17,8.680564653509472e-17,4.440892098500626e-16,0.0,8.0,True,False
positive_diagonal,primary_well_conditioned,0,20460719,pairwise_reference_alignment,TwistedMerge,controlled implementation,B_subspace_maps_to_adapter_zero,0.798828125,0.8095703125,1.2409510243933284,0.5015866715304291,0.758893280632411,0.8091502776224742,2.2643061135580286e-16,2.0326283680804906e-16,6.661338147750939e-16,1.5371236894166278e-16,0.0,6.661338147750939e-16,3,one fixed-rank adapter,1,0.0005599998403340578,False,,0,False,1,2.4582118654700087e-15,1.2212453270876722e-15,63.99999999999998,2.7755575615628914e-17,8.680564653509472e-17,4.440892098500626e-16,0.0,8.0,True,False
positive_diagonal,primary_well_conditioned,0,20460719,global_synchronization,TwistedMerge,controlled implementation,complete_graph_GL_rank_sync,0.798828125,0.8095703125,1.2409510243933286,0.5015866715304291,0.758893280632411,0.8091502776224742,1.7479372034951584e-15,1.4724604247877794e-15,2.220446049250313e-15,6.424827994805387e-16,0.0,1.9984014443252818e-15,3,one fixed-rank adapter,1,0.0006673750467598438,False,,0,False,1,2.4582118654700087e-15,1.2212453270876722e-15,63.99999999999998,2.7755575615628914e-17,8.680564653509472e-17,4.440892098500626e-16,0.0,8.0,True,False
positive_diagonal,primary_well_conditioned,0,20460719,cycle_aware_alignment,TwistedMerge,controlled implementation,synchronized_factor_merge:cycle_and_condition_gates_passed,0.798828125,0.8095703125,1.2409510243933286,0.5015866715304291,0.758893280632411,0.8091502776224742,1.7479372034951584e-15,1.4724604247877794e-15,2.220446049250313e-15,6.424827994805387e-16,0.0,1.9984014443252818e-15,3,one fixed-rank adapter,1,0.0009096669964492321,False,,0,False,1,2.4582118654700087e-15,1.2212453270876722e-15,63.99999999999998,2.7755575615628914e-17,8.680564653509472e-17,4.440892098500626e-16,0.0,8.0,True,False
positive_diagonal,primary_well_conditioned,0,20460719,canonical_svd_factor_average,ordinary gauge-invariant baseline,internal exact formula,deterministic_effective_delta_factorization,0.783203125,0.7880859375,1.2532146940718336,0.4821765590695179,0.766798418972332,0.7881455092378881,3.253391351521164e-16,0.37226429915143333,8.881784197001252e-16,1.911452082280899e-16,0.0,0.42098304385776636,3,one fixed-rank adapter,1,0.00011383299715816975,False,,0,False,1,2.4582118654700087e-15,1.2212453270876722e-15,63.99999999999998,2.7755575615628914e-17,8.680564653509472e-17,4.440892098500626e-16,0.0,8.0,True,False
positive_diagonal,primary_well_conditioned,0,20460719,oracle_alignment,oracle,controlled planted gauges,planted_Q_inverse,0.798828125,0.8095703125,1.2409510243933284,0.5015866715304291,0.758893280632411,0.8091502776224742,9.479889263746028e-17,0.0,4.440892098500626e-16,8.376902651674846e-17,0.0,0.0,3,oracle fixed-rank adapter,1,9.93749126791954e-05,False,,0,False,1,2.4582118654700087e-15,1.2212453270876722e-15,63.99999999999998,2.7755575615628914e-17,8.680564653509472e-17,4.440892098500626e-16,0.0,8.0,True,False
positive_diagonal,primary_well_conditioned,0,20460719,prediction_ensemble,upper-bound control,all four effective adapters,mean_branch_predictions,0.798828125,0.8095703125,1.2409510243933284,0.5015866715304291,0.758893280632411,0.8091502776224742,,,4.440892098500626e-16,7.409196923673982e-17,0.0,8.881784197001252e-16,-1,ensemble,4,0.00020562508143484592,False,,0,False,1,2.4582118654700087e-15,1.2212453270876722e-15,63.99999999999998,2.7755575615628914e-17,8.680564653509472e-17,4.440892098500626e-16,0.0,8.0,True,False
positive_diagonal,primary_well_conditioned,0,20460719,separate_adapters,upper-bound control,uses planted domain identity,oracle_domain_routing_no_merge,1.0,1.0,1.183909251721055,0.6837547689819359,1.0,1.0,,,4.440892098500626e-16,8.511432911201308e-17,0.0,0.9851419332814197,-1,separate adapters with oracle routing,4,0.0,False,,0,False,1,2.4582118654700087e-15,1.2212453270876722e-15,63.99999999999998,2.7755575615628914e-17,8.680564653509472e-17,4.440892098500626e-16,0.0,8.0,True,False
positive_diagonal,primary_well_conditioned,1,20460720,naive_factor_average,ordinary baseline,internal exact formula,factorwise_mean_without_alignment,0.728515625,0.7646484375,1.2050930362547074,0.434722062961046,0.7272727272727273,0.7650353989991339,1.0353853417097336,1.0353853417097334,1.064825285052878,0.38112144221165944,0.173828125,1.064825285052878,3,one fixed-rank adapter,1,1.5958212316036224e-05,False,,0,False,1,2.090507954460566e-15,1.9984014443252818e-15,22.627416997969515,2.7755575615628914e-17,1.130143973564428e-16,8.881784197001252e-16,0.0,8.0,True,False
positive_diagonal,primary_well_conditioned,1,20460720,full_delta_svd,ordinary baseline,internal exact formula,effective_delta_mean_then_truncated_svd,0.798828125,0.8095703125,1.2409510243933284,0.5015866715304291,0.758893280632411,0.8091502776224742,4.460887817219471e-16,5.599144383307355e-16,6.661338147750939e-16,2.1203238634144291e-16,0.0,6.661338147750939e-16,3,one fixed-rank adapter,1,1.9249971956014633e-05,False,,0,False,1,2.090507954460566e-15,1.9984014443252818e-15,22.627416997969515,2.7755575615628914e-17,1.130143973564428e-16,8.881784197001252e-16,0.0,8.0,True,False
