architecture,dataset,collection,domain,method,accuracy,loss,ece,worst_task_accuracy,forgetting,trainable_parameters,stored_parameters,branch_count,latency_seconds,peak_memory_mb,selector_validation_samples,candidate_count,lift_activated,selected_ordinary_method,leakage_hash_passed,logits_sha256
deit_tiny,CIFAR100,2,clean,uniform_model_soup,0.571,2.3915625366148126,0.41959799924711955,0.538562091503268,0.04200071258142582,0,19200,1,6.129196844995022e-05,358.03125,0,1,False,uniform_model_soup,True,f7e58bec2d252f8d9f83c3f546ddcacf9cda96440b7562b6bdd432464d6571c6
deit_tiny,CIFAR100,2,clean,greedy_model_soup,0.471,3.546896931813315,0.19406904501782352,0.40522875816993464,0.14277324822576754,0,19200,1,6.466708146035671e-05,358.03125,600,1,False,uniform_model_soup,True,f7e58bec2d252f8d9f83c3f546ddcacf9cda96440b7562b6bdd432464d6571c6
deit_tiny,CIFAR100,2,clean,git_rebasin_shared_feature_identity,0.571,2.3915625366148126,0.41959799924711955,0.538562091503268,0.04200071258142582,0,19200,1,6.262515671551228e-05,358.03125,0,1,False,uniform_model_soup,True,f7e58bec2d252f8d9f83c3f546ddcacf9cda96440b7562b6bdd432464d6571c6
deit_tiny,CIFAR100,2,clean,c2m3_shared_feature_identity,0.571,2.3915625366148126,0.41959799924711955,0.538562091503268,0.04200071258142582,0,19200,1,0.0001194169744849205,358.03125,0,1,False,uniform_model_soup,True,f7e58bec2d252f8d9f83c3f546ddcacf9cda96440b7562b6bdd432464d6571c6
deit_tiny,CIFAR100,2,clean,task_arithmetic,0.571,2.3915625366148126,0.41959799924711955,0.538562091503268,0.04200071258142582,0,19200,1,6.083305925130844e-05,358.03125,0,1,False,uniform_model_soup,True,f7e58bec2d252f8d9f83c3f546ddcacf9cda96440b7562b6bdd432464d6571c6
deit_tiny,CIFAR100,2,clean,ties,0.571,2.0103222392952866,0.32029281322283576,0.538562091503268,0.04200071258142582,0,19200,1,6.5250089392066e-05,358.03125,0,1,False,uniform_model_soup,True,f7e58bec2d252f8d9f83c3f546ddcacf9cda96440b7562b6bdd432464d6571c6
deit_tiny,CIFAR100,2,clean,dare,0.445,2.500961310211391,0.2648780247149592,0.4204081632653061,0.16809456354941255,0,19200,1,8.883303962647915e-05,358.03125,0,1,False,uniform_model_soup,True,f7e58bec2d252f8d9f83c3f546ddcacf9cda96440b7562b6bdd432464d6571c6
deit_tiny,CIFAR100,2,clean,regmean,0.571,2.3915625366148126,0.41959799924711955,0.538562091503268,0.04200071258142582,0,19200,1,6.3000014051795e-05,358.03125,0,1,False,uniform_model_soup,True,f7e58bec2d252f8d9f83c3f546ddcacf9cda96440b7562b6bdd432464d6571c6
deit_tiny,CIFAR100,2,clean,cca_shared_feature_alignment,0.571,2.3915625366148126,0.41959799924711955,0.538562091503268,0.04200071258142582,0,19200,1,0.00014520809054374695,358.03125,0,1,False,uniform_model_soup,True,f7e58bec2d252f8d9f83c3f546ddcacf9cda96440b7562b6bdd432464d6571c6
deit_tiny,CIFAR100,2,clean,low_rank_task_subspace,0.571,2.391562537092321,0.4195979994234216,0.538562091503268,0.04200071258142582,0,19200,1,6.316602230072021e-05,358.03125,0,1,False,uniform_model_soup,True,f7e58bec2d252f8d9f83c3f546ddcacf9cda96440b7562b6bdd432464d6571c6
deit_tiny,CIFAR100,2,clean,twistedmerge_hodge_lr,0.571,2.3915625366148126,0.41959799924711955,0.538562091503268,0.04200071258142582,0,19200,1,6.108405068516731e-05,358.03125,600,6,False,uniform_model_soup,True,f7e58bec2d252f8d9f83c3f546ddcacf9cda96440b7562b6bdd432464d6571c6
deit_tiny,CIFAR100,2,clean,adaptive_router,0.574,2.363589596013827,0.41499471893895085,0.5542483660130719,0.03911358869675505,404,76800,4,6.191595457494259e-05,358.03125,0,1,False,uniform_model_soup,True,f7e58bec2d252f8d9f83c3f546ddcacf9cda96440b7562b6bdd432464d6571c6
deit_tiny,CIFAR100,2,clean,ensemble_reference,0.571,2.391562536614812,0.4195979992471196,0.538562091503268,0.04200071258142582,0,76800,4,6.404216401278973e-05,358.03125,0,1,False,uniform_model_soup,True,f7e58bec2d252f8d9f83c3f546ddcacf9cda96440b7562b6bdd432464d6571c6
deit_tiny,CIFAR100,2,gaussian_shift,uniform_model_soup,0.488,2.5572150705124144,0.34102874139621,0.46797385620915033,0.04283753802931192,0,19200,1,6.083305925130844e-05,358.03125,0,1,False,uniform_model_soup,True,f7e58bec2d252f8d9f83c3f546ddcacf9cda96440b7562b6bdd432464d6571c6
deit_tiny,CIFAR100,2,gaussian_shift,greedy_model_soup,0.398,3.341677450502947,0.12895821903730295,0.3442176870748299,0.1334394109470581,0,19200,1,6.150011904537678e-05,358.03125,600,1,False,uniform_model_soup,True,f7e58bec2d252f8d9f83c3f546ddcacf9cda96440b7562b6bdd432464d6571c6
deit_tiny,CIFAR100,2,gaussian_shift,git_rebasin_shared_feature_identity,0.488,2.5572150705124144,0.34102874139621,0.46797385620915033,0.04283753802931192,0,19200,1,6.195809692144394e-05,358.03125,0,1,False,uniform_model_soup,True,f7e58bec2d252f8d9f83c3f546ddcacf9cda96440b7562b6bdd432464d6571c6
deit_tiny,CIFAR100,2,gaussian_shift,c2m3_shared_feature_identity,0.488,2.5572150705124144,0.34102874139621,0.46797385620915033,0.04283753802931192,0,19200,1,6.55418261885643e-05,358.03125,0,1,False,uniform_model_soup,True,f7e58bec2d252f8d9f83c3f546ddcacf9cda96440b7562b6bdd432464d6571c6
deit_tiny,CIFAR100,2,gaussian_shift,task_arithmetic,0.488,2.5572150705124144,0.34102874139621,0.46797385620915033,0.04283753802931192,0,19200,1,7.43749551475048e-05,358.03125,0,1,False,uniform_model_soup,True,f7e58bec2d252f8d9f83c3f546ddcacf9cda96440b7562b6bdd432464d6571c6
deit_tiny,CIFAR100,2,gaussian_shift,ties,0.488,2.211801550654214,0.24391070979687765,0.46797385620915033,0.04283753802931192,0,19200,1,6.320793181657791e-05,358.03125,0,1,False,uniform_model_soup,True,f7e58bec2d252f8d9f83c3f546ddcacf9cda96440b7562b6bdd432464d6571c6
deit_tiny,CIFAR100,2,gaussian_shift,dare,0.418,2.625418528230831,0.25166449890088083,0.396078431372549,0.11281842189077793,0,19200,1,6.620795466005802e-05,358.03125,0,1,False,uniform_model_soup,True,f7e58bec2d252f8d9f83c3f546ddcacf9cda96440b7562b6bdd432464d6571c6
deit_tiny,CIFAR100,2,gaussian_shift,regmean,0.488,2.5572150705124144,0.34102874139621,0.46797385620915033,0.04283753802931192,0,19200,1,6.420910358428955e-05,358.03125,0,1,False,uniform_model_soup,True,f7e58bec2d252f8d9f83c3f546ddcacf9cda96440b7562b6bdd432464d6571c6
deit_tiny,CIFAR100,2,gaussian_shift,cca_shared_feature_alignment,0.488,2.5572150705124144,0.34102874139621,0.46797385620915033,0.04283753802931192,0,19200,1,6.458302959799767e-05,358.03125,0,1,False,uniform_model_soup,True,f7e58bec2d252f8d9f83c3f546ddcacf9cda96440b7562b6bdd432464d6571c6
deit_tiny,CIFAR100,2,gaussian_shift,low_rank_task_subspace,0.488,2.5572150708584687,0.34102874160865404,0.46797385620915033,0.04283753802931192,0,19200,1,6.637489423155785e-05,358.03125,0,1,False,uniform_model_soup,True,f7e58bec2d252f8d9f83c3f546ddcacf9cda96440b7562b6bdd432464d6571c6
deit_tiny,CIFAR100,2,gaussian_shift,twistedmerge_hodge_lr,0.488,2.5572150705124144,0.34102874139621,0.46797385620915033,0.04283753802931192,0,19200,1,6.408407352864742e-05,358.03125,600,6,False,uniform_model_soup,True,f7e58bec2d252f8d9f83c3f546ddcacf9cda96440b7562b6bdd432464d6571c6
deit_tiny,CIFAR100,2,gaussian_shift,adaptive_router,0.481,2.5376331029825177,0.3276949346483032,0.4588235294117647,0.04985825942154683,404,76800,4,7.254094816744328e-05,358.03125,0,1,False,uniform_model_soup,True,f7e58bec2d252f8d9f83c3f546ddcacf9cda96440b7562b6bdd432464d6571c6
deit_tiny,CIFAR100,2,gaussian_shift,ensemble_reference,0.488,2.557215070512415,0.34102874139621,0.46797385620915033,0.04283753802931192,0,76800,4,6.120791658759117e-05,358.03125,0,1,False,uniform_model_soup,True,f7e58bec2d252f8d9f83c3f546ddcacf9cda96440b7562b6bdd432464d6571c6
deit_tiny,CIFAR100,3,clean,uniform_model_soup,0.571,2.3915625366148126,0.41959799924711955,0.5603217158176944,0.037977938919383974,0,19200,1,6.483308970928192e-05,358.03125,0,1,False,uniform_model_soup,True,88001bfe1ef6927c17005803f6f8c7f10e29ba0172f8b936b969ea6e11d45b9a
deit_tiny,CIFAR100,3,clean,greedy_model_soup,0.475,3.4593161318800063,0.1989172335743345,0.41823056300268097,0.13500698557652238,0,19200,1,6.924988701939583e-05,358.03125,600,1,False,uniform_model_soup,True,88001bfe1ef6927c17005803f6f8c7f10e29ba0172f8b936b969ea6e11d45b9a
deit_tiny,CIFAR100,3,clean,git_rebasin_shared_feature_identity,0.571,2.3915625366148126,0.41959799924711955,0.5603217158176944,0.037977938919383974,0,19200,1,6.512505933642387e-05,358.03125,0,1,False,uniform_model_soup,True,88001bfe1ef6927c17005803f6f8c7f10e29ba0172f8b936b969ea6e11d45b9a
deit_tiny,CIFAR100,3,clean,c2m3_shared_feature_identity,0.571,2.3915625366148126,0.41959799924711955,0.5603217158176944,0.037977938919383974,0,19200,1,6.420793943107128e-05,358.03125,0,1,False,uniform_model_soup,True,88001bfe1ef6927c17005803f6f8c7f10e29ba0172f8b936b969ea6e11d45b9a
deit_tiny,CIFAR100,3,clean,task_arithmetic,0.571,2.3915625366148126,0.41959799924711955,0.5603217158176944,0.037977938919383974,0,19200,1,6.466708146035671e-05,358.03125,0,1,False,uniform_model_soup,True,88001bfe1ef6927c17005803f6f8c7f10e29ba0172f8b936b969ea6e11d45b9a
deit_tiny,CIFAR100,3,clean,ties,0.571,2.0103222392952866,0.32029281322283576,0.5603217158176944,0.037977938919383974,0,19200,1,6.787502206861973e-05,358.03125,0,1,False,uniform_model_soup,True,88001bfe1ef6927c17005803f6f8c7f10e29ba0172f8b936b969ea6e11d45b9a
deit_tiny,CIFAR100,3,clean,dare,0.438,2.5086114528922834,0.27265514036864424,0.4157608695652174,0.17097591374296156,0,19200,1,6.550014950335026e-05,358.03125,0,1,False,uniform_model_soup,True,88001bfe1ef6927c17005803f6f8c7f10e29ba0172f8b936b969ea6e11d45b9a
deit_tiny,CIFAR100,3,clean,regmean,0.571,2.3915625366148126,0.41959799924711955,0.5603217158176944,0.037977938919383974,0,19200,1,7.166597060859203e-05,358.03125,0,1,False,uniform_model_soup,True,88001bfe1ef6927c17005803f6f8c7f10e29ba0172f8b936b969ea6e11d45b9a
deit_tiny,CIFAR100,3,clean,cca_shared_feature_alignment,0.571,2.3915625366148126,0.41959799924711955,0.5603217158176944,0.037977938919383974,0,19200,1,6.633414886891842e-05,358.03125,0,1,False,uniform_model_soup,True,88001bfe1ef6927c17005803f6f8c7f10e29ba0172f8b936b969ea6e11d45b9a
deit_tiny,CIFAR100,3,clean,low_rank_task_subspace,0.571,2.3915625368231828,0.41959799929374236,0.5603217158176944,0.037977938919383974,0,19200,1,6.433296948671341e-05,358.03125,0,1,False,uniform_model_soup,True,88001bfe1ef6927c17005803f6f8c7f10e29ba0172f8b936b969ea6e11d45b9a
deit_tiny,CIFAR100,3,clean,twistedmerge_hodge_lr,0.571,2.3915625366148126,0.41959799924711955,0.5603217158176944,0.037977938919383974,0,19200,1,6.454112008213997e-05,358.03125,600,6,False,uniform_model_soup,True,88001bfe1ef6927c17005803f6f8c7f10e29ba0172f8b936b969ea6e11d45b9a
deit_tiny,CIFAR100,3,clean,adaptive_router,0.565,2.3592667823390676,0.40403313984633477,0.5529891304347826,0.04407617838259184,404,76800,4,6.429199129343033e-05,358.03125,0,1,False,uniform_model_soup,True,88001bfe1ef6927c17005803f6f8c7f10e29ba0172f8b936b969ea6e11d45b9a
deit_tiny,CIFAR100,3,clean,ensemble_reference,0.571,2.391562536614812,0.4195979992471196,0.5603217158176944,0.037977938919383974,0,76800,4,7.362500764429569e-05,358.03125,0,1,False,uniform_model_soup,True,88001bfe1ef6927c17005803f6f8c7f10e29ba0172f8b936b969ea6e11d45b9a
deit_tiny,CIFAR100,3,gaussian_shift,uniform_model_soup,0.488,2.5572150705124144,0.34102874139621,0.46467391304347827,0.04439522616618194,0,19200,1,6.49159774184227e-05,358.03125,0,1,False,uniform_model_soup,True,88001bfe1ef6927c17005803f6f8c7f10e29ba0172f8b936b969ea6e11d45b9a
deit_tiny,CIFAR100,3,gaussian_shift,greedy_model_soup,0.413,3.2701576680144937,0.14711546321436306,0.35190217391304346,0.1202403235830099,0,19200,1,6.420910358428955e-05,358.03125,600,1,False,uniform_model_soup,True,88001bfe1ef6927c17005803f6f8c7f10e29ba0172f8b936b969ea6e11d45b9a
deit_tiny,CIFAR100,3,gaussian_shift,git_rebasin_shared_feature_identity,0.488,2.5572150705124144,0.34102874139621,0.46467391304347827,0.04439522616618194,0,19200,1,6.466708146035671e-05,358.03125,0,1,False,uniform_model_soup,True,88001bfe1ef6927c17005803f6f8c7f10e29ba0172f8b936b969ea6e11d45b9a
deit_tiny,CIFAR100,3,gaussian_shift,c2m3_shared_feature_identity,0.488,2.5572150705124144,0.34102874139621,0.46467391304347827,0.04439522616618194,0,19200,1,6.508384831249714e-05,358.03125,0,1,False,uniform_model_soup,True,88001bfe1ef6927c17005803f6f8c7f10e29ba0172f8b936b969ea6e11d45b9a
deit_tiny,CIFAR100,3,gaussian_shift,task_arithmetic,0.488,2.5572150705124144,0.34102874139621,0.46467391304347827,0.04439522616618194,0,19200,1,6.687501445412636e-05,358.03125,0,1,False,uniform_model_soup,True,88001bfe1ef6927c17005803f6f8c7f10e29ba0172f8b936b969ea6e11d45b9a
deit_tiny,CIFAR100,3,gaussian_shift,ties,0.488,2.211801550654214,0.24391070979687765,0.46467391304347827,0.04439522616618194,0,19200,1,6.43748790025711e-05,358.03125,0,1,False,uniform_model_soup,True,88001bfe1ef6927c17005803f6f8c7f10e29ba0172f8b936b969ea6e11d45b9a
deit_tiny,CIFAR100,3,gaussian_shift,dare,0.399,2.6555804203428797,0.2353755960198261,0.37228260869565216,0.13330671261106442,0,19200,1,6.479187868535519e-05,358.03125,0,1,False,uniform_model_soup,True,88001bfe1ef6927c17005803f6f8c7f10e29ba0172f8b936b969ea6e11d45b9a
deit_tiny,CIFAR100,3,gaussian_shift,regmean,0.488,2.5572150705124144,0.34102874139621,0.46467391304347827,0.04439522616618194,0,19200,1,6.429199129343033e-05,358.03125,0,1,False,uniform_model_soup,True,88001bfe1ef6927c17005803f6f8c7f10e29ba0172f8b936b969ea6e11d45b9a
deit_tiny,CIFAR100,3,gaussian_shift,cca_shared_feature_alignment,0.488,2.5572150705124144,0.34102874139621,0.46467391304347827,0.04439522616618194,0,19200,1,6.216694600880146e-05,358.03125,0,1,False,uniform_model_soup,True,88001bfe1ef6927c17005803f6f8c7f10e29ba0172f8b936b969ea6e11d45b9a
deit_tiny,CIFAR100,3,gaussian_shift,low_rank_task_subspace,0.488,2.5572150705612384,0.34102874146914286,0.46467391304347827,0.04439522616618194,0,19200,1,7.475004531443119e-05,358.03125,0,1,False,uniform_model_soup,True,88001bfe1ef6927c17005803f6f8c7f10e29ba0172f8b936b969ea6e11d45b9a
deit_tiny,CIFAR100,3,gaussian_shift,twistedmerge_hodge_lr,0.488,2.5572150705124144,0.34102874139621,0.46467391304347827,0.04439522616618194,0,19200,1,6.929202936589718e-05,358.03125,600,6,False,uniform_model_soup,True,88001bfe1ef6927c17005803f6f8c7f10e29ba0172f8b936b969ea6e11d45b9a
deit_tiny,CIFAR100,3,gaussian_shift,adaptive_router,0.481,2.533711383066138,0.32704332151060533,0.4571045576407507,0.05129861618351314,404,76800,4,6.39590434730053e-05,358.03125,0,1,False,uniform_model_soup,True,88001bfe1ef6927c17005803f6f8c7f10e29ba0172f8b936b969ea6e11d45b9a
deit_tiny,CIFAR100,3,gaussian_shift,ensemble_reference,0.488,2.557215070512415,0.34102874139621,0.46467391304347827,0.04439522616618194,0,76800,4,6.516696885228157e-05,358.03125,0,1,False,uniform_model_soup,True,88001bfe1ef6927c17005803f6f8c7f10e29ba0172f8b936b969ea6e11d45b9a
deit_tiny,CIFAR100,4,clean,uniform_model_soup,0.571,2.3915625366148126,0.41959799924711955,0.5570291777188329,0.0396857868035968,0,19200,1,6.366707384586334e-05,358.03125,0,1,False,uniform_model_soup,True,3da379b8ddb6a4c049da3be5838d8b36757506796d8feb77d506d628e8eddbae
deit_tiny,CIFAR100,4,clean,greedy_model_soup,0.453,3.677931073481508,0.18209881369747438,0.38992042440318303,0.15734974257779588,0,19200,1,7.179100066423416e-05,358.03125,600,1,False,uniform_model_soup,True,3da379b8ddb6a4c049da3be5838d8b36757506796d8feb77d506d628e8eddbae
deit_tiny,CIFAR100,4,clean,git_rebasin_shared_feature_identity,0.571,2.3915625366148126,0.41959799924711955,0.5570291777188329,0.0396857868035968,0,19200,1,6.579188629984856e-05,358.03125,0,1,False,uniform_model_soup,True,3da379b8ddb6a4c049da3be5838d8b36757506796d8feb77d506d628e8eddbae
deit_tiny,CIFAR100,4,clean,c2m3_shared_feature_identity,0.571,2.3915625366148126,0.41959799924711955,0.5570291777188329,0.0396857868035968,0,19200,1,6.450014188885689e-05,358.03125,0,1,False,uniform_model_soup,True,3da379b8ddb6a4c049da3be5838d8b36757506796d8feb77d506d628e8eddbae
deit_tiny,CIFAR100,4,clean,task_arithmetic,0.571,2.3915625366148126,0.41959799924711955,0.5570291777188329,0.0396857868035968,0,19200,1,6.391690112650394e-05,358.03125,0,1,False,uniform_model_soup,True,3da379b8ddb6a4c049da3be5838d8b36757506796d8feb77d506d628e8eddbae
deit_tiny,CIFAR100,4,clean,ties,0.571,2.0103222392952866,0.32029281322283576,0.5570291777188329,0.0396857868035968,0,19200,1,6.566685624420643e-05,358.03125,0,1,False,uniform_model_soup,True,3da379b8ddb6a4c049da3be5838d8b36757506796d8feb77d506d628e8eddbae
deit_tiny,CIFAR100,4,clean,dare,0.453,2.450412273112881,0.27887858267903265,0.4482758620689655,0.15769437616894638,0,19200,1,6.862496957182884e-05,358.03125,0,1,False,uniform_model_soup,True,3da379b8ddb6a4c049da3be5838d8b36757506796d8feb77d506d628e8eddbae
deit_tiny,CIFAR100,4,clean,regmean,0.571,2.3915625366148126,0.41959799924711955,0.5570291777188329,0.0396857868035968,0,19200,1,0.0001543750986456871,358.03125,0,1,False,uniform_model_soup,True,3da379b8ddb6a4c049da3be5838d8b36757506796d8feb77d506d628e8eddbae
deit_tiny,CIFAR100,4,clean,cca_shared_feature_alignment,0.571,2.3915625366148126,0.41959799924711955,0.5570291777188329,0.0396857868035968,0,19200,1,6.600003689527512e-05,358.03125,0,1,False,uniform_model_soup,True,3da379b8ddb6a4c049da3be5838d8b36757506796d8feb77d506d628e8eddbae
deit_tiny,CIFAR100,4,clean,low_rank_task_subspace,0.571,2.3915625366237396,0.4195979992524533,0.5570291777188329,0.0396857868035968,0,19200,1,6.54999166727066e-05,358.03125,0,1,False,uniform_model_soup,True,3da379b8ddb6a4c049da3be5838d8b36757506796d8feb77d506d628e8eddbae
deit_tiny,CIFAR100,4,clean,twistedmerge_hodge_lr,0.571,2.3915625366148126,0.41959799924711955,0.5570291777188329,0.0396857868035968,0,19200,1,6.554205901920795e-05,358.03125,600,6,False,uniform_model_soup,True,3da379b8ddb6a4c049da3be5838d8b36757506796d8feb77d506d628e8eddbae
deit_tiny,CIFAR100,4,clean,adaptive_router,0.553,2.3639273484211847,0.39058312321831967,0.5344827586206896,0.057673381212055286,404,76800,4,6.512482650578022e-05,358.03125,0,1,False,uniform_model_soup,True,3da379b8ddb6a4c049da3be5838d8b36757506796d8feb77d506d628e8eddbae
deit_tiny,CIFAR100,4,clean,ensemble_reference,0.571,2.391562536614812,0.4195979992471196,0.5570291777188329,0.0396857868035968,0,76800,4,7.24580604583025e-05,358.03125,0,1,False,uniform_model_soup,True,3da379b8ddb6a4c049da3be5838d8b36757506796d8feb77d506d628e8eddbae
deit_tiny,CIFAR100,4,gaussian_shift,uniform_model_soup,0.488,2.5572150705124144,0.34102874139621,0.4562334217506631,0.043988657379037885,0,19200,1,6.700004450976849e-05,358.03125,0,1,False,uniform_model_soup,True,3da379b8ddb6a4c049da3be5838d8b36757506796d8feb77d506d628e8eddbae
deit_tiny,CIFAR100,4,gaussian_shift,greedy_model_soup,0.4,3.448427807412955,0.13751340215722072,0.3275862068965517,0.13170850383813945,0,19200,1,6.65830448269844e-05,358.03125,600,1,False,uniform_model_soup,True,3da379b8ddb6a4c049da3be5838d8b36757506796d8feb77d506d628e8eddbae
deit_tiny,CIFAR100,4,gaussian_shift,git_rebasin_shared_feature_identity,0.488,2.5572150705124144,0.34102874139621,0.4562334217506631,0.043988657379037885,0,19200,1,8.674990385770798e-05,358.03125,0,1,False,uniform_model_soup,True,3da379b8ddb6a4c049da3be5838d8b36757506796d8feb77d506d628e8eddbae
deit_tiny,CIFAR100,4,gaussian_shift,c2m3_shared_feature_identity,0.488,2.5572150705124144,0.34102874139621,0.4562334217506631,0.043988657379037885,0,19200,1,6.712484173476696e-05,358.03125,0,1,False,uniform_model_soup,True,3da379b8ddb6a4c049da3be5838d8b36757506796d8feb77d506d628e8eddbae
deit_tiny,CIFAR100,4,gaussian_shift,task_arithmetic,0.488,2.5572150705124144,0.34102874139621,0.4562334217506631,0.043988657379037885,0,19200,1,6.837514229118824e-05,358.03125,0,1,False,uniform_model_soup,True,3da379b8ddb6a4c049da3be5838d8b36757506796d8feb77d506d628e8eddbae
deit_tiny,CIFAR100,4,gaussian_shift,ties,0.488,2.211801550654214,0.24391070979687765,0.4562334217506631,0.043988657379037885,0,19200,1,6.600003689527512e-05,358.03125,0,1,False,uniform_model_soup,True,3da379b8ddb6a4c049da3be5838d8b36757506796d8feb77d506d628e8eddbae
deit_tiny,CIFAR100,4,gaussian_shift,dare,0.429,2.6044616473670357,0.26575626826839155,0.40981432360742703,0.1029775677446867,0,19200,1,6.77499920129776e-05,358.03125,0,1,False,uniform_model_soup,True,3da379b8ddb6a4c049da3be5838d8b36757506796d8feb77d506d628e8eddbae
deit_tiny,CIFAR100,4,gaussian_shift,regmean,0.488,2.5572150705124144,0.34102874139621,0.4562334217506631,0.043988657379037885,0,19200,1,6.720796227455139e-05,358.03125,0,1,False,uniform_model_soup,True,3da379b8ddb6a4c049da3be5838d8b36757506796d8feb77d506d628e8eddbae
deit_tiny,CIFAR100,4,gaussian_shift,cca_shared_feature_alignment,0.488,2.5572150705124144,0.34102874139621,0.4562334217506631,0.043988657379037885,0,19200,1,6.741681136190891e-05,358.03125,0,1,False,uniform_model_soup,True,3da379b8ddb6a4c049da3be5838d8b36757506796d8feb77d506d628e8eddbae
deit_tiny,CIFAR100,4,gaussian_shift,low_rank_task_subspace,0.488,2.5572150705238044,0.3410287414006695,0.4562334217506631,0.043988657379037885,0,19200,1,0.00010320800356566906,358.03125,0,1,False,uniform_model_soup,True,3da379b8ddb6a4c049da3be5838d8b36757506796d8feb77d506d628e8eddbae
deit_tiny,CIFAR100,4,gaussian_shift,twistedmerge_hodge_lr,0.488,2.5572150705124144,0.34102874139621,0.4562334217506631,0.043988657379037885,0,19200,1,0.0003209160640835762,358.03125,600,6,False,uniform_model_soup,True,3da379b8ddb6a4c049da3be5838d8b36757506796d8feb77d506d628e8eddbae
deit_tiny,CIFAR100,4,gaussian_shift,adaptive_router,0.489,2.533902265200165,0.3322009378150776,0.44562334217506633,0.042966453516656414,404,76800,4,6.270804442465305e-05,358.03125,0,1,False,uniform_model_soup,True,3da379b8ddb6a4c049da3be5838d8b36757506796d8feb77d506d628e8eddbae
deit_tiny,CIFAR100,4,gaussian_shift,ensemble_reference,0.488,2.557215070512415,0.34102874139621,0.4562334217506631,0.043988657379037885,0,76800,4,7.591699250042439e-05,358.03125,0,1,False,uniform_model_soup,True,3da379b8ddb6a4c049da3be5838d8b36757506796d8feb77d506d628e8eddbae
