setting_id,group,seed,noise,context_budget,method,accuracy,loss,ece,residual_before,residual_after,residual_reduction,selected_rank,trainable_parameters,latency_ms,peak_memory_mb,leakage_hash_passed,logits_sha256
S3_s4_n0.2_b16,S3,4,0.2,16,hodge_low_rank_generic_retransport,0.44083333333333335,1.4643601792743632,0.11681751742136172,1.1666037383913523,0.5925321830748983,0.574071555316454,5,30,0.021166866645216942,124.46875,True,15476fa82144c0937056144f3e9d5a3ad560e4c9b9831b6a3cb3dbe28fc1dd07
S3_s4_n0.2_b16,S3,4,0.2,16,group_retransport_without_low_rank,0.8308333333333333,1.1808940960945393,0.42666161449469836,1.1666037383913523,0.0,1.1666037383913523,5,462,0.02145790494978428,124.46875,True,15476fa82144c0937056144f3e9d5a3ad560e4c9b9831b6a3cb3dbe28fc1dd07
S3_s4_n0.2_b16,S3,4,0.2,16,full_twistedmerge_hodge_lr,0.8308333333333333,1.1808940960945395,0.4266616144946984,1.1666037383913523,5.099790158144079e-16,1.166603738391352,5,30,0.0213750172406435,124.46875,True,15476fa82144c0937056144f3e9d5a3ad560e4c9b9831b6a3cb3dbe28fc1dd07
S3_s4_n0.2_b16,S3,4,0.2,16,full_random_group_law,0.13333333333333333,2.20906410574468,0.27479228573907155,1.1666037383913523,1.256869771285867,-0.09026603289451463,5,30,0.022582942619919777,124.46875,True,15476fa82144c0937056144f3e9d5a3ad560e4c9b9831b6a3cb3dbe28fc1dd07
S3_s4_n0.2_b16,S3,4,0.2,16,full_shuffled_generator_identities,0.15416666666666667,2.1683903530015725,0.2526169525693773,1.1666037383913523,1.3461302149824792,-0.17952647659112686,6,30,0.02208305522799492,124.46875,True,15476fa82144c0937056144f3e9d5a3ad560e4c9b9831b6a3cb3dbe28fc1dd07
S3_s4_n0.2_b16,S3,4,0.2,16,full_wrong_multiplication_order,0.17166666666666666,2.163595652704851,0.23511695256937723,1.1666037383913523,1.2385356031270267,-0.07193186473567437,5,30,0.021999934688210487,124.46875,True,15476fa82144c0937056144f3e9d5a3ad560e4c9b9831b6a3cb3dbe28fc1dd07
S3_s4_n0.2_b16,S3,4,0.2,16,full_without_pooling,0.74,1.279545316889402,0.38804840444971045,1.1666037383913523,0.2916509345978383,0.874952803793514,5,30,0.02154102548956871,124.46875,True,15476fa82144c0937056144f3e9d5a3ad560e4c9b9831b6a3cb3dbe28fc1dd07
S3_s4_n0.2_b16,S3,4,0.2,16,full_without_retransport,0.22666666666666666,2.0407795873014836,0.1801169525693772,1.1666037383913523,1.1666037383913523,0.0,6,30,0.022416934370994568,124.46875,True,15476fa82144c0937056144f3e9d5a3ad560e4c9b9831b6a3cb3dbe28fc1dd07
S3_s4_n0.2_b16,S3,4,0.2,16,full_followed_by_distillation,0.16416666666666666,1.9293837584168438,0.13428201163270503,1.1666037383913523,1.0680141509084393,0.09858958748291302,6,30,0.02195802517235279,124.46875,True,15476fa82144c0937056144f3e9d5a3ad560e4c9b9831b6a3cb3dbe28fc1dd07
S3_s4_n0.2_b64,S3,4,0.2,64,context_blind_strict_synchronization,0.22666666666666666,2.0407795873014836,0.1801169525693772,1.1782755595447199,1.1782755595447199,0.0,0,462,0.025041168555617332,124.46875,True,cf6e83bdb05bea4b75b7f16070789d12016fbea060fbdc46dad4b3d9021bc64b
S3_s4_n0.2_b64,S3,4,0.2,64,group_retransport_without_hodge,0.85,1.1633155286071093,0.4441616144946984,1.1782755595447199,0.0,1.1782755595447199,5,30,0.022458145394921303,124.46875,True,cf6e83bdb05bea4b75b7f16070789d12016fbea060fbdc46dad4b3d9021bc64b
S3_s4_n0.2_b64,S3,4,0.2,64,weighted_hodge_without_low_rank,0.4725,1.44153021887438,0.17033020247111738,1.1782755595447199,0.5891377797723599,0.5891377797723599,5,30,0.021832995116710663,124.46875,True,cf6e83bdb05bea4b75b7f16070789d12016fbea060fbdc46dad4b3d9021bc64b
S3_s4_n0.2_b64,S3,4,0.2,64,generic_low_rank_residual_correction,0.18333333333333332,2.8925013732367892,0.40477838644714204,1.1782755595447199,1.9235858323137318,-0.745310272769012,2,462,0.021541956812143326,124.46875,True,cf6e83bdb05bea4b75b7f16070789d12016fbea060fbdc46dad4b3d9021bc64b
S3_s4_n0.2_b64,S3,4,0.2,64,hodge_low_rank_generic_retransport,0.33916666666666667,1.703793316931877,0.09865924300844095,1.1782755595447199,0.9617929161568659,0.21648264338785395,5,30,0.021707965061068535,124.46875,True,cf6e83bdb05bea4b75b7f16070789d12016fbea060fbdc46dad4b3d9021bc64b
S3_s4_n0.2_b64,S3,4,0.2,64,group_retransport_without_low_rank,0.85,1.1633155286071093,0.4441616144946984,1.1782755595447199,0.0,1.1782755595447199,5,462,0.022249994799494743,124.46875,True,cf6e83bdb05bea4b75b7f16070789d12016fbea060fbdc46dad4b3d9021bc64b
S3_s4_n0.2_b64,S3,4,0.2,64,full_twistedmerge_hodge_lr,0.85,1.1633155286071093,0.4441616144946984,1.1782755595447199,5.203059562564857e-16,1.1782755595447194,5,30,0.024416949599981308,124.46875,True,cf6e83bdb05bea4b75b7f16070789d12016fbea060fbdc46dad4b3d9021bc64b
S3_s4_n0.2_b64,S3,4,0.2,64,full_random_group_law,0.36833333333333335,1.8300138958895975,0.11017831522638306,1.1782755595447199,1.111882070854582,0.06639348869013784,5,30,0.023082830011844635,124.46875,True,cf6e83bdb05bea4b75b7f16070789d12016fbea060fbdc46dad4b3d9021bc64b
S3_s4_n0.2_b64,S3,4,0.2,64,full_shuffled_generator_identities,0.17083333333333334,2.1671714447550356,0.23595028590271058,1.1782755595447199,1.3488360236433494,-0.17056046409862957,6,30,0.023209024220705032,124.46875,True,cf6e83bdb05bea4b75b7f16070789d12016fbea060fbdc46dad4b3d9021bc64b
S3_s4_n0.2_b64,S3,4,0.2,64,full_wrong_multiplication_order,0.17166666666666666,2.163595652704851,0.23511695256937723,1.1782755595447199,1.239742489148586,-0.06146692960386613,5,30,0.022833002731204033,124.46875,True,cf6e83bdb05bea4b75b7f16070789d12016fbea060fbdc46dad4b3d9021bc64b
S3_s4_n0.2_b64,S3,4,0.2,64,full_without_pooling,0.7575,1.2644786552887295,0.40856610426054135,1.1782755595447199,0.2945688898861798,0.8837066696585401,5,30,0.02245791256427765,124.46875,True,cf6e83bdb05bea4b75b7f16070789d12016fbea060fbdc46dad4b3d9021bc64b
S3_s4_n0.2_b64,S3,4,0.2,64,full_without_retransport,0.22666666666666666,2.0407795873014836,0.1801169525693772,1.1782755595447199,1.1782755595447199,0.0,6,30,0.02295803278684616,124.46875,True,cf6e83bdb05bea4b75b7f16070789d12016fbea060fbdc46dad4b3d9021bc64b
S3_s4_n0.2_b64,S3,4,0.2,64,full_followed_by_distillation,0.16,4.77122529104489,0.5803256067392474,1.1782755595447199,3.447362195359491,-2.269086635814771,6,30,0.0227498821914196,124.46875,True,cf6e83bdb05bea4b75b7f16070789d12016fbea060fbdc46dad4b3d9021bc64b
S3_s4_n0.5_b16,S3,4,0.5,16,context_blind_strict_synchronization,0.22666666666666666,2.0407795873014836,0.1801169525693772,1.16581737867198,1.16581737867198,0.0,0,462,0.02458319067955017,124.46875,True,b351bcc69aaee8d32065fb4a12443af12a009e4877d4f7f181f6f12d333cbb1e
S3_s4_n0.5_b16,S3,4,0.5,16,group_retransport_without_hodge,0.5891666666666666,1.5507815737509278,0.193252026605838,1.16581737867198,0.0,1.16581737867198,5,30,0.021792016923427582,124.46875,True,b351bcc69aaee8d32065fb4a12443af12a009e4877d4f7f181f6f12d333cbb1e
S3_s4_n0.5_b16,S3,4,0.5,16,weighted_hodge_without_low_rank,0.3641666666666667,1.6375603328763437,0.06912490711633566,1.16581737867198,0.5829086893359902,0.5829086893359899,5,30,0.020832987502217293,124.46875,True,b351bcc69aaee8d32065fb4a12443af12a009e4877d4f7f181f6f12d333cbb1e
S3_s4_n0.5_b16,S3,4,0.5,16,generic_low_rank_residual_correction,0.20083333333333334,2.0729946549113434,0.20640272082326053,1.16581737867198,1.1868077018492824,-0.020990323177302317,2,462,0.021832995116710663,124.46875,True,b351bcc69aaee8d32065fb4a12443af12a009e4877d4f7f181f6f12d333cbb1e
S3_s4_n0.5_b16,S3,4,0.5,16,hodge_low_rank_generic_retransport,0.35833333333333334,1.650704624803831,0.039022437901951666,1.16581737867198,0.5934038509246413,0.5724135277473388,5,30,0.021584099158644676,124.46875,True,b351bcc69aaee8d32065fb4a12443af12a009e4877d4f7f181f6f12d333cbb1e
S3_s4_n0.5_b16,S3,4,0.5,16,group_retransport_without_low_rank,0.5891666666666666,1.5507815737509278,0.193252026605838,1.16581737867198,0.0,1.16581737867198,5,462,0.021290965378284454,124.46875,True,b351bcc69aaee8d32065fb4a12443af12a009e4877d4f7f181f6f12d333cbb1e
S3_s4_n0.5_b16,S3,4,0.5,16,full_twistedmerge_hodge_lr,0.5891666666666666,1.5507815737509278,0.19325202660583804,1.16581737867198,7.350571297219695e-16,1.1658173786719794,5,30,0.020999927073717117,124.46875,True,b351bcc69aaee8d32065fb4a12443af12a009e4877d4f7f181f6f12d333cbb1e
S3_s4_n0.5_b16,S3,4,0.5,16,full_random_group_law,0.13333333333333333,2.20906410574468,0.27479228573907155,1.16581737867198,1.2442900235760934,-0.07847264490411332,5,30,0.022249994799494743,124.46875,True,b351bcc69aaee8d32065fb4a12443af12a009e4877d4f7f181f6f12d333cbb1e
S3_s4_n0.5_b16,S3,4,0.5,16,full_shuffled_generator_identities,0.17166666666666666,2.1164823726149233,0.23511695256937723,1.16581737867198,1.342949565061862,-0.17713218638988182,6,30,0.022083986550569534,124.46875,True,b351bcc69aaee8d32065fb4a12443af12a009e4877d4f7f181f6f12d333cbb1e
S3_s4_n0.5_b16,S3,4,0.5,16,full_wrong_multiplication_order,0.17166666666666666,2.163595652704851,0.23511695256937723,1.16581737867198,1.246861287160987,-0.08104390848900689,5,30,0.021832995116710663,124.46875,True,b351bcc69aaee8d32065fb4a12443af12a009e4877d4f7f181f6f12d333cbb1e
S3_s4_n0.5_b16,S3,4,0.5,16,full_without_pooling,0.5433333333333333,1.5565977119589203,0.19613699708440413,1.16581737867198,0.2914543446679952,0.874363034003985,5,30,0.02166605554521084,124.46875,True,b351bcc69aaee8d32065fb4a12443af12a009e4877d4f7f181f6f12d333cbb1e
S3_s4_n0.5_b16,S3,4,0.5,16,full_without_retransport,0.22666666666666666,2.0407795873014836,0.1801169525693772,1.16581737867198,1.16581737867198,0.0,6,30,0.022249994799494743,124.46875,True,b351bcc69aaee8d32065fb4a12443af12a009e4877d4f7f181f6f12d333cbb1e
S3_s4_n0.5_b16,S3,4,0.5,16,full_followed_by_distillation,0.16416666666666666,1.9293837584168438,0.13428201163270503,1.16581737867198,1.0634223150316666,0.10239506364031348,6,30,0.02229120582342148,124.46875,True,b351bcc69aaee8d32065fb4a12443af12a009e4877d4f7f181f6f12d333cbb1e
S3_s4_n0.5_b64,S3,4,0.5,64,context_blind_strict_synchronization,0.22666666666666666,2.0407795873014836,0.1801169525693772,1.200506254622436,1.200506254622436,0.0,0,462,0.024290988221764565,124.46875,True,7ace88492c50004fb83fb4a4553e754245b46210c3fbc4cfdcf7e233e014496c
S3_s4_n0.5_b64,S3,4,0.5,64,group_retransport_without_hodge,0.58,1.5436839766039396,0.18448212604478995,1.200506254622436,0.0,1.200506254622436,5,30,0.021792016923427582,124.46875,True,7ace88492c50004fb83fb4a4553e754245b46210c3fbc4cfdcf7e233e014496c
S3_s4_n0.5_b64,S3,4,0.5,64,weighted_hodge_without_low_rank,0.3566666666666667,1.6246470333124008,0.06240669936951093,1.200506254622436,0.600253127311218,0.600253127311218,5,30,0.02070819027721882,124.46875,True,7ace88492c50004fb83fb4a4553e754245b46210c3fbc4cfdcf7e233e014496c
S3_s4_n0.5_b64,S3,4,0.5,64,generic_low_rank_residual_correction,0.17833333333333334,2.778837532053743,0.40407457683869563,1.200506254622436,1.8715129379842899,-0.6710066833618538,2,462,0.02208305522799492,124.46875,True,7ace88492c50004fb83fb4a4553e754245b46210c3fbc4cfdcf7e233e014496c
S3_s4_n0.5_b64,S3,4,0.5,64,hodge_low_rank_generic_retransport,0.2791666666666667,1.8357514884383124,0.14274416321679234,1.200506254622436,0.9357564689921447,0.2647497856302914,5,30,0.02295803278684616,124.46875,True,7ace88492c50004fb83fb4a4553e754245b46210c3fbc4cfdcf7e233e014496c
S3_s4_n0.5_b64,S3,4,0.5,64,group_retransport_without_low_rank,0.58,1.5436839766039396,0.18448212604478995,1.200506254622436,0.0,1.200506254622436,5,462,0.022541964426636696,124.46875,True,7ace88492c50004fb83fb4a4553e754245b46210c3fbc4cfdcf7e233e014496c
S3_s4_n0.5_b64,S3,4,0.5,64,full_twistedmerge_hodge_lr,0.58,1.5436839766039396,0.1844821260447899,1.200506254622436,5.71379887890848e-16,1.2005062546224354,5,30,0.021041138097643852,124.46875,True,7ace88492c50004fb83fb4a4553e754245b46210c3fbc4cfdcf7e233e014496c
S3_s4_n0.5_b64,S3,4,0.5,64,full_random_group_law,0.36833333333333335,1.8300138958895975,0.11017831522638306,1.200506254622436,1.155854208993549,0.04465204562888703,5,30,0.02254219725728035,124.46875,True,7ace88492c50004fb83fb4a4553e754245b46210c3fbc4cfdcf7e233e014496c
S3_s4_n0.5_b64,S3,4,0.5,64,full_shuffled_generator_identities,0.16333333333333333,2.145561277776009,0.2434502859027106,1.200506254622436,1.3455718334556224,-0.14506557883318627,6,30,0.022207852452993393,124.46875,True,7ace88492c50004fb83fb4a4553e754245b46210c3fbc4cfdcf7e233e014496c
S3_s4_n0.5_b64,S3,4,0.5,64,full_wrong_multiplication_order,0.17166666666666666,2.163595652704851,0.23511695256937723,1.200506254622436,1.2342954430531512,-0.0337891884307151,5,30,0.023124972358345985,124.46875,True,7ace88492c50004fb83fb4a4553e754245b46210c3fbc4cfdcf7e233e014496c
S3_s4_n0.5_b64,S3,4,0.5,64,full_without_pooling,0.5316666666666666,1.5446718238341486,0.1854555586239409,1.200506254622436,0.30012656365560897,0.9003796909668271,5,30,0.021792016923427582,124.46875,True,7ace88492c50004fb83fb4a4553e754245b46210c3fbc4cfdcf7e233e014496c
S3_s4_n0.5_b64,S3,4,0.5,64,full_without_retransport,0.22666666666666666,2.0407795873014836,0.1801169525693772,1.200506254622436,1.200506254622436,0.0,6,30,0.022416934370994568,124.46875,True,7ace88492c50004fb83fb4a4553e754245b46210c3fbc4cfdcf7e233e014496c
S3_s4_n0.5_b64,S3,4,0.5,64,full_followed_by_distillation,0.16,4.77122529104489,0.5803256067392474,1.200506254622436,3.442614488605897,-2.242108233983461,6,30,0.022833002731204033,124.46875,True,7ace88492c50004fb83fb4a4553e754245b46210c3fbc4cfdcf7e233e014496c
S3_s5_n0.2_b16,S3,5,0.2,16,context_blind_strict_synchronization,0.20166666666666666,2.126837835034289,0.22455614741657576,1.2689380353984376,1.2689380353984376,0.0,0,462,0.0238749198615551,124.46875,True,e7b6633312ac882ed37a57d448995ecf8682d95cee8707c47482436893f1760f
S3_s5_n0.2_b16,S3,5,0.2,16,group_retransport_without_hodge,0.84,1.148337442945803,0.4137771859167576,1.2689380353984376,0.0,1.2689380353984376,5,30,0.021582935005426407,124.46875,True,e7b6633312ac882ed37a57d448995ecf8682d95cee8707c47482436893f1760f
S3_s5_n0.2_b16,S3,5,0.2,16,weighted_hodge_without_low_rank,0.4583333333333333,1.454300544369435,0.14138771411679615,1.2689380353984376,0.6344690176992189,0.6344690176992187,5,30,0.020083971321582794,124.46875,True,e7b6633312ac882ed37a57d448995ecf8682d95cee8707c47482436893f1760f
S3_s5_n0.2_b16,S3,5,0.2,16,generic_low_rank_residual_correction,0.185,2.1409508354805853,0.24128592413975422,1.2689380353984376,1.275273223455378,-0.006335188056940444,2,462,0.02195802517235279,124.46875,True,e7b6633312ac882ed37a57d448995ecf8682d95cee8707c47482436893f1760f
S3_s5_n0.2_b16,S3,5,0.2,16,hodge_low_rank_generic_retransport,0.44916666666666666,1.4611911826709754,0.11627544651686485,1.2689380353984376,0.637636611727689,0.6313014236707486,5,30,0.021999934688210487,124.46875,True,e7b6633312ac882ed37a57d448995ecf8682d95cee8707c47482436893f1760f
S3_s5_n0.2_b16,S3,5,0.2,16,group_retransport_without_low_rank,0.84,1.148337442945803,0.4137771859167576,1.2689380353984376,0.0,1.2689380353984376,5,462,0.021208077669143677,124.46875,True,e7b6633312ac882ed37a57d448995ecf8682d95cee8707c47482436893f1760f
S3_s5_n0.2_b16,S3,5,0.2,16,full_twistedmerge_hodge_lr,0.84,1.1483374429458029,0.4137771859167576,1.2689380353984376,8.079852214872232e-16,1.2689380353984367,5,30,0.021249987185001373,124.46875,True,e7b6633312ac882ed37a57d448995ecf8682d95cee8707c47482436893f1760f
S3_s5_n0.2_b16,S3,5,0.2,16,full_random_group_law,0.5233333333333333,1.6104947088400245,0.1312007752179489,1.2689380353984376,1.0682307635262067,0.20070727187223092,5,30,0.02204091288149357,124.46875,True,e7b6633312ac882ed37a57d448995ecf8682d95cee8707c47482436893f1760f
S3_s5_n0.2_b16,S3,5,0.2,16,full_shuffled_generator_identities,0.1525,2.2145814770312895,0.27372281408324245,1.2689380353984376,1.4288499595220203,-0.15991192412358268,6,30,0.021459069103002548,124.46875,True,e7b6633312ac882ed37a57d448995ecf8682d95cee8707c47482436893f1760f
S3_s5_n0.2_b16,S3,5,0.2,16,full_wrong_multiplication_order,0.195,2.15184936815659,0.23274086789176604,1.2689380353984376,1.315450415121402,-0.04651237972296429,5,30,0.022707972675561905,124.46875,True,e7b6633312ac882ed37a57d448995ecf8682d95cee8707c47482436893f1760f
S3_s5_n0.2_b16,S3,5,0.2,16,full_without_pooling,0.7358333333333333,1.257523909818237,0.37080398081918525,1.2689380353984376,0.31723450884960946,0.9517035265488282,5,30,0.021709129214286804,124.46875,True,e7b6633312ac882ed37a57d448995ecf8682d95cee8707c47482436893f1760f
S3_s5_n0.2_b16,S3,5,0.2,16,full_without_retransport,0.20166666666666666,2.126837835034289,0.2245561474165758,1.2689380353984376,1.2689380353984376,0.0,6,30,0.02187490463256836,124.46875,True,e7b6633312ac882ed37a57d448995ecf8682d95cee8707c47482436893f1760f
S3_s5_n0.2_b16,S3,5,0.2,16,full_followed_by_distillation,0.1725,1.9353668685291852,0.14114497028847525,1.2689380353984376,1.1236927141228499,0.14524532127558776,6,30,0.02145790494978428,124.46875,True,e7b6633312ac882ed37a57d448995ecf8682d95cee8707c47482436893f1760f
S3_s5_n0.2_b64,S3,5,0.2,64,context_blind_strict_synchronization,0.20166666666666666,2.126837835034289,0.22455614741657576,1.2827440852684606,1.2827440852684606,0.0,0,462,0.027165981009602547,124.46875,True,cc01475788875e5aee4543ad8833aa5c96245666c5bb3cd2a9cb22093e746ef4
S3_s5_n0.2_b64,S3,5,0.2,64,group_retransport_without_hodge,0.8108333333333333,1.1794646633342676,0.38607580606505515,1.2827440852684606,0.0,1.2827440852684606,5,30,0.023250002413988113,124.46875,True,cc01475788875e5aee4543ad8833aa5c96245666c5bb3cd2a9cb22093e746ef4
S3_s5_n0.2_b64,S3,5,0.2,64,weighted_hodge_without_low_rank,0.4583333333333333,1.4667555956872464,0.1406062897477771,1.2827440852684606,0.6413720426342303,0.6413720426342303,5,30,0.021958956494927406,124.46875,True,cc01475788875e5aee4543ad8833aa5c96245666c5bb3cd2a9cb22093e746ef4
S3_s5_n0.2_b64,S3,5,0.2,64,generic_low_rank_residual_correction,0.18916666666666668,2.6686117564685934,0.3511115649750798,1.2827440852684606,1.7912838086044471,-0.5085397233359865,2,462,0.0260830856859684,124.46875,True,cc01475788875e5aee4543ad8833aa5c96245666c5bb3cd2a9cb22093e746ef4
S3_s5_n0.2_b64,S3,5,0.2,64,hodge_low_rank_generic_retransport,0.3641666666666667,1.6291151623152127,0.04013625389937714,1.2827440852684606,0.8956419043022236,0.38710218096623705,5,30,0.023582950234413147,124.46875,True,cc01475788875e5aee4543ad8833aa5c96245666c5bb3cd2a9cb22093e746ef4
S3_s5_n0.2_b64,S3,5,0.2,64,group_retransport_without_low_rank,0.8108333333333333,1.1794646633342676,0.38607580606505515,1.2827440852684606,0.0,1.2827440852684606,5,462,0.02329191192984581,124.46875,True,cc01475788875e5aee4543ad8833aa5c96245666c5bb3cd2a9cb22093e746ef4
S3_s5_n0.2_b64,S3,5,0.2,64,full_twistedmerge_hodge_lr,0.8108333333333333,1.1794646633342676,0.38607580606505515,1.2827440852684606,9.383075415933658e-16,1.2827440852684597,5,30,0.02237502485513687,124.46875,True,cc01475788875e5aee4543ad8833aa5c96245666c5bb3cd2a9cb22093e746ef4
S3_s5_n0.2_b64,S3,5,0.2,64,full_random_group_law,0.0,2.4588520659711866,0.4262228140832424,1.2827440852684606,1.4394054438993822,-0.15666135863092157,5,30,0.023584114387631416,124.46875,True,cc01475788875e5aee4543ad8833aa5c96245666c5bb3cd2a9cb22093e746ef4
S3_s5_n0.2_b64,S3,5,0.2,64,full_shuffled_generator_identities,0.17916666666666667,2.139213058961454,0.24705614741657583,1.2827440852684606,1.4073882209103916,-0.124644135641931,6,30,0.023458153009414673,124.46875,True,cc01475788875e5aee4543ad8833aa5c96245666c5bb3cd2a9cb22093e746ef4
S3_s5_n0.2_b64,S3,5,0.2,64,full_wrong_multiplication_order,0.195,2.15184936815659,0.23274086789176604,1.2827440852684606,1.2875815686505738,-0.004837483382113206,5,30,0.023082830011844635,124.46875,True,cc01475788875e5aee4543ad8833aa5c96245666c5bb3cd2a9cb22093e746ef4
S3_s5_n0.2_b64,S3,5,0.2,64,full_without_pooling,0.71,1.2790687895323543,0.34317862185803366,1.2827440852684606,0.32068602131711504,0.9620580639513456,5,30,0.022584106773138046,124.46875,True,cc01475788875e5aee4543ad8833aa5c96245666c5bb3cd2a9cb22093e746ef4
S3_s5_n0.2_b64,S3,5,0.2,64,full_without_retransport,0.20166666666666666,2.126837835034289,0.22455614741657576,1.2827440852684606,1.2827440852684606,0.0,6,30,0.024042092263698578,124.46875,True,cc01475788875e5aee4543ad8833aa5c96245666c5bb3cd2a9cb22093e746ef4
S3_s5_n0.2_b64,S3,5,0.2,64,full_followed_by_distillation,0.1725,4.437609118698801,0.547207199867233,1.2827440852684606,3.0354475843069784,-1.7527034990385177,6,30,0.021625077351927757,124.46875,True,cc01475788875e5aee4543ad8833aa5c96245666c5bb3cd2a9cb22093e746ef4
S3_s5_n0.5_b16,S3,5,0.5,16,context_blind_strict_synchronization,0.20166666666666666,2.126837835034289,0.22455614741657576,1.2805236523438501,1.2805236523438501,0.0,0,462,0.02574990503489971,124.46875,True,cac1148ec7e61fa7e56b7366555c2ae172ed082427c69769c5c7c4f11c21b637
S3_s5_n0.5_b16,S3,5,0.5,16,group_retransport_without_hodge,0.5525,1.601386577396188,0.1570341085512823,1.2805236523438501,0.0,1.2805236523438501,5,30,0.022249994799494743,124.46875,True,cac1148ec7e61fa7e56b7366555c2ae172ed082427c69769c5c7c4f11c21b637
S3_s5_n0.5_b16,S3,5,0.5,16,weighted_hodge_without_low_rank,0.33666666666666667,1.6781451003355365,0.025438257888197237,1.2805236523438501,0.6402618261719251,0.6402618261719251,5,30,0.021832995116710663,124.46875,True,cac1148ec7e61fa7e56b7366555c2ae172ed082427c69769c5c7c4f11c21b637
S3_s5_n0.5_b16,S3,5,0.5,16,generic_low_rank_residual_correction,0.185,2.1405169261406716,0.24125921462207192,1.2805236523438501,1.2820708040784712,-0.001547151734621055,2,462,0.02383394166827202,124.46875,True,cac1148ec7e61fa7e56b7366555c2ae172ed082427c69769c5c7c4f11c21b637
S3_s5_n0.5_b16,S3,5,0.5,16,hodge_low_rank_generic_retransport,0.32166666666666666,1.6857515078307468,0.016083950316168324,1.2805236523438501,0.6410354020392355,0.6394882503046146,5,30,0.022499822080135345,124.46875,True,cac1148ec7e61fa7e56b7366555c2ae172ed082427c69769c5c7c4f11c21b637
S3_s5_n0.5_b16,S3,5,0.5,16,group_retransport_without_low_rank,0.5525,1.601386577396188,0.1570341085512823,1.2805236523438501,0.0,1.2805236523438501,5,462,0.02266606315970421,124.46875,True,cac1148ec7e61fa7e56b7366555c2ae172ed082427c69769c5c7c4f11c21b637
S3_s5_n0.5_b16,S3,5,0.5,16,full_twistedmerge_hodge_lr,0.5525,1.601386577396188,0.15703410855128228,1.2805236523438501,8.376085538900795e-16,1.2805236523438492,5,30,0.022791093215346336,124.46875,True,cac1148ec7e61fa7e56b7366555c2ae172ed082427c69769c5c7c4f11c21b637
S3_s5_n0.5_b16,S3,5,0.5,16,full_random_group_law,0.5233333333333333,1.6104947088400245,0.1312007752179489,1.2805236523438501,1.1673191825710818,0.11320446977276832,5,30,0.023208092898130417,124.46875,True,cac1148ec7e61fa7e56b7366555c2ae172ed082427c69769c5c7c4f11c21b637
S3_s5_n0.5_b16,S3,5,0.5,16,full_shuffled_generator_identities,0.17416666666666666,2.1834765380057344,0.2520561474165758,1.2805236523438501,1.4230545624527384,-0.1425309101088883,6,30,0.022750115022063255,124.46875,True,cac1148ec7e61fa7e56b7366555c2ae172ed082427c69769c5c7c4f11c21b637
S3_s5_n0.5_b16,S3,5,0.5,16,full_wrong_multiplication_order,0.195,2.15184936815659,0.23274086789176604,1.2805236523438501,1.3124326337400471,-0.03190898139619702,5,30,0.023250002413988113,124.46875,True,cac1148ec7e61fa7e56b7366555c2ae172ed082427c69769c5c7c4f11c21b637
S3_s5_n0.5_b16,S3,5,0.5,16,full_without_pooling,0.4891666666666667,1.5954734839395435,0.1276287884871689,1.2805236523438501,0.3201309130859625,0.9603927392578877,5,30,0.022500054910779,124.46875,True,cac1148ec7e61fa7e56b7366555c2ae172ed082427c69769c5c7c4f11c21b637
S3_s5_n0.5_b16,S3,5,0.5,16,full_without_retransport,0.20166666666666666,2.126837835034289,0.22455614741657579,1.2805236523438501,1.2805236523438501,0.0,6,30,0.0227498821914196,124.46875,True,cac1148ec7e61fa7e56b7366555c2ae172ed082427c69769c5c7c4f11c21b637
S3_s5_n0.5_b16,S3,5,0.5,16,full_followed_by_distillation,0.1725,1.9353668685291852,0.14114497028847525,1.2805236523438501,1.1159284890880763,0.16459516325577384,6,30,0.02195802517235279,124.46875,True,cac1148ec7e61fa7e56b7366555c2ae172ed082427c69769c5c7c4f11c21b637
S3_s5_n0.5_b64,S3,5,0.5,64,context_blind_strict_synchronization,0.20166666666666666,2.126837835034289,0.22455614741657576,1.287112707699332,1.287112707699332,0.0,0,462,0.025082845240831375,124.46875,True,effc80533b063cbe2a4e7fb58afae3fd9141222172caf8bc48fe5820c96cc3ca
S3_s5_n0.5_b64,S3,5,0.5,64,group_retransport_without_hodge,0.5766666666666667,1.5101033319373172,0.16420199390441623,1.287112707699332,0.0,1.287112707699332,5,30,0.022750115022063255,124.46875,True,effc80533b063cbe2a4e7fb58afae3fd9141222172caf8bc48fe5820c96cc3ca
S3_s5_n0.5_b64,S3,5,0.5,64,weighted_hodge_without_low_rank,0.34833333333333333,1.6299287116436638,0.04685664263569386,1.287112707699332,0.643556353849666,0.643556353849666,5,30,0.02150004729628563,124.46875,True,effc80533b063cbe2a4e7fb58afae3fd9141222172caf8bc48fe5820c96cc3ca
S3_s5_n0.5_b64,S3,5,0.5,64,generic_low_rank_residual_correction,0.18833333333333332,2.783950688721233,0.3683085667665462,1.287112707699332,1.8267462975851334,-0.5396335898858013,2,462,0.023750122636556625,124.46875,True,effc80533b063cbe2a4e7fb58afae3fd9141222172caf8bc48fe5820c96cc3ca
S3_s5_n0.5_b64,S3,5,0.5,64,hodge_low_rank_generic_retransport,0.28583333333333333,1.840725448397737,0.12832193056237942,1.287112707699332,0.9133731487925665,0.3737395589067656,5,30,0.024916836991906166,124.46875,True,effc80533b063cbe2a4e7fb58afae3fd9141222172caf8bc48fe5820c96cc3ca
