family,setting_id,seed,method,accuracy,loss,ece,residual_before,residual_after,residual_reduction,selected_rank,false_positive_lift_activation,trainable_parameters,stored_parameters,latency_ms,peak_memory_mb,context_samples,leakage_hash_passed,logits_sha256,cocycle_family,width,control_seed
controlled_mu2,mu2_w32_s18,18,low_rank_structured_router,1.0,0.4185682975008338,0.3333161840361156,0.7033824252257853,0.0,0.7033824252257853,1,False,2,2,0.01,257.3125,512,True,0ea201d6e5b0f61c3be8c7807c177b3e7889604eac1c175778ac5fa94a6af9a7,coboundary,32,18
controlled_mu2,mu2_w32_s18,18,canonicalize_pool_retransport,1.0,0.4185682975008338,0.3333161840361156,0.7033824252257853,0.0,0.7033824252257853,1,False,2,2,0.01,257.3125,512,True,0ea201d6e5b0f61c3be8c7807c177b3e7889604eac1c175778ac5fa94a6af9a7,coboundary,32,18
controlled_mu2,mu2_w32_s18,18,distilled_chart_aware_predictor,0.475,0.7115792666978367,0.08108807528247014,0.7033824252257853,0.5104532294578857,0.19292919576789958,1,False,70,70,0.01,257.3125,512,True,0ea201d6e5b0f61c3be8c7807c177b3e7889604eac1c175778ac5fa94a6af9a7,coboundary,32,18
controlled_mu2,mu2_w32_s19,19,strict_synchronization,0.49,1.0192650597623585,0.2681531738705848,1.2779156018116635,1.2779156018116635,0.0,0,False,0,0,0.01,257.328125,512,True,9c661eb4a1be915132da9459604a002d6d84fe686f46e065abccfb8efbbbef11,nontrivial_central,32,19
controlled_mu2,mu2_w32_s19,19,synchronization_cycle_norm_only,0.49,1.0192650597623585,0.2681531738705848,1.2779156018116635,1.2779156018116635,0.0,0,False,0,0,0.01,257.328125,512,True,9c661eb4a1be915132da9459604a002d6d84fe686f46e065abccfb8efbbbef11,nontrivial_central,32,19
controlled_mu2,mu2_w32_s19,19,weighted_hodge,0.7483333333333333,0.4987169986463844,0.12200803250977504,1.2779156018116635,0.6389578009058318,0.6389578009058318,0,False,0,0,0.01,257.328125,512,True,9c661eb4a1be915132da9459604a002d6d84fe686f46e065abccfb8efbbbef11,nontrivial_central,32,19
controlled_mu2,mu2_w32_s19,19,hodge_full_rank_correction,1.0,0.29600629319366223,0.24184682612941522,1.2779156018116635,0.0,1.2779156018116635,2,False,4,4,0.01,257.328125,512,True,9c661eb4a1be915132da9459604a002d6d84fe686f46e065abccfb8efbbbef11,nontrivial_central,32,19
controlled_mu2,mu2_w32_s19,19,hodge_low_rank_correction,1.0,0.29600629319366223,0.24184682612941522,1.2779156018116635,3.5543685876443023e-16,1.277915601811663,1,False,2,2,0.01,257.328125,512,True,9c661eb4a1be915132da9459604a002d6d84fe686f46e065abccfb8efbbbef11,nontrivial_central,32,19
controlled_mu2,mu2_w32_s19,19,low_rank_generic_router,0.5125,0.6947305024634723,0.034861078445457695,1.2779156018116635,1.2388829315331689,0.03903267027849466,1,False,70,70,0.01,257.328125,512,True,9c661eb4a1be915132da9459604a002d6d84fe686f46e065abccfb8efbbbef11,nontrivial_central,32,19
controlled_mu2,mu2_w32_s19,19,low_rank_structured_router,1.0,0.29600629319366223,0.24184682612941522,1.2779156018116635,0.0,1.2779156018116635,1,False,2,2,0.01,257.328125,512,True,9c661eb4a1be915132da9459604a002d6d84fe686f46e065abccfb8efbbbef11,nontrivial_central,32,19
controlled_mu2,mu2_w32_s19,19,canonicalize_pool_retransport,1.0,0.29600629319366223,0.24184682612941522,1.2779156018116635,0.0,1.2779156018116635,1,False,2,2,0.01,257.328125,512,True,9c661eb4a1be915132da9459604a002d6d84fe686f46e065abccfb8efbbbef11,nontrivial_central,32,19
controlled_mu2,mu2_w32_s19,19,distilled_chart_aware_predictor,0.49083333333333334,0.7315455838619329,0.12201468142942892,1.2779156018116635,0.9287748464360791,0.3491407553755844,1,False,70,70,0.01,257.34375,512,True,9c661eb4a1be915132da9459604a002d6d84fe686f46e065abccfb8efbbbef11,nontrivial_central,32,19
controlled_mu2,mu2_w32_s20,20,strict_synchronization,0.4866666666666667,0.9733140212072374,0.25619253778816864,1.1524368643943352,1.1524368643943352,0.0,0,False,0,0,0.01,257.359375,512,True,4da9998d643882b2736dcf8d73e8d2382c4c70273e961c0a480ff19f4b318367,noncentral_control,32,20
controlled_mu2,mu2_w32_s20,20,synchronization_cycle_norm_only,0.4866666666666667,0.9733140212072374,0.25619253778816864,1.1524368643943352,1.1524368643943352,0.0,0,False,0,0,0.01,257.359375,512,True,4da9998d643882b2736dcf8d73e8d2382c4c70273e961c0a480ff19f4b318367,noncentral_control,32,20
controlled_mu2,mu2_w32_s20,20,weighted_hodge,0.7375,0.5105067025905567,0.12016709592505072,1.1524368643943352,0.5762184321971676,0.5762184321971676,0,False,0,0,0.01,257.359375,512,True,4da9998d643882b2736dcf8d73e8d2382c4c70273e961c0a480ff19f4b318367,noncentral_control,32,20
controlled_mu2,mu2_w32_s20,20,hodge_full_rank_correction,1.0,0.3152919206676041,0.2571407955451647,1.1524368643943352,0.0,1.1524368643943352,2,False,4,4,0.01,257.359375,512,True,4da9998d643882b2736dcf8d73e8d2382c4c70273e961c0a480ff19f4b318367,noncentral_control,32,20
controlled_mu2,mu2_w32_s20,20,hodge_low_rank_correction,1.0,0.3152919206676041,0.2571407955451647,1.1524368643943352,2.6962699794365424e-16,1.152436864394335,1,False,2,2,0.01,257.359375,512,True,4da9998d643882b2736dcf8d73e8d2382c4c70273e961c0a480ff19f4b318367,noncentral_control,32,20
controlled_mu2,mu2_w32_s20,20,low_rank_generic_router,0.49833333333333335,0.7042249686499069,0.05734140849545794,1.1524368643943352,1.135970574570085,0.016466289824250246,1,False,70,70,0.01,257.359375,512,True,4da9998d643882b2736dcf8d73e8d2382c4c70273e961c0a480ff19f4b318367,noncentral_control,32,20
controlled_mu2,mu2_w32_s20,20,low_rank_structured_router,1.0,0.3152919206676041,0.2571407955451647,1.1524368643943352,0.0,1.1524368643943352,1,False,2,2,0.01,257.359375,512,True,4da9998d643882b2736dcf8d73e8d2382c4c70273e961c0a480ff19f4b318367,noncentral_control,32,20
controlled_mu2,mu2_w32_s20,20,canonicalize_pool_retransport,1.0,0.3152919206676041,0.2571407955451647,1.1524368643943352,0.0,1.1524368643943352,1,False,2,2,0.01,257.359375,512,True,4da9998d643882b2736dcf8d73e8d2382c4c70273e961c0a480ff19f4b318367,noncentral_control,32,20
controlled_mu2,mu2_w32_s20,20,distilled_chart_aware_predictor,0.4891666666666667,0.7247196462395582,0.09909934876983317,1.1524368643943352,0.8380438841574079,0.3143929802369273,1,False,70,70,0.01,257.359375,512,True,4da9998d643882b2736dcf8d73e8d2382c4c70273e961c0a480ff19f4b318367,noncentral_control,32,20
controlled_mu2,mu2_w32_s21,21,strict_synchronization,0.51,0.9195962600942396,0.237306312782936,1.0731597354402471,1.0731597354402471,0.0,0,False,0,0,0.01,257.359375,512,True,f559e98041a8a9d3f52c2e1d9000e7ff996e7aafc23582873295b6990668118d,coboundary,32,21
controlled_mu2,mu2_w32_s21,21,synchronization_cycle_norm_only,0.51,0.9195962600942396,0.237306312782936,1.0731597354402471,1.0731597354402471,0.0,0,False,0,0,0.01,257.359375,512,True,f559e98041a8a9d3f52c2e1d9000e7ff996e7aafc23582873295b6990668118d,coboundary,32,21
controlled_mu2,mu2_w32_s21,21,weighted_hodge,0.7625,0.49463126976656,0.13420350849427884,1.0731597354402471,0.5365798677201236,0.5365798677201236,0,False,0,0,0.01,257.359375,512,True,f559e98041a8a9d3f52c2e1d9000e7ff996e7aafc23582873295b6990668118d,coboundary,32,21
controlled_mu2,mu2_w32_s21,21,hodge_full_rank_correction,1.0,0.3091916286808482,0.25269368721706403,1.0731597354402471,0.0,1.0731597354402471,2,False,4,4,0.01,257.359375,512,True,f559e98041a8a9d3f52c2e1d9000e7ff996e7aafc23582873295b6990668118d,coboundary,32,21
controlled_mu2,mu2_w32_s21,21,hodge_low_rank_correction,1.0,0.3091916286808482,0.25269368721706403,1.0731597354402471,2.543188805675293e-16,1.073159735440247,1,False,2,2,0.01,257.359375,512,True,f559e98041a8a9d3f52c2e1d9000e7ff996e7aafc23582873295b6990668118d,coboundary,32,21
controlled_mu2,mu2_w32_s21,21,low_rank_generic_router,0.5141666666666667,0.7079318171875439,0.05079702856483644,1.0731597354402471,1.0929956305952016,-0.01983589515495443,1,False,70,70,0.01,257.359375,512,True,f559e98041a8a9d3f52c2e1d9000e7ff996e7aafc23582873295b6990668118d,coboundary,32,21
controlled_mu2,mu2_w32_s21,21,low_rank_structured_router,1.0,0.3091916286808482,0.25269368721706403,1.0731597354402471,0.0,1.0731597354402471,1,False,2,2,0.01,257.359375,512,True,f559e98041a8a9d3f52c2e1d9000e7ff996e7aafc23582873295b6990668118d,coboundary,32,21
controlled_mu2,mu2_w32_s21,21,canonicalize_pool_retransport,1.0,0.3091916286808482,0.25269368721706403,1.0731597354402471,0.0,1.0731597354402471,1,False,2,2,0.01,257.359375,512,True,f559e98041a8a9d3f52c2e1d9000e7ff996e7aafc23582873295b6990668118d,coboundary,32,21
controlled_mu2,mu2_w32_s21,21,distilled_chart_aware_predictor,0.48583333333333334,0.7274958144025523,0.11334547351885219,1.0731597354402471,0.8446512600957146,0.22850847534453256,1,False,70,70,0.01,257.359375,512,True,f559e98041a8a9d3f52c2e1d9000e7ff996e7aafc23582873295b6990668118d,coboundary,32,21
controlled_mu2,mu2_w32_s22,22,strict_synchronization,0.47833333333333333,0.8583919024937214,0.2148034704178818,0.8175619010667462,0.8175619010667462,0.0,0,False,0,0,0.01,257.359375,512,True,afb1fda6455db05ef2c62a8eeb95c2f84c97abe9c5b3001d3e0db05cca2fb0df,nontrivial_central,32,22
controlled_mu2,mu2_w32_s22,22,synchronization_cycle_norm_only,0.47833333333333333,0.8583919024937214,0.2148034704178818,0.8175619010667462,0.8175619010667462,0.0,0,False,0,0,0.01,257.359375,512,True,afb1fda6455db05ef2c62a8eeb95c2f84c97abe9c5b3001d3e0db05cca2fb0df,nontrivial_central,32,22
controlled_mu2,mu2_w32_s22,22,weighted_hodge,0.7458333333333333,0.5455539814840985,0.15453701340398143,0.8175619010667462,0.4087809505333731,0.4087809505333731,0,False,0,0,0.01,257.359375,512,True,afb1fda6455db05ef2c62a8eeb95c2f84c97abe9c5b3001d3e0db05cca2fb0df,nontrivial_central,32,22
controlled_mu2,mu2_w32_s22,22,hodge_full_rank_correction,1.0,0.38146758068824127,0.30686319624878483,0.8175619010667462,0.0,0.8175619010667462,2,False,4,4,0.01,257.359375,512,True,afb1fda6455db05ef2c62a8eeb95c2f84c97abe9c5b3001d3e0db05cca2fb0df,nontrivial_central,32,22
controlled_mu2,mu2_w32_s22,22,hodge_low_rank_correction,1.0,0.3814675806882413,0.30686319624878494,0.8175619010667462,1.8794043210600687e-16,0.817561901066746,1,False,2,2,0.01,257.359375,512,True,afb1fda6455db05ef2c62a8eeb95c2f84c97abe9c5b3001d3e0db05cca2fb0df,nontrivial_central,32,22
controlled_mu2,mu2_w32_s22,22,low_rank_generic_router,0.48083333333333333,0.70674537977334,0.07801883515695962,0.8175619010667462,0.9528263760253823,-0.13526447495863614,1,False,70,70,0.01,257.359375,512,True,afb1fda6455db05ef2c62a8eeb95c2f84c97abe9c5b3001d3e0db05cca2fb0df,nontrivial_central,32,22
controlled_mu2,mu2_w32_s22,22,low_rank_structured_router,1.0,0.38146758068824127,0.30686319624878483,0.8175619010667462,0.0,0.8175619010667462,1,False,2,2,0.01,257.359375,512,True,afb1fda6455db05ef2c62a8eeb95c2f84c97abe9c5b3001d3e0db05cca2fb0df,nontrivial_central,32,22
controlled_mu2,mu2_w32_s22,22,canonicalize_pool_retransport,1.0,0.38146758068824127,0.30686319624878483,0.8175619010667462,0.0,0.8175619010667462,1,False,2,2,0.01,257.359375,512,True,afb1fda6455db05ef2c62a8eeb95c2f84c97abe9c5b3001d3e0db05cca2fb0df,nontrivial_central,32,22
controlled_mu2,mu2_w32_s22,22,distilled_chart_aware_predictor,0.475,0.720911327937946,0.10250208205966095,0.8175619010667462,0.6027468358948554,0.21481506517189075,1,False,70,70,0.01,257.359375,512,True,afb1fda6455db05ef2c62a8eeb95c2f84c97abe9c5b3001d3e0db05cca2fb0df,nontrivial_central,32,22
controlled_mu2,mu2_w32_s23,23,strict_synchronization,0.5133333333333333,0.9430715695285903,0.22691137910360817,1.1318289050753025,1.1318289050753025,0.0,0,False,0,0,0.01,257.359375,512,True,016123e78f81feb8aee60004298c9e48dde408282b2c6a2d82fb6989f9dc7c8d,noncentral_control,32,23
controlled_mu2,mu2_w32_s23,23,synchronization_cycle_norm_only,0.5133333333333333,0.9430715695285903,0.22691137910360817,1.1318289050753025,1.1318289050753025,0.0,0,False,0,0,0.01,257.359375,512,True,016123e78f81feb8aee60004298c9e48dde408282b2c6a2d82fb6989f9dc7c8d,noncentral_control,32,23
controlled_mu2,mu2_w32_s23,23,weighted_hodge,0.7566666666666667,0.5032031164091639,0.13531807720831432,1.1318289050753025,0.5659144525376513,0.5659144525376513,0,False,0,0,0.01,257.359375,512,True,016123e78f81feb8aee60004298c9e48dde408282b2c6a2d82fb6989f9dc7c8d,noncentral_control,32,23
controlled_mu2,mu2_w32_s23,23,hodge_full_rank_correction,1.0,0.31780396129164035,0.25975528756305855,1.1318289050753025,0.0,1.1318289050753025,2,False,4,4,0.01,257.359375,512,True,016123e78f81feb8aee60004298c9e48dde408282b2c6a2d82fb6989f9dc7c8d,noncentral_control,32,23
controlled_mu2,mu2_w32_s23,23,hodge_low_rank_correction,1.0,0.31780396129164035,0.25975528756305855,1.1318289050753025,1.7614458687820559e-16,1.1318289050753023,1,False,2,2,0.01,257.359375,512,True,016123e78f81feb8aee60004298c9e48dde408282b2c6a2d82fb6989f9dc7c8d,noncentral_control,32,23
controlled_mu2,mu2_w32_s23,23,low_rank_generic_router,0.5066666666666667,0.700936685698105,0.0402057248295241,1.1318289050753025,1.2306661305718078,-0.09883722549650531,1,False,70,70,0.01,257.359375,512,True,016123e78f81feb8aee60004298c9e48dde408282b2c6a2d82fb6989f9dc7c8d,noncentral_control,32,23
controlled_mu2,mu2_w32_s23,23,low_rank_structured_router,1.0,0.31780396129164035,0.25975528756305855,1.1318289050753025,0.0,1.1318289050753025,1,False,2,2,0.01,257.359375,512,True,016123e78f81feb8aee60004298c9e48dde408282b2c6a2d82fb6989f9dc7c8d,noncentral_control,32,23
controlled_mu2,mu2_w32_s23,23,canonicalize_pool_retransport,1.0,0.31780396129164035,0.25975528756305855,1.1318289050753025,0.0,1.1318289050753025,1,False,2,2,0.01,257.359375,512,True,016123e78f81feb8aee60004298c9e48dde408282b2c6a2d82fb6989f9dc7c8d,noncentral_control,32,23
controlled_mu2,mu2_w32_s23,23,distilled_chart_aware_predictor,0.4825,0.7141461176541065,0.09084944247433209,1.1318289050753025,0.8014204230185841,0.33040848205671847,1,False,70,70,0.01,257.359375,512,True,016123e78f81feb8aee60004298c9e48dde408282b2c6a2d82fb6989f9dc7c8d,noncentral_control,32,23
controlled_mu2,mu2_w32_s24,24,strict_synchronization,0.49583333333333335,0.8810142578040718,0.2159131178342889,0.9258258946879768,0.9258258946879768,0.0,0,False,0,0,0.01,257.359375,512,True,4ded1e1fd502f9accde5bf86e40df5359e1ba5f04a4122231e5354e169fb6d3e,coboundary,32,24
controlled_mu2,mu2_w32_s24,24,synchronization_cycle_norm_only,0.49583333333333335,0.8810142578040718,0.2159131178342889,0.9258258946879768,0.9258258946879768,0.0,0,False,0,0,0.01,257.359375,512,True,4ded1e1fd502f9accde5bf86e40df5359e1ba5f04a4122231e5354e169fb6d3e,coboundary,32,24
controlled_mu2,mu2_w32_s24,24,weighted_hodge,0.7358333333333333,0.5270525050499494,0.13165700554608536,0.9258258946879768,0.4629129473439884,0.4629129473439884,0,False,0,0,0.01,257.359375,512,True,4ded1e1fd502f9accde5bf86e40df5359e1ba5f04a4122231e5354e169fb6d3e,coboundary,32,24
controlled_mu2,mu2_w32_s24,24,hodge_full_rank_correction,1.0,0.35599768993675507,0.28825354883237775,0.9258258946879768,0.0,0.9258258946879768,2,False,4,4,0.01,257.359375,512,True,4ded1e1fd502f9accde5bf86e40df5359e1ba5f04a4122231e5354e169fb6d3e,coboundary,32,24
controlled_mu2,mu2_w32_s24,24,hodge_low_rank_correction,1.0,0.35599768993675507,0.28825354883237775,0.9258258946879768,1.4717304093899822e-16,0.9258258946879767,1,False,2,2,0.01,257.359375,512,True,4ded1e1fd502f9accde5bf86e40df5359e1ba5f04a4122231e5354e169fb6d3e,coboundary,32,24
controlled_mu2,mu2_w32_s24,24,low_rank_generic_router,0.49666666666666665,0.7037168630913683,0.050374149305039174,0.9258258946879768,1.1264712653437008,-0.20064537065572396,1,False,70,70,0.01,257.359375,512,True,4ded1e1fd502f9accde5bf86e40df5359e1ba5f04a4122231e5354e169fb6d3e,coboundary,32,24
controlled_mu2,mu2_w32_s24,24,low_rank_structured_router,1.0,0.35599768993675507,0.28825354883237775,0.9258258946879768,0.0,0.9258258946879768,1,False,2,2,0.01,257.359375,512,True,4ded1e1fd502f9accde5bf86e40df5359e1ba5f04a4122231e5354e169fb6d3e,coboundary,32,24
controlled_mu2,mu2_w32_s24,24,canonicalize_pool_retransport,1.0,0.35599768993675507,0.28825354883237775,0.9258258946879768,0.0,0.9258258946879768,1,False,2,2,0.01,257.359375,512,True,4ded1e1fd502f9accde5bf86e40df5359e1ba5f04a4122231e5354e169fb6d3e,coboundary,32,24
controlled_mu2,mu2_w32_s24,24,distilled_chart_aware_predictor,0.48833333333333334,0.714926886952838,0.07864723644847206,0.9258258946879768,0.6688662743508892,0.25695962033708764,1,False,70,70,0.01,257.359375,512,True,4ded1e1fd502f9accde5bf86e40df5359e1ba5f04a4122231e5354e169fb6d3e,coboundary,32,24
controlled_mu2,mu2_w32_s25,25,strict_synchronization,0.48083333333333333,0.9222745049028769,0.2381741287131614,1.0162055359818674,1.0162055359818674,0.0,0,False,0,0,0.01,257.359375,512,True,fd9c8dfcd6968ac49fd19b7799c88f771706861181eb7d9a880a247082d72456,nontrivial_central,32,25
controlled_mu2,mu2_w32_s25,25,synchronization_cycle_norm_only,0.48083333333333333,0.9222745049028769,0.2381741287131614,1.0162055359818674,1.0162055359818674,0.0,0,False,0,0,0.01,257.359375,512,True,fd9c8dfcd6968ac49fd19b7799c88f771706861181eb7d9a880a247082d72456,nontrivial_central,32,25
controlled_mu2,mu2_w32_s25,25,weighted_hodge,0.7383333333333333,0.5276540261844421,0.1339362619930578,1.0162055359818674,0.5081027679909337,0.5081027679909337,0,False,0,0,0.01,257.359375,512,True,fd9c8dfcd6968ac49fd19b7799c88f771706861181eb7d9a880a247082d72456,nontrivial_central,32,25
controlled_mu2,mu2_w32_s25,25,hodge_full_rank_correction,1.0,0.3465938631540034,0.2809925379535053,1.0162055359818674,0.0,1.0162055359818674,2,False,4,4,0.01,257.359375,512,True,fd9c8dfcd6968ac49fd19b7799c88f771706861181eb7d9a880a247082d72456,nontrivial_central,32,25
controlled_mu2,mu2_w32_s25,25,hodge_low_rank_correction,1.0,0.3465938631540034,0.28099253795350526,1.0162055359818674,2.719487122579768e-16,1.0162055359818671,1,False,2,2,0.01,257.359375,512,True,fd9c8dfcd6968ac49fd19b7799c88f771706861181eb7d9a880a247082d72456,nontrivial_central,32,25
controlled_mu2,mu2_w32_s25,25,low_rank_generic_router,0.5066666666666667,0.6998216987858683,0.04656357366371785,1.0162055359818674,1.1360311751391936,-0.11982563915732625,1,False,70,70,0.01,257.359375,512,True,fd9c8dfcd6968ac49fd19b7799c88f771706861181eb7d9a880a247082d72456,nontrivial_central,32,25
controlled_mu2,mu2_w32_s25,25,low_rank_structured_router,1.0,0.3465938631540034,0.2809925379535053,1.0162055359818674,0.0,1.0162055359818674,1,False,2,2,0.01,257.359375,512,True,fd9c8dfcd6968ac49fd19b7799c88f771706861181eb7d9a880a247082d72456,nontrivial_central,32,25
controlled_mu2,mu2_w32_s25,25,canonicalize_pool_retransport,1.0,0.3465938631540034,0.2809925379535053,1.0162055359818674,0.0,1.0162055359818674,1,False,2,2,0.01,257.359375,512,True,fd9c8dfcd6968ac49fd19b7799c88f771706861181eb7d9a880a247082d72456,nontrivial_central,32,25
controlled_mu2,mu2_w32_s25,25,distilled_chart_aware_predictor,0.5091666666666667,0.7046346442091467,0.06517174480897593,1.0162055359818674,0.7178423230046664,0.2983632129772009,1,False,70,70,0.01,257.359375,512,True,fd9c8dfcd6968ac49fd19b7799c88f771706861181eb7d9a880a247082d72456,nontrivial_central,32,25
controlled_mu2,mu2_w32_s26,26,strict_synchronization,0.49583333333333335,0.9327857051034725,0.24343759703421092,1.0913606228494945,1.0913606228494945,0.0,0,False,0,0,0.01,257.359375,512,True,d722efd3e004d720eaf7d819435905e18f2d569e8864770b49d58b9f3a0c3ba9,noncentral_control,32,26
controlled_mu2,mu2_w32_s26,26,synchronization_cycle_norm_only,0.49583333333333335,0.9327857051034725,0.24343759703421092,1.0913606228494945,1.0913606228494945,0.0,0,False,0,0,0.01,257.359375,512,True,d722efd3e004d720eaf7d819435905e18f2d569e8864770b49d58b9f3a0c3ba9,noncentral_control,32,26
controlled_mu2,mu2_w32_s26,26,weighted_hodge,0.7475,0.5048955637561583,0.12649545104197046,1.0913606228494945,0.5456803114247473,0.5456803114247473,0,False,0,0,0.01,257.359375,512,True,d722efd3e004d720eaf7d819435905e18f2d569e8864770b49d58b9f3a0c3ba9,noncentral_control,32,26
controlled_mu2,mu2_w32_s26,26,hodge_full_rank_correction,1.0,0.32026714902835673,0.26072906963245573,1.0913606228494945,0.0,1.0913606228494945,2,False,4,4,0.01,257.359375,512,True,d722efd3e004d720eaf7d819435905e18f2d569e8864770b49d58b9f3a0c3ba9,noncentral_control,32,26
controlled_mu2,mu2_w32_s26,26,hodge_low_rank_correction,1.0,0.3202671490283568,0.2607290696324558,1.0913606228494945,2.55415130644896e-16,1.0913606228494943,1,False,2,2,0.01,257.359375,512,True,d722efd3e004d720eaf7d819435905e18f2d569e8864770b49d58b9f3a0c3ba9,noncentral_control,32,26
controlled_mu2,mu2_w32_s26,26,low_rank_generic_router,0.52,0.6927278010149458,0.032821356778142366,1.0913606228494945,1.1373821511190434,-0.04602152826954886,1,False,70,70,0.01,257.359375,512,True,d722efd3e004d720eaf7d819435905e18f2d569e8864770b49d58b9f3a0c3ba9,noncentral_control,32,26
controlled_mu2,mu2_w32_s26,26,low_rank_structured_router,1.0,0.32026714902835673,0.26072906963245573,1.0913606228494945,0.0,1.0913606228494945,1,False,2,2,0.01,257.359375,512,True,d722efd3e004d720eaf7d819435905e18f2d569e8864770b49d58b9f3a0c3ba9,noncentral_control,32,26
controlled_mu2,mu2_w32_s26,26,canonicalize_pool_retransport,1.0,0.32026714902835673,0.26072906963245573,1.0913606228494945,0.0,1.0913606228494945,1,False,2,2,0.01,257.359375,512,True,d722efd3e004d720eaf7d819435905e18f2d569e8864770b49d58b9f3a0c3ba9,noncentral_control,32,26
controlled_mu2,mu2_w32_s26,26,distilled_chart_aware_predictor,0.5458333333333333,0.6976369837411828,0.0406709390806881,1.0913606228494945,0.7960412926059054,0.29531933024358914,1,False,70,70,0.01,257.359375,512,True,d722efd3e004d720eaf7d819435905e18f2d569e8864770b49d58b9f3a0c3ba9,noncentral_control,32,26
controlled_mu2,mu2_w32_s27,27,strict_synchronization,0.49583333333333335,0.9608332191838641,0.24475324135581167,1.1308737745886241,1.1308737745886241,0.0,0,False,0,0,0.01,257.359375,512,True,1397c0973dafe2bcd1e63ce76f4312095f5aa05b39cbe7351d8a1306e8d3bfa6,coboundary,32,27
controlled_mu2,mu2_w32_s27,27,synchronization_cycle_norm_only,0.49583333333333335,0.9608332191838641,0.24475324135581167,1.1308737745886241,1.1308737745886241,0.0,0,False,0,0,0.01,257.359375,512,True,1397c0973dafe2bcd1e63ce76f4312095f5aa05b39cbe7351d8a1306e8d3bfa6,coboundary,32,27
controlled_mu2,mu2_w32_s27,27,weighted_hodge,0.7475,0.5096348121069199,0.1298303135371511,1.1308737745886241,0.5654368872943121,0.5654368872943121,0,False,0,0,0.01,257.359375,512,True,1397c0973dafe2bcd1e63ce76f4312095f5aa05b39cbe7351d8a1306e8d3bfa6,coboundary,32,27
controlled_mu2,mu2_w32_s27,27,hodge_full_rank_correction,1.0,0.31870317814958626,0.259413425310855,1.1308737745886241,0.0,1.1308737745886241,2,False,4,4,0.01,257.359375,512,True,1397c0973dafe2bcd1e63ce76f4312095f5aa05b39cbe7351d8a1306e8d3bfa6,coboundary,32,27
controlled_mu2,mu2_w32_s27,27,hodge_low_rank_correction,1.0,0.31870317814958626,0.259413425310855,1.1308737745886241,2.6816746079204114e-16,1.130873774588624,1,False,2,2,0.01,257.359375,512,True,1397c0973dafe2bcd1e63ce76f4312095f5aa05b39cbe7351d8a1306e8d3bfa6,coboundary,32,27
controlled_mu2,mu2_w32_s27,27,low_rank_generic_router,0.5158333333333334,0.698133365272961,0.035637612815246036,1.1308737745886241,1.193416285213323,-0.06254251062469884,1,False,70,70,0.01,257.359375,512,True,1397c0973dafe2bcd1e63ce76f4312095f5aa05b39cbe7351d8a1306e8d3bfa6,coboundary,32,27
controlled_mu2,mu2_w32_s27,27,low_rank_structured_router,1.0,0.31870317814958626,0.259413425310855,1.1308737745886241,0.0,1.1308737745886241,1,False,2,2,0.01,257.359375,512,True,1397c0973dafe2bcd1e63ce76f4312095f5aa05b39cbe7351d8a1306e8d3bfa6,coboundary,32,27
controlled_mu2,mu2_w32_s27,27,canonicalize_pool_retransport,1.0,0.31870317814958626,0.259413425310855,1.1308737745886241,0.0,1.1308737745886241,1,False,2,2,0.01,257.359375,512,True,1397c0973dafe2bcd1e63ce76f4312095f5aa05b39cbe7351d8a1306e8d3bfa6,coboundary,32,27
controlled_mu2,mu2_w32_s27,27,distilled_chart_aware_predictor,0.5058333333333334,0.7099777512901216,0.07522809963193164,1.1308737745886241,0.8112811069517021,0.31959266763692207,1,False,70,70,0.01,257.359375,512,True,1397c0973dafe2bcd1e63ce76f4312095f5aa05b39cbe7351d8a1306e8d3bfa6,coboundary,32,27
controlled_mu2,mu2_w32_s28,28,strict_synchronization,0.4925,0.9319016284072617,0.24366160530769698,1.0649458420096634,1.0649458420096634,0.0,0,False,0,0,0.01,257.359375,512,True,a1abec4cfcf329274f58e11872cef555a14f3c1e530e36f2befb08d398514ed7,nontrivial_central,32,28
controlled_mu2,mu2_w32_s28,28,synchronization_cycle_norm_only,0.4925,0.9319016284072617,0.24366160530769698,1.0649458420096634,1.0649458420096634,0.0,0,False,0,0,0.01,257.359375,512,True,a1abec4cfcf329274f58e11872cef555a14f3c1e530e36f2befb08d398514ed7,nontrivial_central,32,28
controlled_mu2,mu2_w32_s28,28,weighted_hodge,0.7466666666666667,0.510397809353185,0.12968390762092358,1.0649458420096634,0.5324729210048318,0.5324729210048316,0,False,0,0,0.01,257.359375,512,True,a1abec4cfcf329274f58e11872cef555a14f3c1e530e36f2befb08d398514ed7,nontrivial_central,32,28
controlled_mu2,mu2_w32_s28,28,hodge_full_rank_correction,1.0,0.3240900269433233,0.2638383946923031,1.0649458420096634,0.0,1.0649458420096634,2,False,4,4,0.01,257.359375,512,True,a1abec4cfcf329274f58e11872cef555a14f3c1e530e36f2befb08d398514ed7,nontrivial_central,32,28
controlled_mu2,mu2_w32_s28,28,hodge_low_rank_correction,1.0,0.32409002694332334,0.2638383946923031,1.0649458420096634,2.865104610734844e-16,1.0649458420096631,1,False,2,2,0.01,257.359375,512,True,a1abec4cfcf329274f58e11872cef555a14f3c1e530e36f2befb08d398514ed7,nontrivial_central,32,28
