setting_id,group,width,seed,noise,context_budget,split,method,accuracy,loss,ece,trainable_parameters,stored_parameters,branch_count,latency_ms,peak_memory_mb,leakage_hash_passed,logits_sha256
S3_w64_s22_n1.0_b64,S3,64,22,1.0,64,words_length_4_5,group_structured_without_hodge,0.16416666666666666,2.112729915306805,0.24037613901175006,0,0,1,0.02266606315970421,125.640625,True,2d1017411ce8e8297d8b3e5e8f510ebcd64c07fd787c71aaa8d3963a4e09b073
S3_w64_s22_n1.0_b64,S3,64,22,1.0,64,heldout_rs_after_sr,group_structured_without_hodge,0.14849187935034802,2.1510470939184088,0.2541981590930796,0,0,1,0.02266606315970421,125.640625,True,2d1017411ce8e8297d8b3e5e8f510ebcd64c07fd787c71aaa8d3963a4e09b073
S3_w64_s22_n1.0_b64,S3,64,22,1.0,64,heldout_element,group_structured_without_hodge,0.16417910447761194,2.1255699509531505,0.24668881142150753,0,0,1,0.02266606315970421,125.640625,True,2d1017411ce8e8297d8b3e5e8f510ebcd64c07fd787c71aaa8d3963a4e09b073
S3_w64_s22_n1.0_b64,S3,64,22,1.0,64,context_distribution_shift,group_structured_without_hodge,0.175,2.093959922609181,0.23445994242970225,0,0,1,0.02266606315970421,125.640625,True,2d1017411ce8e8297d8b3e5e8f510ebcd64c07fd787c71aaa8d3963a4e09b073
S3_w64_s22_n1.0_b64,S3,64,22,1.0,64,words_length_4_5,hodge_lr_generic_retransport,0.18083333333333335,2.0568252710895782,0.19901266131176668,66,66,6,0.022207852452993393,125.640625,True,2d1017411ce8e8297d8b3e5e8f510ebcd64c07fd787c71aaa8d3963a4e09b073
S3_w64_s22_n1.0_b64,S3,64,22,1.0,64,heldout_rs_after_sr,hodge_lr_generic_retransport,0.18097447795823665,2.025273637702044,0.1938646404278938,66,66,6,0.022207852452993393,125.640625,True,2d1017411ce8e8297d8b3e5e8f510ebcd64c07fd787c71aaa8d3963a4e09b073
S3_w64_s22_n1.0_b64,S3,64,22,1.0,64,heldout_element,hodge_lr_generic_retransport,0.1417910447761194,2.061224107252076,0.25321274248417397,66,66,6,0.022207852452993393,125.640625,True,2d1017411ce8e8297d8b3e5e8f510ebcd64c07fd787c71aaa8d3963a4e09b073
S3_w64_s22_n1.0_b64,S3,64,22,1.0,64,context_distribution_shift,hodge_lr_generic_retransport,0.1825,2.0731833063181964,0.20378458116953338,66,66,6,0.022207852452993393,125.640625,True,2d1017411ce8e8297d8b3e5e8f510ebcd64c07fd787c71aaa8d3963a4e09b073
S3_w64_s22_n1.0_b64,S3,64,22,1.0,64,words_length_4_5,random_multiplication_table_control,0.0,2.3792680620647118,0.4044016423695564,0,0,1,0.022124964743852615,125.640625,True,2d1017411ce8e8297d8b3e5e8f510ebcd64c07fd787c71aaa8d3963a4e09b073
S3_w64_s22_n1.0_b64,S3,64,22,1.0,64,heldout_rs_after_sr,random_multiplication_table_control,0.0,2.3506529193168646,0.4022970083491528,0,0,1,0.022124964743852615,125.640625,True,2d1017411ce8e8297d8b3e5e8f510ebcd64c07fd787c71aaa8d3963a4e09b073
S3_w64_s22_n1.0_b64,S3,64,22,1.0,64,heldout_element,random_multiplication_table_control,0.0,2.3231611890163117,0.4108679158991195,0,0,1,0.022124964743852615,125.640625,True,2d1017411ce8e8297d8b3e5e8f510ebcd64c07fd787c71aaa8d3963a4e09b073
S3_w64_s22_n1.0_b64,S3,64,22,1.0,64,context_distribution_shift,random_multiplication_table_control,0.0,2.4474971424065957,0.4090364525031211,0,0,1,0.022124964743852615,125.640625,True,2d1017411ce8e8297d8b3e5e8f510ebcd64c07fd787c71aaa8d3963a4e09b073
S3_w64_s22_n1.0_b64,S3,64,22,1.0,64,words_length_4_5,shuffled_context_control,0.17083333333333334,2.143959359518761,0.23356830903622305,0,0,1,0.023165950551629066,125.640625,True,2d1017411ce8e8297d8b3e5e8f510ebcd64c07fd787c71aaa8d3963a4e09b073
S3_w64_s22_n1.0_b64,S3,64,22,1.0,64,heldout_rs_after_sr,shuffled_context_control,0.1345707656612529,2.183464182201345,0.26772624268789985,0,0,1,0.023165950551629066,125.640625,True,2d1017411ce8e8297d8b3e5e8f510ebcd64c07fd787c71aaa8d3963a4e09b073
S3_w64_s22_n1.0_b64,S3,64,22,1.0,64,heldout_element,shuffled_context_control,0.21641791044776118,2.1297341871023243,0.1944500054513583,0,0,1,0.023165950551629066,125.640625,True,2d1017411ce8e8297d8b3e5e8f510ebcd64c07fd787c71aaa8d3963a4e09b073
S3_w64_s22_n1.0_b64,S3,64,22,1.0,64,context_distribution_shift,shuffled_context_control,0.16,2.187984284442077,0.24903645250312112,0,0,1,0.023165950551629066,125.640625,True,2d1017411ce8e8297d8b3e5e8f510ebcd64c07fd787c71aaa8d3963a4e09b073
S3_w64_s22_n1.0_b64,S3,64,22,1.0,64,input_only,twistedmerge_hodge_lr,0.13833333333333334,2.1496598744365247,0.266068309036223,390,390,6,nan,125.671875,True,2d1017411ce8e8297d8b3e5e8f510ebcd64c07fd787c71aaa8d3963a4e09b073
S3_w64_s22_n1.0_b64,S3,64,22,1.0,64,alignment_residual_only,twistedmerge_hodge_lr,0.1475,2.131578271537793,0.25690164236955637,42,42,6,nan,125.671875,True,2d1017411ce8e8297d8b3e5e8f510ebcd64c07fd787c71aaa8d3963a4e09b073
S3_w64_s23_n0.2_b16,S3,64,23,0.2,16,words_length_4_5,twistedmerge_hodge_lr,0.83,1.191129240271362,0.42378750697383943,30,30,1,0.02400018274784088,125.6875,True,32967a6e93f4bfdc7bc3a916a0fc80a00683c4dbd4bc861fca56aecf9b03465d
S3_w64_s23_n0.2_b16,S3,64,23,0.2,16,heldout_rs_after_sr,twistedmerge_hodge_lr,0.8190709046454768,1.198123042058745,0.4123217224533978,30,30,1,0.02400018274784088,125.6875,True,32967a6e93f4bfdc7bc3a916a0fc80a00683c4dbd4bc861fca56aecf9b03465d
S3_w64_s23_n0.2_b16,S3,64,23,0.2,16,heldout_element,twistedmerge_hodge_lr,0.8037974683544303,1.1946406082689482,0.39578936464218123,30,30,1,0.02400018274784088,125.6875,True,32967a6e93f4bfdc7bc3a916a0fc80a00683c4dbd4bc861fca56aecf9b03465d
S3_w64_s23_n0.2_b16,S3,64,23,0.2,16,context_distribution_shift,twistedmerge_hodge_lr,0.8225,1.1948578178686033,0.4238484695240936,30,30,1,0.02400018274784088,125.6875,True,32967a6e93f4bfdc7bc3a916a0fc80a00683c4dbd4bc861fca56aecf9b03465d
S3_w64_s23_n0.2_b16,S3,64,23,0.2,16,words_length_4_5,generic_mixture_of_experts,0.6475,1.6576941182757396,0.4454859781075956,42,42,6,0.02300017513334751,125.6875,True,32967a6e93f4bfdc7bc3a916a0fc80a00683c4dbd4bc861fca56aecf9b03465d
S3_w64_s23_n0.2_b16,S3,64,23,0.2,16,heldout_rs_after_sr,generic_mixture_of_experts,0.5745721271393643,1.6770000577083253,0.3757777599076788,42,42,6,0.02300017513334751,125.6875,True,32967a6e93f4bfdc7bc3a916a0fc80a00683c4dbd4bc861fca56aecf9b03465d
S3_w64_s23_n0.2_b16,S3,64,23,0.2,16,heldout_element,generic_mixture_of_experts,0.8164556962025317,1.5950118319178332,0.6042524879295292,42,42,6,0.02300017513334751,125.6875,True,32967a6e93f4bfdc7bc3a916a0fc80a00683c4dbd4bc861fca56aecf9b03465d
S3_w64_s23_n0.2_b16,S3,64,23,0.2,16,context_distribution_shift,generic_mixture_of_experts,0.64,1.6619234908228497,0.4389855782974479,42,42,6,0.02300017513334751,125.6875,True,32967a6e93f4bfdc7bc3a916a0fc80a00683c4dbd4bc861fca56aecf9b03465d
S3_w64_s23_n0.2_b16,S3,64,23,0.2,16,words_length_4_5,learned_unconstrained_matrix_context_action,0.3075,1.6698458936698568,0.016947383170467168,222,222,1,0.01737498678267002,125.6875,True,32967a6e93f4bfdc7bc3a916a0fc80a00683c4dbd4bc861fca56aecf9b03465d
S3_w64_s23_n0.2_b16,S3,64,23,0.2,16,heldout_rs_after_sr,learned_unconstrained_matrix_context_action,0.29584352078239606,1.7067303439148462,0.023579997072011173,222,222,1,0.01737498678267002,125.6875,True,32967a6e93f4bfdc7bc3a916a0fc80a00683c4dbd4bc861fca56aecf9b03465d
S3_w64_s23_n0.2_b16,S3,64,23,0.2,16,heldout_element,learned_unconstrained_matrix_context_action,0.5,1.4364166208482843,0.15824587126361636,222,222,1,0.01737498678267002,125.6875,True,32967a6e93f4bfdc7bc3a916a0fc80a00683c4dbd4bc861fca56aecf9b03465d
S3_w64_s23_n0.2_b16,S3,64,23,0.2,16,context_distribution_shift,learned_unconstrained_matrix_context_action,0.305,1.6764783656369173,0.028780625890727957,222,222,1,0.01737498678267002,125.6875,True,32967a6e93f4bfdc7bc3a916a0fc80a00683c4dbd4bc861fca56aecf9b03465d
S3_w64_s23_n0.2_b16,S3,64,23,0.2,16,words_length_4_5,generic_low_rank_context_adapter,0.18833333333333332,2.1458769912891604,0.22250810358540687,462,462,1,0.022416934370994568,125.6875,True,32967a6e93f4bfdc7bc3a916a0fc80a00683c4dbd4bc861fca56aecf9b03465d
S3_w64_s23_n0.2_b16,S3,64,23,0.2,16,heldout_rs_after_sr,generic_low_rank_context_adapter,0.2469437652811736,2.06620506026706,0.16652191210272752,462,462,1,0.022416934370994568,125.6875,True,32967a6e93f4bfdc7bc3a916a0fc80a00683c4dbd4bc861fca56aecf9b03465d
S3_w64_s23_n0.2_b16,S3,64,23,0.2,16,heldout_element,generic_low_rank_context_adapter,0.1518987341772152,2.182940609231865,0.26064341632310994,462,462,1,0.022416934370994568,125.6875,True,32967a6e93f4bfdc7bc3a916a0fc80a00683c4dbd4bc861fca56aecf9b03465d
S3_w64_s23_n0.2_b16,S3,64,23,0.2,16,context_distribution_shift,generic_low_rank_context_adapter,0.22,2.0876637964812743,0.18781873157238033,462,462,1,0.022416934370994568,125.6875,True,32967a6e93f4bfdc7bc3a916a0fc80a00683c4dbd4bc861fca56aecf9b03465d
S3_w64_s23_n0.2_b16,S3,64,23,0.2,16,words_length_4_5,group_structured_without_hodge,0.83,1.191129240271362,0.42378750697383943,0,0,1,0.022999942302703857,125.6875,True,32967a6e93f4bfdc7bc3a916a0fc80a00683c4dbd4bc861fca56aecf9b03465d
S3_w64_s23_n0.2_b16,S3,64,23,0.2,16,heldout_rs_after_sr,group_structured_without_hodge,0.8190709046454768,1.1981230420587452,0.41232172245339777,0,0,1,0.022999942302703857,125.6875,True,32967a6e93f4bfdc7bc3a916a0fc80a00683c4dbd4bc861fca56aecf9b03465d
S3_w64_s23_n0.2_b16,S3,64,23,0.2,16,heldout_element,group_structured_without_hodge,0.8037974683544303,1.1946406082689482,0.3957893646421812,0,0,1,0.022999942302703857,125.6875,True,32967a6e93f4bfdc7bc3a916a0fc80a00683c4dbd4bc861fca56aecf9b03465d
S3_w64_s23_n0.2_b16,S3,64,23,0.2,16,context_distribution_shift,group_structured_without_hodge,0.8225,1.1948578178686033,0.4238484695240936,0,0,1,0.022999942302703857,125.6875,True,32967a6e93f4bfdc7bc3a916a0fc80a00683c4dbd4bc861fca56aecf9b03465d
S3_w64_s23_n0.2_b16,S3,64,23,0.2,16,words_length_4_5,hodge_lr_generic_retransport,0.43916666666666665,1.4922562373765849,0.11653676743153034,66,66,6,0.023207860067486763,125.6875,True,32967a6e93f4bfdc7bc3a916a0fc80a00683c4dbd4bc861fca56aecf9b03465d
S3_w64_s23_n0.2_b16,S3,64,23,0.2,16,heldout_rs_after_sr,hodge_lr_generic_retransport,0.4400977995110024,1.4630457755325375,0.10750553546120777,66,66,6,0.023207860067486763,125.6875,True,32967a6e93f4bfdc7bc3a916a0fc80a00683c4dbd4bc861fca56aecf9b03465d
S3_w64_s23_n0.2_b16,S3,64,23,0.2,16,heldout_element,hodge_lr_generic_retransport,0.43670886075949367,1.506249523136937,0.11878022490996391,66,66,6,0.023207860067486763,125.6875,True,32967a6e93f4bfdc7bc3a916a0fc80a00683c4dbd4bc861fca56aecf9b03465d
S3_w64_s23_n0.2_b16,S3,64,23,0.2,16,context_distribution_shift,hodge_lr_generic_retransport,0.44,1.477189742901011,0.11822757987949825,66,66,6,0.023207860067486763,125.6875,True,32967a6e93f4bfdc7bc3a916a0fc80a00683c4dbd4bc861fca56aecf9b03465d
S3_w64_s23_n0.2_b16,S3,64,23,0.2,16,words_length_4_5,random_multiplication_table_control,0.5575,1.6008209525704082,0.19982041487363283,0,0,1,0.023124972358345985,125.6875,True,32967a6e93f4bfdc7bc3a916a0fc80a00683c4dbd4bc861fca56aecf9b03465d
S3_w64_s23_n0.2_b16,S3,64,23,0.2,16,heldout_rs_after_sr,random_multiplication_table_control,0.6723716381418093,1.4108887195828659,0.28328799385449466,0,0,1,0.023124972358345985,125.6875,True,32967a6e93f4bfdc7bc3a916a0fc80a00683c4dbd4bc861fca56aecf9b03465d
S3_w64_s23_n0.2_b16,S3,64,23,0.2,16,heldout_element,random_multiplication_table_control,0.0,2.3589448120437027,0.4080081037122492,0,0,1,0.023124972358345985,125.6875,True,32967a6e93f4bfdc7bc3a916a0fc80a00683c4dbd4bc861fca56aecf9b03465d
S3_w64_s23_n0.2_b16,S3,64,23,0.2,16,context_distribution_shift,random_multiplication_table_control,0.5775,1.5844956329214113,0.2239229521394936,0,0,1,0.023124972358345985,125.6875,True,32967a6e93f4bfdc7bc3a916a0fc80a00683c4dbd4bc861fca56aecf9b03465d
S3_w64_s23_n0.2_b16,S3,64,23,0.2,16,words_length_4_5,shuffled_context_control,0.17166666666666666,2.102617416501391,0.23685772684592507,0,0,1,0.02245791256427765,125.6875,True,32967a6e93f4bfdc7bc3a916a0fc80a00683c4dbd4bc861fca56aecf9b03465d
S3_w64_s23_n0.2_b16,S3,64,23,0.2,16,heldout_rs_after_sr,shuffled_context_control,0.18092909535452323,2.090757508440445,0.2277565314598642,0,0,1,0.02245791256427765,125.6875,True,32967a6e93f4bfdc7bc3a916a0fc80a00683c4dbd4bc861fca56aecf9b03465d
S3_w64_s23_n0.2_b16,S3,64,23,0.2,16,heldout_element,shuffled_context_control,0.14556962025316456,2.189946007065177,0.26243848345908466,0,0,1,0.02245791256427765,125.6875,True,32967a6e93f4bfdc7bc3a916a0fc80a00683c4dbd4bc861fca56aecf9b03465d
S3_w64_s23_n0.2_b16,S3,64,23,0.2,16,context_distribution_shift,shuffled_context_control,0.155,2.0991658425295414,0.2446330737293299,0,0,1,0.02245791256427765,125.6875,True,32967a6e93f4bfdc7bc3a916a0fc80a00683c4dbd4bc861fca56aecf9b03465d
S3_w64_s23_n0.2_b16,S3,64,23,0.2,16,input_only,twistedmerge_hodge_lr,0.14666666666666667,2.148438501809149,0.2610302079337666,390,390,6,nan,125.703125,True,32967a6e93f4bfdc7bc3a916a0fc80a00683c4dbd4bc861fca56aecf9b03465d
S3_w64_s23_n0.2_b16,S3,64,23,0.2,16,alignment_residual_only,twistedmerge_hodge_lr,0.1375,2.167689913848955,0.27019687460043323,42,42,6,nan,125.703125,True,32967a6e93f4bfdc7bc3a916a0fc80a00683c4dbd4bc861fca56aecf9b03465d
S3_w64_s23_n0.2_b64,S3,64,23,0.2,64,words_length_4_5,twistedmerge_hodge_lr,0.8391666666666666,1.1627580735233634,0.4314697920662333,30,30,1,0.024082837626338005,125.703125,True,10c02ca2e0fcd3c3fe1c89ec2faadaab668a960fb2ef418c1ed508d2cb2983d0
S3_w64_s23_n0.2_b64,S3,64,23,0.2,64,heldout_rs_after_sr,twistedmerge_hodge_lr,0.8410757946210269,1.1525200214081694,0.4333666679268221,30,30,1,0.024082837626338005,125.703125,True,10c02ca2e0fcd3c3fe1c89ec2faadaab668a960fb2ef418c1ed508d2cb2983d0
S3_w64_s23_n0.2_b64,S3,64,23,0.2,64,heldout_element,twistedmerge_hodge_lr,0.9050632911392406,1.0670457409655498,0.4970551874269911,30,30,1,0.024082837626338005,125.703125,True,10c02ca2e0fcd3c3fe1c89ec2faadaab668a960fb2ef418c1ed508d2cb2983d0
S3_w64_s23_n0.2_b64,S3,64,23,0.2,64,context_distribution_shift,twistedmerge_hodge_lr,0.8575,1.1508992560952083,0.45786692627067005,30,30,1,0.024082837626338005,125.703125,True,10c02ca2e0fcd3c3fe1c89ec2faadaab668a960fb2ef418c1ed508d2cb2983d0
S3_w64_s23_n0.2_b64,S3,64,23,0.2,64,words_length_4_5,generic_mixture_of_experts,0.7675,1.669712408581477,0.5722285903196125,42,42,6,0.02150004729628563,125.703125,True,10c02ca2e0fcd3c3fe1c89ec2faadaab668a960fb2ef418c1ed508d2cb2983d0
S3_w64_s23_n0.2_b64,S3,64,23,0.2,64,heldout_rs_after_sr,generic_mixture_of_experts,0.7628361858190709,1.6867298050757118,0.5712930693695584,42,42,6,0.02150004729628563,125.703125,True,10c02ca2e0fcd3c3fe1c89ec2faadaab668a960fb2ef418c1ed508d2cb2983d0
S3_w64_s23_n0.2_b64,S3,64,23,0.2,64,heldout_element,generic_mixture_of_experts,0.8860759493670886,1.6264420608872945,0.685412159239283,42,42,6,0.02150004729628563,125.703125,True,10c02ca2e0fcd3c3fe1c89ec2faadaab668a960fb2ef418c1ed508d2cb2983d0
S3_w64_s23_n0.2_b64,S3,64,23,0.2,64,context_distribution_shift,generic_mixture_of_experts,0.79,1.6711314320780928,0.5958643222202876,42,42,6,0.02150004729628563,125.703125,True,10c02ca2e0fcd3c3fe1c89ec2faadaab668a960fb2ef418c1ed508d2cb2983d0
S3_w64_s23_n0.2_b64,S3,64,23,0.2,64,words_length_4_5,learned_unconstrained_matrix_context_action,0.42333333333333334,1.653326802708058,0.12899800102550457,222,222,1,0.020916108042001724,125.703125,True,10c02ca2e0fcd3c3fe1c89ec2faadaab668a960fb2ef418c1ed508d2cb2983d0
S3_w64_s23_n0.2_b64,S3,64,23,0.2,64,heldout_rs_after_sr,learned_unconstrained_matrix_context_action,0.4034229828850856,1.6762049939468209,0.12794016777361306,222,222,1,0.020916108042001724,125.703125,True,10c02ca2e0fcd3c3fe1c89ec2faadaab668a960fb2ef418c1ed508d2cb2983d0
S3_w64_s23_n0.2_b64,S3,64,23,0.2,64,heldout_element,learned_unconstrained_matrix_context_action,0.6582278481012658,1.2224078656286912,0.26628089248335085,222,222,1,0.020916108042001724,125.703125,True,10c02ca2e0fcd3c3fe1c89ec2faadaab668a960fb2ef418c1ed508d2cb2983d0
S3_w64_s23_n0.2_b64,S3,64,23,0.2,64,context_distribution_shift,learned_unconstrained_matrix_context_action,0.4075,1.6586752696050429,0.1312847931505938,222,222,1,0.020916108042001724,125.703125,True,10c02ca2e0fcd3c3fe1c89ec2faadaab668a960fb2ef418c1ed508d2cb2983d0
S3_w64_s23_n0.2_b64,S3,64,23,0.2,64,words_length_4_5,generic_low_rank_context_adapter,0.19666666666666666,2.5255717281707724,0.3149437026590193,462,462,1,0.019584083929657936,125.71875,True,10c02ca2e0fcd3c3fe1c89ec2faadaab668a960fb2ef418c1ed508d2cb2983d0
S3_w64_s23_n0.2_b64,S3,64,23,0.2,64,heldout_rs_after_sr,generic_low_rank_context_adapter,0.2273838630806846,2.486068450442373,0.28858525683033764,462,462,1,0.019584083929657936,125.71875,True,10c02ca2e0fcd3c3fe1c89ec2faadaab668a960fb2ef418c1ed508d2cb2983d0
S3_w64_s23_n0.2_b64,S3,64,23,0.2,64,heldout_element,generic_low_rank_context_adapter,0.22784810126582278,2.4430586615106176,0.29875912132397653,462,462,1,0.019584083929657936,125.71875,True,10c02ca2e0fcd3c3fe1c89ec2faadaab668a960fb2ef418c1ed508d2cb2983d0
S3_w64_s23_n0.2_b64,S3,64,23,0.2,64,context_distribution_shift,generic_low_rank_context_adapter,0.195,2.4496740543212114,0.31081847977163923,462,462,1,0.019584083929657936,125.71875,True,10c02ca2e0fcd3c3fe1c89ec2faadaab668a960fb2ef418c1ed508d2cb2983d0
S3_w64_s23_n0.2_b64,S3,64,23,0.2,64,words_length_4_5,group_structured_without_hodge,0.8391666666666666,1.1627580735233636,0.4314697920662333,0,0,1,0.021791085600852966,125.71875,True,10c02ca2e0fcd3c3fe1c89ec2faadaab668a960fb2ef418c1ed508d2cb2983d0
S3_w64_s23_n0.2_b64,S3,64,23,0.2,64,heldout_rs_after_sr,group_structured_without_hodge,0.8410757946210269,1.1525200214081694,0.43336666792682216,0,0,1,0.021791085600852966,125.71875,True,10c02ca2e0fcd3c3fe1c89ec2faadaab668a960fb2ef418c1ed508d2cb2983d0
S3_w64_s23_n0.2_b64,S3,64,23,0.2,64,heldout_element,group_structured_without_hodge,0.9050632911392406,1.0670457409655498,0.4970551874269913,0,0,1,0.021791085600852966,125.71875,True,10c02ca2e0fcd3c3fe1c89ec2faadaab668a960fb2ef418c1ed508d2cb2983d0
S3_w64_s23_n0.2_b64,S3,64,23,0.2,64,context_distribution_shift,group_structured_without_hodge,0.8575,1.1508992560952083,0.45786692627067005,0,0,1,0.021791085600852966,125.71875,True,10c02ca2e0fcd3c3fe1c89ec2faadaab668a960fb2ef418c1ed508d2cb2983d0
S3_w64_s23_n0.2_b64,S3,64,23,0.2,64,words_length_4_5,hodge_lr_generic_retransport,0.37416666666666665,1.589905427845242,0.032061261799981706,66,66,6,0.020666979253292084,125.71875,True,10c02ca2e0fcd3c3fe1c89ec2faadaab668a960fb2ef418c1ed508d2cb2983d0
S3_w64_s23_n0.2_b64,S3,64,23,0.2,64,heldout_rs_after_sr,hodge_lr_generic_retransport,0.3765281173594132,1.5708374719014548,0.03804994611294455,66,66,6,0.020666979253292084,125.71875,True,10c02ca2e0fcd3c3fe1c89ec2faadaab668a960fb2ef418c1ed508d2cb2983d0
S3_w64_s23_n0.2_b64,S3,64,23,0.2,64,heldout_element,hodge_lr_generic_retransport,0.3987341772151899,1.5002590036763044,0.059352025150077016,66,66,6,0.020666979253292084,125.71875,True,10c02ca2e0fcd3c3fe1c89ec2faadaab668a960fb2ef418c1ed508d2cb2983d0
S3_w64_s23_n0.2_b64,S3,64,23,0.2,64,context_distribution_shift,hodge_lr_generic_retransport,0.3975,1.556987945835435,0.0702920122758047,66,66,6,0.020666979253292084,125.71875,True,10c02ca2e0fcd3c3fe1c89ec2faadaab668a960fb2ef418c1ed508d2cb2983d0
S3_w64_s23_n0.2_b64,S3,64,23,0.2,64,words_length_4_5,random_multiplication_table_control,0.0,2.397469089505875,0.40769687460043325,0,0,1,0.022416934370994568,125.71875,True,10c02ca2e0fcd3c3fe1c89ec2faadaab668a960fb2ef418c1ed508d2cb2983d0
S3_w64_s23_n0.2_b64,S3,64,23,0.2,64,heldout_rs_after_sr,random_multiplication_table_control,0.0,2.3943646538710732,0.4086856268143874,0,0,1,0.022416934370994568,125.71875,True,10c02ca2e0fcd3c3fe1c89ec2faadaab668a960fb2ef418c1ed508d2cb2983d0
S3_w64_s23_n0.2_b64,S3,64,23,0.2,64,heldout_element,random_multiplication_table_control,0.0,2.450641044448553,0.4080081037122492,0,0,1,0.022416934370994568,125.71875,True,10c02ca2e0fcd3c3fe1c89ec2faadaab668a960fb2ef418c1ed508d2cb2983d0
S3_w64_s23_n0.2_b64,S3,64,23,0.2,64,context_distribution_shift,random_multiplication_table_control,0.0,2.3379320040969462,0.39963307372933,0,0,1,0.022416934370994568,125.71875,True,10c02ca2e0fcd3c3fe1c89ec2faadaab668a960fb2ef418c1ed508d2cb2983d0
S3_w64_s23_n0.2_b64,S3,64,23,0.2,64,words_length_4_5,shuffled_context_control,0.16083333333333333,2.1569627254466766,0.24754653499918994,0,0,1,0.021792016923427582,125.71875,True,10c02ca2e0fcd3c3fe1c89ec2faadaab668a960fb2ef418c1ed508d2cb2983d0
S3_w64_s23_n0.2_b64,S3,64,23,0.2,64,heldout_rs_after_sr,shuffled_context_control,0.19070904645476772,2.1268914104375694,0.22190661140761614,0,0,1,0.021792016923427582,125.71875,True,10c02ca2e0fcd3c3fe1c89ec2faadaab668a960fb2ef418c1ed508d2cb2983d0
S3_w64_s23_n0.2_b64,S3,64,23,0.2,64,heldout_element,shuffled_context_control,0.16455696202531644,2.1492347341167664,0.24345114168693274,0,0,1,0.021792016923427582,125.71875,True,10c02ca2e0fcd3c3fe1c89ec2faadaab668a960fb2ef418c1ed508d2cb2983d0
S3_w64_s23_n0.2_b64,S3,64,23,0.2,64,context_distribution_shift,shuffled_context_control,0.1575,2.104394144976917,0.2461515304759064,0,0,1,0.021792016923427582,125.71875,True,10c02ca2e0fcd3c3fe1c89ec2faadaab668a960fb2ef418c1ed508d2cb2983d0
S3_w64_s23_n0.2_b64,S3,64,23,0.2,64,input_only,twistedmerge_hodge_lr,0.15416666666666667,2.2043925998010496,0.25587986833252324,390,390,6,nan,125.734375,True,10c02ca2e0fcd3c3fe1c89ec2faadaab668a960fb2ef418c1ed508d2cb2983d0
S3_w64_s23_n0.2_b64,S3,64,23,0.2,64,alignment_residual_only,twistedmerge_hodge_lr,0.14583333333333334,2.186701026458376,0.26200806644716834,42,42,6,nan,125.734375,True,10c02ca2e0fcd3c3fe1c89ec2faadaab668a960fb2ef418c1ed508d2cb2983d0
S3_w64_s23_n0.5_b16,S3,64,23,0.5,16,words_length_4_5,twistedmerge_hodge_lr,0.5958333333333333,1.512502901974079,0.20311598829464067,30,30,1,0.02245907671749592,125.734375,True,bd4d5965e0dd3d6502b7949e3fab858e85cfccc7c20cb50fda796529687a3f2c
S3_w64_s23_n0.5_b16,S3,64,23,0.5,16,heldout_rs_after_sr,twistedmerge_hodge_lr,0.5990220048899756,1.513078665667709,0.22885889697451658,30,30,1,0.02245907671749592,125.734375,True,bd4d5965e0dd3d6502b7949e3fab858e85cfccc7c20cb50fda796529687a3f2c
S3_w64_s23_n0.5_b16,S3,64,23,0.5,16,heldout_element,twistedmerge_hodge_lr,0.569620253164557,1.5062565252296107,0.199632807004165,30,30,1,0.02245907671749592,125.734375,True,bd4d5965e0dd3d6502b7949e3fab858e85cfccc7c20cb50fda796529687a3f2c
S3_w64_s23_n0.5_b16,S3,64,23,0.5,16,context_distribution_shift,twistedmerge_hodge_lr,0.5875,1.5467155891426239,0.2317267425428778,30,30,1,0.02245907671749592,125.734375,True,bd4d5965e0dd3d6502b7949e3fab858e85cfccc7c20cb50fda796529687a3f2c
S3_w64_s23_n0.5_b16,S3,64,23,0.5,16,words_length_4_5,generic_mixture_of_experts,0.3825,1.7438790398528525,0.1906447023734909,42,42,6,0.022833002731204033,125.734375,True,bd4d5965e0dd3d6502b7949e3fab858e85cfccc7c20cb50fda796529687a3f2c
S3_w64_s23_n0.5_b16,S3,64,23,0.5,16,heldout_rs_after_sr,generic_mixture_of_experts,0.33496332518337407,1.7589988414145021,0.14493939248672238,42,42,6,0.022833002731204033,125.734375,True,bd4d5965e0dd3d6502b7949e3fab858e85cfccc7c20cb50fda796529687a3f2c
S3_w64_s23_n0.5_b16,S3,64,23,0.5,16,heldout_element,generic_mixture_of_experts,0.5443037974683544,1.712519966072413,0.35220996689036194,42,42,6,0.022833002731204033,125.734375,True,bd4d5965e0dd3d6502b7949e3fab858e85cfccc7c20cb50fda796529687a3f2c
S3_w64_s23_n0.5_b16,S3,64,23,0.5,16,context_distribution_shift,generic_mixture_of_experts,0.3875,1.7426366835691272,0.19651272119290036,42,42,6,0.022833002731204033,125.734375,True,bd4d5965e0dd3d6502b7949e3fab858e85cfccc7c20cb50fda796529687a3f2c
S3_w64_s23_n0.5_b16,S3,64,23,0.5,16,words_length_4_5,learned_unconstrained_matrix_context_action,0.2,1.8937695681844282,0.1184642680855312,222,222,1,0.01808302477002144,125.734375,True,bd4d5965e0dd3d6502b7949e3fab858e85cfccc7c20cb50fda796529687a3f2c
