setting_id,group,seed,noise,validation_samples,test_samples,method,accuracy,nll,brier,ece,classwise_ece,leakage_hash_passed,logits_sha256
D4_s20_n0.2,D4,20,0.2,400,800,generic_mixture_of_experts_temperature,0.76375,1.5281481130405807,0.6885329504707036,0.48943999602253807,0.08570430703549319,True,a1cd3b0aa96ca071a3aa827760ee154c12aaf9317e5fd11b3a5f7a176656ccee
D4_s20_n0.2,D4,20,0.2,400,800,learned_unconstrained_matrix_context_action_uncalibrated,0.41875,1.9540876594546646,0.7911267707061737,0.12134736049651326,0.03280205831392814,True,a1cd3b0aa96ca071a3aa827760ee154c12aaf9317e5fd11b3a5f7a176656ccee
D4_s20_n0.2,D4,20,0.2,400,800,learned_unconstrained_matrix_context_action_temperature,0.41875,1.8895398233560912,0.8019010519498315,0.165287001901025,0.03165742538557306,True,a1cd3b0aa96ca071a3aa827760ee154c12aaf9317e5fd11b3a5f7a176656ccee
D4_s20_n0.5,D4,20,0.5,400,800,twistedmerge_hodge_lr_uncalibrated,0.54625,1.8292857507935087,0.7572429477936876,0.19713791542992898,0.04268035402860103,True,95245dfa8fc5182500672b2e0abb8f9fd0f0b576c1dbf277bea86ecfbd88d85b
D4_s20_n0.5,D4,20,0.5,400,800,twistedmerge_hodge_lr_temperature,0.54625,1.8160346536373777,0.7644515718380908,0.22202752460888178,0.04240065412974961,True,95245dfa8fc5182500672b2e0abb8f9fd0f0b576c1dbf277bea86ecfbd88d85b
D4_s20_n0.5,D4,20,0.5,400,800,twistedmerge_hodge_lr_vector,0.4575,1.829856991379595,0.7688167663077253,0.12809220732541454,0.045005874503994944,True,95245dfa8fc5182500672b2e0abb8f9fd0f0b576c1dbf277bea86ecfbd88d85b
D4_s20_n0.5,D4,20,0.5,400,800,generic_mixture_of_experts_uncalibrated,0.415,2.0299059921200127,0.8619413168233362,0.27353701840131667,0.010997521552983357,True,95245dfa8fc5182500672b2e0abb8f9fd0f0b576c1dbf277bea86ecfbd88d85b
D4_s20_n0.5,D4,20,0.5,400,800,generic_mixture_of_experts_temperature,0.415,1.908162565049706,0.8182397561891189,0.1957126693038496,0.03170784971591921,True,95245dfa8fc5182500672b2e0abb8f9fd0f0b576c1dbf277bea86ecfbd88d85b
D4_s20_n0.5,D4,20,0.5,400,800,learned_unconstrained_matrix_context_action_uncalibrated,0.225,2.377802207056313,0.9387435656781595,0.17677725798865335,0.06408351940332584,True,95245dfa8fc5182500672b2e0abb8f9fd0f0b576c1dbf277bea86ecfbd88d85b
D4_s20_n0.5,D4,20,0.5,400,800,learned_unconstrained_matrix_context_action_temperature,0.225,2.0473028462476845,0.8662034139786874,0.06991043331745844,0.015696696218723192,True,95245dfa8fc5182500672b2e0abb8f9fd0f0b576c1dbf277bea86ecfbd88d85b
D4_s20_n1.0,D4,20,1.0,400,800,twistedmerge_hodge_lr_uncalibrated,0.1275,2.53655221888607,0.9917652957625317,0.24646580505826057,0.09226114523616318,True,be287b71fd6eac4405b9a9cac480c90251cf6da188e2698179f0af1169d0a4b5
D4_s20_n1.0,D4,20,1.0,400,800,twistedmerge_hodge_lr_temperature,0.1275,2.1005117631867796,0.880134863840392,0.03861276382498931,0.016148476833358478,True,be287b71fd6eac4405b9a9cac480c90251cf6da188e2698179f0af1169d0a4b5
D4_s20_n1.0,D4,20,1.0,400,800,twistedmerge_hodge_lr_vector,0.13125,2.0837820271304137,0.8764267763200152,0.03721121537325732,0.01222823256554677,True,be287b71fd6eac4405b9a9cac480c90251cf6da188e2698179f0af1169d0a4b5
D4_s20_n1.0,D4,20,1.0,400,800,generic_mixture_of_experts_uncalibrated,0.11625,2.0811390691006593,0.8754184801344013,0.017531095964599855,0.0100064146167235,True,be287b71fd6eac4405b9a9cac480c90251cf6da188e2698179f0af1169d0a4b5
D4_s20_n1.0,D4,20,1.0,400,800,generic_mixture_of_experts_temperature,0.11625,2.0795835821813036,0.8750353059222156,0.010473694351626747,0.010002546036648819,True,be287b71fd6eac4405b9a9cac480c90251cf6da188e2698179f0af1169d0a4b5
D4_s20_n1.0,D4,20,1.0,400,800,learned_unconstrained_matrix_context_action_uncalibrated,0.11875,2.867726774174291,1.0573677611461942,0.31569360136626434,0.10499707646847173,True,be287b71fd6eac4405b9a9cac480c90251cf6da188e2698179f0af1169d0a4b5
D4_s20_n1.0,D4,20,1.0,400,800,learned_unconstrained_matrix_context_action_temperature,0.11875,2.1153808127202636,0.884711434693828,0.06255884124307176,0.025381312873917736,True,be287b71fd6eac4405b9a9cac480c90251cf6da188e2698179f0af1169d0a4b5
D4_s21_n0.2,D4,21,0.2,400,800,twistedmerge_hodge_lr_uncalibrated,0.8275,1.349372926237923,0.6045589575796323,0.46569919999084886,0.08653982459777987,True,2cb623671af388e71f7afbb614dfc518f5e59b83f974a8ef13885ae0765d62d9
D4_s21_n0.2,D4,21,0.2,400,800,twistedmerge_hodge_lr_temperature,0.8275,1.1936173018820997,0.4682955848357952,0.27898510195554715,0.05375473392353106,True,2cb623671af388e71f7afbb614dfc518f5e59b83f974a8ef13885ae0765d62d9
D4_s21_n0.2,D4,21,0.2,400,800,twistedmerge_hodge_lr_vector,0.7475,1.222324482705484,0.4798388437192297,0.19228387361749466,0.05611416137752745,True,2cb623671af388e71f7afbb614dfc518f5e59b83f974a8ef13885ae0765d62d9
D4_s21_n0.2,D4,21,0.2,400,800,generic_mixture_of_experts_uncalibrated,0.7825,1.9228049057520846,0.8329181789213164,0.6298250484710564,0.013049850084376688,True,2cb623671af388e71f7afbb614dfc518f5e59b83f974a8ef13885ae0765d62d9
D4_s21_n0.2,D4,21,0.2,400,800,generic_mixture_of_experts_temperature,0.7825,1.4799413977624527,0.6706529908575541,0.49221725483666473,0.09740921793996198,True,2cb623671af388e71f7afbb614dfc518f5e59b83f974a8ef13885ae0765d62d9
D4_s21_n0.2,D4,21,0.2,400,800,learned_unconstrained_matrix_context_action_uncalibrated,0.42,1.7393296820199664,0.7641550255953683,0.10226784621816652,0.03564246417484097,True,2cb623671af388e71f7afbb614dfc518f5e59b83f974a8ef13885ae0765d62d9
D4_s21_n0.2,D4,21,0.2,400,800,learned_unconstrained_matrix_context_action_temperature,0.42,1.738940045261177,0.7607616777585687,0.09145709540441671,0.03293275165626296,True,2cb623671af388e71f7afbb614dfc518f5e59b83f974a8ef13885ae0765d62d9
D4_s21_n0.5,D4,21,0.5,400,800,twistedmerge_hodge_lr_uncalibrated,0.58625,1.7364989036189666,0.735615191559409,0.23869178056717244,0.04519578593405715,True,873e1754665b9b3129baf7f9cb6e6feb0da90319fc54997c36be271663295711
D4_s21_n0.5,D4,21,0.5,400,800,twistedmerge_hodge_lr_temperature,0.58625,1.7369006816024284,0.7411805949480745,0.25213022757687686,0.04786156932053255,True,873e1754665b9b3129baf7f9cb6e6feb0da90319fc54997c36be271663295711
D4_s21_n0.5,D4,21,0.5,400,800,twistedmerge_hodge_lr_vector,0.4875,1.7626745578007257,0.7508252791577843,0.1497656593990673,0.04863399362495346,True,873e1754665b9b3129baf7f9cb6e6feb0da90319fc54997c36be271663295711
D4_s21_n0.5,D4,21,0.5,400,800,generic_mixture_of_experts_uncalibrated,0.3675,2.0296065957036036,0.86199954278671,0.22674709730269377,0.006627943291177253,True,873e1754665b9b3129baf7f9cb6e6feb0da90319fc54997c36be271663295711
D4_s21_n0.5,D4,21,0.5,400,800,generic_mixture_of_experts_temperature,0.3675,1.9046092712141003,0.8208601625867309,0.15393954756128933,0.02699517447826531,True,873e1754665b9b3129baf7f9cb6e6feb0da90319fc54997c36be271663295711
D4_s21_n0.5,D4,21,0.5,400,800,learned_unconstrained_matrix_context_action_uncalibrated,0.20125,2.384905487335984,0.9462471054155318,0.19210640235202,0.06980035689780326,True,873e1754665b9b3129baf7f9cb6e6feb0da90319fc54997c36be271663295711
D4_s21_n0.5,D4,21,0.5,400,800,learned_unconstrained_matrix_context_action_temperature,0.20125,2.056194416226853,0.8682903346249211,0.019536428973492864,0.01715703176292107,True,873e1754665b9b3129baf7f9cb6e6feb0da90319fc54997c36be271663295711
D4_s21_n1.0,D4,21,1.0,400,800,twistedmerge_hodge_lr_uncalibrated,0.13625,2.4983438358883325,0.977971216077201,0.22555080000915087,0.08116537932713694,True,88b54e31b44b6f973b2294bfef23b3058288ef11fa3189ad353e90e70b0693bb
D4_s21_n1.0,D4,21,1.0,400,800,twistedmerge_hodge_lr_temperature,0.13625,2.0971772032888545,0.87919443046059,0.028076351704761544,0.016956730761948344,True,88b54e31b44b6f973b2294bfef23b3058288ef11fa3189ad353e90e70b0693bb
D4_s21_n1.0,D4,21,1.0,400,800,twistedmerge_hodge_lr_vector,0.15125,2.0984206919174415,0.8788942930225239,0.011204851607161392,0.018779769128880366,True,88b54e31b44b6f973b2294bfef23b3058288ef11fa3189ad353e90e70b0693bb
D4_s21_n1.0,D4,21,1.0,400,800,generic_mixture_of_experts_uncalibrated,0.13875,2.0796893033545265,0.875075644894039,0.004629792151200407,0.006711135944549237,True,88b54e31b44b6f973b2294bfef23b3058288ef11fa3189ad353e90e70b0693bb
D4_s21_n1.0,D4,21,1.0,400,800,generic_mixture_of_experts_temperature,0.13875,2.079263115434484,0.8749559133161106,0.01196495526965477,0.006574319772627714,True,88b54e31b44b6f973b2294bfef23b3058288ef11fa3189ad353e90e70b0693bb
D4_s21_n1.0,D4,21,1.0,400,800,learned_unconstrained_matrix_context_action_uncalibrated,0.13625,2.8660898064372633,1.0595657521182948,0.32423152886145484,0.10760019505963854,True,88b54e31b44b6f973b2294bfef23b3058288ef11fa3189ad353e90e70b0693bb
D4_s21_n1.0,D4,21,1.0,400,800,learned_unconstrained_matrix_context_action_temperature,0.13625,2.1054363153773115,0.8814744290728604,0.04931227853004081,0.019690130012462153,True,88b54e31b44b6f973b2294bfef23b3058288ef11fa3189ad353e90e70b0693bb
D4_s22_n0.2,D4,22,0.2,400,800,twistedmerge_hodge_lr_uncalibrated,0.81375,1.391320608304697,0.6165580711673178,0.4625485180904691,0.08768733863503889,True,6cd4197be78608418fde934a272d79b3e38b77448718561d3fe0dd272aafecca
D4_s22_n0.2,D4,22,0.2,400,800,twistedmerge_hodge_lr_temperature,0.81375,1.2502397098475166,0.4826715092757283,0.27018820823164086,0.05166896867070911,True,6cd4197be78608418fde934a272d79b3e38b77448718561d3fe0dd272aafecca
D4_s22_n0.2,D4,22,0.2,400,800,twistedmerge_hodge_lr_vector,0.73875,1.2896709936300015,0.4955129876653768,0.1926590566919976,0.052223592491540564,True,6cd4197be78608418fde934a272d79b3e38b77448718561d3fe0dd272aafecca
D4_s22_n0.2,D4,22,0.2,400,800,generic_mixture_of_experts_uncalibrated,0.69375,1.9543150186891347,0.8413957939812369,0.5452194234534312,0.008889865864616507,True,6cd4197be78608418fde934a272d79b3e38b77448718561d3fe0dd272aafecca
D4_s22_n0.2,D4,22,0.2,400,800,generic_mixture_of_experts_temperature,0.69375,1.5978264337687307,0.7109892739949553,0.4292354044171621,0.07728054793559426,True,6cd4197be78608418fde934a272d79b3e38b77448718561d3fe0dd272aafecca
D4_s22_n0.2,D4,22,0.2,400,800,learned_unconstrained_matrix_context_action_uncalibrated,0.41375,1.842240842787952,0.7847629882141964,0.11297892706260988,0.030662487693816277,True,6cd4197be78608418fde934a272d79b3e38b77448718561d3fe0dd272aafecca
D4_s22_n0.2,D4,22,0.2,400,800,learned_unconstrained_matrix_context_action_temperature,0.41375,1.8855913724334323,0.8170031496533993,0.20455144761119767,0.0332403035626193,True,6cd4197be78608418fde934a272d79b3e38b77448718561d3fe0dd272aafecca
D4_s22_n0.5,D4,22,0.5,400,800,twistedmerge_hodge_lr_uncalibrated,0.5625,1.7825703694640378,0.746605919550955,0.21889705847983681,0.0502418813382319,True,5d288f64e6a4971e6467a8c024a8e2fda3118ce002bbcad4e61e5ea171f77c16
D4_s22_n0.5,D4,22,0.5,400,800,twistedmerge_hodge_lr_temperature,0.5625,1.7846857343736338,0.7442169601178832,0.21068028387390295,0.04982153506543624,True,5d288f64e6a4971e6467a8c024a8e2fda3118ce002bbcad4e61e5ea171f77c16
D4_s22_n0.5,D4,22,0.5,400,800,twistedmerge_hodge_lr_vector,0.50375,1.7940091011622445,0.7461401605810107,0.14781828398767982,0.04940422492840679,True,5d288f64e6a4971e6467a8c024a8e2fda3118ce002bbcad4e61e5ea171f77c16
D4_s22_n0.5,D4,22,0.5,400,800,generic_mixture_of_experts_uncalibrated,0.26375,2.0557536720886884,0.8687732337656648,0.1275668050607389,0.007313212021415728,True,5d288f64e6a4971e6467a8c024a8e2fda3118ce002bbcad4e61e5ea171f77c16
D4_s22_n0.5,D4,22,0.5,400,800,generic_mixture_of_experts_temperature,0.26375,2.019257887709245,0.857252425520759,0.10203347739161492,0.01312379233127435,True,5d288f64e6a4971e6467a8c024a8e2fda3118ce002bbcad4e61e5ea171f77c16
D4_s22_n0.5,D4,22,0.5,400,800,learned_unconstrained_matrix_context_action_uncalibrated,0.1725,2.511751026097216,0.9663463494628801,0.22255573347772267,0.07309341803646105,True,5d288f64e6a4971e6467a8c024a8e2fda3118ce002bbcad4e61e5ea171f77c16
D4_s22_n0.5,D4,22,0.5,400,800,learned_unconstrained_matrix_context_action_temperature,0.1725,2.074782246031249,0.8729138819831124,0.006766898615695325,0.013819126233479292,True,5d288f64e6a4971e6467a8c024a8e2fda3118ce002bbcad4e61e5ea171f77c16
D4_s22_n1.0,D4,22,1.0,400,800,twistedmerge_hodge_lr_uncalibrated,0.13875,2.394405663628262,0.9600623229493782,0.21443233643003096,0.07585362557614676,True,f6946510424e9e82b4f962568344e6ee6a874e9e9af197e1c0a5612d5e3a47af
D4_s22_n1.0,D4,22,1.0,400,800,twistedmerge_hodge_lr_temperature,0.13875,2.0819695263725637,0.8755942196331885,0.025045727663479716,0.010860005926031344,True,f6946510424e9e82b4f962568344e6ee6a874e9e9af197e1c0a5612d5e3a47af
D4_s22_n1.0,D4,22,1.0,400,800,twistedmerge_hodge_lr_vector,0.14625,2.0832778517986457,0.8757898829824956,0.014178609473517803,0.013307634772175087,True,f6946510424e9e82b4f962568344e6ee6a874e9e9af197e1c0a5612d5e3a47af
D4_s22_n1.0,D4,22,1.0,400,800,generic_mixture_of_experts_uncalibrated,0.11375,2.080060407958208,0.875172473343911,0.020691818857899377,0.0064261616225661355,True,f6946510424e9e82b4f962568344e6ee6a874e9e9af197e1c0a5612d5e3a47af
D4_s22_n1.0,D4,22,1.0,400,800,generic_mixture_of_experts_temperature,0.11375,2.0793469601365446,0.8749770524594362,0.013097691628196198,0.0062730904230308415,True,f6946510424e9e82b4f962568344e6ee6a874e9e9af197e1c0a5612d5e3a47af
D4_s22_n1.0,D4,22,1.0,400,800,learned_unconstrained_matrix_context_action_uncalibrated,0.1575,2.5423039964488594,0.9912793961977349,0.23769974065068675,0.08472816321502702,True,f6946510424e9e82b4f962568344e6ee6a874e9e9af197e1c0a5612d5e3a47af
D4_s22_n1.0,D4,22,1.0,400,800,learned_unconstrained_matrix_context_action_temperature,0.1575,2.0868003914063755,0.876528120631567,0.01307377365001155,0.013658046578535532,True,f6946510424e9e82b4f962568344e6ee6a874e9e9af197e1c0a5612d5e3a47af
D4_s23_n0.2,D4,23,0.2,400,800,twistedmerge_hodge_lr_uncalibrated,0.84,1.330023953085596,0.5935903247064591,0.4780477665697982,0.08752756889629107,True,941f9668c3d66a32c2d63de9c6761dedcd72260539b92dcbce2a1b5ed1214d2c
D4_s23_n0.2,D4,23,0.2,400,800,twistedmerge_hodge_lr_temperature,0.84,1.156628120095674,0.4631124778365867,0.29270984919542276,0.052958776290716277,True,941f9668c3d66a32c2d63de9c6761dedcd72260539b92dcbce2a1b5ed1214d2c
D4_s23_n0.2,D4,23,0.2,400,800,twistedmerge_hodge_lr_vector,0.77125,1.1673833373316467,0.4684287710657848,0.21909685802484336,0.05249018351970412,True,941f9668c3d66a32c2d63de9c6761dedcd72260539b92dcbce2a1b5ed1214d2c
D4_s23_n0.2,D4,23,0.2,400,800,generic_mixture_of_experts_uncalibrated,0.66375,1.975159163844034,0.8475392730445662,0.5203764888259572,0.01271257344015928,True,941f9668c3d66a32c2d63de9c6761dedcd72260539b92dcbce2a1b5ed1214d2c
D4_s23_n0.2,D4,23,0.2,400,800,generic_mixture_of_experts_temperature,0.66375,1.6506493002352165,0.7388458089827523,0.43214803458222745,0.07283492540011813,True,941f9668c3d66a32c2d63de9c6761dedcd72260539b92dcbce2a1b5ed1214d2c
D4_s23_n0.2,D4,23,0.2,400,800,learned_unconstrained_matrix_context_action_uncalibrated,0.3,2.0366692414399927,0.8491057772051858,0.07334893504796265,0.040822196423374674,True,941f9668c3d66a32c2d63de9c6761dedcd72260539b92dcbce2a1b5ed1214d2c
D4_s23_n0.2,D4,23,0.2,400,800,learned_unconstrained_matrix_context_action_temperature,0.3,1.9468116202787349,0.8362614607321314,0.08368114693885478,0.028577745348572672,True,941f9668c3d66a32c2d63de9c6761dedcd72260539b92dcbce2a1b5ed1214d2c
D4_s23_n0.5,D4,23,0.5,400,800,twistedmerge_hodge_lr_uncalibrated,0.59,1.7085119547316867,0.7303128877265814,0.24597593224942005,0.04471347648392143,True,6d69c993fce84e93ac135685b2ccb488d1396e90c9bcb9d70575c403b73ffc0e
D4_s23_n0.5,D4,23,0.5,400,800,twistedmerge_hodge_lr_temperature,0.59,1.7208146057721343,0.7455640935526767,0.28074869412617537,0.05041696218897712,True,6d69c993fce84e93ac135685b2ccb488d1396e90c9bcb9d70575c403b73ffc0e
D4_s23_n0.5,D4,23,0.5,400,800,twistedmerge_hodge_lr_vector,0.46375,1.7431867692882375,0.7564460319734008,0.15097265775327576,0.045388010663944364,True,6d69c993fce84e93ac135685b2ccb488d1396e90c9bcb9d70575c403b73ffc0e
D4_s23_n0.5,D4,23,0.5,400,800,generic_mixture_of_experts_uncalibrated,0.44125,2.031736272807407,0.8626760225258802,0.30294089161598503,0.012303200641931925,True,6d69c993fce84e93ac135685b2ccb488d1396e90c9bcb9d70575c403b73ffc0e
D4_s23_n0.5,D4,23,0.5,400,800,generic_mixture_of_experts_temperature,0.44125,1.8935121267958919,0.8202520161973507,0.24385886269728768,0.028034698456296636,True,6d69c993fce84e93ac135685b2ccb488d1396e90c9bcb9d70575c403b73ffc0e
D4_s23_n0.5,D4,23,0.5,400,800,learned_unconstrained_matrix_context_action_uncalibrated,0.18625,2.456563497341234,0.9655972721856406,0.22183014447021712,0.07253476701607031,True,6d69c993fce84e93ac135685b2ccb488d1396e90c9bcb9d70575c403b73ffc0e
D4_s23_n0.5,D4,23,0.5,400,800,learned_unconstrained_matrix_context_action_temperature,0.18625,2.057079032442022,0.8691208625809506,0.03877669084504826,0.01955096453940191,True,6d69c993fce84e93ac135685b2ccb488d1396e90c9bcb9d70575c403b73ffc0e
D4_s23_n1.0,D4,23,1.0,400,800,twistedmerge_hodge_lr_uncalibrated,0.11625,2.4799088620910896,0.9820104477279181,0.24570223343020176,0.08318207742159142,True,05bdb2c98f499adafab0cfb3aa1c4549ee7f77aa91ba17fa59a8b2778f38916c
D4_s23_n1.0,D4,23,1.0,400,800,twistedmerge_hodge_lr_temperature,0.11625,2.0945643801554907,0.8788266233370302,0.04784921375693081,0.017339900519363627,True,05bdb2c98f499adafab0cfb3aa1c4549ee7f77aa91ba17fa59a8b2778f38916c
D4_s23_n1.0,D4,23,1.0,400,800,twistedmerge_hodge_lr_vector,0.10875,2.113365733659455,0.8835724558410655,0.06958440251220774,0.027221981124896377,True,05bdb2c98f499adafab0cfb3aa1c4549ee7f77aa91ba17fa59a8b2778f38916c
D4_s23_n1.0,D4,23,1.0,400,800,generic_mixture_of_experts_uncalibrated,0.1275,2.082169648655924,0.8757380642227927,0.008613457170245753,0.012585957063575872,True,05bdb2c98f499adafab0cfb3aa1c4549ee7f77aa91ba17fa59a8b2778f38916c
D4_s23_n1.0,D4,23,1.0,400,800,generic_mixture_of_experts_temperature,0.1275,2.080591998373863,0.8753076084083462,0.004005796245835663,0.012235281845189601,True,05bdb2c98f499adafab0cfb3aa1c4549ee7f77aa91ba17fa59a8b2778f38916c
D4_s23_n1.0,D4,23,1.0,400,800,learned_unconstrained_matrix_context_action_uncalibrated,0.11875,2.7830950542210364,1.0471220009346545,0.3106724007567238,0.09818293813193574,True,05bdb2c98f499adafab0cfb3aa1c4549ee7f77aa91ba17fa59a8b2778f38916c
D4_s23_n1.0,D4,23,1.0,400,800,learned_unconstrained_matrix_context_action_temperature,0.11875,2.1078661685178806,0.8825084528254393,0.060071819855002394,0.019470246039564362,True,05bdb2c98f499adafab0cfb3aa1c4549ee7f77aa91ba17fa59a8b2778f38916c
D4_s24_n0.2,D4,24,0.2,400,800,twistedmerge_hodge_lr_uncalibrated,0.8225,1.3701358230242584,0.6099881008803193,0.463650545977108,0.08356867418861863,True,48cb96aad46da91f871ad38aa929305647ef8aca8ced742af2d0b93d34537781
D4_s24_n0.2,D4,24,0.2,400,800,twistedmerge_hodge_lr_temperature,0.8225,1.2303894847573853,0.4860638557237085,0.2919398341734615,0.05487162150707429,True,48cb96aad46da91f871ad38aa929305647ef8aca8ced742af2d0b93d34537781
D4_s24_n0.2,D4,24,0.2,400,800,twistedmerge_hodge_lr_vector,0.76,1.2424060576340388,0.4879087280075109,0.22215416581217862,0.05101285524116392,True,48cb96aad46da91f871ad38aa929305647ef8aca8ced742af2d0b93d34537781
D4_s24_n0.2,D4,24,0.2,400,800,generic_mixture_of_experts_uncalibrated,0.6375,1.9725485963427287,0.8468193577753644,0.49328900980410223,0.009380288918418363,True,48cb96aad46da91f871ad38aa929305647ef8aca8ced742af2d0b93d34537781
D4_s24_n0.2,D4,24,0.2,400,800,generic_mixture_of_experts_temperature,0.6375,1.6461916954939715,0.736722637055879,0.4015241312367988,0.08281316655454317,True,48cb96aad46da91f871ad38aa929305647ef8aca8ced742af2d0b93d34537781
D4_s24_n0.2,D4,24,0.2,400,800,learned_unconstrained_matrix_context_action_uncalibrated,0.35375,1.932967056219862,0.8201793346098892,0.08365097366006706,0.03063142176513467,True,48cb96aad46da91f871ad38aa929305647ef8aca8ced742af2d0b93d34537781
D4_s24_n0.2,D4,24,0.2,400,800,learned_unconstrained_matrix_context_action_temperature,0.35375,1.8758256259685213,0.813221901445234,0.10127236861285371,0.029053662832679183,True,48cb96aad46da91f871ad38aa929305647ef8aca8ced742af2d0b93d34537781
D4_s24_n0.5,D4,24,0.5,400,800,twistedmerge_hodge_lr_uncalibrated,0.55625,1.783329883077544,0.749130472657083,0.2213544664698098,0.03997932547757796,True,06981e13c23070d315cda1a9a29e7509523eb7fc131c1e4cbca1387701546adb
D4_s24_n0.5,D4,24,0.5,400,800,twistedmerge_hodge_lr_temperature,0.55625,1.7800458078337014,0.7561715899076947,0.2372951780033467,0.04267938686625837,True,06981e13c23070d315cda1a9a29e7509523eb7fc131c1e4cbca1387701546adb
D4_s24_n0.5,D4,24,0.5,400,800,twistedmerge_hodge_lr_vector,0.47,1.7896172484266606,0.7596626815295064,0.14682634679719303,0.04356954976838687,True,06981e13c23070d315cda1a9a29e7509523eb7fc131c1e4cbca1387701546adb
D4_s24_n0.5,D4,24,0.5,400,800,generic_mixture_of_experts_uncalibrated,0.33875,2.0354452172523203,0.8634029981766871,0.198898766654831,0.00947705241196118,True,06981e13c23070d315cda1a9a29e7509523eb7fc131c1e4cbca1387701546adb
D4_s24_n0.5,D4,24,0.5,400,800,generic_mixture_of_experts_temperature,0.33875,1.9477256890520989,0.8339160640777998,0.14671285840288048,0.022120072910832362,True,06981e13c23070d315cda1a9a29e7509523eb7fc131c1e4cbca1387701546adb
D4_s24_n0.5,D4,24,0.5,400,800,learned_unconstrained_matrix_context_action_uncalibrated,0.20875,2.400142439170188,0.9457493054942074,0.19111210562938094,0.06809977666142941,True,06981e13c23070d315cda1a9a29e7509523eb7fc131c1e4cbca1387701546adb
D4_s24_n0.5,D4,24,0.5,400,800,learned_unconstrained_matrix_context_action_temperature,0.20875,2.0514402979892776,0.8672239388847138,0.051486142338019944,0.011093069123837385,True,06981e13c23070d315cda1a9a29e7509523eb7fc131c1e4cbca1387701546adb
D4_s24_n1.0,D4,24,1.0,400,800,twistedmerge_hodge_lr_uncalibrated,0.11375,2.45858445369901,0.9822206869433608,0.24592049131190843,0.08030335937329214,True,84288bf93762777f8cbceeada41915f7498ada0c6de9d4bab0256cc19ed91eb4
D4_s24_n1.0,D4,24,1.0,400,800,twistedmerge_hodge_lr_temperature,0.11375,2.0897250577426214,0.8779913195215205,0.050220865838675105,0.013309261044382056,True,84288bf93762777f8cbceeada41915f7498ada0c6de9d4bab0256cc19ed91eb4
D4_s24_n1.0,D4,24,1.0,400,800,twistedmerge_hodge_lr_vector,0.13875,2.0877830106507727,0.8771109614871305,0.024477087869361102,0.016968716312406432,True,84288bf93762777f8cbceeada41915f7498ada0c6de9d4bab0256cc19ed91eb4
D4_s24_n1.0,D4,24,1.0,400,800,generic_mixture_of_experts_uncalibrated,0.1125,2.0787584770468523,0.8748540497020817,0.021246136260130763,0.008199780868363043,True,84288bf93762777f8cbceeada41915f7498ada0c6de9d4bab0256cc19ed91eb4
D4_s24_n1.0,D4,24,1.0,400,800,generic_mixture_of_experts_temperature,0.1125,2.0791041726844295,0.8749166195206469,0.014216136441954672,0.008133459539888211,True,84288bf93762777f8cbceeada41915f7498ada0c6de9d4bab0256cc19ed91eb4
D4_s24_n1.0,D4,24,1.0,400,800,learned_unconstrained_matrix_context_action_uncalibrated,0.12375,2.799211194562682,1.0418491806846628,0.28943808335350724,0.09656919122643816,True,84288bf93762777f8cbceeada41915f7498ada0c6de9d4bab0256cc19ed91eb4
D4_s24_n1.0,D4,24,1.0,400,800,learned_unconstrained_matrix_context_action_temperature,0.12375,2.121466391542849,0.8855633722620263,0.051844620414373176,0.022926820634995293,True,84288bf93762777f8cbceeada41915f7498ada0c6de9d4bab0256cc19ed91eb4
D4_s25_n0.2,D4,25,0.2,400,800,twistedmerge_hodge_lr_uncalibrated,0.8375,1.3436702545803707,0.6025113637031316,0.4840381693353153,0.09078665693189156,True,43953f303bee00791ac5f3a022b2915ab34ef6c1e0fc30a157333bbfa4b5be32
D4_s25_n0.2,D4,25,0.2,400,800,twistedmerge_hodge_lr_temperature,0.8375,1.1597088245198282,0.4607209974845019,0.28579973703938577,0.05271248171509991,True,43953f303bee00791ac5f3a022b2915ab34ef6c1e0fc30a157333bbfa4b5be32
D4_s25_n0.2,D4,25,0.2,400,800,twistedmerge_hodge_lr_vector,0.76875,1.1928578184108418,0.47020803981815434,0.207323900744519,0.048858695729519605,True,43953f303bee00791ac5f3a022b2915ab34ef6c1e0fc30a157333bbfa4b5be32
D4_s25_n0.2,D4,25,0.2,400,800,generic_mixture_of_experts_uncalibrated,0.78,1.9398094616699766,0.8375097249482732,0.6305983306926154,0.008365823468385696,True,43953f303bee00791ac5f3a022b2915ab34ef6c1e0fc30a157333bbfa4b5be32
D4_s25_n0.2,D4,25,0.2,400,800,generic_mixture_of_experts_temperature,0.78,1.5309446825326012,0.6883122920662879,0.5110824548133874,0.0925515009594485,True,43953f303bee00791ac5f3a022b2915ab34ef6c1e0fc30a157333bbfa4b5be32
D4_s25_n0.2,D4,25,0.2,400,800,learned_unconstrained_matrix_context_action_uncalibrated,0.43375,1.8327032120397038,0.776342024987618,0.133011738332592,0.029814380833199317,True,43953f303bee00791ac5f3a022b2915ab34ef6c1e0fc30a157333bbfa4b5be32
D4_s25_n0.2,D4,25,0.2,400,800,learned_unconstrained_matrix_context_action_temperature,0.43375,1.8316386838430163,0.7880721509701573,0.16310441185828228,0.034437003325119606,True,43953f303bee00791ac5f3a022b2915ab34ef6c1e0fc30a157333bbfa4b5be32
