dimension_m,dimension_n,rank,adapter_count,precision,method,trial_count,median_wall_seconds,p25_wall_seconds,p75_wall_seconds,minimum_wall_seconds,maximum_wall_seconds,median_cpu_seconds,minimum_cpu_seconds,maximum_cpu_seconds
768,768,32,16,float32,dense_randomized_svd,3,0.0054491248447448,0.00525983341503885,0.0063942084088921495,0.0050705419853329,0.0073392919730395,0.0055439999999999,0.005246,0.007063
768,768,32,16,float32,global_synchronization,3,0.3623832501471042,0.3518991665914655,0.3625552916200831,0.3414150830358267,0.362727333093062,0.417335,0.401856,0.4287510000000001
768,768,32,16,float32,naive_factor_average,3,0.000276458915323,0.0002583959139883,0.0004373544361442,0.0002403329126536,0.0005982499569654,0.0002649999999999,0.000237,0.0005950000000001
768,768,32,16,float32,pairwise_reference_alignment,3,0.1130897079128772,0.11290095851290971,0.1135780619224533,0.1127122091129422,0.1140664159320294,0.1090019999999998,0.108902,0.1090809999999999
1024,1024,4,4,float32,canonical_factor_space,3,0.0006409159395843,0.0006284160772338,0.00078035402111705,0.0006159162148833,0.0009197921026498,0.0006400000000001,0.000615,0.000917
1024,1024,4,4,float32,cycle_aware_alignment,3,0.0023495419882237,0.00199741707183415,0.0042720630299299504,0.0016452921554446,0.0061945840716362,0.0026769999999998,0.0022569999999997,0.0053279999999999
1024,1024,4,4,float32,dense_deterministic_truncated_svd,3,0.0026635830290615,0.0025871664984151,0.00295712507795535,0.0025107499677687,0.0032506671268492,0.0026319999999999,0.002499,0.003247
1024,1024,4,4,float32,dense_randomized_svd,3,0.0020840410143136,0.00199170806445175,0.00308445806149385,0.0018993751145899,0.0040848751086741,0.002062,0.001829,0.002985
1024,1024,4,4,float32,global_synchronization,3,0.0026922500692307,0.00235183304175725,0.0033950625220313,0.0020114160142838,0.0040978749748319,0.0027649999999999,0.002628,0.0030860000000001
1024,1024,4,4,float32,naive_factor_average,3,4.391581751406193e-05,3.835395909845829e-05,8.945784065868097e-05,3.279210068285465e-05,0.0001349998638033,4.300000000001525e-05,3.2999999999949736e-05,0.000132
1024,1024,4,4,float32,pairwise_reference_alignment,3,0.0016430830582976,0.0014597915578633,0.0017218330176546502,0.001276500057429,0.0018005829770117,0.002418,0.001641,0.002693
1024,1024,4,8,float32,canonical_factor_space,3,0.0013277500402182,0.0012588334502652001,0.00133102096151555,0.0011899168603122,0.0013342918828129,0.0013069999999999,0.0011639999999999,0.0013309999999999
1024,1024,4,8,float32,cycle_aware_alignment,3,0.0053954999893903,0.0050172080518677,0.00540118745993815,0.0046389161143451,0.005406874930486,0.0063079999999999,0.0062789999999999,0.0068979999999998
1024,1024,4,8,float32,dense_deterministic_truncated_svd,3,0.0023872079327702,0.0022317914990707503,0.0025726874591782004,0.0020763750653713,0.0027581669855862,0.002331,0.0020759999999999,0.002755
1024,1024,4,8,float32,dense_randomized_svd,3,0.0014346670359373,0.00140627101063725,0.0017416460905223998,0.0013778749853372,0.0020486251451075,0.0014339999999999,0.0013770000000001,0.00204
1024,1024,4,8,float32,global_synchronization,3,0.0047484580427408,0.00472935405559835,0.005226353998295951,0.0047102500684559,0.0057042499538511,0.0072149999999999,0.0062279999999999,0.0074129999999998
1024,1024,4,8,float32,naive_factor_average,3,5.962490104138851e-05,4.766636993736029e-05,0.00010354188270864426,3.570783883333206e-05,0.0001474588643759,5.900000000003125e-05,3.500000000000725e-05,0.0001459999999999
1024,1024,4,8,float32,pairwise_reference_alignment,3,0.0042118339333683,0.0041756255086511,0.004351770970970351,0.0041394170839339,0.0044917080085724,0.0057769999999999,0.0054039999999999,0.005889
1024,1024,4,16,float32,canonical_factor_space,3,0.0022870409302413,0.00221312441863115,0.0027504165191203,0.002139207907021,0.0032137921079993,0.0022789999999999,0.0021389999999998,0.0029799999999999
1024,1024,4,16,float32,cycle_aware_alignment,3,0.0204207499045878,0.020184417022392098,0.0207344789523631,0.0199480841401964,0.0210482080001384,0.0233299999999998,0.0222310000000001,0.0244459999999999
1024,1024,4,16,float32,dense_deterministic_truncated_svd,3,0.0028056660667061,0.0026203955058008,0.0030197909800335,0.0024351249448955,0.0032339158933609,0.0028019999999999,0.0024330000000001,0.0030689999999999
1024,1024,4,16,float32,dense_randomized_svd,3,0.0017253749538213,0.0016672915080562,0.0018026669276878,0.0016092080622911,0.0018799589015543,0.0017089999999999,0.001605,0.0018769999999999
1024,1024,4,16,float32,global_synchronization,3,0.0230786669999361,0.0227695419453084,0.0234026879770681,0.0224604168906807,0.0237267089542001,0.0260709999999999,0.025886,0.0268110000000001
1024,1024,4,16,float32,naive_factor_average,3,7.066689431667328e-05,5.981302820146084e-05,0.00010397948790338664,4.89591620862484e-05,0.0001372920814901,7.00000000000145e-05,4.8000000000048e-05,0.0001349999999999
1024,1024,4,16,float32,pairwise_reference_alignment,3,0.018584124976769,0.0185477084014564,0.0186457295203581,0.0185112918261438,0.0187073340639472,0.0216439999999999,0.0211049999999999,0.02244
1024,1024,8,4,float32,canonical_factor_space,3,0.0012544579803943,0.00123031204566355,0.00128804147243495,0.0012061661109328,0.0013216249644756,0.001252,0.0011860000000001,0.0013199999999999
1024,1024,8,4,float32,cycle_aware_alignment,3,0.0022001250181347,0.0021570209646597,0.0025606664130464,0.0021139169111847,0.0029212078079581,0.0037260000000001,0.003336,0.0041950000000001
1024,1024,8,4,float32,dense_deterministic_truncated_svd,3,0.0026447081472724,0.0026364375371485498,0.0031541041098534497,0.0026281669270247,0.0036635000724345,0.0026439999999998,0.0026269999999999,0.0035769999999999
1024,1024,8,4,float32,dense_randomized_svd,3,0.0019880000036209,0.00179920857772225,0.00202835397794835,0.0016104171518236,0.0020687079522758,0.0019749999999998,0.001611,0.0020659999999999
1024,1024,8,4,float32,global_synchronization,3,0.002122167032212,0.0020869795698672,0.0023357499158009496,0.0020517921075224,0.0025493327993899,0.0035119999999999,0.0032459999999998,0.003713
1024,1024,8,4,float32,naive_factor_average,3,5.2999937906861305e-05,4.9520982429385185e-05,0.00010193744674323065,4.6042026951909065e-05,0.0001508749555796,5.300000000008076e-05,4.599999999999049e-05,0.0001489999999999
1024,1024,8,4,float32,pairwise_reference_alignment,3,0.0019765838515013,0.0019365629414096002,0.0020550630288198,0.0018965420313179,0.0021335422061383,0.0032269999999998,0.0031589999999999,0.0032319999999999
