dimension_m,dimension_n,rank,adapter_count,precision,method,status,warmups,process_isolated,seed,trial,wall_seconds,cpu_seconds,baseline_rss_bytes,peak_rss_bytes,incremental_peak_rss_bytes,accelerator_peak_bytes,temporary_allocation_bytes_analytical,dense_effective_update_allocations,dense_effective_update_bytes,stored_result_bytes,bytes_read,bytes_written,decision,cycle_frobenius_defect,cycle_spectral_defect
1024,1024,4,4,float32,pairwise_reference_alignment,success,1,True,21285123,2,0.001276500057429,0.001641,246038528,249200640,3162112,,132096,0,0,32768,0,0,whitened_pairwise_reference_alignment,4.000037490716906e-07,4.867659981755423e-07
1024,1024,4,4,float32,global_synchronization,success,1,True,21285123,0,0.0026922500692307,0.0030860000000001,153387008,233488384,80101376,,132096,0,0,32768,0,0,whitened_orthogonal_global_synchronization,4.000037490716906e-07,4.867659981755423e-07
1024,1024,4,4,float32,global_synchronization,success,1,True,21285123,1,0.0040978749748319,0.0027649999999999,153387008,233570304,80183296,,132096,0,0,32768,0,0,whitened_orthogonal_global_synchronization,4.000037490716906e-07,4.867659981755423e-07
1024,1024,4,4,float32,global_synchronization,success,1,True,21285123,2,0.0020114160142838,0.002628,153387008,233570304,80183296,,132096,0,0,32768,0,0,whitened_orthogonal_global_synchronization,4.000037490716906e-07,4.867659981755423e-07
1024,1024,4,4,float32,cycle_aware_alignment,success,1,True,21285123,0,0.0061945840716362,0.0053279999999999,171048960,240336896,69287936,,132096,0,0,32768,0,0,cycle_gated_global_synchronization,4.000037490716906e-07,4.867659981755423e-07
1024,1024,4,4,float32,cycle_aware_alignment,success,1,True,21285123,1,0.0016452921554446,0.0022569999999997,171048960,240336896,69287936,,132096,0,0,32768,0,0,cycle_gated_global_synchronization,4.000037490716906e-07,4.867659981755423e-07
1024,1024,4,4,float32,cycle_aware_alignment,success,1,True,21285123,2,0.0023495419882237,0.0026769999999998,171048960,240336896,69287936,,132096,0,0,32768,0,0,cycle_gated_global_synchronization,4.000037490716906e-07,4.867659981755423e-07
1024,1024,4,8,float32,naive_factor_average,success,1,True,21285127,0,0.0001474588643759,0.0001459999999999,265879552,266895360,1015808,,65536,0,0,32768,0,0,factor_average,0.0,0.0
1024,1024,4,8,float32,naive_factor_average,success,1,True,21285127,1,5.962490104138851e-05,5.900000000003125e-05,265879552,266895360,1015808,,65536,0,0,32768,0,0,factor_average,0.0,0.0
1024,1024,4,8,float32,naive_factor_average,success,1,True,21285127,2,3.570783883333206e-05,3.500000000000725e-05,265879552,266895360,1015808,,65536,0,0,32768,0,0,factor_average,0.0,0.0
1024,1024,4,8,float32,dense_deterministic_truncated_svd,success,1,True,21285127,0,0.0027581669855862,0.002755,263897088,268533760,4636672,,4390912,1,4194304,32768,0,0,dense_deterministic_range_svd,0.0,0.0
1024,1024,4,8,float32,dense_deterministic_truncated_svd,success,1,True,21285127,1,0.0023872079327702,0.002331,263897088,268566528,4669440,,4390912,1,4194304,32768,0,0,dense_deterministic_range_svd,0.0,0.0
1024,1024,4,8,float32,dense_deterministic_truncated_svd,success,1,True,21285127,2,0.0020763750653713,0.0020759999999999,263897088,268566528,4669440,,4390912,1,4194304,32768,0,0,dense_deterministic_range_svd,0.0,0.0
1024,1024,4,8,float32,dense_randomized_svd,success,1,True,21285127,0,0.0020486251451075,0.00204,265912320,270630912,4718592,,4390912,1,4194304,32768,0,0,dense_randomized_svd,0.0,0.0
1024,1024,4,8,float32,dense_randomized_svd,success,1,True,21285127,1,0.0014346670359373,0.0014339999999999,265912320,270630912,4718592,,4390912,1,4194304,32768,0,0,dense_randomized_svd,0.0,0.0
1024,1024,4,8,float32,dense_randomized_svd,success,1,True,21285127,2,0.0013778749853372,0.0013770000000001,265912320,270630912,4718592,,4390912,1,4194304,32768,0,0,dense_randomized_svd,0.0,0.0
1024,1024,4,8,float32,canonical_factor_space,success,1,True,21285127,0,0.0013342918828129,0.0013309999999999,273989632,274956288,966656,,265216,0,0,32768,0,0,per_adapter_thin_qr_core_svd,0.0,0.0
1024,1024,4,8,float32,canonical_factor_space,success,1,True,21285127,1,0.0011899168603122,0.0011639999999999,273989632,274956288,966656,,265216,0,0,32768,0,0,per_adapter_thin_qr_core_svd,0.0,0.0
1024,1024,4,8,float32,canonical_factor_space,success,1,True,21285127,2,0.0013277500402182,0.0013069999999999,273989632,274956288,966656,,265216,0,0,32768,0,0,per_adapter_thin_qr_core_svd,0.0,0.0
1024,1024,4,8,float32,pairwise_reference_alignment,success,1,True,21285127,0,0.0044917080085724,0.0057769999999999,287047680,288194560,1146880,,266240,0,0,32768,0,0,whitened_pairwise_reference_alignment,7.288600118005533e-07,9.166902827928424e-07
1024,1024,4,8,float32,pairwise_reference_alignment,success,1,True,21285127,1,0.0042118339333683,0.005889,287047680,288194560,1146880,,266240,0,0,32768,0,0,whitened_pairwise_reference_alignment,7.288600118005533e-07,9.166902827928424e-07
1024,1024,4,8,float32,pairwise_reference_alignment,success,1,True,21285127,2,0.0041394170839339,0.0054039999999999,287047680,288210944,1163264,,266240,0,0,32768,0,0,whitened_pairwise_reference_alignment,7.288600118005533e-07,9.166902827928424e-07
1024,1024,4,8,float32,global_synchronization,success,1,True,21285127,0,0.0057042499538511,0.0074129999999998,276135936,277512192,1376256,,266240,0,0,32768,0,0,whitened_orthogonal_global_synchronization,7.288600118005533e-07,9.166902827928424e-07
1024,1024,4,8,float32,global_synchronization,success,1,True,21285127,1,0.0047102500684559,0.0062279999999999,276135936,277561344,1425408,,266240,0,0,32768,0,0,whitened_orthogonal_global_synchronization,7.288600118005533e-07,9.166902827928424e-07
1024,1024,4,8,float32,global_synchronization,success,1,True,21285127,2,0.0047484580427408,0.0072149999999999,276135936,277594112,1458176,,266240,0,0,32768,0,0,whitened_orthogonal_global_synchronization,7.288600118005533e-07,9.166902827928424e-07
1024,1024,4,8,float32,cycle_aware_alignment,success,1,True,21285127,0,0.005406874930486,0.0068979999999998,259276800,276873216,17596416,,266240,0,0,32768,0,0,cycle_gated_global_synchronization,7.288600118005533e-07,9.166902827928424e-07
1024,1024,4,8,float32,cycle_aware_alignment,success,1,True,21285127,1,0.0053954999893903,0.0063079999999999,259276800,276873216,17596416,,266240,0,0,32768,0,0,cycle_gated_global_synchronization,7.288600118005533e-07,9.166902827928424e-07
1024,1024,4,8,float32,cycle_aware_alignment,success,1,True,21285127,2,0.0046389161143451,0.0062789999999999,259276800,276873216,17596416,,266240,0,0,32768,0,0,cycle_gated_global_synchronization,7.288600118005533e-07,9.166902827928424e-07
1024,1024,4,16,float32,naive_factor_average,success,1,True,21285135,0,0.0001372920814901,0.0001349999999999,266223616,267173888,950272,,65536,0,0,32768,0,0,factor_average,0.0,0.0
1024,1024,4,16,float32,naive_factor_average,success,1,True,21285135,1,7.066689431667328e-05,7.00000000000145e-05,266223616,267173888,950272,,65536,0,0,32768,0,0,factor_average,0.0,0.0
1024,1024,4,16,float32,naive_factor_average,success,1,True,21285135,2,4.89591620862484e-05,4.8000000000048e-05,266223616,267173888,950272,,65536,0,0,32768,0,0,factor_average,0.0,0.0
1024,1024,4,16,float32,dense_deterministic_truncated_svd,success,1,True,21285135,0,0.0028056660667061,0.0028019999999999,261488640,266600448,5111808,,4390912,1,4194304,32768,0,0,dense_deterministic_range_svd,0.0,0.0
1024,1024,4,16,float32,dense_deterministic_truncated_svd,success,1,True,21285135,1,0.0024351249448955,0.0024330000000001,261488640,266600448,5111808,,4390912,1,4194304,32768,0,0,dense_deterministic_range_svd,0.0,0.0
1024,1024,4,16,float32,dense_deterministic_truncated_svd,success,1,True,21285135,2,0.0032339158933609,0.0030689999999999,261488640,266600448,5111808,,4390912,1,4194304,32768,0,0,dense_deterministic_range_svd,0.0,0.0
1024,1024,4,16,float32,dense_randomized_svd,success,1,True,21285135,0,0.0018799589015543,0.0018769999999999,287571968,292651008,5079040,,4390912,1,4194304,32768,0,0,dense_randomized_svd,0.0,0.0
1024,1024,4,16,float32,dense_randomized_svd,success,1,True,21285135,1,0.0016092080622911,0.001605,287571968,292667392,5095424,,4390912,1,4194304,32768,0,0,dense_randomized_svd,0.0,0.0
1024,1024,4,16,float32,dense_randomized_svd,success,1,True,21285135,2,0.0017253749538213,0.0017089999999999,287571968,292667392,5095424,,4390912,1,4194304,32768,0,0,dense_randomized_svd,0.0,0.0
1024,1024,4,16,float32,canonical_factor_space,success,1,True,21285135,0,0.0032137921079993,0.0029799999999999,287080448,288112640,1032192,,530432,0,0,32768,0,0,per_adapter_thin_qr_core_svd,0.0,0.0
1024,1024,4,16,float32,canonical_factor_space,success,1,True,21285135,1,0.0022870409302413,0.0022789999999999,287080448,288112640,1032192,,530432,0,0,32768,0,0,per_adapter_thin_qr_core_svd,0.0,0.0
1024,1024,4,16,float32,canonical_factor_space,success,1,True,21285135,2,0.002139207907021,0.0021389999999998,287080448,288112640,1032192,,530432,0,0,32768,0,0,per_adapter_thin_qr_core_svd,0.0,0.0
1024,1024,4,16,float32,pairwise_reference_alignment,success,1,True,21285135,0,0.018584124976769,0.0211049999999999,287211520,289243136,2031616,,540672,0,0,32768,0,0,whitened_pairwise_reference_alignment,8.52265618470208e-07,1.1646870916592889e-06
1024,1024,4,16,float32,pairwise_reference_alignment,success,1,True,21285135,1,0.0187073340639472,0.02244,287211520,289292288,2080768,,540672,0,0,32768,0,0,whitened_pairwise_reference_alignment,8.52265618470208e-07,1.1646870916592889e-06
1024,1024,4,16,float32,pairwise_reference_alignment,success,1,True,21285135,2,0.0185112918261438,0.0216439999999999,287211520,289341440,2129920,,540672,0,0,32768,0,0,whitened_pairwise_reference_alignment,8.52265618470208e-07,1.1646870916592889e-06
1024,1024,4,16,float32,global_synchronization,success,1,True,21285135,0,0.0237267089542001,0.0268110000000001,287178752,290504704,3325952,,540672,0,0,32768,0,0,whitened_orthogonal_global_synchronization,8.52265618470208e-07,1.1646870916592889e-06
1024,1024,4,16,float32,global_synchronization,success,1,True,21285135,1,0.0224604168906807,0.0260709999999999,287178752,290684928,3506176,,540672,0,0,32768,0,0,whitened_orthogonal_global_synchronization,8.52265618470208e-07,1.1646870916592889e-06
1024,1024,4,16,float32,global_synchronization,success,1,True,21285135,2,0.0230786669999361,0.025886,287178752,290783232,3604480,,540672,0,0,32768,0,0,whitened_orthogonal_global_synchronization,8.52265618470208e-07,1.1646870916592889e-06
1024,1024,4,16,float32,cycle_aware_alignment,success,1,True,21285135,0,0.0210482080001384,0.0244459999999999,240025600,253181952,13156352,,540672,0,0,32768,0,0,cycle_gated_global_synchronization,8.52265618470208e-07,1.1646870916592889e-06
1024,1024,4,16,float32,cycle_aware_alignment,success,1,True,21285135,1,0.0204207499045878,0.0233299999999998,240025600,253181952,13156352,,540672,0,0,32768,0,0,cycle_gated_global_synchronization,8.52265618470208e-07,1.1646870916592889e-06
1024,1024,4,16,float32,cycle_aware_alignment,success,1,True,21285135,2,0.0199480841401964,0.0222310000000001,240025600,253181952,13156352,,540672,0,0,32768,0,0,cycle_gated_global_synchronization,8.52265618470208e-07,1.1646870916592889e-06
1024,1024,8,4,float32,naive_factor_average,success,1,True,21285523,0,0.0001508749555796,0.0001489999999999,286998528,288030720,1032192,,131072,0,0,65536,0,0,factor_average,0.0,0.0
1024,1024,8,4,float32,naive_factor_average,success,1,True,21285523,1,5.2999937906861305e-05,5.300000000008076e-05,286998528,288030720,1032192,,131072,0,0,65536,0,0,factor_average,0.0,0.0
1024,1024,8,4,float32,naive_factor_average,success,1,True,21285523,2,4.6042026951909065e-05,4.599999999999049e-05,286998528,288030720,1032192,,131072,0,0,65536,0,0,factor_average,0.0,0.0
1024,1024,8,4,float32,dense_deterministic_truncated_svd,success,1,True,21285523,0,0.0036635000724345,0.0035769999999999,287145984,292405248,5259264,,4456448,1,4194304,65536,0,0,dense_deterministic_range_svd,0.0,0.0
1024,1024,8,4,float32,dense_deterministic_truncated_svd,success,1,True,21285523,1,0.0026281669270247,0.0026269999999999,287145984,292470784,5324800,,4456448,1,4194304,65536,0,0,dense_deterministic_range_svd,0.0,0.0
1024,1024,8,4,float32,dense_deterministic_truncated_svd,success,1,True,21285523,2,0.0026447081472724,0.0026439999999998,287145984,292503552,5357568,,4456448,1,4194304,65536,0,0,dense_deterministic_range_svd,0.0,0.0
1024,1024,8,4,float32,dense_randomized_svd,success,1,True,21285523,0,0.0020687079522758,0.0020659999999999,266387456,273154048,6766592,,4456448,1,4194304,65536,0,0,dense_randomized_svd,0.0,0.0
1024,1024,8,4,float32,dense_randomized_svd,success,1,True,21285523,1,0.0016104171518236,0.001611,266387456,273154048,6766592,,4456448,1,4194304,65536,0,0,dense_randomized_svd,0.0,0.0
1024,1024,8,4,float32,dense_randomized_svd,success,1,True,21285523,2,0.0019880000036209,0.0019749999999998,266387456,273154048,6766592,,4456448,1,4194304,65536,0,0,dense_randomized_svd,0.0,0.0
1024,1024,8,4,float32,canonical_factor_space,success,1,True,21285523,0,0.0013216249644756,0.0013199999999999,256638976,260980736,4341760,,268288,0,0,65536,0,0,per_adapter_thin_qr_core_svd,0.0,0.0
1024,1024,8,4,float32,canonical_factor_space,success,1,True,21285523,1,0.0012061661109328,0.0011860000000001,256638976,261046272,4407296,,268288,0,0,65536,0,0,per_adapter_thin_qr_core_svd,0.0,0.0
1024,1024,8,4,float32,canonical_factor_space,success,1,True,21285523,2,0.0012544579803943,0.001252,256638976,261111808,4472832,,268288,0,0,65536,0,0,per_adapter_thin_qr_core_svd,0.0,0.0
1024,1024,8,4,float32,pairwise_reference_alignment,success,1,True,21285523,0,0.0021335422061383,0.0032319999999999,281378816,282558464,1179648,,266240,0,0,65536,0,0,whitened_pairwise_reference_alignment,5.880346364500483e-07,8.686667456458963e-07
1024,1024,8,4,float32,pairwise_reference_alignment,success,1,True,21285523,1,0.0019765838515013,0.0031589999999999,281378816,282689536,1310720,,266240,0,0,65536,0,0,whitened_pairwise_reference_alignment,5.880346364500483e-07,8.686667456458963e-07
1024,1024,8,4,float32,pairwise_reference_alignment,success,1,True,21285523,2,0.0018965420313179,0.0032269999999998,281378816,282689536,1310720,,266240,0,0,65536,0,0,whitened_pairwise_reference_alignment,5.880346364500483e-07,8.686667456458963e-07
1024,1024,8,4,float32,global_synchronization,success,1,True,21285523,0,0.0025493327993899,0.003713,286949376,288210944,1261568,,266240,0,0,65536,0,0,whitened_orthogonal_global_synchronization,5.880346364500483e-07,8.686667456458963e-07
1024,1024,8,4,float32,global_synchronization,success,1,True,21285523,1,0.0020517921075224,0.0032459999999998,286949376,288210944,1261568,,266240,0,0,65536,0,0,whitened_orthogonal_global_synchronization,5.880346364500483e-07,8.686667456458963e-07
1024,1024,8,4,float32,global_synchronization,success,1,True,21285523,2,0.002122167032212,0.0035119999999999,286949376,288210944,1261568,,266240,0,0,65536,0,0,whitened_orthogonal_global_synchronization,5.880346364500483e-07,8.686667456458963e-07
1024,1024,8,4,float32,cycle_aware_alignment,success,1,True,21285523,0,0.0029212078079581,0.0037260000000001,263110656,273465344,10354688,,266240,0,0,65536,0,0,cycle_gated_global_synchronization,5.880346364500483e-07,8.686667456458963e-07
1024,1024,8,4,float32,cycle_aware_alignment,success,1,True,21285523,1,0.0021139169111847,0.003336,263110656,273465344,10354688,,266240,0,0,65536,0,0,cycle_gated_global_synchronization,5.880346364500483e-07,8.686667456458963e-07
1024,1024,8,4,float32,cycle_aware_alignment,success,1,True,21285523,2,0.0022001250181347,0.0041950000000001,263110656,273465344,10354688,,266240,0,0,65536,0,0,cycle_gated_global_synchronization,5.880346364500483e-07,8.686667456458963e-07
1024,1024,8,8,float32,naive_factor_average,success,1,True,21285527,0,0.0001471659634262,0.0001459999999999,267010048,268042240,1032192,,131072,0,0,65536,0,0,factor_average,0.0,0.0
1024,1024,8,8,float32,naive_factor_average,success,1,True,21285527,1,5.962490104138851e-05,6.000000000017103e-05,267010048,268042240,1032192,,131072,0,0,65536,0,0,factor_average,0.0,0.0
1024,1024,8,8,float32,naive_factor_average,success,1,True,21285527,2,5.220901221036911e-05,5.200000000016303e-05,267010048,268042240,1032192,,131072,0,0,65536,0,0,factor_average,0.0,0.0
1024,1024,8,8,float32,dense_deterministic_truncated_svd,success,1,True,21285527,0,0.0037305001169443,0.0037150000000001,265551872,270893056,5341184,,4456448,1,4194304,65536,0,0,dense_deterministic_range_svd,0.0,0.0
1024,1024,8,8,float32,dense_deterministic_truncated_svd,success,1,True,21285527,1,0.0038425419479608,0.00357,265551872,271155200,5603328,,4456448,1,4194304,65536,0,0,dense_deterministic_range_svd,0.0,0.0
1024,1024,8,8,float32,dense_deterministic_truncated_svd,success,1,True,21285527,2,0.0037963748909533,0.00357,265551872,271269888,5718016,,4456448,1,4194304,65536,0,0,dense_deterministic_range_svd,0.0,0.0
1024,1024,8,8,float32,dense_randomized_svd,success,1,True,21285527,0,0.0026397909969091,0.0025709999999998,264028160,270598144,6569984,,4456448,1,4194304,65536,0,0,dense_randomized_svd,0.0,0.0
1024,1024,8,8,float32,dense_randomized_svd,success,1,True,21285527,1,0.0063930000178515,0.0046949999999998,264028160,270827520,6799360,,4456448,1,4194304,65536,0,0,dense_randomized_svd,0.0,0.0
1024,1024,8,8,float32,dense_randomized_svd,success,1,True,21285527,2,0.0063836248591542,0.0044699999999999,264028160,270893056,6864896,,4456448,1,4194304,65536,0,0,dense_randomized_svd,0.0,0.0
1024,1024,8,8,float32,canonical_factor_space,success,1,True,21285527,0,0.00283083319664,0.00278,268959744,277069824,8110080,,536576,0,0,65536,0,0,per_adapter_thin_qr_core_svd,0.0,0.0
1024,1024,8,8,float32,canonical_factor_space,success,1,True,21285527,1,0.0032128330785781,0.002701,268959744,277069824,8110080,,536576,0,0,65536,0,0,per_adapter_thin_qr_core_svd,0.0,0.0
1024,1024,8,8,float32,canonical_factor_space,success,1,True,21285527,2,0.0025054579600691,0.0025049999999999,268959744,277069824,8110080,,536576,0,0,65536,0,0,per_adapter_thin_qr_core_svd,0.0,0.0
1024,1024,8,8,float32,pairwise_reference_alignment,success,1,True,21285527,0,0.0058422500733286,0.0077719999999998,266878976,268812288,1933312,,540672,0,0,65536,0,0,whitened_pairwise_reference_alignment,6.317174259360407e-07,1.028722181217745e-06
1024,1024,8,8,float32,pairwise_reference_alignment,success,1,True,21285527,1,0.0054217921569943,0.0071210000000001,266878976,268959744,2080768,,540672,0,0,65536,0,0,whitened_pairwise_reference_alignment,6.317174259360407e-07,1.028722181217745e-06
1024,1024,8,8,float32,pairwise_reference_alignment,success,1,True,21285527,2,0.0055464580655097,0.007355,266878976,268959744,2080768,,540672,0,0,65536,0,0,whitened_pairwise_reference_alignment,6.317174259360407e-07,1.028722181217745e-06
1024,1024,8,8,float32,global_synchronization,success,1,True,21285527,0,0.0072873749304562,0.0089349999999999,276905984,279396352,2490368,,540672,0,0,65536,0,0,whitened_orthogonal_global_synchronization,6.317174259360407e-07,1.028722181217745e-06
1024,1024,8,8,float32,global_synchronization,success,1,True,21285527,1,0.008740667020902,0.0103329999999999,276905984,279642112,2736128,,540672,0,0,65536,0,0,whitened_orthogonal_global_synchronization,6.317174259360407e-07,1.028722181217745e-06
1024,1024,8,8,float32,global_synchronization,success,1,True,21285527,2,0.0072338329628109,0.009819,276905984,279691264,2785280,,540672,0,0,65536,0,0,whitened_orthogonal_global_synchronization,6.317174259360407e-07,1.028722181217745e-06
1024,1024,8,8,float32,cycle_aware_alignment,success,1,True,21285527,0,0.0068187501747161,0.0088399999999999,265895936,268484608,2588672,,540672,0,0,65536,0,0,cycle_gated_global_synchronization,6.317174259360407e-07,1.028722181217745e-06
1024,1024,8,8,float32,cycle_aware_alignment,success,1,True,21285527,1,0.0068482910282909,0.008288,265895936,268632064,2736128,,540672,0,0,65536,0,0,cycle_gated_global_synchronization,6.317174259360407e-07,1.028722181217745e-06
1024,1024,8,8,float32,cycle_aware_alignment,success,1,True,21285527,2,0.0068712499924004,0.0089529999999999,265895936,268648448,2752512,,540672,0,0,65536,0,0,cycle_gated_global_synchronization,6.317174259360407e-07,1.028722181217745e-06
1024,1024,8,16,float32,naive_factor_average,success,1,True,21285535,0,0.0001776670105755,0.000175,262995968,266665984,3670016,,131072,0,0,65536,0,0,factor_average,0.0,0.0
1024,1024,8,16,float32,naive_factor_average,success,1,True,21285535,1,9.9916011095047e-05,9.900000000007124e-05,262995968,266698752,3702784,,131072,0,0,65536,0,0,factor_average,0.0,0.0
1024,1024,8,16,float32,naive_factor_average,success,1,True,21285535,2,9.099999442696571e-05,9.100000000006324e-05,262995968,266764288,3768320,,131072,0,0,65536,0,0,factor_average,0.0,0.0
1024,1024,8,16,float32,dense_deterministic_truncated_svd,success,1,True,21285535,0,0.0043465842027217,0.004278,278183936,284377088,6193152,,4456448,1,4194304,65536,0,0,dense_deterministic_range_svd,0.0,0.0
1024,1024,8,16,float32,dense_deterministic_truncated_svd,success,1,True,21285535,1,0.0034681248944252,0.0034319999999998,278183936,284377088,6193152,,4456448,1,4194304,65536,0,0,dense_deterministic_range_svd,0.0,0.0
1024,1024,8,16,float32,dense_deterministic_truncated_svd,success,1,True,21285535,2,0.0033306670375168,0.0033279999999999,278183936,284377088,6193152,,4456448,1,4194304,65536,0,0,dense_deterministic_range_svd,0.0,0.0
1024,1024,8,16,float32,dense_randomized_svd,success,1,True,21285535,0,0.0024840831756591,0.0024809999999999,265895936,271761408,5865472,,4456448,1,4194304,65536,0,0,dense_randomized_svd,0.0,0.0
1024,1024,8,16,float32,dense_randomized_svd,success,1,True,21285535,1,0.0020389999262988,0.0020379999999999,265895936,271761408,5865472,,4456448,1,4194304,65536,0,0,dense_randomized_svd,0.0,0.0
1024,1024,8,16,float32,dense_randomized_svd,success,1,True,21285535,2,0.0021878341212868,0.0021859999999997,265895936,271761408,5865472,,4456448,1,4194304,65536,0,0,dense_randomized_svd,0.0,0.0
1024,1024,8,16,float32,canonical_factor_space,success,1,True,21285535,0,0.0047571251634508,0.004752,266420224,268206080,1785856,,1073152,0,0,65536,0,0,per_adapter_thin_qr_core_svd,0.0,0.0
1024,1024,8,16,float32,canonical_factor_space,success,1,True,21285535,1,0.0047848331741988,0.0046569999999999,266420224,268206080,1785856,,1073152,0,0,65536,0,0,per_adapter_thin_qr_core_svd,0.0,0.0
1024,1024,8,16,float32,canonical_factor_space,success,1,True,21285535,2,0.0044209999032318,0.0044159999999999,266420224,268206080,1785856,,1073152,0,0,65536,0,0,per_adapter_thin_qr_core_svd,0.0,0.0
1024,1024,8,16,float32,pairwise_reference_alignment,success,1,True,21285535,0,0.0230100420303642,0.0277659999999999,265486336,271040512,5554176,,1114112,0,0,65536,0,0,whitened_pairwise_reference_alignment,7.142713610073945e-07,1.1170708376084804e-06
1024,1024,8,16,float32,pairwise_reference_alignment,success,1,True,21285535,1,0.0226260828785598,0.0259929999999999,265486336,271040512,5554176,,1114112,0,0,65536,0,0,whitened_pairwise_reference_alignment,7.142713610073945e-07,1.1170708376084804e-06
1024,1024,8,16,float32,pairwise_reference_alignment,success,1,True,21285535,2,0.0237414168659597,0.0264329999999999,265486336,271040512,5554176,,1114112,0,0,65536,0,0,whitened_pairwise_reference_alignment,7.142713610073945e-07,1.1170708376084804e-06
1024,1024,8,16,float32,global_synchronization,success,1,True,21285535,0,0.0351819589268416,0.045209,287719424,295534592,7815168,,1114112,0,0,65536,0,0,whitened_orthogonal_global_synchronization,7.142713610073945e-07,1.1170708376084804e-06
1024,1024,8,16,float32,global_synchronization,success,1,True,21285535,1,0.034372542053461,0.0455309999999999,287719424,295534592,7815168,,1114112,0,0,65536,0,0,whitened_orthogonal_global_synchronization,7.142713610073945e-07,1.1170708376084804e-06
1024,1024,8,16,float32,global_synchronization,success,1,True,21285535,2,0.031603957992047,0.03902,287719424,295534592,7815168,,1114112,0,0,65536,0,0,whitened_orthogonal_global_synchronization,7.142713610073945e-07,1.1170708376084804e-06
1024,1024,8,16,float32,cycle_aware_alignment,success,1,True,21285535,0,0.0329074168112129,0.0423639999999998,287719424,297746432,10027008,,1114112,0,0,65536,0,0,cycle_gated_global_synchronization,7.142713610073945e-07,1.1170708376084804e-06
1024,1024,8,16,float32,cycle_aware_alignment,success,1,True,21285535,1,0.0334725000429898,0.045152,287719424,297926656,10207232,,1114112,0,0,65536,0,0,cycle_gated_global_synchronization,7.142713610073945e-07,1.1170708376084804e-06
1024,1024,8,16,float32,cycle_aware_alignment,success,1,True,21285535,2,0.0318444168660789,0.0418919999999998,287719424,298024960,10305536,,1114112,0,0,65536,0,0,cycle_gated_global_synchronization,7.142713610073945e-07,1.1170708376084804e-06
1024,1024,16,4,float32,naive_factor_average,success,1,True,21286323,0,0.0001328750513494,0.0001299999999999,266108928,267042816,933888,,262144,0,0,131072,0,0,factor_average,0.0,0.0
1024,1024,16,4,float32,naive_factor_average,success,1,True,21286323,1,7.945811375975609e-05,7.899999999994023e-05,266108928,267042816,933888,,262144,0,0,131072,0,0,factor_average,0.0,0.0
1024,1024,16,4,float32,naive_factor_average,success,1,True,21286323,2,6.225006654858589e-05,6.299999999992423e-05,266108928,267042816,933888,,262144,0,0,131072,0,0,factor_average,0.0,0.0
1024,1024,16,4,float32,dense_deterministic_truncated_svd,success,1,True,21286323,0,0.0048942090943455,0.00489,202407936,247398400,44990464,,4587520,1,4194304,131072,0,0,dense_deterministic_range_svd,0.0,0.0
1024,1024,16,4,float32,dense_deterministic_truncated_svd,success,1,True,21286323,1,0.0056295830290764,0.005435,202407936,247595008,45187072,,4587520,1,4194304,131072,0,0,dense_deterministic_range_svd,0.0,0.0
1024,1024,16,4,float32,dense_deterministic_truncated_svd,success,1,True,21286323,2,0.0053109170403331,0.005187,202407936,247709696,45301760,,4587520,1,4194304,131072,0,0,dense_deterministic_range_svd,0.0,0.0
1024,1024,16,4,float32,dense_randomized_svd,success,1,True,21286323,0,0.0043955419678241,0.004234,263684096,269533184,5849088,,4587520,1,4194304,131072,0,0,dense_randomized_svd,0.0,0.0
1024,1024,16,4,float32,dense_randomized_svd,success,1,True,21286323,1,0.0038088329602032,0.0037880000000001,263684096,269533184,5849088,,4587520,1,4194304,131072,0,0,dense_randomized_svd,0.0,0.0
1024,1024,16,4,float32,dense_randomized_svd,success,1,True,21286323,2,0.0040046251378953,0.0039419999999998,263684096,269533184,5849088,,4587520,1,4194304,131072,0,0,dense_randomized_svd,0.0,0.0
1024,1024,16,4,float32,canonical_factor_space,success,1,True,21286323,0,0.0027739577926695,0.0027719999999999,266469376,267517952,1048576,,548864,0,0,131072,0,0,per_adapter_thin_qr_core_svd,0.0,0.0
1024,1024,16,4,float32,canonical_factor_space,success,1,True,21286323,1,0.0027322079986333,0.0027209999999999,266469376,267567104,1097728,,548864,0,0,131072,0,0,per_adapter_thin_qr_core_svd,0.0,0.0
1024,1024,16,4,float32,canonical_factor_space,success,1,True,21286323,2,0.0033161251340061,0.003222,266469376,267714560,1245184,,548864,0,0,131072,0,0,per_adapter_thin_qr_core_svd,0.0,0.0
1024,1024,16,4,float32,pairwise_reference_alignment,success,1,True,21286323,0,0.0039437499362975,0.005163,274186240,276119552,1933312,,540672,0,0,131072,0,0,whitened_pairwise_reference_alignment,6.814362911769545e-07,1.182774667540798e-06
1024,1024,16,4,float32,pairwise_reference_alignment,success,1,True,21286323,1,0.0028582920785993,0.004113,274186240,276119552,1933312,,540672,0,0,131072,0,0,whitened_pairwise_reference_alignment,6.814362911769545e-07,1.182774667540798e-06
1024,1024,16,4,float32,pairwise_reference_alignment,success,1,True,21286323,2,0.0026325001381337,0.0036639999999998,274186240,276119552,1933312,,540672,0,0,131072,0,0,whitened_pairwise_reference_alignment,6.814362911769545e-07,1.182774667540798e-06
