dimension_m,dimension_n,rank,adapter_count,precision,method,status,relative_frobenius_error_to_effective_mean,random_vector_probe_error,random_batch_logit_error,output_subspace_distance_to_reference_span,gauge_invariance_probe_error,output_rank,reference_mode,dense_reference_materialized_for_correctness
4096,4096,16,4,float32,global_synchronization,success,0.0003251306220654,1.5118303053895945e-06,7.152557373046875e-06,0.0028680029790848,1.9117251213174313e-05,16,exact_low_rank_algebraic_identity,False
4096,4096,16,4,float32,cycle_aware_alignment,success,0.0003251306220654,1.5118303053895945e-06,7.152557373046875e-06,0.0028680029790848,1.9117251213174313e-05,16,exact_low_rank_algebraic_identity,False
4096,4096,16,8,float32,naive_factor_average,success,0.9260973275992416,0.940912425518036,4.120129108428955,0.0030297054909169,4.6574625968933105,16,exact_low_rank_algebraic_identity,False
4096,4096,16,8,float32,dense_deterministic_truncated_svd,success,0.0,1.7643536693867643e-06,7.152557373046875e-06,0.0028261321131139,7.406420081679244e-07,16,exact_low_rank_algebraic_identity,False
4096,4096,16,8,float32,dense_randomized_svd,success,0.0,1.8002915567194575e-06,8.545815944671631e-06,0.0028887109365314,1.963172735486296e-06,16,exact_low_rank_algebraic_identity,False
4096,4096,16,8,float32,canonical_factor_space,success,0.934986418517693,0.9461766481399536,3.915085792541504,0.0027186349034309,2.314320045115892e-05,16,exact_low_rank_algebraic_identity,False
4096,4096,16,8,float32,pairwise_reference_alignment,success,0.0003234875299765,1.4425245353777427e-06,5.9604644775390625e-06,0.0027404716238379,2.9916340281488377e-05,16,exact_low_rank_algebraic_identity,False
4096,4096,16,8,float32,global_synchronization,success,0.0003234875299765,1.3568017038778637e-06,5.4836273193359375e-06,0.002762135816738,2.9927467039669864e-05,16,exact_low_rank_algebraic_identity,False
4096,4096,16,8,float32,cycle_aware_alignment,success,0.0003234875299765,1.3568017038778637e-06,5.4836273193359375e-06,0.002762135816738,2.9927467039669864e-05,16,exact_low_rank_algebraic_identity,False
4096,4096,16,16,float32,naive_factor_average,success,0.9551535644810736,0.969804346561432,2.9540982246398926,0.0029900998342782,3.6840567588806152,16,exact_low_rank_algebraic_identity,False
4096,4096,16,16,float32,dense_deterministic_truncated_svd,success,0.0,1.7944993260243791e-06,5.4836273193359375e-06,0.0028261321131139,6.492127795354463e-07,16,exact_low_rank_algebraic_identity,False
4096,4096,16,16,float32,dense_randomized_svd,success,0.0,1.7015573803291772e-06,5.304813385009766e-06,0.0029092712793499,1.9155115751345875e-06,16,exact_low_rank_algebraic_identity,False
4096,4096,16,16,float32,canonical_factor_space,success,0.9653639157117152,0.9397684931755066,3.0293967723846436,0.0031074029393494,2.44606017076876e-05,16,exact_low_rank_algebraic_identity,False
4096,4096,16,16,float32,pairwise_reference_alignment,success,0.0,1.400843416377029e-06,3.919005393981934e-06,0.0028261321131139,2.0818475604755804e-05,16,exact_low_rank_algebraic_identity,False
4096,4096,16,16,float32,global_synchronization,success,0.0,1.2892348877358015e-06,3.5762786865234375e-06,0.0028049622196704,2.0835866962443102e-05,16,exact_low_rank_algebraic_identity,False
4096,4096,16,16,float32,cycle_aware_alignment,success,0.0,1.2892348877358015e-06,3.5762786865234375e-06,0.0028049622196704,2.0835866962443102e-05,16,exact_low_rank_algebraic_identity,False
4096,4096,32,4,float32,naive_factor_average,success,0.8662009137690836,0.8563271164894104,3.1404528617858887,0.004514951724559,4.229414463043213,32,exact_low_rank_algebraic_identity,False
4096,4096,32,4,float32,dense_deterministic_truncated_svd,success,0.0,2.0428578864084557e-06,7.748603820800781e-06,0.0042286398820579,1.2493183021433651e-06,32,exact_low_rank_algebraic_identity,False
4096,4096,32,4,float32,dense_randomized_svd,success,0.0,2.025157755269902e-06,7.808208465576172e-06,0.004298539366573,2.3127090571506415e-06,32,exact_low_rank_algebraic_identity,False
4096,4096,32,4,float32,canonical_factor_space,success,0.8550651612981327,0.846210241317749,3.362471342086792,0.0044751716777682,2.814383879012894e-05,32,exact_low_rank_algebraic_identity,False
4096,4096,32,4,float32,pairwise_reference_alignment,success,0.0,1.6540221849936645e-06,6.079673767089844e-06,0.004619357176125,1.6542184312129393e-05,32,exact_low_rank_algebraic_identity,False
4096,4096,32,4,float32,global_synchronization,success,0.0,1.58618854584347e-06,5.7220458984375e-06,0.0045017306692898,1.6538542695343494e-05,32,exact_low_rank_algebraic_identity,False
4096,4096,32,4,float32,cycle_aware_alignment,success,0.0,1.58618854584347e-06,5.7220458984375e-06,0.0045017306692898,1.6538542695343494e-05,32,exact_low_rank_algebraic_identity,False
4096,4096,32,8,float32,naive_factor_average,success,0.9259548141946085,0.9050979614257812,2.2320187091827393,0.0043399385176599,4.692264080047607,32,exact_low_rank_algebraic_identity,False
4096,4096,32,8,float32,dense_deterministic_truncated_svd,success,0.0,2.132476311089704e-06,5.424022674560547e-06,0.0044751716777682,1.2717877098111785e-06,32,exact_low_rank_algebraic_identity,False
4096,4096,32,8,float32,dense_randomized_svd,success,0.0,2.1528178422158817e-06,5.602836608886719e-06,0.0042846505530178,2.3069112558005145e-06,32,exact_low_rank_algebraic_identity,False
4096,4096,32,8,float32,canonical_factor_space,success,0.9328817413641528,0.9397805333137512,2.570711612701416,0.0038756122812628,2.440351636323612e-05,32,exact_low_rank_algebraic_identity,False
4096,4096,32,8,float32,pairwise_reference_alignment,success,0.0,1.820428337850899e-06,4.76837158203125e-06,0.0054153008386492,2.22975777433021e-05,32,exact_low_rank_algebraic_identity,False
4096,4096,32,8,float32,global_synchronization,success,0.0,1.725428205645585e-06,4.291534423828125e-06,0.0053376979194581,2.2324406018014997e-05,32,exact_low_rank_algebraic_identity,False
4096,4096,32,8,float32,cycle_aware_alignment,success,0.0,1.725428205645585e-06,4.291534423828125e-06,0.0053376979194581,2.2324406018014997e-05,32,exact_low_rank_algebraic_identity,False
4096,4096,32,16,float32,naive_factor_average,success,0.9644667588859964,0.956355094909668,1.7179365158081057,0.0042003542184829,4.659107685089111,32,exact_low_rank_algebraic_identity,False
4096,4096,32,16,float32,dense_deterministic_truncated_svd,success,0.0,2.062316752926563e-06,4.231929779052734e-06,0.0042707165703177,1.3102546745358268e-06,32,exact_low_rank_algebraic_identity,False
4096,4096,32,16,float32,dense_randomized_svd,success,0.0,2.020408601310919e-06,4.0531158447265625e-06,0.0041861399076879,2.321846750419354e-06,32,exact_low_rank_algebraic_identity,False
4096,4096,32,16,float32,canonical_factor_space,success,0.9711062483547966,0.9701488614082336,1.8271042108535769,0.0043536508455872,2.6893356334767304e-05,32,exact_low_rank_algebraic_identity,False
4096,4096,32,16,float32,pairwise_reference_alignment,success,0.0,1.6629097672193891e-06,3.635883331298828e-06,0.0049555134028196,1.6845597201609053e-05,32,exact_low_rank_algebraic_identity,False
4096,4096,32,16,float32,global_synchronization,success,0.0,1.5779316981934244e-06,3.2782554626464844e-06,0.0049675269983708,1.6857424270710908e-05,32,exact_low_rank_algebraic_identity,False
4096,4096,32,16,float32,cycle_aware_alignment,success,0.0,1.5779316981934244e-06,3.2782554626464844e-06,0.0049675269983708,1.6857424270710908e-05,32,exact_low_rank_algebraic_identity,False
