complex,class_type,trial,vertices,edges,faces,h1_dimension,exact,coexact,harmonic,distance_to_coboundaries,classified_nontrivial,expected_nontrivial,classification_correct,runtime_seconds
sparse_random,nontrivial_harmonic,56,8,9,0,2,0.01437856763982393,0.0,0.9998966230529168,0.995415133734932,True,True,True,0.0001482078805565834
sparse_random,nontrivial_harmonic,57,8,9,0,2,0.02818113062614653,0.0,0.99960283306753,0.9973209764524059,True,True,True,5.92090655118227e-05
sparse_random,nontrivial_harmonic,58,8,9,0,2,0.020739380944158923,0.0,0.9997849159084433,1.0017433574687566,True,True,True,0.00025616702623665333
sparse_random,nontrivial_harmonic,59,8,9,0,2,0.01846147010483815,0.0,0.9998295725380241,0.9846213139183813,True,True,True,0.00022429111413657665
sparse_random,nontrivial_harmonic,60,8,9,0,2,0.024700026161403002,0.0,0.9996949078131917,0.9861948919580206,True,True,True,0.00019508320838212967
sparse_random,nontrivial_harmonic,61,8,9,0,2,0.022422994614761976,0.0,0.9997485730484971,0.9859185731870506,True,True,True,0.00020875013433396816
sparse_random,nontrivial_harmonic,62,8,9,0,2,0.03226834603880168,0.0,0.9994792413271625,1.0064019239977418,True,True,True,0.00019145896658301353
sparse_random,nontrivial_harmonic,63,8,9,0,2,0.02135025576301198,0.0,0.9997720573104921,0.9846029991555668,True,True,True,0.0001718329731374979
sparse_random,nontrivial_harmonic,64,8,9,0,2,0.03142622075784939,0.0,0.9995060743431621,0.9874212888430335,True,True,True,0.0002832920290529728
sparse_random,nontrivial_harmonic,65,8,9,0,2,0.029181713356517175,0.0,0.9995741231172294,1.0071031861105018,True,True,True,9.549991227686405e-05
sparse_random,nontrivial_harmonic,66,8,9,0,2,0.017801955088699483,0.0,0.9998415326415581,0.9829152192718921,True,True,True,7.058307528495789e-05
sparse_random,nontrivial_harmonic,67,8,9,0,2,0.02754558922718229,0.0,0.9996205482652541,0.9788400064474877,True,True,True,6.595882587134838e-05
sparse_random,nontrivial_harmonic,68,8,9,0,2,0.020950809298022892,0.0,0.9997805077064454,1.0071962782588832,True,True,True,6.470899097621441e-05
sparse_random,nontrivial_harmonic,69,8,9,0,2,0.03253645571813281,0.0,0.9994705493656638,0.9979746402589604,True,True,True,6.362493149936199e-05
sparse_random,nontrivial_harmonic,70,8,9,0,2,0.013373968887390874,0.0,0.9999105644787435,1.0307982282172807,True,True,True,6.345892325043678e-05
sparse_random,nontrivial_harmonic,71,8,9,0,2,0.0239645866646333,0.0,0.9997128080533896,0.9808756742761637,True,True,True,6.483285687863827e-05
sparse_random,nontrivial_harmonic,72,8,9,0,2,0.0324814172565561,0.0,0.9994723395537294,0.9948271867938969,True,True,True,6.3000014051795e-05
sparse_random,nontrivial_harmonic,73,8,9,0,2,0.026108288182609102,0.0,0.9996591205446853,0.9954338066112588,True,True,True,6.274995394051075e-05
sparse_random,nontrivial_harmonic,74,8,9,0,2,0.03790118839710076,0.0,0.9992814918320501,1.0024727279211756,True,True,True,6.270920857787132e-05
sparse_random,nontrivial_harmonic,75,8,9,0,2,0.020178967678371608,0.0,0.9997963839019599,1.0094536584444422,True,True,True,6.291689351201057e-05
sparse_random,nontrivial_harmonic,76,8,9,0,2,0.030088208415401933,0.0,0.9995472473647012,0.9933101710763261,True,True,True,6.291596218943596e-05
sparse_random,nontrivial_harmonic,77,8,9,0,2,0.018542071523333863,0.0,0.999828081013743,0.9934264423256463,True,True,True,6.27501867711544e-05
sparse_random,nontrivial_harmonic,78,8,9,0,2,0.02297764410539437,0.0,0.9997359790821604,0.9950497843794952,True,True,True,7.445784285664558e-05
sparse_random,nontrivial_harmonic,79,8,9,0,2,0.03225087006443663,0.0,0.9994798053888267,0.9858971243496231,True,True,True,6.266706623136997e-05
sparse_random,nontrivial_harmonic,80,8,9,0,2,0.0313853543818851,0.0,0.9995073584172972,0.9833754186004138,True,True,True,6.287498399615288e-05
sparse_random,nontrivial_harmonic,81,8,9,0,2,0.022416273558969965,0.0,0.9997487237699929,1.004133196909846,True,True,True,6.241700612008572e-05
sparse_random,nontrivial_harmonic,82,8,9,0,2,0.015455246085465252,0.0,0.9998805605513279,0.990604731890342,True,True,True,6.241700612008572e-05
sparse_random,nontrivial_harmonic,83,8,9,0,2,0.026941713117020594,0.0,0.9996370061648978,1.0040744424969885,True,True,True,6.245891563594341e-05
sparse_random,nontrivial_harmonic,84,8,9,0,2,0.023832375731627668,0.0,0.9997159685965741,1.003419242772464,True,True,True,6.204098463058472e-05
sparse_random,nontrivial_harmonic,85,8,9,0,2,0.02291407786092694,0.0,0.9997374380485025,1.0064726674017879,True,True,True,6.216601468622684e-05
sparse_random,nontrivial_harmonic,86,8,9,0,2,0.027592836064997437,0.0,0.9996192452118406,0.9863724591064046,True,True,True,6.49159774184227e-05
sparse_random,nontrivial_harmonic,87,8,9,0,2,0.01951386561957058,0.0,0.9998095863956203,0.9922542982670599,True,True,True,5.4208096116781235e-05
sparse_random,nontrivial_harmonic,88,8,9,0,2,0.024782292448614327,0.0,0.9996928718266382,1.0025702624749286,True,True,True,6.262492388486862e-05
sparse_random,nontrivial_harmonic,89,8,9,0,2,0.03760769206074271,0.0,0.9992925805277774,0.9997289097071733,True,True,True,6.141699850559235e-05
sparse_random,nontrivial_harmonic,90,8,9,0,2,0.02047396258894843,0.0,0.9997903864590348,0.9949385961726077,True,True,True,6.179185584187508e-05
sparse_random,nontrivial_harmonic,91,8,9,0,2,0.01918992666843833,0.0,0.9998158564027977,1.0060547526818466,True,True,True,6.183399818837643e-05
sparse_random,nontrivial_harmonic,92,8,9,0,2,0.01395640107683416,0.0,0.9999026046915683,1.002154160793856,True,True,True,6.208405829966068e-05
sparse_random,nontrivial_harmonic,93,8,9,0,2,0.02793270641366961,0.0,0.9996098058304589,1.0001406454958621,True,True,True,6.183306686580181e-05
sparse_random,nontrivial_harmonic,94,8,9,0,2,0.02768237265902306,0.0,0.999616769689248,0.9983097186695434,True,True,True,6.233295425772667e-05
sparse_random,nontrivial_harmonic,95,8,9,0,2,0.022852786476668194,0.0,0.9997388409731072,0.9967704023530386,True,True,True,6.187497638165951e-05
sparse_random,nontrivial_harmonic,96,8,9,0,2,0.02180328510372412,0.0,0.9997622801239731,0.9994600742857394,True,True,True,6.233388558030128e-05
sparse_random,nontrivial_harmonic,97,8,9,0,2,0.027109701859713353,0.0,0.9996324644913637,1.008006128750393,True,True,True,6.141699850559235e-05
sparse_random,nontrivial_harmonic,98,8,9,0,2,0.031186760407559324,0.0,0.9995135746828462,0.9907880817336159,True,True,True,6.187520921230316e-05
sparse_random,nontrivial_harmonic,99,8,9,0,2,0.02406676374363782,0.0,0.9997103534939048,1.0149278050717305,True,True,True,6.200000643730164e-05
dense_complex,trivial_exact,0,6,15,20,0,0.9999307542346131,0.011768038740474638,3.967600031082921e-16,0.03294643926149037,False,False,True,0.001234708121046424
dense_complex,trivial_exact,1,6,15,20,0,0.9999398203364351,0.010970674798679473,3.0831671451650005e-16,0.03835165691696836,False,False,True,0.00014283298514783382
dense_complex,trivial_exact,2,6,15,20,0,0.9999750915174842,0.007058069466845339,3.6527014238990775e-16,0.0366288286057841,False,False,True,0.00012204097583889961
dense_complex,trivial_exact,3,6,15,20,0,0.9999959288842287,0.002853456670124243,3.176584353563965e-16,0.019890122575478505,False,False,True,0.00012091686949133873
dense_complex,trivial_exact,4,6,15,20,0,0.999983697180322,0.0057101115203122945,3.5541565862202946e-16,0.025054090367698997,False,False,True,0.00011612498201429844
dense_complex,trivial_exact,5,6,15,20,0,0.999993125506202,0.0037079563558803,3.4104599924640445e-16,0.026581511732849412,False,False,True,0.00011512497439980507
dense_complex,trivial_exact,6,6,15,20,0,0.999963753722016,0.008514178890266191,3.7765072722268813e-16,0.032918284072040324,False,False,True,0.00011608307249844074
dense_complex,trivial_exact,7,6,15,20,0,0.9999855654912855,0.005372970228273204,2.602717629742006e-16,0.026918712240470075,False,False,True,0.00011462485417723656
dense_complex,trivial_exact,8,6,15,20,0,0.9999923931005307,0.003900479595304191,3.419547697183839e-16,0.0199714998797359,False,False,True,0.00011383392848074436
dense_complex,trivial_exact,9,6,15,20,0,0.9999903079090412,0.00440273641963604,2.6982155430616067e-16,0.028148417677155927,False,False,True,0.00011329189874231815
dense_complex,trivial_exact,10,6,15,20,0,0.9999546648000305,0.009521992683191122,4.225620016128505e-16,0.031728519631163174,False,False,True,0.00011283392086625099
dense_complex,trivial_exact,11,6,15,20,0,0.9999652718027223,0.008333977952211047,3.6278561704504313e-16,0.030918079481244667,False,False,True,0.00010337494313716888
dense_complex,trivial_exact,12,6,15,20,0,0.9999573678444454,0.009233769198332726,3.053086523318059e-16,0.03864224498382681,False,False,True,0.00011625001206994057
dense_complex,trivial_exact,13,6,15,20,0,0.9999631161102934,0.008588737916123053,3.6501008974095935e-16,0.03372856972674967,False,False,True,0.00010324991308152676
dense_complex,trivial_exact,14,6,15,20,0,0.9999729001628327,0.007361992932219784,4.1362624392212636e-16,0.041731996293499524,False,False,True,0.00011262507177889347
dense_complex,trivial_exact,15,6,15,20,0,0.9999654796253595,0.008309004610910962,4.455538532369009e-16,0.03888209069077331,False,False,True,0.00010249996557831764
dense_complex,trivial_exact,16,6,15,20,0,0.9999533844363336,0.009655514192535304,3.856696003758527e-16,0.031658773744573376,False,False,True,0.00010308297351002693
dense_complex,trivial_exact,17,6,15,20,0,0.9999829080110239,0.005846681607214223,3.725820307862001e-16,0.028128320307303726,False,False,True,0.00011229095980525017
dense_complex,trivial_exact,18,6,15,20,0,0.9999803319479611,0.006271819293071677,3.892405819028013e-16,0.03400670970054077,False,False,True,0.00011533289216458797
dense_complex,trivial_exact,19,6,15,20,0,0.9999561943026717,0.009359993360958949,3.9089254474768024e-16,0.052298683879616066,False,False,True,0.00010308297351002693
dense_complex,trivial_exact,20,6,15,20,0,0.9999520560222767,0.009792122181735665,2.547123593180806e-16,0.037267121923441913,False,False,True,0.00010291696526110172
dense_complex,trivial_exact,21,6,15,20,0,0.9999851481030068,0.005450098476843639,3.525418555855687e-16,0.03127123989684604,False,False,True,0.0001139170490205288
dense_complex,trivial_exact,22,6,15,20,0,0.9999833478025884,0.005770971974256054,3.295934422135441e-16,0.027196431072076185,False,False,True,0.00010283314622938633
dense_complex,trivial_exact,23,6,15,20,0,0.9999677140109307,0.00803560425562418,3.3716756300133753e-16,0.0379301259378991,False,False,True,0.00010208413004875183
dense_complex,trivial_exact,24,6,15,20,0,0.9999563037728708,0.009348291014819439,2.237560404002488e-16,0.025384629767306356,False,False,True,0.00010224990546703339
dense_complex,trivial_exact,25,6,15,20,0,0.9999921383972947,0.003965241935293918,2.72628230464719e-16,0.019282058387647554,False,False,True,0.00010204105637967587
dense_complex,trivial_exact,26,6,15,20,0,0.9999922310595245,0.00394180423088066,3.205289365157615e-16,0.023297200050054177,False,False,True,0.00010212487541139126
dense_complex,trivial_exact,27,6,15,20,0,0.9999861130527008,0.005270076066902807,2.6591168930183084e-16,0.026934814063163986,False,False,True,0.00010208296589553356
dense_complex,trivial_exact,28,6,15,20,0,0.9999577918203579,0.00918774062287534,4.2320900073260744e-16,0.032551245437761056,False,False,True,0.00010316702537238598
dense_complex,trivial_exact,29,6,15,20,0,0.9999964852883969,0.0026513036138021795,4.280642548865088e-16,0.02207454494967212,False,False,True,0.00010241707786917686
dense_complex,trivial_exact,30,6,15,20,0,0.9999916499411263,0.0040865692242131255,2.4277578230850854e-16,0.028149745699392797,False,False,True,0.00010224990546703339
dense_complex,trivial_exact,31,6,15,20,0,0.9999073148565828,0.013614760236554248,3.341478369519387e-16,0.04049170844260945,False,False,True,0.00010245805606245995
dense_complex,trivial_exact,32,6,15,20,0,0.9999617043746082,0.0087515589599074,3.3973317554660583e-16,0.02841115748143473,False,False,True,0.00010233302600681782
dense_complex,trivial_exact,33,6,15,20,0,0.9999491138372275,0.010088098737786454,3.167622993018279e-16,0.03110825535351129,False,False,True,0.00010183406993746758
dense_complex,trivial_exact,34,6,15,20,0,0.9999950058372626,0.003160427270671205,2.377966850078067e-16,0.034467038822688145,False,False,True,0.00010191602632403374
dense_complex,trivial_exact,35,6,15,20,0,0.9999876842172962,0.004963004506259301,2.3791576615100807e-16,0.027532858511033615,False,False,True,0.00010225013829767704
dense_complex,trivial_exact,36,6,15,20,0,0.999991004320567,0.004241612658355695,2.9709641466912313e-16,0.028119268816708905,False,False,True,0.00010200007818639278
dense_complex,trivial_exact,37,6,15,20,0,0.9999870555491632,0.0050880972980340425,3.2764845042022753e-16,0.027426538807169176,False,False,True,0.00010249996557831764
dense_complex,trivial_exact,38,6,15,20,0,0.9999817330344496,0.00604430288939327,3.214284241787986e-16,0.024379360019792563,False,False,True,0.00010212487541139126
dense_complex,trivial_exact,39,6,15,20,0,0.9999955884550183,0.002970365381750684,3.2658608700053095e-16,0.021555685839849584,False,False,True,0.00010199984535574913
dense_complex,trivial_exact,40,6,15,20,0,0.9999860700344427,0.005278232381284161,3.4036753132989696e-16,0.025732488061981727,False,False,True,0.00010258285328745842
dense_complex,trivial_exact,41,6,15,20,0,0.9999780585131794,0.006624386176240932,3.1821875840485043e-16,0.024497088032630187,False,False,True,0.00010216701775789261
dense_complex,trivial_exact,42,6,15,20,0,0.9999825163075173,0.005913296820355174,2.025296320908221e-16,0.03205271851575714,False,False,True,0.00010200007818639278
dense_complex,trivial_exact,43,6,15,20,0,0.9999912813279522,0.004175795502660806,2.2425056402266395e-16,0.027620634556604937,False,False,True,0.00010225013829767704
dense_complex,trivial_exact,44,6,15,20,0,0.9999746296752599,0.0071232019363764,3.4115956136429513e-16,0.036052519884278496,False,False,True,0.00010200007818639278
dense_complex,trivial_exact,45,6,15,20,0,0.9999775751323675,0.006696956950013916,3.406174679509753e-16,0.03669423945175027,False,False,True,0.00010216701775789261
dense_complex,trivial_exact,46,6,15,20,0,0.999994534233127,0.0033062824850052324,4.738680896022243e-16,0.02388506917190112,False,False,True,0.00010212487541139126
dense_complex,trivial_exact,47,6,15,20,0,0.9999898794530402,0.00449899894362115,2.9746160902489156e-16,0.032622416182697525,False,False,True,0.00010300008580088615
dense_complex,trivial_exact,48,6,15,20,0,0.9999810180173713,0.006161461266706746,4.498162667126998e-16,0.02873332051917357,False,False,True,0.00010233395732939243
dense_complex,trivial_exact,49,6,15,20,0,0.9999801099836131,0.0063071100482832276,1.7972971274658075e-16,0.022659138200959862,False,False,True,0.0001019590999931097
dense_complex,trivial_exact,50,6,15,20,0,0.9999333354167554,0.011546632510057128,3.0066800174309045e-16,0.04445651066736008,False,False,True,0.00010229111649096012
dense_complex,trivial_exact,51,6,15,20,0,0.9999718478421652,0.007503567359985962,4.050489356880466e-16,0.017469833775386565,False,False,True,0.00010216701775789261
dense_complex,trivial_exact,52,6,15,20,0,0.9999700794795048,0.007735641263192894,4.02591257785959e-16,0.030462431436890085,False,False,True,0.00010220799595117569
dense_complex,trivial_exact,53,6,15,20,0,0.9999821576985052,0.005973632449482074,3.626537965086395e-16,0.031506721477591114,False,False,True,0.00010191695764660835
dense_complex,trivial_exact,54,6,15,20,0,0.9999466009051516,0.010334182997861896,2.677899971593529e-16,0.02552322704474053,False,False,True,0.00010224990546703339
dense_complex,trivial_exact,55,6,15,20,0,0.999979922377402,0.006336784838159405,4.0285537737199134e-16,0.031935301757509256,False,False,True,0.00010416610166430473
dense_complex,trivial_exact,56,6,15,20,0,0.9999872158881051,0.0050564869579674985,2.5290901360210814e-16,0.027874515135261926,False,False,True,0.00010279100388288498
dense_complex,trivial_exact,57,6,15,20,0,0.9999748073720376,0.007098212539509423,2.477452384243544e-16,0.034499379193704584,False,False,True,0.00011150003410875797
dense_complex,trivial_exact,58,6,15,20,0,0.9999825852659846,0.005901623908521461,2.879679788358641e-16,0.0383053008160058,False,False,True,0.00011441693641245365
dense_complex,trivial_exact,59,6,15,20,0,0.9999718720891587,0.007500335359343764,2.531130182373717e-16,0.024514277215097205,False,False,True,0.00010216608643531799
dense_complex,trivial_exact,60,6,15,20,0,0.9998249492430438,0.018710180949013396,2.8665207801703024e-16,0.04346243763534395,False,False,True,0.0001018329057842493
dense_complex,trivial_exact,61,6,15,20,0,0.9999864653973047,0.005202789848219336,3.3556505295898723e-16,0.04517769556010716,False,False,True,0.00011087488383054733
dense_complex,trivial_exact,62,6,15,20,0,0.9999776557102144,0.0066849143826642286,4.2812406879907523e-16,0.03157065083504506,False,False,True,0.00010183406993746758
dense_complex,trivial_exact,63,6,15,20,0,0.999996265279089,0.0027330254067777977,2.911769538007427e-16,0.028608969817767442,False,False,True,0.00010204105637967587
dense_complex,trivial_exact,64,6,15,20,0,0.999959700779892,0.008977572956481276,3.390438766811382e-16,0.04296804315812285,False,False,True,0.0001019590999931097
dense_complex,trivial_exact,65,6,15,20,0,0.9999850665972062,0.00546503271545034,2.1128051110929138e-16,0.0336964947368747,False,False,True,0.00010216608643531799
dense_complex,trivial_exact,66,6,15,20,0,0.9999921382120062,0.003965288662903224,2.230915407845723e-16,0.026786270938423763,False,False,True,0.00010212510824203491
dense_complex,trivial_exact,67,6,15,20,0,0.9999905068412016,0.004357318840351144,3.812933636596015e-16,0.03239962021714931,False,False,True,0.00010208389721810818
dense_complex,trivial_exact,68,6,15,20,0,0.9999892703285377,0.004632410581794307,4.3446010494079805e-16,0.021258402529372653,False,False,True,0.00010204222053289413
dense_complex,trivial_exact,69,6,15,20,0,0.9999229473587934,0.012413675737009642,2.5063882058651614e-16,0.04469322528049076,False,False,True,0.00010649999603629112
dense_complex,trivial_exact,70,6,15,20,0,0.9999881894181026,0.004860146531161343,3.601569303735447e-16,0.033237717313445464,False,False,True,0.00011062505654990673
dense_complex,trivial_exact,71,6,15,20,0,0.9999501374026257,0.009986125798795714,3.9152232408711727e-16,0.04132886758813085,False,False,True,0.00011108303442597389
dense_complex,trivial_exact,72,6,15,20,0,0.999995936084442,0.0028509322335402913,2.1645791566461191e-16,0.031111568996043698,False,False,True,0.00011058407835662365
dense_complex,trivial_exact,73,6,15,20,0,0.9999856116959972,0.005364363986683071,3.626009644249068e-16,0.0376309768155625,False,False,True,0.0001107498537749052
dense_complex,trivial_exact,74,6,15,20,0,0.9999933418831057,0.003649135439735809,2.7771277767784265e-16,0.030476122370885077,False,False,True,0.00010700011625885963
dense_complex,trivial_exact,75,6,15,20,0,0.9999914821906812,0.004127413970560242,2.993791379708363e-16,0.027699612856988007,False,False,True,0.0001112909521907568
dense_complex,trivial_exact,76,6,15,20,0,0.9999014069900517,0.014041947846186904,2.9288942222815184e-16,0.03711545411036744,False,False,True,0.00011087488383054733
dense_complex,trivial_exact,77,6,15,20,0,0.9999663149812422,0.008207856165595022,2.9605922735355055e-16,0.03272778555564907,False,False,True,0.00011062505654990673
dense_complex,trivial_exact,78,6,15,20,0,0.999926212572355,0.012147815058876778,3.4668115477070105e-16,0.037717333813071414,False,False,True,0.00011079083196818829
dense_complex,trivial_exact,79,6,15,20,0,0.9999916334713022,0.004090597437721119,3.206409648254003e-16,0.01920508200221328,False,False,True,0.00011112494394183159
dense_complex,trivial_exact,80,6,15,20,0,0.9999636457724975,0.008526847798229945,2.6306926051444325e-16,0.03873390234229739,False,False,True,0.00011091702617704868
dense_complex,trivial_exact,81,6,15,20,0,0.9999842963011004,0.0056042083466632826,2.4353171373741794e-16,0.030240779784529152,False,False,True,0.00011079222895205021
dense_complex,trivial_exact,82,6,15,20,0,0.999974190995021,0.007184521128994213,5.001773620298946e-16,0.03318770115080479,False,False,True,0.00011062505654990673
dense_complex,trivial_exact,83,6,15,20,0,0.999982406789424,0.0059317882321737155,2.9945721326049544e-16,0.027277987759024087,False,False,True,0.00012095808051526546
dense_complex,trivial_exact,84,6,15,20,0,0.999989055592444,0.00467853559701464,2.950220417498237e-16,0.03254106358455461,False,False,True,0.00011141691356897354
dense_complex,trivial_exact,85,6,15,20,0,0.9999960611772741,0.0028067115879128507,3.969030011796839e-16,0.019320929483636274,False,False,True,0.00011108280159533024
dense_complex,trivial_exact,86,6,15,20,0,0.9999950638131563,0.003142029490848143,2.8984414252973437e-16,0.02602483034562508,False,False,True,0.0001114171463996172
dense_complex,trivial_exact,87,6,15,20,0,0.9999707821424632,0.007644269840234065,3.731892202189621e-16,0.02845996401138262,False,False,True,0.00011075008660554886
dense_complex,trivial_exact,88,6,15,20,0,0.9999780173906827,0.006630590878606586,3.48230985444341e-16,0.04253220676878769,False,False,True,0.00011108303442597389
dense_complex,trivial_exact,89,6,15,20,0,0.9999594098659537,0.009009917898270254,3.3215373336719263e-16,0.04346345228485535,False,False,True,0.00012191710993647575
dense_complex,trivial_exact,90,6,15,20,0,0.9999671725806029,0.008102700855527662,3.1018500098799674e-16,0.029763614920140576,False,False,True,0.00011195801198482513
dense_complex,trivial_exact,91,6,15,20,0,0.999993134640795,0.0037054920425565515,2.189088479357234e-16,0.025374568163014907,False,False,True,0.00011054100468754768
dense_complex,trivial_exact,92,6,15,20,0,0.9999884982015693,0.004796192716146829,3.018933686773976e-16,0.0238276659171645,False,False,True,0.00011154194362461567
dense_complex,trivial_exact,93,6,15,20,0,0.9999760696224123,0.006918105413537457,3.4234345485969367e-16,0.03879061390796666,False,False,True,0.00011120806448161602
dense_complex,trivial_exact,94,6,15,20,0,0.9999671709032845,0.008102907853464816,3.3651085990616767e-16,0.0364469349952453,False,False,True,0.0001118748914450407
dense_complex,trivial_exact,95,6,15,20,0,0.9999556525250755,0.009417695214337494,3.087143744702858e-16,0.039905482074164424,False,False,True,0.00011224998161196709
dense_complex,trivial_exact,96,6,15,20,0,0.9999874625287405,0.005007472948636805,2.8211381722238344e-16,0.02962882888393008,False,False,True,0.00011145789176225662
dense_complex,trivial_exact,97,6,15,20,0,0.9999879543226867,0.004908279691258391,4.795071841147686e-16,0.029981034086905257,False,False,True,0.00011199992150068283
dense_complex,trivial_exact,98,6,15,20,0,0.999981011309648,0.00616254980781327,2.0350604032618346e-16,0.027777903402457765,False,False,True,0.00012258393689990044
dense_complex,trivial_exact,99,6,15,20,0,0.999948397316749,0.010158873149335754,2.584119588129445e-16,0.026205281342673938,False,False,True,0.00011141598224639893
dense_complex,nontrivial_harmonic,0,6,15,20,0,0.01233020128437395,0.9999239801786369,2.2562140406770485e-16,1.715795023115902,False,False,True,0.00015774997882544994
dense_complex,nontrivial_harmonic,1,6,15,20,0,0.018184743135998084,0.999834643887217,1.3432551754198217e-16,1.711386632100571,False,False,True,0.0001247089821845293
dense_complex,nontrivial_harmonic,2,6,15,20,0,0.018282337261837662,0.9998328641049188,2.5357867592990693e-16,1.7246618951746007,False,False,True,0.00012345798313617706
dense_complex,nontrivial_harmonic,3,6,15,20,0,0.013531470841975169,0.9999084454573096,1.88434211863189e-16,1.712788257452721,False,False,True,0.00018429197371006012
dense_complex,nontrivial_harmonic,4,6,15,20,0,0.006209434535671519,0.9999807212755392,2.045410623621975e-16,1.7307533962462578,False,False,True,0.0004623329732567072
dense_complex,nontrivial_harmonic,5,6,15,20,0,0.011068291318362908,0.9999387445875332,2.166702800729195e-16,1.740966601420501,False,False,True,0.00017758295871317387
dense_complex,nontrivial_harmonic,6,6,15,20,0,0.010806313232683117,0.999941610092468,1.5191524801537792e-16,1.7183201206724574,False,False,True,0.0001368748489767313
dense_complex,nontrivial_harmonic,7,6,15,20,0,0.010882564357098095,0.9999407831431889,2.3039988003164094e-16,1.7361633560473952,False,False,True,0.00012933299876749516
dense_complex,nontrivial_harmonic,8,6,15,20,0,0.010865973026047401,0.9999409635724487,2.1320120018429755e-16,1.7373938702065777,False,False,True,0.00031633302569389343
dense_complex,nontrivial_harmonic,9,6,15,20,0,0.017145024239509053,0.999853013269364,2.232118337481872e-16,1.7442634771098136,False,False,True,0.0003433339297771454
dense_complex,nontrivial_harmonic,10,6,15,20,0,0.012831865282009263,0.999917668227432,2.1437681508485235e-16,1.7172707554305704,False,False,True,0.00013558403588831425
dense_complex,nontrivial_harmonic,11,6,15,20,0,0.009050629903710788,0.9999590422104031,1.9654428480784283e-16,1.7281874430614972,False,False,True,0.00012766709551215172
dense_complex,nontrivial_harmonic,12,6,15,20,0,0.008099118439538616,0.9999672016023838,1.8099593746925057e-16,1.7311160718756329,False,False,True,0.000124374870210886
dense_complex,nontrivial_harmonic,13,6,15,20,0,0.018246011341927555,0.9998335276785385,2.442062578417996e-16,1.7408301969929723,False,False,True,0.00012279115617275238
dense_complex,nontrivial_harmonic,14,6,15,20,0,0.009853917718017425,0.9999514489742024,2.292993320232945e-16,1.7115283514188122,False,False,True,0.00012933393009006977
dense_complex,nontrivial_harmonic,15,6,15,20,0,0.01716448520940505,0.9998526793720645,2.2280931155054914e-16,1.7361705000670118,False,False,True,0.00012462493032217026
dense_complex,nontrivial_harmonic,16,6,15,20,0,0.01386141378502807,0.9999039259888326,2.3466980550824865e-16,1.7314917935135419,False,False,True,0.00012174993753433228
dense_complex,nontrivial_harmonic,17,6,15,20,0,0.019163538530764076,0.9998163625341306,2.227075021086989e-16,1.7236964234506043,False,False,True,0.0001324580516666174
dense_complex,nontrivial_harmonic,18,6,15,20,0,0.009901887136536726,0.9999509751138481,2.068612774857836e-16,1.7425694477370104,False,False,True,0.0001235839445143938
dense_complex,nontrivial_harmonic,19,6,15,20,0,0.008736126021838916,0.9999618393229469,3.1105227860858513e-16,1.735970433007547,False,False,True,0.0001207499299198389
dense_complex,nontrivial_harmonic,20,6,15,20,0,0.006040559354779666,0.9999817556549129,2.1165429274147914e-16,1.7272754969480393,False,False,True,0.00012137508019804955
dense_complex,nontrivial_harmonic,21,6,15,20,0,0.020033218184834355,0.9997993149473342,1.5227937933856954e-16,1.7436957129300414,False,False,True,0.00012112502008676529
dense_complex,nontrivial_harmonic,22,6,15,20,0,0.014454116807624436,0.9998955337970622,1.8467929937321664e-16,1.7314466130523107,False,False,True,0.0001212910283356905
dense_complex,nontrivial_harmonic,23,6,15,20,0,0.010479536279884193,0.9999450881520241,3.143549508608133e-16,1.7367270370525063,False,False,True,0.00012383400462567806
dense_complex,nontrivial_harmonic,24,6,15,20,0,0.014727948528883978,0.99989153788405,1.7817788573668937e-16,1.7452152975299244,False,False,True,0.00012524984776973724
dense_complex,nontrivial_harmonic,25,6,15,20,0,0.008510459952260198,0.9999637853799512,2.460477882681639e-16,1.7348250326081986,False,False,True,0.0001218749675899744
dense_complex,nontrivial_harmonic,26,6,15,20,0,0.007614692580309004,0.9999710078081803,2.1311291004520988e-16,1.7368062156954416,False,False,True,0.00012116692960262299
dense_complex,nontrivial_harmonic,27,6,15,20,0,0.006564628800632871,0.9999784525922099,2.443245676549486e-16,1.7405037412675752,False,False,True,0.00012087495997548103
dense_complex,nontrivial_harmonic,28,6,15,20,0,0.00894353397829048,0.9999600058002219,3.377168429660346e-16,1.7204750085552452,False,False,True,0.00012095808051526546
dense_complex,nontrivial_harmonic,29,6,15,20,0,0.014191066223748916,0.9998993017496479,2.47258658438468e-16,1.728016787021045,False,False,True,0.00012029195204377174
dense_complex,nontrivial_harmonic,30,6,15,20,0,0.014781815003561632,0.9998907430040548,1.9128195383355819e-16,1.727278109133246,False,False,True,0.00012087495997548103
dense_complex,nontrivial_harmonic,31,6,15,20,0,0.012517697241051408,0.9999216505585733,2.884808944276725e-16,1.731679059906245,False,False,True,0.00012058299034833908
dense_complex,nontrivial_harmonic,32,6,15,20,0,0.018480837664295816,0.9998292147358098,2.858074098594319e-16,1.7323836626476035,False,False,True,0.00012095784768462181
dense_complex,nontrivial_harmonic,33,6,15,20,0,0.015755563938127663,0.9998758733987895,2.470018948455151e-16,1.7284366392387738,False,False,True,0.00012079114094376564
dense_complex,nontrivial_harmonic,34,6,15,20,0,0.00650703992947538,0.9999788289915726,2.528489975935611e-16,1.7355371209247432,False,False,True,0.00012066704221069813
