complex,vertices,edges,faces,runtime_seconds
missing_faces,6,15,3,8.279201574623585e-05
missing_faces,6,15,3,8.295802399516106e-05
missing_faces,6,15,3,8.24581366032362e-05
missing_faces,6,15,3,8.245790377259254e-05
missing_faces,6,15,3,8.245790377259254e-05
missing_faces,6,15,3,8.262507617473602e-05
missing_faces,6,15,3,8.654198609292507e-05
missing_faces,6,15,3,8.283299393951893e-05
missing_faces,6,15,3,9.491597302258015e-05
missing_faces,6,15,3,8.266698569059372e-05
missing_faces,6,15,3,8.233287371695042e-05
missing_faces,6,15,3,8.26660543680191e-05
missing_faces,6,15,3,8.28341580927372e-05
missing_faces,6,15,3,8.262507617473602e-05
missing_faces,6,15,3,8.233287371695042e-05
missing_faces,6,15,3,9.699980728328228e-05
missing_faces,6,15,3,7.883296348154545e-05
missing_faces,6,15,3,8.291611447930336e-05
missing_faces,6,15,3,8.258409798145294e-05
missing_faces,6,15,3,8.741696365177631e-05
missing_faces,6,15,3,7.875007577240467e-05
missing_faces,6,15,3,8.229189552366734e-05
missing_faces,6,15,3,8.312496356666088e-05
missing_faces,6,15,3,8.312496356666088e-05
missing_faces,6,15,3,8.320808410644531e-05
missing_faces,6,15,3,8.237501606345177e-05
missing_faces,6,15,3,8.316710591316223e-05
missing_faces,6,15,3,8.26660543680191e-05
redundant_edges_refinement,7,10,1,8.087512105703354e-05
redundant_edges_refinement,7,10,1,6.195809692144394e-05
redundant_edges_refinement,7,10,1,7.637497037649155e-05
redundant_edges_refinement,7,10,1,5.983305163681507e-05
redundant_edges_refinement,7,10,1,5.962490104138851e-05
redundant_edges_refinement,7,10,1,6.908387877047062e-05
redundant_edges_refinement,7,10,1,5.916692316532135e-05
redundant_edges_refinement,7,10,1,5.895807407796383e-05
redundant_edges_refinement,7,10,1,5.733314901590347e-05
redundant_edges_refinement,7,10,1,5.425000563263893e-05
redundant_edges_refinement,7,10,1,5.4165953770279884e-05
redundant_edges_refinement,7,10,1,5.38751482963562e-05
redundant_edges_refinement,7,10,1,5.41249755769968e-05
redundant_edges_refinement,7,10,1,5.383300594985485e-05
redundant_edges_refinement,7,10,1,5.375011824071407e-05
redundant_edges_refinement,7,10,1,5.408306606113911e-05
redundant_edges_refinement,7,10,1,5.3958967328071594e-05
redundant_edges_refinement,7,10,1,5.400017835199833e-05
redundant_edges_refinement,7,10,1,5.666702054440975e-05
redundant_edges_refinement,7,10,1,5.466584116220474e-05
redundant_edges_refinement,7,10,1,5.670799873769283e-05
redundant_edges_refinement,7,10,1,5.41249755769968e-05
redundant_edges_refinement,7,10,1,5.3791096433997154e-05
redundant_edges_refinement,7,10,1,5.3666066378355026e-05
redundant_edges_refinement,7,10,1,5.383300594985485e-05
redundant_edges_refinement,7,10,1,5.333404988050461e-05
redundant_edges_refinement,7,10,1,5.374988541007042e-05
redundant_edges_refinement,7,10,1,5.420786328613758e-05
redundant_edges_refinement,7,10,1,5.370914004743099e-05
redundant_edges_refinement,7,10,1,5.370797589421272e-05
redundant_edges_refinement,7,10,1,5.3625088185071945e-05
redundant_edges_refinement,7,10,1,5.395803600549698e-05
redundant_edges_refinement,7,10,1,5.383417010307312e-05
redundant_edges_refinement,7,10,1,5.3666066378355026e-05
redundant_edges_refinement,7,10,1,5.4165953770279884e-05
redundant_edges_refinement,7,10,1,5.3459079936146736e-05
redundant_edges_refinement,7,10,1,5.5791111662983894e-05
redundant_edges_refinement,7,10,1,5.3958967328071594e-05
redundant_edges_refinement,7,10,1,5.3582945838570595e-05
redundant_edges_refinement,7,10,1,5.3459079936146736e-05
redundant_edges_refinement,7,10,1,5.337502807378769e-05
redundant_edges_refinement,7,10,1,5.3582945838570595e-05
redundant_edges_refinement,7,10,1,5.3999945521354675e-05
redundant_edges_refinement,7,10,1,5.379202775657177e-05
redundant_edges_refinement,7,10,1,5.362485535442829e-05
redundant_edges_refinement,7,10,1,5.533313378691673e-05
redundant_edges_refinement,7,10,1,5.395803600549698e-05
redundant_edges_refinement,7,10,1,5.3540803492069244e-05
redundant_edges_refinement,7,10,1,5.370797589421272e-05
redundant_edges_refinement,7,10,1,5.3625088185071945e-05
redundant_edges_refinement,7,10,1,7.66669400036335e-05
redundant_edges_refinement,7,10,1,9.179208427667618e-05
redundant_edges_refinement,7,10,1,0.0002842498943209648
redundant_edges_refinement,7,10,1,7.066689431667328e-05
redundant_edges_refinement,7,10,1,0.00016400008462369442
redundant_edges_refinement,7,10,1,6.24579843133688e-05
redundant_edges_refinement,7,10,1,0.00041154096834361553
redundant_edges_refinement,7,10,1,0.00029508303850889206
redundant_edges_refinement,7,10,1,0.0001693330705165863
redundant_edges_refinement,7,10,1,6.004096940159798e-05
redundant_edges_refinement,7,10,1,5.570799112319946e-05
redundant_edges_refinement,7,10,1,5.541602149605751e-05
redundant_edges_refinement,7,10,1,5.487515591084957e-05
redundant_edges_refinement,7,10,1,5.475012585520744e-05
redundant_edges_refinement,7,10,1,5.4416945204138756e-05
redundant_edges_refinement,7,10,1,5.4582953453063965e-05
redundant_edges_refinement,7,10,1,5.449983291327953e-05
redundant_edges_refinement,7,10,1,5.4541975259780884e-05
redundant_edges_refinement,7,10,1,5.425000563263893e-05
redundant_edges_refinement,7,10,1,5.400017835199833e-05
redundant_edges_refinement,7,10,1,5.38751482963562e-05
redundant_edges_refinement,7,10,1,5.408399738371372e-05
redundant_edges_refinement,7,10,1,5.4167117923498154e-05
redundant_edges_refinement,7,10,1,5.4042087867856026e-05
redundant_edges_refinement,7,10,1,5.3582945838570595e-05
redundant_edges_refinement,7,10,1,5.408306606113911e-05
redundant_edges_refinement,7,10,1,5.350005812942982e-05
redundant_edges_refinement,7,10,1,5.362485535442829e-05
redundant_edges_refinement,7,10,1,5.387491546571255e-05
redundant_edges_refinement,7,10,1,5.366699770092964e-05
redundant_edges_refinement,7,10,1,5.3582945838570595e-05
redundant_edges_refinement,7,10,1,5.383300594985485e-05
redundant_edges_refinement,7,10,1,5.379202775657177e-05
redundant_edges_refinement,7,10,1,5.366699770092964e-05
redundant_edges_refinement,7,10,1,5.383300594985485e-05
redundant_edges_refinement,7,10,1,5.374988541007042e-05
redundant_edges_refinement,7,10,1,5.366699770092964e-05
redundant_edges_refinement,7,10,1,5.387491546571255e-05
redundant_edges_refinement,7,10,1,5.366583354771137e-05
redundant_edges_refinement,7,10,1,5.370820872485638e-05
redundant_edges_refinement,7,10,1,5.3582945838570595e-05
redundant_edges_refinement,7,10,1,5.349982529878616e-05
redundant_edges_refinement,7,10,1,5.3625088185071945e-05
redundant_edges_refinement,7,10,1,5.3791096433997154e-05
redundant_edges_refinement,7,10,1,5.370890721678734e-05
redundant_edges_refinement,7,10,1,5.387491546571255e-05
redundant_edges_refinement,7,10,1,5.375011824071407e-05
redundant_edges_refinement,7,10,1,5.3833937272429466e-05
redundant_edges_refinement,7,10,1,5.6416960433125496e-05
redundant_edges_refinement,7,10,1,5.387491546571255e-05
redundant_edges_refinement,7,10,1,9.283307008445263e-05
redundant_edges_refinement,7,10,1,7.229205220937729e-05
redundant_edges_refinement,7,10,1,7.037492468953133e-05
redundant_edges_refinement,7,10,1,0.00010504201054573059
redundant_edges_refinement,7,10,1,8.987495675683022e-05
redundant_edges_refinement,7,10,1,7.712491787970066e-05
redundant_edges_refinement,7,10,1,7.233303040266037e-05
redundant_edges_refinement,7,10,1,7.066712714731693e-05
redundant_edges_refinement,7,10,1,6.991694681346416e-05
redundant_edges_refinement,7,10,1,6.908411160111427e-05
redundant_edges_refinement,7,10,1,6.91248569637537e-05
redundant_edges_refinement,7,10,1,6.950017996132374e-05
redundant_edges_refinement,7,10,1,6.825011223554611e-05
redundant_edges_refinement,7,10,1,6.850017234683037e-05
redundant_edges_refinement,7,10,1,6.841705180704594e-05
redundant_edges_refinement,7,10,1,6.858306005597115e-05
redundant_edges_refinement,7,10,1,6.845779716968536e-05
redundant_edges_refinement,7,10,1,6.812508217990398e-05
redundant_edges_refinement,7,10,1,7.116608321666718e-05
redundant_edges_refinement,7,10,1,6.816699169576168e-05
redundant_edges_refinement,7,10,1,6.779097020626068e-05
redundant_edges_refinement,7,10,1,6.904103793203831e-05
redundant_edges_refinement,7,10,1,7.354211993515491e-05
redundant_edges_refinement,7,10,1,6.837490946054459e-05
redundant_edges_refinement,7,10,1,7.408298552036285e-05
redundant_edges_refinement,7,10,1,6.783381104469299e-05
redundant_edges_refinement,7,10,1,6.762496195733547e-05
redundant_edges_refinement,7,10,1,6.77499920129776e-05
redundant_edges_refinement,7,10,1,6.762496195733547e-05
redundant_edges_refinement,7,10,1,6.800005212426186e-05
redundant_edges_refinement,7,10,1,6.783404387533665e-05
redundant_edges_refinement,7,10,1,6.791693158447742e-05
redundant_edges_refinement,7,10,1,7.320800796151161e-05
redundant_edges_refinement,7,10,1,6.812484934926033e-05
redundant_edges_refinement,7,10,1,6.766710430383682e-05
redundant_edges_refinement,7,10,1,6.775022484362125e-05
redundant_edges_refinement,7,10,1,6.766594015061855e-05
redundant_edges_refinement,7,10,1,6.791693158447742e-05
redundant_edges_refinement,7,10,1,6.991601549088955e-05
redundant_edges_refinement,7,10,1,6.787502206861973e-05
redundant_edges_refinement,7,10,1,6.708409637212753e-05
redundant_edges_refinement,7,10,1,6.762496195733547e-05
redundant_edges_refinement,7,10,1,6.745802238583565e-05
redundant_edges_refinement,7,10,1,6.77080824971199e-05
redundant_edges_refinement,7,10,1,6.737513467669487e-05
redundant_edges_refinement,7,10,1,6.77499920129776e-05
redundant_edges_refinement,7,10,1,6.749993190169334e-05
redundant_edges_refinement,7,10,1,6.733299233019352e-05
redundant_edges_refinement,7,10,1,6.737513467669487e-05
redundant_edges_refinement,7,10,1,6.791600026190281e-05
redundant_edges_refinement,7,10,1,6.791716441512108e-05
redundant_edges_refinement,7,10,1,6.745895370841026e-05
redundant_edges_refinement,7,10,1,6.729201413691044e-05
redundant_edges_refinement,7,10,1,7.704203017055988e-05
redundant_edges_refinement,7,10,1,7.766694761812687e-05
redundant_edges_refinement,7,10,1,7.77500681579113e-05
redundant_edges_refinement,7,10,1,7.7791977673769e-05
redundant_edges_refinement,7,10,1,7.745809853076935e-05
redundant_edges_refinement,7,10,1,7.77500681579113e-05
redundant_edges_refinement,7,10,1,7.737497799098492e-05
redundant_edges_refinement,7,10,1,7.770908996462822e-05
redundant_edges_refinement,7,10,1,7.758382707834244e-05
redundant_edges_refinement,7,10,1,7.720803841948509e-05
redundant_edges_refinement,7,10,1,8.058384992182255e-05
redundant_edges_refinement,7,10,1,7.74578657001257e-05
redundant_edges_refinement,7,10,1,7.7791977673769e-05
redundant_edges_refinement,7,10,1,7.737497799098492e-05
redundant_edges_refinement,7,10,1,7.750000804662704e-05
redundant_edges_refinement,7,10,1,7.783295586705208e-05
redundant_edges_refinement,7,10,1,7.741712033748627e-05
redundant_edges_refinement,7,10,1,7.712491787970066e-05
redundant_edges_refinement,7,10,1,7.724994793534279e-05
redundant_edges_refinement,7,10,1,7.79579859226942e-05
redundant_edges_refinement,7,10,1,7.766694761812687e-05
redundant_edges_refinement,7,10,1,7.716589607298374e-05
redundant_edges_refinement,7,10,1,7.729185745120049e-05
redundant_edges_refinement,7,10,1,7.7791977673769e-05
redundant_edges_refinement,7,10,1,7.783412002027035e-05
redundant_edges_refinement,7,10,1,8.008396252989769e-05
redundant_edges_refinement,7,10,1,7.758312858641148e-05
redundant_edges_refinement,7,10,1,7.741712033748627e-05
redundant_edges_refinement,7,10,1,7.737497799098492e-05
redundant_edges_refinement,7,10,1,7.766601629555225e-05
redundant_edges_refinement,7,10,1,7.770885713398457e-05
redundant_edges_refinement,7,10,1,7.695797830820084e-05
redundant_edges_refinement,7,10,1,7.741688750684261e-05
redundant_edges_refinement,7,10,1,7.720803841948509e-05
redundant_edges_refinement,7,10,1,7.758405990898609e-05
redundant_edges_refinement,7,10,1,7.733399979770184e-05
redundant_edges_refinement,7,10,1,7.691700011491776e-05
redundant_edges_refinement,7,10,1,7.758312858641148e-05
redundant_edges_refinement,7,10,1,7.77500681579113e-05
redundant_edges_refinement,7,10,1,7.77500681579113e-05
redundant_edges_refinement,7,10,1,7.766718044877052e-05
redundant_edges_refinement,7,10,1,8.145812898874283e-05
redundant_edges_refinement,7,10,1,7.762503810226917e-05
redundant_edges_refinement,7,10,1,7.770908996462822e-05
redundant_edges_refinement,7,10,1,7.77081586420536e-05
redundant_edges_refinement,7,10,1,7.733399979770184e-05
redundant_edges_refinement,7,10,1,7.737497799098492e-05
