method,parameter_count,actual_trainable_parameters,stored_parameters,parameter_multiplier,branch_count,inference_multiplier,measured_inference_time_seconds,candidate_count,selector_validation_budget,is_single_model,is_branch_model,uses_supplied_context,uses_validation_data,uses_obstruction_data
random_branch_control,1154,1154,1154,2.0,2,2.0,0.0004972501192241907,1,4000,False,True,False,False,False
random_branch_control,4354,4354,4354,2.0,2,2.0,0.0006812089122831821,1,4000,False,True,False,False,False
random_branch_control,1154,1154,1154,2.0,2,2.0,0.00040774978697299957,1,4000,False,True,False,False,False
random_branch_control,1154,1154,1154,2.0,2,2.0,0.000408208929002285,1,4000,False,True,False,False,False
random_branch_control,4354,4354,4354,2.0,2,2.0,0.0006708342116326094,1,4000,False,True,False,False,False
random_branch_control,1154,1154,1154,2.0,2,2.0,0.0005184579640626907,1,4000,False,True,False,False,False
random_branch_control,4354,4354,4354,2.0,2,2.0,0.0006927088834345341,1,4000,False,True,False,False,False
random_branch_control,1154,1154,1154,2.0,2,2.0,0.000482749892398715,1,4000,False,True,False,False,False
random_branch_control,4354,4354,4354,2.0,2,2.0,0.0007790829986333847,1,4000,False,True,False,False,False
random_branch_control,1154,1154,1154,2.0,2,2.0,0.0007254169322550297,1,4000,False,True,False,False,False
random_branch_control,4354,4354,4354,2.0,2,2.0,0.0007112498860806227,1,4000,False,True,False,False,False
random_branch_control,4354,4354,4354,2.0,2,2.0,0.0006912921089679003,1,4000,False,True,False,False,False
random_branch_control,1154,1154,1154,2.0,2,2.0,0.0003933750558644533,1,4000,False,True,False,False,False
random_branch_control,1154,1154,1154,2.0,2,2.0,0.000751707935705781,1,4000,False,True,False,False,False
random_branch_control,4354,4354,4354,2.0,2,2.0,0.0007015001028776169,1,4000,False,True,False,False,False
random_branch_control,4354,4354,4354,2.0,2,2.0,0.0008958340622484684,1,4000,False,True,False,False,False
random_branch_control,4354,4354,4354,2.0,2,2.0,0.0006693329196423292,1,4000,False,True,False,False,False
random_branch_control,1154,1154,1154,2.0,2,2.0,0.0006242501549422741,1,4000,False,True,False,False,False
random_branch_control,4354,4354,4354,2.0,2,2.0,0.0007518338970839977,1,4000,False,True,False,False,False
random_branch_control,4354,4354,4354,2.0,2,2.0,0.0006748749874532223,1,4000,False,True,False,False,False
random_branch_control,4354,4354,4354,2.0,2,2.0,0.0006795411463826895,1,4000,False,True,False,False,False
random_branch_control,1154,1154,1154,2.0,2,2.0,0.00043933303095400333,1,4000,False,True,False,False,False
random_branch_control,1154,1154,1154,2.0,2,2.0,0.0004654999356716871,1,4000,False,True,False,False,False
random_branch_control,4354,4354,4354,2.0,2,2.0,0.0006616669707000256,1,4000,False,True,False,False,False
random_branch_control,4354,4354,4354,2.0,2,2.0,0.0006863330490887165,1,4000,False,True,False,False,False
random_branch_control,1154,1154,1154,2.0,2,2.0,0.000384374987334013,1,4000,False,True,False,False,False
random_branch_control,1154,1154,1154,2.0,2,2.0,0.00038875010795891285,1,4000,False,True,False,False,False
random_branch_control,1154,1154,1154,2.0,2,2.0,0.00048375013284385204,1,4000,False,True,False,False,False
random_branch_control,1154,1154,1154,2.0,2,2.0,0.0004421661142259836,1,4000,False,True,False,False,False
random_branch_control,4354,4354,4354,2.0,2,2.0,0.000696167116984725,1,4000,False,True,False,False,False
random_branch_control,4354,4354,4354,2.0,2,2.0,0.0006615419406443834,1,4000,False,True,False,False,False
random_branch_control,4354,4354,4354,2.0,2,2.0,0.0006903749890625477,1,4000,False,True,False,False,False
random_branch_control,4354,4354,4354,2.0,2,2.0,0.00070583401247859,1,4000,False,True,False,False,False
random_branch_control,1154,1154,1154,2.0,2,2.0,0.0005134581588208675,1,4000,False,True,False,False,False
random_branch_control,4354,4354,4354,2.0,2,2.0,0.0006795420777052641,1,4000,False,True,False,False,False
random_branch_control,4354,4354,4354,2.0,2,2.0,0.0007830839604139328,1,4000,False,True,False,False,False
random_branch_control,1154,1154,1154,2.0,2,2.0,0.00044145784340798855,1,4000,False,True,False,False,False
random_branch_control,4354,4354,4354,2.0,2,2.0,0.0007650840561836958,1,4000,False,True,False,False,False
random_branch_control,4354,4354,4354,2.0,2,2.0,0.0014242501929402351,1,4000,False,True,False,False,False
random_branch_control,1154,1154,1154,2.0,2,2.0,0.0004010419361293316,1,4000,False,True,False,False,False
random_branch_control,1154,1154,1154,2.0,2,2.0,0.00038808397948741913,1,4000,False,True,False,False,False
random_branch_control,1154,1154,1154,2.0,2,2.0,0.0005724579095840454,1,4000,False,True,False,False,False
random_branch_control,4354,4354,4354,2.0,2,2.0,0.0007781668100506067,1,4000,False,True,False,False,False
random_branch_control,1154,1154,1154,2.0,2,2.0,0.00041395798325538635,1,4000,False,True,False,False,False
random_branch_control,1154,1154,1154,2.0,2,2.0,0.0004919171333312988,1,4000,False,True,False,False,False
random_branch_control,1154,1154,1154,2.0,2,2.0,0.0004885420203208923,1,4000,False,True,False,False,False
random_branch_control,4354,4354,4354,2.0,2,2.0,0.0006678749341517687,1,4000,False,True,False,False,False
random_branch_control,4354,4354,4354,2.0,2,2.0,0.0006939580198377371,1,4000,False,True,False,False,False
random_branch_control,4354,4354,4354,2.0,2,2.0,0.000691958935931325,1,4000,False,True,False,False,False
random_branch_control,1154,1154,1154,2.0,2,2.0,0.00041429116390645504,1,4000,False,True,False,False,False
random_branch_control,1154,1154,1154,2.0,2,2.0,0.0004904998932033777,1,4000,False,True,False,False,False
random_branch_control,4354,4354,4354,2.0,2,2.0,0.000711207976564765,1,4000,False,True,False,False,False
random_branch_control,4354,4354,4354,2.0,2,2.0,0.056035750079900026,1,4000,False,True,False,False,False
random_branch_control,4354,4354,4354,2.0,2,2.0,0.0006761669646948576,1,4000,False,True,False,False,False
random_branch_control,4354,4354,4354,2.0,2,2.0,0.0006607088726013899,1,4000,False,True,False,False,False
random_branch_control,1154,1154,1154,2.0,2,2.0,0.0004013748839497566,1,4000,False,True,False,False,False
random_branch_control,4354,4354,4354,2.0,2,2.0,0.0007674999069422483,1,4000,False,True,False,False,False
random_branch_control,1154,1154,1154,2.0,2,2.0,0.0005242908373475075,1,4000,False,True,False,False,False
random_branch_control,1154,1154,1154,2.0,2,2.0,0.0004025001544505358,1,4000,False,True,False,False,False
random_branch_control,4354,4354,4354,2.0,2,2.0,0.0006726251449435949,1,4000,False,True,False,False,False
random_branch_control,1154,1154,1154,2.0,2,2.0,0.0004183331038802862,1,4000,False,True,False,False,False
random_branch_control,4354,4354,4354,2.0,2,2.0,0.0007516660261899233,1,4000,False,True,False,False,False
random_branch_control,4354,4354,4354,2.0,2,2.0,0.0006674169562757015,1,4000,False,True,False,False,False
random_branch_control,1154,1154,1154,2.0,2,2.0,0.000782917020842433,1,4000,False,True,False,False,False
random_branch_control,4354,4354,4354,2.0,2,2.0,0.000694790855050087,1,4000,False,True,False,False,False
random_branch_control,1154,1154,1154,2.0,2,2.0,0.0004290419165045023,1,4000,False,True,False,False,False
random_branch_control,4354,4354,4354,2.0,2,2.0,0.0006789581384509802,1,4000,False,True,False,False,False
random_branch_control,1154,1154,1154,2.0,2,2.0,0.001030833926051855,1,4000,False,True,False,False,False
random_branch_control,1154,1154,1154,2.0,2,2.0,0.0004846251104027033,1,4000,False,True,False,False,False
random_branch_control,4354,4354,4354,2.0,2,2.0,0.0007242921274155378,1,4000,False,True,False,False,False
random_branch_control,1154,1154,1154,2.0,2,2.0,0.0008060000836849213,1,4000,False,True,False,False,False
random_branch_control,4354,4354,4354,2.0,2,2.0,0.000712165841832757,1,4000,False,True,False,False,False
random_branch_control,1154,1154,1154,2.0,2,2.0,0.0004382920451462269,1,4000,False,True,False,False,False
random_branch_control,4354,4354,4354,2.0,2,2.0,0.0007953750900924206,1,4000,False,True,False,False,False
random_branch_control,4354,4354,4354,2.0,2,2.0,0.0007849999237805605,1,4000,False,True,False,False,False
random_branch_control,1154,1154,1154,2.0,2,2.0,0.0004000829067081213,1,4000,False,True,False,False,False
random_branch_control,1154,1154,1154,2.0,2,2.0,0.0004979998338967562,1,4000,False,True,False,False,False
random_branch_control,1154,1154,1154,2.0,2,2.0,0.0005014159251004457,1,4000,False,True,False,False,False
random_branch_control,4354,4354,4354,2.0,2,2.0,0.0007471251301467419,1,4000,False,True,False,False,False
random_branch_control,4354,4354,4354,2.0,2,2.0,0.0007502080406993628,1,4000,False,True,False,False,False
random_branch_control,4354,4354,4354,2.0,2,2.0,0.000698750140145421,1,4000,False,True,False,False,False
random_branch_control,1154,1154,1154,2.0,2,2.0,0.00048341602087020874,1,4000,False,True,False,False,False
random_branch_control,4354,4354,4354,2.0,2,2.0,0.0007682498544454575,1,4000,False,True,False,False,False
random_branch_control,4354,4354,4354,2.0,2,2.0,0.0007229999173432589,1,4000,False,True,False,False,False
random_branch_control,1154,1154,1154,2.0,2,2.0,0.0005499578546732664,1,4000,False,True,False,False,False
random_branch_control,1154,1154,1154,2.0,2,2.0,0.00039845798164606094,1,4000,False,True,False,False,False
random_branch_control,4354,4354,4354,2.0,2,2.0,0.0006757501978427172,1,4000,False,True,False,False,False
random_branch_control,1154,1154,1154,2.0,2,2.0,0.00045316689647734165,1,4000,False,True,False,False,False
random_branch_control,4354,4354,4354,2.0,2,2.0,0.0007516250479966402,1,4000,False,True,False,False,False
random_branch_control,4354,4354,4354,2.0,2,2.0,0.000737540889531374,1,4000,False,True,False,False,False
random_branch_control,1154,1154,1154,2.0,2,2.0,0.0005144579336047173,1,4000,False,True,False,False,False
random_branch_control,1154,1154,1154,2.0,2,2.0,0.00040895817801356316,1,4000,False,True,False,False,False
random_branch_control,1154,1154,1154,2.0,2,2.0,0.00038366694934666157,1,4000,False,True,False,False,False
random_branch_control,1154,1154,1154,2.0,2,2.0,0.0004726659972220659,1,4000,False,True,False,False,False
random_branch_control,1154,1154,1154,2.0,2,2.0,0.0004515829496085644,1,4000,False,True,False,False,False
random_branch_control,4354,4354,4354,2.0,2,2.0,0.0008217080030590296,1,4000,False,True,False,False,False
random_branch_control,1154,1154,1154,2.0,2,2.0,0.0005093750078231096,1,4000,False,True,False,False,False
random_branch_control,1154,1154,1154,2.0,2,2.0,0.0004023329820483923,1,4000,False,True,False,False,False
random_branch_control,4354,4354,4354,2.0,2,2.0,0.0006839160341769457,1,4000,False,True,False,False,False
random_branch_control,1154,1154,1154,2.0,2,2.0,0.00048133404925465584,1,4000,False,True,False,False,False
random_branch_control,1154,1154,1154,2.0,2,2.0,0.0009730421006679535,1,4000,False,True,False,False,False
random_branch_control,1154,1154,1154,2.0,2,2.0,0.0004935842007398605,1,4000,False,True,False,False,False
random_branch_control,1154,1154,1154,2.0,2,2.0,0.00038524996489286423,1,4000,False,True,False,False,False
random_branch_control,4354,4354,4354,2.0,2,2.0,0.0006727918516844511,1,4000,False,True,False,False,False
random_branch_control,1154,1154,1154,2.0,2,2.0,0.0004740830045193434,1,4000,False,True,False,False,False
random_branch_control,1154,1154,1154,2.0,2,2.0,0.00037625012919306755,1,4000,False,True,False,False,False
random_branch_control,4354,4354,4354,2.0,2,2.0,0.0007458750624209642,1,4000,False,True,False,False,False
random_branch_control,1154,1154,1154,2.0,2,2.0,0.0004053330048918724,1,4000,False,True,False,False,False
random_branch_control,4354,4354,4354,2.0,2,2.0,0.0007660419214516878,1,4000,False,True,False,False,False
random_branch_control,4354,4354,4354,2.0,2,2.0,0.0007737919222563505,1,4000,False,True,False,False,False
random_branch_control,4354,4354,4354,2.0,2,2.0,0.0007387499790638685,1,4000,False,True,False,False,False
random_branch_control,1154,1154,1154,2.0,2,2.0,0.0004289590287953615,1,4000,False,True,False,False,False
random_branch_control,4354,4354,4354,2.0,2,2.0,0.0007104158867150545,1,4000,False,True,False,False,False
random_branch_control,4354,4354,4354,2.0,2,2.0,0.0006797919049859047,1,4000,False,True,False,False,False
random_branch_control,1154,1154,1154,2.0,2,2.0,0.0006266250275075436,1,4000,False,True,False,False,False
random_branch_control,1154,1154,1154,2.0,2,2.0,0.00043558282777667046,1,4000,False,True,False,False,False
random_branch_control,1154,1154,1154,2.0,2,2.0,0.00048525002785027027,1,4000,False,True,False,False,False
random_branch_control,4354,4354,4354,2.0,2,2.0,0.0007102089002728462,1,4000,False,True,False,False,False
random_branch_control,4354,4354,4354,2.0,2,2.0,0.0007833328563719988,1,4000,False,True,False,False,False
random_branch_control,4354,4354,4354,2.0,2,2.0,0.0007598339579999447,1,4000,False,True,False,False,False
random_branch_control,4354,4354,4354,2.0,2,2.0,0.0006868341006338596,1,4000,False,True,False,False,False
random_branch_control,1154,1154,1154,2.0,2,2.0,0.0004589168820530176,1,4000,False,True,False,False,False
random_branch_control,1154,1154,1154,2.0,2,2.0,0.0003858748823404312,1,4000,False,True,False,False,False
random_branch_control,4354,4354,4354,2.0,2,2.0,0.0006819590926170349,1,4000,False,True,False,False,False
random_branch_control,1154,1154,1154,2.0,2,2.0,0.0005004170816391706,1,4000,False,True,False,False,False
random_branch_control,4354,4354,4354,2.0,2,2.0,0.0008309578988701105,1,4000,False,True,False,False,False
random_branch_control,4354,4354,4354,2.0,2,2.0,0.0007392081897705793,1,4000,False,True,False,False,False
random_branch_control,4354,4354,4354,2.0,2,2.0,0.0008001250680536032,1,4000,False,True,False,False,False
random_branch_control,1154,1154,1154,2.0,2,2.0,0.0009773748461157084,1,4000,False,True,False,False,False
random_branch_control,4354,4354,4354,2.0,2,2.0,0.0007502501830458641,1,4000,False,True,False,False,False
random_branch_control,4354,4354,4354,2.0,2,2.0,0.0007243331056088209,1,4000,False,True,False,False,False
random_branch_control,4354,4354,4354,2.0,2,2.0,0.0006948329973965883,1,4000,False,True,False,False,False
random_branch_control,1154,1154,1154,2.0,2,2.0,0.0008047078736126423,1,4000,False,True,False,False,False
random_branch_control,1154,1154,1154,2.0,2,2.0,0.0008308747783303261,1,4000,False,True,False,False,False
random_branch_control,1154,1154,1154,2.0,2,2.0,0.0005087079480290413,1,4000,False,True,False,False,False
random_branch_control,1154,1154,1154,2.0,2,2.0,0.00044291606172919273,1,4000,False,True,False,False,False
random_branch_control,1154,1154,1154,2.0,2,2.0,0.0005593330133706331,1,4000,False,True,False,False,False
random_branch_control,1154,1154,1154,2.0,2,2.0,0.0004988750442862511,1,4000,False,True,False,False,False
random_branch_control,4354,4354,4354,2.0,2,2.0,0.0007711250800639391,1,4000,False,True,False,False,False
random_branch_control,4354,4354,4354,2.0,2,2.0,0.0006731250323355198,1,4000,False,True,False,False,False
random_branch_control,4354,4354,4354,2.0,2,2.0,0.000963500002399087,1,4000,False,True,False,False,False
random_branch_control,1154,1154,1154,2.0,2,2.0,0.0004809158854186535,1,4000,False,True,False,False,False
random_branch_control,4354,4354,4354,2.0,2,2.0,0.0007417080923914909,1,4000,False,True,False,False,False
random_branch_control,1154,1154,1154,2.0,2,2.0,0.00039566587656736374,1,4000,False,True,False,False,False
random_branch_control,4354,4354,4354,2.0,2,2.0,0.0007125840056687593,1,4000,False,True,False,False,False
random_branch_control,1154,1154,1154,2.0,2,2.0,0.0004902500659227371,1,4000,False,True,False,False,False
random_branch_control,1154,1154,1154,2.0,2,2.0,0.0005613749381154776,1,4000,False,True,False,False,False
random_branch_control,1154,1154,1154,2.0,2,2.0,0.0004768751095980406,1,4000,False,True,False,False,False
random_branch_control,4354,4354,4354,2.0,2,2.0,0.0007046659011393785,1,4000,False,True,False,False,False
random_branch_control,1154,1154,1154,2.0,2,2.0,0.0004840840119868517,1,4000,False,True,False,False,False
random_branch_control,4354,4354,4354,2.0,2,2.0,0.0007363748736679554,1,4000,False,True,False,False,False
random_branch_control,4354,4354,4354,2.0,2,2.0,0.0007008749525994062,1,4000,False,True,False,False,False
random_branch_control,1154,1154,1154,2.0,2,2.0,0.0005484591238200665,1,4000,False,True,False,False,False
random_branch_control,4354,4354,4354,2.0,2,2.0,0.0007264579180628061,1,4000,False,True,False,False,False
random_branch_control,4354,4354,4354,2.0,2,2.0,0.0006952499970793724,1,4000,False,True,False,False,False
random_branch_control,1154,1154,1154,2.0,2,2.0,0.00038674985989928246,1,4000,False,True,False,False,False
random_branch_control,1154,1154,1154,2.0,2,2.0,0.0005417091306298971,1,4000,False,True,False,False,False
random_branch_control,1154,1154,1154,2.0,2,2.0,0.0004804171621799469,1,4000,False,True,False,False,False
random_branch_control,1154,1154,1154,2.0,2,2.0,0.00041566696017980576,1,4000,False,True,False,False,False
random_branch_control,1154,1154,1154,2.0,2,2.0,0.0003980831243097782,1,4000,False,True,False,False,False
random_branch_control,1154,1154,1154,2.0,2,2.0,0.0005127079784870148,1,4000,False,True,False,False,False
random_branch_control,1154,1154,1154,2.0,2,2.0,0.0006780000403523445,1,4000,False,True,False,False,False
supplied_context_q2_branch_predictor,4354,4354,4354,2.0,2,2.0,0.0011410419829189777,1,4000,False,True,True,False,True
supplied_context_q2_branch_predictor,4354,4354,4354,2.0,2,2.0,0.0006598748732358217,1,4000,False,True,True,False,True
supplied_context_q2_branch_predictor,1154,1154,1154,2.0,2,2.0,0.0007117921486496925,1,4000,False,True,True,False,True
supplied_context_q2_branch_predictor,1154,1154,1154,2.0,2,2.0,0.0003898749127984047,1,4000,False,True,True,False,True
supplied_context_q2_branch_predictor,1154,1154,1154,2.0,2,2.0,0.0007716668769717216,1,4000,False,True,True,False,True
supplied_context_q2_branch_predictor,4354,4354,4354,2.0,2,2.0,0.0006996251177042723,1,4000,False,True,True,False,True
supplied_context_q2_branch_predictor,4354,4354,4354,2.0,2,2.0,0.0007124170660972595,1,4000,False,True,True,False,True
supplied_context_q2_branch_predictor,1154,1154,1154,2.0,2,2.0,0.0004496669862419367,1,4000,False,True,True,False,True
supplied_context_q2_branch_predictor,1154,1154,1154,2.0,2,2.0,0.00039362511597573757,1,4000,False,True,True,False,True
supplied_context_q2_branch_predictor,4354,4354,4354,2.0,2,2.0,0.000757209025323391,1,4000,False,True,True,False,True
supplied_context_q2_branch_predictor,1154,1154,1154,2.0,2,2.0,0.0004253750666975975,1,4000,False,True,True,False,True
supplied_context_q2_branch_predictor,1154,1154,1154,2.0,2,2.0,0.0005070830229669809,1,4000,False,True,True,False,True
supplied_context_q2_branch_predictor,1154,1154,1154,2.0,2,2.0,0.0005807080306112766,1,4000,False,True,True,False,True
supplied_context_q2_branch_predictor,4354,4354,4354,2.0,2,2.0,0.0007519999053329229,1,4000,False,True,True,False,True
supplied_context_q2_branch_predictor,4354,4354,4354,2.0,2,2.0,0.0007054589223116636,1,4000,False,True,True,False,True
supplied_context_q2_branch_predictor,4354,4354,4354,2.0,2,2.0,0.0007697921246290207,1,4000,False,True,True,False,True
supplied_context_q2_branch_predictor,1154,1154,1154,2.0,2,2.0,0.0003692498430609703,1,4000,False,True,True,False,True
supplied_context_q2_branch_predictor,1154,1154,1154,2.0,2,2.0,0.00048699998296797276,1,4000,False,True,True,False,True
supplied_context_q2_branch_predictor,1154,1154,1154,2.0,2,2.0,0.00039583281613886356,1,4000,False,True,True,False,True
supplied_context_q2_branch_predictor,4354,4354,4354,2.0,2,2.0,0.0006744170095771551,1,4000,False,True,True,False,True
supplied_context_q2_branch_predictor,4354,4354,4354,2.0,2,2.0,0.0006817090325057507,1,4000,False,True,True,False,True
supplied_context_q2_branch_predictor,4354,4354,4354,2.0,2,2.0,0.0007515829056501389,1,4000,False,True,True,False,True
supplied_context_q2_branch_predictor,4354,4354,4354,2.0,2,2.0,0.0007212080527096987,1,4000,False,True,True,False,True
supplied_context_q2_branch_predictor,4354,4354,4354,2.0,2,2.0,0.0007181668188422918,1,4000,False,True,True,False,True
supplied_context_q2_branch_predictor,1154,1154,1154,2.0,2,2.0,0.0004809168167412281,1,4000,False,True,True,False,True
supplied_context_q2_branch_predictor,1154,1154,1154,2.0,2,2.0,0.0004091670271009207,1,4000,False,True,True,False,True
supplied_context_q2_branch_predictor,1154,1154,1154,2.0,2,2.0,0.0005179578438401222,1,4000,False,True,True,False,True
supplied_context_q2_branch_predictor,1154,1154,1154,2.0,2,2.0,0.0003987918607890606,1,4000,False,True,True,False,True
supplied_context_q2_branch_predictor,4354,4354,4354,2.0,2,2.0,0.0008969581685960293,1,4000,False,True,True,False,True
supplied_context_q2_branch_predictor,1154,1154,1154,2.0,2,2.0,0.0005632499232888222,1,4000,False,True,True,False,True
supplied_context_q2_branch_predictor,4354,4354,4354,2.0,2,2.0,0.0007294171955436468,1,4000,False,True,True,False,True
supplied_context_q2_branch_predictor,1154,1154,1154,2.0,2,2.0,0.00042512500658631325,1,4000,False,True,True,False,True
supplied_context_q2_branch_predictor,4354,4354,4354,2.0,2,2.0,0.000719917006790638,1,4000,False,True,True,False,True
supplied_context_q2_branch_predictor,4354,4354,4354,2.0,2,2.0,0.0007764578331261873,1,4000,False,True,True,False,True
supplied_context_q2_branch_predictor,1154,1154,1154,2.0,2,2.0,0.0003832499496638775,1,4000,False,True,True,False,True
supplied_context_q2_branch_predictor,1154,1154,1154,2.0,2,2.0,0.00043566618114709854,1,4000,False,True,True,False,True
supplied_context_q2_branch_predictor,1154,1154,1154,2.0,2,2.0,0.0005099591799080372,1,4000,False,True,True,False,True
supplied_context_q2_branch_predictor,1154,1154,1154,2.0,2,2.0,0.00039070798084139824,1,4000,False,True,True,False,True
supplied_context_q2_branch_predictor,4354,4354,4354,2.0,2,2.0,0.000995042035356164,1,4000,False,True,True,False,True
supplied_context_q2_branch_predictor,4354,4354,4354,2.0,2,2.0,0.0006874999962747097,1,4000,False,True,True,False,True
supplied_context_q2_branch_predictor,1154,1154,1154,2.0,2,2.0,0.0005641249008476734,1,4000,False,True,True,False,True
supplied_context_q2_branch_predictor,4354,4354,4354,2.0,2,2.0,0.0006844999734312296,1,4000,False,True,True,False,True
supplied_context_q2_branch_predictor,1154,1154,1154,2.0,2,2.0,0.0007372910622507334,1,4000,False,True,True,False,True
supplied_context_q2_branch_predictor,1154,1154,1154,2.0,2,2.0,0.00044779200106859207,1,4000,False,True,True,False,True
supplied_context_q2_branch_predictor,4354,4354,4354,2.0,2,2.0,0.0006751248147338629,1,4000,False,True,True,False,True
supplied_context_q2_branch_predictor,1154,1154,1154,2.0,2,2.0,0.00048533291555941105,1,4000,False,True,True,False,True
supplied_context_q2_branch_predictor,4354,4354,4354,2.0,2,2.0,0.0006969999521970749,1,4000,False,True,True,False,True
supplied_context_q2_branch_predictor,4354,4354,4354,2.0,2,2.0,0.0010729171335697174,1,4000,False,True,True,False,True
supplied_context_q2_branch_predictor,4354,4354,4354,2.0,2,2.0,0.0006755830254405737,1,4000,False,True,True,False,True
supplied_context_q2_branch_predictor,1154,1154,1154,2.0,2,2.0,0.0004384580533951521,1,4000,False,True,True,False,True
supplied_context_q2_branch_predictor,1154,1154,1154,2.0,2,2.0,0.00045620789751410484,1,4000,False,True,True,False,True
supplied_context_q2_branch_predictor,4354,4354,4354,2.0,2,2.0,0.0008596251718699932,1,4000,False,True,True,False,True
supplied_context_q2_branch_predictor,1154,1154,1154,2.0,2,2.0,0.0003900409210473299,1,4000,False,True,True,False,True
supplied_context_q2_branch_predictor,4354,4354,4354,2.0,2,2.0,0.0007018749602138996,1,4000,False,True,True,False,True
supplied_context_q2_branch_predictor,1154,1154,1154,2.0,2,2.0,0.00047345785424113274,1,4000,False,True,True,False,True
supplied_context_q2_branch_predictor,1154,1154,1154,2.0,2,2.0,0.000492042163386941,1,4000,False,True,True,False,True
supplied_context_q2_branch_predictor,4354,4354,4354,2.0,2,2.0,0.0006624169182032347,1,4000,False,True,True,False,True
supplied_context_q2_branch_predictor,1154,1154,1154,2.0,2,2.0,0.0004569590091705322,1,4000,False,True,True,False,True
supplied_context_q2_branch_predictor,1154,1154,1154,2.0,2,2.0,0.00042233290150761604,1,4000,False,True,True,False,True
supplied_context_q2_branch_predictor,1154,1154,1154,2.0,2,2.0,0.00042925006709992886,1,4000,False,True,True,False,True
supplied_context_q2_branch_predictor,1154,1154,1154,2.0,2,2.0,0.0010806252248585224,1,4000,False,True,True,False,True
supplied_context_q2_branch_predictor,4354,4354,4354,2.0,2,2.0,0.0007258751429617405,1,4000,False,True,True,False,True
supplied_context_q2_branch_predictor,4354,4354,4354,2.0,2,2.0,0.0007312081288546324,1,4000,False,True,True,False,True
supplied_context_q2_branch_predictor,1154,1154,1154,2.0,2,2.0,0.00044137495569884777,1,4000,False,True,True,False,True
supplied_context_q2_branch_predictor,1154,1154,1154,2.0,2,2.0,0.0005031249020248652,1,4000,False,True,True,False,True
supplied_context_q2_branch_predictor,4354,4354,4354,2.0,2,2.0,0.0006834170781075954,1,4000,False,True,True,False,True
supplied_context_q2_branch_predictor,1154,1154,1154,2.0,2,2.0,0.0005375409964472055,1,4000,False,True,True,False,True
supplied_context_q2_branch_predictor,4354,4354,4354,2.0,2,2.0,0.0007177079096436501,1,4000,False,True,True,False,True
supplied_context_q2_branch_predictor,1154,1154,1154,2.0,2,2.0,0.0004312910605221987,1,4000,False,True,True,False,True
supplied_context_q2_branch_predictor,4354,4354,4354,2.0,2,2.0,0.000695166876539588,1,4000,False,True,True,False,True
supplied_context_q2_branch_predictor,1154,1154,1154,2.0,2,2.0,0.0005255839787423611,1,4000,False,True,True,False,True
supplied_context_q2_branch_predictor,1154,1154,1154,2.0,2,2.0,0.0006743748672306538,1,4000,False,True,True,False,True
supplied_context_q2_branch_predictor,4354,4354,4354,2.0,2,2.0,0.0007499170023947954,1,4000,False,True,True,False,True
supplied_context_q2_branch_predictor,1154,1154,1154,2.0,2,2.0,0.0005049998871982098,1,4000,False,True,True,False,True
supplied_context_q2_branch_predictor,1154,1154,1154,2.0,2,2.0,0.0004853750579059124,1,4000,False,True,True,False,True
supplied_context_q2_branch_predictor,1154,1154,1154,2.0,2,2.0,0.0004905839450657368,1,4000,False,True,True,False,True
supplied_context_q2_branch_predictor,1154,1154,1154,2.0,2,2.0,0.00040295906364917755,1,4000,False,True,True,False,True
supplied_context_q2_branch_predictor,4354,4354,4354,2.0,2,2.0,0.0007623331621289253,1,4000,False,True,True,False,True
supplied_context_q2_branch_predictor,4354,4354,4354,2.0,2,2.0,0.0008345830719918013,1,4000,False,True,True,False,True
supplied_context_q2_branch_predictor,4354,4354,4354,2.0,2,2.0,0.0007691660430282354,1,4000,False,True,True,False,True
supplied_context_q2_branch_predictor,1154,1154,1154,2.0,2,2.0,0.0006217909976840019,1,4000,False,True,True,False,True
supplied_context_q2_branch_predictor,1154,1154,1154,2.0,2,2.0,0.0005028750747442245,1,4000,False,True,True,False,True
supplied_context_q2_branch_predictor,1154,1154,1154,2.0,2,2.0,0.0005887500010430813,1,4000,False,True,True,False,True
supplied_context_q2_branch_predictor,1154,1154,1154,2.0,2,2.0,0.0004090841393917799,1,4000,False,True,True,False,True
supplied_context_q2_branch_predictor,1154,1154,1154,2.0,2,2.0,0.0004105831030756235,1,4000,False,True,True,False,True
supplied_context_q2_branch_predictor,1154,1154,1154,2.0,2,2.0,0.0004670829512178898,1,4000,False,True,True,False,True
supplied_context_q2_branch_predictor,4354,4354,4354,2.0,2,2.0,0.0007014581933617592,1,4000,False,True,True,False,True
supplied_context_q2_branch_predictor,1154,1154,1154,2.0,2,2.0,0.0004893331788480282,1,4000,False,True,True,False,True
supplied_context_q2_branch_predictor,1154,1154,1154,2.0,2,2.0,0.00048762490041553974,1,4000,False,True,True,False,True
supplied_context_q2_branch_predictor,1154,1154,1154,2.0,2,2.0,0.000486917095258832,1,4000,False,True,True,False,True
supplied_context_q2_branch_predictor,1154,1154,1154,2.0,2,2.0,0.0004926251713186502,1,4000,False,True,True,False,True
supplied_context_q2_branch_predictor,4354,4354,4354,2.0,2,2.0,0.0006734170019626617,1,4000,False,True,True,False,True
supplied_context_q2_branch_predictor,1154,1154,1154,2.0,2,2.0,0.00048450008034706116,1,4000,False,True,True,False,True
supplied_context_q2_branch_predictor,4354,4354,4354,2.0,2,2.0,0.0008132921066135168,1,4000,False,True,True,False,True
