family,width,seed,method,test_accuracy,test_loss,label_permutation_regression_passed,candidate_logits_executed,parameter_count,actual_trainable_parameters,stored_parameters,parameter_multiplier,branch_count,inference_multiplier,measured_inference_time_seconds,candidate_count,selector_validation_budget,saved_logits_path,saved_logits_sha256,is_single_model,is_branch_model,uses_supplied_context,uses_validation_data,uses_obstruction_data
mu2_nontrivial_h2,32,29,ordinary_weight_average,0.5005,0.6931471805599454,True,True,577,577,577,1.0,1,1.0,0.0006069170776754618,1,4000,reports/overnight_program/logits/central_mu2/mu2_nontrivial_h2_W32_S29.npz,2f74e28bfaa6ef87d2cf90d9c96a42f6e76c25b19ebb457c2a7e346d5fd88051,True,False,False,False,False
mu2_nontrivial_h2,32,29,git_rebasin_pairwise,0.75,0.6108238443094933,True,True,577,577,577,1.0,1,1.0,0.00046258303336799145,1,4000,reports/overnight_program/logits/central_mu2/mu2_nontrivial_h2_W32_S29.npz,2f74e28bfaa6ef87d2cf90d9c96a42f6e76c25b19ebb457c2a7e346d5fd88051,True,False,False,False,False
mu2_nontrivial_h2,32,29,c2m3_synchronized,0.75,0.6108238443094933,True,True,577,577,577,1.0,1,1.0,0.0005128339398652315,1,4000,reports/overnight_program/logits/central_mu2/mu2_nontrivial_h2_W32_S29.npz,2f74e28bfaa6ef87d2cf90d9c96a42f6e76c25b19ebb457c2a7e346d5fd88051,True,False,False,False,False
mu2_nontrivial_h2,32,29,supplied_context_q2_branch_predictor,1.0,0.40492981109229115,True,True,1154,1154,1154,2.0,2,2.0,0.0004181661643087864,1,4000,reports/overnight_program/logits/central_mu2/mu2_nontrivial_h2_W32_S29.npz,2f74e28bfaa6ef87d2cf90d9c96a42f6e76c25b19ebb457c2a7e346d5fd88051,False,True,True,False,True
mu2_nontrivial_h2,32,29,random_branch_control,0.75,0.6108238443094933,True,True,1154,1154,1154,2.0,2,2.0,0.00045316689647734165,1,4000,reports/overnight_program/logits/central_mu2/mu2_nontrivial_h2_W32_S29.npz,2f74e28bfaa6ef87d2cf90d9c96a42f6e76c25b19ebb457c2a7e346d5fd88051,False,True,False,False,False
mu2_nontrivial_h2,32,29,validation_global_branch_selector,0.75,0.6108238443094933,True,True,1154,1154,1154,2.0,2,2.0,0.0003983748611062765,1,4000,reports/overnight_program/logits/central_mu2/mu2_nontrivial_h2_W32_S29.npz,2f74e28bfaa6ef87d2cf90d9c96a42f6e76c25b19ebb457c2a7e346d5fd88051,False,True,False,True,False
mu2_nontrivial_h2,32,29,validation_face_table_router,1.0,0.40492981109229115,True,True,1154,1154,1154,2.0,2,2.0,0.00039766705594956875,1,4000,reports/overnight_program/logits/central_mu2/mu2_nontrivial_h2_W32_S29.npz,2f74e28bfaa6ef87d2cf90d9c96a42f6e76c25b19ebb457c2a7e346d5fd88051,False,True,False,True,False
mu2_nontrivial_h2,32,29,wrong_twist_control,0.5,0.8145865298872095,True,True,1154,1154,1154,2.0,2,2.0,0.0003718750085681677,1,4000,reports/overnight_program/logits/central_mu2/mu2_nontrivial_h2_W32_S29.npz,2f74e28bfaa6ef87d2cf90d9c96a42f6e76c25b19ebb457c2a7e346d5fd88051,False,True,False,False,False
mu2_nontrivial_h2,32,29,wrong_context_control,0.5,0.8099987944682434,True,True,1154,1154,1154,2.0,2,2.0,0.00040120910853147507,1,4000,reports/overnight_program/logits/central_mu2/mu2_nontrivial_h2_W32_S29.npz,2f74e28bfaa6ef87d2cf90d9c96a42f6e76c25b19ebb457c2a7e346d5fd88051,False,True,False,False,False
mu2_nontrivial_h2,32,29,no_twist_branch_control,0.75,0.6108238443094933,True,True,1154,1154,1154,2.0,2,2.0,0.0003939999733120203,1,4000,reports/overnight_program/logits/central_mu2/mu2_nontrivial_h2_W32_S29.npz,2f74e28bfaa6ef87d2cf90d9c96a42f6e76c25b19ebb457c2a7e346d5fd88051,False,True,False,False,False
mu2_nontrivial_h2,32,29,distilled_single_model_control,0.75,0.6249231660442395,True,True,577,577,577,1.0,1,1.0,0.0007211670745164156,1,4000,reports/overnight_program/logits/central_mu2/mu2_nontrivial_h2_W32_S29.npz,2f74e28bfaa6ef87d2cf90d9c96a42f6e76c25b19ebb457c2a7e346d5fd88051,True,False,False,True,False
mu2_nontrivial_h2,32,29,parameter_matched_wide_control,0.741625,0.6153130717046891,True,True,1189,1189,1189,2.0606585788561524,1,1.0,0.0009718751534819603,1,4000,reports/overnight_program/logits/central_mu2/mu2_nontrivial_h2_W32_S29.npz,2f74e28bfaa6ef87d2cf90d9c96a42f6e76c25b19ebb457c2a7e346d5fd88051,True,False,False,False,False
mu2_nontrivial_h2,32,29,ensemble_reference,0.75,0.6108238443094933,True,True,2308,2308,2308,4.0,4,4.0,0.006186084123328328,1,4000,reports/overnight_program/logits/central_mu2/mu2_nontrivial_h2_W32_S29.npz,2f74e28bfaa6ef87d2cf90d9c96a42f6e76c25b19ebb457c2a7e346d5fd88051,False,False,False,False,False
mu2_nontrivial_h2,64,0,ordinary_weight_average,0.49875,0.6931471805599454,True,True,2177,2177,2177,1.0,1,1.0,0.0007643329445272684,1,4000,reports/overnight_program/logits/central_mu2/mu2_nontrivial_h2_W64_S0.npz,ffd191425dfa58f2ca1e3c5c87162ddda7b4c744629c710927fdfe7caed62cc0,True,False,False,False,False
mu2_nontrivial_h2,64,0,git_rebasin_pairwise,0.75,0.6086288320185688,True,True,2177,2177,2177,1.0,1,1.0,0.000777082983404398,1,4000,reports/overnight_program/logits/central_mu2/mu2_nontrivial_h2_W64_S0.npz,ffd191425dfa58f2ca1e3c5c87162ddda7b4c744629c710927fdfe7caed62cc0,True,False,False,False,False
mu2_nontrivial_h2,64,0,c2m3_synchronized,0.75,0.6086288320185688,True,True,2177,2177,2177,1.0,1,1.0,0.0007585410494357347,1,4000,reports/overnight_program/logits/central_mu2/mu2_nontrivial_h2_W64_S0.npz,ffd191425dfa58f2ca1e3c5c87162ddda7b4c744629c710927fdfe7caed62cc0,True,False,False,False,False
mu2_nontrivial_h2,64,0,supplied_context_q2_branch_predictor,1.0,0.40741834633211893,True,True,4354,4354,4354,2.0,2,2.0,0.0007494171150028706,1,4000,reports/overnight_program/logits/central_mu2/mu2_nontrivial_h2_W64_S0.npz,ffd191425dfa58f2ca1e3c5c87162ddda7b4c744629c710927fdfe7caed62cc0,False,True,True,False,True
mu2_nontrivial_h2,64,0,random_branch_control,0.75,0.6086288320185688,True,True,4354,4354,4354,2.0,2,2.0,0.0007502501830458641,1,4000,reports/overnight_program/logits/central_mu2/mu2_nontrivial_h2_W64_S0.npz,ffd191425dfa58f2ca1e3c5c87162ddda7b4c744629c710927fdfe7caed62cc0,False,True,False,False,False
mu2_nontrivial_h2,64,0,validation_global_branch_selector,0.75,0.6086288320185688,True,True,4354,4354,4354,2.0,2,2.0,0.000762708019465208,1,4000,reports/overnight_program/logits/central_mu2/mu2_nontrivial_h2_W64_S0.npz,ffd191425dfa58f2ca1e3c5c87162ddda7b4c744629c710927fdfe7caed62cc0,False,True,False,True,False
mu2_nontrivial_h2,64,0,validation_face_table_router,1.0,0.40741834633211893,True,True,4354,4354,4354,2.0,2,2.0,0.0007479169871658087,1,4000,reports/overnight_program/logits/central_mu2/mu2_nontrivial_h2_W64_S0.npz,ffd191425dfa58f2ca1e3c5c87162ddda7b4c744629c710927fdfe7caed62cc0,False,True,False,True,False
mu2_nontrivial_h2,64,0,wrong_twist_control,0.5,0.8010000005548188,True,True,4354,4354,4354,2.0,2,2.0,0.0011740841437131166,1,4000,reports/overnight_program/logits/central_mu2/mu2_nontrivial_h2_W64_S0.npz,ffd191425dfa58f2ca1e3c5c87162ddda7b4c744629c710927fdfe7caed62cc0,False,True,False,False,False
mu2_nontrivial_h2,64,0,wrong_context_control,0.5,0.8079432621103689,True,True,4354,4354,4354,2.0,2,2.0,0.0008188341744244099,1,4000,reports/overnight_program/logits/central_mu2/mu2_nontrivial_h2_W64_S0.npz,ffd191425dfa58f2ca1e3c5c87162ddda7b4c744629c710927fdfe7caed62cc0,False,True,False,False,False
mu2_nontrivial_h2,64,0,no_twist_branch_control,0.75,0.6086288320185688,True,True,4354,4354,4354,2.0,2,2.0,0.0007625841535627842,1,4000,reports/overnight_program/logits/central_mu2/mu2_nontrivial_h2_W64_S0.npz,ffd191425dfa58f2ca1e3c5c87162ddda7b4c744629c710927fdfe7caed62cc0,False,True,False,False,False
mu2_nontrivial_h2,64,0,distilled_single_model_control,0.75,0.6247616848700904,True,True,2177,2177,2177,1.0,1,1.0,0.0007468329276889563,1,4000,reports/overnight_program/logits/central_mu2/mu2_nontrivial_h2_W64_S0.npz,ffd191425dfa58f2ca1e3c5c87162ddda7b4c744629c710927fdfe7caed62cc0,True,False,False,True,False
mu2_nontrivial_h2,64,0,parameter_matched_wide_control,0.733,0.6145396787998217,True,True,4421,4421,4421,2.0307762976573267,1,1.0,0.001720333006232977,1,4000,reports/overnight_program/logits/central_mu2/mu2_nontrivial_h2_W64_S0.npz,ffd191425dfa58f2ca1e3c5c87162ddda7b4c744629c710927fdfe7caed62cc0,True,False,False,False,False
mu2_nontrivial_h2,64,0,ensemble_reference,0.75,0.6086288320185688,True,True,8708,8708,8708,4.0,4,4.0,0.0030428338795900345,1,4000,reports/overnight_program/logits/central_mu2/mu2_nontrivial_h2_W64_S0.npz,ffd191425dfa58f2ca1e3c5c87162ddda7b4c744629c710927fdfe7caed62cc0,False,False,False,False,False
mu2_nontrivial_h2,64,1,ordinary_weight_average,0.489125,0.6931471805599454,True,True,2177,2177,2177,1.0,1,1.0,0.0007393339183181524,1,4000,reports/overnight_program/logits/central_mu2/mu2_nontrivial_h2_W64_S1.npz,336b226cbfc56410afc8a0c0eef1f1e714dd9f5885d865d1de490dec9321bbed,True,False,False,False,False
mu2_nontrivial_h2,64,1,git_rebasin_pairwise,0.75,0.6070167098278075,True,True,2177,2177,2177,1.0,1,1.0,0.0006998328026384115,1,4000,reports/overnight_program/logits/central_mu2/mu2_nontrivial_h2_W64_S1.npz,336b226cbfc56410afc8a0c0eef1f1e714dd9f5885d865d1de490dec9321bbed,True,False,False,False,False
mu2_nontrivial_h2,64,1,c2m3_synchronized,0.75,0.6070167098278075,True,True,2177,2177,2177,1.0,1,1.0,0.0006916248239576817,1,4000,reports/overnight_program/logits/central_mu2/mu2_nontrivial_h2_W64_S1.npz,336b226cbfc56410afc8a0c0eef1f1e714dd9f5885d865d1de490dec9321bbed,True,False,False,False,False
mu2_nontrivial_h2,64,1,supplied_context_q2_branch_predictor,1.0,0.41064031932351386,True,True,4354,4354,4354,2.0,2,2.0,0.0007262909784913063,1,4000,reports/overnight_program/logits/central_mu2/mu2_nontrivial_h2_W64_S1.npz,336b226cbfc56410afc8a0c0eef1f1e714dd9f5885d865d1de490dec9321bbed,False,True,True,False,True
mu2_nontrivial_h2,64,1,random_branch_control,0.25,0.997151200338431,True,True,4354,4354,4354,2.0,2,2.0,0.0007598339579999447,1,4000,reports/overnight_program/logits/central_mu2/mu2_nontrivial_h2_W64_S1.npz,336b226cbfc56410afc8a0c0eef1f1e714dd9f5885d865d1de490dec9321bbed,False,True,False,False,False
mu2_nontrivial_h2,64,1,validation_global_branch_selector,0.75,0.6070167098278075,True,True,4354,4354,4354,2.0,2,2.0,0.0007575831841677427,1,4000,reports/overnight_program/logits/central_mu2/mu2_nontrivial_h2_W64_S1.npz,336b226cbfc56410afc8a0c0eef1f1e714dd9f5885d865d1de490dec9321bbed,False,True,False,True,False
mu2_nontrivial_h2,64,1,validation_face_table_router,1.0,0.41064031932351386,True,True,4354,4354,4354,2.0,2,2.0,0.0007631250191479921,1,4000,reports/overnight_program/logits/central_mu2/mu2_nontrivial_h2_W64_S1.npz,336b226cbfc56410afc8a0c0eef1f1e714dd9f5885d865d1de490dec9321bbed,False,True,False,True,False
mu2_nontrivial_h2,64,1,wrong_twist_control,0.5,0.8088921868419447,True,True,4354,4354,4354,2.0,2,2.0,0.0007566658314317465,1,4000,reports/overnight_program/logits/central_mu2/mu2_nontrivial_h2_W64_S1.npz,336b226cbfc56410afc8a0c0eef1f1e714dd9f5885d865d1de490dec9321bbed,False,True,False,False,False
mu2_nontrivial_h2,64,1,wrong_context_control,0.5,0.7993344118281975,True,True,4354,4354,4354,2.0,2,2.0,0.000793208135291934,1,4000,reports/overnight_program/logits/central_mu2/mu2_nontrivial_h2_W64_S1.npz,336b226cbfc56410afc8a0c0eef1f1e714dd9f5885d865d1de490dec9321bbed,False,True,False,False,False
mu2_nontrivial_h2,64,1,no_twist_branch_control,0.75,0.6070167098278075,True,True,4354,4354,4354,2.0,2,2.0,0.000863207969814539,1,4000,reports/overnight_program/logits/central_mu2/mu2_nontrivial_h2_W64_S1.npz,336b226cbfc56410afc8a0c0eef1f1e714dd9f5885d865d1de490dec9321bbed,False,True,False,False,False
mu2_nontrivial_h2,64,1,distilled_single_model_control,0.75,0.6234166699658442,True,True,2177,2177,2177,1.0,1,1.0,0.0008380829822272062,1,4000,reports/overnight_program/logits/central_mu2/mu2_nontrivial_h2_W64_S1.npz,336b226cbfc56410afc8a0c0eef1f1e714dd9f5885d865d1de490dec9321bbed,True,False,False,True,False
mu2_nontrivial_h2,64,1,parameter_matched_wide_control,0.74725,0.6139501258687331,True,True,4421,4421,4421,2.0307762976573267,1,1.0,0.001630708109587431,1,4000,reports/overnight_program/logits/central_mu2/mu2_nontrivial_h2_W64_S1.npz,336b226cbfc56410afc8a0c0eef1f1e714dd9f5885d865d1de490dec9321bbed,True,False,False,False,False
mu2_nontrivial_h2,64,1,ensemble_reference,0.75,0.6070167098278075,True,True,8708,8708,8708,4.0,4,4.0,0.004267582902684808,1,4000,reports/overnight_program/logits/central_mu2/mu2_nontrivial_h2_W64_S1.npz,336b226cbfc56410afc8a0c0eef1f1e714dd9f5885d865d1de490dec9321bbed,False,False,False,False,False
mu2_nontrivial_h2,64,2,ordinary_weight_average,0.499875,0.6931471805599454,True,True,2177,2177,2177,1.0,1,1.0,0.0010115827899426222,1,4000,reports/overnight_program/logits/central_mu2/mu2_nontrivial_h2_W64_S2.npz,1e6f1ac50a6f8220defe4ad7ee1371f789d15354dc3bd5778ec0d578e0b63416,True,False,False,False,False
mu2_nontrivial_h2,64,2,git_rebasin_pairwise,0.75,0.6029122385359947,True,True,2177,2177,2177,1.0,1,1.0,0.0009928750805556774,1,4000,reports/overnight_program/logits/central_mu2/mu2_nontrivial_h2_W64_S2.npz,1e6f1ac50a6f8220defe4ad7ee1371f789d15354dc3bd5778ec0d578e0b63416,True,False,False,False,False
mu2_nontrivial_h2,64,2,c2m3_synchronized,0.75,0.6029122385359947,True,True,2177,2177,2177,1.0,1,1.0,0.0008367910049855709,1,4000,reports/overnight_program/logits/central_mu2/mu2_nontrivial_h2_W64_S2.npz,1e6f1ac50a6f8220defe4ad7ee1371f789d15354dc3bd5778ec0d578e0b63416,True,False,False,False,False
mu2_nontrivial_h2,64,2,supplied_context_q2_branch_predictor,1.0,0.4054733047708659,True,True,4354,4354,4354,2.0,2,2.0,0.0007375839632004499,1,4000,reports/overnight_program/logits/central_mu2/mu2_nontrivial_h2_W64_S2.npz,1e6f1ac50a6f8220defe4ad7ee1371f789d15354dc3bd5778ec0d578e0b63416,False,True,True,False,True
mu2_nontrivial_h2,64,2,random_branch_control,0.75,0.6029122385359947,True,True,4354,4354,4354,2.0,2,2.0,0.0007104158867150545,1,4000,reports/overnight_program/logits/central_mu2/mu2_nontrivial_h2_W64_S2.npz,1e6f1ac50a6f8220defe4ad7ee1371f789d15354dc3bd5778ec0d578e0b63416,False,True,False,False,False
mu2_nontrivial_h2,64,2,validation_global_branch_selector,0.75,0.6029122385359947,True,True,4354,4354,4354,2.0,2,2.0,0.0007154580671340227,1,4000,reports/overnight_program/logits/central_mu2/mu2_nontrivial_h2_W64_S2.npz,1e6f1ac50a6f8220defe4ad7ee1371f789d15354dc3bd5778ec0d578e0b63416,False,True,False,True,False
mu2_nontrivial_h2,64,2,validation_face_table_router,1.0,0.4054733047708659,True,True,4354,4354,4354,2.0,2,2.0,0.0006957498844712973,1,4000,reports/overnight_program/logits/central_mu2/mu2_nontrivial_h2_W64_S2.npz,1e6f1ac50a6f8220defe4ad7ee1371f789d15354dc3bd5778ec0d578e0b63416,False,True,False,True,False
mu2_nontrivial_h2,64,2,wrong_twist_control,0.5,0.8072540636981556,True,True,4354,4354,4354,2.0,2,2.0,0.0006864999886602163,1,4000,reports/overnight_program/logits/central_mu2/mu2_nontrivial_h2_W64_S2.npz,1e6f1ac50a6f8220defe4ad7ee1371f789d15354dc3bd5778ec0d578e0b63416,False,True,False,False,False
mu2_nontrivial_h2,64,2,wrong_context_control,0.5,0.8032213198940535,True,True,4354,4354,4354,2.0,2,2.0,0.0007285419851541519,1,4000,reports/overnight_program/logits/central_mu2/mu2_nontrivial_h2_W64_S2.npz,1e6f1ac50a6f8220defe4ad7ee1371f789d15354dc3bd5778ec0d578e0b63416,False,True,False,False,False
mu2_nontrivial_h2,64,2,no_twist_branch_control,0.75,0.6029122385359947,True,True,4354,4354,4354,2.0,2,2.0,0.00146949989721179,1,4000,reports/overnight_program/logits/central_mu2/mu2_nontrivial_h2_W64_S2.npz,1e6f1ac50a6f8220defe4ad7ee1371f789d15354dc3bd5778ec0d578e0b63416,False,True,False,False,False
mu2_nontrivial_h2,64,2,distilled_single_model_control,0.75,0.6213702309638733,True,True,2177,2177,2177,1.0,1,1.0,0.0007077918853610754,1,4000,reports/overnight_program/logits/central_mu2/mu2_nontrivial_h2_W64_S2.npz,1e6f1ac50a6f8220defe4ad7ee1371f789d15354dc3bd5778ec0d578e0b63416,True,False,False,True,False
mu2_nontrivial_h2,64,2,parameter_matched_wide_control,0.749375,0.6104117708693374,True,True,4421,4421,4421,2.0307762976573267,1,1.0,0.0014837910421192646,1,4000,reports/overnight_program/logits/central_mu2/mu2_nontrivial_h2_W64_S2.npz,1e6f1ac50a6f8220defe4ad7ee1371f789d15354dc3bd5778ec0d578e0b63416,True,False,False,False,False
mu2_nontrivial_h2,64,2,ensemble_reference,0.75,0.6029122385359947,True,True,8708,8708,8708,4.0,4,4.0,0.0029940411914139986,1,4000,reports/overnight_program/logits/central_mu2/mu2_nontrivial_h2_W64_S2.npz,1e6f1ac50a6f8220defe4ad7ee1371f789d15354dc3bd5778ec0d578e0b63416,False,False,False,False,False
mu2_nontrivial_h2,64,3,ordinary_weight_average,0.49575,0.6931471805599454,True,True,2177,2177,2177,1.0,1,1.0,0.0007064579986035824,1,4000,reports/overnight_program/logits/central_mu2/mu2_nontrivial_h2_W64_S3.npz,c81a82783270b07da9d7801c4fbec80c95537494e8d73c813e024e7eb0289cdf,True,False,False,False,False
mu2_nontrivial_h2,64,3,git_rebasin_pairwise,0.75,0.6095199476821773,True,True,2177,2177,2177,1.0,1,1.0,0.0006869579665362835,1,4000,reports/overnight_program/logits/central_mu2/mu2_nontrivial_h2_W64_S3.npz,c81a82783270b07da9d7801c4fbec80c95537494e8d73c813e024e7eb0289cdf,True,False,False,False,False
mu2_nontrivial_h2,64,3,c2m3_synchronized,0.75,0.6095199476821773,True,True,2177,2177,2177,1.0,1,1.0,0.0006815411616116762,1,4000,reports/overnight_program/logits/central_mu2/mu2_nontrivial_h2_W64_S3.npz,c81a82783270b07da9d7801c4fbec80c95537494e8d73c813e024e7eb0289cdf,True,False,False,False,False
mu2_nontrivial_h2,64,3,supplied_context_q2_branch_predictor,1.0,0.4104872179950937,True,True,4354,4354,4354,2.0,2,2.0,0.0006956250872462988,1,4000,reports/overnight_program/logits/central_mu2/mu2_nontrivial_h2_W64_S3.npz,c81a82783270b07da9d7801c4fbec80c95537494e8d73c813e024e7eb0289cdf,False,True,True,False,True
mu2_nontrivial_h2,64,3,random_branch_control,0.75,0.6095199476821773,True,True,4354,4354,4354,2.0,2,2.0,0.0007102089002728462,1,4000,reports/overnight_program/logits/central_mu2/mu2_nontrivial_h2_W64_S3.npz,c81a82783270b07da9d7801c4fbec80c95537494e8d73c813e024e7eb0289cdf,False,True,False,False,False
mu2_nontrivial_h2,64,3,validation_global_branch_selector,0.75,0.6095199476821773,True,True,4354,4354,4354,2.0,2,2.0,0.0006887500640004873,1,4000,reports/overnight_program/logits/central_mu2/mu2_nontrivial_h2_W64_S3.npz,c81a82783270b07da9d7801c4fbec80c95537494e8d73c813e024e7eb0289cdf,False,True,False,True,False
mu2_nontrivial_h2,64,3,validation_face_table_router,1.0,0.4104872179950937,True,True,4354,4354,4354,2.0,2,2.0,0.0006891249213367701,1,4000,reports/overnight_program/logits/central_mu2/mu2_nontrivial_h2_W64_S3.npz,c81a82783270b07da9d7801c4fbec80c95537494e8d73c813e024e7eb0289cdf,False,True,False,True,False
mu2_nontrivial_h2,64,3,wrong_twist_control,0.5,0.8129191871294952,True,True,4354,4354,4354,2.0,2,2.0,0.0006872499361634254,1,4000,reports/overnight_program/logits/central_mu2/mu2_nontrivial_h2_W64_S3.npz,c81a82783270b07da9d7801c4fbec80c95537494e8d73c813e024e7eb0289cdf,False,True,False,False,False
mu2_nontrivial_h2,64,3,wrong_context_control,0.5,0.8026422729034463,True,True,4354,4354,4354,2.0,2,2.0,0.0006923337932676077,1,4000,reports/overnight_program/logits/central_mu2/mu2_nontrivial_h2_W64_S3.npz,c81a82783270b07da9d7801c4fbec80c95537494e8d73c813e024e7eb0289cdf,False,True,False,False,False
mu2_nontrivial_h2,64,3,no_twist_branch_control,0.75,0.6095199476821773,True,True,4354,4354,4354,2.0,2,2.0,0.0007235831581056118,1,4000,reports/overnight_program/logits/central_mu2/mu2_nontrivial_h2_W64_S3.npz,c81a82783270b07da9d7801c4fbec80c95537494e8d73c813e024e7eb0289cdf,False,True,False,False,False
mu2_nontrivial_h2,64,3,distilled_single_model_control,0.75,0.6246747500719766,True,True,2177,2177,2177,1.0,1,1.0,0.0007120419759303331,1,4000,reports/overnight_program/logits/central_mu2/mu2_nontrivial_h2_W64_S3.npz,c81a82783270b07da9d7801c4fbec80c95537494e8d73c813e024e7eb0289cdf,True,False,False,True,False
mu2_nontrivial_h2,64,3,parameter_matched_wide_control,0.735875,0.6152017435705452,True,True,4421,4421,4421,2.0307762976573267,1,1.0,0.0015261250082403421,1,4000,reports/overnight_program/logits/central_mu2/mu2_nontrivial_h2_W64_S3.npz,c81a82783270b07da9d7801c4fbec80c95537494e8d73c813e024e7eb0289cdf,True,False,False,False,False
mu2_nontrivial_h2,64,3,ensemble_reference,0.75,0.6095199476821773,True,True,8708,8708,8708,4.0,4,4.0,0.0031081659253686666,1,4000,reports/overnight_program/logits/central_mu2/mu2_nontrivial_h2_W64_S3.npz,c81a82783270b07da9d7801c4fbec80c95537494e8d73c813e024e7eb0289cdf,False,False,False,False,False
mu2_nontrivial_h2,64,4,ordinary_weight_average,0.48,0.6931471805599454,True,True,2177,2177,2177,1.0,1,1.0,0.0007467910181730986,1,4000,reports/overnight_program/logits/central_mu2/mu2_nontrivial_h2_W64_S4.npz,fb1c181a7c833901c9dbfa87ac743459bf6b2d20472427a6587963647f8400d5,True,False,False,False,False
mu2_nontrivial_h2,64,4,git_rebasin_pairwise,0.75,0.6112399623967488,True,True,2177,2177,2177,1.0,1,1.0,0.0007503340020775795,1,4000,reports/overnight_program/logits/central_mu2/mu2_nontrivial_h2_W64_S4.npz,fb1c181a7c833901c9dbfa87ac743459bf6b2d20472427a6587963647f8400d5,True,False,False,False,False
mu2_nontrivial_h2,64,4,c2m3_synchronized,0.75,0.6112399623967488,True,True,2177,2177,2177,1.0,1,1.0,0.0007651669438928366,1,4000,reports/overnight_program/logits/central_mu2/mu2_nontrivial_h2_W64_S4.npz,fb1c181a7c833901c9dbfa87ac743459bf6b2d20472427a6587963647f8400d5,True,False,False,False,False
mu2_nontrivial_h2,64,4,supplied_context_q2_branch_predictor,1.0,0.40688688927363237,True,True,4354,4354,4354,2.0,2,2.0,0.001531417015939951,1,4000,reports/overnight_program/logits/central_mu2/mu2_nontrivial_h2_W64_S4.npz,fb1c181a7c833901c9dbfa87ac743459bf6b2d20472427a6587963647f8400d5,False,True,True,False,True
mu2_nontrivial_h2,64,4,random_branch_control,0.75,0.6112399623967488,True,True,4354,4354,4354,2.0,2,2.0,0.0008309578988701105,1,4000,reports/overnight_program/logits/central_mu2/mu2_nontrivial_h2_W64_S4.npz,fb1c181a7c833901c9dbfa87ac743459bf6b2d20472427a6587963647f8400d5,False,True,False,False,False
mu2_nontrivial_h2,64,4,validation_global_branch_selector,0.75,0.6112399623967488,True,True,4354,4354,4354,2.0,2,2.0,0.0007682498544454575,1,4000,reports/overnight_program/logits/central_mu2/mu2_nontrivial_h2_W64_S4.npz,fb1c181a7c833901c9dbfa87ac743459bf6b2d20472427a6587963647f8400d5,False,True,False,True,False
mu2_nontrivial_h2,64,4,validation_face_table_router,1.0,0.40688688927363237,True,True,4354,4354,4354,2.0,2,2.0,0.0007867089007049799,1,4000,reports/overnight_program/logits/central_mu2/mu2_nontrivial_h2_W64_S4.npz,fb1c181a7c833901c9dbfa87ac743459bf6b2d20472427a6587963647f8400d5,False,True,False,True,False
mu2_nontrivial_h2,64,4,wrong_twist_control,0.5,0.8130307976650784,True,True,4354,4354,4354,2.0,2,2.0,0.0008205000776797533,1,4000,reports/overnight_program/logits/central_mu2/mu2_nontrivial_h2_W64_S4.npz,fb1c181a7c833901c9dbfa87ac743459bf6b2d20472427a6587963647f8400d5,False,True,False,False,False
mu2_nontrivial_h2,64,4,wrong_context_control,0.5,0.8095955152043556,True,True,4354,4354,4354,2.0,2,2.0,0.0007637080270797014,1,4000,reports/overnight_program/logits/central_mu2/mu2_nontrivial_h2_W64_S4.npz,fb1c181a7c833901c9dbfa87ac743459bf6b2d20472427a6587963647f8400d5,False,True,False,False,False
mu2_nontrivial_h2,64,4,no_twist_branch_control,0.75,0.6112399623967488,True,True,4354,4354,4354,2.0,2,2.0,0.0007608341984450817,1,4000,reports/overnight_program/logits/central_mu2/mu2_nontrivial_h2_W64_S4.npz,fb1c181a7c833901c9dbfa87ac743459bf6b2d20472427a6587963647f8400d5,False,True,False,False,False
mu2_nontrivial_h2,64,4,distilled_single_model_control,0.75,0.6249603409039621,True,True,2177,2177,2177,1.0,1,1.0,0.0007441670168191195,1,4000,reports/overnight_program/logits/central_mu2/mu2_nontrivial_h2_W64_S4.npz,fb1c181a7c833901c9dbfa87ac743459bf6b2d20472427a6587963647f8400d5,True,False,False,True,False
mu2_nontrivial_h2,64,4,parameter_matched_wide_control,0.727625,0.614355825833352,True,True,4421,4421,4421,2.0307762976573267,1,1.0,0.0015939159784466028,1,4000,reports/overnight_program/logits/central_mu2/mu2_nontrivial_h2_W64_S4.npz,fb1c181a7c833901c9dbfa87ac743459bf6b2d20472427a6587963647f8400d5,True,False,False,False,False
mu2_nontrivial_h2,64,4,ensemble_reference,0.75,0.6112399623967488,True,True,8708,8708,8708,4.0,4,4.0,0.004042708082124591,1,4000,reports/overnight_program/logits/central_mu2/mu2_nontrivial_h2_W64_S4.npz,fb1c181a7c833901c9dbfa87ac743459bf6b2d20472427a6587963647f8400d5,False,False,False,False,False
mu2_nontrivial_h2,64,5,ordinary_weight_average,0.505375,0.6931471805599454,True,True,2177,2177,2177,1.0,1,1.0,0.000713834073394537,1,4000,reports/overnight_program/logits/central_mu2/mu2_nontrivial_h2_W64_S5.npz,90efb9fdd7012103cb613516f02801a32a088b2ec8cdb4b3494c49a2ca7cc161,True,False,False,False,False
mu2_nontrivial_h2,64,5,git_rebasin_pairwise,0.75,0.6064413487185579,True,True,2177,2177,2177,1.0,1,1.0,0.0006902909372001886,1,4000,reports/overnight_program/logits/central_mu2/mu2_nontrivial_h2_W64_S5.npz,90efb9fdd7012103cb613516f02801a32a088b2ec8cdb4b3494c49a2ca7cc161,True,False,False,False,False
