seed,condition,method,dice,iou,boundary_dice,hausdorff95,assd,pixel_nll,pixel_ece,foreground_recall,foreground_precision,chart_accuracy,ordinary_chart_accuracy,learned_table_chart_accuracy,heldout_chart_exposed,prediction_sha256,prediction_hashes_unchanged
13,seen,direct_d4_equivariant_unet,4.638965591318173e-12,4.638965591318173e-12,0.0,nan,nan,0.5697060772065334,0.12872690129506736,0.0,0.0,0.75,0.6875,0.625,False,856d9b025376c886fb6cd8df77da40967bac1f6e61a3200024fdaeacfd0e89a7,True
13,seen,learned_multiplication_table_chart_model,0.33395307218669784,0.2132453918461833,0.04141779600529121,72.97466301159531,38.83968280688241,0.7835948917867798,0.3565498356263106,1.0,0.21324539184570312,0.75,0.6875,0.625,False,856d9b025376c886fb6cd8df77da40967bac1f6e61a3200024fdaeacfd0e89a7,True
13,seen,hard_retransport,0.33395307218669784,0.2132453918461833,0.04141779600529121,72.97466301159531,38.83968280688241,0.7835952312253132,0.35654991346018505,1.0,0.21324539184570312,0.75,0.6875,0.625,False,856d9b025376c886fb6cd8df77da40967bac1f6e61a3200024fdaeacfd0e89a7,True
13,seen,soft_retransport,0.33395307218669784,0.2132453918461833,0.04141779600529121,72.97466301159531,38.83968280688241,0.7835965474311635,0.35654976513683323,1.0,0.21324539184570312,0.75,0.6875,0.625,False,856d9b025376c886fb6cd8df77da40967bac1f6e61a3200024fdaeacfd0e89a7,True
13,seen,d4_test_time_augmentation,0.33395307218669784,0.2132453918461833,0.04141779600529121,72.97466301159531,38.83968280688241,0.7835974638545391,0.3565495883458425,1.0,0.21324539184570312,0.75,0.6875,0.625,False,856d9b025376c886fb6cd8df77da40967bac1f6e61a3200024fdaeacfd0e89a7,True
13,seen,supplied_chart_oracle,0.33395307218669784,0.2132453918461833,0.04141779600529121,72.97466301159531,38.83968280688241,0.7835955716352428,0.35654976314503983,1.0,0.21324539184570312,0.75,0.6875,0.625,False,856d9b025376c886fb6cd8df77da40967bac1f6e61a3200024fdaeacfd0e89a7,True
13,seen,random_chart_control,0.33395307218669784,0.2132453918461833,0.04141779600529121,72.97466301159531,38.83968280688241,0.7835980113665005,0.3565495461596129,1.0,0.21324539184570312,0.75,0.6875,0.625,False,856d9b025376c886fb6cd8df77da40967bac1f6e61a3200024fdaeacfd0e89a7,True
13,seen,wrong_output_action_control,0.33395307218669784,0.2132453918461833,0.04141779600529121,72.97466301159531,38.83968280688241,0.7835973653292978,0.35654976297109897,1.0,0.21324539184570312,0.75,0.6875,0.625,False,856d9b025376c886fb6cd8df77da40967bac1f6e61a3200024fdaeacfd0e89a7,True
13,unseen,ordinary_chart_cnn_canonicalization,0.33395307218669784,0.2132453918461833,0.04141779600529121,72.97466301159531,38.83968280688241,0.7835990162001374,0.3565496168971549,1.0,0.21324539184570312,0.75,0.0,0.625,False,c6637d02b069d708f4b3506d59df7f4eecafe36234b5d3a3489e0b3f32a49f60,True
13,unseen,d4_equivariant_chart_cnn_canonicalization,0.33395307218669784,0.2132453918461833,0.04141779600529121,72.97466301159531,38.83968280688241,0.7835952312253133,0.35654991346018505,1.0,0.21324539184570312,0.75,0.0,0.625,False,c6637d02b069d708f4b3506d59df7f4eecafe36234b5d3a3489e0b3f32a49f60,True
13,unseen,direct_d4_equivariant_unet,4.638965591318173e-12,4.638965591318173e-12,0.0,nan,nan,0.5697060772243155,0.12872690129404418,0.0,0.0,0.75,0.0,0.625,False,c6637d02b069d708f4b3506d59df7f4eecafe36234b5d3a3489e0b3f32a49f60,True
13,unseen,learned_multiplication_table_chart_model,0.33395307218669784,0.2132453918461833,0.04141779600529121,72.97466301159531,38.83968280688241,0.7835948917867799,0.3565498356263106,1.0,0.21324539184570312,0.75,0.0,0.625,False,c6637d02b069d708f4b3506d59df7f4eecafe36234b5d3a3489e0b3f32a49f60,True
13,unseen,hard_retransport,0.33395307218669784,0.2132453918461833,0.04141779600529121,72.97466301159531,38.83968280688241,0.7835952312253133,0.35654991346018505,1.0,0.21324539184570312,0.75,0.0,0.625,False,c6637d02b069d708f4b3506d59df7f4eecafe36234b5d3a3489e0b3f32a49f60,True
13,unseen,soft_retransport,0.33395307218669784,0.2132453918461833,0.04141779600529121,72.97466301159531,38.83968280688241,0.7835965469043611,0.3565497648667133,1.0,0.21324539184570312,0.75,0.0,0.625,False,c6637d02b069d708f4b3506d59df7f4eecafe36234b5d3a3489e0b3f32a49f60,True
