seed,condition,example,chart,method,dice,iou,boundary_dice,hausdorff95,assd,pixel_nll,pixel_ece,foreground_recall,foreground_precision
10,unseen,cju1fb9236a110801yvg0fwju.png,7,d4_test_time_augmentation,0.005566723366312716,0.0027911304093614655,0.042884990253411304,52.661619722237106,28.365448430781115,0.6916655866246135,0.13487502576026597,0.0034876961829102887,0.013782542113323124
10,unseen,cju1ftaji6isw0855108yqcse.png,2,d4_test_time_augmentation,2.4919013207014904e-12,2.4919013207014904e-12,0.0,77.18289874715181,45.625046519754044,0.6522326126267471,0.42089095080882544,0.0,0.0
10,unseen,cju1gv7106qd008784gk603mg.png,3,d4_test_time_augmentation,2.6602819898838513e-12,2.6602819898838513e-12,0.0,97.48737519432318,45.63506521667093,0.6242963014568939,0.2821722417429555,0.0,0.0
10,unseen,cju1hirfi7ekp0855q0vgm9qq.png,5,d4_test_time_augmentation,4.8007681228766165e-12,4.8007681228766165e-12,0.0,72.83543093852057,56.84672212105379,0.583505850783423,0.3790050955303741,0.0,0.0
10,unseen,cju2i6acqvo6l0799u20fift8.png,6,d4_test_time_augmentation,2.623294858335196e-12,2.623294858335196e-12,0.0,62.7853465891656,43.628472288016845,0.6427686746930751,0.30619352366556996,0.0,0.0
10,unseen,cju2nguelpmlj0835rojdn097.png,7,d4_test_time_augmentation,2.545176889787363e-12,2.545176889787363e-12,0.013544018058690745,78.51114493055121,42.795787708240404,0.6182815908074688,0.2586700256797485,0.0,0.0
10,unseen,cju2omjpeqj5a0988pjdlb8l1.png,2,d4_test_time_augmentation,1.7301038062253805e-12,1.7301038062253805e-12,0.0,65.44616011604396,33.01904316185311,0.6684627196222559,0.19623793509890677,0.0,0.0
10,unseen,cju0ue769mxii08019zqgdbxn.png,2,supplied_chart_oracle,4.897159647380523e-12,4.897159647380523e-12,0.0,93.4831467383516,59.10754515310132,0.5799237224613558,0.38082714390475303,0.0,0.0
10,unseen,cju13cgqmnhwn0988yrainhcp.png,3,supplied_chart_oracle,2.871088142397729e-12,2.871088142397729e-12,0.0,82.97703511396163,44.23554451224597,0.6214344513849407,0.3109348910202243,0.0,0.0
10,unseen,cju16ach3m1da0993r1dq3sn2.png,5,supplied_chart_oracle,1.7724211272566956e-12,1.7724211272566956e-12,0.0,54.89306072690369,36.177462912037186,0.6804775867873494,0.2908600408791244,0.0,0.0
10,unseen,cju171py4qiha0835u8sl59ds.png,6,supplied_chart_oracle,0.021377672210317528,0.01080432173001093,0.23513011152416358,72.73230737120663,27.202250189066195,0.7361823102208696,0.3382210500913061,0.013495501499500167,0.05139593908629442
10,unseen,cju17g6ykn1cs0993dww6qdi8.png,7,supplied_chart_oracle,0.005161290324006937,0.002587322123037822,0.03985507246376811,52.307246418316744,29.581026468203866,0.7206819055956643,0.3347108259731613,0.00349990278047832,0.009825327510917031
10,unseen,cju183od81ff608017ekzif89.png,2,supplied_chart_oracle,2.63088660878024e-12,2.63088660878024e-12,0.03067484662576687,83.23550922172242,35.011922513935794,0.6338032498692827,0.29184191151034616,0.0,0.0
10,unseen,cju1c0qb4tzi308355wtsnp0y.png,3,supplied_chart_oracle,1.3550135501336653e-12,1.3550135501336653e-12,0.0,55.607438654299,26.89151133773838,0.7293019362701209,0.3416201391883078,0.0,0.0
10,unseen,cju1cyjb5qtie0993njqne9m3.png,5,supplied_chart_oracle,0.008127539857238587,0.004080351539020631,0.2119071644803229,47.126798771480196,19.401576627049074,0.7566900258708856,0.2055037020727468,0.004688627073815821,0.03049257232212666
10,unseen,cju1d50a94qf50855wsowacrc.png,6,supplied_chart_oracle,0.013122346588139244,0.00660450660836595,0.052690582959641255,116.01745397853097,53.73833948736044,0.5938558064538062,0.37735320112005866,0.017051153460381142,0.01066499372647428
10,unseen,cju1fb9236a110801yvg0fwju.png,7,supplied_chart_oracle,0.0055874592596529766,0.002801556421785523,0.04360753221010902,52.18236722338012,30.63133486088952,0.6911149940988024,0.13396035441837736,0.0034876961829102887,0.014040561622464899
10,unseen,cju1ftaji6isw0855108yqcse.png,2,supplied_chart_oracle,2.505637684784501e-12,2.505637684784501e-12,0.0,77.52128636596721,42.428470200575376,0.6516725296741037,0.4134117436460656,0.0,0.0
10,unseen,cju1gv7106qd008784gk603mg.png,3,supplied_chart_oracle,2.6567481402692437e-12,2.6567481402692437e-12,0.0,97.98366775532564,39.94633880151369,0.6244672277805198,0.28219392683422484,0.0,0.0
10,unseen,cju1hirfi7ekp0855q0vgm9qq.png,5,supplied_chart_oracle,4.821600771432876e-12,4.821600771432876e-12,0.0,73.455062430996,56.44072111509757,0.583578559280835,0.37912172501091845,0.0,0.0
10,unseen,cju2i6acqvo6l0799u20fift8.png,6,supplied_chart_oracle,2.6239832065005932e-12,2.6239832065005932e-12,0.0,63.291383635225145,44.002036660424025,0.642648560391905,0.30628149886433675,0.0,0.0
10,unseen,cju2nguelpmlj0835rojdn097.png,7,supplied_chart_oracle,2.5614754098295046e-12,2.5614754098295046e-12,0.013872832369942197,79.05061568347186,40.849780525508706,0.6181904972913397,0.2586052960887173,0.0,0.0
10,unseen,cju2omjpeqj5a0988pjdlb8l1.png,2,supplied_chart_oracle,1.7328019407351712e-12,1.7328019407351712e-12,0.0,65.08641082341191,35.490709130395715,0.6685318861609097,0.1962420386626036,0.0,0.0
10,unseen,cju0ue769mxii08019zqgdbxn.png,2,random_chart_control,4.859086491715943e-12,4.859086491715943e-12,0.0,94.8583117394809,54.501482890703436,0.5795824123863604,0.38095666679328133,0.0,0.0
10,unseen,cju13cgqmnhwn0988yrainhcp.png,3,random_chart_control,2.8636884306905395e-12,2.8636884306905395e-12,0.0,81.86357820536612,49.23786117061898,0.6217591594185397,0.3111144246049662,0.0,0.0
10,unseen,cju16ach3m1da0993r1dq3sn2.png,5,random_chart_control,1.765225066192824e-12,1.765225066192824e-12,0.0,55.27746035390002,32.425194864096355,0.681596683311698,0.3050285442968743,0.0,0.0
10,unseen,cju171py4qiha0835u8sl59ds.png,6,random_chart_control,0.005266622779453237,0.0026402640277192867,0.104,72.48067400137988,33.0457509811708,0.7384888134204161,0.33900497890681436,0.003332222592469177,0.012554927809165096
10,unseen,cju17g6ykn1cs0993dww6qdi8.png,7,random_chart_control,1.43184421534732e-12,1.43184421534732e-12,0.0,51.882559367818224,31.36237953257602,0.7190938012474914,0.3167982399390894,0.0,0.0
10,unseen,cju183od81ff608017ekzif89.png,2,random_chart_control,0.004685059867244443,0.002348030266103971,0.04796380090497738,82.61839080225015,35.10900004871023,0.6333776844424963,0.29155100358912023,0.0036130068245684463,0.006661732050333087
10,unseen,cju1c0qb4tzi308355wtsnp0y.png,3,random_chart_control,1.3550135501336653e-12,1.3550135501336653e-12,0.0,55.607438654299,26.89151133773838,0.7293019362701209,0.3416201391883078,0.0,0.0
10,unseen,cju1cyjb5qtie0993njqne9m3.png,5,random_chart_control,0.009751037345425567,0.004899405817778693,0.22389558232931728,46.99948267625603,19.972799942253467,0.7568700068025,0.20369083845434943,0.005650396729983169,0.03555219364599092
10,unseen,cju1d50a94qf50855wsowacrc.png,6,random_chart_control,0.015570260805700389,0.007846214205540032,0.05810055865921788,116.0116359856873,52.560372341780564,0.5936074866007206,0.3774049561161519,0.020060180541624874,0.01272264631043257
10,unseen,cju1fb9236a110801yvg0fwju.png,7,random_chart_control,0.005580530151905782,0.002798072440536611,0.04343534057255676,52.172784562793815,30.445041531838665,0.6916391194741476,0.13340210129172195,0.0034876961829102887,0.013953488372093023
10,unseen,cju1ftaji6isw0855108yqcse.png,2,random_chart_control,2.49750249749626e-12,2.49750249749626e-12,0.0,77.75921982954907,49.19620603849794,0.6528782655290354,0.4214149535036995,0.0,0.0
10,unseen,cju1gv7106qd008784gk603mg.png,3,random_chart_control,2.6673779674508742e-12,2.6673779674508742e-12,0.0,97.71179415251744,49.14148918346481,0.6243819060018078,0.2822179094218882,0.0,0.0
10,unseen,cju1hirfi7ekp0855q0vgm9qq.png,5,random_chart_control,4.85436893201527e-12,4.85436893201527e-12,0.0,72.8337143362348,57.408862845737985,0.5837872403399235,0.37910872978864063,0.0,0.0
10,unseen,cju2i6acqvo6l0799u20fift8.png,6,random_chart_control,2.6399155226963046e-12,2.6399155226963046e-12,0.0,63.22893669346119,42.33128917843232,0.6427647841246318,0.30601722900610184,0.0,0.0
10,unseen,cju2nguelpmlj0835rojdn097.png,7,random_chart_control,2.5680534155044477e-12,2.5680534155044477e-12,0.0,78.42983100158978,47.53783710274442,0.6184593913635286,0.2586410317380796,0.0,0.0
10,unseen,cju2omjpeqj5a0988pjdlb8l1.png,2,random_chart_control,1.734906315055977e-12,1.734906315055977e-12,0.0,65.19202405202648,35.55989507466432,0.6690914325628277,0.20037703920752392,0.0,0.0
10,unseen,cju0ue769mxii08019zqgdbxn.png,2,wrong_output_action_control,5.136106830995706e-12,5.136106830995706e-12,0.0,93.93661092067467,57.67017585082877,0.5798139811946492,0.3808068088346772,0.0,0.0
10,unseen,cju13cgqmnhwn0988yrainhcp.png,3,wrong_output_action_control,3.048780487795583e-12,3.048780487795583e-12,0.0,81.33879136186056,49.44290344771813,0.6198705375812696,0.3201141487243149,0.0,0.0
10,unseen,cju16ach3m1da0993r1dq3sn2.png,5,wrong_output_action_control,1.8050541516212906e-12,1.8050541516212906e-12,0.0,55.221825211684084,34.92104046677395,0.6743364200032009,0.33340831198620435,0.0,0.0
10,unseen,cju171py4qiha0835u8sl59ds.png,6,wrong_output_action_control,0.01687534022997159,0.008509470218215057,0.20649233543733092,73.59347797189639,28.681291223499255,0.7044142221411579,0.07461364944720122,0.010329890036654448,0.04606240713224369
10,unseen,cju17g6ykn1cs0993dww6qdi8.png,7,wrong_output_action_control,0.005292561012929591,0.0026533018882625983,0.04195804195804196,52.15397572551351,29.452161057691516,0.7130765254644273,0.33909002041400527,0.00349990278047832,0.0108499095840868
10,unseen,cju183od81ff608017ekzif89.png,2,wrong_output_action_control,2.6975991367609994e-12,2.6975991367609994e-12,0.0297029702970297,82.4787837725677,39.10694999669429,0.6326358598075779,0.2915073570111417,0.0,0.0
10,unseen,cju1c0qb4tzi308355wtsnp0y.png,3,wrong_output_action_control,1.3732491073861945e-12,1.3732491073861945e-12,0.0,55.16157654788926,28.726460794947524,0.7009988726089222,0.20656157361372607,0.0,0.0
10,unseen,cju1cyjb5qtie0993njqne9m3.png,5,wrong_output_action_control,0.008217446271588475,0.004125674390136331,0.2170212765957447,47.72259045596249,19.678796118268295,0.7547276672407828,0.18370147943460322,0.004688627073815821,0.03321976149914821
10,unseen,cju1d50a94qf50855wsowacrc.png,6,wrong_output_action_control,0.016233766237758792,0.008183306059704652,0.05688282138794084,115.45300661456602,56.15787326059334,0.5973929957284165,0.37722282983668265,0.020060180541624874,0.013633265167007498
10,unseen,cju1fb9236a110801yvg0fwju.png,7,wrong_output_action_control,0.005670184282555253,0.0028431527420583746,0.04339250493096647,52.170388897647236,30.4490036402868,0.6893016479053098,0.1335334247287392,0.0034876961829102887,0.015151515151515152
10,unseen,cju1ftaji6isw0855108yqcse.png,2,wrong_output_action_control,2.626050420161171e-12,2.626050420161171e-12,0.0,78.02563602295461,44.28801883299031,0.6460427475016572,0.38009923543359037,0.0,0.0
10,unseen,cju1gv7106qd008784gk603mg.png,3,wrong_output_action_control,2.7647221454167412e-12,2.7647221454167412e-12,0.008820286659316428,99.14733013749462,48.05282689245976,0.6119680744886226,0.2820429012135719,0.0,0.0
10,unseen,cju1hirfi7ekp0855q0vgm9qq.png,5,wrong_output_action_control,4.833252779096988e-12,4.833252779096988e-12,0.0,72.83543093852057,56.78573305790111,0.5820999544667886,0.3789655090604356,0.0,0.0
10,unseen,cju2i6acqvo6l0799u20fift8.png,6,wrong_output_action_control,2.6602819898838513e-12,2.6602819898838513e-12,0.0,62.80803397432072,43.199253350169606,0.6380780548181133,0.3061222690248541,0.0,0.0
10,unseen,cju2nguelpmlj0835rojdn097.png,7,wrong_output_action_control,2.5960539979164176e-12,2.5960539979164176e-12,0.013872832369942197,78.81234121780747,42.3769081892269,0.6184572802539099,0.2585867157213215,0.0,0.0
10,unseen,cju2omjpeqj5a0988pjdlb8l1.png,2,wrong_output_action_control,1.7525411847147696e-12,1.7525411847147696e-12,0.0,64.98267691850499,34.45790520149586,0.6669931549266921,0.1968334618868539,0.0,0.0
11,seen,cju0ue769mxii08019zqgdbxn.png,0,ordinary_chart_cnn_canonicalization,1.2755102040653634e-11,1.2755102040653634e-11,0.0,nan,nan,0.45307300467383127,0.2964221343390818,0.0,0.0
11,seen,cju13cgqmnhwn0988yrainhcp.png,1,ordinary_chart_cnn_canonicalization,4.914004913980767e-12,4.914004913980767e-12,0.0,nan,nan,0.5038582358883119,0.2199049038154044,0.0,0.0
11,seen,cju16ach3m1da0993r1dq3sn2.png,4,ordinary_chart_cnn_canonicalization,2.2925263640479312e-12,2.2925263640479312e-12,0.0,nan,nan,0.599129624125567,0.07710325579137134,0.0,0.0
11,seen,cju171py4qiha0835u8sl59ds.png,0,ordinary_chart_cnn_canonicalization,1.6661112962318126e-12,1.6661112962318126e-12,0.0,nan,nan,0.666590424996637,0.021854605596672627,0.0,0.0
11,seen,cju17g6ykn1cs0993dww6qdi8.png,1,ordinary_chart_cnn_canonicalization,1.944390433595286e-12,1.944390433595286e-12,0.0,nan,nan,0.6332689036886788,0.029513261759348097,0.0,0.0
11,seen,cju183od81ff608017ekzif89.png,4,ordinary_chart_cnn_canonicalization,4.014452027282158e-12,4.014452027282158e-12,0.0,nan,nan,0.5219877980785843,0.19305090181114792,0.0,0.0
11,seen,cju1c0qb4tzi308355wtsnp0y.png,0,ordinary_chart_cnn_canonicalization,1.7491691446532287e-12,1.7491691446532287e-12,0.0,nan,nan,0.6541244988240041,0.004101347303731018,0.0,0.0
11,seen,cju1cyjb5qtie0993njqne9m3.png,1,ordinary_chart_cnn_canonicalization,1.2022120702077396e-12,1.2022120702077396e-12,0.0,nan,nan,0.7544840621165184,0.1641199209880142,0.0,0.0
11,seen,cju1d50a94qf50855wsowacrc.png,4,ordinary_chart_cnn_canonicalization,1.0030090270711835e-11,1.0030090270711835e-11,0.0,nan,nan,0.46178918762964827,0.2841451310341654,0.0,0.0
11,seen,cju1fb9236a110801yvg0fwju.png,0,ordinary_chart_cnn_canonicalization,1.9376089905019617e-12,1.9376089905019617e-12,0.0,nan,nan,0.6276868894132763,0.031012457362521673,0.0,0.0
11,seen,cju1ftaji6isw0855108yqcse.png,1,ordinary_chart_cnn_canonicalization,4.168403501441566e-12,4.168403501441566e-12,0.0,nan,nan,0.522070134408583,0.19861714123726415,0.0,0.0
11,seen,cju1gv7106qd008784gk603mg.png,4,ordinary_chart_cnn_canonicalization,4.078303425758245e-12,4.078303425758245e-12,0.0,nan,nan,0.5197309189284609,0.19452031274886394,0.0,0.0
11,seen,cju1hirfi7ekp0855q0vgm9qq.png,0,ordinary_chart_cnn_canonicalization,1.3054830287035838e-11,1.3054830287035838e-11,0.0,nan,nan,0.4537084400337317,0.2969629081671883,0.0,0.0
11,seen,cju2i6acqvo6l0799u20fift8.png,1,ordinary_chart_cnn_canonicalization,4.403346543353574e-12,4.403346543353574e-12,0.0,nan,nan,0.5146517999428141,0.20693890441361873,0.0,0.0
11,seen,cju2nguelpmlj0835rojdn097.png,4,ordinary_chart_cnn_canonicalization,3.679175864592792e-12,3.679175864592792e-12,0.0,nan,nan,0.5292106605683473,0.17746533392346464,0.0,0.0
11,seen,cju2omjpeqj5a0988pjdlb8l1.png,0,ordinary_chart_cnn_canonicalization,2.333722287042395e-12,2.333722287042395e-12,0.0,nan,nan,0.5936755471714081,0.08326322088760207,0.0,0.0
11,seen,cju0ue769mxii08019zqgdbxn.png,0,d4_equivariant_chart_cnn_canonicalization,1.2755102040653634e-11,1.2755102040653634e-11,0.0,nan,nan,0.45307300467383127,0.2964221343390818,0.0,0.0
11,seen,cju13cgqmnhwn0988yrainhcp.png,1,d4_equivariant_chart_cnn_canonicalization,4.914004913980767e-12,4.914004913980767e-12,0.0,nan,nan,0.5038225576200581,0.21988149113894906,0.0,0.0
11,seen,cju16ach3m1da0993r1dq3sn2.png,4,d4_equivariant_chart_cnn_canonicalization,2.2925263640479312e-12,2.2925263640479312e-12,0.0,nan,nan,0.5991140885926308,0.07706452195452584,0.0,0.0
11,seen,cju171py4qiha0835u8sl59ds.png,0,d4_equivariant_chart_cnn_canonicalization,1.6661112962318126e-12,1.6661112962318126e-12,0.0,nan,nan,0.6667138335897886,0.02187088925165881,0.0,0.0
11,seen,cju17g6ykn1cs0993dww6qdi8.png,1,d4_equivariant_chart_cnn_canonicalization,1.944390433595286e-12,1.944390433595286e-12,0.0,nan,nan,0.6330917057039394,0.029509281856007874,0.0,0.0
11,seen,cju183od81ff608017ekzif89.png,4,d4_equivariant_chart_cnn_canonicalization,4.014452027282158e-12,4.014452027282158e-12,0.0,nan,nan,0.5219877980785843,0.19305090181114792,0.0,0.0
11,seen,cju1c0qb4tzi308355wtsnp0y.png,0,d4_equivariant_chart_cnn_canonicalization,1.7491691446532287e-12,1.7491691446532287e-12,0.0,nan,nan,0.6541244988240041,0.004101347303731018,0.0,0.0
11,seen,cju1cyjb5qtie0993njqne9m3.png,1,d4_equivariant_chart_cnn_canonicalization,1.2022120702077396e-12,1.2022120702077396e-12,0.0,nan,nan,0.7545203950661661,0.16409767884579196,0.0,0.0
11,seen,cju1d50a94qf50855wsowacrc.png,4,d4_equivariant_chart_cnn_canonicalization,1.0030090270711835e-11,1.0030090270711835e-11,0.0,nan,nan,0.46178918762964827,0.2841451310341654,0.0,0.0
11,seen,cju1fb9236a110801yvg0fwju.png,0,d4_equivariant_chart_cnn_canonicalization,1.9376089905019617e-12,1.9376089905019617e-12,0.0,nan,nan,0.627608936985959,0.030993444941486814,0.0,0.0
11,seen,cju1ftaji6isw0855108yqcse.png,1,d4_equivariant_chart_cnn_canonicalization,4.168403501441566e-12,4.168403501441566e-12,0.0,nan,nan,0.5220505889889744,0.1985986480704014,0.0,0.0
11,seen,cju1gv7106qd008784gk603mg.png,4,d4_equivariant_chart_cnn_canonicalization,4.078303425758245e-12,4.078303425758245e-12,0.0,nan,nan,0.5197279656681044,0.19450622128715622,0.0,0.0
11,seen,cju1hirfi7ekp0855q0vgm9qq.png,0,d4_equivariant_chart_cnn_canonicalization,1.3054830287035838e-11,1.3054830287035838e-11,0.0,nan,nan,0.4537084400337317,0.2969629081671883,0.0,0.0
11,seen,cju2i6acqvo6l0799u20fift8.png,1,d4_equivariant_chart_cnn_canonicalization,4.403346543353574e-12,4.403346543353574e-12,0.0,nan,nan,0.5146727402833526,0.2069553138626361,0.0,0.0
11,seen,cju2nguelpmlj0835rojdn097.png,4,d4_equivariant_chart_cnn_canonicalization,3.679175864592792e-12,3.679175864592792e-12,0.0,nan,nan,0.5292189933302236,0.17746601153703523,0.0,0.0
11,seen,cju2omjpeqj5a0988pjdlb8l1.png,0,d4_equivariant_chart_cnn_canonicalization,2.333722287042395e-12,2.333722287042395e-12,0.0,nan,nan,0.5936755471714081,0.08326322088760207,0.0,0.0
11,seen,cju0ue769mxii08019zqgdbxn.png,0,direct_d4_equivariant_unet,1.2755102040653634e-11,1.2755102040653634e-11,0.0,nan,nan,0.28680416503258044,0.14564787798917678,0.0,0.0
11,seen,cju13cgqmnhwn0988yrainhcp.png,1,direct_d4_equivariant_unet,4.914004913980767e-12,4.914004913980767e-12,0.0,nan,nan,0.4049624248675183,0.07013795211241813,0.0,0.0
11,seen,cju16ach3m1da0993r1dq3sn2.png,4,direct_d4_equivariant_unet,2.2925263640479312e-12,2.2925263640479312e-12,0.0,nan,nan,0.6281937906814863,0.16287262543937686,0.0,0.0
11,seen,cju171py4qiha0835u8sl59ds.png,0,direct_d4_equivariant_unet,1.6661112962318126e-12,1.6661112962318126e-12,0.0,nan,nan,0.7764646744960524,0.2640641474881704,0.0,0.0
11,seen,cju17g6ykn1cs0993dww6qdi8.png,1,direct_d4_equivariant_unet,1.944390433595286e-12,1.944390433595286e-12,0.0,nan,nan,0.7048578350694541,0.2388817109822412,0.0,0.0
11,seen,cju183od81ff608017ekzif89.png,4,direct_d4_equivariant_unet,4.014452027282158e-12,4.014452027282158e-12,0.0,nan,nan,0.4434889829275913,0.06579887666430295,0.0,0.0
11,seen,cju1c0qb4tzi308355wtsnp0y.png,0,direct_d4_equivariant_unet,1.7491691446532287e-12,1.7491691446532287e-12,0.0,nan,nan,0.7500605545138336,0.28484174162804266,0.0,0.0
11,seen,cju1cyjb5qtie0993njqne9m3.png,1,direct_d4_equivariant_unet,1.2022120702077396e-12,1.2022120702077396e-12,0.0,nan,nan,0.9751870935902177,0.3720942971003751,0.0,0.0
11,seen,cju1d50a94qf50855wsowacrc.png,4,direct_d4_equivariant_unet,1.0030090270711835e-11,1.0030090270711835e-11,0.0,nan,nan,0.30532892689923485,0.13550472188399,0.0,0.0
11,seen,cju1fb9236a110801yvg0fwju.png,0,direct_d4_equivariant_unet,1.9376089905019617e-12,1.9376089905019617e-12,0.0,nan,nan,0.6838479950622274,0.21007088200258292,0.0,0.0
11,seen,cju1ftaji6isw0855108yqcse.png,1,direct_d4_equivariant_unet,4.168403501441566e-12,4.168403501441566e-12,0.0,nan,nan,0.44840306671401753,0.06538922948038817,0.0,0.0
11,seen,cju1gv7106qd008784gk603mg.png,4,direct_d4_equivariant_unet,4.078303425758245e-12,4.078303425758245e-12,0.0,nan,nan,0.44022887847461223,0.05538683268241586,0.0,0.0
11,seen,cju1hirfi7ekp0855q0vgm9qq.png,0,direct_d4_equivariant_unet,1.3054830287035838e-11,1.3054830287035838e-11,0.0,nan,nan,0.29140104523210886,0.14605046438009595,0.0,0.0
11,seen,cju2i6acqvo6l0799u20fift8.png,1,direct_d4_equivariant_unet,4.403346543353574e-12,4.403346543353574e-12,0.0,nan,nan,0.4292742973495687,0.05860926238710816,0.0,0.0
11,seen,cju2nguelpmlj0835rojdn097.png,4,direct_d4_equivariant_unet,3.679175864592792e-12,3.679175864592792e-12,0.0,nan,nan,0.4628907532948215,0.05682510047427057,0.0,0.0
11,seen,cju2omjpeqj5a0988pjdlb8l1.png,0,direct_d4_equivariant_unet,2.333722287042395e-12,2.333722287042395e-12,0.0,nan,nan,0.6094346562597456,0.169844090105471,0.0,0.0
11,seen,cju0ue769mxii08019zqgdbxn.png,0,learned_multiplication_table_chart_model,1.2755102040653634e-11,1.2755102040653634e-11,0.0,nan,nan,0.45307300467383127,0.2964221343390818,0.0,0.0
11,seen,cju13cgqmnhwn0988yrainhcp.png,1,learned_multiplication_table_chart_model,4.914004913980767e-12,4.914004913980767e-12,0.0,nan,nan,0.5038225576200581,0.21988149113894906,0.0,0.0
11,seen,cju16ach3m1da0993r1dq3sn2.png,4,learned_multiplication_table_chart_model,2.2925263640479312e-12,2.2925263640479312e-12,0.0,nan,nan,0.5991085155862967,0.07708161592563556,0.0,0.0
11,seen,cju171py4qiha0835u8sl59ds.png,0,learned_multiplication_table_chart_model,1.6661112962318126e-12,1.6661112962318126e-12,0.0,nan,nan,0.6667138335897886,0.02187088925165881,0.0,0.0
11,seen,cju17g6ykn1cs0993dww6qdi8.png,1,learned_multiplication_table_chart_model,1.944390433595286e-12,1.944390433595286e-12,0.0,nan,nan,0.6331426211668109,0.029527522510761628,0.0,0.0
11,seen,cju183od81ff608017ekzif89.png,4,learned_multiplication_table_chart_model,4.014452027282158e-12,4.014452027282158e-12,0.0,nan,nan,0.5219877980785843,0.19305090181114792,0.0,0.0
11,seen,cju1c0qb4tzi308355wtsnp0y.png,0,learned_multiplication_table_chart_model,1.7491691446532287e-12,1.7491691446532287e-12,0.0,nan,nan,0.6541244988240041,0.004101347303731018,0.0,0.0
11,seen,cju1cyjb5qtie0993njqne9m3.png,1,learned_multiplication_table_chart_model,1.2022120702077396e-12,1.2022120702077396e-12,0.0,nan,nan,0.7545203950661661,0.16409767884579196,0.0,0.0
11,seen,cju1d50a94qf50855wsowacrc.png,4,learned_multiplication_table_chart_model,1.0030090270711835e-11,1.0030090270711835e-11,0.0,nan,nan,0.4617433001968757,0.28414413879363565,0.0,0.0
11,seen,cju1fb9236a110801yvg0fwju.png,0,learned_multiplication_table_chart_model,1.9376089905019617e-12,1.9376089905019617e-12,0.0,nan,nan,0.627608936985959,0.030993444941486814,0.0,0.0
11,seen,cju1ftaji6isw0855108yqcse.png,1,learned_multiplication_table_chart_model,4.168403501441566e-12,4.168403501441566e-12,0.0,nan,nan,0.5220527762315854,0.1985966140146047,0.0,0.0
11,seen,cju1gv7106qd008784gk603mg.png,4,learned_multiplication_table_chart_model,4.078303425758245e-12,4.078303425758245e-12,0.0,nan,nan,0.5197279656681044,0.19450622128715622,0.0,0.0
11,seen,cju1hirfi7ekp0855q0vgm9qq.png,0,learned_multiplication_table_chart_model,1.3054830287035838e-11,1.3054830287035838e-11,0.0,nan,nan,0.4537084400337317,0.2969629081671883,0.0,0.0
11,seen,cju2i6acqvo6l0799u20fift8.png,1,learned_multiplication_table_chart_model,4.403346543353574e-12,4.403346543353574e-12,0.0,nan,nan,0.5146560085469809,0.2069377916814119,0.0,0.0
11,seen,cju2nguelpmlj0835rojdn097.png,4,learned_multiplication_table_chart_model,3.679175864592792e-12,3.679175864592792e-12,0.0,nan,nan,0.5291945680554162,0.1774473528676026,0.0,0.0
11,seen,cju2omjpeqj5a0988pjdlb8l1.png,0,learned_multiplication_table_chart_model,2.333722287042395e-12,2.333722287042395e-12,0.0,nan,nan,0.5936755471714081,0.08326322088760207,0.0,0.0
11,seen,cju0ue769mxii08019zqgdbxn.png,0,hard_retransport,1.2755102040653634e-11,1.2755102040653634e-11,0.0,nan,nan,0.45307300467383127,0.2964221343390818,0.0,0.0
11,seen,cju13cgqmnhwn0988yrainhcp.png,1,hard_retransport,4.914004913980767e-12,4.914004913980767e-12,0.0,nan,nan,0.5038225576200581,0.21988149113894906,0.0,0.0
11,seen,cju16ach3m1da0993r1dq3sn2.png,4,hard_retransport,2.2925263640479312e-12,2.2925263640479312e-12,0.0,nan,nan,0.5991140885926308,0.07706452195452584,0.0,0.0
11,seen,cju171py4qiha0835u8sl59ds.png,0,hard_retransport,1.6661112962318126e-12,1.6661112962318126e-12,0.0,nan,nan,0.6667138335897886,0.02187088925165881,0.0,0.0
11,seen,cju17g6ykn1cs0993dww6qdi8.png,1,hard_retransport,1.944390433595286e-12,1.944390433595286e-12,0.0,nan,nan,0.6330917057039394,0.029509281856007874,0.0,0.0
11,seen,cju183od81ff608017ekzif89.png,4,hard_retransport,4.014452027282158e-12,4.014452027282158e-12,0.0,nan,nan,0.5219877980785843,0.19305090181114792,0.0,0.0
11,seen,cju1c0qb4tzi308355wtsnp0y.png,0,hard_retransport,1.7491691446532287e-12,1.7491691446532287e-12,0.0,nan,nan,0.6541244988240041,0.004101347303731018,0.0,0.0
11,seen,cju1cyjb5qtie0993njqne9m3.png,1,hard_retransport,1.2022120702077396e-12,1.2022120702077396e-12,0.0,nan,nan,0.7545203950661661,0.16409767884579196,0.0,0.0
11,seen,cju1d50a94qf50855wsowacrc.png,4,hard_retransport,1.0030090270711835e-11,1.0030090270711835e-11,0.0,nan,nan,0.46178918762964827,0.2841451310341654,0.0,0.0
11,seen,cju1fb9236a110801yvg0fwju.png,0,hard_retransport,1.9376089905019617e-12,1.9376089905019617e-12,0.0,nan,nan,0.627608936985959,0.030993444941486814,0.0,0.0
11,seen,cju1ftaji6isw0855108yqcse.png,1,hard_retransport,4.168403501441566e-12,4.168403501441566e-12,0.0,nan,nan,0.5220505889889744,0.1985986480704014,0.0,0.0
11,seen,cju1gv7106qd008784gk603mg.png,4,hard_retransport,4.078303425758245e-12,4.078303425758245e-12,0.0,nan,nan,0.5197279656681044,0.19450622128715622,0.0,0.0
