evidence_label,corpus_seed,transition_method,triangle,scalar_real,scalar_imag,centrality_residual,normalized_centrality_residual,eigenvalue_dispersion,mean_commutator_with_local_transitions,estimated_root_order,estimated_root_exponent,root_residual,root_margin,root_confidence,bootstrap_centrality_mean,bootstrap_centrality_ci_low,bootstrap_centrality_ci_high,bootstrap_phase_instability,gauge_invariance_delta
natural_measured,0,low_rank_subspace,0-3-5,1.6253382659633644,0.0,0.9997585900771828,45.501823369262276,3.0103592645004253,0.12173370804105486,1,0,0.9997943290672111,0.0001485306237217765,0.00014853911129250431,0.9330998768634537,0.9242585492023486,0.9429332919871475,-0.0,5.550100468099117e-07
natural_measured,0,low_rank_subspace,0-3-6,0.6286761667579412,0.0,0.9999829003192603,170.99579528841087,2.949218755558455,0.12368356542927879,1,0,0.999988865753698,2.7199205708705598e-05,2.719876876158953e-05,0.9432283631617905,0.9330842313359912,0.9591254151636001,-0.0,2.0286177459638566e-05
natural_measured,0,low_rank_subspace,0-3-7,0.9288057696539909,0.0,0.9999794254062252,155.88799306515128,2.8661760670624945,0.08676595879452569,1,0,0.9999795462920839,2.215164433339023e-05,2.2151606721370476e-05,0.9361851830876338,0.9196293405693224,0.9531913644339985,-0.0,1.855089794844389e-05
natural_measured,0,low_rank_subspace,0-4-5,1.2443649340420961,0.0,0.9999177277042777,77.95274180335153,1.9590451861093343,0.10605582435216222,1,0,0.9999209005798109,6.61162148251071e-05,6.6117073236647e-05,0.9274663210292247,0.9128979138505967,0.9393535874158998,-0.0,3.2347161322832108e-06
natural_measured,0,low_rank_subspace,0-4-6,0.6817038556328043,0.0,0.9999744093177024,139.77700610022836,2.147031205535053,0.11300316772290639,1,0,0.9999799883318906,3.753886153645691e-05,3.7538203597101565e-05,0.9201803896419765,0.9079750117986803,0.9383086436856899,-0.0,4.2619649320840836e-07
natural_measured,0,low_rank_subspace,0-4-7,0.7346433946513571,0.0,0.9999704672744358,130.11387700307142,2.3158868625589264,0.10518831866128105,1,0,0.9999743204230092,4.0199713862598685e-05,4.019913016572655e-05,0.9166542109304067,0.9034568165925075,0.9302528467665573,-0.0,4.317204002290964e-06
natural_measured,0,low_rank_subspace,0-5-6,0.6828902820125222,0.0,0.9999843256419828,178.6014644291293,2.633630556548884,0.08712237434727806,1,0,0.9999877055872672,2.2952805756926153e-05,2.295256111950883e-05,0.9481490732626653,0.9356616821347633,0.9621927186610685,-0.0,5.26057556271553e-06
natural_measured,0,low_rank_subspace,0-5-7,0.9689929632877465,0.0,0.9999776827832183,149.677912249905,2.5498751635758468,0.11755011869328362,1,0,0.9999777056352149,2.303134196901535e-05,2.3031324995454312e-05,0.9423806816714643,0.9306960954648738,0.9497627482030558,-0.0,1.3571407180279493e-06
natural_measured,0,low_rank_subspace,0-6-7,0.1831972107756883,0.0,0.9999994006792954,913.3877151956215,3.3276509043271227,0.10609353014401027,1,0,1.0000113145678857,3.2714076891871002e-06,3.2713599732104344e-06,0.9460836730477244,0.9275619166542076,0.9590375213199196,-0.0,8.856750355334952e-07
natural_measured,0,low_rank_subspace,1-2-3,1.7060174182988703,0.0,0.9999990599226373,729.2944331612725,4.369782696433976,0.0740700475871563,1,0,0.9999992209233037,5.510362227623133e-07,5.510363484209032e-07,0.9391237352694753,0.9196507207050134,0.9543214062447007,-0.0,9.294366464018822e-06
