evidence_label,corpus_seed,transition_method,triangle,centrality_before,centrality_after,scalar_real_before,scalar_real_after,gauge_invariance_delta
natural_measured,0,low_rank_subspace,0-2-7,0.9999980783236149,0.9999980783042848,0.25963607314042747,0.2596376471919939,1.5740515664219856e-06
natural_measured,0,low_rank_subspace,0-3-4,0.9996122848634489,0.9996122858356262,1.3703329573982046,1.370331221143715,1.7362544895149767e-06
natural_measured,0,low_rank_subspace,0-3-5,0.9997585900771828,0.9997585887565489,1.6253382659633644,1.6253377109533176,5.550100468099117e-07
natural_measured,0,low_rank_subspace,0-3-6,0.9999829003192603,0.9999828995275365,0.6286761667579412,0.6286964529354009,2.0286177459638566e-05
natural_measured,0,low_rank_subspace,0-3-7,0.9999794254062252,0.9999794260556764,0.9288057696539909,0.9287872187560424,1.855089794844389e-05
natural_measured,0,low_rank_subspace,0-4-5,0.9999177277042777,0.9999177281499918,1.2443649340420961,1.2443616993259639,3.2347161322832108e-06
natural_measured,0,low_rank_subspace,0-4-6,0.9999744093177024,0.9999744092914595,0.6817038556328043,0.6817042818292975,4.2619649320840836e-07
natural_measured,0,low_rank_subspace,0-4-7,0.9999704672744358,0.9999704676678304,0.7346433946513571,0.7346390774473548,4.317204002290964e-06
natural_measured,0,low_rank_subspace,0-5-6,0.9999843256419828,0.9999843252979036,0.6828902820125222,0.6828955425880849,5.26057556271553e-06
natural_measured,0,low_rank_subspace,0-5-7,0.9999776827832183,0.9999776827589005,0.9689929632877465,0.9689916061470285,1.3571407180279493e-06
natural_measured,0,low_rank_subspace,0-6-7,0.9999994006792954,0.9999994006762943,0.1831972107756883,0.18319809645072382,8.856750355334952e-07
natural_measured,0,low_rank_subspace,1-2-3,0.9999990599226373,0.9999990599125121,1.7060174182988703,1.7060267126653343,9.294366464018822e-06
natural_measured,0,low_rank_subspace,1-2-4,0.9998386387094278,0.9998386417235842,1.215663178358227,1.2156520523130894,1.1126045137643814e-05
natural_measured,0,low_rank_subspace,1-2-5,0.9999735266770413,0.9999735269042054,1.8288572803139687,1.828853227198124,4.0531158447265625e-06
natural_measured,0,low_rank_subspace,1-2-6,0.9999170513480871,0.999917050750659,1.4120206029620022,1.4120308158453554,1.0212883353233337e-05
natural_measured,0,low_rank_subspace,1-2-7,0.9999973587121059,0.9999973586307619,1.3477953281253576,1.3478153347969055,2.000667154788971e-05
natural_measured,0,low_rank_subspace,1-3-4,0.9999810696663751,0.9999810692542106,1.147822986356914,1.147836389951408,1.3403594493865967e-05
natural_measured,0,low_rank_subspace,1-3-5,0.9999737308511594,0.999973730628572,1.0974877401895355,1.0974972664844245,9.526294888928533e-06
natural_measured,0,low_rank_subspace,1-3-6,0.9999962758179305,0.9999962758637566,1.2897812370210886,1.2897694651037455,1.1771917343139648e-05
natural_measured,0,low_rank_subspace,1-3-7,0.9999967944563676,0.9999967945077433,0.7321408470161259,0.7321384768001735,2.370215952396393e-06
natural_measured,0,low_rank_subspace,1-4-5,0.9999446527960852,0.9999446528621362,1.152294421568513,1.1522942008450627,2.207234501838684e-07
natural_measured,0,low_rank_subspace,1-4-6,0.9999979740065056,0.9999979741727015,0.27572235092520714,0.27571062464267015,1.172628253698349e-05
natural_measured,0,low_rank_subspace,1-4-7,0.9999998485232912,0.999999848511865,0.10163655623910017,0.10164016205817461,3.605819074437022e-06
natural_measured,0,low_rank_subspace,1-5-6,0.9999977034035212,0.9999977033620611,0.970370661932975,0.9703793486114591,8.686678484082222e-06
natural_measured,0,low_rank_subspace,1-5-7,0.9999880640949058,0.9999880640784335,0.8823584800120443,0.8823597179725766,1.2379605323076248e-06
natural_measured,0,low_rank_subspace,1-6-7,0.9999970314909635,0.9999970315573061,1.0057761073112488,1.0057644192129374,1.1688098311424255e-05
natural_measured,0,low_rank_subspace,2-3-4,0.9997083548030671,0.9997083557975404,1.128793100710027,1.1287907439109404,2.3567990865558386e-06
natural_measured,0,low_rank_subspace,2-3-5,0.9998554443801742,0.9998554443252352,0.7742899638833478,0.7742887776403222,1.186243025586009e-06
natural_measured,0,low_rank_subspace,2-3-6,0.9999570969177783,0.9999570973016612,0.47459342202637345,0.47459241026081145,1.0117655619978905e-06
natural_measured,0,low_rank_subspace,2-3-7,0.9999899969754504,0.9999899972259753,0.5411929981783032,0.5411865008063614,6.497371941804886e-06
natural_measured,0,low_rank_subspace,2-4-5,0.9998500517915309,0.9998500520336959,1.1912131709977984,1.1912135935854167,4.225876182317734e-07
natural_measured,0,low_rank_subspace,2-4-6,0.999988327833087,0.9999883278665134,0.9063814134133281,0.9063797346316278,1.6787817003205419e-06
natural_measured,0,low_rank_subspace,2-4-7,0.9999946487674408,0.9999946486820724,0.5279523081844673,0.5279573695734143,5.061388947069645e-06
natural_measured,0,low_rank_subspace,2-5-6,0.9997248120164572,0.9997248120972275,0.7761275554075837,0.7761270746123046,4.807952791452408e-07
natural_measured,0,low_rank_subspace,2-5-7,0.9999949387104489,0.9999949387444332,0.39229162759147584,0.3922898720484227,1.755543053150177e-06
natural_measured,0,low_rank_subspace,2-6-7,0.9999953656162744,0.9999953655800412,0.4323203032836318,0.43232157337479293,1.2700911611318588e-06
