setting_id,architecture,collection,fine_tune_scope,method,implementation,accuracy,loss,ece,latency_ms,trainable_parameters,stored_parameters,branch_count,candidate_count,feature_cache_sha256,label_permutation_hash_passed,execution_commit,source_sha256
deit_tiny_collection3,deit_tiny,3,synthetic_feature_adapter_over_cached_pretrained_features,strict_synchronization,selected_feature_transition_head_merge,0.383,2.222281768187352,0.2603357771681589,0.04287506453692913,640,2600,1,1,7dafa8d5b52bc6daadafa0eca57e3c2a7341e03d3500a9d749df0e4bc70ca9f8,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,ccd7917c57a80bb726a213493d1c89b997d4b6126d29eb67ef7f16b195e00e20
deit_tiny_collection3,deit_tiny,3,synthetic_feature_adapter_over_cached_pretrained_features,hodge_diagnostic_ordinary_fallback,residual_gate_with_ridge_or_strict_fallback,0.383,2.222281768187352,0.2603357771681589,0.026916852220892906,640,2600,1,1,7dafa8d5b52bc6daadafa0eca57e3c2a7341e03d3500a9d749df0e4bc70ca9f8,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,ccd7917c57a80bb726a213493d1c89b997d4b6126d29eb67ef7f16b195e00e20
deit_tiny_collection3,deit_tiny,3,synthetic_feature_adapter_over_cached_pretrained_features,structured_retransport_certified_only,strict_fallback_no_certified_chart,0.383,2.222281768187352,0.2603357771681589,0.029916176572442055,640,2600,1,1,7dafa8d5b52bc6daadafa0eca57e3c2a7341e03d3500a9d749df0e4bc70ca9f8,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,ccd7917c57a80bb726a213493d1c89b997d4b6126d29eb67ef7f16b195e00e20
deit_tiny_collection3,deit_tiny,3,synthetic_feature_adapter_over_cached_pretrained_features,ensemble,mean_of_four_feature_head_logits,0.522,2.0311607947710075,0.37233497152482936,0.030291033908724785,260,2600,4,1,7dafa8d5b52bc6daadafa0eca57e3c2a7341e03d3500a9d749df0e4bc70ca9f8,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,ccd7917c57a80bb726a213493d1c89b997d4b6126d29eb67ef7f16b195e00e20
deit_tiny_collection4,deit_tiny,4,synthetic_feature_adapter_over_cached_pretrained_features,weight_average,mean_aligned_feature_head_proxy,0.313,2.2263306976568096,0.18836620152308267,0.029250048100948334,640,2600,1,1,7dafa8d5b52bc6daadafa0eca57e3c2a7341e03d3500a9d749df0e4bc70ca9f8,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,ccd7917c57a80bb726a213493d1c89b997d4b6126d29eb67ef7f16b195e00e20
deit_tiny_collection4,deit_tiny,4,synthetic_feature_adapter_over_cached_pretrained_features,greedy_soup,validation_selected_feature_logit_candidate_proxy,0.454,2.039621156273639,0.2979825820538411,0.03333296626806259,640,2600,1,3,7dafa8d5b52bc6daadafa0eca57e3c2a7341e03d3500a9d749df0e4bc70ca9f8,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,ccd7917c57a80bb726a213493d1c89b997d4b6126d29eb67ef7f16b195e00e20
deit_tiny_collection4,deit_tiny,4,synthetic_feature_adapter_over_cached_pretrained_features,git_rebasin,permutation_aligned_feature_head_proxy_not_full_model_git_rebasin,0.281,2.2233440835479352,0.1533853968394171,0.029708025977015495,640,2600,1,1,7dafa8d5b52bc6daadafa0eca57e3c2a7341e03d3500a9d749df0e4bc70ca9f8,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,ccd7917c57a80bb726a213493d1c89b997d4b6126d29eb67ef7f16b195e00e20
deit_tiny_collection4,deit_tiny,4,synthetic_feature_adapter_over_cached_pretrained_features,c2m3,strict_feature_synchronization_proxy_not_full_model_c2m3,0.281,2.2233440835479352,0.1533853968394171,0.02991710789501667,640,2600,1,1,7dafa8d5b52bc6daadafa0eca57e3c2a7341e03d3500a9d749df0e4bc70ca9f8,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,ccd7917c57a80bb726a213493d1c89b997d4b6126d29eb67ef7f16b195e00e20
deit_tiny_collection4,deit_tiny,4,synthetic_feature_adapter_over_cached_pretrained_features,representation_alignment,selected_feature_transition_head_merge,0.281,2.2233440835479352,0.1533853968394171,0.03270898014307022,640,2600,1,1,7dafa8d5b52bc6daadafa0eca57e3c2a7341e03d3500a9d749df0e4bc70ca9f8,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,ccd7917c57a80bb726a213493d1c89b997d4b6126d29eb67ef7f16b195e00e20
deit_tiny_collection4,deit_tiny,4,synthetic_feature_adapter_over_cached_pretrained_features,regmean,strict_feature_synchronization_proxy_not_regmean,0.281,2.2233440835479352,0.1533853968394171,0.02750009298324585,640,2600,1,1,7dafa8d5b52bc6daadafa0eca57e3c2a7341e03d3500a9d749df0e4bc70ca9f8,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,ccd7917c57a80bb726a213493d1c89b997d4b6126d29eb67ef7f16b195e00e20
deit_tiny_collection4,deit_tiny,4,synthetic_feature_adapter_over_cached_pretrained_features,ties,elementwise_head_sign_consensus_proxy,0.276,2.228750108433579,0.1497808254876957,0.029542017728090286,640,2600,1,1,7dafa8d5b52bc6daadafa0eca57e3c2a7341e03d3500a9d749df0e4bc70ca9f8,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,ccd7917c57a80bb726a213493d1c89b997d4b6126d29eb67ef7f16b195e00e20
deit_tiny_collection4,deit_tiny,4,synthetic_feature_adapter_over_cached_pretrained_features,dare,randomly_masked_head_average_proxy,0.313,2.2194540422069164,0.18506872395864868,0.026750145480036736,640,2600,1,1,7dafa8d5b52bc6daadafa0eca57e3c2a7341e03d3500a9d749df0e4bc70ca9f8,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,ccd7917c57a80bb726a213493d1c89b997d4b6126d29eb67ef7f16b195e00e20
deit_tiny_collection4,deit_tiny,4,synthetic_feature_adapter_over_cached_pretrained_features,generic_low_rank_merge,ridge_logit_correction,0.289,2.205590000652309,0.1584645482295559,0.0399579294025898,640,2600,1,1,7dafa8d5b52bc6daadafa0eca57e3c2a7341e03d3500a9d749df0e4bc70ca9f8,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,ccd7917c57a80bb726a213493d1c89b997d4b6126d29eb67ef7f16b195e00e20
deit_tiny_collection4,deit_tiny,4,synthetic_feature_adapter_over_cached_pretrained_features,generic_router,ridge_router_over_four_feature_heads,0.513,2.0229363811991177,0.3544048586744534,0.037250109016895294,260,2600,4,1,7dafa8d5b52bc6daadafa0eca57e3c2a7341e03d3500a9d749df0e4bc70ca9f8,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,ccd7917c57a80bb726a213493d1c89b997d4b6126d29eb67ef7f16b195e00e20
deit_tiny_collection4,deit_tiny,4,synthetic_feature_adapter_over_cached_pretrained_features,strict_synchronization,selected_feature_transition_head_merge,0.281,2.2233440835479352,0.1533853968394171,0.02445792779326439,640,2600,1,1,7dafa8d5b52bc6daadafa0eca57e3c2a7341e03d3500a9d749df0e4bc70ca9f8,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,ccd7917c57a80bb726a213493d1c89b997d4b6126d29eb67ef7f16b195e00e20
deit_tiny_collection4,deit_tiny,4,synthetic_feature_adapter_over_cached_pretrained_features,hodge_diagnostic_ordinary_fallback,residual_gate_with_ridge_or_strict_fallback,0.281,2.2233440835479352,0.1533853968394171,0.031916890293359756,640,2600,1,1,7dafa8d5b52bc6daadafa0eca57e3c2a7341e03d3500a9d749df0e4bc70ca9f8,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,ccd7917c57a80bb726a213493d1c89b997d4b6126d29eb67ef7f16b195e00e20
deit_tiny_collection4,deit_tiny,4,synthetic_feature_adapter_over_cached_pretrained_features,structured_retransport_certified_only,strict_fallback_no_certified_chart,0.281,2.2233440835479352,0.1533853968394171,0.03179092891514301,640,2600,1,1,7dafa8d5b52bc6daadafa0eca57e3c2a7341e03d3500a9d749df0e4bc70ca9f8,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,ccd7917c57a80bb726a213493d1c89b997d4b6126d29eb67ef7f16b195e00e20
deit_tiny_collection4,deit_tiny,4,synthetic_feature_adapter_over_cached_pretrained_features,ensemble,mean_of_four_feature_head_logits,0.454,2.039621156273639,0.2979825820538411,0.02695806324481964,260,2600,4,1,7dafa8d5b52bc6daadafa0eca57e3c2a7341e03d3500a9d749df0e4bc70ca9f8,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,ccd7917c57a80bb726a213493d1c89b997d4b6126d29eb67ef7f16b195e00e20
