setting_id,dataset,relation,seed,null_family,draw,null_residual
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,matched_fit_random_gauge,166,0.5096745852733148
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,matched_fit_random_gauge,167,0.4818698539645786
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,matched_fit_random_gauge,168,0.505242614260274
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,matched_fit_random_gauge,169,0.517496534346215
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,matched_fit_random_gauge,170,0.5028169301274953
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,matched_fit_random_gauge,171,0.48334808038354204
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,matched_fit_random_gauge,172,0.4862961780100451
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,matched_fit_random_gauge,173,0.5075603813493101
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,matched_fit_random_gauge,174,0.5211431638046617
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,matched_fit_random_gauge,175,0.4942034774884193
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,matched_fit_random_gauge,176,0.483440821773058
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,matched_fit_random_gauge,177,0.5019049007354278
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,matched_fit_random_gauge,178,0.5106457407319802
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,matched_fit_random_gauge,179,0.4957582212341286
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,matched_fit_random_gauge,180,0.5183856111923285
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,matched_fit_random_gauge,181,0.48247240956005377
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,matched_fit_random_gauge,182,0.5089772956344312
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,matched_fit_random_gauge,183,0.5094733097851296
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,matched_fit_random_gauge,184,0.49601215358364303
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,matched_fit_random_gauge,185,0.5132724918878743
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,matched_fit_random_gauge,186,0.47649166684805755
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,matched_fit_random_gauge,187,0.5111017800303785
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,matched_fit_random_gauge,188,0.498460889022373
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,matched_fit_random_gauge,189,0.5160865889219872
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,matched_fit_random_gauge,190,0.49429635623930074
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,matched_fit_random_gauge,191,0.5142296400895364
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,matched_fit_random_gauge,192,0.5246665719568862
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,matched_fit_random_gauge,193,0.5566792824283574
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,matched_fit_random_gauge,194,0.5314722188440894
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,matched_fit_random_gauge,195,0.506228153021028
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,matched_fit_random_gauge,196,0.5222222186677297
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,matched_fit_random_gauge,197,0.4892795268634675
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,matched_fit_random_gauge,198,0.5277459850203126
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,matched_fit_random_gauge,199,0.5219665312378912
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,0,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,1,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,2,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,3,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,4,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,5,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,6,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,7,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,8,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,9,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,10,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,11,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,12,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,13,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,14,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,15,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,16,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,17,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,18,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,19,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,20,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,21,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,22,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,23,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,24,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,25,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,26,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,27,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,28,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,29,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,30,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,31,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,32,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,33,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,34,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,35,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,36,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,37,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,38,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,39,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,40,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,41,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,42,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,43,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,44,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,45,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,46,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,47,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,48,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,49,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,50,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,51,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,52,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,53,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,54,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,55,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,56,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,57,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,58,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,59,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,60,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,61,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,62,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,63,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,64,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,65,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,66,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,67,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,68,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,69,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,70,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,71,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,72,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,73,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,74,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,75,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,76,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,77,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,78,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,79,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,80,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,81,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,82,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,83,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,84,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,85,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,86,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,87,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,88,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,89,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,90,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,91,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,92,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,93,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,94,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,95,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,96,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,97,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,98,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,99,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,100,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,101,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,102,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,103,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,104,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,105,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,106,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,107,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,108,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,109,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,110,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,111,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,112,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,113,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,114,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,115,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,116,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,117,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,118,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,119,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,120,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,121,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,122,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,123,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,124,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,125,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,126,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,127,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,128,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,129,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,130,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,131,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,132,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,133,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,134,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,135,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,136,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,137,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,138,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,139,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,140,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,141,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,142,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,143,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,144,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,145,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,146,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,147,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,148,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,149,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,150,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,151,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,152,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,153,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,154,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,155,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,156,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,157,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,158,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,159,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,160,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,161,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,162,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,163,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,164,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,165,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,166,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,167,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,168,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,169,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,170,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,171,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,172,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,173,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,174,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,175,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,176,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,177,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,178,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,179,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,180,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,181,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,182,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,183,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,184,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,185,0.012008158412855758
FashionMNIST_mlp_4_independent_seeds_s11,FashionMNIST,independent_seeds,11,graph_topology_shuffle,186,0.012008158412855758
