draw,null_family,null_residual,setting_id,dataset,seed
49,matched_edge_topology_shuffle,0.14567877968739443,modelnet10_s3,ModelNet10,3
50,matched_edge_topology_shuffle,0.1461046538177778,modelnet10_s3,ModelNet10,3
51,matched_edge_topology_shuffle,0.14855689135029584,modelnet10_s3,ModelNet10,3
52,matched_edge_topology_shuffle,0.14691395773899493,modelnet10_s3,ModelNet10,3
53,matched_edge_topology_shuffle,0.14920254386329262,modelnet10_s3,ModelNet10,3
54,matched_edge_topology_shuffle,0.14488716611581967,modelnet10_s3,ModelNet10,3
55,matched_edge_topology_shuffle,0.14002276506031885,modelnet10_s3,ModelNet10,3
56,matched_edge_topology_shuffle,0.14592723179429928,modelnet10_s3,ModelNet10,3
57,matched_edge_topology_shuffle,0.14129861030458504,modelnet10_s3,ModelNet10,3
58,matched_edge_topology_shuffle,0.11906811633299656,modelnet10_s3,ModelNet10,3
59,matched_edge_topology_shuffle,0.14977700930317994,modelnet10_s3,ModelNet10,3
60,matched_edge_topology_shuffle,0.13970596489754808,modelnet10_s3,ModelNet10,3
61,matched_edge_topology_shuffle,0.14559387618701367,modelnet10_s3,ModelNet10,3
62,matched_edge_topology_shuffle,0.14578410545627937,modelnet10_s3,ModelNet10,3
63,matched_edge_topology_shuffle,0.15026380931363978,modelnet10_s3,ModelNet10,3
64,matched_edge_topology_shuffle,0.14245472395964456,modelnet10_s3,ModelNet10,3
65,matched_edge_topology_shuffle,0.14799672266983313,modelnet10_s3,ModelNet10,3
66,matched_edge_topology_shuffle,0.1434054056719409,modelnet10_s3,ModelNet10,3
67,matched_edge_topology_shuffle,0.14970784952241917,modelnet10_s3,ModelNet10,3
68,matched_edge_topology_shuffle,0.1426949044862214,modelnet10_s3,ModelNet10,3
69,matched_edge_topology_shuffle,0.14653124653371996,modelnet10_s3,ModelNet10,3
70,matched_edge_topology_shuffle,0.14337434578475294,modelnet10_s3,ModelNet10,3
71,matched_edge_topology_shuffle,0.14404069287506419,modelnet10_s3,ModelNet10,3
72,matched_edge_topology_shuffle,0.14578410545627934,modelnet10_s3,ModelNet10,3
73,matched_edge_topology_shuffle,0.14767650816842132,modelnet10_s3,ModelNet10,3
74,matched_edge_topology_shuffle,0.14737483658275144,modelnet10_s3,ModelNet10,3
75,matched_edge_topology_shuffle,0.14021220509680907,modelnet10_s3,ModelNet10,3
76,matched_edge_topology_shuffle,0.14322113252603938,modelnet10_s3,ModelNet10,3
77,matched_edge_topology_shuffle,0.14125465975947563,modelnet10_s3,ModelNet10,3
78,matched_edge_topology_shuffle,0.14645607886864104,modelnet10_s3,ModelNet10,3
79,matched_edge_topology_shuffle,0.11055643452567303,modelnet10_s3,ModelNet10,3
80,matched_edge_topology_shuffle,0.15255625137491885,modelnet10_s3,ModelNet10,3
81,matched_edge_topology_shuffle,0.14047952638590436,modelnet10_s3,ModelNet10,3
82,matched_edge_topology_shuffle,0.14565031885508134,modelnet10_s3,ModelNet10,3
83,matched_edge_topology_shuffle,0.14751581165106037,modelnet10_s3,ModelNet10,3
84,matched_edge_topology_shuffle,0.1427648948297682,modelnet10_s3,ModelNet10,3
85,matched_edge_topology_shuffle,0.1436095733005294,modelnet10_s3,ModelNet10,3
86,matched_edge_topology_shuffle,0.15018539248270005,modelnet10_s3,ModelNet10,3
87,matched_edge_topology_shuffle,0.14322118316709306,modelnet10_s3,ModelNet10,3
88,matched_edge_topology_shuffle,0.14322118316709292,modelnet10_s3,ModelNet10,3
89,matched_edge_topology_shuffle,0.14855689135029593,modelnet10_s3,ModelNet10,3
90,matched_edge_topology_shuffle,0.14672119836492784,modelnet10_s3,ModelNet10,3
91,matched_edge_topology_shuffle,0.14689258694988785,modelnet10_s3,ModelNet10,3
92,matched_edge_topology_shuffle,0.14698439901415486,modelnet10_s3,ModelNet10,3
93,matched_edge_topology_shuffle,0.14689407087184345,modelnet10_s3,ModelNet10,3
94,matched_edge_topology_shuffle,0.14482807002511738,modelnet10_s3,ModelNet10,3
95,matched_edge_topology_shuffle,0.14636945938760804,modelnet10_s3,ModelNet10,3
96,matched_edge_topology_shuffle,0.14769853245243778,modelnet10_s3,ModelNet10,3
97,matched_edge_topology_shuffle,0.14813921411391376,modelnet10_s3,ModelNet10,3
98,matched_edge_topology_shuffle,0.14225297824392882,modelnet10_s3,ModelNet10,3
99,matched_edge_topology_shuffle,0.14812715567953275,modelnet10_s3,ModelNet10,3
100,matched_edge_topology_shuffle,0.14965776817672924,modelnet10_s3,ModelNet10,3
101,matched_edge_topology_shuffle,0.14507698536775623,modelnet10_s3,ModelNet10,3
102,matched_edge_topology_shuffle,0.14970784952241925,modelnet10_s3,ModelNet10,3
103,matched_edge_topology_shuffle,0.14920254386329265,modelnet10_s3,ModelNet10,3
104,matched_edge_topology_shuffle,0.146105869795152,modelnet10_s3,ModelNet10,3
105,matched_edge_topology_shuffle,0.14672119836492784,modelnet10_s3,ModelNet10,3
106,matched_edge_topology_shuffle,0.14121888198255303,modelnet10_s3,ModelNet10,3
107,matched_edge_topology_shuffle,0.14977700930318,modelnet10_s3,ModelNet10,3
108,matched_edge_topology_shuffle,0.14896694897221102,modelnet10_s3,ModelNet10,3
109,matched_edge_topology_shuffle,0.14730366100114436,modelnet10_s3,ModelNet10,3
110,matched_edge_topology_shuffle,0.15026380931363983,modelnet10_s3,ModelNet10,3
111,matched_edge_topology_shuffle,0.14602633067054901,modelnet10_s3,ModelNet10,3
112,matched_edge_topology_shuffle,0.14578410545627918,modelnet10_s3,ModelNet10,3
113,matched_edge_topology_shuffle,0.14859534382015704,modelnet10_s3,ModelNet10,3
114,matched_edge_topology_shuffle,0.15134700958758981,modelnet10_s3,ModelNet10,3
115,matched_edge_topology_shuffle,0.14704084598217487,modelnet10_s3,ModelNet10,3
116,matched_edge_topology_shuffle,0.14322113252603938,modelnet10_s3,ModelNet10,3
117,matched_edge_topology_shuffle,0.1193614728835907,modelnet10_s3,ModelNet10,3
118,matched_edge_topology_shuffle,0.14360957330052934,modelnet10_s3,ModelNet10,3
119,matched_edge_topology_shuffle,0.15013661978304096,modelnet10_s3,ModelNet10,3
120,matched_edge_topology_shuffle,0.1456503188550816,modelnet10_s3,ModelNet10,3
121,matched_edge_topology_shuffle,0.15026380931363936,modelnet10_s3,ModelNet10,3
122,matched_edge_topology_shuffle,0.14526553371503975,modelnet10_s3,ModelNet10,3
123,matched_edge_topology_shuffle,0.1440406928750644,modelnet10_s3,ModelNet10,3
124,matched_edge_topology_shuffle,0.1481587620620168,modelnet10_s3,ModelNet10,3
125,matched_edge_topology_shuffle,0.14689407087184317,modelnet10_s3,ModelNet10,3
126,matched_edge_topology_shuffle,0.1503334534624493,modelnet10_s3,ModelNet10,3
127,matched_edge_topology_shuffle,0.1466391166246682,modelnet10_s3,ModelNet10,3
128,matched_edge_topology_shuffle,0.14276489482976815,modelnet10_s3,ModelNet10,3
129,matched_edge_topology_shuffle,0.14880639982658977,modelnet10_s3,ModelNet10,3
130,matched_edge_topology_shuffle,0.1468940708718433,modelnet10_s3,ModelNet10,3
131,matched_edge_topology_shuffle,0.15037974476303223,modelnet10_s3,ModelNet10,3
132,matched_edge_topology_shuffle,0.1432211325260394,modelnet10_s3,ModelNet10,3
133,matched_edge_topology_shuffle,0.15026380931363936,modelnet10_s3,ModelNet10,3
134,matched_edge_topology_shuffle,0.14855689135029598,modelnet10_s3,ModelNet10,3
135,matched_edge_topology_shuffle,0.11055643452567303,modelnet10_s3,ModelNet10,3
136,matched_edge_topology_shuffle,0.14359167952349738,modelnet10_s3,ModelNet10,3
137,matched_edge_topology_shuffle,0.14689407087184317,modelnet10_s3,ModelNet10,3
138,matched_edge_topology_shuffle,0.14551075574975353,modelnet10_s3,ModelNet10,3
139,matched_edge_topology_shuffle,0.14652278698899884,modelnet10_s3,ModelNet10,3
140,matched_edge_topology_shuffle,0.14592723179429928,modelnet10_s3,ModelNet10,3
141,matched_edge_topology_shuffle,0.11640779384918046,modelnet10_s3,ModelNet10,3
142,matched_edge_topology_shuffle,0.14920254386329257,modelnet10_s3,ModelNet10,3
143,matched_edge_topology_shuffle,0.14769208392305525,modelnet10_s3,ModelNet10,3
144,matched_edge_topology_shuffle,0.14881752299923562,modelnet10_s3,ModelNet10,3
145,matched_edge_topology_shuffle,0.14624239529148983,modelnet10_s3,ModelNet10,3
146,matched_edge_topology_shuffle,0.14847892902030363,modelnet10_s3,ModelNet10,3
147,matched_edge_topology_shuffle,0.14319575348170505,modelnet10_s3,ModelNet10,3
148,matched_edge_topology_shuffle,0.15134700958758981,modelnet10_s3,ModelNet10,3
149,matched_edge_topology_shuffle,0.14007324782645528,modelnet10_s3,ModelNet10,3
150,matched_edge_topology_shuffle,0.14937873755263112,modelnet10_s3,ModelNet10,3
151,matched_edge_topology_shuffle,0.14689407087184336,modelnet10_s3,ModelNet10,3
152,matched_edge_topology_shuffle,0.15037974476303245,modelnet10_s3,ModelNet10,3
153,matched_edge_topology_shuffle,0.1413313999725174,modelnet10_s3,ModelNet10,3
154,matched_edge_topology_shuffle,0.14605166068138714,modelnet10_s3,ModelNet10,3
155,matched_edge_topology_shuffle,0.14185089540975385,modelnet10_s3,ModelNet10,3
156,matched_edge_topology_shuffle,0.14753978628162606,modelnet10_s3,ModelNet10,3
157,matched_edge_topology_shuffle,0.1504137014904094,modelnet10_s3,ModelNet10,3
158,matched_edge_topology_shuffle,0.1436095733005293,modelnet10_s3,ModelNet10,3
159,matched_edge_topology_shuffle,0.14812715567953275,modelnet10_s3,ModelNet10,3
160,matched_edge_topology_shuffle,0.15134700958758956,modelnet10_s3,ModelNet10,3
161,matched_edge_topology_shuffle,0.15010241769204768,modelnet10_s3,ModelNet10,3
162,matched_edge_topology_shuffle,0.1469321383587825,modelnet10_s3,ModelNet10,3
163,matched_edge_topology_shuffle,0.14225297824392877,modelnet10_s3,ModelNet10,3
164,matched_edge_topology_shuffle,0.14970784952241908,modelnet10_s3,ModelNet10,3
165,matched_edge_topology_shuffle,0.14965776817672913,modelnet10_s3,ModelNet10,3
166,matched_edge_topology_shuffle,0.14807337275167853,modelnet10_s3,ModelNet10,3
167,matched_edge_topology_shuffle,0.1454351330215589,modelnet10_s3,ModelNet10,3
168,matched_edge_topology_shuffle,0.1476985324524379,modelnet10_s3,ModelNet10,3
169,matched_edge_topology_shuffle,0.14663911662466825,modelnet10_s3,ModelNet10,3
170,matched_edge_topology_shuffle,0.14663911662466825,modelnet10_s3,ModelNet10,3
171,matched_edge_topology_shuffle,0.14084347781793924,modelnet10_s3,ModelNet10,3
172,matched_edge_topology_shuffle,0.1501024176920476,modelnet10_s3,ModelNet10,3
173,matched_edge_topology_shuffle,0.14744876381234898,modelnet10_s3,ModelNet10,3
174,matched_edge_topology_shuffle,0.14269490448622144,modelnet10_s3,ModelNet10,3
175,matched_edge_topology_shuffle,0.14394572924816387,modelnet10_s3,ModelNet10,3
176,matched_edge_topology_shuffle,0.14848088869933657,modelnet10_s3,ModelNet10,3
177,matched_edge_topology_shuffle,0.11055643452567303,modelnet10_s3,ModelNet10,3
178,matched_edge_topology_shuffle,0.13897707536841233,modelnet10_s3,ModelNet10,3
179,matched_edge_topology_shuffle,0.1492025438632927,modelnet10_s3,ModelNet10,3
180,matched_edge_topology_shuffle,0.1503334534624494,modelnet10_s3,ModelNet10,3
181,matched_edge_topology_shuffle,0.15026380931363947,modelnet10_s3,ModelNet10,3
182,matched_edge_topology_shuffle,0.14751581165106048,modelnet10_s3,ModelNet10,3
183,matched_edge_topology_shuffle,0.14669786030663656,modelnet10_s3,ModelNet10,3
184,matched_edge_topology_shuffle,0.14746110355783756,modelnet10_s3,ModelNet10,3
185,matched_edge_topology_shuffle,0.14798450189162216,modelnet10_s3,ModelNet10,3
186,matched_edge_topology_shuffle,0.14507698536775607,modelnet10_s3,ModelNet10,3
187,matched_edge_topology_shuffle,0.14266232353033947,modelnet10_s3,ModelNet10,3
188,matched_edge_topology_shuffle,0.14847892902030355,modelnet10_s3,ModelNet10,3
189,matched_edge_topology_shuffle,0.14652162398463167,modelnet10_s3,ModelNet10,3
190,matched_edge_topology_shuffle,0.14575006728660153,modelnet10_s3,ModelNet10,3
191,matched_edge_topology_shuffle,0.14322113252603955,modelnet10_s3,ModelNet10,3
192,matched_edge_topology_shuffle,0.1504137014904094,modelnet10_s3,ModelNet10,3
193,matched_edge_topology_shuffle,0.15134700958758954,modelnet10_s3,ModelNet10,3
194,matched_edge_topology_shuffle,0.14812715567953272,modelnet10_s3,ModelNet10,3
195,matched_edge_topology_shuffle,0.14698439901415486,modelnet10_s3,ModelNet10,3
196,matched_edge_topology_shuffle,0.11640779384918044,modelnet10_s3,ModelNet10,3
197,matched_edge_topology_shuffle,0.14965776817672927,modelnet10_s3,ModelNet10,3
198,matched_edge_topology_shuffle,0.1450864783262732,modelnet10_s3,ModelNet10,3
199,matched_edge_topology_shuffle,0.14911449136874072,modelnet10_s3,ModelNet10,3
0,matched_edge_topology_shuffle,0.1490958232667259,modelnet10_s4,ModelNet10,4
1,matched_edge_topology_shuffle,0.15764337871994122,modelnet10_s4,ModelNet10,4
2,matched_edge_topology_shuffle,0.15505926506346765,modelnet10_s4,ModelNet10,4
3,matched_edge_topology_shuffle,0.15482916123827475,modelnet10_s4,ModelNet10,4
4,matched_edge_topology_shuffle,0.1567373858964239,modelnet10_s4,ModelNet10,4
5,matched_edge_topology_shuffle,0.12418575941986851,modelnet10_s4,ModelNet10,4
6,matched_edge_topology_shuffle,0.16266482033014565,modelnet10_s4,ModelNet10,4
7,matched_edge_topology_shuffle,0.1505081436729507,modelnet10_s4,ModelNet10,4
8,matched_edge_topology_shuffle,0.15309441765934279,modelnet10_s4,ModelNet10,4
9,matched_edge_topology_shuffle,0.14883999013158802,modelnet10_s4,ModelNet10,4
10,matched_edge_topology_shuffle,0.1548765475416894,modelnet10_s4,ModelNet10,4
11,matched_edge_topology_shuffle,0.1517987478069741,modelnet10_s4,ModelNet10,4
12,matched_edge_topology_shuffle,0.15270414015198125,modelnet10_s4,ModelNet10,4
13,matched_edge_topology_shuffle,0.1546774553380489,modelnet10_s4,ModelNet10,4
14,matched_edge_topology_shuffle,0.15744977730628357,modelnet10_s4,ModelNet10,4
15,matched_edge_topology_shuffle,0.17314800422410903,modelnet10_s4,ModelNet10,4
16,matched_edge_topology_shuffle,0.16182062444657866,modelnet10_s4,ModelNet10,4
17,matched_edge_topology_shuffle,0.14909376272983688,modelnet10_s4,ModelNet10,4
18,matched_edge_topology_shuffle,0.14718359777083298,modelnet10_s4,ModelNet10,4
19,matched_edge_topology_shuffle,0.12614010033681572,modelnet10_s4,ModelNet10,4
20,matched_edge_topology_shuffle,0.15396185638119647,modelnet10_s4,ModelNet10,4
21,matched_edge_topology_shuffle,0.15285149675940773,modelnet10_s4,ModelNet10,4
22,matched_edge_topology_shuffle,0.15650402209574774,modelnet10_s4,ModelNet10,4
23,matched_edge_topology_shuffle,0.15292634966492585,modelnet10_s4,ModelNet10,4
24,matched_edge_topology_shuffle,0.1544989044675193,modelnet10_s4,ModelNet10,4
25,matched_edge_topology_shuffle,0.15352199747733197,modelnet10_s4,ModelNet10,4
26,matched_edge_topology_shuffle,0.15512310081587136,modelnet10_s4,ModelNet10,4
27,matched_edge_topology_shuffle,0.15304637409329236,modelnet10_s4,ModelNet10,4
28,matched_edge_topology_shuffle,0.1558659607838026,modelnet10_s4,ModelNet10,4
29,matched_edge_topology_shuffle,0.15247257564565864,modelnet10_s4,ModelNet10,4
30,matched_edge_topology_shuffle,0.14858809348781146,modelnet10_s4,ModelNet10,4
31,matched_edge_topology_shuffle,0.14553073282626425,modelnet10_s4,ModelNet10,4
32,matched_edge_topology_shuffle,0.14621132623249694,modelnet10_s4,ModelNet10,4
33,matched_edge_topology_shuffle,0.14884964266124984,modelnet10_s4,ModelNet10,4
34,matched_edge_topology_shuffle,0.15206978160166845,modelnet10_s4,ModelNet10,4
35,matched_edge_topology_shuffle,0.15792929191813093,modelnet10_s4,ModelNet10,4
36,matched_edge_topology_shuffle,0.1533232214693458,modelnet10_s4,ModelNet10,4
37,matched_edge_topology_shuffle,0.15315919302370834,modelnet10_s4,ModelNet10,4
38,matched_edge_topology_shuffle,0.14782713271045778,modelnet10_s4,ModelNet10,4
39,matched_edge_topology_shuffle,0.14306840962202957,modelnet10_s4,ModelNet10,4
40,matched_edge_topology_shuffle,0.15220933844476045,modelnet10_s4,ModelNet10,4
41,matched_edge_topology_shuffle,0.15007530213820325,modelnet10_s4,ModelNet10,4
42,matched_edge_topology_shuffle,0.12012207092066864,modelnet10_s4,ModelNet10,4
43,matched_edge_topology_shuffle,0.1576239617363444,modelnet10_s4,ModelNet10,4
44,matched_edge_topology_shuffle,0.15181394447681695,modelnet10_s4,ModelNet10,4
45,matched_edge_topology_shuffle,0.158876850056471,modelnet10_s4,ModelNet10,4
46,matched_edge_topology_shuffle,0.15552664078353134,modelnet10_s4,ModelNet10,4
47,matched_edge_topology_shuffle,0.15371800943280947,modelnet10_s4,ModelNet10,4
48,matched_edge_topology_shuffle,0.15131014396298018,modelnet10_s4,ModelNet10,4
49,matched_edge_topology_shuffle,0.14733721826964621,modelnet10_s4,ModelNet10,4
50,matched_edge_topology_shuffle,0.14787690004998397,modelnet10_s4,ModelNet10,4
51,matched_edge_topology_shuffle,0.15880324640125673,modelnet10_s4,ModelNet10,4
52,matched_edge_topology_shuffle,0.14858809348781152,modelnet10_s4,ModelNet10,4
53,matched_edge_topology_shuffle,0.15725489949966273,modelnet10_s4,ModelNet10,4
54,matched_edge_topology_shuffle,0.14836098783979715,modelnet10_s4,ModelNet10,4
55,matched_edge_topology_shuffle,0.15362306752734414,modelnet10_s4,ModelNet10,4
56,matched_edge_topology_shuffle,0.15190587663699548,modelnet10_s4,ModelNet10,4
57,matched_edge_topology_shuffle,0.15190587663699526,modelnet10_s4,ModelNet10,4
58,matched_edge_topology_shuffle,0.160474068796194,modelnet10_s4,ModelNet10,4
59,matched_edge_topology_shuffle,0.15926356745423736,modelnet10_s4,ModelNet10,4
60,matched_edge_topology_shuffle,0.15812492016165403,modelnet10_s4,ModelNet10,4
61,matched_edge_topology_shuffle,0.16541795270844178,modelnet10_s4,ModelNet10,4
62,matched_edge_topology_shuffle,0.15663082099380915,modelnet10_s4,ModelNet10,4
63,matched_edge_topology_shuffle,0.14621132623249694,modelnet10_s4,ModelNet10,4
64,matched_edge_topology_shuffle,0.15131587062329652,modelnet10_s4,ModelNet10,4
65,matched_edge_topology_shuffle,0.16331432300483967,modelnet10_s4,ModelNet10,4
66,matched_edge_topology_shuffle,0.17380760144592702,modelnet10_s4,ModelNet10,4
67,matched_edge_topology_shuffle,0.15836575778597037,modelnet10_s4,ModelNet10,4
68,matched_edge_topology_shuffle,0.15067984081274713,modelnet10_s4,ModelNet10,4
69,matched_edge_topology_shuffle,0.15258633315064965,modelnet10_s4,ModelNet10,4
70,matched_edge_topology_shuffle,0.15892472907402294,modelnet10_s4,ModelNet10,4
71,matched_edge_topology_shuffle,0.15386675864550994,modelnet10_s4,ModelNet10,4
72,matched_edge_topology_shuffle,0.153961856381196,modelnet10_s4,ModelNet10,4
73,matched_edge_topology_shuffle,0.16112204487608336,modelnet10_s4,ModelNet10,4
74,matched_edge_topology_shuffle,0.15337366332822275,modelnet10_s4,ModelNet10,4
75,matched_edge_topology_shuffle,0.15207665009103213,modelnet10_s4,ModelNet10,4
76,matched_edge_topology_shuffle,0.15424414586506882,modelnet10_s4,ModelNet10,4
77,matched_edge_topology_shuffle,0.14390349039178182,modelnet10_s4,ModelNet10,4
78,matched_edge_topology_shuffle,0.170035399971331,modelnet10_s4,ModelNet10,4
79,matched_edge_topology_shuffle,0.14823695646471327,modelnet10_s4,ModelNet10,4
80,matched_edge_topology_shuffle,0.1486960914604682,modelnet10_s4,ModelNet10,4
81,matched_edge_topology_shuffle,0.15321360763995656,modelnet10_s4,ModelNet10,4
82,matched_edge_topology_shuffle,0.15558936002893445,modelnet10_s4,ModelNet10,4
83,matched_edge_topology_shuffle,0.16668711418735352,modelnet10_s4,ModelNet10,4
84,matched_edge_topology_shuffle,0.15246162376925582,modelnet10_s4,ModelNet10,4
85,matched_edge_topology_shuffle,0.1460632299620184,modelnet10_s4,ModelNet10,4
86,matched_edge_topology_shuffle,0.16417763242354325,modelnet10_s4,ModelNet10,4
87,matched_edge_topology_shuffle,0.1661408543937247,modelnet10_s4,ModelNet10,4
88,matched_edge_topology_shuffle,0.15274405274813085,modelnet10_s4,ModelNet10,4
89,matched_edge_topology_shuffle,0.15208288402687034,modelnet10_s4,ModelNet10,4
90,matched_edge_topology_shuffle,0.1479928149881375,modelnet10_s4,ModelNet10,4
91,matched_edge_topology_shuffle,0.15831029914713488,modelnet10_s4,ModelNet10,4
92,matched_edge_topology_shuffle,0.1636759557024645,modelnet10_s4,ModelNet10,4
93,matched_edge_topology_shuffle,0.1454940934016797,modelnet10_s4,ModelNet10,4
94,matched_edge_topology_shuffle,0.15451595796057532,modelnet10_s4,ModelNet10,4
95,matched_edge_topology_shuffle,0.15908604541166727,modelnet10_s4,ModelNet10,4
96,matched_edge_topology_shuffle,0.15238311509360297,modelnet10_s4,ModelNet10,4
97,matched_edge_topology_shuffle,0.14858809348781152,modelnet10_s4,ModelNet10,4
98,matched_edge_topology_shuffle,0.1471091600021056,modelnet10_s4,ModelNet10,4
99,matched_edge_topology_shuffle,0.14883304592761418,modelnet10_s4,ModelNet10,4
100,matched_edge_topology_shuffle,0.1451872116088921,modelnet10_s4,ModelNet10,4
101,matched_edge_topology_shuffle,0.15966820104861007,modelnet10_s4,ModelNet10,4
102,matched_edge_topology_shuffle,0.14987987957019966,modelnet10_s4,ModelNet10,4
103,matched_edge_topology_shuffle,0.15752902560255513,modelnet10_s4,ModelNet10,4
104,matched_edge_topology_shuffle,0.16300706051491962,modelnet10_s4,ModelNet10,4
105,matched_edge_topology_shuffle,0.15996188938019984,modelnet10_s4,ModelNet10,4
106,matched_edge_topology_shuffle,0.1506364522350721,modelnet10_s4,ModelNet10,4
107,matched_edge_topology_shuffle,0.15009870362617989,modelnet10_s4,ModelNet10,4
108,matched_edge_topology_shuffle,0.15901536440445002,modelnet10_s4,ModelNet10,4
109,matched_edge_topology_shuffle,0.15725489949966304,modelnet10_s4,ModelNet10,4
110,matched_edge_topology_shuffle,0.1527858904954229,modelnet10_s4,ModelNet10,4
111,matched_edge_topology_shuffle,0.1484081737865438,modelnet10_s4,ModelNet10,4
112,matched_edge_topology_shuffle,0.11055643452567303,modelnet10_s4,ModelNet10,4
113,matched_edge_topology_shuffle,0.1526384433903603,modelnet10_s4,ModelNet10,4
114,matched_edge_topology_shuffle,0.15764337871994102,modelnet10_s4,ModelNet10,4
115,matched_edge_topology_shuffle,0.16390191128829817,modelnet10_s4,ModelNet10,4
116,matched_edge_topology_shuffle,0.13919594912882882,modelnet10_s4,ModelNet10,4
117,matched_edge_topology_shuffle,0.16163640371050972,modelnet10_s4,ModelNet10,4
118,matched_edge_topology_shuffle,0.1451370705663908,modelnet10_s4,ModelNet10,4
119,matched_edge_topology_shuffle,0.17056629835089973,modelnet10_s4,ModelNet10,4
120,matched_edge_topology_shuffle,0.16832680422368984,modelnet10_s4,ModelNet10,4
121,matched_edge_topology_shuffle,0.14883999013158797,modelnet10_s4,ModelNet10,4
122,matched_edge_topology_shuffle,0.15146673127708413,modelnet10_s4,ModelNet10,4
123,matched_edge_topology_shuffle,0.15710953081489748,modelnet10_s4,ModelNet10,4
124,matched_edge_topology_shuffle,0.1590860454116671,modelnet10_s4,ModelNet10,4
125,matched_edge_topology_shuffle,0.15622986076636602,modelnet10_s4,ModelNet10,4
126,matched_edge_topology_shuffle,0.1584621849478011,modelnet10_s4,ModelNet10,4
127,matched_edge_topology_shuffle,0.16441583717007183,modelnet10_s4,ModelNet10,4
128,matched_edge_topology_shuffle,0.15749739397535628,modelnet10_s4,ModelNet10,4
129,matched_edge_topology_shuffle,0.1510455607173551,modelnet10_s4,ModelNet10,4
130,matched_edge_topology_shuffle,0.12085449902198937,modelnet10_s4,ModelNet10,4
131,matched_edge_topology_shuffle,0.1620696535601041,modelnet10_s4,ModelNet10,4
132,matched_edge_topology_shuffle,0.14884964266124984,modelnet10_s4,ModelNet10,4
133,matched_edge_topology_shuffle,0.15740983267317277,modelnet10_s4,ModelNet10,4
134,matched_edge_topology_shuffle,0.15822609312888028,modelnet10_s4,ModelNet10,4
135,matched_edge_topology_shuffle,0.16579847575996795,modelnet10_s4,ModelNet10,4
136,matched_edge_topology_shuffle,0.15723997027002853,modelnet10_s4,ModelNet10,4
137,matched_edge_topology_shuffle,0.16122942145185754,modelnet10_s4,ModelNet10,4
138,matched_edge_topology_shuffle,0.1570066271260772,modelnet10_s4,ModelNet10,4
139,matched_edge_topology_shuffle,0.15123716695558065,modelnet10_s4,ModelNet10,4
140,matched_edge_topology_shuffle,0.15396185638119625,modelnet10_s4,ModelNet10,4
141,matched_edge_topology_shuffle,0.15650402209574746,modelnet10_s4,ModelNet10,4
142,matched_edge_topology_shuffle,0.15120988131934487,modelnet10_s4,ModelNet10,4
143,matched_edge_topology_shuffle,0.1484782398265026,modelnet10_s4,ModelNet10,4
144,matched_edge_topology_shuffle,0.16324777207640112,modelnet10_s4,ModelNet10,4
145,matched_edge_topology_shuffle,0.15374446408019826,modelnet10_s4,ModelNet10,4
146,matched_edge_topology_shuffle,0.16019765144007547,modelnet10_s4,ModelNet10,4
147,matched_edge_topology_shuffle,0.15190587663699526,modelnet10_s4,ModelNet10,4
148,matched_edge_topology_shuffle,0.14733721826964621,modelnet10_s4,ModelNet10,4
149,matched_edge_topology_shuffle,0.15311100319533816,modelnet10_s4,ModelNet10,4
150,matched_edge_topology_shuffle,0.15886793591294318,modelnet10_s4,ModelNet10,4
151,matched_edge_topology_shuffle,0.15016394658099871,modelnet10_s4,ModelNet10,4
152,matched_edge_topology_shuffle,0.11055643452567299,modelnet10_s4,ModelNet10,4
153,matched_edge_topology_shuffle,0.15292634966492585,modelnet10_s4,ModelNet10,4
154,matched_edge_topology_shuffle,0.1598636663992917,modelnet10_s4,ModelNet10,4
155,matched_edge_topology_shuffle,0.1546774553380493,modelnet10_s4,ModelNet10,4
156,matched_edge_topology_shuffle,0.15892472907402358,modelnet10_s4,ModelNet10,4
157,matched_edge_topology_shuffle,0.15995340084902585,modelnet10_s4,ModelNet10,4
158,matched_edge_topology_shuffle,0.15642164787091606,modelnet10_s4,ModelNet10,4
159,matched_edge_topology_shuffle,0.15207665009103208,modelnet10_s4,ModelNet10,4
160,matched_edge_topology_shuffle,0.14987987957019977,modelnet10_s4,ModelNet10,4
161,matched_edge_topology_shuffle,0.1482369564647133,modelnet10_s4,ModelNet10,4
162,matched_edge_topology_shuffle,0.14817250247634187,modelnet10_s4,ModelNet10,4
163,matched_edge_topology_shuffle,0.15388208503411577,modelnet10_s4,ModelNet10,4
164,matched_edge_topology_shuffle,0.1506811754910671,modelnet10_s4,ModelNet10,4
165,matched_edge_topology_shuffle,0.1700545402318096,modelnet10_s4,ModelNet10,4
166,matched_edge_topology_shuffle,0.16165675582319997,modelnet10_s4,ModelNet10,4
167,matched_edge_topology_shuffle,0.15572607741210331,modelnet10_s4,ModelNet10,4
168,matched_edge_topology_shuffle,0.15049595994768478,modelnet10_s4,ModelNet10,4
169,matched_edge_topology_shuffle,0.15586596078380302,modelnet10_s4,ModelNet10,4
170,matched_edge_topology_shuffle,0.16039928770373832,modelnet10_s4,ModelNet10,4
171,matched_edge_topology_shuffle,0.16673142262236187,modelnet10_s4,ModelNet10,4
172,matched_edge_topology_shuffle,0.16413168022389085,modelnet10_s4,ModelNet10,4
173,matched_edge_topology_shuffle,0.15049595994768478,modelnet10_s4,ModelNet10,4
