audit_type,family,trial,gauge_law_error,prediction_error,pairwise_fit,inverse_consistency,face_residual,centrality_error,closure_error,coboundary_status,finite_cohomology_class_before,finite_cohomology_class_after,holonomy_conjugacy_error,execution_commit,command,source_sha256,seed
vertex_gauge,relu_mlp_4,98,1.464484751053976e-15,4.440892098500626e-16,1.464484751053976e-15,2.1138016631127878e-16,1.8824747269678055e-16,4.918300529807393e-16,0.0,True,0,0,1.8824747269678055e-16,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,98
vertex_gauge,relu_mlp_4,99,2.0055204052460558e-15,2.220446049250313e-16,2.0055204052460558e-15,1.6653345369377348e-16,1.7554167342883506e-16,6.963829119074548e-16,0.0,True,0,0,1.7554167342883506e-16,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,99
central_lift_change,controlled_mu2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0,0.0,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,0
central_lift_change,controlled_mu2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0,0.0,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,1
central_lift_change,controlled_mu2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0,0.0,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,2
central_lift_change,controlled_mu2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0,0.0,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,3
central_lift_change,controlled_mu2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0,0.0,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,4
central_lift_change,controlled_mu2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0,0.0,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,5
central_lift_change,controlled_mu2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0,0.0,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,6
central_lift_change,controlled_mu2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0,0.0,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,7
central_lift_change,controlled_mu2,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0,0.0,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,8
central_lift_change,controlled_mu2,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0,0.0,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,9
central_lift_change,controlled_mu2,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0,0.0,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,10
central_lift_change,controlled_mu2,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0,0.0,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,11
central_lift_change,controlled_mu2,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0,0.0,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,12
central_lift_change,controlled_mu2,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0,0.0,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,13
central_lift_change,controlled_mu2,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0,0.0,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,14
central_lift_change,controlled_mu2,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0,0.0,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,15
central_lift_change,controlled_mu2,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0,0.0,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,16
central_lift_change,controlled_mu2,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0,0.0,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,17
central_lift_change,controlled_mu2,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0,0.0,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,18
central_lift_change,controlled_mu2,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0,0.0,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,19
central_lift_change,controlled_mu2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0,0.0,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,20
central_lift_change,controlled_mu2,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0,0.0,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,21
central_lift_change,controlled_mu2,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0,0.0,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,22
central_lift_change,controlled_mu2,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0,0.0,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,23
central_lift_change,controlled_mu2,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0,0.0,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,24
central_lift_change,controlled_mu2,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0,0.0,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,25
central_lift_change,controlled_mu2,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0,0.0,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,26
central_lift_change,controlled_mu2,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0,0.0,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,27
central_lift_change,controlled_mu2,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0,0.0,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,28
central_lift_change,controlled_mu2,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0,0.0,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,29
central_lift_change,controlled_mu2,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0,0.0,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,30
central_lift_change,controlled_mu2,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0,0.0,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,31
central_lift_change,controlled_mu2,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0,0.0,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,32
central_lift_change,controlled_mu2,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0,0.0,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,33
central_lift_change,controlled_mu2,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0,0.0,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,34
central_lift_change,controlled_mu2,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0,0.0,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,35
central_lift_change,controlled_mu2,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0,0.0,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,36
central_lift_change,controlled_mu2,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0,0.0,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,37
central_lift_change,controlled_mu2,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0,0.0,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,38
central_lift_change,controlled_mu2,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0,0.0,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,39
central_lift_change,controlled_mu2,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0,0.0,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,40
central_lift_change,controlled_mu2,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0,0.0,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,41
central_lift_change,controlled_mu2,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0,0.0,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,42
central_lift_change,controlled_mu2,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0,0.0,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,43
central_lift_change,controlled_mu2,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0,0.0,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,44
central_lift_change,controlled_mu2,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0,0.0,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,45
central_lift_change,controlled_mu2,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0,0.0,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,46
central_lift_change,controlled_mu2,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0,0.0,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,47
central_lift_change,controlled_mu2,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0,0.0,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,48
central_lift_change,controlled_mu2,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0,0.0,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,49
central_lift_change,controlled_mu2,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0,0.0,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,50
central_lift_change,controlled_mu2,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0,0.0,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,51
central_lift_change,controlled_mu2,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0,0.0,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,52
central_lift_change,controlled_mu2,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0,0.0,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,53
central_lift_change,controlled_mu2,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0,0.0,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,54
central_lift_change,controlled_mu2,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0,0.0,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,55
central_lift_change,controlled_mu2,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0,0.0,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,56
central_lift_change,controlled_mu2,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0,0.0,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,57
central_lift_change,controlled_mu2,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0,0.0,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,58
central_lift_change,controlled_mu2,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0,0.0,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,59
central_lift_change,controlled_mu2,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0,0.0,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,60
central_lift_change,controlled_mu2,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0,0.0,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,61
central_lift_change,controlled_mu2,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0,0.0,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,62
central_lift_change,controlled_mu2,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0,0.0,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,63
central_lift_change,controlled_mu2,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0,0.0,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,64
central_lift_change,controlled_mu2,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0,0.0,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,65
central_lift_change,controlled_mu2,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0,0.0,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,66
central_lift_change,controlled_mu2,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0,0.0,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,67
central_lift_change,controlled_mu2,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0,0.0,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,68
central_lift_change,controlled_mu2,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0,0.0,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,69
central_lift_change,controlled_mu2,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0,0.0,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,70
central_lift_change,controlled_mu2,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0,0.0,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,71
central_lift_change,controlled_mu2,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0,0.0,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,72
central_lift_change,controlled_mu2,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0,0.0,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,73
central_lift_change,controlled_mu2,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0,0.0,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,74
central_lift_change,controlled_mu2,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0,0.0,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,75
central_lift_change,controlled_mu2,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0,0.0,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,76
central_lift_change,controlled_mu2,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0,0.0,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,77
central_lift_change,controlled_mu2,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0,0.0,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,78
central_lift_change,controlled_mu2,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0,0.0,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,79
central_lift_change,controlled_mu2,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0,0.0,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,80
central_lift_change,controlled_mu2,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0,0.0,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,81
central_lift_change,controlled_mu2,82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0,0.0,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,82
central_lift_change,controlled_mu2,83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0,0.0,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,83
central_lift_change,controlled_mu2,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0,0.0,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,84
central_lift_change,controlled_mu2,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0,0.0,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,85
central_lift_change,controlled_mu2,86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0,0.0,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,86
central_lift_change,controlled_mu2,87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0,0.0,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,87
central_lift_change,controlled_mu2,88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0,0.0,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,python experiments/gauge_invariance_and_refinement.py,4ebd135219fc97248fdd7dacdee4504a8e2307d128b085fcb6185af43b0b0aab,88
