setting_id,teacher,group,seed,objective,method,accuracy,loss,ece,teacher_accuracy,teacher_student_kl,action_accuracy,unseen_word_accuracy,retained_teacher_gain_fraction,teacher_stored_parameters,trainable_parameters,stored_parameters,material_storage_reduction,latency_ms,peak_memory_mb,label_permutation_hash_passed,execution_commit,source_sha256
S3_s2,controlled_S3_structured,S3,2,kl,group_equivariant_output_head,1.0,0.9193770907743666,0.5853379253950978,1.0,0.0,1.0,1.0,1.0,180,180,180,False,0.06008311174809933,0.111236572265625,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
S3_s2,controlled_S3_structured,S3,2,kl,canonical_predictor_learned_retransport,0.14583333333333334,2.1950083155549396,0.2688500303886193,1.0,0.699183924239057,0.14583333333333334,0.14583333333333334,-0.02142501245640259,180,726,726,False,0.06879190914332867,0.1154022216796875,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
S3_s2,controlled_S3_structured,S3,2,kl,low_rank_chart_adapter,0.14625,1.7935971742071335,0.026698378726050992,1.0,0.31492492231637553,nan,0.14625,-0.020926756352765342,180,246,246,False,0.06729201413691044,0.1117401123046875,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
S3_s2,controlled_S3_structured,S3,2,kl,finite_state_chart_module,1.0,0.9193770907743666,0.5853379253950978,1.0,0.0,1.0,1.0,1.0,180,180,180,False,0.06391620263457298,0.111236572265625,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
S3_s2,controlled_S3_structured,S3,2,kl,parameter_matched_widened_model,0.16375,1.802775147710626,0.031842100030741234,1.0,0.32220334217580204,nan,0.16375,0.0,180,30246,30246,False,0.060165999457240105,0.3406219482421875,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
S3_s2,controlled_S3_structured,S3,2,supervised,ordinary_single_model,0.14625,1.7965773423813434,0.03667068908573606,1.0,0.31706198460285717,nan,0.14625,-0.025012506253126576,180,726,726,False,0.048625050112605095,0.1154022216796875,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
S3_s2,controlled_S3_structured,S3,2,supervised,explicit_chart_token,0.16375,1.7906874953885767,0.017336634010504864,1.0,0.31528075577598635,1.0,0.16375,-0.004002001000500243,180,186,186,False,0.06654183380305767,0.1112823486328125,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
S3_s2,controlled_S3_structured,S3,2,supervised,group_equivariant_output_head,1.0,0.9193770907743666,0.5853379253950978,1.0,0.0,1.0,1.0,1.0,180,180,180,False,0.06187520921230316,0.111236572265625,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
S3_s2,controlled_S3_structured,S3,2,supervised,canonical_predictor_learned_retransport,0.14583333333333334,2.1950083155549396,0.2688500303886193,1.0,0.699183924239057,0.14583333333333334,0.14583333333333334,-0.025512756378189085,180,726,726,False,0.0641669612377882,0.1154022216796875,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
S3_s2,controlled_S3_structured,S3,2,supervised,low_rank_chart_adapter,0.14791666666666667,1.7958930772764068,0.03438688985657007,1.0,0.31673915379287754,nan,0.14791666666666667,-0.023011505752876436,180,246,246,False,0.07275003008544445,0.1117401123046875,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
S3_s2,controlled_S3_structured,S3,2,supervised,finite_state_chart_module,1.0,0.9193770907743666,0.5853379253950978,1.0,0.0,1.0,1.0,1.0,180,180,180,False,0.061540864408016205,0.111236572265625,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
S3_s2,controlled_S3_structured,S3,2,supervised,parameter_matched_widened_model,0.16708333333333333,1.8423622684398446,0.08183918429715033,1.0,0.35964599496769173,nan,0.16708333333333333,0.0,180,30246,30246,False,0.05874992348253727,0.3406219482421875,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
S3_s2,controlled_S3_structured,S3,2,chart_action,ordinary_single_model,0.14875,1.7949361971499442,0.028932969154017985,1.0,0.31577030866172934,nan,0.14875,-0.012388503468780994,180,726,726,False,0.04970794543623924,0.1154022216796875,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
S3_s2,controlled_S3_structured,S3,2,chart_action,explicit_chart_token,0.16375,1.7911922442246657,0.012774776968866586,1.0,0.3146905024599905,1.0,0.16375,0.005450941526263621,180,186,186,False,0.063000014051795,0.1112823486328125,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
S3_s2,controlled_S3_structured,S3,2,chart_action,group_equivariant_output_head,1.0,0.9193770907743666,0.5853379253950978,1.0,0.0,1.0,1.0,1.0,180,180,180,False,0.06208289414644241,0.111236572265625,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
S3_s2,controlled_S3_structured,S3,2,chart_action,canonical_predictor_learned_retransport,0.14583333333333334,2.1950083155549396,0.2688500303886193,1.0,0.699183924239057,0.14583333333333334,0.14583333333333334,-0.015857284440039646,180,726,726,False,0.06304099224507809,0.1154022216796875,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
S3_s2,controlled_S3_structured,S3,2,chart_action,low_rank_chart_adapter,0.14541666666666667,1.7945052032917943,0.03183445702914242,1.0,0.3155921156046509,nan,0.14541666666666667,-0.016352824578790896,180,246,246,False,0.06937491707503796,0.1117401123046875,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
S3_s2,controlled_S3_structured,S3,2,chart_action,finite_state_chart_module,1.0,0.9193770907743666,0.5853379253950978,1.0,0.0,1.0,1.0,1.0,180,180,180,False,0.06370805203914642,0.111236572265625,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
S3_s2,controlled_S3_structured,S3,2,chart_action,parameter_matched_widened_model,0.15916666666666668,1.8214695186693552,0.057393695887891616,1.0,0.34032953486163336,nan,0.15916666666666668,0.0,180,30246,30246,False,0.05733408033847809,0.3406219482421875,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
S3_s2,controlled_S3_structured,S3,2,group_law_consistency,ordinary_single_model,0.14916666666666667,1.7943084931227777,0.02610305599610352,1.0,0.31531733927969785,nan,0.14916666666666667,-0.011391778107974242,180,726,726,False,0.05050003528594971,0.1154022216796875,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
S3_s2,controlled_S3_structured,S3,2,group_law_consistency,explicit_chart_token,0.16166666666666665,1.7916067767790291,0.012747774615511492,1.0,0.3145575339383112,1.0,0.16166666666666665,0.0034670629024269248,180,186,186,False,0.06554205901920795,0.1112823486328125,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
S3_s2,controlled_S3_structured,S3,2,group_law_consistency,group_equivariant_output_head,1.0,0.9193770907743666,0.5853379253950978,1.0,0.0,1.0,1.0,1.0,180,180,180,False,0.0641250517219305,0.111236572265625,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
S3_s2,controlled_S3_structured,S3,2,group_law_consistency,canonical_predictor_learned_retransport,0.14583333333333334,2.1950083155549396,0.2688500303886193,1.0,0.699183924239057,0.14583333333333334,0.14583333333333334,-0.015354135710747886,180,726,726,False,0.06233411841094494,0.1154022216796875,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
S3_s2,controlled_S3_structured,S3,2,group_law_consistency,low_rank_chart_adapter,0.14541666666666667,1.7939912528513302,0.029530419449663448,1.0,0.3151985830623799,nan,0.14541666666666667,-0.015849430411094604,180,246,246,False,0.07041683420538902,0.1117401123046875,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
S3_s2,controlled_S3_structured,S3,2,group_law_consistency,finite_state_chart_module,1.0,0.9193770907743666,0.5853379253950978,1.0,0.0,1.0,1.0,1.0,180,180,180,False,0.0613329466432333,0.111236572265625,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
S3_s2,controlled_S3_structured,S3,2,group_law_consistency,parameter_matched_widened_model,0.15875,1.8188954054171438,0.052141225380921,1.0,0.33512542039442644,nan,0.15875,0.0,180,30246,30246,False,0.061125028878450394,0.3406219482421875,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
S3_s2,controlled_S3_structured,S3,2,mixed,ordinary_single_model,0.145,1.7946696915860738,0.03169078231488329,1.0,0.31557369695591286,nan,0.145,-0.022931206380857428,180,726,726,False,0.051083043217659,0.1154022216796875,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
S3_s2,controlled_S3_structured,S3,2,mixed,explicit_chart_token,0.16083333333333333,1.7913450630893115,0.014824506519091118,1.0,0.31462432089421916,1.0,0.16083333333333333,-0.003988035892323024,180,186,186,False,0.06324984133243561,0.1112823486328125,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
S3_s2,controlled_S3_structured,S3,2,mixed,group_equivariant_output_head,1.0,0.9193770907743666,0.5853379253950978,1.0,0.0,1.0,1.0,1.0,180,180,180,False,0.0605839304625988,0.111236572265625,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
S3_s2,controlled_S3_structured,S3,2,mixed,canonical_predictor_learned_retransport,0.14583333333333334,2.1950083155549396,0.2688500303886193,1.0,0.699183924239057,0.14583333333333334,0.14583333333333334,-0.021934197407776645,180,726,726,False,0.061750179156661034,0.1154022216796875,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
S3_s2,controlled_S3_structured,S3,2,mixed,low_rank_chart_adapter,0.14791666666666667,1.7942852321232685,0.028385826610214576,1.0,0.3154203115954022,nan,0.14791666666666667,-0.01944167497507476,180,246,246,False,0.0696659553796053,0.1117401123046875,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
S3_s2,controlled_S3_structured,S3,2,mixed,finite_state_chart_module,1.0,0.9193770907743666,0.5853379253950978,1.0,0.0,1.0,1.0,1.0,180,180,180,False,0.06983405910432339,0.111236572265625,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
S3_s2,controlled_S3_structured,S3,2,mixed,parameter_matched_widened_model,0.16416666666666666,1.8203125833146283,0.06484124383559203,1.0,0.3435636010528172,nan,0.16416666666666666,0.0,180,30246,30246,False,0.05229189991950989,0.3406219482421875,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
S3_s3,controlled_S3_structured,S3,3,kl,ordinary_single_model,0.16916666666666666,1.792041771637083,0.004676465682941139,1.0,0.3336632535713345,nan,0.16916666666666666,-0.003522898842476109,180,726,726,False,0.0424159225076437,0.1154022216796875,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
S3_s3,controlled_S3_structured,S3,3,kl,explicit_chart_token,0.18541666666666667,1.7904661967173259,0.012211755424920784,1.0,0.33306509292024566,1.0,0.18541666666666667,0.016104680422747864,180,186,186,False,0.06129196844995022,0.1112823486328125,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
S3_s3,controlled_S3_structured,S3,3,kl,group_equivariant_output_head,1.0,0.9085864697573937,0.5782046956039314,1.0,0.0,1.0,1.0,1.0,180,180,180,False,0.06858282722532749,0.111236572265625,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
S3_s3,controlled_S3_structured,S3,3,kl,canonical_predictor_learned_retransport,0.1475,2.2389718377080454,0.2742953043960686,1.0,0.7576907711863692,0.1475,0.1475,-0.029693004529441385,180,726,726,False,0.06387499161064625,0.1154022216796875,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
S3_s3,controlled_S3_structured,S3,3,kl,low_rank_chart_adapter,0.1625,1.7921563212480707,0.0111292516001259,1.0,0.33363394909886673,nan,0.1625,-0.011575239053850024,180,246,246,False,0.060125021263957024,0.1117401123046875,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
S3_s3,controlled_S3_structured,S3,3,kl,finite_state_chart_module,1.0,0.9085864697573937,0.5782046956039314,1.0,0.0,1.0,1.0,1.0,180,180,180,False,0.06145797669887543,0.111236572265625,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
S3_s3,controlled_S3_structured,S3,3,kl,parameter_matched_widened_model,0.17208333333333334,1.7976439166602882,0.02522535147708892,1.0,0.34171859878025324,nan,0.17208333333333334,0.0,180,30246,30246,False,0.06216694600880146,0.3406219482421875,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
S3_s3,controlled_S3_structured,S3,3,supervised,ordinary_single_model,0.1675,1.7950809288632938,0.01716566777787175,1.0,0.336091115450373,nan,0.1675,-0.009090909090909066,180,726,726,False,0.04658312536776066,0.1154022216796875,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
S3_s3,controlled_S3_structured,S3,3,supervised,explicit_chart_token,0.18791666666666668,1.790241121677133,0.006144822280046483,1.0,0.33382427280646954,1.0,0.18791666666666668,0.01565656565656568,180,186,186,False,0.0705420970916748,0.1112823486328125,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
S3_s3,controlled_S3_structured,S3,3,supervised,group_equivariant_output_head,1.0,0.9085864697573937,0.5782046956039314,1.0,0.0,1.0,1.0,1.0,180,180,180,False,0.061583006754517555,0.111236572265625,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
S3_s3,controlled_S3_structured,S3,3,supervised,canonical_predictor_learned_retransport,0.1475,2.2389718377080454,0.2742953043960686,1.0,0.7576907711863692,0.1475,0.1475,-0.03333333333333333,180,726,726,False,0.05970802158117294,0.1154022216796875,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
S3_s3,controlled_S3_structured,S3,3,supervised,low_rank_chart_adapter,0.15875,1.7951516973854678,0.024767047541172923,1.0,0.33576605339572185,nan,0.15875,-0.01969696969696968,180,246,246,False,0.06404099985957146,0.1117401123046875,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
S3_s3,controlled_S3_structured,S3,3,supervised,finite_state_chart_module,1.0,0.9085864697573937,0.5782046956039314,1.0,0.0,1.0,1.0,1.0,180,180,180,False,0.06591691635549068,0.111236572265625,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
S3_s3,controlled_S3_structured,S3,3,supervised,parameter_matched_widened_model,0.175,1.840575309768874,0.06889076312153215,1.0,0.3791462569891157,nan,0.175,0.0,180,30246,30246,False,0.05866703577339649,0.3406219482421875,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
S3_s3,controlled_S3_structured,S3,3,chart_action,ordinary_single_model,0.16958333333333334,1.7932156228966423,0.009713209648114342,1.0,0.3345314571573075,nan,0.16958333333333334,-0.00352467270896272,180,726,726,False,0.0463749747723341,0.1154022216796875,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
S3_s3,controlled_S3_structured,S3,3,chart_action,explicit_chart_token,0.18541666666666667,1.7901377632746573,0.008214969167095767,1.0,0.33322878694078545,1.0,0.18541666666666667,0.01560926485397787,180,186,186,False,0.05962490104138851,0.1112823486328125,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
S3_s3,controlled_S3_structured,S3,3,chart_action,group_equivariant_output_head,1.0,0.9085864697573937,0.5782046956039314,1.0,0.0,1.0,1.0,1.0,180,180,180,False,0.05862489342689514,0.111236572265625,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
S3_s3,controlled_S3_structured,S3,3,chart_action,canonical_predictor_learned_retransport,0.1475,2.2389718377080454,0.2742953043960686,1.0,0.7576907711863692,0.1475,0.1475,-0.030211480362537756,180,726,726,False,0.06283377297222614,0.1154022216796875,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
S3_s3,controlled_S3_structured,S3,3,chart_action,low_rank_chart_adapter,0.16041666666666668,1.7933672735540986,0.01846321988452341,1.0,0.3344132654846238,nan,0.16041666666666668,-0.014602215508559887,180,246,246,False,0.06937514990568161,0.1117401123046875,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
S3_s3,controlled_S3_structured,S3,3,chart_action,finite_state_chart_module,1.0,0.9085864697573937,0.5782046956039314,1.0,0.0,1.0,1.0,1.0,180,180,180,False,0.06545893847942352,0.111236572265625,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
S3_s3,controlled_S3_structured,S3,3,chart_action,parameter_matched_widened_model,0.1725,1.8093553959976187,0.047319868000645866,1.0,0.3539812424289126,nan,0.1725,0.0,180,30246,30246,False,0.0527501106262207,0.3406219482421875,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
S3_s3,controlled_S3_structured,S3,3,group_law_consistency,ordinary_single_model,0.17,1.792542211868641,0.006118537343105995,1.0,0.3340108699660999,nan,0.17,-0.009118541033434624,180,726,726,False,0.042250147089362144,0.1154022216796875,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
S3_s3,controlled_S3_structured,S3,3,group_law_consistency,explicit_chart_token,0.18541666666666667,1.7902479357163308,0.010326766250138036,1.0,0.33309289565085437,1.0,0.18541666666666667,0.009625126646403262,180,186,186,False,0.07229181937873363,0.1112823486328125,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
S3_s3,controlled_S3_structured,S3,3,group_law_consistency,group_equivariant_output_head,1.0,0.9085864697573937,0.5782046956039314,1.0,0.0,1.0,1.0,1.0,180,180,180,False,0.061583006754517555,0.111236572265625,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
S3_s3,controlled_S3_structured,S3,3,group_law_consistency,canonical_predictor_learned_retransport,0.1475,2.2389718377080454,0.2742953043960686,1.0,0.7576907711863692,0.1475,0.1475,-0.0364741641337386,180,726,726,False,0.06341608241200447,0.1154022216796875,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
S3_s3,controlled_S3_structured,S3,3,group_law_consistency,low_rank_chart_adapter,0.15833333333333333,1.7926900218174444,0.017435376302889605,1.0,0.3339518317081049,nan,0.15833333333333333,-0.023302938196555215,180,246,246,False,0.058791134506464005,0.1117401123046875,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
S3_s3,controlled_S3_structured,S3,3,group_law_consistency,finite_state_chart_module,1.0,0.9085864697573937,0.5782046956039314,1.0,0.0,1.0,1.0,1.0,180,180,180,False,0.06312504410743713,0.111236572265625,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
S3_s3,controlled_S3_structured,S3,3,group_law_consistency,parameter_matched_widened_model,0.1775,1.7981918085892115,0.037164667026071095,1.0,0.34836119470803784,nan,0.1775,0.0,180,30246,30246,False,0.054958974942564964,0.3406219482421875,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
S3_s3,controlled_S3_structured,S3,3,mixed,ordinary_single_model,0.16708333333333333,1.7929255070126784,0.010612554770696087,1.0,0.33430247080806114,nan,0.16708333333333333,0.0,180,726,726,False,0.04295795224606991,0.1154022216796875,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
S3_s3,controlled_S3_structured,S3,3,mixed,explicit_chart_token,0.18458333333333332,1.7901688700709744,0.0082445812273675,1.0,0.3331614682444606,1.0,0.18458333333333332,0.0210105052526263,180,186,186,False,0.06204098463058472,0.1112823486328125,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
S3_s3,controlled_S3_structured,S3,3,mixed,group_equivariant_output_head,1.0,0.9085864697573937,0.5782046956039314,1.0,0.0,1.0,1.0,1.0,180,180,180,False,0.06458419375121593,0.111236572265625,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
S3_s3,controlled_S3_structured,S3,3,mixed,canonical_predictor_learned_retransport,0.1475,2.2389718377080454,0.2742953043960686,1.0,0.7576907711863692,0.1475,0.1475,-0.02351175587793898,180,726,726,False,0.059916870668530464,0.1154022216796875,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
S3_s3,controlled_S3_structured,S3,3,mixed,low_rank_chart_adapter,0.15791666666666668,1.7930791572618228,0.019960676293357085,1.0,0.3342114763764017,nan,0.15791666666666668,-0.011005502751375676,180,246,246,False,0.05829194560647011,0.1117401123046875,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
S3_s3,controlled_S3_structured,S3,3,mixed,finite_state_chart_module,1.0,0.9085864697573937,0.5782046956039314,1.0,0.0,1.0,1.0,1.0,180,180,180,False,0.07308297790586948,0.111236572265625,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
S3_s3,controlled_S3_structured,S3,3,mixed,parameter_matched_widened_model,0.15458333333333332,1.8140886348233294,0.05574516409607537,1.0,0.35105172517533,nan,0.15458333333333332,-0.015007503751875952,180,30246,30246,False,0.050625065341591835,0.3406219482421875,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
S3_s4,controlled_S3_structured,S3,4,kl,ordinary_single_model,0.15916666666666668,1.7922598821214804,0.015266127424388126,1.0,0.37078942665178016,nan,0.15916666666666668,0.0,180,726,726,False,0.0463749747723341,0.1154022216796875,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
S3_s4,controlled_S3_structured,S3,4,kl,explicit_chart_token,0.20708333333333334,1.7895613347992412,0.03277646338605886,1.0,0.3698274582166968,1.0,0.20708333333333334,0.05698711595639246,180,186,186,False,0.07104198448359966,0.1112823486328125,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
S3_s4,controlled_S3_structured,S3,4,kl,group_equivariant_output_head,1.0,0.8657694068687113,0.559135276452916,1.0,0.0,1.0,1.0,1.0,180,180,180,False,0.06879190914332867,0.111236572265625,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
S3_s4,controlled_S3_structured,S3,4,kl,canonical_predictor_learned_retransport,0.15875,2.276651634841073,0.28211472354708395,1.0,0.8340821225872131,0.15875,0.15875,-0.0004955401387512503,180,726,726,False,0.0819170381873846,0.1154022216796875,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
S3_s4,controlled_S3_structured,S3,4,kl,low_rank_chart_adapter,0.16666666666666666,1.7922015390590964,0.007637747943972956,1.0,0.37070480844227394,nan,0.16666666666666666,0.008919722497522275,180,246,246,False,0.08320901542901993,0.1117401123046875,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
