seed,example,chart,method,boundary_dice,hausdorff95,assd
1,cju2nguelpmlj0835rojdn097.png,6,supplied_chart_canonicalize_pool_retransport,0.0,80.80284646319151,50.97805439393342
1,cju2omjpeqj5a0988pjdlb8l1.png,2,supplied_chart_canonicalize_pool_retransport,0.0,66.73677218719195,38.866590086145266
1,cju0ue769mxii08019zqgdbxn.png,3,inferred_chart_canonicalize_pool_retransport,0.0,90.8450408030997,54.23469038993018
1,cju13cgqmnhwn0988yrainhcp.png,0,inferred_chart_canonicalize_pool_retransport,0.0,82.02438661763951,46.2905311307939
1,cju16ach3m1da0993r1dq3sn2.png,2,inferred_chart_canonicalize_pool_retransport,0.0,55.22635237009519,33.68816999152363
1,cju171py4qiha0835u8sl59ds.png,7,inferred_chart_canonicalize_pool_retransport,0.2327909887359199,72.93693639745658,27.252592918046417
1,cju17g6ykn1cs0993dww6qdi8.png,7,inferred_chart_canonicalize_pool_retransport,0.05555555555555555,52.52714063781823,29.322574031814828
1,cju183od81ff608017ekzif89.png,5,inferred_chart_canonicalize_pool_retransport,0.04,83.39562542818858,36.475479392414
1,cju1c0qb4tzi308355wtsnp0y.png,2,inferred_chart_canonicalize_pool_retransport,0.0,55.76650346358217,27.876046808277458
1,cju1cyjb5qtie0993njqne9m3.png,3,inferred_chart_canonicalize_pool_retransport,0.23868312757201646,46.11216859952964,18.814985276511138
1,cju1d50a94qf50855wsowacrc.png,4,inferred_chart_canonicalize_pool_retransport,0.048109965635738834,115.39034701400917,55.336967473568855
1,cju1fb9236a110801yvg0fwju.png,5,inferred_chart_canonicalize_pool_retransport,0.06060606060606061,54.0,29.76680353456303
1,cju1ftaji6isw0855108yqcse.png,0,inferred_chart_canonicalize_pool_retransport,0.0,80.05623023850174,43.45015448905291
1,cju1gv7106qd008784gk603mg.png,1,inferred_chart_canonicalize_pool_retransport,0.0,97.49571559087588,38.99272432457663
1,cju1hirfi7ekp0855q0vgm9qq.png,6,inferred_chart_canonicalize_pool_retransport,0.0,74.96665925596525,56.26069135794296
1,cju2i6acqvo6l0799u20fift8.png,5,inferred_chart_canonicalize_pool_retransport,0.0,65.46286393594087,43.875011165450935
1,cju2nguelpmlj0835rojdn097.png,6,inferred_chart_canonicalize_pool_retransport,0.017467248908296942,78.15100871973038,42.0594538044847
1,cju2omjpeqj5a0988pjdlb8l1.png,2,inferred_chart_canonicalize_pool_retransport,0.0,65.81777194779332,34.3279520675347
1,cju0ue769mxii08019zqgdbxn.png,3,uncertainty_weighted_retransport,0.0,74.48138818238684,63.76653404553652
1,cju13cgqmnhwn0988yrainhcp.png,0,uncertainty_weighted_retransport,0.0,nan,nan
1,cju16ach3m1da0993r1dq3sn2.png,2,uncertainty_weighted_retransport,0.0,nan,nan
1,cju171py4qiha0835u8sl59ds.png,7,uncertainty_weighted_retransport,0.0,nan,nan
1,cju17g6ykn1cs0993dww6qdi8.png,7,uncertainty_weighted_retransport,0.0,nan,nan
1,cju183od81ff608017ekzif89.png,5,uncertainty_weighted_retransport,0.0,nan,nan
1,cju1c0qb4tzi308355wtsnp0y.png,2,uncertainty_weighted_retransport,0.0,73.58396010471193,53.42988672680729
1,cju1cyjb5qtie0993njqne9m3.png,3,uncertainty_weighted_retransport,0.0,120.5570378724134,80.19709849845492
1,cju1d50a94qf50855wsowacrc.png,4,uncertainty_weighted_retransport,0.0,133.55503616845462,114.09889723341617
1,cju1fb9236a110801yvg0fwju.png,5,uncertainty_weighted_retransport,0.0,69.68981594682884,55.585440075887384
1,cju1ftaji6isw0855108yqcse.png,0,uncertainty_weighted_retransport,0.0,nan,nan
1,cju1gv7106qd008784gk603mg.png,1,uncertainty_weighted_retransport,0.0,64.17716337014534,21.498115533636366
1,cju1hirfi7ekp0855q0vgm9qq.png,6,uncertainty_weighted_retransport,0.0,nan,nan
1,cju2i6acqvo6l0799u20fift8.png,5,uncertainty_weighted_retransport,0.0,76.23248973752476,64.87532009526421
1,cju2nguelpmlj0835rojdn097.png,6,uncertainty_weighted_retransport,0.0,nan,nan
1,cju2omjpeqj5a0988pjdlb8l1.png,2,uncertainty_weighted_retransport,0.0,75.66372975210778,55.67079787018688
1,cju0ue769mxii08019zqgdbxn.png,3,abstaining_retransport,0.0,90.8450408030997,54.23469038993018
1,cju13cgqmnhwn0988yrainhcp.png,0,abstaining_retransport,0.0,82.02438661763951,46.2905311307939
1,cju16ach3m1da0993r1dq3sn2.png,2,abstaining_retransport,0.0,55.22635237009519,33.68816999152363
1,cju171py4qiha0835u8sl59ds.png,7,abstaining_retransport,0.2327909887359199,72.93693639745658,27.252592918046417
1,cju17g6ykn1cs0993dww6qdi8.png,7,abstaining_retransport,0.05555555555555555,52.52714063781823,29.322574031814828
1,cju183od81ff608017ekzif89.png,5,abstaining_retransport,0.04,83.39562542818858,36.475479392414
1,cju1c0qb4tzi308355wtsnp0y.png,2,abstaining_retransport,0.0,55.76650346358217,27.876046808277458
1,cju1cyjb5qtie0993njqne9m3.png,3,abstaining_retransport,0.23868312757201646,46.11216859952964,18.814985276511138
1,cju1d50a94qf50855wsowacrc.png,4,abstaining_retransport,0.048109965635738834,115.39034701400917,55.336967473568855
1,cju1fb9236a110801yvg0fwju.png,5,abstaining_retransport,0.06060606060606061,54.0,29.76680353456303
1,cju1ftaji6isw0855108yqcse.png,0,abstaining_retransport,0.0,80.05623023850174,43.45015448905291
1,cju1gv7106qd008784gk603mg.png,1,abstaining_retransport,0.0,97.49571559087588,38.99272432457663
1,cju1hirfi7ekp0855q0vgm9qq.png,6,abstaining_retransport,0.0,74.96665925596525,56.26069135794296
1,cju2i6acqvo6l0799u20fift8.png,5,abstaining_retransport,0.0,65.46286393594087,43.875011165450935
1,cju2nguelpmlj0835rojdn097.png,6,abstaining_retransport,0.017467248908296942,78.15100871973038,42.0594538044847
1,cju2omjpeqj5a0988pjdlb8l1.png,2,abstaining_retransport,0.0,65.81777194779332,34.3279520675347
1,cju0ue769mxii08019zqgdbxn.png,3,weight_average,0.0,93.34527452645696,55.25806047262957
1,cju13cgqmnhwn0988yrainhcp.png,0,weight_average,0.0,81.50055028876181,46.06880223140988
1,cju16ach3m1da0993r1dq3sn2.png,2,weight_average,0.0,55.09762366317681,33.51939573397362
1,cju171py4qiha0835u8sl59ds.png,7,weight_average,0.23425692695214106,72.54636950777115,27.159128066746508
1,cju17g6ykn1cs0993dww6qdi8.png,7,weight_average,0.05590851334180432,52.32590180780452,29.19303176226556
1,cju183od81ff608017ekzif89.png,5,weight_average,0.04032258064516129,83.1948980663433,36.274772045008575
1,cju1c0qb4tzi308355wtsnp0y.png,2,weight_average,0.0,53.5647572149767,27.648572771263524
1,cju1cyjb5qtie0993njqne9m3.png,3,weight_average,0.21428571428571427,46.760451118536,20.008006816195326
1,cju1d50a94qf50855wsowacrc.png,4,weight_average,0.04612850082372323,115.43006525397247,57.14744196445251
1,cju1fb9236a110801yvg0fwju.png,5,weight_average,0.054187192118226604,53.24283661483117,28.110856773764922
1,cju1ftaji6isw0855108yqcse.png,0,weight_average,0.0,79.82605615238494,43.34397820935001
1,cju1gv7106qd008784gk603mg.png,1,weight_average,0.0,99.05397384216138,42.914889602705884
1,cju1hirfi7ekp0855q0vgm9qq.png,6,weight_average,0.0,74.71268649983972,56.14985503647637
1,cju2i6acqvo6l0799u20fift8.png,5,weight_average,0.0,64.35060217278468,43.53179414567997
1,cju2nguelpmlj0835rojdn097.png,6,weight_average,0.017595307917888565,77.9201211939801,41.907303023376194
1,cju2omjpeqj5a0988pjdlb8l1.png,2,weight_average,0.0,64.72244026174339,33.19903625482008
1,cju0ue769mxii08019zqgdbxn.png,3,greedy_validation_soup,0.0,93.34527452645696,55.25806047262957
1,cju13cgqmnhwn0988yrainhcp.png,0,greedy_validation_soup,0.0,81.50055028876181,46.06880223140988
1,cju16ach3m1da0993r1dq3sn2.png,2,greedy_validation_soup,0.0,55.09762366317681,33.51939573397362
1,cju171py4qiha0835u8sl59ds.png,7,greedy_validation_soup,0.23425692695214106,72.54636950777115,27.159128066746508
1,cju17g6ykn1cs0993dww6qdi8.png,7,greedy_validation_soup,0.05590851334180432,52.32590180780452,29.19303176226556
1,cju183od81ff608017ekzif89.png,5,greedy_validation_soup,0.04032258064516129,83.1948980663433,36.274772045008575
1,cju1c0qb4tzi308355wtsnp0y.png,2,greedy_validation_soup,0.0,53.5647572149767,27.648572771263524
1,cju1cyjb5qtie0993njqne9m3.png,3,greedy_validation_soup,0.21428571428571427,46.760451118536,20.008006816195326
1,cju1d50a94qf50855wsowacrc.png,4,greedy_validation_soup,0.04612850082372323,115.43006525397247,57.14744196445251
1,cju1fb9236a110801yvg0fwju.png,5,greedy_validation_soup,0.054187192118226604,53.24283661483117,28.110856773764922
1,cju1ftaji6isw0855108yqcse.png,0,greedy_validation_soup,0.0,79.82605615238494,43.34397820935001
1,cju1gv7106qd008784gk603mg.png,1,greedy_validation_soup,0.0,99.05397384216138,42.914889602705884
1,cju1hirfi7ekp0855q0vgm9qq.png,6,greedy_validation_soup,0.0,74.71268649983972,56.14985503647637
1,cju2i6acqvo6l0799u20fift8.png,5,greedy_validation_soup,0.0,64.35060217278468,43.53179414567997
1,cju2nguelpmlj0835rojdn097.png,6,greedy_validation_soup,0.017595307917888565,77.9201211939801,41.907303023376194
1,cju2omjpeqj5a0988pjdlb8l1.png,2,greedy_validation_soup,0.0,64.72244026174339,33.19903625482008
1,cju0ue769mxii08019zqgdbxn.png,3,ensemble_original_frame,0.0,90.92162964939583,51.60665179713916
1,cju13cgqmnhwn0988yrainhcp.png,0,ensemble_original_frame,0.0,84.64923693003126,55.659070718362194
1,cju16ach3m1da0993r1dq3sn2.png,2,ensemble_original_frame,0.0,57.00131568824354,32.00572361613841
1,cju171py4qiha0835u8sl59ds.png,7,ensemble_original_frame,0.27153284671532846,66.49470716219416,22.747719515629402
1,cju17g6ykn1cs0993dww6qdi8.png,7,ensemble_original_frame,0.06489675516224189,60.20116136336582,31.76275884448701
1,cju183od81ff608017ekzif89.png,5,ensemble_original_frame,0.047244094488188976,84.94168616639,43.160091408544865
1,cju1c0qb4tzi308355wtsnp0y.png,2,ensemble_original_frame,0.0,59.26995129320839,29.102494801844884
1,cju1cyjb5qtie0993njqne9m3.png,3,ensemble_original_frame,0.0953757225433526,53.009433122794285,26.901782589115868
1,cju1d50a94qf50855wsowacrc.png,4,ensemble_original_frame,0.0,118.2031185859688,68.98465193874182
1,cju1fb9236a110801yvg0fwju.png,5,ensemble_original_frame,0.06358381502890173,54.0,25.170815540364472
1,cju1ftaji6isw0855108yqcse.png,0,ensemble_original_frame,0.0,80.38986476357907,41.797116394650814
1,cju1gv7106qd008784gk603mg.png,1,ensemble_original_frame,0.0,92.81602587118518,34.244191280226566
1,cju1hirfi7ekp0855q0vgm9qq.png,6,ensemble_original_frame,0.0,74.53976378298889,55.115293742252135
1,cju2i6acqvo6l0799u20fift8.png,5,ensemble_original_frame,0.0,65.5457053959744,42.144296790818785
1,cju2nguelpmlj0835rojdn097.png,6,ensemble_original_frame,0.021505376344086023,74.14653286259794,36.44006988339013
1,cju2omjpeqj5a0988pjdlb8l1.png,2,ensemble_original_frame,0.0,63.631753079732135,31.709024637977357
1,cju0ue769mxii08019zqgdbxn.png,3,random_chart_control,0.0,nan,nan
1,cju13cgqmnhwn0988yrainhcp.png,0,random_chart_control,0.0,nan,nan
1,cju16ach3m1da0993r1dq3sn2.png,2,random_chart_control,0.0,nan,nan
1,cju171py4qiha0835u8sl59ds.png,7,random_chart_control,0.0,nan,nan
1,cju17g6ykn1cs0993dww6qdi8.png,7,random_chart_control,0.0,nan,nan
1,cju183od81ff608017ekzif89.png,5,random_chart_control,0.0,nan,nan
1,cju1c0qb4tzi308355wtsnp0y.png,2,random_chart_control,0.0,nan,nan
1,cju1cyjb5qtie0993njqne9m3.png,3,random_chart_control,0.0,nan,nan
1,cju1d50a94qf50855wsowacrc.png,4,random_chart_control,0.0,nan,nan
1,cju1fb9236a110801yvg0fwju.png,5,random_chart_control,0.0,nan,nan
1,cju1ftaji6isw0855108yqcse.png,0,random_chart_control,0.0,nan,nan
1,cju1gv7106qd008784gk603mg.png,1,random_chart_control,0.0,nan,nan
1,cju1hirfi7ekp0855q0vgm9qq.png,6,random_chart_control,0.0,nan,nan
1,cju2i6acqvo6l0799u20fift8.png,5,random_chart_control,0.0,nan,nan
1,cju2nguelpmlj0835rojdn097.png,6,random_chart_control,0.0,nan,nan
1,cju2omjpeqj5a0988pjdlb8l1.png,2,random_chart_control,0.0,nan,nan
1,cju0ue769mxii08019zqgdbxn.png,3,wrong_output_action_control,0.0,93.94004226392288,55.503626930322525
1,cju13cgqmnhwn0988yrainhcp.png,0,wrong_output_action_control,0.0,81.71131260360478,45.07168034679768
1,cju16ach3m1da0993r1dq3sn2.png,2,wrong_output_action_control,0.0,55.22635237009519,33.68816999152363
1,cju171py4qiha0835u8sl59ds.png,7,wrong_output_action_control,0.2325,72.92734914699658,27.25530167505526
1,cju17g6ykn1cs0993dww6qdi8.png,7,wrong_output_action_control,0.05562579013906448,52.32590180780452,29.281214965952397
1,cju183od81ff608017ekzif89.png,5,wrong_output_action_control,0.04,83.23791198167753,36.398878808988655
1,cju1c0qb4tzi308355wtsnp0y.png,2,wrong_output_action_control,0.0,55.73052357173906,27.830336531558032
1,cju1cyjb5qtie0993njqne9m3.png,3,wrong_output_action_control,0.21297429620563035,46.97401945721116,20.10200896350755
1,cju1d50a94qf50855wsowacrc.png,4,wrong_output_action_control,0.0457516339869281,116.06786362574671,57.398682365351
1,cju1fb9236a110801yvg0fwju.png,5,wrong_output_action_control,0.06027397260273973,54.0,29.791035755727428
1,cju1ftaji6isw0855108yqcse.png,0,wrong_output_action_control,0.0,80.05623023850174,43.45015448905291
1,cju1gv7106qd008784gk603mg.png,1,wrong_output_action_control,0.0,99.52684495992116,43.154237524374665
1,cju1hirfi7ekp0855q0vgm9qq.png,6,wrong_output_action_control,0.0,74.96665925596525,56.26069135794296
1,cju2i6acqvo6l0799u20fift8.png,5,wrong_output_action_control,0.0,65.39185697019788,43.84197385230459
1,cju2nguelpmlj0835rojdn097.png,6,wrong_output_action_control,0.01749271137026239,78.16637569445437,42.022969084026485
1,cju2omjpeqj5a0988pjdlb8l1.png,2,wrong_output_action_control,0.0,65.85115523963897,34.411839734766914
1,cju0ue769mxii08019zqgdbxn.png,3,wrong_multiplication_order_control,0.0,nan,nan
1,cju13cgqmnhwn0988yrainhcp.png,0,wrong_multiplication_order_control,0.0,nan,nan
1,cju16ach3m1da0993r1dq3sn2.png,2,wrong_multiplication_order_control,0.0,nan,nan
1,cju171py4qiha0835u8sl59ds.png,7,wrong_multiplication_order_control,0.0,nan,nan
1,cju17g6ykn1cs0993dww6qdi8.png,7,wrong_multiplication_order_control,0.0,nan,nan
1,cju183od81ff608017ekzif89.png,5,wrong_multiplication_order_control,0.0,nan,nan
1,cju1c0qb4tzi308355wtsnp0y.png,2,wrong_multiplication_order_control,0.0,nan,nan
1,cju1cyjb5qtie0993njqne9m3.png,3,wrong_multiplication_order_control,0.0,nan,nan
1,cju1d50a94qf50855wsowacrc.png,4,wrong_multiplication_order_control,0.0,nan,nan
1,cju1fb9236a110801yvg0fwju.png,5,wrong_multiplication_order_control,0.0,nan,nan
1,cju1ftaji6isw0855108yqcse.png,0,wrong_multiplication_order_control,0.0,nan,nan
1,cju1gv7106qd008784gk603mg.png,1,wrong_multiplication_order_control,0.0,nan,nan
1,cju1hirfi7ekp0855q0vgm9qq.png,6,wrong_multiplication_order_control,0.0,nan,nan
1,cju2i6acqvo6l0799u20fift8.png,5,wrong_multiplication_order_control,0.0,nan,nan
1,cju2nguelpmlj0835rojdn097.png,6,wrong_multiplication_order_control,0.0,nan,nan
1,cju2omjpeqj5a0988pjdlb8l1.png,2,wrong_multiplication_order_control,0.0,nan,nan
1,cju0ue769mxii08019zqgdbxn.png,3,inferred_canonical_no_output_retransport,0.0,90.80198235721508,51.90336437236525
1,cju13cgqmnhwn0988yrainhcp.png,0,inferred_canonical_no_output_retransport,0.0,84.33854982845642,55.97366614717293
1,cju16ach3m1da0993r1dq3sn2.png,2,inferred_canonical_no_output_retransport,0.0,57.0,32.234266311949064
1,cju171py4qiha0835u8sl59ds.png,7,inferred_canonical_no_output_retransport,0.27153284671532846,66.49470716219416,22.747719515629402
1,cju17g6ykn1cs0993dww6qdi8.png,7,inferred_canonical_no_output_retransport,0.06489675516224189,60.20116136336582,31.76275884448701
1,cju183od81ff608017ekzif89.png,5,inferred_canonical_no_output_retransport,0.047244094488188976,84.94168616639,43.160091408544865
1,cju1c0qb4tzi308355wtsnp0y.png,2,inferred_canonical_no_output_retransport,0.0,59.3509366811709,29.193269950256713
1,cju1cyjb5qtie0993njqne9m3.png,3,inferred_canonical_no_output_retransport,0.0944206008583691,53.009433122794285,26.740448518793272
1,cju1d50a94qf50855wsowacrc.png,4,inferred_canonical_no_output_retransport,0.0,118.2031185859688,68.98465193874182
1,cju1fb9236a110801yvg0fwju.png,5,inferred_canonical_no_output_retransport,0.06321839080459771,54.0,25.233915525930705
1,cju1ftaji6isw0855108yqcse.png,0,inferred_canonical_no_output_retransport,0.0,80.31136252238439,41.99730632573511
1,cju1gv7106qd008784gk603mg.png,1,inferred_canonical_no_output_retransport,0.0,92.81602587118518,34.14156190980175
1,cju1hirfi7ekp0855q0vgm9qq.png,6,inferred_canonical_no_output_retransport,0.0,74.53976378298889,55.115293742252135
1,cju2i6acqvo6l0799u20fift8.png,5,inferred_canonical_no_output_retransport,0.0,65.47469843023137,42.33705142119709
1,cju2nguelpmlj0835rojdn097.png,6,inferred_canonical_no_output_retransport,0.020942408376963352,73.72329391808793,37.29143039338927
1,cju2omjpeqj5a0988pjdlb8l1.png,2,inferred_canonical_no_output_retransport,0.0,63.631753079732135,31.94625352856061
2,cju0ue769mxii08019zqgdbxn.png,1,one_canonical_on_transformed_input,0.0,93.34527452645696,55.25806047262957
2,cju13cgqmnhwn0988yrainhcp.png,7,one_canonical_on_transformed_input,0.0,81.50055028876181,46.06880223140988
2,cju16ach3m1da0993r1dq3sn2.png,7,one_canonical_on_transformed_input,0.0,55.09762366317681,33.51939573397362
2,cju171py4qiha0835u8sl59ds.png,1,one_canonical_on_transformed_input,0.23425692695214106,72.54636950777115,27.159128066746508
2,cju17g6ykn1cs0993dww6qdi8.png,4,one_canonical_on_transformed_input,0.05590851334180432,52.32590180780452,29.19303176226556
2,cju183od81ff608017ekzif89.png,3,one_canonical_on_transformed_input,0.04032258064516129,83.1948980663433,36.274772045008575
2,cju1c0qb4tzi308355wtsnp0y.png,0,one_canonical_on_transformed_input,0.0,53.5647572149767,27.648572771263524
2,cju1cyjb5qtie0993njqne9m3.png,5,one_canonical_on_transformed_input,0.21428571428571427,46.760451118536,20.008006816195323
2,cju1d50a94qf50855wsowacrc.png,6,one_canonical_on_transformed_input,0.04612850082372323,115.43006525397247,57.147441964452504
2,cju1fb9236a110801yvg0fwju.png,0,one_canonical_on_transformed_input,0.054187192118226604,53.24283661483117,28.110856773764926
2,cju1ftaji6isw0855108yqcse.png,0,one_canonical_on_transformed_input,0.0,79.82605615238494,43.34397820935001
2,cju1gv7106qd008784gk603mg.png,1,one_canonical_on_transformed_input,0.0,99.05397384216138,42.914889602705884
2,cju1hirfi7ekp0855q0vgm9qq.png,6,one_canonical_on_transformed_input,0.0,74.71268649983972,56.14985503647637
2,cju2i6acqvo6l0799u20fift8.png,4,one_canonical_on_transformed_input,0.0,64.35060217278468,43.53179414567997
2,cju2nguelpmlj0835rojdn097.png,5,one_canonical_on_transformed_input,0.017595307917888565,77.9201211939801,41.90730302337619
2,cju2omjpeqj5a0988pjdlb8l1.png,2,one_canonical_on_transformed_input,0.0,64.72244026174339,33.19903625482008
2,cju0ue769mxii08019zqgdbxn.png,1,one_canonical_supplied_inverse_and_retransport,0.0,93.34527452645696,55.25806047262957
2,cju13cgqmnhwn0988yrainhcp.png,7,one_canonical_supplied_inverse_and_retransport,0.0,81.50055028876181,46.06880223140988
2,cju16ach3m1da0993r1dq3sn2.png,7,one_canonical_supplied_inverse_and_retransport,0.0,55.09762366317681,33.51939573397362
2,cju171py4qiha0835u8sl59ds.png,1,one_canonical_supplied_inverse_and_retransport,0.23425692695214106,72.54636950777115,27.159128066746508
2,cju17g6ykn1cs0993dww6qdi8.png,4,one_canonical_supplied_inverse_and_retransport,0.05590851334180432,52.32590180780452,29.19303176226556
2,cju183od81ff608017ekzif89.png,3,one_canonical_supplied_inverse_and_retransport,0.04032258064516129,83.1948980663433,36.274772045008575
2,cju1c0qb4tzi308355wtsnp0y.png,0,one_canonical_supplied_inverse_and_retransport,0.0,53.5647572149767,27.648572771263524
2,cju1cyjb5qtie0993njqne9m3.png,5,one_canonical_supplied_inverse_and_retransport,0.21428571428571427,46.760451118536,20.008006816195323
2,cju1d50a94qf50855wsowacrc.png,6,one_canonical_supplied_inverse_and_retransport,0.04612850082372323,115.43006525397247,57.147441964452504
2,cju1fb9236a110801yvg0fwju.png,0,one_canonical_supplied_inverse_and_retransport,0.054187192118226604,53.24283661483117,28.110856773764926
2,cju1ftaji6isw0855108yqcse.png,0,one_canonical_supplied_inverse_and_retransport,0.0,79.82605615238494,43.34397820935001
2,cju1gv7106qd008784gk603mg.png,1,one_canonical_supplied_inverse_and_retransport,0.0,99.05397384216138,42.914889602705884
2,cju1hirfi7ekp0855q0vgm9qq.png,6,one_canonical_supplied_inverse_and_retransport,0.0,74.71268649983972,56.14985503647637
2,cju2i6acqvo6l0799u20fift8.png,4,one_canonical_supplied_inverse_and_retransport,0.0,64.35060217278468,43.53179414567997
2,cju2nguelpmlj0835rojdn097.png,5,one_canonical_supplied_inverse_and_retransport,0.017595307917888565,77.9201211939801,41.90730302337619
2,cju2omjpeqj5a0988pjdlb8l1.png,2,one_canonical_supplied_inverse_and_retransport,0.0,64.72244026174339,33.19903625482008
2,cju0ue769mxii08019zqgdbxn.png,1,one_canonical_inferred_inverse_and_retransport,0.0,93.34527452645696,55.25806047262957
2,cju13cgqmnhwn0988yrainhcp.png,7,one_canonical_inferred_inverse_and_retransport,0.0,81.50055028876181,46.06880223140988
2,cju16ach3m1da0993r1dq3sn2.png,7,one_canonical_inferred_inverse_and_retransport,0.0,55.09762366317681,33.51939573397362
2,cju171py4qiha0835u8sl59ds.png,1,one_canonical_inferred_inverse_and_retransport,0.23425692695214106,72.54636950777115,27.159128066746508
2,cju17g6ykn1cs0993dww6qdi8.png,4,one_canonical_inferred_inverse_and_retransport,0.05590851334180432,52.32590180780452,29.19303176226556
2,cju183od81ff608017ekzif89.png,3,one_canonical_inferred_inverse_and_retransport,0.04032258064516129,83.1948980663433,36.274772045008575
2,cju1c0qb4tzi308355wtsnp0y.png,0,one_canonical_inferred_inverse_and_retransport,0.0,53.5647572149767,27.648572771263524
2,cju1cyjb5qtie0993njqne9m3.png,5,one_canonical_inferred_inverse_and_retransport,0.21428571428571427,46.760451118536,20.008006816195323
2,cju1d50a94qf50855wsowacrc.png,6,one_canonical_inferred_inverse_and_retransport,0.04612850082372323,115.43006525397247,57.147441964452504
2,cju1fb9236a110801yvg0fwju.png,0,one_canonical_inferred_inverse_and_retransport,0.054187192118226604,53.24283661483117,28.110856773764926
2,cju1ftaji6isw0855108yqcse.png,0,one_canonical_inferred_inverse_and_retransport,0.0,79.82605615238494,43.34397820935001
2,cju1gv7106qd008784gk603mg.png,1,one_canonical_inferred_inverse_and_retransport,0.0,99.05397384216138,42.914889602705884
2,cju1hirfi7ekp0855q0vgm9qq.png,6,one_canonical_inferred_inverse_and_retransport,0.0,74.71268649983972,56.14985503647637
2,cju2i6acqvo6l0799u20fift8.png,4,one_canonical_inferred_inverse_and_retransport,0.0,64.35060217278468,43.53179414567997
2,cju2nguelpmlj0835rojdn097.png,5,one_canonical_inferred_inverse_and_retransport,0.017595307917888565,77.9201211939801,41.90730302337619
2,cju2omjpeqj5a0988pjdlb8l1.png,2,one_canonical_inferred_inverse_and_retransport,0.0,64.72244026174339,33.19903625482008
2,cju0ue769mxii08019zqgdbxn.png,1,four_expert_supplied_canonicalization,0.0,98.90817135650937,62.61602904383783
2,cju13cgqmnhwn0988yrainhcp.png,7,four_expert_supplied_canonicalization,0.0,86.19130109538091,44.87215764821369
2,cju16ach3m1da0993r1dq3sn2.png,7,four_expert_supplied_canonicalization,0.0,58.23051759479591,39.705962621051775
2,cju171py4qiha0835u8sl59ds.png,1,four_expert_supplied_canonicalization,0.0,77.43624202263972,37.32567587167547
2,cju17g6ykn1cs0993dww6qdi8.png,4,four_expert_supplied_canonicalization,0.0,55.154328932550705,33.17542360375109
2,cju183od81ff608017ekzif89.png,3,four_expert_supplied_canonicalization,0.0,86.53756406174375,42.79258121152547
2,cju1c0qb4tzi308355wtsnp0y.png,0,four_expert_supplied_canonicalization,0.0,58.68517573757757,32.89440470385325
2,cju1cyjb5qtie0993njqne9m3.png,5,four_expert_supplied_canonicalization,0.0,52.13078602592185,30.194993618484496
2,cju1d50a94qf50855wsowacrc.png,6,four_expert_supplied_canonicalization,0.05115089514066496,119.3627886930245,48.8646435062634
2,cju1fb9236a110801yvg0fwju.png,0,four_expert_supplied_canonicalization,0.0,56.729083557878496,32.5970271846675
2,cju1ftaji6isw0855108yqcse.png,0,four_expert_supplied_canonicalization,0.0,81.71344211692518,51.70811077502444
2,cju1gv7106qd008784gk603mg.png,1,four_expert_supplied_canonicalization,0.0,104.62307792331205,52.170028017349296
2,cju1hirfi7ekp0855q0vgm9qq.png,6,four_expert_supplied_canonicalization,0.0,77.85111939816916,62.345913905915495
2,cju2i6acqvo6l0799u20fift8.png,4,four_expert_supplied_canonicalization,0.0,66.35508987421974,46.31950487887579
2,cju2nguelpmlj0835rojdn097.png,5,four_expert_supplied_canonicalization,0.0,82.44965954864409,45.95198102546776
2,cju2omjpeqj5a0988pjdlb8l1.png,2,four_expert_supplied_canonicalization,0.0,67.77402405586642,33.49139891854735
2,cju0ue769mxii08019zqgdbxn.png,1,four_expert_inferred_canonicalization,0.0,98.90817135650937,62.61602904383783
2,cju13cgqmnhwn0988yrainhcp.png,7,four_expert_inferred_canonicalization,0.0,86.19130109538091,44.87215764821369
2,cju16ach3m1da0993r1dq3sn2.png,7,four_expert_inferred_canonicalization,0.0,58.23051759479591,39.705962621051775
2,cju171py4qiha0835u8sl59ds.png,1,four_expert_inferred_canonicalization,0.01107011070110701,77.75876542186012,35.49709997230644
2,cju17g6ykn1cs0993dww6qdi8.png,4,four_expert_inferred_canonicalization,0.0,55.154328932550705,33.17542360375109
2,cju183od81ff608017ekzif89.png,3,four_expert_inferred_canonicalization,0.0,86.49617124143737,39.40081346696694
2,cju1c0qb4tzi308355wtsnp0y.png,0,four_expert_inferred_canonicalization,0.0,58.68517573757757,32.89440470385325
2,cju1cyjb5qtie0993njqne9m3.png,5,four_expert_inferred_canonicalization,0.0,52.13078602592185,30.194993618484496
2,cju1d50a94qf50855wsowacrc.png,6,four_expert_inferred_canonicalization,0.0,120.42002425956589,56.22952740473164
2,cju1fb9236a110801yvg0fwju.png,0,four_expert_inferred_canonicalization,0.0,56.729083557878496,32.5970271846675
2,cju1ftaji6isw0855108yqcse.png,0,four_expert_inferred_canonicalization,0.0,81.71344211692518,51.70811077502444
2,cju1gv7106qd008784gk603mg.png,1,four_expert_inferred_canonicalization,0.0,104.62307792331205,52.170028017349296
2,cju1hirfi7ekp0855q0vgm9qq.png,6,four_expert_inferred_canonicalization,0.0,78.37310392552966,62.76489795749027
2,cju2i6acqvo6l0799u20fift8.png,4,four_expert_inferred_canonicalization,0.0,66.35508987421974,46.31950487887579
2,cju2nguelpmlj0835rojdn097.png,5,four_expert_inferred_canonicalization,0.0,82.44965954864409,45.95198102546776
