observation_id,evidence_label,corpus_seed,setting_family,fusion_method,reference_accuracy,observed_accuracy,ordinary_fusion_harmful,ordinary_fusion_safe,gauge_sync_sufficient,branch_lift_beneficial,projective_rank_expansion_required,abstention_recommended,ordinary_prediction_disagreement,estimated_period,estimated_index,candidate_capacity,controlled_structural_residual,capacity_divisible_by_index,controlled_projective_indicator,fusion_parameter_multiplier,mean_heldout_pairwise_residual,mean_inverse_consistency_residual,global_synchronization_residual,mean_parameter_distance,max_loop_holonomy_norm,loop_commutator_norm,mean_loop_spectral_radius,mean_loop_absolute_phase,centrality_residual,torsion_confidence,cocycle_residual,coboundary_residual,bootstrap_stability,natural_connection_trivial_indicator
D0334,controlled_on_real_features,2,period2_index2,ensemble_upper_bound,0.6940000057220459,0.6940000057220459,0,1,0,1,0,0,0.25174999237060547,2.0,2.0,2.0,6.181724643283816e-08,1.0,1.0,1.0,0.8241528230054038,9.462234089596677e-07,0.0330703836932246,0.6912122815847397,1.5300598761314177e-06,1.058065208781045e-06,1.0000013348097954,4.4142042025583675e-07,6.181724643283816e-08,1.0,6.181724643283816e-08,1.0,1.0,0.0
D0335,controlled_on_real_features,2,period2_index2,oracle_coherent_lift,0.6940000057220459,0.6940000057220459,0,1,0,1,0,0,0.25174999237060547,2.0,2.0,2.0,6.181724643283816e-08,1.0,1.0,1.0,0.8241528230054038,9.462234089596677e-07,0.0330703836932246,0.6912122815847397,1.5300598761314177e-06,1.058065208781045e-06,1.0000013348097954,4.4142042025583675e-07,6.181724643283816e-08,1.0,6.181724643283816e-08,1.0,1.0,0.0
D0336,controlled_on_real_features,2,period2_index2,ordinary_same_capacity,0.6940000057220459,0.453000009059906,1,0,0,1,1,1,0.651625007390976,2.0,2.0,3.0,0.5773502588272095,0.0,1.0,1.0,0.8241528230054038,9.462234089596677e-07,0.0330703836932246,0.6912122815847397,1.5300598761314177e-06,1.058065208781045e-06,1.0000013348097954,4.4142042025583675e-07,0.5773502588272095,0.0,5.047356665954794e-08,0.0,1.0,0.0
D0337,controlled_on_real_features,2,period2_index2,coherent_projective_lift,0.6940000057220459,0.6100000143051147,1,0,0,1,1,1,0.27149999141693115,2.0,2.0,3.0,0.5773502588272095,0.0,1.0,1.0,0.8241528230054038,9.462234089596677e-07,0.0330703836932246,0.6912122815847397,1.5300598761314177e-06,1.058065208781045e-06,1.0000013348097954,4.4142042025583675e-07,0.5773502588272095,0.0,5.047356665954794e-08,0.0,1.0,0.0
D0338,controlled_on_real_features,2,period2_index2,parameter_matched_generic_unitary,0.6940000057220459,0.6940000057220459,0,1,0,1,1,0,0.25174999237060547,2.0,2.0,3.0,0.5773502588272095,0.0,1.0,1.0,0.8241528230054038,9.462234089596677e-07,0.0330703836932246,0.6912122815847397,1.5300598761314177e-06,1.058065208781045e-06,1.0000013348097954,4.4142042025583675e-07,0.5773502588272095,0.0,5.047356665954794e-08,0.0,1.0,0.0
D0339,controlled_on_real_features,2,period2_index2,random_branch_control,0.6940000057220459,0.3219999969005584,1,0,0,1,1,1,0.5998750030994415,2.0,2.0,3.0,0.5773502588272095,0.0,1.0,1.0,0.8241528230054038,9.462234089596677e-07,0.0330703836932246,0.6912122815847397,1.5300598761314177e-06,1.058065208781045e-06,1.0000013348097954,4.4142042025583675e-07,0.5773502588272095,0.0,5.047356665954794e-08,0.0,1.0,0.0
D0340,controlled_on_real_features,2,period2_index2,wrong_cocycle_control,0.6940000057220459,0.003000000026077,1,0,0,1,1,1,0.3853750228881836,2.0,2.0,3.0,0.5773502588272095,0.0,1.0,1.0,0.8241528230054038,9.462234089596677e-07,0.0330703836932246,0.6912122815847397,1.5300598761314177e-06,1.058065208781045e-06,1.0000013348097954,4.4142042025583675e-07,0.5773502588272095,0.0,5.047356665954794e-08,0.0,1.0,0.0
D0341,controlled_on_real_features,2,period2_index2,wrong_projective_representation,0.6940000057220459,0.6000000238418579,1,0,0,1,1,1,0.559374988079071,2.0,2.0,3.0,0.5773502588272095,0.0,1.0,1.0,0.8241528230054038,9.462234089596677e-07,0.0330703836932246,0.6912122815847397,1.5300598761314177e-06,1.058065208781045e-06,1.0000013348097954,4.4142042025583675e-07,0.5773502588272095,0.0,5.047356665954794e-08,0.0,1.0,0.0
D0342,controlled_on_real_features,2,period2_index2,ensemble_upper_bound,0.6940000057220459,0.6940000057220459,0,1,0,1,1,0,0.25174999237060547,2.0,2.0,3.0,0.5773502588272095,0.0,1.0,1.0,0.8241528230054038,9.462234089596677e-07,0.0330703836932246,0.6912122815847397,1.5300598761314177e-06,1.058065208781045e-06,1.0000013348097954,4.4142042025583675e-07,0.5773502588272095,0.0,5.047356665954794e-08,0.0,1.0,0.0
D0343,controlled_on_real_features,2,period2_index2,oracle_coherent_lift,0.6940000057220459,0.6940000057220459,0,1,0,1,1,0,0.25174999237060547,2.0,2.0,3.0,0.5773502588272095,0.0,1.0,1.0,0.8241528230054038,9.462234089596677e-07,0.0330703836932246,0.6912122815847397,1.5300598761314177e-06,1.058065208781045e-06,1.0000013348097954,4.4142042025583675e-07,0.5773502588272095,0.0,5.047356665954794e-08,0.0,1.0,0.0
D0344,controlled_on_real_features,2,period2_index2,ordinary_same_capacity,0.6940000057220459,0.1770000010728836,1,0,0,1,0,1,0.6627500057220459,2.0,2.0,4.0,4.3711388286737935e-08,1.0,1.0,1.0,0.8241528230054038,9.462234089596677e-07,0.0330703836932246,0.6912122815847397,1.5300598761314177e-06,1.058065208781045e-06,1.0000013348097954,4.4142042025583675e-07,4.3711388286737935e-08,1.0,4.3711388286737935e-08,1.0,1.0,0.0
D0345,controlled_on_real_features,2,period2_index2,coherent_projective_lift,0.6940000057220459,0.6940000057220459,0,1,0,1,0,0,0.25174999237060547,2.0,2.0,4.0,4.3711388286737935e-08,1.0,1.0,1.0,0.8241528230054038,9.462234089596677e-07,0.0330703836932246,0.6912122815847397,1.5300598761314177e-06,1.058065208781045e-06,1.0000013348097954,4.4142042025583675e-07,4.3711388286737935e-08,1.0,4.3711388286737935e-08,1.0,1.0,0.0
D0346,controlled_on_real_features,2,period2_index2,parameter_matched_generic_unitary,0.6940000057220459,0.6940000057220459,0,1,0,1,0,0,0.25174999237060547,2.0,2.0,4.0,4.3711388286737935e-08,1.0,1.0,1.0,0.8241528230054038,9.462234089596677e-07,0.0330703836932246,0.6912122815847397,1.5300598761314177e-06,1.058065208781045e-06,1.0000013348097954,4.4142042025583675e-07,4.3711388286737935e-08,1.0,4.3711388286737935e-08,1.0,1.0,0.0
D0347,controlled_on_real_features,2,period2_index2,random_branch_control,0.6940000057220459,0.3310000002384186,1,0,0,1,0,1,0.612625002861023,2.0,2.0,4.0,4.3711388286737935e-08,1.0,1.0,1.0,0.8241528230054038,9.462234089596677e-07,0.0330703836932246,0.6912122815847397,1.5300598761314177e-06,1.058065208781045e-06,1.0000013348097954,4.4142042025583675e-07,4.3711388286737935e-08,1.0,4.3711388286737935e-08,1.0,1.0,0.0
D0348,controlled_on_real_features,2,period2_index2,wrong_cocycle_control,0.6940000057220459,0.0020000000949949,1,0,0,1,0,1,0.4231250286102295,2.0,2.0,4.0,4.3711388286737935e-08,1.0,1.0,1.0,0.8241528230054038,9.462234089596677e-07,0.0330703836932246,0.6912122815847397,1.5300598761314177e-06,1.058065208781045e-06,1.0000013348097954,4.4142042025583675e-07,4.3711388286737935e-08,1.0,4.3711388286737935e-08,1.0,1.0,0.0
D0349,controlled_on_real_features,2,period2_index2,wrong_projective_representation,0.6940000057220459,0.6129999756813049,1,0,0,1,0,1,0.5309999883174896,2.0,2.0,4.0,4.3711388286737935e-08,1.0,1.0,1.0,0.8241528230054038,9.462234089596677e-07,0.0330703836932246,0.6912122815847397,1.5300598761314177e-06,1.058065208781045e-06,1.0000013348097954,4.4142042025583675e-07,4.3711388286737935e-08,1.0,4.3711388286737935e-08,1.0,1.0,0.0
D0350,controlled_on_real_features,2,period2_index2,ensemble_upper_bound,0.6940000057220459,0.6940000057220459,0,1,0,1,0,0,0.25174999237060547,2.0,2.0,4.0,4.3711388286737935e-08,1.0,1.0,1.0,0.8241528230054038,9.462234089596677e-07,0.0330703836932246,0.6912122815847397,1.5300598761314177e-06,1.058065208781045e-06,1.0000013348097954,4.4142042025583675e-07,4.3711388286737935e-08,1.0,4.3711388286737935e-08,1.0,1.0,0.0
D0351,controlled_on_real_features,2,period2_index2,oracle_coherent_lift,0.6940000057220459,0.6940000057220459,0,1,0,1,0,0,0.25174999237060547,2.0,2.0,4.0,4.3711388286737935e-08,1.0,1.0,1.0,0.8241528230054038,9.462234089596677e-07,0.0330703836932246,0.6912122815847397,1.5300598761314177e-06,1.058065208781045e-06,1.0000013348097954,4.4142042025583675e-07,4.3711388286737935e-08,1.0,4.3711388286737935e-08,1.0,1.0,0.0
D0352,controlled_on_real_features,2,period2_index4,ordinary_same_capacity,0.6940000057220459,0.7059999704360962,0,1,0,0,1,1,0.33649998903274536,2.0,4.0,1.0,1.0,0.0,1.0,1.0,0.8241528230054038,9.462234089596677e-07,0.0330703836932246,0.6912122815847397,1.5300598761314177e-06,1.058065208781045e-06,1.0000013348097954,4.4142042025583675e-07,1.0,0.0,0.0,0.0,1.0,0.0
D0353,controlled_on_real_features,2,period2_index4,coherent_projective_lift,0.6940000057220459,0.7059999704360962,0,1,0,0,1,0,0.33649998903274536,2.0,4.0,1.0,1.0,0.0,1.0,1.0,0.8241528230054038,9.462234089596677e-07,0.0330703836932246,0.6912122815847397,1.5300598761314177e-06,1.058065208781045e-06,1.0000013348097954,4.4142042025583675e-07,1.0,0.0,0.0,0.0,1.0,0.0
D0354,controlled_on_real_features,2,period2_index4,parameter_matched_generic_unitary,0.6940000057220459,0.6940000057220459,0,1,0,0,1,0,0.25174999237060547,2.0,4.0,1.0,1.0,0.0,1.0,1.0,0.8241528230054038,9.462234089596677e-07,0.0330703836932246,0.6912122815847397,1.5300598761314177e-06,1.058065208781045e-06,1.0000013348097954,4.4142042025583675e-07,1.0,0.0,0.0,0.0,1.0,0.0
D0355,controlled_on_real_features,2,period2_index4,random_branch_control,0.6940000057220459,0.6570000052452087,1,0,0,0,1,1,0.11250001192092896,2.0,4.0,1.0,1.0,0.0,1.0,1.0,0.8241528230054038,9.462234089596677e-07,0.0330703836932246,0.6912122815847397,1.5300598761314177e-06,1.058065208781045e-06,1.0000013348097954,4.4142042025583675e-07,1.0,0.0,0.0,0.0,1.0,0.0
D0356,controlled_on_real_features,2,period2_index4,wrong_cocycle_control,0.6940000057220459,0.1000000014901161,1,0,0,0,1,1,0.0,2.0,4.0,1.0,1.0,0.0,1.0,1.0,0.8241528230054038,9.462234089596677e-07,0.0330703836932246,0.6912122815847397,1.5300598761314177e-06,1.058065208781045e-06,1.0000013348097954,4.4142042025583675e-07,1.0,0.0,0.0,0.0,1.0,0.0
D0357,controlled_on_real_features,2,period2_index4,wrong_projective_representation,0.6940000057220459,0.671999990940094,1,0,0,0,1,1,0.2252500057220459,2.0,4.0,1.0,1.0,0.0,1.0,1.0,0.8241528230054038,9.462234089596677e-07,0.0330703836932246,0.6912122815847397,1.5300598761314177e-06,1.058065208781045e-06,1.0000013348097954,4.4142042025583675e-07,1.0,0.0,0.0,0.0,1.0,0.0
D0358,controlled_on_real_features,2,period2_index4,ensemble_upper_bound,0.6940000057220459,0.6940000057220459,0,1,0,0,1,0,0.25174999237060547,2.0,4.0,1.0,1.0,0.0,1.0,1.0,0.8241528230054038,9.462234089596677e-07,0.0330703836932246,0.6912122815847397,1.5300598761314177e-06,1.058065208781045e-06,1.0000013348097954,4.4142042025583675e-07,1.0,0.0,0.0,0.0,1.0,0.0
D0359,controlled_on_real_features,2,period2_index4,oracle_coherent_lift,0.6940000057220459,0.6940000057220459,0,1,0,0,1,0,0.25174999237060547,2.0,4.0,1.0,1.0,0.0,1.0,1.0,0.8241528230054038,9.462234089596677e-07,0.0330703836932246,0.6912122815847397,1.5300598761314177e-06,1.058065208781045e-06,1.0000013348097954,4.4142042025583675e-07,1.0,0.0,0.0,0.0,1.0,0.0
D0360,controlled_on_real_features,2,period2_index4,ordinary_same_capacity,0.6940000057220459,0.531000018119812,1,0,0,1,1,1,0.5763750076293945,2.0,4.0,2.0,1.0,0.0,1.0,1.0,0.8241528230054038,9.462234089596677e-07,0.0330703836932246,0.6912122815847397,1.5300598761314177e-06,1.058065208781045e-06,1.0000013348097954,4.4142042025583675e-07,1.0,0.0,6.181724643283816e-08,0.0,1.0,0.0
D0361,controlled_on_real_features,2,period2_index4,coherent_projective_lift,0.6940000057220459,0.6959999799728394,0,1,0,1,1,0,0.45649999380111694,2.0,4.0,2.0,1.0,0.0,1.0,1.0,0.8241528230054038,9.462234089596677e-07,0.0330703836932246,0.6912122815847397,1.5300598761314177e-06,1.058065208781045e-06,1.0000013348097954,4.4142042025583675e-07,1.0,0.0,6.181724643283816e-08,0.0,1.0,0.0
D0362,controlled_on_real_features,2,period2_index4,parameter_matched_generic_unitary,0.6940000057220459,0.6940000057220459,0,1,0,1,1,0,0.25174999237060547,2.0,4.0,2.0,1.0,0.0,1.0,1.0,0.8241528230054038,9.462234089596677e-07,0.0330703836932246,0.6912122815847397,1.5300598761314177e-06,1.058065208781045e-06,1.0000013348097954,4.4142042025583675e-07,1.0,0.0,6.181724643283816e-08,0.0,1.0,0.0
D0363,controlled_on_real_features,2,period2_index4,random_branch_control,0.6940000057220459,0.3619999885559082,1,0,0,1,1,1,0.35624998807907104,2.0,4.0,2.0,1.0,0.0,1.0,1.0,0.8241528230054038,9.462234089596677e-07,0.0330703836932246,0.6912122815847397,1.5300598761314177e-06,1.058065208781045e-06,1.0000013348097954,4.4142042025583675e-07,1.0,0.0,6.181724643283816e-08,0.0,1.0,0.0
D0364,controlled_on_real_features,2,period2_index4,wrong_cocycle_control,0.6940000057220459,0.0920000001788139,1,0,0,1,1,1,0.22200000286102295,2.0,4.0,2.0,1.0,0.0,1.0,1.0,0.8241528230054038,9.462234089596677e-07,0.0330703836932246,0.6912122815847397,1.5300598761314177e-06,1.058065208781045e-06,1.0000013348097954,4.4142042025583675e-07,1.0,0.0,6.181724643283816e-08,0.0,1.0,0.0
D0365,controlled_on_real_features,2,period2_index4,wrong_projective_representation,0.6940000057220459,0.4979999959468841,1,0,0,1,1,1,0.598374992609024,2.0,4.0,2.0,1.0,0.0,1.0,1.0,0.8241528230054038,9.462234089596677e-07,0.0330703836932246,0.6912122815847397,1.5300598761314177e-06,1.058065208781045e-06,1.0000013348097954,4.4142042025583675e-07,1.0,0.0,6.181724643283816e-08,0.0,1.0,0.0
D0366,controlled_on_real_features,2,period2_index4,ensemble_upper_bound,0.6940000057220459,0.6940000057220459,0,1,0,1,1,0,0.25174999237060547,2.0,4.0,2.0,1.0,0.0,1.0,1.0,0.8241528230054038,9.462234089596677e-07,0.0330703836932246,0.6912122815847397,1.5300598761314177e-06,1.058065208781045e-06,1.0000013348097954,4.4142042025583675e-07,1.0,0.0,6.181724643283816e-08,0.0,1.0,0.0
D0367,controlled_on_real_features,2,period2_index4,oracle_coherent_lift,0.6940000057220459,0.6940000057220459,0,1,0,1,1,0,0.25174999237060547,2.0,4.0,2.0,1.0,0.0,1.0,1.0,0.8241528230054038,9.462234089596677e-07,0.0330703836932246,0.6912122815847397,1.5300598761314177e-06,1.058065208781045e-06,1.0000013348097954,4.4142042025583675e-07,1.0,0.0,6.181724643283816e-08,0.0,1.0,0.0
D0368,controlled_on_real_features,2,period2_index4,ordinary_same_capacity,0.6940000057220459,0.5429999828338623,1,0,0,1,1,1,0.6209999918937683,2.0,4.0,3.0,0.8164966106414795,0.0,1.0,1.0,0.8241528230054038,9.462234089596677e-07,0.0330703836932246,0.6912122815847397,1.5300598761314177e-06,1.058065208781045e-06,1.0000013348097954,4.4142042025583675e-07,0.8164966106414795,0.0,5.047356665954794e-08,0.0,1.0,0.0
D0369,controlled_on_real_features,2,period2_index4,coherent_projective_lift,0.6940000057220459,0.6959999799728394,0,1,0,1,1,0,0.343375027179718,2.0,4.0,3.0,0.8164966106414795,0.0,1.0,1.0,0.8241528230054038,9.462234089596677e-07,0.0330703836932246,0.6912122815847397,1.5300598761314177e-06,1.058065208781045e-06,1.0000013348097954,4.4142042025583675e-07,0.8164966106414795,0.0,5.047356665954794e-08,0.0,1.0,0.0
D0370,controlled_on_real_features,2,period2_index4,parameter_matched_generic_unitary,0.6940000057220459,0.6940000057220459,0,1,0,1,1,0,0.25174999237060547,2.0,4.0,3.0,0.8164966106414795,0.0,1.0,1.0,0.8241528230054038,9.462234089596677e-07,0.0330703836932246,0.6912122815847397,1.5300598761314177e-06,1.058065208781045e-06,1.0000013348097954,4.4142042025583675e-07,0.8164966106414795,0.0,5.047356665954794e-08,0.0,1.0,0.0
D0371,controlled_on_real_features,2,period2_index4,random_branch_control,0.6940000057220459,0.4070000052452087,1,0,0,1,1,1,0.6604999899864197,2.0,4.0,3.0,0.8164966106414795,0.0,1.0,1.0,0.8241528230054038,9.462234089596677e-07,0.0330703836932246,0.6912122815847397,1.5300598761314177e-06,1.058065208781045e-06,1.0000013348097954,4.4142042025583675e-07,0.8164966106414795,0.0,5.047356665954794e-08,0.0,1.0,0.0
D0372,controlled_on_real_features,2,period2_index4,wrong_cocycle_control,0.6940000057220459,0.0430000014603138,1,0,0,1,1,1,0.5651249885559082,2.0,4.0,3.0,0.8164966106414795,0.0,1.0,1.0,0.8241528230054038,9.462234089596677e-07,0.0330703836932246,0.6912122815847397,1.5300598761314177e-06,1.058065208781045e-06,1.0000013348097954,4.4142042025583675e-07,0.8164966106414795,0.0,5.047356665954794e-08,0.0,1.0,0.0
D0373,controlled_on_real_features,2,period2_index4,wrong_projective_representation,0.6940000057220459,0.4149999916553497,1,0,0,1,1,1,0.6928749978542328,2.0,4.0,3.0,0.8164966106414795,0.0,1.0,1.0,0.8241528230054038,9.462234089596677e-07,0.0330703836932246,0.6912122815847397,1.5300598761314177e-06,1.058065208781045e-06,1.0000013348097954,4.4142042025583675e-07,0.8164966106414795,0.0,5.047356665954794e-08,0.0,1.0,0.0
D0374,controlled_on_real_features,2,period2_index4,ensemble_upper_bound,0.6940000057220459,0.6940000057220459,0,1,0,1,1,0,0.25174999237060547,2.0,4.0,3.0,0.8164966106414795,0.0,1.0,1.0,0.8241528230054038,9.462234089596677e-07,0.0330703836932246,0.6912122815847397,1.5300598761314177e-06,1.058065208781045e-06,1.0000013348097954,4.4142042025583675e-07,0.8164966106414795,0.0,5.047356665954794e-08,0.0,1.0,0.0
D0375,controlled_on_real_features,2,period2_index4,oracle_coherent_lift,0.6940000057220459,0.6940000057220459,0,1,0,1,1,0,0.25174999237060547,2.0,4.0,3.0,0.8164966106414795,0.0,1.0,1.0,0.8241528230054038,9.462234089596677e-07,0.0330703836932246,0.6912122815847397,1.5300598761314177e-06,1.058065208781045e-06,1.0000013348097954,4.4142042025583675e-07,0.8164966106414795,0.0,5.047356665954794e-08,0.0,1.0,0.0
D0376,controlled_on_real_features,2,period2_index4,ordinary_same_capacity,0.6940000057220459,0.328000009059906,1,0,0,1,0,1,0.6464999914169312,2.0,4.0,4.0,4.3711388286737935e-08,1.0,1.0,1.0,0.8241528230054038,9.462234089596677e-07,0.0330703836932246,0.6912122815847397,1.5300598761314177e-06,1.058065208781045e-06,1.0000013348097954,4.4142042025583675e-07,4.3711388286737935e-08,1.0,4.3711388286737935e-08,1.0,1.0,0.0
D0377,controlled_on_real_features,2,period2_index4,coherent_projective_lift,0.6940000057220459,0.6940000057220459,0,1,0,1,0,0,0.25174999237060547,2.0,4.0,4.0,4.3711388286737935e-08,1.0,1.0,1.0,0.8241528230054038,9.462234089596677e-07,0.0330703836932246,0.6912122815847397,1.5300598761314177e-06,1.058065208781045e-06,1.0000013348097954,4.4142042025583675e-07,4.3711388286737935e-08,1.0,4.3711388286737935e-08,1.0,1.0,0.0
D0378,controlled_on_real_features,2,period2_index4,parameter_matched_generic_unitary,0.6940000057220459,0.6940000057220459,0,1,0,1,0,0,0.25174999237060547,2.0,4.0,4.0,4.3711388286737935e-08,1.0,1.0,1.0,0.8241528230054038,9.462234089596677e-07,0.0330703836932246,0.6912122815847397,1.5300598761314177e-06,1.058065208781045e-06,1.0000013348097954,4.4142042025583675e-07,4.3711388286737935e-08,1.0,4.3711388286737935e-08,1.0,1.0,0.0
D0379,controlled_on_real_features,2,period2_index4,random_branch_control,0.6940000057220459,0.3519999980926513,1,0,0,1,0,1,0.6439999938011169,2.0,4.0,4.0,4.3711388286737935e-08,1.0,1.0,1.0,0.8241528230054038,9.462234089596677e-07,0.0330703836932246,0.6912122815847397,1.5300598761314177e-06,1.058065208781045e-06,1.0000013348097954,4.4142042025583675e-07,4.3711388286737935e-08,1.0,4.3711388286737935e-08,1.0,1.0,0.0
D0380,controlled_on_real_features,2,period2_index4,wrong_cocycle_control,0.6940000057220459,0.0540000014007091,1,0,0,1,0,1,0.6100000143051147,2.0,4.0,4.0,4.3711388286737935e-08,1.0,1.0,1.0,0.8241528230054038,9.462234089596677e-07,0.0330703836932246,0.6912122815847397,1.5300598761314177e-06,1.058065208781045e-06,1.0000013348097954,4.4142042025583675e-07,4.3711388286737935e-08,1.0,4.3711388286737935e-08,1.0,1.0,0.0
D0381,controlled_on_real_features,2,period2_index4,wrong_projective_representation,0.6940000057220459,0.3790000081062317,1,0,0,1,0,1,0.6538749933242798,2.0,4.0,4.0,4.3711388286737935e-08,1.0,1.0,1.0,0.8241528230054038,9.462234089596677e-07,0.0330703836932246,0.6912122815847397,1.5300598761314177e-06,1.058065208781045e-06,1.0000013348097954,4.4142042025583675e-07,4.3711388286737935e-08,1.0,4.3711388286737935e-08,1.0,1.0,0.0
D0382,controlled_on_real_features,2,period2_index4,ensemble_upper_bound,0.6940000057220459,0.6940000057220459,0,1,0,1,0,0,0.25174999237060547,2.0,4.0,4.0,4.3711388286737935e-08,1.0,1.0,1.0,0.8241528230054038,9.462234089596677e-07,0.0330703836932246,0.6912122815847397,1.5300598761314177e-06,1.058065208781045e-06,1.0000013348097954,4.4142042025583675e-07,4.3711388286737935e-08,1.0,4.3711388286737935e-08,1.0,1.0,0.0
D0383,controlled_on_real_features,2,period2_index4,oracle_coherent_lift,0.6940000057220459,0.6940000057220459,0,1,0,1,0,0,0.25174999237060547,2.0,4.0,4.0,4.3711388286737935e-08,1.0,1.0,1.0,0.8241528230054038,9.462234089596677e-07,0.0330703836932246,0.6912122815847397,1.5300598761314177e-06,1.058065208781045e-06,1.0000013348097954,4.4142042025583675e-07,4.3711388286737935e-08,1.0,4.3711388286737935e-08,1.0,1.0,0.0
D0384,controlled_on_real_features,2,period2_index4,ordinary_same_capacity,0.6940000057220459,0.5789999961853027,1,0,0,1,1,1,0.6152499914169312,2.0,4.0,6.0,0.5773502588272095,0.0,1.0,1.0,0.8241528230054038,9.462234089596677e-07,0.0330703836932246,0.6912122815847397,1.5300598761314177e-06,1.058065208781045e-06,1.0000013348097954,4.4142042025583675e-07,0.5773502588272095,0.0,3.5690199240434595e-08,0.0,1.0,0.0
D0385,controlled_on_real_features,2,period2_index4,coherent_projective_lift,0.6940000057220459,0.6869999766349792,0,1,0,1,1,0,0.25999999046325684,2.0,4.0,6.0,0.5773502588272095,0.0,1.0,1.0,0.8241528230054038,9.462234089596677e-07,0.0330703836932246,0.6912122815847397,1.5300598761314177e-06,1.058065208781045e-06,1.0000013348097954,4.4142042025583675e-07,0.5773502588272095,0.0,3.5690199240434595e-08,0.0,1.0,0.0
D0386,controlled_on_real_features,2,period2_index4,parameter_matched_generic_unitary,0.6940000057220459,0.6940000057220459,0,1,0,1,1,0,0.25174999237060547,2.0,4.0,6.0,0.5773502588272095,0.0,1.0,1.0,0.8241528230054038,9.462234089596677e-07,0.0330703836932246,0.6912122815847397,1.5300598761314177e-06,1.058065208781045e-06,1.0000013348097954,4.4142042025583675e-07,0.5773502588272095,0.0,3.5690199240434595e-08,0.0,1.0,0.0
D0387,controlled_on_real_features,2,period2_index4,random_branch_control,0.6940000057220459,0.6480000019073486,1,0,0,1,1,1,0.5595000088214874,2.0,4.0,6.0,0.5773502588272095,0.0,1.0,1.0,0.8241528230054038,9.462234089596677e-07,0.0330703836932246,0.6912122815847397,1.5300598761314177e-06,1.058065208781045e-06,1.0000013348097954,4.4142042025583675e-07,0.5773502588272095,0.0,3.5690199240434595e-08,0.0,1.0,0.0
D0388,controlled_on_real_features,2,period2_index4,wrong_cocycle_control,0.6940000057220459,0.4180000126361847,1,0,0,1,1,1,0.6216250061988831,2.0,4.0,6.0,0.5773502588272095,0.0,1.0,1.0,0.8241528230054038,9.462234089596677e-07,0.0330703836932246,0.6912122815847397,1.5300598761314177e-06,1.058065208781045e-06,1.0000013348097954,4.4142042025583675e-07,0.5773502588272095,0.0,3.5690199240434595e-08,0.0,1.0,0.0
D0389,controlled_on_real_features,2,period2_index4,wrong_projective_representation,0.6940000057220459,0.4709999859333038,1,0,0,1,1,1,0.6181249916553497,2.0,4.0,6.0,0.5773502588272095,0.0,1.0,1.0,0.8241528230054038,9.462234089596677e-07,0.0330703836932246,0.6912122815847397,1.5300598761314177e-06,1.058065208781045e-06,1.0000013348097954,4.4142042025583675e-07,0.5773502588272095,0.0,3.5690199240434595e-08,0.0,1.0,0.0
D0390,controlled_on_real_features,2,period2_index4,ensemble_upper_bound,0.6940000057220459,0.6940000057220459,0,1,0,1,1,0,0.25174999237060547,2.0,4.0,6.0,0.5773502588272095,0.0,1.0,1.0,0.8241528230054038,9.462234089596677e-07,0.0330703836932246,0.6912122815847397,1.5300598761314177e-06,1.058065208781045e-06,1.0000013348097954,4.4142042025583675e-07,0.5773502588272095,0.0,3.5690199240434595e-08,0.0,1.0,0.0
D0391,controlled_on_real_features,2,period2_index4,oracle_coherent_lift,0.6940000057220459,0.6940000057220459,0,1,0,1,1,0,0.25174999237060547,2.0,4.0,6.0,0.5773502588272095,0.0,1.0,1.0,0.8241528230054038,9.462234089596677e-07,0.0330703836932246,0.6912122815847397,1.5300598761314177e-06,1.058065208781045e-06,1.0000013348097954,4.4142042025583675e-07,0.5773502588272095,0.0,3.5690199240434595e-08,0.0,1.0,0.0
D0392,controlled_on_real_features,2,period2_index4,ordinary_same_capacity,0.6940000057220459,0.4740000069141388,1,0,0,1,0,1,0.6381250023841858,2.0,4.0,8.0,3.090862321641907e-08,1.0,1.0,1.0,0.8241528230054038,9.462234089596677e-07,0.0330703836932246,0.6912122815847397,1.5300598761314177e-06,1.058065208781045e-06,1.0000013348097954,4.4142042025583675e-07,3.090862321641907e-08,1.0,3.090862321641907e-08,1.0,1.0,0.0
D0393,controlled_on_real_features,2,period2_index4,coherent_projective_lift,0.6940000057220459,0.6940000057220459,0,1,0,1,0,0,0.25174999237060547,2.0,4.0,8.0,3.090862321641907e-08,1.0,1.0,1.0,0.8241528230054038,9.462234089596677e-07,0.0330703836932246,0.6912122815847397,1.5300598761314177e-06,1.058065208781045e-06,1.0000013348097954,4.4142042025583675e-07,3.090862321641907e-08,1.0,3.090862321641907e-08,1.0,1.0,0.0
D0394,controlled_on_real_features,2,period2_index4,parameter_matched_generic_unitary,0.6940000057220459,0.6940000057220459,0,1,0,1,0,0,0.25174999237060547,2.0,4.0,8.0,3.090862321641907e-08,1.0,1.0,1.0,0.8241528230054038,9.462234089596677e-07,0.0330703836932246,0.6912122815847397,1.5300598761314177e-06,1.058065208781045e-06,1.0000013348097954,4.4142042025583675e-07,3.090862321641907e-08,1.0,3.090862321641907e-08,1.0,1.0,0.0
