outcome,feature_set,fold_index,feature,logistic_coefficient_standardized
branch_lift_beneficial,full_holonomy_projective,8,controlled_structural_residual,-0.32448597821435515
branch_lift_beneficial,full_holonomy_projective,9,mean_heldout_pairwise_residual,0.3216164168047585
branch_lift_beneficial,full_holonomy_projective,9,mean_inverse_consistency_residual,-0.13313469400230185
branch_lift_beneficial,full_holonomy_projective,9,global_synchronization_residual,-0.29597591142656093
branch_lift_beneficial,full_holonomy_projective,9,ordinary_prediction_disagreement,1.6717103613432174
branch_lift_beneficial,full_holonomy_projective,9,mean_parameter_distance,-0.4270632534737051
branch_lift_beneficial,full_holonomy_projective,9,max_loop_holonomy_norm,-0.360660510009173
branch_lift_beneficial,full_holonomy_projective,9,loop_commutator_norm,-0.07490193733752931
branch_lift_beneficial,full_holonomy_projective,9,mean_loop_spectral_radius,-0.1604795667924554
branch_lift_beneficial,full_holonomy_projective,9,mean_loop_absolute_phase,-0.01658554796984207
branch_lift_beneficial,full_holonomy_projective,9,centrality_residual,-0.8551361025037735
branch_lift_beneficial,full_holonomy_projective,9,torsion_confidence,0.1203483915527234
branch_lift_beneficial,full_holonomy_projective,9,cocycle_residual,2.980528592575869
branch_lift_beneficial,full_holonomy_projective,9,coboundary_residual,0.1418633462147159
branch_lift_beneficial,full_holonomy_projective,9,bootstrap_stability,0.8122798248880753
branch_lift_beneficial,full_holonomy_projective,9,estimated_period,1.1118515328281167
branch_lift_beneficial,full_holonomy_projective,9,estimated_index,-0.7916780089815549
branch_lift_beneficial,full_holonomy_projective,9,candidate_capacity,0.7905661634502279
branch_lift_beneficial,full_holonomy_projective,9,controlled_structural_residual,-0.8551348257961892
branch_lift_beneficial,full_holonomy_projective,10,mean_heldout_pairwise_residual,0.329001703771563
branch_lift_beneficial,full_holonomy_projective,10,mean_inverse_consistency_residual,-0.13431180932442965
branch_lift_beneficial,full_holonomy_projective,10,global_synchronization_residual,-0.2999011958143265
branch_lift_beneficial,full_holonomy_projective,10,ordinary_prediction_disagreement,1.7427103633116876
branch_lift_beneficial,full_holonomy_projective,10,mean_parameter_distance,-0.4354748884780032
branch_lift_beneficial,full_holonomy_projective,10,max_loop_holonomy_norm,-0.3686542423136455
branch_lift_beneficial,full_holonomy_projective,10,loop_commutator_norm,-0.07729523450005714
branch_lift_beneficial,full_holonomy_projective,10,mean_loop_spectral_radius,-0.16356544189589076
branch_lift_beneficial,full_holonomy_projective,10,mean_loop_absolute_phase,-0.0184532417774483
branch_lift_beneficial,full_holonomy_projective,10,centrality_residual,-1.2535117388982178
branch_lift_beneficial,full_holonomy_projective,10,torsion_confidence,0.2540346327809882
branch_lift_beneficial,full_holonomy_projective,10,cocycle_residual,1.9313466148804928
branch_lift_beneficial,full_holonomy_projective,10,coboundary_residual,0.068601190736149
branch_lift_beneficial,full_holonomy_projective,10,bootstrap_stability,0.5306992959046694
branch_lift_beneficial,full_holonomy_projective,10,estimated_period,0.8293954485518272
branch_lift_beneficial,full_holonomy_projective,10,estimated_index,0.8293954485518272
branch_lift_beneficial,full_holonomy_projective,10,candidate_capacity,0.7025148482867624
branch_lift_beneficial,full_holonomy_projective,10,controlled_structural_residual,-1.2535105139165177
branch_lift_beneficial,full_holonomy_projective,11,mean_heldout_pairwise_residual,0.6573197242584408
branch_lift_beneficial,full_holonomy_projective,11,mean_inverse_consistency_residual,-0.27929676138602805
branch_lift_beneficial,full_holonomy_projective,11,global_synchronization_residual,-0.6304760348448153
branch_lift_beneficial,full_holonomy_projective,11,ordinary_prediction_disagreement,0.7230975336961656
branch_lift_beneficial,full_holonomy_projective,11,mean_parameter_distance,-0.8878265299287595
branch_lift_beneficial,full_holonomy_projective,11,max_loop_holonomy_norm,-0.7420461846356695
branch_lift_beneficial,full_holonomy_projective,11,loop_commutator_norm,-0.16053473291208092
branch_lift_beneficial,full_holonomy_projective,11,mean_loop_spectral_radius,-0.34785635237488716
branch_lift_beneficial,full_holonomy_projective,11,mean_loop_absolute_phase,-0.011957854768940245
branch_lift_beneficial,full_holonomy_projective,11,centrality_residual,-1.4307156818316729
branch_lift_beneficial,full_holonomy_projective,11,torsion_confidence,0.028048924336796226
branch_lift_beneficial,full_holonomy_projective,11,cocycle_residual,4.253014408868548
branch_lift_beneficial,full_holonomy_projective,11,coboundary_residual,0.09156282260662713
branch_lift_beneficial,full_holonomy_projective,11,bootstrap_stability,0.3256957427768786
branch_lift_beneficial,full_holonomy_projective,11,estimated_period,0.07818757186409728
branch_lift_beneficial,full_holonomy_projective,11,estimated_index,0.5270417021819925
branch_lift_beneficial,full_holonomy_projective,11,candidate_capacity,0.5371233717469353
branch_lift_beneficial,full_holonomy_projective,11,controlled_structural_residual,-1.430714616653213
branch_lift_beneficial,full_holonomy_projective,12,mean_heldout_pairwise_residual,0.001657048607396076
branch_lift_beneficial,full_holonomy_projective,12,mean_inverse_consistency_residual,0.013360901324847704
branch_lift_beneficial,full_holonomy_projective,12,global_synchronization_residual,0.000356901028354918
branch_lift_beneficial,full_holonomy_projective,12,ordinary_prediction_disagreement,1.5595430940153105
branch_lift_beneficial,full_holonomy_projective,12,mean_parameter_distance,0.0018738637518150576
branch_lift_beneficial,full_holonomy_projective,12,max_loop_holonomy_norm,-0.010104676903009783
branch_lift_beneficial,full_holonomy_projective,12,loop_commutator_norm,0.011189398373218421
branch_lift_beneficial,full_holonomy_projective,12,mean_loop_spectral_radius,0.005651356452666308
branch_lift_beneficial,full_holonomy_projective,12,mean_loop_absolute_phase,-0.008969126030213562
branch_lift_beneficial,full_holonomy_projective,12,centrality_residual,-0.32503602035244034
branch_lift_beneficial,full_holonomy_projective,12,torsion_confidence,0.15658980492519742
branch_lift_beneficial,full_holonomy_projective,12,cocycle_residual,2.135050735448201
branch_lift_beneficial,full_holonomy_projective,12,coboundary_residual,0.15658980492519742
branch_lift_beneficial,full_holonomy_projective,12,bootstrap_stability,0.0
branch_lift_beneficial,full_holonomy_projective,12,estimated_period,1.0156591355602198
branch_lift_beneficial,full_holonomy_projective,12,estimated_index,0.10063029833629332
branch_lift_beneficial,full_holonomy_projective,12,candidate_capacity,4.067236055831819
branch_lift_beneficial,full_holonomy_projective,12,controlled_structural_residual,-0.32503602035244034
branch_lift_beneficial,full_holonomy_projective,13,mean_heldout_pairwise_residual,0.31764678464398916
branch_lift_beneficial,full_holonomy_projective,13,mean_inverse_consistency_residual,-0.07439514675483878
branch_lift_beneficial,full_holonomy_projective,13,global_synchronization_residual,0.08995315068694122
branch_lift_beneficial,full_holonomy_projective,13,ordinary_prediction_disagreement,1.6655831363938902
branch_lift_beneficial,full_holonomy_projective,13,mean_parameter_distance,-0.37751500573566005
branch_lift_beneficial,full_holonomy_projective,13,max_loop_holonomy_norm,-0.0923360362424173
branch_lift_beneficial,full_holonomy_projective,13,loop_commutator_norm,-0.4488634406966412
branch_lift_beneficial,full_holonomy_projective,13,mean_loop_spectral_radius,-0.28357334569605885
branch_lift_beneficial,full_holonomy_projective,13,mean_loop_absolute_phase,0.015959174540004846
branch_lift_beneficial,full_holonomy_projective,13,centrality_residual,-0.8572995653899664
branch_lift_beneficial,full_holonomy_projective,13,torsion_confidence,0.12582507320826808
branch_lift_beneficial,full_holonomy_projective,13,cocycle_residual,2.9781507415554422
branch_lift_beneficial,full_holonomy_projective,13,coboundary_residual,0.13509982493626171
branch_lift_beneficial,full_holonomy_projective,13,bootstrap_stability,0.8447828341699815
branch_lift_beneficial,full_holonomy_projective,13,estimated_period,1.093901990065338
branch_lift_beneficial,full_holonomy_projective,13,estimated_index,-0.8043476383697724
branch_lift_beneficial,full_holonomy_projective,13,candidate_capacity,0.7889703840271793
branch_lift_beneficial,full_holonomy_projective,13,controlled_structural_residual,-0.8572982535893047
branch_lift_beneficial,full_holonomy_projective,14,mean_heldout_pairwise_residual,0.3237491811456048
branch_lift_beneficial,full_holonomy_projective,14,mean_inverse_consistency_residual,-0.07385626520497053
branch_lift_beneficial,full_holonomy_projective,14,global_synchronization_residual,0.09103811168655347
branch_lift_beneficial,full_holonomy_projective,14,ordinary_prediction_disagreement,1.721386338267691
branch_lift_beneficial,full_holonomy_projective,14,mean_parameter_distance,-0.38463636898534515
branch_lift_beneficial,full_holonomy_projective,14,max_loop_holonomy_norm,-0.09555837125153849
branch_lift_beneficial,full_holonomy_projective,14,loop_commutator_norm,-0.4559446144494801
branch_lift_beneficial,full_holonomy_projective,14,mean_loop_spectral_radius,-0.2888093472031861
branch_lift_beneficial,full_holonomy_projective,14,mean_loop_absolute_phase,0.01564749620745988
branch_lift_beneficial,full_holonomy_projective,14,centrality_residual,-1.2581399335550003
branch_lift_beneficial,full_holonomy_projective,14,torsion_confidence,0.2623364576976491
branch_lift_beneficial,full_holonomy_projective,14,cocycle_residual,1.9185491352104729
branch_lift_beneficial,full_holonomy_projective,14,coboundary_residual,0.0622968492631266
branch_lift_beneficial,full_holonomy_projective,14,bootstrap_stability,0.5511837373853464
branch_lift_beneficial,full_holonomy_projective,14,estimated_period,0.825581694174827
branch_lift_beneficial,full_holonomy_projective,14,estimated_index,0.825581694174827
branch_lift_beneficial,full_holonomy_projective,14,candidate_capacity,0.7002360519567123
branch_lift_beneficial,full_holonomy_projective,14,controlled_structural_residual,-1.258138683068979
branch_lift_beneficial,full_holonomy_projective,15,mean_heldout_pairwise_residual,0.6524291011685044
branch_lift_beneficial,full_holonomy_projective,15,mean_inverse_consistency_residual,-0.15540357888916953
branch_lift_beneficial,full_holonomy_projective,15,global_synchronization_residual,0.16563811969954415
branch_lift_beneficial,full_holonomy_projective,15,ordinary_prediction_disagreement,0.7130994614392523
branch_lift_beneficial,full_holonomy_projective,15,mean_parameter_distance,-0.7889111979312391
branch_lift_beneficial,full_holonomy_projective,15,max_loop_holonomy_norm,-0.18999936732657188
branch_lift_beneficial,full_holonomy_projective,15,loop_commutator_norm,-0.9365524601904935
branch_lift_beneficial,full_holonomy_projective,15,mean_loop_spectral_radius,-0.6084858844037812
branch_lift_beneficial,full_holonomy_projective,15,mean_loop_absolute_phase,0.05517353669648884
branch_lift_beneficial,full_holonomy_projective,15,centrality_residual,-1.429168291128812
branch_lift_beneficial,full_holonomy_projective,15,torsion_confidence,0.033634753113701586
branch_lift_beneficial,full_holonomy_projective,15,cocycle_residual,4.254439484244826
branch_lift_beneficial,full_holonomy_projective,15,coboundary_residual,0.09756270367167323
branch_lift_beneficial,full_holonomy_projective,15,bootstrap_stability,0.3289927668362793
branch_lift_beneficial,full_holonomy_projective,15,estimated_period,0.07828272941006272
branch_lift_beneficial,full_holonomy_projective,15,estimated_index,0.5289546967963634
branch_lift_beneficial,full_holonomy_projective,15,candidate_capacity,0.5397047405697505
branch_lift_beneficial,full_holonomy_projective,15,controlled_structural_residual,-1.4291672237444684
branch_lift_beneficial,full_holonomy_projective,16,mean_heldout_pairwise_residual,-0.0005008334763162687
branch_lift_beneficial,full_holonomy_projective,16,mean_inverse_consistency_residual,0.002599042958948365
branch_lift_beneficial,full_holonomy_projective,16,global_synchronization_residual,0.0009153167968059279
branch_lift_beneficial,full_holonomy_projective,16,ordinary_prediction_disagreement,1.5621425179002097
branch_lift_beneficial,full_holonomy_projective,16,mean_parameter_distance,0.004642167514770255
branch_lift_beneficial,full_holonomy_projective,16,max_loop_holonomy_norm,-0.00675809452038551
branch_lift_beneficial,full_holonomy_projective,16,loop_commutator_norm,0.010441813740112847
branch_lift_beneficial,full_holonomy_projective,16,mean_loop_spectral_radius,0.01255436347667714
branch_lift_beneficial,full_holonomy_projective,16,mean_loop_absolute_phase,-0.009144136982841491
branch_lift_beneficial,full_holonomy_projective,16,centrality_residual,-0.3340635161326438
branch_lift_beneficial,full_holonomy_projective,16,torsion_confidence,0.15950302176823117
branch_lift_beneficial,full_holonomy_projective,16,cocycle_residual,2.116754285710953
branch_lift_beneficial,full_holonomy_projective,16,coboundary_residual,0.15950302176823117
branch_lift_beneficial,full_holonomy_projective,16,bootstrap_stability,0.0
branch_lift_beneficial,full_holonomy_projective,16,estimated_period,1.0139105885010813
branch_lift_beneficial,full_holonomy_projective,16,estimated_index,0.0908401550852682
branch_lift_beneficial,full_holonomy_projective,16,candidate_capacity,4.078135910627438
branch_lift_beneficial,full_holonomy_projective,16,controlled_structural_residual,-0.3340635161326438
branch_lift_beneficial,full_holonomy_projective,17,mean_heldout_pairwise_residual,0.4264162962471033
branch_lift_beneficial,full_holonomy_projective,17,mean_inverse_consistency_residual,-0.35181471602804054
branch_lift_beneficial,full_holonomy_projective,17,global_synchronization_residual,-0.05107001637215294
branch_lift_beneficial,full_holonomy_projective,17,ordinary_prediction_disagreement,1.6791948708475262
branch_lift_beneficial,full_holonomy_projective,17,mean_parameter_distance,-0.516288995908727
branch_lift_beneficial,full_holonomy_projective,17,max_loop_holonomy_norm,-0.09486853595917653
branch_lift_beneficial,full_holonomy_projective,17,loop_commutator_norm,-0.364120357037157
branch_lift_beneficial,full_holonomy_projective,17,mean_loop_spectral_radius,-0.21872169260152327
branch_lift_beneficial,full_holonomy_projective,17,mean_loop_absolute_phase,0.0003644521449017638
branch_lift_beneficial,full_holonomy_projective,17,centrality_residual,-0.8150421702058068
branch_lift_beneficial,full_holonomy_projective,17,torsion_confidence,0.0599783168969341
branch_lift_beneficial,full_holonomy_projective,17,cocycle_residual,2.9952808099770545
branch_lift_beneficial,full_holonomy_projective,17,coboundary_residual,0.16959242259333063
branch_lift_beneficial,full_holonomy_projective,17,bootstrap_stability,0.49933750345485983
branch_lift_beneficial,full_holonomy_projective,17,estimated_period,1.200743250730258
branch_lift_beneficial,full_holonomy_projective,17,estimated_index,-0.667493594870135
branch_lift_beneficial,full_holonomy_projective,17,candidate_capacity,0.7844222550025277
branch_lift_beneficial,full_holonomy_projective,17,controlled_structural_residual,-0.8150412418184672
branch_lift_beneficial,full_holonomy_projective,18,mean_heldout_pairwise_residual,0.43261757981178856
branch_lift_beneficial,full_holonomy_projective,18,mean_inverse_consistency_residual,-0.3558450610588287
branch_lift_beneficial,full_holonomy_projective,18,global_synchronization_residual,-0.05078436278374773
branch_lift_beneficial,full_holonomy_projective,18,ordinary_prediction_disagreement,1.7320296186027628
branch_lift_beneficial,full_holonomy_projective,18,mean_parameter_distance,-0.5227334306442358
branch_lift_beneficial,full_holonomy_projective,18,max_loop_holonomy_norm,-0.09686266531805812
branch_lift_beneficial,full_holonomy_projective,18,loop_commutator_norm,-0.3684286810058397
branch_lift_beneficial,full_holonomy_projective,18,mean_loop_spectral_radius,-0.22015123531286887
branch_lift_beneficial,full_holonomy_projective,18,mean_loop_absolute_phase,-0.001245706272361074
branch_lift_beneficial,full_holonomy_projective,18,centrality_residual,-1.1875343628533157
branch_lift_beneficial,full_holonomy_projective,18,torsion_confidence,0.17964705377856216
branch_lift_beneficial,full_holonomy_projective,18,cocycle_residual,2.006520475334125
branch_lift_beneficial,full_holonomy_projective,18,coboundary_residual,0.10179321078595108
branch_lift_beneficial,full_holonomy_projective,18,bootstrap_stability,0.2827380367375714
branch_lift_beneficial,full_holonomy_projective,18,estimated_period,0.860672133649686
branch_lift_beneficial,full_holonomy_projective,18,estimated_index,0.860672133649686
branch_lift_beneficial,full_holonomy_projective,18,candidate_capacity,0.6910102610719093
branch_lift_beneficial,full_holonomy_projective,18,controlled_structural_residual,-1.1875334547750125
branch_lift_beneficial,full_holonomy_projective,19,mean_heldout_pairwise_residual,0.8560591382677438
branch_lift_beneficial,full_holonomy_projective,19,mean_inverse_consistency_residual,-0.7216694465724094
branch_lift_beneficial,full_holonomy_projective,19,global_synchronization_residual,-0.11868576402452166
branch_lift_beneficial,full_holonomy_projective,19,ordinary_prediction_disagreement,0.7158869167204239
branch_lift_beneficial,full_holonomy_projective,19,mean_parameter_distance,-1.0490556659963919
branch_lift_beneficial,full_holonomy_projective,19,max_loop_holonomy_norm,-0.1891655714301319
branch_lift_beneficial,full_holonomy_projective,19,loop_commutator_norm,-0.7344090319188583
branch_lift_beneficial,full_holonomy_projective,19,mean_loop_spectral_radius,-0.4523524633114391
branch_lift_beneficial,full_holonomy_projective,19,mean_loop_absolute_phase,0.01585331366828074
branch_lift_beneficial,full_holonomy_projective,19,centrality_residual,-1.4133336983387719
branch_lift_beneficial,full_holonomy_projective,19,torsion_confidence,0.00781362840449653
branch_lift_beneficial,full_holonomy_projective,19,cocycle_residual,4.224577411038016
branch_lift_beneficial,full_holonomy_projective,19,coboundary_residual,0.09800324622073964
branch_lift_beneficial,full_holonomy_projective,19,bootstrap_stability,0.23998450867587467
branch_lift_beneficial,full_holonomy_projective,19,estimated_period,0.11348263611353296
branch_lift_beneficial,full_holonomy_projective,19,estimated_index,0.5400763381638111
branch_lift_beneficial,full_holonomy_projective,19,candidate_capacity,0.5173899656632194
branch_lift_beneficial,full_holonomy_projective,19,controlled_structural_residual,-1.4133327308169485
projective_rank_expansion_required,full_holonomy_projective,0,mean_heldout_pairwise_residual,0.0012478843204266744
projective_rank_expansion_required,full_holonomy_projective,0,mean_inverse_consistency_residual,2.4049895876775738e-05
projective_rank_expansion_required,full_holonomy_projective,0,global_synchronization_residual,-0.0004925662553837021
projective_rank_expansion_required,full_holonomy_projective,0,ordinary_prediction_disagreement,-0.013392803906625849
projective_rank_expansion_required,full_holonomy_projective,0,mean_parameter_distance,-0.001137042736175782
projective_rank_expansion_required,full_holonomy_projective,0,max_loop_holonomy_norm,-0.000556318758791345
projective_rank_expansion_required,full_holonomy_projective,0,loop_commutator_norm,-0.0006470908820258104
projective_rank_expansion_required,full_holonomy_projective,0,mean_loop_spectral_radius,-0.0010491713268207233
projective_rank_expansion_required,full_holonomy_projective,0,mean_loop_absolute_phase,0.0011969504141458103
projective_rank_expansion_required,full_holonomy_projective,0,centrality_residual,1.1967355197277727
projective_rank_expansion_required,full_holonomy_projective,0,torsion_confidence,-1.783335000241539
projective_rank_expansion_required,full_holonomy_projective,0,cocycle_residual,-0.12824648924533025
projective_rank_expansion_required,full_holonomy_projective,0,coboundary_residual,-1.783335000241539
projective_rank_expansion_required,full_holonomy_projective,0,bootstrap_stability,0.0
projective_rank_expansion_required,full_holonomy_projective,0,estimated_period,0.05737603341196524
projective_rank_expansion_required,full_holonomy_projective,0,estimated_index,0.07779619210275043
projective_rank_expansion_required,full_holonomy_projective,0,candidate_capacity,-0.16934598281212393
projective_rank_expansion_required,full_holonomy_projective,0,controlled_structural_residual,1.1967355197277727
projective_rank_expansion_required,full_holonomy_projective,1,mean_heldout_pairwise_residual,-0.0005677564949755637
projective_rank_expansion_required,full_holonomy_projective,1,mean_inverse_consistency_residual,-0.0002281836924639823
projective_rank_expansion_required,full_holonomy_projective,1,global_synchronization_residual,0.00016125268862955493
projective_rank_expansion_required,full_holonomy_projective,1,ordinary_prediction_disagreement,0.07316152295825003
projective_rank_expansion_required,full_holonomy_projective,1,mean_parameter_distance,0.0004810727768346796
projective_rank_expansion_required,full_holonomy_projective,1,max_loop_holonomy_norm,0.0003697180056669777
projective_rank_expansion_required,full_holonomy_projective,1,loop_commutator_norm,0.0003185803475561882
projective_rank_expansion_required,full_holonomy_projective,1,mean_loop_spectral_radius,0.0005959498151628445
projective_rank_expansion_required,full_holonomy_projective,1,mean_loop_absolute_phase,-0.0005515596591858325
projective_rank_expansion_required,full_holonomy_projective,1,centrality_residual,1.1973080522601576
projective_rank_expansion_required,full_holonomy_projective,1,torsion_confidence,-1.7592798076845138
projective_rank_expansion_required,full_holonomy_projective,1,cocycle_residual,0.13509257452454107
projective_rank_expansion_required,full_holonomy_projective,1,coboundary_residual,-1.5249854046120945
projective_rank_expansion_required,full_holonomy_projective,1,bootstrap_stability,0.47955673905688656
projective_rank_expansion_required,full_holonomy_projective,1,estimated_period,0.3859630691349538
projective_rank_expansion_required,full_holonomy_projective,1,estimated_index,0.48158444605675743
projective_rank_expansion_required,full_holonomy_projective,1,candidate_capacity,-0.22442518087661747
projective_rank_expansion_required,full_holonomy_projective,1,controlled_structural_residual,1.197308009101367
projective_rank_expansion_required,full_holonomy_projective,2,mean_heldout_pairwise_residual,-0.0006744722007802519
projective_rank_expansion_required,full_holonomy_projective,2,mean_inverse_consistency_residual,-0.0003448115535153749
projective_rank_expansion_required,full_holonomy_projective,2,global_synchronization_residual,0.0001969559044171376
projective_rank_expansion_required,full_holonomy_projective,2,ordinary_prediction_disagreement,0.06575501737251253
projective_rank_expansion_required,full_holonomy_projective,2,mean_parameter_distance,0.0005645004938067818
projective_rank_expansion_required,full_holonomy_projective,2,max_loop_holonomy_norm,0.0005171317968707239
projective_rank_expansion_required,full_holonomy_projective,2,loop_commutator_norm,0.00034863654396945334
projective_rank_expansion_required,full_holonomy_projective,2,mean_loop_spectral_radius,0.0007350957852393972
projective_rank_expansion_required,full_holonomy_projective,2,mean_loop_absolute_phase,-0.0006343546212760737
projective_rank_expansion_required,full_holonomy_projective,2,centrality_residual,1.2094056515789027
projective_rank_expansion_required,full_holonomy_projective,2,torsion_confidence,-1.7917031022509238
projective_rank_expansion_required,full_holonomy_projective,2,cocycle_residual,0.13166784858717168
projective_rank_expansion_required,full_holonomy_projective,2,coboundary_residual,-1.4533420036372162
projective_rank_expansion_required,full_holonomy_projective,2,bootstrap_stability,0.49992287898151666
projective_rank_expansion_required,full_holonomy_projective,2,estimated_period,0.35210964741784606
projective_rank_expansion_required,full_holonomy_projective,2,estimated_index,0.35210964741784606
projective_rank_expansion_required,full_holonomy_projective,2,candidate_capacity,-0.29603990603488806
projective_rank_expansion_required,full_holonomy_projective,2,controlled_structural_residual,1.2094056671591398
projective_rank_expansion_required,full_holonomy_projective,3,mean_heldout_pairwise_residual,-0.0006760748711161742
projective_rank_expansion_required,full_holonomy_projective,3,mean_inverse_consistency_residual,-0.0003625320938560145
projective_rank_expansion_required,full_holonomy_projective,3,global_synchronization_residual,0.00016129732612448755
projective_rank_expansion_required,full_holonomy_projective,3,ordinary_prediction_disagreement,0.0492317894820023
projective_rank_expansion_required,full_holonomy_projective,3,mean_parameter_distance,0.0005568149063573828
projective_rank_expansion_required,full_holonomy_projective,3,max_loop_holonomy_norm,0.00048262352446150185
projective_rank_expansion_required,full_holonomy_projective,3,loop_commutator_norm,0.00039578819809493184
projective_rank_expansion_required,full_holonomy_projective,3,mean_loop_spectral_radius,0.0007614164267628828
projective_rank_expansion_required,full_holonomy_projective,3,mean_loop_absolute_phase,-0.0006635701127055348
projective_rank_expansion_required,full_holonomy_projective,3,centrality_residual,1.2458027769750477
projective_rank_expansion_required,full_holonomy_projective,3,torsion_confidence,-1.7087683055895875
projective_rank_expansion_required,full_holonomy_projective,3,cocycle_residual,0.16399953701638936
projective_rank_expansion_required,full_holonomy_projective,3,coboundary_residual,-1.442959062697283
projective_rank_expansion_required,full_holonomy_projective,3,bootstrap_stability,0.4669387648728212
projective_rank_expansion_required,full_holonomy_projective,3,estimated_period,0.46733797204976096
projective_rank_expansion_required,full_holonomy_projective,3,estimated_index,0.3413260375193061
projective_rank_expansion_required,full_holonomy_projective,3,candidate_capacity,-0.212433577441429
projective_rank_expansion_required,full_holonomy_projective,3,controlled_structural_residual,1.245802705134506
projective_rank_expansion_required,full_holonomy_projective,4,mean_heldout_pairwise_residual,-0.00012517058025491527
projective_rank_expansion_required,full_holonomy_projective,4,mean_inverse_consistency_residual,9.358103664769413e-05
projective_rank_expansion_required,full_holonomy_projective,4,global_synchronization_residual,0.00012805596320125592
projective_rank_expansion_required,full_holonomy_projective,4,ordinary_prediction_disagreement,-0.014124742758180174
projective_rank_expansion_required,full_holonomy_projective,4,mean_parameter_distance,0.00015882087089909638
projective_rank_expansion_required,full_holonomy_projective,4,max_loop_holonomy_norm,0.00016857306095261187
projective_rank_expansion_required,full_holonomy_projective,4,loop_commutator_norm,-0.00011180688702511774
projective_rank_expansion_required,full_holonomy_projective,4,mean_loop_spectral_radius,-9.825935627925074e-05
projective_rank_expansion_required,full_holonomy_projective,4,mean_loop_absolute_phase,0.0001551529731572774
projective_rank_expansion_required,full_holonomy_projective,4,centrality_residual,1.1918811325865923
projective_rank_expansion_required,full_holonomy_projective,4,torsion_confidence,-1.779923908201369
projective_rank_expansion_required,full_holonomy_projective,4,cocycle_residual,-0.12332169919109318
projective_rank_expansion_required,full_holonomy_projective,4,coboundary_residual,-1.779923908201369
projective_rank_expansion_required,full_holonomy_projective,4,bootstrap_stability,0.0
projective_rank_expansion_required,full_holonomy_projective,4,estimated_period,0.05319515801682241
projective_rank_expansion_required,full_holonomy_projective,4,estimated_index,0.0751039865343404
projective_rank_expansion_required,full_holonomy_projective,4,candidate_capacity,-0.16699260464331964
projective_rank_expansion_required,full_holonomy_projective,4,controlled_structural_residual,1.1918811325865923
projective_rank_expansion_required,full_holonomy_projective,5,mean_heldout_pairwise_residual,-0.0002488042760734208
projective_rank_expansion_required,full_holonomy_projective,5,mean_inverse_consistency_residual,-0.0005629280412110788
projective_rank_expansion_required,full_holonomy_projective,5,global_synchronization_residual,9.4429068495379e-05
projective_rank_expansion_required,full_holonomy_projective,5,ordinary_prediction_disagreement,0.07367334775884166
projective_rank_expansion_required,full_holonomy_projective,5,mean_parameter_distance,0.00030373949730263817
projective_rank_expansion_required,full_holonomy_projective,5,max_loop_holonomy_norm,0.0006062159272818962
projective_rank_expansion_required,full_holonomy_projective,5,loop_commutator_norm,7.7201386008536e-07
projective_rank_expansion_required,full_holonomy_projective,5,mean_loop_spectral_radius,0.0005225200618803181
projective_rank_expansion_required,full_holonomy_projective,5,mean_loop_absolute_phase,6.365468565814209e-05
projective_rank_expansion_required,full_holonomy_projective,5,centrality_residual,1.1972245999575337
projective_rank_expansion_required,full_holonomy_projective,5,torsion_confidence,-1.7592619711560036
projective_rank_expansion_required,full_holonomy_projective,5,cocycle_residual,0.13499171873764523
projective_rank_expansion_required,full_holonomy_projective,5,coboundary_residual,-1.5250439028459197
projective_rank_expansion_required,full_holonomy_projective,5,bootstrap_stability,0.47969471085822124
projective_rank_expansion_required,full_holonomy_projective,5,estimated_period,0.3858630207645337
projective_rank_expansion_required,full_holonomy_projective,5,estimated_index,0.48149937627065664
projective_rank_expansion_required,full_holonomy_projective,5,candidate_capacity,-0.2243666065402304
projective_rank_expansion_required,full_holonomy_projective,5,controlled_structural_residual,1.1972245571961448
projective_rank_expansion_required,full_holonomy_projective,6,mean_heldout_pairwise_residual,-0.0002869839778218627
projective_rank_expansion_required,full_holonomy_projective,6,mean_inverse_consistency_residual,-0.0007075980313386778
projective_rank_expansion_required,full_holonomy_projective,6,global_synchronization_residual,1.701955290324804e-05
projective_rank_expansion_required,full_holonomy_projective,6,ordinary_prediction_disagreement,0.06396230083407367
projective_rank_expansion_required,full_holonomy_projective,6,mean_parameter_distance,0.000326901438151109
projective_rank_expansion_required,full_holonomy_projective,6,max_loop_holonomy_norm,0.0006562167109779412
projective_rank_expansion_required,full_holonomy_projective,6,loop_commutator_norm,9.11147867586824e-05
projective_rank_expansion_required,full_holonomy_projective,6,mean_loop_spectral_radius,0.0006676448828339143
projective_rank_expansion_required,full_holonomy_projective,6,mean_loop_absolute_phase,4.7138271722261114e-05
projective_rank_expansion_required,full_holonomy_projective,6,centrality_residual,1.2093207419211416
projective_rank_expansion_required,full_holonomy_projective,6,torsion_confidence,-1.7918279208276586
projective_rank_expansion_required,full_holonomy_projective,6,cocycle_residual,0.13187086529159162
projective_rank_expansion_required,full_holonomy_projective,6,coboundary_residual,-1.453355208325352
projective_rank_expansion_required,full_holonomy_projective,6,bootstrap_stability,0.5003325500062592
projective_rank_expansion_required,full_holonomy_projective,6,estimated_period,0.3521115173326561
projective_rank_expansion_required,full_holonomy_projective,6,estimated_index,0.3521115173326561
projective_rank_expansion_required,full_holonomy_projective,6,candidate_capacity,-0.2959491249965375
projective_rank_expansion_required,full_holonomy_projective,6,controlled_structural_residual,1.2093207578054654
