seed,perturbation,confidence_threshold,coverage,dice,boundary_dice,selective_risk,chart_accuracy
4,noise,0.1,1.0,4.638965591318173e-12,0.0,0.999999999995361,0.375
4,noise,0.15000000000000002,0.8125,4.245916688108785e-12,0.0,0.9999999999957541,0.38461539149284363
4,partial_crop,0.0,1.0,4.638965591318173e-12,0.0,0.999999999995361,0.375
4,partial_crop,0.05,1.0,4.638965591318173e-12,0.0,0.999999999995361,0.375
4,partial_crop,0.1,1.0,4.638965591318173e-12,0.0,0.999999999995361,0.375
4,partial_crop,0.15000000000000002,1.0,4.638965591318173e-12,0.0,0.999999999995361,0.375
4,color_shift,0.0,1.0,4.638965591318173e-12,0.0,0.999999999995361,0.375
4,color_shift,0.05,1.0,4.638965591318173e-12,0.0,0.999999999995361,0.375
4,color_shift,0.1,1.0,4.638965591318173e-12,0.0,0.999999999995361,0.375
4,color_shift,0.15000000000000002,0.75,4.265205409844337e-12,0.0,0.9999999999957347,0.4166666567325592
4,missing_region,0.0,1.0,4.638965591318173e-12,0.0,0.999999999995361,0.25
4,missing_region,0.05,1.0,4.638965591318173e-12,0.0,0.999999999995361,0.25
4,missing_region,0.1,1.0,4.638965591318173e-12,0.0,0.999999999995361,0.25
4,missing_region,0.15000000000000002,0.75,4.265205409844337e-12,0.0,0.9999999999957347,0.3333333432674408
