collection,layer,gauge_family,source,target,heldout_pairwise_fit,condition_number,inverse_consistency,cycle_residual,centrality,residual_rank,subspace_width
1,block3,low_rank_subspace,1,2,0.7160575710974999,3.458039984076437e+17,1.0777318322859852,1.0677869567988942,0.44179466742728063,24,24
1,block3,low_rank_subspace,1,3,0.6822199321324881,3.4085745594840134e+17,1.0777318322859852,1.0677869567988942,0.44179466742728063,24,24
1,block3,low_rank_subspace,2,3,0.6664232541619143,3.838355941280864e+17,1.0777318322859852,1.0677869567988942,0.44179466742728063,24,24
1,block4,channel_permutation,0,1,1.2583400298244698,1.0,0.0,1.2583057392117916,1.1547005383792517,15,24
1,block4,channel_permutation,0,2,0.5514793186873552,1.0,0.0,1.2583057392117916,1.1547005383792517,15,24
1,block4,channel_permutation,0,3,0.9044306358812648,1.0,0.0,1.2583057392117916,1.1547005383792517,15,24
1,block4,channel_permutation,1,2,1.2658280698881232,1.0,0.0,1.2583057392117916,1.1547005383792517,15,24
1,block4,channel_permutation,1,3,1.1477592228718567,1.0,0.0,1.2583057392117916,1.1547005383792517,15,24
1,block4,channel_permutation,2,3,0.8989609112329296,1.0,0.0,1.2583057392117916,1.1547005383792517,15,24
1,block4,positive_monomial,0,1,0.9246940958535015,9428.974310437146,0.922509281825509,0.9817902408949151,0.017080079064684492,24,24
1,block4,positive_monomial,0,2,0.500547905466739,1.929356399572803,0.922509281825509,0.9817902408949151,0.017080079064684492,24,24
1,block4,positive_monomial,0,3,0.7886611314924105,9434.18923275082,0.922509281825509,0.9817902408949151,0.017080079064684492,24,24
1,block4,positive_monomial,1,2,0.8590318955934856,9165.261927385996,0.922509281825509,0.9817902408949151,0.017080079064684492,24,24
1,block4,positive_monomial,1,3,0.8669744824893892,9559.498903764517,0.922509281825509,0.9817902408949151,0.017080079064684492,24,24
1,block4,positive_monomial,2,3,0.7930586237370152,9343.887326399132,0.922509281825509,0.9817902408949151,0.017080079064684492,24,24
1,block4,orthogonal_procrustes,0,1,0.808630444479017,1.0000000000000016,7.300769722811972e-15,0.6609846149949276,0.7514899736787027,17,24
1,block4,orthogonal_procrustes,0,2,0.513426469973825,1.0000000000000013,7.300769722811972e-15,0.6609846149949276,0.7514899736787027,17,24
1,block4,orthogonal_procrustes,0,3,0.7325405196292344,1.000000000000001,7.300769722811972e-15,0.6609846149949276,0.7514899736787027,17,24
1,block4,orthogonal_procrustes,1,2,0.9855649122866849,1.0000000000000016,7.300769722811972e-15,0.6609846149949276,0.7514899736787027,17,24
1,block4,orthogonal_procrustes,1,3,0.8924604024628123,1.0000000000000013,7.300769722811972e-15,0.6609846149949276,0.7514899736787027,17,24
1,block4,orthogonal_procrustes,2,3,0.7267867160052623,1.0000000000000016,7.300769722811972e-15,0.6609846149949276,0.7514899736787027,17,24
1,block4,block_orthogonal,0,1,0.9025662323051866,1.0000000000000018,3.0026286005486428e-15,1.1633118021490447,1.1322137994135226,15,24
1,block4,block_orthogonal,0,2,0.5445930011889016,1.0000000000000009,3.0026286005486428e-15,1.1633118021490447,1.1322137994135226,15,24
1,block4,block_orthogonal,0,3,0.8281371569704199,1.000000000000001,3.0026286005486428e-15,1.1633118021490447,1.1322137994135226,15,24
1,block4,block_orthogonal,1,2,1.096086627910065,1.0000000000000013,3.0026286005486428e-15,1.1633118021490447,1.1322137994135226,15,24
1,block4,block_orthogonal,1,3,1.0242544429298976,1.000000000000001,3.0026286005486428e-15,1.1633118021490447,1.1322137994135226,15,24
1,block4,block_orthogonal,2,3,0.8141761142099474,1.0000000000000013,3.0026286005486428e-15,1.1633118021490447,1.1322137994135226,15,24
1,block4,cca_whitened,0,1,0.7309034317351844,15.249538476203824,1.3292580067504019e-14,1.0560266032195162,1.8959745520525981,13,24
1,block4,cca_whitened,0,2,0.45535887915411055,3.0344738241576965,1.3292580067504019e-14,1.0560266032195162,1.8959745520525981,13,24
1,block4,cca_whitened,0,3,0.6916397691641698,11.414477801953023,1.3292580067504019e-14,1.0560266032195162,1.8959745520525981,13,24
1,block4,cca_whitened,1,2,0.7254183710228577,18.450943522538527,1.3292580067504019e-14,1.0560266032195162,1.8959745520525981,13,24
1,block4,cca_whitened,1,3,0.7752854769306963,16.87485031303574,1.3292580067504019e-14,1.0560266032195162,1.8959745520525981,13,24
1,block4,cca_whitened,2,3,0.69631057526104,11.116517354196503,1.3292580067504019e-14,1.0560266032195162,1.8959745520525981,13,24
1,block4,low_rank_subspace,0,1,0.6796246089638729,7.498945869371471e+17,0.9970680395528763,1.0086426504855843,0.32665367032137915,24,24
1,block4,low_rank_subspace,0,2,0.6361756054189766,1.142265130731757e+18,0.9970680395528763,1.0086426504855843,0.32665367032137915,24,24
1,block4,low_rank_subspace,0,3,0.7016890519202061,1.4713664275992028e+18,0.9970680395528763,1.0086426504855843,0.32665367032137915,24,24
1,block4,low_rank_subspace,1,2,0.7091298538281305,1.733819441475081e+19,0.9970680395528763,1.0086426504855843,0.32665367032137915,24,24
1,block4,low_rank_subspace,1,3,0.7228922056630814,1.556440434350287e+18,0.9970680395528763,1.0086426504855843,0.32665367032137915,24,24
1,block4,low_rank_subspace,2,3,0.6895598611824904,1.688729697762183e+18,0.9970680395528763,1.0086426504855843,0.32665367032137915,24,24
1,penultimate,channel_permutation,0,1,1.2583400298244698,1.0,0.0,1.2583057392117916,1.1547005383792517,15,24
1,penultimate,channel_permutation,0,2,0.5514793186873552,1.0,0.0,1.2583057392117916,1.1547005383792517,15,24
1,penultimate,channel_permutation,0,3,0.9044306358812648,1.0,0.0,1.2583057392117916,1.1547005383792517,15,24
1,penultimate,channel_permutation,1,2,1.2658280698881232,1.0,0.0,1.2583057392117916,1.1547005383792517,15,24
1,penultimate,channel_permutation,1,3,1.1477592228718567,1.0,0.0,1.2583057392117916,1.1547005383792517,15,24
1,penultimate,channel_permutation,2,3,0.8989609112329296,1.0,0.0,1.2583057392117916,1.1547005383792517,15,24
1,penultimate,positive_monomial,0,1,0.9246940958535015,9428.974310437146,0.922509281825509,0.9817902408949151,0.017080079064684492,24,24
1,penultimate,positive_monomial,0,2,0.500547905466739,1.929356399572803,0.922509281825509,0.9817902408949151,0.017080079064684492,24,24
1,penultimate,positive_monomial,0,3,0.7886611314924105,9434.18923275082,0.922509281825509,0.9817902408949151,0.017080079064684492,24,24
1,penultimate,positive_monomial,1,2,0.8590318955934856,9165.261927385996,0.922509281825509,0.9817902408949151,0.017080079064684492,24,24
1,penultimate,positive_monomial,1,3,0.8669744824893892,9559.498903764517,0.922509281825509,0.9817902408949151,0.017080079064684492,24,24
1,penultimate,positive_monomial,2,3,0.7930586237370152,9343.887326399132,0.922509281825509,0.9817902408949151,0.017080079064684492,24,24
1,penultimate,orthogonal_procrustes,0,1,0.808630444479017,1.0000000000000016,7.300769722811972e-15,0.6609846149949276,0.7514899736787027,17,24
1,penultimate,orthogonal_procrustes,0,2,0.513426469973825,1.0000000000000013,7.300769722811972e-15,0.6609846149949276,0.7514899736787027,17,24
1,penultimate,orthogonal_procrustes,0,3,0.7325405196292344,1.000000000000001,7.300769722811972e-15,0.6609846149949276,0.7514899736787027,17,24
1,penultimate,orthogonal_procrustes,1,2,0.9855649122866849,1.0000000000000016,7.300769722811972e-15,0.6609846149949276,0.7514899736787027,17,24
1,penultimate,orthogonal_procrustes,1,3,0.8924604024628123,1.0000000000000013,7.300769722811972e-15,0.6609846149949276,0.7514899736787027,17,24
1,penultimate,orthogonal_procrustes,2,3,0.7267867160052623,1.0000000000000016,7.300769722811972e-15,0.6609846149949276,0.7514899736787027,17,24
1,penultimate,block_orthogonal,0,1,0.9025662323051866,1.0000000000000018,3.0026286005486428e-15,1.1633118021490447,1.1322137994135226,15,24
1,penultimate,block_orthogonal,0,2,0.5445930011889016,1.0000000000000009,3.0026286005486428e-15,1.1633118021490447,1.1322137994135226,15,24
1,penultimate,block_orthogonal,0,3,0.8281371569704199,1.000000000000001,3.0026286005486428e-15,1.1633118021490447,1.1322137994135226,15,24
1,penultimate,block_orthogonal,1,2,1.096086627910065,1.0000000000000013,3.0026286005486428e-15,1.1633118021490447,1.1322137994135226,15,24
1,penultimate,block_orthogonal,1,3,1.0242544429298976,1.000000000000001,3.0026286005486428e-15,1.1633118021490447,1.1322137994135226,15,24
1,penultimate,block_orthogonal,2,3,0.8141761142099474,1.0000000000000013,3.0026286005486428e-15,1.1633118021490447,1.1322137994135226,15,24
1,penultimate,cca_whitened,0,1,0.7309034317351844,15.249538476203824,1.3292580067504019e-14,1.0560266032195162,1.8959745520525981,13,24
1,penultimate,cca_whitened,0,2,0.45535887915411055,3.0344738241576965,1.3292580067504019e-14,1.0560266032195162,1.8959745520525981,13,24
1,penultimate,cca_whitened,0,3,0.6916397691641698,11.414477801953023,1.3292580067504019e-14,1.0560266032195162,1.8959745520525981,13,24
1,penultimate,cca_whitened,1,2,0.7254183710228577,18.450943522538527,1.3292580067504019e-14,1.0560266032195162,1.8959745520525981,13,24
1,penultimate,cca_whitened,1,3,0.7752854769306963,16.87485031303574,1.3292580067504019e-14,1.0560266032195162,1.8959745520525981,13,24
1,penultimate,cca_whitened,2,3,0.69631057526104,11.116517354196503,1.3292580067504019e-14,1.0560266032195162,1.8959745520525981,13,24
1,penultimate,low_rank_subspace,0,1,0.6796246089638729,7.498945869371471e+17,0.9970680395528763,1.0086426504855843,0.32665367032137915,24,24
1,penultimate,low_rank_subspace,0,2,0.6361756054189766,1.142265130731757e+18,0.9970680395528763,1.0086426504855843,0.32665367032137915,24,24
1,penultimate,low_rank_subspace,0,3,0.7016890519202061,1.4713664275992028e+18,0.9970680395528763,1.0086426504855843,0.32665367032137915,24,24
1,penultimate,low_rank_subspace,1,2,0.7091298538281305,1.733819441475081e+19,0.9970680395528763,1.0086426504855843,0.32665367032137915,24,24
1,penultimate,low_rank_subspace,1,3,0.7228922056630814,1.556440434350287e+18,0.9970680395528763,1.0086426504855843,0.32665367032137915,24,24
1,penultimate,low_rank_subspace,2,3,0.6895598611824904,1.688729697762183e+18,0.9970680395528763,1.0086426504855843,0.32665367032137915,24,24
2,block2,channel_permutation,0,1,0.8702786670014819,1.0,0.0,0.5,0.0,2,24
2,block2,channel_permutation,0,2,0.40952201159277174,1.0,0.0,0.5,0.0,2,24
2,block2,channel_permutation,0,3,0.8141650856995125,1.0,0.0,0.5,0.0,2,24
2,block2,channel_permutation,1,2,1.4853596937176834,1.0,0.0,0.5,0.0,2,24
2,block2,channel_permutation,1,3,1.4935091168692607,1.0,0.0,0.5,0.0,2,24
2,block2,channel_permutation,2,3,0.573600138791796,1.0,0.0,0.5,0.0,2,24
2,block2,positive_monomial,0,1,0.7871836454834302,12512.736338750905,0.4369920444936084,0.48950074095258234,0.04921831126541072,24,24
2,block2,positive_monomial,0,2,0.38491213748159747,1.5976216420240288,0.4369920444936084,0.48950074095258234,0.04921831126541072,24,24
2,block2,positive_monomial,0,3,0.6907886186276121,10102.18076286824,0.4369920444936084,0.48950074095258234,0.04921831126541072,24,24
2,block2,positive_monomial,1,2,0.7052329496285638,8931.164526272656,0.4369920444936084,0.48950074095258234,0.04921831126541072,24,24
2,block2,positive_monomial,1,3,0.7642061567627734,11721.49021714128,0.4369920444936084,0.48950074095258234,0.04921831126541072,24,24
2,block2,positive_monomial,2,3,0.553213063608488,1.984172262243636,0.4369920444936084,0.48950074095258234,0.04921831126541072,24,24
2,block2,orthogonal_procrustes,0,1,0.6162444001988479,1.0000000000000016,4.0577268505441795e-15,0.41400386721449933,0.5799517970930002,6,24
2,block2,orthogonal_procrustes,0,2,0.288332676141294,1.000000000000001,4.0577268505441795e-15,0.41400386721449933,0.5799517970930002,6,24
2,block2,orthogonal_procrustes,0,3,0.46612648363733417,1.000000000000001,4.0577268505441795e-15,0.41400386721449933,0.5799517970930002,6,24
2,block2,orthogonal_procrustes,1,2,0.7904435108305383,1.0000000000000018,4.0577268505441795e-15,0.41400386721449933,0.5799517970930002,6,24
2,block2,orthogonal_procrustes,1,3,0.5578089738264586,1.0000000000000009,4.0577268505441795e-15,0.41400386721449933,0.5799517970930002,6,24
2,block2,orthogonal_procrustes,2,3,0.4391383504830565,1.0000000000000013,4.0577268505441795e-15,0.41400386721449933,0.5799517970930002,6,24
2,block2,block_orthogonal,0,1,0.7003350911787716,1.0000000000000024,2.2018842726153202e-15,0.4212502241084312,0.5735840111040433,10,24
2,block2,block_orthogonal,0,2,0.3661944231263119,1.0000000000000016,2.2018842726153202e-15,0.4212502241084312,0.5735840111040433,10,24
2,block2,block_orthogonal,0,3,0.5367751670380885,1.0000000000000013,2.2018842726153202e-15,0.4212502241084312,0.5735840111040433,10,24
2,block2,block_orthogonal,1,2,0.8901437031704763,1.0000000000000013,2.2018842726153202e-15,0.4212502241084312,0.5735840111040433,10,24
2,block2,block_orthogonal,1,3,0.6058662376444316,1.0000000000000013,2.2018842726153202e-15,0.4212502241084312,0.5735840111040433,10,24
2,block2,block_orthogonal,2,3,0.5011933061354102,1.0000000000000018,2.2018842726153202e-15,0.4212502241084312,0.5735840111040433,10,24
2,block2,cca_whitened,0,1,0.4581288247988725,9.663515671039432,6.325202276964265e-15,1.5213469221385318,1.7236507477008287,3,24
2,block2,cca_whitened,0,2,0.21172662435889106,3.3849132604343617,6.325202276964265e-15,1.5213469221385318,1.7236507477008287,3,24
2,block2,cca_whitened,0,3,0.3983579628002046,6.6177525421546175,6.325202276964265e-15,1.5213469221385318,1.7236507477008287,3,24
2,block2,cca_whitened,1,2,0.36366227642767435,11.518116639416755,6.325202276964265e-15,1.5213469221385318,1.7236507477008287,3,24
2,block2,cca_whitened,1,3,0.4163559089034443,5.079257028908429,6.325202276964265e-15,1.5213469221385318,1.7236507477008287,3,24
2,block2,cca_whitened,2,3,0.3935516859776118,8.79792084624242,6.325202276964265e-15,1.5213469221385318,1.7236507477008287,3,24
2,block2,low_rank_subspace,0,1,0.6282823494510393,5.962399148090963e+17,1.0454706010103993,1.0630671868943145,0.32236256289531956,24,24
2,block2,low_rank_subspace,0,2,0.7116835113564011,7.467968403875203e+17,1.0454706010103993,1.0630671868943145,0.32236256289531956,24,24
2,block2,low_rank_subspace,0,3,0.660172637364494,2.4523295409443853e+17,1.0454706010103993,1.0630671868943145,0.32236256289531956,24,24
2,block2,low_rank_subspace,1,2,0.7286799671229044,5.533236264844903e+17,1.0454706010103993,1.0630671868943145,0.32236256289531956,24,24
2,block2,low_rank_subspace,1,3,0.7277723298462496,4.1214405740888166e+17,1.0454706010103993,1.0630671868943145,0.32236256289531956,24,24
2,block2,low_rank_subspace,2,3,0.6588271084478089,6.689293023370924e+17,1.0454706010103993,1.0630671868943145,0.32236256289531956,24,24
2,block3,channel_permutation,0,1,1.0415538946917828,1.0,0.0,0.8660254037844386,0.5773502691896258,0,24
2,block3,channel_permutation,0,2,0.45272017228745887,1.0,0.0,0.8660254037844386,0.5773502691896258,0,24
2,block3,channel_permutation,0,3,0.8204041777941151,1.0,0.0,0.8660254037844386,0.5773502691896258,0,24
2,block3,channel_permutation,1,2,1.552239060407861,1.0,0.0,0.8660254037844386,0.5773502691896258,0,24
2,block3,channel_permutation,1,3,1.1714278383401,1.0,0.0,0.8660254037844386,0.5773502691896258,0,24
2,block3,channel_permutation,2,3,0.991439754706515,1.0,0.0,0.8660254037844386,0.5773502691896258,0,24
2,block3,positive_monomial,0,1,0.8939673499128393,10361.661275252578,0.7375590931094428,0.88064923646962,0.036172547713316315,24,24
2,block3,positive_monomial,0,2,0.43091444047308797,1.4798491501546873,0.7375590931094428,0.88064923646962,0.036172547713316315,24,24
2,block3,positive_monomial,0,3,0.7914568842814477,2.897706182659694,0.7375590931094428,0.88064923646962,0.036172547713316315,24,24
2,block3,positive_monomial,1,2,0.8275272094141896,10952.557562069762,0.7375590931094428,0.88064923646962,0.036172547713316315,24,24
2,block3,positive_monomial,1,3,0.862576793674202,9693.6785978751,0.7375590931094428,0.88064923646962,0.036172547713316315,24,24
2,block3,positive_monomial,2,3,0.8033581996307599,18264.485646134435,0.7375590931094428,0.88064923646962,0.036172547713316315,24,24
2,block3,orthogonal_procrustes,0,1,0.711976184874411,1.0000000000000022,3.9074534281798914e-15,0.4742633541252116,0.45699531719204706,18,24
2,block3,orthogonal_procrustes,0,2,0.36011345293768493,1.000000000000001,3.9074534281798914e-15,0.4742633541252116,0.45699531719204706,18,24
2,block3,orthogonal_procrustes,0,3,0.6193386606411783,1.0000000000000022,3.9074534281798914e-15,0.4742633541252116,0.45699531719204706,18,24
2,block3,orthogonal_procrustes,1,2,0.9971351434716322,1.0000000000000016,3.9074534281798914e-15,0.4742633541252116,0.45699531719204706,18,24
2,block3,orthogonal_procrustes,1,3,0.7397275360298056,1.0000000000000016,3.9074534281798914e-15,0.4742633541252116,0.45699531719204706,18,24
2,block3,orthogonal_procrustes,2,3,0.610276914318536,1.0000000000000013,3.9074534281798914e-15,0.4742633541252116,0.45699531719204706,18,24
2,block3,block_orthogonal,0,1,0.7944561503764386,1.0000000000000013,2.5349323690218826e-15,0.6806548627270551,0.6767120736425805,18,24
2,block3,block_orthogonal,0,2,0.4231591954695545,1.0000000000000018,2.5349323690218826e-15,0.6806548627270551,0.6767120736425805,18,24
2,block3,block_orthogonal,0,3,0.6998904267249214,1.000000000000002,2.5349323690218826e-15,0.6806548627270551,0.6767120736425805,18,24
2,block3,block_orthogonal,1,2,1.1167143568887845,1.0000000000000022,2.5349323690218826e-15,0.6806548627270551,0.6767120736425805,18,24
2,block3,block_orthogonal,1,3,0.8312758847169055,1.000000000000002,2.5349323690218826e-15,0.6806548627270551,0.6767120736425805,18,24
2,block3,block_orthogonal,2,3,0.7149496146528903,1.000000000000001,2.5349323690218826e-15,0.6806548627270551,0.6767120736425805,18,24
2,block3,cca_whitened,0,1,0.6041477225820917,13.865518719739217,1.0119228000782476e-14,0.7241719929071511,1.1520250652684996,11,24
2,block3,cca_whitened,0,2,0.30828206279057957,2.4292440203926273,1.0119228000782476e-14,0.7241719929071511,1.1520250652684996,11,24
2,block3,cca_whitened,0,3,0.5291988978395393,9.175987143114396,1.0119228000782476e-14,0.7241719929071511,1.1520250652684996,11,24
2,block3,cca_whitened,1,2,0.526377267531362,13.828728430425272,1.0119228000782476e-14,0.7241719929071511,1.1520250652684996,11,24
2,block3,cca_whitened,1,3,0.6151110446538949,25.750624673704877,1.0119228000782476e-14,0.7241719929071511,1.1520250652684996,11,24
2,block3,cca_whitened,2,3,0.5514430449567784,9.335268246612019,1.0119228000782476e-14,0.7241719929071511,1.1520250652684996,11,24
2,block3,low_rank_subspace,0,1,0.6331488465398084,8.532000740317695e+17,1.0993607866320243,1.0984975345609336,0.5417202136201553,24,24
2,block3,low_rank_subspace,0,2,0.7189761283193872,3.975811370844225e+17,1.0993607866320243,1.0984975345609336,0.5417202136201553,24,24
2,block3,low_rank_subspace,0,3,0.6626582075776687,1.0928187369276868e+18,1.0993607866320243,1.0984975345609336,0.5417202136201553,24,24
2,block3,low_rank_subspace,1,2,0.7468180619316083,1.2115532139600238e+18,1.0993607866320243,1.0984975345609336,0.5417202136201553,24,24
2,block3,low_rank_subspace,1,3,0.7094905377316999,6.333665235045183e+18,1.0993607866320243,1.0984975345609336,0.5417202136201553,24,24
2,block3,low_rank_subspace,2,3,0.6605192125291832,1.4275091943611397e+18,1.0993607866320243,1.0984975345609336,0.5417202136201553,24,24
2,block4,channel_permutation,0,1,1.0659527720535646,1.0,0.0,1.1902380714238086,1.118033988749895,6,24
2,block4,channel_permutation,0,2,0.5735302660932814,1.0,0.0,1.1902380714238086,1.118033988749895,6,24
2,block4,channel_permutation,0,3,0.8264270418675985,1.0,0.0,1.1902380714238086,1.118033988749895,6,24
2,block4,channel_permutation,1,2,1.0379408687658254,1.0,0.0,1.1902380714238086,1.118033988749895,6,24
2,block4,channel_permutation,1,3,0.9831137432104617,1.0,0.0,1.1902380714238086,1.118033988749895,6,24
2,block4,channel_permutation,2,3,0.8763098382956035,1.0,0.0,1.1902380714238086,1.118033988749895,6,24
2,block4,positive_monomial,0,1,0.8272323629825377,7608.227948134804,0.8871503954727844,0.9623508997227781,0.016668769717989813,24,24
2,block4,positive_monomial,0,2,0.5219640248744374,2.1849905862102923,0.8871503954727844,0.9623508997227781,0.016668769717989813,24,24
2,block4,positive_monomial,0,3,0.7585718651519567,6.606065763707902,0.8871503954727844,0.9623508997227781,0.016668769717989813,24,24
2,block4,positive_monomial,1,2,0.815651030574296,9278.468099613987,0.8871503954727844,0.9623508997227781,0.016668769717989813,24,24
2,block4,positive_monomial,1,3,0.8478158882318354,9409.574301679437,0.8871503954727844,0.9623508997227781,0.016668769717989813,24,24
2,block4,positive_monomial,2,3,0.7795491645232536,9053.964035292589,0.8871503954727844,0.9623508997227781,0.016668769717989813,24,24
2,block4,orthogonal_procrustes,0,1,0.8097229219539929,1.000000000000001,7.834280454632001e-15,0.6664656711179748,0.7627166935941229,13,24
2,block4,orthogonal_procrustes,0,2,0.5236240094613003,1.000000000000001,7.834280454632001e-15,0.6664656711179748,0.7627166935941229,13,24
2,block4,orthogonal_procrustes,0,3,0.7046930866272003,1.000000000000002,7.834280454632001e-15,0.6664656711179748,0.7627166935941229,13,24
2,block4,orthogonal_procrustes,1,2,0.8387245188677865,1.0000000000000016,7.834280454632001e-15,0.6664656711179748,0.7627166935941229,13,24
2,block4,orthogonal_procrustes,1,3,0.8264913556991854,1.0000000000000013,7.834280454632001e-15,0.6664656711179748,0.7627166935941229,13,24
2,block4,orthogonal_procrustes,2,3,0.7214641982391179,1.0000000000000013,7.834280454632001e-15,0.6664656711179748,0.7627166935941229,13,24
2,block4,block_orthogonal,0,1,0.8931084801352043,1.0000000000000013,1.4594284465173698e-15,1.0163947817245158,1.0388335354178742,15,24
2,block4,block_orthogonal,0,2,0.5622098600333314,1.000000000000001,1.4594284465173698e-15,1.0163947817245158,1.0388335354178742,15,24
2,block4,block_orthogonal,0,3,0.7952829464859656,1.000000000000002,1.4594284465173698e-15,1.0163947817245158,1.0388335354178742,15,24
2,block4,block_orthogonal,1,2,0.9195257482727965,1.000000000000001,1.4594284465173698e-15,1.0163947817245158,1.0388335354178742,15,24
2,block4,block_orthogonal,1,3,0.9297774340987294,1.0000000000000016,1.4594284465173698e-15,1.0163947817245158,1.0388335354178742,15,24
2,block4,block_orthogonal,2,3,0.812745031657109,1.0000000000000013,1.4594284465173698e-15,1.0163947817245158,1.0388335354178742,15,24
2,block4,cca_whitened,0,1,0.7147075627006123,13.897736565557787,1.313013809818818e-14,1.0682094043451713,1.7934440897910642,12,24
2,block4,cca_whitened,0,2,0.4780918109000425,3.6364552631962086,1.313013809818818e-14,1.0682094043451713,1.7934440897910642,12,24
2,block4,cca_whitened,0,3,0.6609502944974566,12.272799062906941,1.313013809818818e-14,1.0682094043451713,1.7934440897910642,12,24
2,block4,cca_whitened,1,2,0.7417730038242024,20.618289288990137,1.313013809818818e-14,1.0682094043451713,1.7934440897910642,12,24
2,block4,cca_whitened,1,3,0.7974447521302442,21.397418367491415,1.313013809818818e-14,1.0682094043451713,1.7934440897910642,12,24
2,block4,cca_whitened,2,3,0.690893908384156,13.724265322374539,1.313013809818818e-14,1.0682094043451713,1.7934440897910642,12,24
2,block4,low_rank_subspace,0,1,0.6910383253907711,7.898275289195299e+17,0.9970303218920207,1.0208948679975243,0.3109814986372611,24,24
2,block4,low_rank_subspace,0,2,0.6422660581225392,1.988395445479967e+18,0.9970303218920207,1.0208948679975243,0.3109814986372611,24,24
2,block4,low_rank_subspace,0,3,0.6941135363010035,1.2305467964870769e+18,0.9970303218920207,1.0208948679975243,0.3109814986372611,24,24
2,block4,low_rank_subspace,1,2,0.7133348786471927,3.1227793216706797e+17,0.9970303218920207,1.0208948679975243,0.3109814986372611,24,24
2,block4,low_rank_subspace,1,3,0.7652132137148029,8.181732289803523e+17,0.9970303218920207,1.0208948679975243,0.3109814986372611,24,24
2,block4,low_rank_subspace,2,3,0.7024559597958797,3.6126007947823955e+17,0.9970303218920207,1.0208948679975243,0.3109814986372611,24,24
2,penultimate,channel_permutation,0,1,1.0659527720535646,1.0,0.0,1.1902380714238086,1.118033988749895,6,24
2,penultimate,channel_permutation,0,2,0.5735302660932814,1.0,0.0,1.1902380714238086,1.118033988749895,6,24
2,penultimate,channel_permutation,0,3,0.8264270418675985,1.0,0.0,1.1902380714238086,1.118033988749895,6,24
2,penultimate,channel_permutation,1,2,1.0379408687658254,1.0,0.0,1.1902380714238086,1.118033988749895,6,24
2,penultimate,channel_permutation,1,3,0.9831137432104617,1.0,0.0,1.1902380714238086,1.118033988749895,6,24
2,penultimate,channel_permutation,2,3,0.8763098382956035,1.0,0.0,1.1902380714238086,1.118033988749895,6,24
2,penultimate,positive_monomial,0,1,0.8272323629825377,7608.227948134804,0.8871503954727844,0.9623508997227781,0.016668769717989813,24,24
2,penultimate,positive_monomial,0,2,0.5219640248744374,2.1849905862102923,0.8871503954727844,0.9623508997227781,0.016668769717989813,24,24
2,penultimate,positive_monomial,0,3,0.7585718651519567,6.606065763707902,0.8871503954727844,0.9623508997227781,0.016668769717989813,24,24
2,penultimate,positive_monomial,1,2,0.815651030574296,9278.468099613987,0.8871503954727844,0.9623508997227781,0.016668769717989813,24,24
2,penultimate,positive_monomial,1,3,0.8478158882318354,9409.574301679437,0.8871503954727844,0.9623508997227781,0.016668769717989813,24,24
2,penultimate,positive_monomial,2,3,0.7795491645232536,9053.964035292589,0.8871503954727844,0.9623508997227781,0.016668769717989813,24,24
2,penultimate,orthogonal_procrustes,0,1,0.8097229219539929,1.000000000000001,7.834280454632001e-15,0.6664656711179748,0.7627166935941229,13,24
2,penultimate,orthogonal_procrustes,0,2,0.5236240094613003,1.000000000000001,7.834280454632001e-15,0.6664656711179748,0.7627166935941229,13,24
2,penultimate,orthogonal_procrustes,0,3,0.7046930866272003,1.000000000000002,7.834280454632001e-15,0.6664656711179748,0.7627166935941229,13,24
2,penultimate,orthogonal_procrustes,1,2,0.8387245188677865,1.0000000000000016,7.834280454632001e-15,0.6664656711179748,0.7627166935941229,13,24
2,penultimate,orthogonal_procrustes,1,3,0.8264913556991854,1.0000000000000013,7.834280454632001e-15,0.6664656711179748,0.7627166935941229,13,24
2,penultimate,orthogonal_procrustes,2,3,0.7214641982391179,1.0000000000000013,7.834280454632001e-15,0.6664656711179748,0.7627166935941229,13,24
2,penultimate,block_orthogonal,0,1,0.8931084801352043,1.0000000000000013,1.4594284465173698e-15,1.0163947817245158,1.0388335354178742,15,24
2,penultimate,block_orthogonal,0,2,0.5622098600333314,1.000000000000001,1.4594284465173698e-15,1.0163947817245158,1.0388335354178742,15,24
2,penultimate,block_orthogonal,0,3,0.7952829464859656,1.000000000000002,1.4594284465173698e-15,1.0163947817245158,1.0388335354178742,15,24
2,penultimate,block_orthogonal,1,2,0.9195257482727965,1.000000000000001,1.4594284465173698e-15,1.0163947817245158,1.0388335354178742,15,24
2,penultimate,block_orthogonal,1,3,0.9297774340987294,1.0000000000000016,1.4594284465173698e-15,1.0163947817245158,1.0388335354178742,15,24
2,penultimate,block_orthogonal,2,3,0.812745031657109,1.0000000000000013,1.4594284465173698e-15,1.0163947817245158,1.0388335354178742,15,24
2,penultimate,cca_whitened,0,1,0.7147075627006123,13.897736565557787,1.313013809818818e-14,1.0682094043451713,1.7934440897910642,12,24
2,penultimate,cca_whitened,0,2,0.4780918109000425,3.6364552631962086,1.313013809818818e-14,1.0682094043451713,1.7934440897910642,12,24
2,penultimate,cca_whitened,0,3,0.6609502944974566,12.272799062906941,1.313013809818818e-14,1.0682094043451713,1.7934440897910642,12,24
2,penultimate,cca_whitened,1,2,0.7417730038242024,20.618289288990137,1.313013809818818e-14,1.0682094043451713,1.7934440897910642,12,24
