setting_id,group,seed,method,implementation,accuracy,loss,ece,action_accuracy,downstream_task_accuracy,multiplication_error,trainable_parameters,stored_parameters,training_words,generator_supervision,multiplication_supervision,optimization_epochs,training_time_seconds,logits_sha256,label_permutation_hash_passed,execution_commit,source_sha256,command
S3_seed1,S3,1,generic_moe,GenericMoE,0.19308035714285715,10.380471535819405,0.7462925413487074,0.19308035714285715,0.19308035714285715,0.8069196428571428,8558,8558,2048,2048,0,20,3.016982999863103,4a110ba3d899fd7c6fcd41f211a8605f0458c9ac434c5a822b91b37f651f9c23,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,28bc45bbaf750e4314320763ced44147ee70586c962b671592f1c2b59da07e3f,python experiments/learned_compositional_baselines.py
S3_seed1,S3,1,generic_matrix_action_model,MatrixActionModel,0.5078125,213.1608333145676,0.09557504650331675,0.5078125,0.5078125,0.4921875,1654,1654,2048,2048,0,20,3.67051591607742,4a110ba3d899fd7c6fcd41f211a8605f0458c9ac434c5a822b91b37f651f9c23,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,28bc45bbaf750e4314320763ced44147ee70586c962b671592f1c2b59da07e3f,python experiments/learned_compositional_baselines.py
S3_seed1,S3,1,lookup_table,executed_training_word_dictionary,0.13058035714285715,3.5653031053057895,0.785524421323935,0.13058035714285715,0.13058035714285715,0.8694196428571428,0,0,2048,2048,0,0,0.0,4a110ba3d899fd7c6fcd41f211a8605f0458c9ac434c5a822b91b37f651f9c23,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,28bc45bbaf750e4314320763ced44147ee70586c962b671592f1c2b59da07e3f,python experiments/learned_compositional_baselines.py
D4_seed1,D4,1,exact_structured_retransport,executed_exact_word_reduction,1.0,-0.0,0.0,1.0,1.0,0.0,0,0,2048,2048,64,0,0.0,f60ec67c06a9eb0d5708cdb8d78cb20eca39f4759fb591e895115fc2a350d6d6,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,28bc45bbaf750e4314320763ced44147ee70586c962b671592f1c2b59da07e3f,python experiments/learned_compositional_baselines.py
D4_seed1,D4,1,symbolic_word_reduction_oracle,executed_exact_word_reduction,1.0,-0.0,0.0,1.0,1.0,0.0,0,0,2048,2048,64,0,0.0,f60ec67c06a9eb0d5708cdb8d78cb20eca39f4759fb591e895115fc2a350d6d6,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,28bc45bbaf750e4314320763ced44147ee70586c962b671592f1c2b59da07e3f,python experiments/learned_compositional_baselines.py
D4_seed1,D4,1,learned_cayley_table_model,LearnedCayleyTable,0.2734375,2.037050125135926,0.0759335746876801,0.2734375,0.2734375,0.7265625,512,512,2048,2048,64,20,5.2187742500100285,f60ec67c06a9eb0d5708cdb8d78cb20eca39f4759fb591e895115fc2a350d6d6,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,28bc45bbaf750e4314320763ced44147ee70586c962b671592f1c2b59da07e3f,python experiments/learned_compositional_baselines.py
D4_seed1,D4,1,differentiable_finite_state_automaton,DifferentiableAutomaton,0.2924107142857143,2.0268980556634473,0.13547107065358424,0.2924107142857143,0.2924107142857143,0.7075892857142857,512,512,2048,2048,64,20,5.678241542074829,f60ec67c06a9eb0d5708cdb8d78cb20eca39f4759fb591e895115fc2a350d6d6,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,28bc45bbaf750e4314320763ced44147ee70586c962b671592f1c2b59da07e3f,python experiments/learned_compositional_baselines.py
D4_seed1,D4,1,group_equivariant_recurrent_network,ExactRegularRNN,0.8638392857142857,0.7849051188556154,0.4108885878164615,0.8638392857142857,0.8638392857142857,0.1361607142857143,64,64,2048,2048,64,20,1.9195709170307964,f60ec67c06a9eb0d5708cdb8d78cb20eca39f4759fb591e895115fc2a350d6d6,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,28bc45bbaf750e4314320763ced44147ee70586c962b671592f1c2b59da07e3f,python experiments/learned_compositional_baselines.py
D4_seed1,D4,1,group_equivariant_transformer,EquivariantTransformer,0.1328125,6.348950830092897,0.6870849856770512,0.1328125,0.1328125,0.8671875,5552,5552,2048,2048,0,20,14.919984667096287,f60ec67c06a9eb0d5708cdb8d78cb20eca39f4759fb591e895115fc2a350d6d6,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,28bc45bbaf750e4314320763ced44147ee70586c962b671592f1c2b59da07e3f,python experiments/learned_compositional_baselines.py
D4_seed1,D4,1,transformer_multiplication_augmentation,SequenceTransformer,0.12834821428571427,7.967963080368408,0.771545115181012,0.12834821428571427,0.12834821428571427,0.8716517857142857,9448,9448,2048,2048,64,20,5.319927416974679,f60ec67c06a9eb0d5708cdb8d78cb20eca39f4759fb591e895115fc2a350d6d6,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,28bc45bbaf750e4314320763ced44147ee70586c962b671592f1c2b59da07e3f,python experiments/learned_compositional_baselines.py
D4_seed1,D4,1,ordinary_sequence_transformer,SequenceTransformer,0.14508928571428573,7.374037532545803,0.7733146386390268,0.14508928571428573,0.14508928571428573,0.8549107142857143,9448,9448,2048,2048,0,20,3.0673122499138117,f60ec67c06a9eb0d5708cdb8d78cb20eca39f4759fb591e895115fc2a350d6d6,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,28bc45bbaf750e4314320763ced44147ee70586c962b671592f1c2b59da07e3f,python experiments/learned_compositional_baselines.py
D4_seed1,D4,1,sequence_mlp,SequenceMLP,0.1640625,9.986802891334731,0.725873496155142,0.1640625,0.1640625,0.8359375,6320,6320,2048,2048,0,20,1.5682754998560995,f60ec67c06a9eb0d5708cdb8d78cb20eca39f4759fb591e895115fc2a350d6d6,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,28bc45bbaf750e4314320763ced44147ee70586c962b671592f1c2b59da07e3f,python experiments/learned_compositional_baselines.py
D4_seed1,D4,1,generic_moe,GenericMoE,0.15178571428571427,8.06563870229481,0.704296363377496,0.15178571428571427,0.15178571428571427,0.8482142857142857,8754,8754,2048,2048,0,20,2.73282437492162,f60ec67c06a9eb0d5708cdb8d78cb20eca39f4759fb591e895115fc2a350d6d6,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,28bc45bbaf750e4314320763ced44147ee70586c962b671592f1c2b59da07e3f,python experiments/learned_compositional_baselines.py
D4_seed1,D4,1,generic_matrix_action_model,MatrixActionModel,0.39955357142857145,186.19633689256338,0.1953701262319668,0.39955357142857145,0.39955357142857145,0.6004464285714286,2200,2200,2048,2048,0,20,3.7254614578559995,f60ec67c06a9eb0d5708cdb8d78cb20eca39f4759fb591e895115fc2a350d6d6,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,28bc45bbaf750e4314320763ced44147ee70586c962b671592f1c2b59da07e3f,python experiments/learned_compositional_baselines.py
D4_seed1,D4,1,lookup_table,executed_training_word_dictionary,0.11607142857142858,3.6563461238733157,0.7702887949704554,0.11607142857142858,0.11607142857142858,0.8839285714285714,0,0,2048,2048,0,0,0.0,f60ec67c06a9eb0d5708cdb8d78cb20eca39f4759fb591e895115fc2a350d6d6,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,28bc45bbaf750e4314320763ced44147ee70586c962b671592f1c2b59da07e3f,python experiments/learned_compositional_baselines.py
Q8_seed1,Q8,1,exact_structured_retransport,executed_exact_word_reduction,1.0,-0.0,0.0,1.0,1.0,0.0,0,0,2048,2048,64,0,0.0,3d90ec3444e3bc1966b3f082c4e74c6d47b53d483c5f2524df50527fc936ca7f,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,28bc45bbaf750e4314320763ced44147ee70586c962b671592f1c2b59da07e3f,python experiments/learned_compositional_baselines.py
Q8_seed1,Q8,1,symbolic_word_reduction_oracle,executed_exact_word_reduction,1.0,-0.0,0.0,1.0,1.0,0.0,0,0,2048,2048,64,0,0.0,3d90ec3444e3bc1966b3f082c4e74c6d47b53d483c5f2524df50527fc936ca7f,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,28bc45bbaf750e4314320763ced44147ee70586c962b671592f1c2b59da07e3f,python experiments/learned_compositional_baselines.py
Q8_seed1,Q8,1,learned_cayley_table_model,LearnedCayleyTable,0.5792410714285714,1.8827215785556792,0.41346317879390115,0.5792410714285714,0.5792410714285714,0.4207589285714286,512,512,2048,2048,64,20,4.928461750037968,3d90ec3444e3bc1966b3f082c4e74c6d47b53d483c5f2524df50527fc936ca7f,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,28bc45bbaf750e4314320763ced44147ee70586c962b671592f1c2b59da07e3f,python experiments/learned_compositional_baselines.py
Q8_seed1,Q8,1,differentiable_finite_state_automaton,DifferentiableAutomaton,0.3125,1.9800725018982328,0.15591623516157233,0.3125,0.3125,0.6875,512,512,2048,2048,64,20,7.705626083072275,3d90ec3444e3bc1966b3f082c4e74c6d47b53d483c5f2524df50527fc936ca7f,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,28bc45bbaf750e4314320763ced44147ee70586c962b671592f1c2b59da07e3f,python experiments/learned_compositional_baselines.py
Q8_seed1,Q8,1,group_equivariant_recurrent_network,ExactRegularRNN,0.8839285714285714,0.7590582596020402,0.4177929489096381,0.8839285714285714,0.8839285714285714,0.1160714285714286,64,64,2048,2048,64,20,1.6824394171126187,3d90ec3444e3bc1966b3f082c4e74c6d47b53d483c5f2524df50527fc936ca7f,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,28bc45bbaf750e4314320763ced44147ee70586c962b671592f1c2b59da07e3f,python experiments/learned_compositional_baselines.py
Q8_seed1,Q8,1,group_equivariant_transformer,EquivariantTransformer,0.11160714285714286,5.984012891877612,0.6097630299381122,0.11160714285714286,0.11160714285714286,0.8883928571428571,5552,5552,2048,2048,0,20,16.691548167029396,3d90ec3444e3bc1966b3f082c4e74c6d47b53d483c5f2524df50527fc936ca7f,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,28bc45bbaf750e4314320763ced44147ee70586c962b671592f1c2b59da07e3f,python experiments/learned_compositional_baselines.py
Q8_seed1,Q8,1,transformer_multiplication_augmentation,SequenceTransformer,0.11495535714285714,6.891315217190725,0.6763293891269226,0.11495535714285714,0.11495535714285714,0.8850446428571429,9448,9448,2048,2048,64,20,6.946964208967984,3d90ec3444e3bc1966b3f082c4e74c6d47b53d483c5f2524df50527fc936ca7f,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,28bc45bbaf750e4314320763ced44147ee70586c962b671592f1c2b59da07e3f,python experiments/learned_compositional_baselines.py
Q8_seed1,Q8,1,ordinary_sequence_transformer,SequenceTransformer,0.11160714285714286,7.013737614667198,0.734561532177809,0.11160714285714286,0.11160714285714286,0.8883928571428571,9448,9448,2048,2048,0,20,4.098308624932542,3d90ec3444e3bc1966b3f082c4e74c6d47b53d483c5f2524df50527fc936ca7f,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,28bc45bbaf750e4314320763ced44147ee70586c962b671592f1c2b59da07e3f,python experiments/learned_compositional_baselines.py
Q8_seed1,Q8,1,sequence_mlp,SequenceMLP,0.1484375,7.190269265612782,0.6118499851814166,0.1484375,0.1484375,0.8515625,6320,6320,2048,2048,0,20,1.5646081250160933,3d90ec3444e3bc1966b3f082c4e74c6d47b53d483c5f2524df50527fc936ca7f,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,28bc45bbaf750e4314320763ced44147ee70586c962b671592f1c2b59da07e3f,python experiments/learned_compositional_baselines.py
Q8_seed1,Q8,1,generic_moe,GenericMoE,0.13727678571428573,6.775233332728589,0.6373091025007566,0.13727678571428573,0.13727678571428573,0.8627232142857143,8754,8754,2048,2048,0,20,2.875217542052269,3d90ec3444e3bc1966b3f082c4e74c6d47b53d483c5f2524df50527fc936ca7f,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,28bc45bbaf750e4314320763ced44147ee70586c962b671592f1c2b59da07e3f,python experiments/learned_compositional_baselines.py
Q8_seed1,Q8,1,generic_matrix_action_model,MatrixActionModel,0.49441964285714285,77.45498690237869,0.2919441484099007,0.49441964285714285,0.49441964285714285,0.5055803571428572,2200,2200,2048,2048,0,20,3.37171341618523,3d90ec3444e3bc1966b3f082c4e74c6d47b53d483c5f2524df50527fc936ca7f,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,28bc45bbaf750e4314320763ced44147ee70586c962b671592f1c2b59da07e3f,python experiments/learned_compositional_baselines.py
Q8_seed1,Q8,1,lookup_table,executed_training_word_dictionary,0.10267857142857142,3.709917552444744,0.7836816521133126,0.10267857142857142,0.10267857142857142,0.8973214285714286,0,0,2048,2048,0,0,0.0,3d90ec3444e3bc1966b3f082c4e74c6d47b53d483c5f2524df50527fc936ca7f,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,28bc45bbaf750e4314320763ced44147ee70586c962b671592f1c2b59da07e3f,python experiments/learned_compositional_baselines.py
A4_seed1,A4,1,exact_structured_retransport,executed_exact_word_reduction,1.0,-0.0,0.0,1.0,1.0,0.0,0,0,2048,2048,144,0,0.0,e093216d4e9a005b567e4f1c10103fb403024da062cc0fc8c142b4893e9c75cc,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,28bc45bbaf750e4314320763ced44147ee70586c962b671592f1c2b59da07e3f,python experiments/learned_compositional_baselines.py
A4_seed1,A4,1,symbolic_word_reduction_oracle,executed_exact_word_reduction,1.0,-0.0,0.0,1.0,1.0,0.0,0,0,2048,2048,144,0,0.0,e093216d4e9a005b567e4f1c10103fb403024da062cc0fc8c142b4893e9c75cc,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,28bc45bbaf750e4314320763ced44147ee70586c962b671592f1c2b59da07e3f,python experiments/learned_compositional_baselines.py
A4_seed1,A4,1,learned_cayley_table_model,LearnedCayleyTable,0.22098214285714285,2.4732894023148275,0.08064235385696064,0.22098214285714285,0.22098214285714285,0.7790178571428572,1728,1728,2048,2048,144,20,5.291846749838442,e093216d4e9a005b567e4f1c10103fb403024da062cc0fc8c142b4893e9c75cc,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,28bc45bbaf750e4314320763ced44147ee70586c962b671592f1c2b59da07e3f,python experiments/learned_compositional_baselines.py
A4_seed1,A4,1,differentiable_finite_state_automaton,DifferentiableAutomaton,0.22209821428571427,2.4811671311593497,0.0722368798708394,0.22209821428571427,0.22209821428571427,0.7779017857142857,1728,1728,2048,2048,144,20,5.657156875124201,e093216d4e9a005b567e4f1c10103fb403024da062cc0fc8c142b4893e9c75cc,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,28bc45bbaf750e4314320763ced44147ee70586c962b671592f1c2b59da07e3f,python experiments/learned_compositional_baselines.py
A4_seed1,A4,1,group_equivariant_recurrent_network,ExactRegularRNN,0.9084821428571429,0.9622030969567165,0.5033284165320475,0.9084821428571429,0.9084821428571429,0.0915178571428571,144,144,2048,2048,144,20,1.6034494589548558,e093216d4e9a005b567e4f1c10103fb403024da062cc0fc8c142b4893e9c75cc,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,28bc45bbaf750e4314320763ced44147ee70586c962b671592f1c2b59da07e3f,python experiments/learned_compositional_baselines.py
A4_seed1,A4,1,group_equivariant_transformer,EquivariantTransformer,0.11049107142857142,5.5764885252345575,0.6558013615048128,0.11049107142857142,0.11049107142857142,0.8895089285714286,5748,5748,2048,2048,0,20,24.335111417109147,e093216d4e9a005b567e4f1c10103fb403024da062cc0fc8c142b4893e9c75cc,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,28bc45bbaf750e4314320763ced44147ee70586c962b671592f1c2b59da07e3f,python experiments/learned_compositional_baselines.py
A4_seed1,A4,1,transformer_multiplication_augmentation,SequenceTransformer,0.10714285714285714,7.166267230555243,0.7573716847775379,0.10714285714285714,0.10714285714285714,0.8928571428571429,9708,9708,2048,2048,144,20,5.352844167035073,e093216d4e9a005b567e4f1c10103fb403024da062cc0fc8c142b4893e9c75cc,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,28bc45bbaf750e4314320763ced44147ee70586c962b671592f1c2b59da07e3f,python experiments/learned_compositional_baselines.py
A4_seed1,A4,1,ordinary_sequence_transformer,SequenceTransformer,0.11160714285714286,7.9380361449993595,0.799717341033677,0.11160714285714286,0.11160714285714286,0.8883928571428571,9708,9708,2048,2048,0,20,3.2871258337982,e093216d4e9a005b567e4f1c10103fb403024da062cc0fc8c142b4893e9c75cc,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,28bc45bbaf750e4314320763ced44147ee70586c962b671592f1c2b59da07e3f,python experiments/learned_compositional_baselines.py
A4_seed1,A4,1,sequence_mlp,SequenceMLP,0.16294642857142858,8.057269467694942,0.6347310993500344,0.16294642857142858,0.16294642857142858,0.8370535714285714,6564,6564,2048,2048,0,20,1.876672999933362,e093216d4e9a005b567e4f1c10103fb403024da062cc0fc8c142b4893e9c75cc,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,28bc45bbaf750e4314320763ced44147ee70586c962b671592f1c2b59da07e3f,python experiments/learned_compositional_baselines.py
A4_seed1,A4,1,generic_moe,GenericMoE,0.1640625,10.312449042176363,0.7635225347099824,0.1640625,0.1640625,0.8359375,9146,9146,2048,2048,0,20,3.029836833011359,e093216d4e9a005b567e4f1c10103fb403024da062cc0fc8c142b4893e9c75cc,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,28bc45bbaf750e4314320763ced44147ee70586c962b671592f1c2b59da07e3f,python experiments/learned_compositional_baselines.py
A4_seed1,A4,1,generic_matrix_action_model,MatrixActionModel,0.4732142857142857,207.8173023707134,0.1564984508488163,0.4732142857142857,0.4732142857142857,0.5267857142857143,3292,3292,2048,2048,0,20,3.7701530829072,e093216d4e9a005b567e4f1c10103fb403024da062cc0fc8c142b4893e9c75cc,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,28bc45bbaf750e4314320763ced44147ee70586c962b671592f1c2b59da07e3f,python experiments/learned_compositional_baselines.py
A4_seed1,A4,1,lookup_table,executed_training_word_dictionary,0.08370535714285714,3.8487260662667024,0.7486069871162091,0.08370535714285714,0.08370535714285714,0.9162946428571429,0,0,2048,2048,0,0,0.0,e093216d4e9a005b567e4f1c10103fb403024da062cc0fc8c142b4893e9c75cc,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,28bc45bbaf750e4314320763ced44147ee70586c962b671592f1c2b59da07e3f,python experiments/learned_compositional_baselines.py
S3_seed2,S3,2,exact_structured_retransport,executed_exact_word_reduction,1.0,-0.0,0.0,1.0,1.0,0.0,0,0,2048,2048,36,0,0.0,6feaa1ffcd89970fe928b7b9b70f46d45ca1920f1a1dbc88f02ba231f3251127,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,28bc45bbaf750e4314320763ced44147ee70586c962b671592f1c2b59da07e3f,python experiments/learned_compositional_baselines.py
S3_seed2,S3,2,symbolic_word_reduction_oracle,executed_exact_word_reduction,1.0,-0.0,0.0,1.0,1.0,0.0,0,0,2048,2048,36,0,0.0,6feaa1ffcd89970fe928b7b9b70f46d45ca1920f1a1dbc88f02ba231f3251127,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,28bc45bbaf750e4314320763ced44147ee70586c962b671592f1c2b59da07e3f,python experiments/learned_compositional_baselines.py
S3_seed2,S3,2,learned_cayley_table_model,LearnedCayleyTable,0.3549107142857143,1.7904846073187326,0.19895494988136675,0.3549107142857143,0.3549107142857143,0.6450892857142857,216,216,2048,2048,36,20,5.36941216699779,6feaa1ffcd89970fe928b7b9b70f46d45ca1920f1a1dbc88f02ba231f3251127,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,28bc45bbaf750e4314320763ced44147ee70586c962b671592f1c2b59da07e3f,python experiments/learned_compositional_baselines.py
S3_seed2,S3,2,differentiable_finite_state_automaton,DifferentiableAutomaton,0.3203125,1.7869539677534299,0.15568311766828574,0.3203125,0.3203125,0.6796875,216,216,2048,2048,36,20,6.045450916979462,6feaa1ffcd89970fe928b7b9b70f46d45ca1920f1a1dbc88f02ba231f3251127,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,28bc45bbaf750e4314320763ced44147ee70586c962b671592f1c2b59da07e3f,python experiments/learned_compositional_baselines.py
S3_seed2,S3,2,group_equivariant_recurrent_network,ExactRegularRNN,1.0,0.6194611425598612,0.4262759079230333,1.0,1.0,0.0,36,36,2048,2048,36,20,1.5671352499630302,6feaa1ffcd89970fe928b7b9b70f46d45ca1920f1a1dbc88f02ba231f3251127,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,28bc45bbaf750e4314320763ced44147ee70586c962b671592f1c2b59da07e3f,python experiments/learned_compositional_baselines.py
S3_seed2,S3,2,group_equivariant_transformer,EquivariantTransformer,0.18973214285714285,4.644085084089942,0.6687178155439141,0.18973214285714285,0.18973214285714285,0.8102678571428572,5454,5454,2048,2048,0,20,13.611675666878,6feaa1ffcd89970fe928b7b9b70f46d45ca1920f1a1dbc88f02ba231f3251127,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,28bc45bbaf750e4314320763ced44147ee70586c962b671592f1c2b59da07e3f,python experiments/learned_compositional_baselines.py
S3_seed2,S3,2,transformer_multiplication_augmentation,SequenceTransformer,0.16294642857142858,5.428027249753243,0.6713133648354317,0.16294642857142858,0.16294642857142858,0.8370535714285714,9318,9318,2048,2048,36,20,5.6125034999568015,6feaa1ffcd89970fe928b7b9b70f46d45ca1920f1a1dbc88f02ba231f3251127,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,28bc45bbaf750e4314320763ced44147ee70586c962b671592f1c2b59da07e3f,python experiments/learned_compositional_baselines.py
S3_seed2,S3,2,ordinary_sequence_transformer,SequenceTransformer,0.19754464285714285,5.921459803288816,0.7213922302224125,0.19754464285714285,0.19754464285714285,0.8024553571428572,9318,9318,2048,2048,0,20,3.7218557079322636,6feaa1ffcd89970fe928b7b9b70f46d45ca1920f1a1dbc88f02ba231f3251127,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,28bc45bbaf750e4314320763ced44147ee70586c962b671592f1c2b59da07e3f,python experiments/learned_compositional_baselines.py
S3_seed2,S3,2,sequence_mlp,SequenceMLP,0.21205357142857142,6.549609589059216,0.5516242924533754,0.21205357142857142,0.21205357142857142,0.7879464285714286,6198,6198,2048,2048,0,20,1.8124461669940501,6feaa1ffcd89970fe928b7b9b70f46d45ca1920f1a1dbc88f02ba231f3251127,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,28bc45bbaf750e4314320763ced44147ee70586c962b671592f1c2b59da07e3f,python experiments/learned_compositional_baselines.py
S3_seed2,S3,2,generic_moe,GenericMoE,0.22321428571428573,5.290051461530612,0.4278029124960613,0.22321428571428573,0.22321428571428573,0.7767857142857143,8558,8558,2048,2048,0,20,2.876151000149548,6feaa1ffcd89970fe928b7b9b70f46d45ca1920f1a1dbc88f02ba231f3251127,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,28bc45bbaf750e4314320763ced44147ee70586c962b671592f1c2b59da07e3f,python experiments/learned_compositional_baselines.py
S3_seed2,S3,2,generic_matrix_action_model,MatrixActionModel,0.5100446428571429,217.7344235464202,0.11239699808228218,0.5100446428571429,0.5100446428571429,0.4899553571428571,1654,1654,2048,2048,0,20,3.68443787493743,6feaa1ffcd89970fe928b7b9b70f46d45ca1920f1a1dbc88f02ba231f3251127,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,28bc45bbaf750e4314320763ced44147ee70586c962b671592f1c2b59da07e3f,python experiments/learned_compositional_baselines.py
S3_seed2,S3,2,lookup_table,executed_training_word_dictionary,0.1640625,3.431374533877218,0.7520422784667921,0.1640625,0.1640625,0.8359375,0,0,2048,2048,0,0,0.0,6feaa1ffcd89970fe928b7b9b70f46d45ca1920f1a1dbc88f02ba231f3251127,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,28bc45bbaf750e4314320763ced44147ee70586c962b671592f1c2b59da07e3f,python experiments/learned_compositional_baselines.py
D4_seed2,D4,2,exact_structured_retransport,executed_exact_word_reduction,1.0,-0.0,0.0,1.0,1.0,0.0,0,0,2048,2048,64,0,0.0,a31e259f018d8353a1aed0ae0df4fab71bc27e7d2c922f4fbc2b4dfe05c6c0b4,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,28bc45bbaf750e4314320763ced44147ee70586c962b671592f1c2b59da07e3f,python experiments/learned_compositional_baselines.py
D4_seed2,D4,2,symbolic_word_reduction_oracle,executed_exact_word_reduction,1.0,-0.0,0.0,1.0,1.0,0.0,0,0,2048,2048,64,0,0.0,a31e259f018d8353a1aed0ae0df4fab71bc27e7d2c922f4fbc2b4dfe05c6c0b4,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,28bc45bbaf750e4314320763ced44147ee70586c962b671592f1c2b59da07e3f,python experiments/learned_compositional_baselines.py
D4_seed2,D4,2,learned_cayley_table_model,LearnedCayleyTable,0.28013392857142855,2.0168802718381045,0.10160359407861336,0.28013392857142855,0.28013392857142855,0.7198660714285714,512,512,2048,2048,64,20,5.122588833095506,a31e259f018d8353a1aed0ae0df4fab71bc27e7d2c922f4fbc2b4dfe05c6c0b4,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,28bc45bbaf750e4314320763ced44147ee70586c962b671592f1c2b59da07e3f,python experiments/learned_compositional_baselines.py
D4_seed2,D4,2,differentiable_finite_state_automaton,DifferentiableAutomaton,0.29575892857142855,1.9940661026273327,0.09719590912961959,0.29575892857142855,0.29575892857142855,0.7042410714285714,512,512,2048,2048,64,20,6.3365152918267995,a31e259f018d8353a1aed0ae0df4fab71bc27e7d2c922f4fbc2b4dfe05c6c0b4,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,28bc45bbaf750e4314320763ced44147ee70586c962b671592f1c2b59da07e3f,python experiments/learned_compositional_baselines.py
D4_seed2,D4,2,group_equivariant_recurrent_network,ExactRegularRNN,0.8638392857142857,0.8329037788701081,0.4337299717475056,0.8638392857142857,0.8638392857142857,0.1361607142857143,64,64,2048,2048,64,20,2.3994443339761347,a31e259f018d8353a1aed0ae0df4fab71bc27e7d2c922f4fbc2b4dfe05c6c0b4,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,28bc45bbaf750e4314320763ced44147ee70586c962b671592f1c2b59da07e3f,python experiments/learned_compositional_baselines.py
D4_seed2,D4,2,group_equivariant_transformer,EquivariantTransformer,0.13839285714285715,6.170226975301868,0.7287943705624272,0.13839285714285715,0.13839285714285715,0.8616071428571428,5552,5552,2048,2048,0,20,18.948501999955624,a31e259f018d8353a1aed0ae0df4fab71bc27e7d2c922f4fbc2b4dfe05c6c0b4,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,28bc45bbaf750e4314320763ced44147ee70586c962b671592f1c2b59da07e3f,python experiments/learned_compositional_baselines.py
D4_seed2,D4,2,transformer_multiplication_augmentation,SequenceTransformer,0.13392857142857142,7.527453043786314,0.7771247796467811,0.13392857142857142,0.13392857142857142,0.8660714285714286,9448,9448,2048,2048,64,20,5.223553167190403,a31e259f018d8353a1aed0ae0df4fab71bc27e7d2c922f4fbc2b4dfe05c6c0b4,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,28bc45bbaf750e4314320763ced44147ee70586c962b671592f1c2b59da07e3f,python experiments/learned_compositional_baselines.py
D4_seed2,D4,2,ordinary_sequence_transformer,SequenceTransformer,0.125,7.760031238548515,0.7897268072290267,0.125,0.125,0.875,9448,9448,2048,2048,0,20,3.180519125191495,a31e259f018d8353a1aed0ae0df4fab71bc27e7d2c922f4fbc2b4dfe05c6c0b4,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,28bc45bbaf750e4314320763ced44147ee70586c962b671592f1c2b59da07e3f,python experiments/learned_compositional_baselines.py
