setting_id,collection,condition,method,implementation,accuracy,loss,ece,view_inference_accuracy,transition_fit,inverse_consistency,cycle_residual_before,cycle_residual_after,training_time_seconds,trainable_parameters,stored_parameters,branch_count,context_mode,certificate_activated,logits_sha256,label_permutation_hash_passed,execution_commit,source_sha256,command,seed
ModelNet10_collection_1,1,one_missing_edge,generic_calibration_network,trained_neural_or_feature_alignment,0.1,2.3034134595906735,0.013452914950605854,0.25,0.38376224786043167,0.8078901688745662,1.129140836463335,1.129140836463335,0.8344754176214337,3094,3094,1,none,False,c12839d15e961f43ac3f2414a33ad1c64e2294585dc398d10749dae3ba930f09,True,74b1d5e9779324615eaf21fe53e7a8f8639190d2,b925e4332381ea5115e62e36bf7254058aac1661da5ae4193ccd7a821c9ad16b,python experiments/genuine_multiview_retransport.py,1
ModelNet10_collection_1,1,one_missing_edge,generic_moe,trained_neural_or_feature_alignment,0.1,2.298640651021365,0.021723669885987132,0.25,0.38376224786043167,0.8078901688745662,1.129140836463335,1.129140836463335,0.8393830836284906,2944,2944,4,inferred,False,c12839d15e961f43ac3f2414a33ad1c64e2294585dc398d10749dae3ba930f09,True,74b1d5e9779324615eaf21fe53e7a8f8639190d2,b925e4332381ea5115e62e36bf7254058aac1661da5ae4193ccd7a821c9ad16b,python experiments/genuine_multiview_retransport.py,1
ModelNet10_collection_1,1,one_missing_edge,generic_low_rank_correction,trained_neural_or_feature_alignment,0.1,2.305691057262682,0.023923790349007767,0.25,0.38376224786043167,0.8078901688745662,1.129140836463335,1.129140836463335,0.7607791256159544,3094,3094,1,none,False,c12839d15e961f43ac3f2414a33ad1c64e2294585dc398d10749dae3ba930f09,True,74b1d5e9779324615eaf21fe53e7a8f8639190d2,b925e4332381ea5115e62e36bf7254058aac1661da5ae4193ccd7a821c9ad16b,python experiments/genuine_multiview_retransport.py,1
ModelNet10_collection_1,1,one_missing_edge,weighted_hodge_synchronization,trained_neural_or_feature_alignment,0.1,2.305691057262682,0.023923790349007767,0.25,0.38376224786043167,0.8078901688745662,1.129140836463335,1.129140836463335,0.7607791256159544,3094,3094,1,none,False,c12839d15e961f43ac3f2414a33ad1c64e2294585dc398d10749dae3ba930f09,True,74b1d5e9779324615eaf21fe53e7a8f8639190d2,b925e4332381ea5115e62e36bf7254058aac1661da5ae4193ccd7a821c9ad16b,python experiments/genuine_multiview_retransport.py,1
ModelNet10_collection_1,1,one_missing_edge,inferred_view_structured_retransport,explicit_3d_inverse_forward_coordinate_map,0.11,2.298516816607375,0.011922940264360984,0.25,0.38376224786043167,0.8078901688745662,1.129140836463335,0.0,0.8393830836284906,2944,2944,4,inferred,True,c12839d15e961f43ac3f2414a33ad1c64e2294585dc398d10749dae3ba930f09,True,74b1d5e9779324615eaf21fe53e7a8f8639190d2,b925e4332381ea5115e62e36bf7254058aac1661da5ae4193ccd7a821c9ad16b,python experiments/genuine_multiview_retransport.py,1
ModelNet10_collection_1,1,one_missing_edge,supplied_view_retransport_oracle,explicit_3d_inverse_forward_coordinate_map,0.13,2.2672515567009026,0.008221958085579406,0.25,0.38376224786043167,0.8078901688745662,1.129140836463335,0.0,0.7607791256159544,3094,3094,4,supplied,True,c12839d15e961f43ac3f2414a33ad1c64e2294585dc398d10749dae3ba930f09,True,74b1d5e9779324615eaf21fe53e7a8f8639190d2,b925e4332381ea5115e62e36bf7254058aac1661da5ae4193ccd7a821c9ad16b,python experiments/genuine_multiview_retransport.py,1
ModelNet10_collection_1,1,one_missing_edge,wrong_view_control,trained_neural_or_feature_alignment,0.1,2.300573071542168,0.021901766269286457,0.25,0.38376224786043167,0.8078901688745662,1.129140836463335,1.129140836463335,0.7607791256159544,3094,3094,1,none,False,c12839d15e961f43ac3f2414a33ad1c64e2294585dc398d10749dae3ba930f09,True,74b1d5e9779324615eaf21fe53e7a8f8639190d2,b925e4332381ea5115e62e36bf7254058aac1661da5ae4193ccd7a821c9ad16b,python experiments/genuine_multiview_retransport.py,1
ModelNet10_collection_1,1,one_missing_edge,random_action_control,trained_neural_or_feature_alignment,0.1,2.3010578031469016,0.02189021826341632,0.25,0.38376224786043167,0.8078901688745662,1.129140836463335,1.129140836463335,0.7607791256159544,3094,3094,1,none,False,c12839d15e961f43ac3f2414a33ad1c64e2294585dc398d10749dae3ba930f09,True,74b1d5e9779324615eaf21fe53e7a8f8639190d2,b925e4332381ea5115e62e36bf7254058aac1661da5ae4193ccd7a821c9ad16b,python experiments/genuine_multiview_retransport.py,1
ModelNet10_collection_1,1,one_missing_edge,ensemble,trained_neural_or_feature_alignment,0.1,2.2989055229004958,0.021759306437333675,0.25,0.38376224786043167,0.8078901688745662,1.129140836463335,1.129140836463335,0.7607791256159544,3094,3094,4,none,False,c12839d15e961f43ac3f2414a33ad1c64e2294585dc398d10749dae3ba930f09,True,74b1d5e9779324615eaf21fe53e7a8f8639190d2,b925e4332381ea5115e62e36bf7254058aac1661da5ae4193ccd7a821c9ad16b,python experiments/genuine_multiview_retransport.py,1
ModelNet10_collection_1,1,sparse_graph,raw_parameter_merge,trained_neural_or_feature_alignment,0.1,2.3030912820279155,0.0057048852347159895,0.24,0.38376224786043167,0.8078901688745662,1.129140836463335,1.129140836463335,0.7607791256159544,3094,3094,1,none,False,72a686a5aad7c045f3b45d63b890f71dc42e00f970cff2eff49ed013a4890fea,True,74b1d5e9779324615eaf21fe53e7a8f8639190d2,b925e4332381ea5115e62e36bf7254058aac1661da5ae4193ccd7a821c9ad16b,python experiments/genuine_multiview_retransport.py,1
ModelNet10_collection_1,1,sparse_graph,strict_graph_synchronization,trained_neural_or_feature_alignment,0.1,2.3053441037292335,0.024618933739848303,0.24,0.38376224786043167,0.8078901688745662,1.129140836463335,1.129140836463335,0.7607791256159544,3094,3094,1,none,False,72a686a5aad7c045f3b45d63b890f71dc42e00f970cff2eff49ed013a4890fea,True,74b1d5e9779324615eaf21fe53e7a8f8639190d2,b925e4332381ea5115e62e36bf7254058aac1661da5ae4193ccd7a821c9ad16b,python experiments/genuine_multiview_retransport.py,1
ModelNet10_collection_1,1,sparse_graph,c2m3_internal_feature_alignment,trained_neural_or_feature_alignment,0.1,2.3053441037292335,0.024618933739848303,0.24,0.38376224786043167,0.8078901688745662,1.129140836463335,1.129140836463335,0.7607791256159544,3094,3094,1,none,False,72a686a5aad7c045f3b45d63b890f71dc42e00f970cff2eff49ed013a4890fea,True,74b1d5e9779324615eaf21fe53e7a8f8639190d2,b925e4332381ea5115e62e36bf7254058aac1661da5ae4193ccd7a821c9ad16b,python experiments/genuine_multiview_retransport.py,1
ModelNet10_collection_1,1,sparse_graph,generic_calibration_network,trained_neural_or_feature_alignment,0.1,2.3058558170774006,0.01385729821284673,0.24,0.38376224786043167,0.8078901688745662,1.129140836463335,1.129140836463335,0.8344754176214337,3094,3094,1,none,False,72a686a5aad7c045f3b45d63b890f71dc42e00f970cff2eff49ed013a4890fea,True,74b1d5e9779324615eaf21fe53e7a8f8639190d2,b925e4332381ea5115e62e36bf7254058aac1661da5ae4193ccd7a821c9ad16b,python experiments/genuine_multiview_retransport.py,1
ModelNet10_collection_1,1,sparse_graph,generic_moe,trained_neural_or_feature_alignment,0.1,2.2955518026844057,0.02287266938296953,0.24,0.38376224786043167,0.8078901688745662,1.129140836463335,1.129140836463335,0.8393830836284906,2944,2944,4,inferred,False,72a686a5aad7c045f3b45d63b890f71dc42e00f970cff2eff49ed013a4890fea,True,74b1d5e9779324615eaf21fe53e7a8f8639190d2,b925e4332381ea5115e62e36bf7254058aac1661da5ae4193ccd7a821c9ad16b,python experiments/genuine_multiview_retransport.py,1
ModelNet10_collection_1,1,sparse_graph,generic_low_rank_correction,trained_neural_or_feature_alignment,0.1,2.3053441037292335,0.024618933739848303,0.24,0.38376224786043167,0.8078901688745662,1.129140836463335,1.129140836463335,0.7607791256159544,3094,3094,1,none,False,72a686a5aad7c045f3b45d63b890f71dc42e00f970cff2eff49ed013a4890fea,True,74b1d5e9779324615eaf21fe53e7a8f8639190d2,b925e4332381ea5115e62e36bf7254058aac1661da5ae4193ccd7a821c9ad16b,python experiments/genuine_multiview_retransport.py,1
ModelNet10_collection_1,1,sparse_graph,weighted_hodge_synchronization,trained_neural_or_feature_alignment,0.1,2.3053441037292335,0.024618933739848303,0.24,0.38376224786043167,0.8078901688745662,1.129140836463335,1.129140836463335,0.7607791256159544,3094,3094,1,none,False,72a686a5aad7c045f3b45d63b890f71dc42e00f970cff2eff49ed013a4890fea,True,74b1d5e9779324615eaf21fe53e7a8f8639190d2,b925e4332381ea5115e62e36bf7254058aac1661da5ae4193ccd7a821c9ad16b,python experiments/genuine_multiview_retransport.py,1
ModelNet10_collection_1,1,sparse_graph,inferred_view_structured_retransport,explicit_3d_inverse_forward_coordinate_map,0.1,2.298284965142719,0.022065086087084712,0.24,0.38376224786043167,0.8078901688745662,1.129140836463335,0.0,0.8393830836284906,2944,2944,4,inferred,True,72a686a5aad7c045f3b45d63b890f71dc42e00f970cff2eff49ed013a4890fea,True,74b1d5e9779324615eaf21fe53e7a8f8639190d2,b925e4332381ea5115e62e36bf7254058aac1661da5ae4193ccd7a821c9ad16b,python experiments/genuine_multiview_retransport.py,1
ModelNet10_collection_1,1,sparse_graph,supplied_view_retransport_oracle,explicit_3d_inverse_forward_coordinate_map,0.13,2.2672515567009026,0.008221958085579406,0.24,0.38376224786043167,0.8078901688745662,1.129140836463335,0.0,0.7607791256159544,3094,3094,4,supplied,True,72a686a5aad7c045f3b45d63b890f71dc42e00f970cff2eff49ed013a4890fea,True,74b1d5e9779324615eaf21fe53e7a8f8639190d2,b925e4332381ea5115e62e36bf7254058aac1661da5ae4193ccd7a821c9ad16b,python experiments/genuine_multiview_retransport.py,1
ModelNet10_collection_1,1,sparse_graph,wrong_view_control,trained_neural_or_feature_alignment,0.1,2.2973834926335046,0.02194416451714841,0.24,0.38376224786043167,0.8078901688745662,1.129140836463335,1.129140836463335,0.7607791256159544,3094,3094,1,none,False,72a686a5aad7c045f3b45d63b890f71dc42e00f970cff2eff49ed013a4890fea,True,74b1d5e9779324615eaf21fe53e7a8f8639190d2,b925e4332381ea5115e62e36bf7254058aac1661da5ae4193ccd7a821c9ad16b,python experiments/genuine_multiview_retransport.py,1
ModelNet10_collection_1,1,sparse_graph,random_action_control,trained_neural_or_feature_alignment,0.11,2.303639191232915,0.011843110135231025,0.24,0.38376224786043167,0.8078901688745662,1.129140836463335,1.129140836463335,0.7607791256159544,3094,3094,1,none,False,72a686a5aad7c045f3b45d63b890f71dc42e00f970cff2eff49ed013a4890fea,True,74b1d5e9779324615eaf21fe53e7a8f8639190d2,b925e4332381ea5115e62e36bf7254058aac1661da5ae4193ccd7a821c9ad16b,python experiments/genuine_multiview_retransport.py,1
ModelNet10_collection_1,1,sparse_graph,ensemble,trained_neural_or_feature_alignment,0.1,2.295799247060416,0.02289835674441132,0.24,0.38376224786043167,0.8078901688745662,1.129140836463335,1.129140836463335,0.7607791256159544,3094,3094,4,none,False,72a686a5aad7c045f3b45d63b890f71dc42e00f970cff2eff49ed013a4890fea,True,74b1d5e9779324615eaf21fe53e7a8f8639190d2,b925e4332381ea5115e62e36bf7254058aac1661da5ae4193ccd7a821c9ad16b,python experiments/genuine_multiview_retransport.py,1
ModelNet10_collection_1,1,noisy_transitions,raw_parameter_merge,trained_neural_or_feature_alignment,0.1,2.302821561645164,0.005625033424931883,0.23,0.38376224786043167,0.8078901688745662,1.129140836463335,1.129140836463335,0.7607791256159544,3094,3094,1,none,False,23dc23d0467c3af7043a1cd5f3ce46408ef75623d6a55a4632462441957c1644,True,74b1d5e9779324615eaf21fe53e7a8f8639190d2,b925e4332381ea5115e62e36bf7254058aac1661da5ae4193ccd7a821c9ad16b,python experiments/genuine_multiview_retransport.py,1
ModelNet10_collection_1,1,noisy_transitions,strict_graph_synchronization,trained_neural_or_feature_alignment,0.1,2.3109484814982655,0.025168704466699304,0.23,0.38376224786043167,0.8078901688745662,1.129140836463335,1.129140836463335,0.7607791256159544,3094,3094,1,none,False,23dc23d0467c3af7043a1cd5f3ce46408ef75623d6a55a4632462441957c1644,True,74b1d5e9779324615eaf21fe53e7a8f8639190d2,b925e4332381ea5115e62e36bf7254058aac1661da5ae4193ccd7a821c9ad16b,python experiments/genuine_multiview_retransport.py,1
ModelNet10_collection_1,1,noisy_transitions,c2m3_internal_feature_alignment,trained_neural_or_feature_alignment,0.1,2.3109484814982655,0.025168704466699304,0.23,0.38376224786043167,0.8078901688745662,1.129140836463335,1.129140836463335,0.7607791256159544,3094,3094,1,none,False,23dc23d0467c3af7043a1cd5f3ce46408ef75623d6a55a4632462441957c1644,True,74b1d5e9779324615eaf21fe53e7a8f8639190d2,b925e4332381ea5115e62e36bf7254058aac1661da5ae4193ccd7a821c9ad16b,python experiments/genuine_multiview_retransport.py,1
ModelNet10_collection_1,1,noisy_transitions,generic_calibration_network,trained_neural_or_feature_alignment,0.1,2.3053378504669775,0.013617573150185663,0.23,0.38376224786043167,0.8078901688745662,1.129140836463335,1.129140836463335,0.8344754176214337,3094,3094,1,none,False,23dc23d0467c3af7043a1cd5f3ce46408ef75623d6a55a4632462441957c1644,True,74b1d5e9779324615eaf21fe53e7a8f8639190d2,b925e4332381ea5115e62e36bf7254058aac1661da5ae4193ccd7a821c9ad16b,python experiments/genuine_multiview_retransport.py,1
ModelNet10_collection_1,1,noisy_transitions,generic_moe,trained_neural_or_feature_alignment,0.1,2.2988200782938146,0.02221652884690062,0.23,0.38376224786043167,0.8078901688745662,1.129140836463335,1.129140836463335,0.8393830836284906,2944,2944,4,inferred,False,23dc23d0467c3af7043a1cd5f3ce46408ef75623d6a55a4632462441957c1644,True,74b1d5e9779324615eaf21fe53e7a8f8639190d2,b925e4332381ea5115e62e36bf7254058aac1661da5ae4193ccd7a821c9ad16b,python experiments/genuine_multiview_retransport.py,1
ModelNet10_collection_1,1,noisy_transitions,generic_low_rank_correction,trained_neural_or_feature_alignment,0.1,2.3109484814982655,0.025168704466699304,0.23,0.38376224786043167,0.8078901688745662,1.129140836463335,1.129140836463335,0.7607791256159544,3094,3094,1,none,False,23dc23d0467c3af7043a1cd5f3ce46408ef75623d6a55a4632462441957c1644,True,74b1d5e9779324615eaf21fe53e7a8f8639190d2,b925e4332381ea5115e62e36bf7254058aac1661da5ae4193ccd7a821c9ad16b,python experiments/genuine_multiview_retransport.py,1
ModelNet10_collection_1,1,noisy_transitions,weighted_hodge_synchronization,trained_neural_or_feature_alignment,0.1,2.3109484814982655,0.025168704466699304,0.23,0.38376224786043167,0.8078901688745662,1.129140836463335,1.129140836463335,0.7607791256159544,3094,3094,1,none,False,23dc23d0467c3af7043a1cd5f3ce46408ef75623d6a55a4632462441957c1644,True,74b1d5e9779324615eaf21fe53e7a8f8639190d2,b925e4332381ea5115e62e36bf7254058aac1661da5ae4193ccd7a821c9ad16b,python experiments/genuine_multiview_retransport.py,1
ModelNet10_collection_1,1,noisy_transitions,inferred_view_structured_retransport,explicit_3d_inverse_forward_coordinate_map,0.12,2.298664649099934,0.0019808223778192136,0.23,0.38376224786043167,0.8078901688745662,1.129140836463335,0.0,0.8393830836284906,2944,2944,4,inferred,True,23dc23d0467c3af7043a1cd5f3ce46408ef75623d6a55a4632462441957c1644,True,74b1d5e9779324615eaf21fe53e7a8f8639190d2,b925e4332381ea5115e62e36bf7254058aac1661da5ae4193ccd7a821c9ad16b,python experiments/genuine_multiview_retransport.py,1
ModelNet10_collection_1,1,noisy_transitions,supplied_view_retransport_oracle,explicit_3d_inverse_forward_coordinate_map,0.13,2.2672515567009026,0.008221958085579406,0.23,0.38376224786043167,0.8078901688745662,1.129140836463335,0.0,0.7607791256159544,3094,3094,4,supplied,True,23dc23d0467c3af7043a1cd5f3ce46408ef75623d6a55a4632462441957c1644,True,74b1d5e9779324615eaf21fe53e7a8f8639190d2,b925e4332381ea5115e62e36bf7254058aac1661da5ae4193ccd7a821c9ad16b,python experiments/genuine_multiview_retransport.py,1
ModelNet10_collection_1,1,noisy_transitions,wrong_view_control,trained_neural_or_feature_alignment,0.1,2.2993293302630393,0.0220207365911744,0.23,0.38376224786043167,0.8078901688745662,1.129140836463335,1.129140836463335,0.7607791256159544,3094,3094,1,none,False,23dc23d0467c3af7043a1cd5f3ce46408ef75623d6a55a4632462441957c1644,True,74b1d5e9779324615eaf21fe53e7a8f8639190d2,b925e4332381ea5115e62e36bf7254058aac1661da5ae4193ccd7a821c9ad16b,python experiments/genuine_multiview_retransport.py,1
ModelNet10_collection_1,1,noisy_transitions,random_action_control,trained_neural_or_feature_alignment,0.11,2.2968108794580133,0.011815272589736386,0.23,0.38376224786043167,0.8078901688745662,1.129140836463335,1.129140836463335,0.7607791256159544,3094,3094,1,none,False,23dc23d0467c3af7043a1cd5f3ce46408ef75623d6a55a4632462441957c1644,True,74b1d5e9779324615eaf21fe53e7a8f8639190d2,b925e4332381ea5115e62e36bf7254058aac1661da5ae4193ccd7a821c9ad16b,python experiments/genuine_multiview_retransport.py,1
ModelNet10_collection_1,1,noisy_transitions,ensemble,trained_neural_or_feature_alignment,0.1,2.298965543915074,0.022241925756618916,0.23,0.38376224786043167,0.8078901688745662,1.129140836463335,1.129140836463335,0.7607791256159544,3094,3094,4,none,False,23dc23d0467c3af7043a1cd5f3ce46408ef75623d6a55a4632462441957c1644,True,74b1d5e9779324615eaf21fe53e7a8f8639190d2,b925e4332381ea5115e62e36bf7254058aac1661da5ae4193ccd7a821c9ad16b,python experiments/genuine_multiview_retransport.py,1
ModelNet10_collection_1,1,inconsistent_loop_estimates,raw_parameter_merge,trained_neural_or_feature_alignment,0.1,2.302680991270182,0.005682350118639309,0.29,0.38376224786043167,0.8078901688745662,1.129140836463335,1.129140836463335,0.7607791256159544,3094,3094,1,none,False,3c19b1f16a2349e88c7d8ece5fd46f07c7743a4cabfcf6f96eb1919ae75a2284,True,74b1d5e9779324615eaf21fe53e7a8f8639190d2,b925e4332381ea5115e62e36bf7254058aac1661da5ae4193ccd7a821c9ad16b,python experiments/genuine_multiview_retransport.py,1
ModelNet10_collection_1,1,inconsistent_loop_estimates,strict_graph_synchronization,trained_neural_or_feature_alignment,0.1,2.306373728302674,0.024101262330991774,0.29,0.38376224786043167,0.8078901688745662,1.129140836463335,1.129140836463335,0.7607791256159544,3094,3094,1,none,False,3c19b1f16a2349e88c7d8ece5fd46f07c7743a4cabfcf6f96eb1919ae75a2284,True,74b1d5e9779324615eaf21fe53e7a8f8639190d2,b925e4332381ea5115e62e36bf7254058aac1661da5ae4193ccd7a821c9ad16b,python experiments/genuine_multiview_retransport.py,1
ModelNet10_collection_1,1,inconsistent_loop_estimates,c2m3_internal_feature_alignment,trained_neural_or_feature_alignment,0.1,2.306373728302674,0.024101262330991774,0.29,0.38376224786043167,0.8078901688745662,1.129140836463335,1.129140836463335,0.7607791256159544,3094,3094,1,none,False,3c19b1f16a2349e88c7d8ece5fd46f07c7743a4cabfcf6f96eb1919ae75a2284,True,74b1d5e9779324615eaf21fe53e7a8f8639190d2,b925e4332381ea5115e62e36bf7254058aac1661da5ae4193ccd7a821c9ad16b,python experiments/genuine_multiview_retransport.py,1
ModelNet10_collection_1,1,inconsistent_loop_estimates,generic_calibration_network,trained_neural_or_feature_alignment,0.1,2.305947107850234,0.013797323182964505,0.29,0.38376224786043167,0.8078901688745662,1.129140836463335,1.129140836463335,0.8344754176214337,3094,3094,1,none,False,3c19b1f16a2349e88c7d8ece5fd46f07c7743a4cabfcf6f96eb1919ae75a2284,True,74b1d5e9779324615eaf21fe53e7a8f8639190d2,b925e4332381ea5115e62e36bf7254058aac1661da5ae4193ccd7a821c9ad16b,python experiments/genuine_multiview_retransport.py,1
ModelNet10_collection_1,1,inconsistent_loop_estimates,generic_moe,trained_neural_or_feature_alignment,0.1,2.2989077932935316,0.022682216629848692,0.29,0.38376224786043167,0.8078901688745662,1.129140836463335,1.129140836463335,0.8393830836284906,2944,2944,4,inferred,False,3c19b1f16a2349e88c7d8ece5fd46f07c7743a4cabfcf6f96eb1919ae75a2284,True,74b1d5e9779324615eaf21fe53e7a8f8639190d2,b925e4332381ea5115e62e36bf7254058aac1661da5ae4193ccd7a821c9ad16b,python experiments/genuine_multiview_retransport.py,1
ModelNet10_collection_1,1,inconsistent_loop_estimates,generic_low_rank_correction,trained_neural_or_feature_alignment,0.1,2.306373728302674,0.024101262330991774,0.29,0.38376224786043167,0.8078901688745662,1.129140836463335,1.129140836463335,0.7607791256159544,3094,3094,1,none,False,3c19b1f16a2349e88c7d8ece5fd46f07c7743a4cabfcf6f96eb1919ae75a2284,True,74b1d5e9779324615eaf21fe53e7a8f8639190d2,b925e4332381ea5115e62e36bf7254058aac1661da5ae4193ccd7a821c9ad16b,python experiments/genuine_multiview_retransport.py,1
ModelNet10_collection_1,1,inconsistent_loop_estimates,weighted_hodge_synchronization,trained_neural_or_feature_alignment,0.1,2.306373728302674,0.024101262330991774,0.29,0.38376224786043167,0.8078901688745662,1.129140836463335,1.129140836463335,0.7607791256159544,3094,3094,1,none,False,3c19b1f16a2349e88c7d8ece5fd46f07c7743a4cabfcf6f96eb1919ae75a2284,True,74b1d5e9779324615eaf21fe53e7a8f8639190d2,b925e4332381ea5115e62e36bf7254058aac1661da5ae4193ccd7a821c9ad16b,python experiments/genuine_multiview_retransport.py,1
ModelNet10_collection_1,1,inconsistent_loop_estimates,inferred_view_structured_retransport,explicit_3d_inverse_forward_coordinate_map,0.12,2.293051474655685,0.0019579468226265384,0.29,0.38376224786043167,0.8078901688745662,1.129140836463335,0.0,0.8393830836284906,2944,2944,4,inferred,True,3c19b1f16a2349e88c7d8ece5fd46f07c7743a4cabfcf6f96eb1919ae75a2284,True,74b1d5e9779324615eaf21fe53e7a8f8639190d2,b925e4332381ea5115e62e36bf7254058aac1661da5ae4193ccd7a821c9ad16b,python experiments/genuine_multiview_retransport.py,1
ModelNet10_collection_1,1,inconsistent_loop_estimates,supplied_view_retransport_oracle,explicit_3d_inverse_forward_coordinate_map,0.13,2.2672515567009026,0.008221958085579406,0.29,0.38376224786043167,0.8078901688745662,1.129140836463335,0.0,0.7607791256159544,3094,3094,4,supplied,True,3c19b1f16a2349e88c7d8ece5fd46f07c7743a4cabfcf6f96eb1919ae75a2284,True,74b1d5e9779324615eaf21fe53e7a8f8639190d2,b925e4332381ea5115e62e36bf7254058aac1661da5ae4193ccd7a821c9ad16b,python experiments/genuine_multiview_retransport.py,1
ModelNet10_collection_1,1,inconsistent_loop_estimates,wrong_view_control,trained_neural_or_feature_alignment,0.1,2.302764383096726,0.02197257958505698,0.29,0.38376224786043167,0.8078901688745662,1.129140836463335,1.129140836463335,0.7607791256159544,3094,3094,1,none,False,3c19b1f16a2349e88c7d8ece5fd46f07c7743a4cabfcf6f96eb1919ae75a2284,True,74b1d5e9779324615eaf21fe53e7a8f8639190d2,b925e4332381ea5115e62e36bf7254058aac1661da5ae4193ccd7a821c9ad16b,python experiments/genuine_multiview_retransport.py,1
ModelNet10_collection_1,1,inconsistent_loop_estimates,random_action_control,trained_neural_or_feature_alignment,0.12,2.3015043162544035,0.0019347788301073837,0.29,0.38376224786043167,0.8078901688745662,1.129140836463335,1.129140836463335,0.7607791256159544,3094,3094,1,none,False,3c19b1f16a2349e88c7d8ece5fd46f07c7743a4cabfcf6f96eb1919ae75a2284,True,74b1d5e9779324615eaf21fe53e7a8f8639190d2,b925e4332381ea5115e62e36bf7254058aac1661da5ae4193ccd7a821c9ad16b,python experiments/genuine_multiview_retransport.py,1
ModelNet10_collection_1,1,inconsistent_loop_estimates,ensemble,trained_neural_or_feature_alignment,0.1,2.2990787008708775,0.022707816130101324,0.29,0.38376224786043167,0.8078901688745662,1.129140836463335,1.129140836463335,0.7607791256159544,3094,3094,4,none,False,3c19b1f16a2349e88c7d8ece5fd46f07c7743a4cabfcf6f96eb1919ae75a2284,True,74b1d5e9779324615eaf21fe53e7a8f8639190d2,b925e4332381ea5115e62e36bf7254058aac1661da5ae4193ccd7a821c9ad16b,python experiments/genuine_multiview_retransport.py,1
ModelNet10_collection_1,1,unseen_camera_view,raw_parameter_merge,trained_neural_or_feature_alignment,0.1,2.303729605894173,0.005949108542431053,0.99,0.38376224786043167,0.8078901688745662,1.129140836463335,1.129140836463335,0.7607791256159544,3094,3094,1,none,False,3ec7f46c15847170845b42098b028248c7f7fc0b45be9cd4a3f32f265de8e964,True,74b1d5e9779324615eaf21fe53e7a8f8639190d2,b925e4332381ea5115e62e36bf7254058aac1661da5ae4193ccd7a821c9ad16b,python experiments/genuine_multiview_retransport.py,1
ModelNet10_collection_1,1,unseen_camera_view,strict_graph_synchronization,trained_neural_or_feature_alignment,0.1,2.3084388439196344,0.025424590798864583,0.99,0.38376224786043167,0.8078901688745662,1.129140836463335,1.129140836463335,0.7607791256159544,3094,3094,1,none,False,3ec7f46c15847170845b42098b028248c7f7fc0b45be9cd4a3f32f265de8e964,True,74b1d5e9779324615eaf21fe53e7a8f8639190d2,b925e4332381ea5115e62e36bf7254058aac1661da5ae4193ccd7a821c9ad16b,python experiments/genuine_multiview_retransport.py,1
ModelNet10_collection_1,1,unseen_camera_view,c2m3_internal_feature_alignment,trained_neural_or_feature_alignment,0.1,2.3084388439196344,0.025424590798864583,0.99,0.38376224786043167,0.8078901688745662,1.129140836463335,1.129140836463335,0.7607791256159544,3094,3094,1,none,False,3ec7f46c15847170845b42098b028248c7f7fc0b45be9cd4a3f32f265de8e964,True,74b1d5e9779324615eaf21fe53e7a8f8639190d2,b925e4332381ea5115e62e36bf7254058aac1661da5ae4193ccd7a821c9ad16b,python experiments/genuine_multiview_retransport.py,1
ModelNet10_collection_1,1,unseen_camera_view,generic_calibration_network,trained_neural_or_feature_alignment,0.1,2.3047874626719214,0.014328576460013162,0.99,0.38376224786043167,0.8078901688745662,1.129140836463335,1.129140836463335,0.8344754176214337,3094,3094,1,none,False,3ec7f46c15847170845b42098b028248c7f7fc0b45be9cd4a3f32f265de8e964,True,74b1d5e9779324615eaf21fe53e7a8f8639190d2,b925e4332381ea5115e62e36bf7254058aac1661da5ae4193ccd7a821c9ad16b,python experiments/genuine_multiview_retransport.py,1
ModelNet10_collection_1,1,unseen_camera_view,generic_moe,trained_neural_or_feature_alignment,0.1,2.2999077401723964,0.02445007403317749,0.99,0.38376224786043167,0.8078901688745662,1.129140836463335,1.129140836463335,0.8393830836284906,2944,2944,4,inferred,False,3ec7f46c15847170845b42098b028248c7f7fc0b45be9cd4a3f32f265de8e964,True,74b1d5e9779324615eaf21fe53e7a8f8639190d2,b925e4332381ea5115e62e36bf7254058aac1661da5ae4193ccd7a821c9ad16b,python experiments/genuine_multiview_retransport.py,1
ModelNet10_collection_1,1,unseen_camera_view,generic_low_rank_correction,trained_neural_or_feature_alignment,0.1,2.3084388439196344,0.025424590798864583,0.99,0.38376224786043167,0.8078901688745662,1.129140836463335,1.129140836463335,0.7607791256159544,3094,3094,1,none,False,3ec7f46c15847170845b42098b028248c7f7fc0b45be9cd4a3f32f265de8e964,True,74b1d5e9779324615eaf21fe53e7a8f8639190d2,b925e4332381ea5115e62e36bf7254058aac1661da5ae4193ccd7a821c9ad16b,python experiments/genuine_multiview_retransport.py,1
ModelNet10_collection_1,1,unseen_camera_view,weighted_hodge_synchronization,trained_neural_or_feature_alignment,0.1,2.3084388439196344,0.025424590798864583,0.99,0.38376224786043167,0.8078901688745662,1.129140836463335,1.129140836463335,0.7607791256159544,3094,3094,1,none,False,3ec7f46c15847170845b42098b028248c7f7fc0b45be9cd4a3f32f265de8e964,True,74b1d5e9779324615eaf21fe53e7a8f8639190d2,b925e4332381ea5115e62e36bf7254058aac1661da5ae4193ccd7a821c9ad16b,python experiments/genuine_multiview_retransport.py,1
