setting_id,seed,n_models,width,selector,selector_label,selected_candidate,selected_family,selected_tm_specific,test_accuracy,test_loss,val_accuracy,val_loss,regret_vs_greedy_soup,regret_vs_oracle,pool_size,selection_validation_evals,oracle_uses_test,deployable,validation_test_best_agreement,stability_modal_fraction,stability_unique_choices,sync_disagreement,diagnostic_threshold,diagnostic_fallback_to_a0,split_sha256
post_iclr_v2_mnist_mlp_N3_W32_S9300,9300,3,32,A0,ordinary greedy baseline,greedy_soup,ordinary_soup,False,0.848,0.6294139542207122,0.849,0.6424855885199504,0.0,0.013700000000000045,5,5,False,True,False,0.8,2,0.1701388888888889,0.22743055555555555,False,4a6886b3c1dc9ff47609c83e3b72a5a95017628db048611253df87fc67fef313
post_iclr_v2_mnist_mlp_N3_W32_S9300,9300,3,32,A1,official-synchronization pool,greedy_soup,ordinary_soup,False,0.848,0.6294139542207122,0.849,0.6424855885199504,0.0,0.013700000000000045,7,7,False,True,False,0.8,2,0.1701388888888889,0.22743055555555555,False,4a6886b3c1dc9ff47609c83e3b72a5a95017628db048611253df87fc67fef313
post_iclr_v2_mnist_mlp_N3_W32_S9300,9300,3,32,A2,gauge-only augmentation,greedy_soup,ordinary_soup,False,0.848,0.6294139542207122,0.849,0.6424855885199504,0.0,0.013700000000000045,7,7,False,True,False,0.8,2,0.1701388888888889,0.22743055555555555,False,4a6886b3c1dc9ff47609c83e3b72a5a95017628db048611253df87fc67fef313
post_iclr_v2_mnist_mlp_N3_W32_S9300,9300,3,32,A3,gauge plus soup augmentation,monomial_gauge_soup,monomial_gauge_soup,True,0.848,0.6294139625358395,0.849,0.6424855866899015,0.0,0.013700000000000045,10,10,False,True,False,0.6,3,0.1701388888888889,0.22743055555555555,False,4a6886b3c1dc9ff47609c83e3b72a5a95017628db048611253df87fc67fef313
post_iclr_v2_mnist_mlp_N3_W32_S9300,9300,3,32,A4,diagnostic-only augmentation,greedy_soup,ordinary_soup,False,0.848,0.6294139542207122,0.849,0.6424855885199504,0.0,0.013700000000000045,7,7,False,True,False,0.8,2,0.1701388888888889,0.22743055555555555,False,4a6886b3c1dc9ff47609c83e3b72a5a95017628db048611253df87fc67fef313
post_iclr_v2_mnist_mlp_N3_W32_S9300,9300,3,32,A5,full TwistedMerge selector,monomial_gauge_soup,monomial_gauge_soup,True,0.848,0.6294139625358395,0.849,0.6424855866899015,0.0,0.013700000000000045,12,12,False,True,False,0.6,3,0.1701388888888889,0.22743055555555555,False,4a6886b3c1dc9ff47609c83e3b72a5a95017628db048611253df87fc67fef313
post_iclr_v2_mnist_mlp_N3_W32_S9300,9300,3,32,B0,budget-matched ordinary soup control,greedy_soup,ordinary_soup,False,0.848,0.6294139542207122,0.849,0.6424855885199504,0.0,0.013700000000000045,12,12,False,True,False,nan,nan,0.1701388888888889,0.22743055555555555,False,4a6886b3c1dc9ff47609c83e3b72a5a95017628db048611253df87fc67fef313
post_iclr_v2_mnist_mlp_N3_W32_S9300,9300,3,32,A6,test oracle upper bound,individual_2,individual,False,0.8617,0.5961661395098781,0.839,0.6221877171061932,-0.013700000000000045,0.0,12,0,True,False,True,nan,nan,0.1701388888888889,0.22743055555555555,False,4a6886b3c1dc9ff47609c83e3b72a5a95017628db048611253df87fc67fef313
post_iclr_v2_mnist_mlp_N3_W64_S9300,9300,3,64,A0,ordinary greedy baseline,greedy_soup,ordinary_soup,False,0.886,0.4691139208445675,0.86,0.48460493127940574,0.0,0.0,5,5,False,True,True,0.6,2,0.1753472222222222,0.22743055555555555,False,4a6886b3c1dc9ff47609c83e3b72a5a95017628db048611253df87fc67fef313
post_iclr_v2_mnist_mlp_N3_W64_S9300,9300,3,64,A1,official-synchronization pool,official_git_rebasin,official_synchronization,False,0.8754,0.6002077714552404,0.862,0.6115173725800706,0.010600000000000054,0.010600000000000054,7,7,False,True,False,0.6,2,0.1753472222222222,0.22743055555555555,False,4a6886b3c1dc9ff47609c83e3b72a5a95017628db048611253df87fc67fef313
post_iclr_v2_mnist_mlp_N3_W64_S9300,9300,3,64,A2,gauge-only augmentation,greedy_soup,ordinary_soup,False,0.886,0.4691139208445675,0.86,0.48460493127940574,0.0,0.0,7,7,False,True,True,0.6,2,0.1753472222222222,0.22743055555555555,False,4a6886b3c1dc9ff47609c83e3b72a5a95017628db048611253df87fc67fef313
post_iclr_v2_mnist_mlp_N3_W64_S9300,9300,3,64,A3,gauge plus soup augmentation,union_gauge_soup,union_gauge_soup,True,0.8755,0.5877818584232125,0.863,0.5990960364420461,0.010500000000000065,0.010500000000000065,10,10,False,True,False,0.4,3,0.1753472222222222,0.22743055555555555,False,4a6886b3c1dc9ff47609c83e3b72a5a95017628db048611253df87fc67fef313
post_iclr_v2_mnist_mlp_N3_W64_S9300,9300,3,64,A4,diagnostic-only augmentation,official_git_rebasin,official_synchronization,False,0.8754,0.6002077714552404,0.862,0.6115173725800706,0.010600000000000054,0.010600000000000054,7,7,False,True,False,0.6,2,0.1753472222222222,0.22743055555555555,False,4a6886b3c1dc9ff47609c83e3b72a5a95017628db048611253df87fc67fef313
post_iclr_v2_mnist_mlp_N3_W64_S9300,9300,3,64,A5,full TwistedMerge selector,union_gauge_soup,union_gauge_soup,True,0.8755,0.5877818584232125,0.863,0.5990960364420461,0.010500000000000065,0.010500000000000065,12,12,False,True,False,0.4,3,0.1753472222222222,0.22743055555555555,False,4a6886b3c1dc9ff47609c83e3b72a5a95017628db048611253df87fc67fef313
post_iclr_v2_mnist_mlp_N3_W64_S9300,9300,3,64,B0,budget-matched ordinary soup control,greedy_soup,ordinary_soup,False,0.886,0.4691139208445675,0.86,0.48460493127940574,0.0,0.0,12,12,False,True,True,nan,nan,0.1753472222222222,0.22743055555555555,False,4a6886b3c1dc9ff47609c83e3b72a5a95017628db048611253df87fc67fef313
post_iclr_v2_mnist_mlp_N3_W64_S9300,9300,3,64,A6,test oracle upper bound,greedy_soup,ordinary_soup,False,0.886,0.4691139208445675,0.86,0.48460493127940574,0.0,0.0,12,0,True,False,True,nan,nan,0.1753472222222222,0.22743055555555555,False,4a6886b3c1dc9ff47609c83e3b72a5a95017628db048611253df87fc67fef313
post_iclr_v2_mnist_mlp_N4_W32_S9300,9300,4,32,A0,ordinary greedy baseline,greedy_soup,ordinary_soup,False,0.867,0.5969485715821851,0.854,0.6096036238507077,0.0,0.0,6,6,False,True,True,0.8,2,0.29296875,0.22743055555555555,False,4a6886b3c1dc9ff47609c83e3b72a5a95017628db048611253df87fc67fef313
post_iclr_v2_mnist_mlp_N4_W32_S9300,9300,4,32,A1,official-synchronization pool,greedy_soup,ordinary_soup,False,0.867,0.5969485715821851,0.854,0.6096036238507077,0.0,0.0,8,8,False,True,True,0.8,2,0.29296875,0.22743055555555555,False,4a6886b3c1dc9ff47609c83e3b72a5a95017628db048611253df87fc67fef313
post_iclr_v2_mnist_mlp_N4_W32_S9300,9300,4,32,A2,gauge-only augmentation,greedy_soup,ordinary_soup,False,0.867,0.5969485715821851,0.854,0.6096036238507077,0.0,0.0,8,8,False,True,True,0.8,2,0.29296875,0.22743055555555555,False,4a6886b3c1dc9ff47609c83e3b72a5a95017628db048611253df87fc67fef313
post_iclr_v2_mnist_mlp_N4_W32_S9300,9300,4,32,A3,gauge plus soup augmentation,greedy_soup,ordinary_soup,False,0.867,0.5969485715821851,0.854,0.6096036238507077,0.0,0.0,11,11,False,True,True,0.8,2,0.29296875,0.22743055555555555,False,4a6886b3c1dc9ff47609c83e3b72a5a95017628db048611253df87fc67fef313
post_iclr_v2_mnist_mlp_N4_W32_S9300,9300,4,32,A4,diagnostic-only augmentation,greedy_soup,ordinary_soup,False,0.867,0.5969485715821851,0.854,0.6096036238507077,0.0,0.0,8,8,False,True,True,0.8,2,0.29296875,0.22743055555555555,True,4a6886b3c1dc9ff47609c83e3b72a5a95017628db048611253df87fc67fef313
post_iclr_v2_mnist_mlp_N4_W32_S9300,9300,4,32,A5,full TwistedMerge selector,greedy_soup,ordinary_soup,False,0.867,0.5969485715821851,0.854,0.6096036238507077,0.0,0.0,13,13,False,True,True,0.8,2,0.29296875,0.22743055555555555,False,4a6886b3c1dc9ff47609c83e3b72a5a95017628db048611253df87fc67fef313
post_iclr_v2_mnist_mlp_N4_W32_S9300,9300,4,32,B0,budget-matched ordinary soup control,greedy_soup,ordinary_soup,False,0.867,0.5969485715821851,0.854,0.6096036238507077,0.0,0.0,13,13,False,True,True,nan,nan,0.29296875,0.22743055555555555,False,4a6886b3c1dc9ff47609c83e3b72a5a95017628db048611253df87fc67fef313
post_iclr_v2_mnist_mlp_N4_W32_S9300,9300,4,32,A6,test oracle upper bound,greedy_soup,ordinary_soup,False,0.867,0.5969485715821851,0.854,0.6096036238507077,0.0,0.0,13,0,True,False,True,nan,nan,0.29296875,0.22743055555555555,False,4a6886b3c1dc9ff47609c83e3b72a5a95017628db048611253df87fc67fef313
post_iclr_v2_mnist_mlp_N4_W64_S9300,9300,4,64,A0,ordinary greedy baseline,greedy_soup,ordinary_soup,False,0.8834,0.46849433296499193,0.87,0.4811498463011885,0.0,0.0,6,6,False,True,False,0.6,2,0.298828125,0.22743055555555555,False,4a6886b3c1dc9ff47609c83e3b72a5a95017628db048611253df87fc67fef313
post_iclr_v2_mnist_mlp_N4_W64_S9300,9300,4,64,A1,official-synchronization pool,greedy_soup,ordinary_soup,False,0.8834,0.46849433296499193,0.87,0.4811498463011885,0.0,0.0,8,8,False,True,False,0.6,2,0.298828125,0.22743055555555555,False,4a6886b3c1dc9ff47609c83e3b72a5a95017628db048611253df87fc67fef313
post_iclr_v2_mnist_mlp_N4_W64_S9300,9300,4,64,A2,gauge-only augmentation,greedy_soup,ordinary_soup,False,0.8834,0.46849433296499193,0.87,0.4811498463011885,0.0,0.0,8,8,False,True,False,0.6,2,0.298828125,0.22743055555555555,False,4a6886b3c1dc9ff47609c83e3b72a5a95017628db048611253df87fc67fef313
post_iclr_v2_mnist_mlp_N4_W64_S9300,9300,4,64,A3,gauge plus soup augmentation,greedy_soup,ordinary_soup,False,0.8834,0.46849433296499193,0.87,0.4811498463011885,0.0,0.0,11,11,False,True,False,0.6,2,0.298828125,0.22743055555555555,False,4a6886b3c1dc9ff47609c83e3b72a5a95017628db048611253df87fc67fef313
post_iclr_v2_mnist_mlp_N4_W64_S9300,9300,4,64,A4,diagnostic-only augmentation,greedy_soup,ordinary_soup,False,0.8834,0.46849433296499193,0.87,0.4811498463011885,0.0,0.0,8,8,False,True,False,0.6,2,0.298828125,0.22743055555555555,True,4a6886b3c1dc9ff47609c83e3b72a5a95017628db048611253df87fc67fef313
post_iclr_v2_mnist_mlp_N4_W64_S9300,9300,4,64,A5,full TwistedMerge selector,greedy_soup,ordinary_soup,False,0.8834,0.46849433296499193,0.87,0.4811498463011885,0.0,0.0,13,13,False,True,False,0.6,2,0.298828125,0.22743055555555555,False,4a6886b3c1dc9ff47609c83e3b72a5a95017628db048611253df87fc67fef313
post_iclr_v2_mnist_mlp_N4_W64_S9300,9300,4,64,B0,budget-matched ordinary soup control,greedy_soup,ordinary_soup,False,0.8834,0.46849433296499193,0.87,0.4811498463011885,0.0,0.0,13,13,False,True,False,nan,nan,0.298828125,0.22743055555555555,False,4a6886b3c1dc9ff47609c83e3b72a5a95017628db048611253df87fc67fef313
post_iclr_v2_mnist_mlp_N4_W64_S9300,9300,4,64,A6,test oracle upper bound,monomial_gauge_soup,monomial_gauge_soup,True,0.8834,0.46849432866735735,0.87,0.4811498631063223,0.0,0.0,13,0,True,False,True,nan,nan,0.298828125,0.22743055555555555,False,4a6886b3c1dc9ff47609c83e3b72a5a95017628db048611253df87fc67fef313
post_iclr_v2_mnist_mlp_N3_W32_S9301,9301,3,32,A0,ordinary greedy baseline,greedy_soup,ordinary_soup,False,0.8637,0.6093678901268053,0.857,0.6202082112794742,0.0,0.0,5,5,False,True,False,1.0,1,0.19444444444444445,0.22743055555555555,False,5f8314476b3f6fd8c0655ae01822638ee1a61e04b8ce8e28b7fa0b02f65e3cb2
post_iclr_v2_mnist_mlp_N3_W32_S9301,9301,3,32,A1,official-synchronization pool,greedy_soup,ordinary_soup,False,0.8637,0.6093678901268053,0.857,0.6202082112794742,0.0,0.0,7,7,False,True,False,1.0,1,0.19444444444444445,0.22743055555555555,False,5f8314476b3f6fd8c0655ae01822638ee1a61e04b8ce8e28b7fa0b02f65e3cb2
post_iclr_v2_mnist_mlp_N3_W32_S9301,9301,3,32,A2,gauge-only augmentation,greedy_soup,ordinary_soup,False,0.8637,0.6093678901268053,0.857,0.6202082112794742,0.0,0.0,7,7,False,True,False,1.0,1,0.19444444444444445,0.22743055555555555,False,5f8314476b3f6fd8c0655ae01822638ee1a61e04b8ce8e28b7fa0b02f65e3cb2
post_iclr_v2_mnist_mlp_N3_W32_S9301,9301,3,32,A3,gauge plus soup augmentation,union_gauge_soup,union_gauge_soup,True,0.863,0.5936355545855709,0.857,0.604865076772403,0.0007000000000000339,0.0007000000000000339,10,10,False,True,False,0.8,2,0.19444444444444445,0.22743055555555555,False,5f8314476b3f6fd8c0655ae01822638ee1a61e04b8ce8e28b7fa0b02f65e3cb2
post_iclr_v2_mnist_mlp_N3_W32_S9301,9301,3,32,A4,diagnostic-only augmentation,greedy_soup,ordinary_soup,False,0.8637,0.6093678901268053,0.857,0.6202082112794742,0.0,0.0,7,7,False,True,False,1.0,1,0.19444444444444445,0.22743055555555555,False,5f8314476b3f6fd8c0655ae01822638ee1a61e04b8ce8e28b7fa0b02f65e3cb2
post_iclr_v2_mnist_mlp_N3_W32_S9301,9301,3,32,A5,full TwistedMerge selector,union_gauge_soup,union_gauge_soup,True,0.863,0.5936355545855709,0.857,0.604865076772403,0.0007000000000000339,0.0007000000000000339,12,12,False,True,False,0.8,2,0.19444444444444445,0.22743055555555555,False,5f8314476b3f6fd8c0655ae01822638ee1a61e04b8ce8e28b7fa0b02f65e3cb2
post_iclr_v2_mnist_mlp_N3_W32_S9301,9301,3,32,B0,budget-matched ordinary soup control,greedy_soup,ordinary_soup,False,0.8637,0.6093678901268053,0.857,0.6202082112794742,0.0,0.0,12,12,False,True,False,nan,nan,0.19444444444444445,0.22743055555555555,False,5f8314476b3f6fd8c0655ae01822638ee1a61e04b8ce8e28b7fa0b02f65e3cb2
post_iclr_v2_mnist_mlp_N3_W32_S9301,9301,3,32,A6,test oracle upper bound,permutation_gauge_soup,permutation_gauge_soup,True,0.8637,0.6093678865033085,0.857,0.6202082077628002,0.0,0.0,12,0,True,False,True,nan,nan,0.19444444444444445,0.22743055555555555,False,5f8314476b3f6fd8c0655ae01822638ee1a61e04b8ce8e28b7fa0b02f65e3cb2
post_iclr_v2_mnist_mlp_N3_W64_S9301,9301,3,64,A0,ordinary greedy baseline,greedy_soup,ordinary_soup,False,0.8761,0.4757480851428962,0.868,0.48510092566109964,0.0,0.0027000000000000357,5,5,False,True,False,0.8,2,0.1753472222222222,0.22743055555555555,False,5f8314476b3f6fd8c0655ae01822638ee1a61e04b8ce8e28b7fa0b02f65e3cb2
post_iclr_v2_mnist_mlp_N3_W64_S9301,9301,3,64,A1,official-synchronization pool,official_c2m3,official_synchronization,False,0.8779,0.5710106211413164,0.869,0.5868159593462479,-0.0018000000000000238,0.0009000000000000119,7,7,False,True,False,0.4,4,0.1753472222222222,0.22743055555555555,False,5f8314476b3f6fd8c0655ae01822638ee1a61e04b8ce8e28b7fa0b02f65e3cb2
post_iclr_v2_mnist_mlp_N3_W64_S9301,9301,3,64,A2,gauge-only augmentation,greedy_soup,ordinary_soup,False,0.8761,0.4757480851428962,0.868,0.48510092566109964,0.0,0.0027000000000000357,7,7,False,True,False,0.8,2,0.1753472222222222,0.22743055555555555,False,5f8314476b3f6fd8c0655ae01822638ee1a61e04b8ce8e28b7fa0b02f65e3cb2
post_iclr_v2_mnist_mlp_N3_W64_S9301,9301,3,64,A3,gauge plus soup augmentation,greedy_soup,ordinary_soup,False,0.8761,0.4757480851428962,0.868,0.48510092566109964,0.0,0.0027000000000000357,10,10,False,True,False,0.8,2,0.1753472222222222,0.22743055555555555,False,5f8314476b3f6fd8c0655ae01822638ee1a61e04b8ce8e28b7fa0b02f65e3cb2
post_iclr_v2_mnist_mlp_N3_W64_S9301,9301,3,64,A4,diagnostic-only augmentation,official_c2m3,official_synchronization,False,0.8779,0.5710106211413164,0.869,0.5868159593462479,-0.0018000000000000238,0.0009000000000000119,7,7,False,True,False,0.4,4,0.1753472222222222,0.22743055555555555,False,5f8314476b3f6fd8c0655ae01822638ee1a61e04b8ce8e28b7fa0b02f65e3cb2
post_iclr_v2_mnist_mlp_N3_W64_S9301,9301,3,64,A5,full TwistedMerge selector,official_c2m3,official_synchronization,False,0.8779,0.5710106211413164,0.869,0.5868159593462479,-0.0018000000000000238,0.0009000000000000119,12,12,False,True,False,0.4,4,0.1753472222222222,0.22743055555555555,False,5f8314476b3f6fd8c0655ae01822638ee1a61e04b8ce8e28b7fa0b02f65e3cb2
post_iclr_v2_mnist_mlp_N3_W64_S9301,9301,3,64,B0,budget-matched ordinary soup control,greedy_soup,ordinary_soup,False,0.8761,0.4757480851428962,0.868,0.48510092566109964,0.0,0.0027000000000000357,12,12,False,True,False,nan,nan,0.1753472222222222,0.22743055555555555,False,5f8314476b3f6fd8c0655ae01822638ee1a61e04b8ce8e28b7fa0b02f65e3cb2
post_iclr_v2_mnist_mlp_N3_W64_S9301,9301,3,64,A6,test oracle upper bound,official_git_rebasin,official_synchronization,False,0.8788,0.5936270430819713,0.868,0.6067450748912524,-0.0027000000000000357,0.0,12,0,True,False,True,nan,nan,0.1753472222222222,0.22743055555555555,False,5f8314476b3f6fd8c0655ae01822638ee1a61e04b8ce8e28b7fa0b02f65e3cb2
post_iclr_v2_mnist_mlp_N4_W32_S9301,9301,4,32,A0,ordinary greedy baseline,greedy_soup,ordinary_soup,False,0.8632,0.602880441241723,0.858,0.6108417765344493,0.0,0.007600000000000051,6,6,False,True,False,0.8,2,0.283203125,0.22743055555555555,False,5f8314476b3f6fd8c0655ae01822638ee1a61e04b8ce8e28b7fa0b02f65e3cb2
post_iclr_v2_mnist_mlp_N4_W32_S9301,9301,4,32,A1,official-synchronization pool,greedy_soup,ordinary_soup,False,0.8632,0.602880441241723,0.858,0.6108417765344493,0.0,0.007600000000000051,8,8,False,True,False,0.8,2,0.283203125,0.22743055555555555,False,5f8314476b3f6fd8c0655ae01822638ee1a61e04b8ce8e28b7fa0b02f65e3cb2
post_iclr_v2_mnist_mlp_N4_W32_S9301,9301,4,32,A2,gauge-only augmentation,greedy_soup,ordinary_soup,False,0.8632,0.602880441241723,0.858,0.6108417765344493,0.0,0.007600000000000051,8,8,False,True,False,0.8,2,0.283203125,0.22743055555555555,False,5f8314476b3f6fd8c0655ae01822638ee1a61e04b8ce8e28b7fa0b02f65e3cb2
post_iclr_v2_mnist_mlp_N4_W32_S9301,9301,4,32,A3,gauge plus soup augmentation,union_gauge_soup,union_gauge_soup,True,0.8604,0.5942176260662032,0.859,0.600561182493344,0.0027999999999999137,0.010399999999999965,11,11,False,True,False,0.4,4,0.283203125,0.22743055555555555,False,5f8314476b3f6fd8c0655ae01822638ee1a61e04b8ce8e28b7fa0b02f65e3cb2
post_iclr_v2_mnist_mlp_N4_W32_S9301,9301,4,32,A4,diagnostic-only augmentation,greedy_soup,ordinary_soup,False,0.8632,0.602880441241723,0.858,0.6108417765344493,0.0,0.007600000000000051,8,8,False,True,False,0.8,2,0.283203125,0.22743055555555555,True,5f8314476b3f6fd8c0655ae01822638ee1a61e04b8ce8e28b7fa0b02f65e3cb2
post_iclr_v2_mnist_mlp_N4_W32_S9301,9301,4,32,A5,full TwistedMerge selector,union_gauge_soup,union_gauge_soup,True,0.8604,0.5942176260662032,0.859,0.600561182493344,0.0027999999999999137,0.010399999999999965,13,13,False,True,False,0.4,4,0.283203125,0.22743055555555555,False,5f8314476b3f6fd8c0655ae01822638ee1a61e04b8ce8e28b7fa0b02f65e3cb2
post_iclr_v2_mnist_mlp_N4_W32_S9301,9301,4,32,B0,budget-matched ordinary soup control,greedy_soup,ordinary_soup,False,0.8632,0.602880441241723,0.858,0.6108417765344493,0.0,0.007600000000000051,13,13,False,True,False,nan,nan,0.283203125,0.22743055555555555,False,5f8314476b3f6fd8c0655ae01822638ee1a61e04b8ce8e28b7fa0b02f65e3cb2
post_iclr_v2_mnist_mlp_N4_W32_S9301,9301,4,32,A6,test oracle upper bound,individual_1,individual,False,0.8708,0.5935788403756568,0.849,0.6168754422373603,-0.007600000000000051,0.0,13,0,True,False,True,nan,nan,0.283203125,0.22743055555555555,False,5f8314476b3f6fd8c0655ae01822638ee1a61e04b8ce8e28b7fa0b02f65e3cb2
post_iclr_v2_mnist_mlp_N4_W64_S9301,9301,4,64,A0,ordinary greedy baseline,greedy_soup,ordinary_soup,False,0.8794,0.478211745227038,0.868,0.49595042209816165,0.0,0.0025000000000000577,6,6,False,True,False,0.6,3,0.2939453125,0.22743055555555555,False,5f8314476b3f6fd8c0655ae01822638ee1a61e04b8ce8e28b7fa0b02f65e3cb2
post_iclr_v2_mnist_mlp_N4_W64_S9301,9301,4,64,A1,official-synchronization pool,greedy_soup,ordinary_soup,False,0.8794,0.478211745227038,0.868,0.49595042209816165,0.0,0.0025000000000000577,8,8,False,True,False,0.6,3,0.2939453125,0.22743055555555555,False,5f8314476b3f6fd8c0655ae01822638ee1a61e04b8ce8e28b7fa0b02f65e3cb2
post_iclr_v2_mnist_mlp_N4_W64_S9301,9301,4,64,A2,gauge-only augmentation,greedy_soup,ordinary_soup,False,0.8794,0.478211745227038,0.868,0.49595042209816165,0.0,0.0025000000000000577,8,8,False,True,False,0.6,3,0.2939453125,0.22743055555555555,False,5f8314476b3f6fd8c0655ae01822638ee1a61e04b8ce8e28b7fa0b02f65e3cb2
post_iclr_v2_mnist_mlp_N4_W64_S9301,9301,4,64,A3,gauge plus soup augmentation,monomial_gauge_soup,monomial_gauge_soup,True,0.8794,0.4782117433958949,0.868,0.49595041426015085,0.0,0.0025000000000000577,11,11,False,True,False,0.6,3,0.2939453125,0.22743055555555555,False,5f8314476b3f6fd8c0655ae01822638ee1a61e04b8ce8e28b7fa0b02f65e3cb2
post_iclr_v2_mnist_mlp_N4_W64_S9301,9301,4,64,A4,diagnostic-only augmentation,greedy_soup,ordinary_soup,False,0.8794,0.478211745227038,0.868,0.49595042209816165,0.0,0.0025000000000000577,8,8,False,True,False,0.6,3,0.2939453125,0.22743055555555555,True,5f8314476b3f6fd8c0655ae01822638ee1a61e04b8ce8e28b7fa0b02f65e3cb2
post_iclr_v2_mnist_mlp_N4_W64_S9301,9301,4,64,A5,full TwistedMerge selector,monomial_gauge_soup,monomial_gauge_soup,True,0.8794,0.4782117433958949,0.868,0.49595041426015085,0.0,0.0025000000000000577,13,13,False,True,False,0.6,3,0.2939453125,0.22743055555555555,False,5f8314476b3f6fd8c0655ae01822638ee1a61e04b8ce8e28b7fa0b02f65e3cb2
post_iclr_v2_mnist_mlp_N4_W64_S9301,9301,4,64,B0,budget-matched ordinary soup control,greedy_soup,ordinary_soup,False,0.8794,0.478211745227038,0.868,0.49595042209816165,0.0,0.0025000000000000577,13,13,False,True,False,nan,nan,0.2939453125,0.22743055555555555,False,5f8314476b3f6fd8c0655ae01822638ee1a61e04b8ce8e28b7fa0b02f65e3cb2
post_iclr_v2_mnist_mlp_N4_W64_S9301,9301,4,64,A6,test oracle upper bound,individual_1,individual,False,0.8819,0.4873728451896808,0.868,0.5081916117542423,-0.0025000000000000577,0.0,13,0,True,False,True,nan,nan,0.2939453125,0.22743055555555555,False,5f8314476b3f6fd8c0655ae01822638ee1a61e04b8ce8e28b7fa0b02f65e3cb2
post_iclr_v2_mnist_mlp_N3_W32_S9302,9302,3,32,A0,ordinary greedy baseline,greedy_soup,ordinary_soup,False,0.8654,0.593926179071446,0.845,0.6445049690660671,0.0,0.000200000000000089,5,5,False,True,False,0.8,2,0.16319444444444445,0.22743055555555555,False,a311b01fa160b8e12ac1e43dc6027808af9a57d41d50a34b46658e5c865e982a
post_iclr_v2_mnist_mlp_N3_W32_S9302,9302,3,32,A1,official-synchronization pool,greedy_soup,ordinary_soup,False,0.8654,0.593926179071446,0.845,0.6445049690660671,0.0,0.000200000000000089,7,7,False,True,False,0.8,2,0.16319444444444445,0.22743055555555555,False,a311b01fa160b8e12ac1e43dc6027808af9a57d41d50a34b46658e5c865e982a
post_iclr_v2_mnist_mlp_N3_W32_S9302,9302,3,32,A2,gauge-only augmentation,greedy_soup,ordinary_soup,False,0.8654,0.593926179071446,0.845,0.6445049690660671,0.0,0.000200000000000089,7,7,False,True,False,0.8,2,0.16319444444444445,0.22743055555555555,False,a311b01fa160b8e12ac1e43dc6027808af9a57d41d50a34b46658e5c865e982a
post_iclr_v2_mnist_mlp_N3_W32_S9302,9302,3,32,A3,gauge plus soup augmentation,union_gauge_soup,union_gauge_soup,True,0.8656,0.58418497530499,0.845,0.6358336822525598,-0.000200000000000089,0.0,10,10,False,True,True,0.8,2,0.16319444444444445,0.22743055555555555,False,a311b01fa160b8e12ac1e43dc6027808af9a57d41d50a34b46658e5c865e982a
post_iclr_v2_mnist_mlp_N3_W32_S9302,9302,3,32,A4,diagnostic-only augmentation,greedy_soup,ordinary_soup,False,0.8654,0.593926179071446,0.845,0.6445049690660671,0.0,0.000200000000000089,7,7,False,True,False,0.8,2,0.16319444444444445,0.22743055555555555,False,a311b01fa160b8e12ac1e43dc6027808af9a57d41d50a34b46658e5c865e982a
post_iclr_v2_mnist_mlp_N3_W32_S9302,9302,3,32,A5,full TwistedMerge selector,union_gauge_soup,union_gauge_soup,True,0.8656,0.58418497530499,0.845,0.6358336822525598,-0.000200000000000089,0.0,12,12,False,True,True,0.8,2,0.16319444444444445,0.22743055555555555,False,a311b01fa160b8e12ac1e43dc6027808af9a57d41d50a34b46658e5c865e982a
post_iclr_v2_mnist_mlp_N3_W32_S9302,9302,3,32,B0,budget-matched ordinary soup control,greedy_soup,ordinary_soup,False,0.8654,0.593926179071446,0.845,0.6445049690660671,0.0,0.000200000000000089,12,12,False,True,False,nan,nan,0.16319444444444445,0.22743055555555555,False,a311b01fa160b8e12ac1e43dc6027808af9a57d41d50a34b46658e5c865e982a
post_iclr_v2_mnist_mlp_N3_W32_S9302,9302,3,32,A6,test oracle upper bound,union_gauge_soup,union_gauge_soup,True,0.8656,0.58418497530499,0.845,0.6358336822525598,-0.000200000000000089,0.0,12,0,True,False,True,nan,nan,0.16319444444444445,0.22743055555555555,False,a311b01fa160b8e12ac1e43dc6027808af9a57d41d50a34b46658e5c865e982a
post_iclr_v2_mnist_mlp_N3_W64_S9302,9302,3,64,A0,ordinary greedy baseline,greedy_soup,ordinary_soup,False,0.8792,0.47970872655637214,0.869,0.5314891044664546,0.0,0.0024000000000000687,5,5,False,True,False,0.8,2,0.17881944444444445,0.22743055555555555,False,a311b01fa160b8e12ac1e43dc6027808af9a57d41d50a34b46658e5c865e982a
post_iclr_v2_mnist_mlp_N3_W64_S9302,9302,3,64,A1,official-synchronization pool,greedy_soup,ordinary_soup,False,0.8792,0.47970872655637214,0.869,0.5314891044664546,0.0,0.0024000000000000687,7,7,False,True,False,0.4,3,0.17881944444444445,0.22743055555555555,False,a311b01fa160b8e12ac1e43dc6027808af9a57d41d50a34b46658e5c865e982a
post_iclr_v2_mnist_mlp_N3_W64_S9302,9302,3,64,A2,gauge-only augmentation,greedy_soup,ordinary_soup,False,0.8792,0.47970872655637214,0.869,0.5314891044664546,0.0,0.0024000000000000687,7,7,False,True,False,0.8,2,0.17881944444444445,0.22743055555555555,False,a311b01fa160b8e12ac1e43dc6027808af9a57d41d50a34b46658e5c865e982a
