setting_id,seed,method,task_accuracy,negative_log_likelihood,ece,classwise_ece,chart_accuracy,trainable_parameters,stored_parameters,stored_bytes,branch_count,complete_latency_ms_batch128,peak_process_memory_mb,peak_accelerator_memory_mb,training_time_seconds,chart_training_examples,validation_examples,calibration_examples,threshold_selection_examples,test_examples,chart_information,expert_evaluations,abstention_threshold,logits_path,logits_sha256,label_permutation_hash_passed,execution_commit,source_sha256,command
FashionMNIST_ablation_seed21,21,supplied_chart_oracle,0.7325,0.7124993660077295,0.034864061699777286,"[0.016943302441348132, 0.016852776083027578, 0.023647824961972444, 0.01803941207893949, 0.022017403286022193, 0.013637490616260706, 0.036425415816139735, 0.020928869177225806, 0.024357671381316174, 0.013463785400465987]",1.0,58024,58024,232096,8,143.55483301915228,671.75,1180.6875,2.8112554585095495,0,500,500,500,2000,supplied,4,,reports/tmp/chart_followup/logits/ablation_seed_21.npz,00dfb03af6c83ccc08834504b9aa8e7c17e39fb6658a418045678d852fce696b,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,3b0cb0dcec43d5460e7712f0064e88c12f66ecff4ac3cb84740f7d1abab9155e,python experiments/chart_component_ablation.py
FashionMNIST_ablation_seed21,21,random_chart_control,0.27,4.0794677095683305,0.39943613779208365,"[0.09424564507040266, 0.07207990922290156, 0.04928598038526083, 0.07493811133310162, 0.06149469664309874, 0.04401909322932628, 0.09779187697184002, 0.07787879822745884, 0.3398687945683848, 0.08241113068412327]",0.11599999666213989,58024,58024,232096,8,136.09970780089498,671.75,1180.6875,2.8112554585095495,0,500,500,500,2000,inferred,1,,reports/tmp/chart_followup/logits/ablation_seed_21.npz,00dfb03af6c83ccc08834504b9aa8e7c17e39fb6658a418045678d852fce696b,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,3b0cb0dcec43d5460e7712f0064e88c12f66ecff4ac3cb84740f7d1abab9155e,python experiments/chart_component_ablation.py
FashionMNIST_ablation_seed21,21,wrong_group_action_control,0.0815,5.975639087437962,0.6471779065550065,"[0.10514126251295866, 0.16729573249002683, 0.10568977496734422, 0.13214777164177738, 0.08907611197068445, 0.07638809421184972, 0.1001341583878812, 0.12114429042165042, 0.5252823663297201, 0.10748657715802416]",0.6800000071525574,60925,60925,243700,8,139.88550007343292,671.75,1180.6875,6.641845875419676,1000,500,500,500,2000,inferred,1,,reports/tmp/chart_followup/logits/ablation_seed_21.npz,00dfb03af6c83ccc08834504b9aa8e7c17e39fb6658a418045678d852fce696b,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,3b0cb0dcec43d5460e7712f0064e88c12f66ecff4ac3cb84740f7d1abab9155e,python experiments/chart_component_ablation.py
FashionMNIST_ablation_seed21,21,wrong_multiplication_order_control,0.5135,1.7333360455781386,0.09458824991771593,"[0.02776978961743981, 0.029951634485722273, 0.029250503847784357, 0.018107381617304234, 0.03564924138984344, 0.01136993153016228, 0.11101146348972452, 0.051358976173137186, 0.06399078670601896, 0.05124030485133076]",0.6800000071525574,60925,60925,243700,8,148.4186251182109,671.75,1180.6875,6.641845875419676,1000,500,500,500,2000,inferred,1,,reports/tmp/chart_followup/logits/ablation_seed_21.npz,00dfb03af6c83ccc08834504b9aa8e7c17e39fb6658a418045678d852fce696b,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,3b0cb0dcec43d5460e7712f0064e88c12f66ecff4ac3cb84740f7d1abab9155e,python experiments/chart_component_ablation.py
FashionMNIST_ablation_seed21,21,ensemble_reference,0.2275,4.421678079330597,0.4385841418254586,"[0.10116916396106478, 0.08384622600955123, 0.056981182807636095, 0.08639003013948916, 0.0766720850312317, 0.04400018199338944, 0.09897130638697994, 0.08180604990195534, 0.3548875585993664, 0.0920957177911869]",,58024,58024,232096,8,8.4795409347862,671.75,1180.6875,2.8112554585095495,0,500,500,500,2000,none,4,,reports/tmp/chart_followup/logits/ablation_seed_21.npz,00dfb03af6c83ccc08834504b9aa8e7c17e39fb6658a418045678d852fce696b,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,3b0cb0dcec43d5460e7712f0064e88c12f66ecff4ac3cb84740f7d1abab9155e,python experiments/chart_component_ablation.py
FashionMNIST_ablation_seed21,21,generic_low_rank_context_adapter,0.337,2.02607189980363,0.1373997279400284,"[0.10861953846399774, 0.035090366511537935, 0.015298744807082605, 0.030818720776265997, 0.024282879713324282, 0.01687691546591846, 0.03562067317707639, 0.05481722422388779, 0.07099350346513263, 0.057986378458032214]",0.09449999779462814,30402,30402,121608,1,4.113042028620839,671.75,1180.6875,1.3224955829791725,1000,500,500,500,2000,inferred,1,,reports/tmp/chart_followup/logits/ablation_seed_21.npz,00dfb03af6c83ccc08834504b9aa8e7c17e39fb6658a418045678d852fce696b,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,3b0cb0dcec43d5460e7712f0064e88c12f66ecff4ac3cb84740f7d1abab9155e,python experiments/chart_component_ablation.py
FashionMNIST_ablation_seed22,22,single_canonical_raw,0.1975,4.882995735039347,0.5034542300109245,"[0.1029800969858255, 0.07725482233532899, 0.0695846041877547, 0.10767895876374767, 0.0748076887233852, 0.07266411790350939, 0.11645286522963773, 0.07991334324612785, 0.4049371023565068, 0.08158642899221112]",,14506,14506,58024,1,1.7393750604242086,671.75,1180.6875,0.6590166250243783,0,500,500,500,2000,none,1,,reports/tmp/chart_followup/logits/ablation_seed_22.npz,b087e95291cde15c01ef1d5703cb56f54309f449cf046a07be7c04572f992e67,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,3b0cb0dcec43d5460e7712f0064e88c12f66ecff4ac3cb84740f7d1abab9155e,python experiments/chart_component_ablation.py
FashionMNIST_ablation_seed22,22,d4_test_time_augmentation,0.184,2.801355451467653,0.30549159020345834,"[0.03320409749926997, 0.09953190879303696, 0.048448538545287786, 0.076764903757718, 0.023527842833559676, 0.07521767109830847, 0.12899850923946624, 0.06646081143774353, 0.3508422597408206, 0.0861360775895789]",,14506,14506,58024,8,23.445999948307872,671.75,1180.6875,0.6590166250243783,0,500,500,500,2000,none,1,,reports/tmp/chart_followup/logits/ablation_seed_22.npz,b087e95291cde15c01ef1d5703cb56f54309f449cf046a07be7c04572f992e67,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,3b0cb0dcec43d5460e7712f0064e88c12f66ecff4ac3cb84740f7d1abab9155e,python experiments/chart_component_ablation.py
FashionMNIST_ablation_seed22,22,direct_d4_equivariant_task_classifier,0.593,1.171941914813545,0.036735514560722514,"[0.03665942917087264, 0.028167927296650793, 0.027995139520442115, 0.01614129253286555, 0.043344924409688915, 0.03292132617113192, 0.0616109296979672, 0.013172431060627293, 0.02016695485310899, 0.03493981915445186]",,11730,11730,46920,1,9.819999802857637,671.75,1180.6875,5.331787999952212,0,500,500,500,2000,none,1,,reports/tmp/chart_followup/logits/ablation_seed_22.npz,b087e95291cde15c01ef1d5703cb56f54309f449cf046a07be7c04572f992e67,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,3b0cb0dcec43d5460e7712f0064e88c12f66ecff4ac3cb84740f7d1abab9155e,python experiments/chart_component_ablation.py
FashionMNIST_ablation_seed22,22,ordinary_chart_soft_moe,0.239,2.183319161648236,0.1295812882296361,"[0.04500140576653273, 0.07123937239287631, 0.02673594820886335, 0.06852128132715976, 0.027514485433495033, 0.01604103637311528, 0.02720891407522491, 0.06038104393785621, 0.14802330024680785, 0.0169908841402312]",0.15600000321865082,72704,72704,290816,8,7.377249887213111,671.75,1180.6875,0.881767793558538,1000,500,500,500,2000,inferred,1,,reports/tmp/chart_followup/logits/ablation_seed_22.npz,b087e95291cde15c01ef1d5703cb56f54309f449cf046a07be7c04572f992e67,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,3b0cb0dcec43d5460e7712f0064e88c12f66ecff4ac3cb84740f7d1abab9155e,python experiments/chart_component_ablation.py
FashionMNIST_ablation_seed22,22,d4_chart_soft_moe,0.5515,1.2339429541202713,0.049295760744424606,"[0.033344710243446714, 0.029185404110681382, 0.022808672930536535, 0.018732631017919277, 0.03827913909199945, 0.022068606683787306, 0.027181996494661617, 0.02193931360647611, 0.02836711911139656, 0.03940815498616197]",0.6570000052452087,60925,60925,243700,8,15.219374792650342,671.75,1180.6875,4.453679167665541,1000,500,500,500,2000,inferred,1,,reports/tmp/chart_followup/logits/ablation_seed_22.npz,b087e95291cde15c01ef1d5703cb56f54309f449cf046a07be7c04572f992e67,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,3b0cb0dcec43d5460e7712f0064e88c12f66ecff4ac3cb84740f7d1abab9155e,python experiments/chart_component_ablation.py
FashionMNIST_ablation_seed22,22,d4_chart_hard_branch_selection,0.539,1.3245046790414046,0.04512314784001012,"[0.029276991755060284, 0.026767920703722102, 0.022140446625262298, 0.020609103308274968, 0.042238642944522974, 0.017335721242743626, 0.020161400052976848, 0.020679396669391815, 0.031466750111477794, 0.03061799629858199]",0.6570000052452087,60925,60925,243700,8,14.46404098533094,671.75,1180.6875,4.453679167665541,1000,500,500,500,2000,inferred,1,,reports/tmp/chart_followup/logits/ablation_seed_22.npz,b087e95291cde15c01ef1d5703cb56f54309f449cf046a07be7c04572f992e67,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,3b0cb0dcec43d5460e7712f0064e88c12f66ecff4ac3cb84740f7d1abab9155e,python experiments/chart_component_ablation.py
FashionMNIST_ablation_seed22,22,inverse_transform_one_canonical_expert,0.6555,0.9757885996289745,0.036693039077584054,"[0.02268232825394333, 0.03112559296446328, 0.02958788005689034, 0.014199468108397258, 0.023162136959176585, 0.017982989193740515, 0.0959090140915455, 0.012343422457985163, 0.02295397205280519, 0.017497655103724807]",0.6570000052452087,17407,17407,69628,8,26.031332788988948,671.75,1180.6875,4.511849291156977,1000,500,500,500,2000,inferred,1,,reports/tmp/chart_followup/logits/ablation_seed_22.npz,b087e95291cde15c01ef1d5703cb56f54309f449cf046a07be7c04572f992e67,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,3b0cb0dcec43d5460e7712f0064e88c12f66ecff4ac3cb84740f7d1abab9155e,python experiments/chart_component_ablation.py
FashionMNIST_ablation_seed22,22,inverse_transform_four_expert_average,0.6735,0.9258302676537017,0.035884200473101195,"[0.0254226008930901, 0.026491048658127563, 0.0225161222381623, 0.03015490435082352, 0.025492599507669557, 0.015137192101641276, 0.035815516135905466, 0.021523818682028052, 0.0229770120516586, 0.014852155639631411]",0.6570000052452087,60925,60925,243700,8,125.60750008560717,671.75,1180.6875,6.5678589581511915,1000,500,500,500,2000,inferred,4,,reports/tmp/chart_followup/logits/ablation_seed_22.npz,b087e95291cde15c01ef1d5703cb56f54309f449cf046a07be7c04572f992e67,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,3b0cb0dcec43d5460e7712f0064e88c12f66ecff4ac3cb84740f7d1abab9155e,python experiments/chart_component_ablation.py
FashionMNIST_ablation_seed22,22,canonicalize_pool_retransport,0.3955,1.9137920320113264,0.21690290611394963,"[0.06457678416169263, 0.028506332300539824, 0.045226531129636184, 0.042054400748479555, 0.0758815294026126, 0.24976135948432882, 0.08538062993648758, 0.09282200664733073, 0.04926305522655603, 0.08569437779982549]",0.6570000052452087,60925,60925,243700,8,136.09016593545675,671.75,1180.6875,6.5678589581511915,1000,500,500,500,2000,inferred,4,,reports/tmp/chart_followup/logits/ablation_seed_22.npz,b087e95291cde15c01ef1d5703cb56f54309f449cf046a07be7c04572f992e67,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,3b0cb0dcec43d5460e7712f0064e88c12f66ecff4ac3cb84740f7d1abab9155e,python experiments/chart_component_ablation.py
FashionMNIST_ablation_seed22,22,uncertainty_weighted_retransport,0.395,1.8693644110714984,0.1783655602689827,"[0.06667246567817821, 0.055030198476317946, 0.05625732116390103, 0.05369114893538084, 0.05092561773763154, 0.16099275574640037, 0.12300504243625061, 0.08529521566190917, 0.06947313039370567, 0.08511717376003705]",0.6570000052452087,60925,60925,243700,8,179.05945796519518,671.75,1180.6875,6.5678589581511915,1000,500,500,500,2000,inferred,4,,reports/tmp/chart_followup/logits/ablation_seed_22.npz,b087e95291cde15c01ef1d5703cb56f54309f449cf046a07be7c04572f992e67,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,3b0cb0dcec43d5460e7712f0064e88c12f66ecff4ac3cb84740f7d1abab9155e,python experiments/chart_component_ablation.py
FashionMNIST_ablation_seed22,22,abstaining_retransport,0.368,2.0035617308437654,0.25605173695224936,"[0.03440243527853461, 0.04443474431158306, 0.03761719117227228, 0.04612575497705095, 0.05810570962471779, 0.21029204594859902, 0.08636246919595782, 0.08756303864475704, 0.06843713074394708, 0.08564201944977928]",0.6570000052452087,60925,60925,243700,8,180.14458403922617,671.75,1180.6875,6.5678589581511915,1000,500,500,500,2000,inferred,4,0.42007964849472046,reports/tmp/chart_followup/logits/ablation_seed_22.npz,b087e95291cde15c01ef1d5703cb56f54309f449cf046a07be7c04572f992e67,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,3b0cb0dcec43d5460e7712f0064e88c12f66ecff4ac3cb84740f7d1abab9155e,python experiments/chart_component_ablation.py
FashionMNIST_ablation_seed22,22,supplied_chart_oracle,0.743,0.6812081279385319,0.02838049923886561,"[0.014052380626281481, 0.01855561586127113, 0.017815191467077662, 0.02769717699751017, 0.015062270826746898, 0.016231647774762117, 0.018850763135505946, 0.01877180173858434, 0.01125323414813117, 0.010308750627919522]",1.0,58024,58024,232096,8,140.40929195471108,671.75,1180.6875,2.7150262920185924,0,500,500,500,2000,supplied,4,,reports/tmp/chart_followup/logits/ablation_seed_22.npz,b087e95291cde15c01ef1d5703cb56f54309f449cf046a07be7c04572f992e67,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,3b0cb0dcec43d5460e7712f0064e88c12f66ecff4ac3cb84740f7d1abab9155e,python experiments/chart_component_ablation.py
FashionMNIST_ablation_seed22,22,random_chart_control,0.2605,4.177871872803632,0.42870496027220173,"[0.1125781340265007, 0.07886834134129476, 0.05675750010321004, 0.11264780481169848, 0.0557660525456449, 0.04757964898531599, 0.05715043815071291, 0.07501958976306053, 0.3369633366280705, 0.07740155796533646]",0.12150000035762787,58024,58024,232096,8,142.56233302876353,671.75,1180.6875,2.7150262920185924,0,500,500,500,2000,inferred,1,,reports/tmp/chart_followup/logits/ablation_seed_22.npz,b087e95291cde15c01ef1d5703cb56f54309f449cf046a07be7c04572f992e67,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,3b0cb0dcec43d5460e7712f0064e88c12f66ecff4ac3cb84740f7d1abab9155e,python experiments/chart_component_ablation.py
FashionMNIST_ablation_seed22,22,wrong_group_action_control,0.093,5.835242405382521,0.6346892731201548,"[0.11570731012886165, 0.15450153579650924, 0.10541605201986945, 0.14904608090301602, 0.07739521274235721, 0.06984047345951042, 0.07843016475628016, 0.1303153217567278, 0.5086221785930184, 0.09458041274224768]",0.6570000052452087,60925,60925,243700,8,135.8594170305878,671.75,1180.6875,6.5678589581511915,1000,500,500,500,2000,inferred,1,,reports/tmp/chart_followup/logits/ablation_seed_22.npz,b087e95291cde15c01ef1d5703cb56f54309f449cf046a07be7c04572f992e67,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,3b0cb0dcec43d5460e7712f0064e88c12f66ecff4ac3cb84740f7d1abab9155e,python experiments/chart_component_ablation.py
FashionMNIST_ablation_seed22,22,wrong_multiplication_order_control,0.5045,1.7629910453183328,0.09238915658120424,"[0.040183198423007334, 0.04168056164776912, 0.027248681214771826, 0.05194683916238723, 0.015718806721581866, 0.03213348442432035, 0.07316437580629627, 0.04766467799180187, 0.05461258700405283, 0.044832633443958526]",0.6570000052452087,60925,60925,243700,8,141.8525001499802,671.75,1180.6875,6.5678589581511915,1000,500,500,500,2000,inferred,1,,reports/tmp/chart_followup/logits/ablation_seed_22.npz,b087e95291cde15c01ef1d5703cb56f54309f449cf046a07be7c04572f992e67,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,3b0cb0dcec43d5460e7712f0064e88c12f66ecff4ac3cb84740f7d1abab9155e,python experiments/chart_component_ablation.py
FashionMNIST_ablation_seed22,22,ensemble_reference,0.215,4.326659080328942,0.45709174245195716,"[0.11926992437266452, 0.07946913926597715, 0.0653883479805876, 0.12944971353494095, 0.0696523794539487, 0.051930257458636435, 0.06573551533733057, 0.0835922281067426, 0.3513106581382621, 0.07939263285255348]",,58024,58024,232096,8,8.08487506583333,671.75,1180.6875,2.7150262920185924,0,500,500,500,2000,none,4,,reports/tmp/chart_followup/logits/ablation_seed_22.npz,b087e95291cde15c01ef1d5703cb56f54309f449cf046a07be7c04572f992e67,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,3b0cb0dcec43d5460e7712f0064e88c12f66ecff4ac3cb84740f7d1abab9155e,python experiments/chart_component_ablation.py
FashionMNIST_ablation_seed22,22,generic_low_rank_context_adapter,0.2595,2.0018084195237154,0.08077262825477527,"[0.054310551134380394, 0.05223434828249686, 0.05791196023890442, 0.02905355502764868, 0.040844921772943514, 0.02641497061272323, 0.02261671785258053, 0.03814567758252203, 0.0516533689621643, 0.024624138093178066]",0.15600000321865082,30402,30402,121608,1,4.1790001560002565,671.75,1180.6875,1.5868867088574916,1000,500,500,500,2000,inferred,1,,reports/tmp/chart_followup/logits/ablation_seed_22.npz,b087e95291cde15c01ef1d5703cb56f54309f449cf046a07be7c04572f992e67,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,3b0cb0dcec43d5460e7712f0064e88c12f66ecff4ac3cb84740f7d1abab9155e,python experiments/chart_component_ablation.py
FashionMNIST_ablation_seed23,23,single_canonical_raw,0.2205,4.531543979841422,0.4893226570737551,"[0.10811261837918962, 0.07298870870164326, 0.06301311055599336, 0.10699404394768477, 0.08757705030279656, 0.06184519406192372, 0.07911170639795227, 0.08477566400700966, 0.40283800846474255, 0.07596569652149618]",,14506,14506,58024,1,1.7794999293982983,671.75,1180.6875,0.6423143330030143,0,500,500,500,2000,none,1,,reports/tmp/chart_followup/logits/ablation_seed_23.npz,5a60f570ed7c6e6e7494400749d8d816a046d73f4eb387037ee2f491c538cf6f,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,3b0cb0dcec43d5460e7712f0064e88c12f66ecff4ac3cb84740f7d1abab9155e,python experiments/chart_component_ablation.py
FashionMNIST_ablation_seed23,23,d4_test_time_augmentation,0.147,2.5581395197890786,0.37057651258250024,"[0.04467247725183343, 0.09528112693042595, 0.06412274469846543, 0.04679737587983555, 0.030849959845915438, 0.06932589417772647, 0.08091883996959351, 0.08147786605153637, 0.4047811390339393, 0.08755284026894028]",,14506,14506,58024,8,22.867041872814298,671.75,1180.6875,0.6423143330030143,0,500,500,500,2000,none,1,,reports/tmp/chart_followup/logits/ablation_seed_23.npz,5a60f570ed7c6e6e7494400749d8d816a046d73f4eb387037ee2f491c538cf6f,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,3b0cb0dcec43d5460e7712f0064e88c12f66ecff4ac3cb84740f7d1abab9155e,python experiments/chart_component_ablation.py
FashionMNIST_ablation_seed23,23,direct_d4_equivariant_task_classifier,0.607,1.1424617247630118,0.06562293744247057,"[0.019057639612410245, 0.03257117105702386, 0.023960603435384337, 0.03571633901171089, 0.023808743666339772, 0.016094895032131237, 0.035770813302070305, 0.028715803163869093, 0.058023174749104685, 0.02632101449957158]",,11730,11730,46920,1,8.5807079449296,671.75,1180.6875,5.273914959048852,0,500,500,500,2000,none,1,,reports/tmp/chart_followup/logits/ablation_seed_23.npz,5a60f570ed7c6e6e7494400749d8d816a046d73f4eb387037ee2f491c538cf6f,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,3b0cb0dcec43d5460e7712f0064e88c12f66ecff4ac3cb84740f7d1abab9155e,python experiments/chart_component_ablation.py
FashionMNIST_ablation_seed23,23,ordinary_chart_soft_moe,0.2735,1.9638346909093436,0.1062983532184763,"[0.038623643980352465, 0.050547517249250454, 0.029615716906333616, 0.02971631899998767, 0.0258750443753133, 0.03566717115003448, 0.03514949612144295, 0.0531626345737672, 0.12894719585519374, 0.09655494945597481]",0.17299999296665192,72704,72704,290816,8,7.81470793299377,671.75,1180.6875,0.9507162931840867,1000,500,500,500,2000,inferred,1,,reports/tmp/chart_followup/logits/ablation_seed_23.npz,5a60f570ed7c6e6e7494400749d8d816a046d73f4eb387037ee2f491c538cf6f,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,3b0cb0dcec43d5460e7712f0064e88c12f66ecff4ac3cb84740f7d1abab9155e,python experiments/chart_component_ablation.py
FashionMNIST_ablation_seed23,23,d4_chart_soft_moe,0.5405,1.2426939453739472,0.06879836949880441,"[0.02563274210064109, 0.03736039911778054, 0.025676254233513676, 0.02661966400333631, 0.036103282449466534, 0.02845357458173585, 0.007166473639206476, 0.039800861151915, 0.03740969068264849, 0.032627785436789826]",0.675000011920929,60925,60925,243700,8,16.375250183045864,671.75,1180.6875,4.499658252112567,1000,500,500,500,2000,inferred,1,,reports/tmp/chart_followup/logits/ablation_seed_23.npz,5a60f570ed7c6e6e7494400749d8d816a046d73f4eb387037ee2f491c538cf6f,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,3b0cb0dcec43d5460e7712f0064e88c12f66ecff4ac3cb84740f7d1abab9155e,python experiments/chart_component_ablation.py
FashionMNIST_ablation_seed23,23,d4_chart_hard_branch_selection,0.535,1.338623137961952,0.03513900302770997,"[0.016789687776142825, 0.02991804632454437, 0.022726901169170192, 0.04078918020010922, 0.03011170995859849, 0.019471060727812423, 0.02251103535493898, 0.03179055830996766, 0.051334222060248395, 0.024503156891259835]",0.675000011920929,60925,60925,243700,8,17.1508751809597,671.75,1180.6875,4.499658252112567,1000,500,500,500,2000,inferred,1,,reports/tmp/chart_followup/logits/ablation_seed_23.npz,5a60f570ed7c6e6e7494400749d8d816a046d73f4eb387037ee2f491c538cf6f,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,3b0cb0dcec43d5460e7712f0064e88c12f66ecff4ac3cb84740f7d1abab9155e,python experiments/chart_component_ablation.py
FashionMNIST_ablation_seed23,23,inverse_transform_one_canonical_expert,0.641,0.9827917698823144,0.03052220411256072,"[0.019230221446164916, 0.02593126653145709, 0.03692720408471108, 0.02355881359678973, 0.039884023303313657, 0.026865796149348316, 0.03836351460739263, 0.018263672355244284, 0.03504187383975965, 0.014887487624049069]",0.675000011920929,17407,17407,69628,8,26.591166853904724,671.75,1180.6875,4.4798412919044495,1000,500,500,500,2000,inferred,1,,reports/tmp/chart_followup/logits/ablation_seed_23.npz,5a60f570ed7c6e6e7494400749d8d816a046d73f4eb387037ee2f491c538cf6f,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,3b0cb0dcec43d5460e7712f0064e88c12f66ecff4ac3cb84740f7d1abab9155e,python experiments/chart_component_ablation.py
FashionMNIST_ablation_seed23,23,inverse_transform_four_expert_average,0.66,0.9452908715468814,0.03553842323051162,"[0.03375854993721051, 0.025579784164508075, 0.022627180079646793, 0.02499597825824476, 0.026306025674380177, 0.010671949036789315, 0.07018615169257615, 0.019962772521997862, 0.020557034802564277, 0.01584615069483028]",0.675000011920929,60925,60925,243700,8,141.76887506619096,671.75,1180.6875,6.512631376972422,1000,500,500,500,2000,inferred,4,,reports/tmp/chart_followup/logits/ablation_seed_23.npz,5a60f570ed7c6e6e7494400749d8d816a046d73f4eb387037ee2f491c538cf6f,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,3b0cb0dcec43d5460e7712f0064e88c12f66ecff4ac3cb84740f7d1abab9155e,python experiments/chart_component_ablation.py
FashionMNIST_ablation_seed23,23,canonicalize_pool_retransport,0.403,1.6951870427925502,0.20813426417198214,"[0.058932952365875674, 0.04048413696611954, 0.04325472972756883, 0.040432156616778736, 0.06487941005423122, 0.1819467551706559, 0.1573704127312053, 0.09037518428996034, 0.047376603579242255, 0.08667006798181019]",0.675000011920929,60925,60925,243700,8,148.24712509289384,671.75,1180.6875,6.512631376972422,1000,500,500,500,2000,inferred,4,,reports/tmp/chart_followup/logits/ablation_seed_23.npz,5a60f570ed7c6e6e7494400749d8d816a046d73f4eb387037ee2f491c538cf6f,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,3b0cb0dcec43d5460e7712f0064e88c12f66ecff4ac3cb84740f7d1abab9155e,python experiments/chart_component_ablation.py
FashionMNIST_ablation_seed23,23,uncertainty_weighted_retransport,0.3565,1.7082625752174754,0.20450233201791884,"[0.05052334079048321, 0.06133466830386236, 0.04681581847172842, 0.04059599563314657, 0.047635643544344, 0.1335233641420171, 0.12996413072889937, 0.08451164647488703, 0.12711033674229155, 0.08477670086432836]",0.675000011920929,60925,60925,243700,8,179.80933282524347,671.75,1180.6875,6.512631376972422,1000,500,500,500,2000,inferred,4,,reports/tmp/chart_followup/logits/ablation_seed_23.npz,5a60f570ed7c6e6e7494400749d8d816a046d73f4eb387037ee2f491c538cf6f,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,3b0cb0dcec43d5460e7712f0064e88c12f66ecff4ac3cb84740f7d1abab9155e,python experiments/chart_component_ablation.py
FashionMNIST_ablation_seed23,23,abstaining_retransport,0.3805,1.7265127349561418,0.24005736095725155,"[0.0359224831097309, 0.045496348879069545, 0.03979427980019691, 0.042015132364239954, 0.05526743789100508, 0.16701457135006686, 0.13182508259191614, 0.08812652984175146, 0.07847003810744065, 0.08620143406389244]",0.675000011920929,60925,60925,243700,8,175.73529109358788,671.75,1180.6875,6.512631376972422,1000,500,500,500,2000,inferred,4,0.3646325170993805,reports/tmp/chart_followup/logits/ablation_seed_23.npz,5a60f570ed7c6e6e7494400749d8d816a046d73f4eb387037ee2f491c538cf6f,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,3b0cb0dcec43d5460e7712f0064e88c12f66ecff4ac3cb84740f7d1abab9155e,python experiments/chart_component_ablation.py
FashionMNIST_ablation_seed23,23,supplied_chart_oracle,0.7405,0.6775263501062355,0.02594392318927199,"[0.024658001041324238, 0.015609693784431496, 0.025710873961399924, 0.01101964979941214, 0.014932859303748132, 0.010777285950394969, 0.03633155419978743, 0.0147900958235163, 0.020414550644329937, 0.010553730551310073]",1.0,58024,58024,232096,8,138.17708403803408,671.75,1180.6875,2.675104418070987,0,500,500,500,2000,supplied,4,,reports/tmp/chart_followup/logits/ablation_seed_23.npz,5a60f570ed7c6e6e7494400749d8d816a046d73f4eb387037ee2f491c538cf6f,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,3b0cb0dcec43d5460e7712f0064e88c12f66ecff4ac3cb84740f7d1abab9155e,python experiments/chart_component_ablation.py
FashionMNIST_ablation_seed23,23,random_chart_control,0.2635,4.314652212712124,0.43204338227175615,"[0.0795462408172882, 0.08015137497629113, 0.04732023970116382, 0.10331340219835301, 0.06448377311921483, 0.053989502422106754, 0.1060772153801125, 0.08209548162658577, 0.3353313733046988, 0.07522897160330372]",0.11900000274181366,58024,58024,232096,8,139.82191612012684,671.75,1180.6875,2.675104418070987,0,500,500,500,2000,inferred,1,,reports/tmp/chart_followup/logits/ablation_seed_23.npz,5a60f570ed7c6e6e7494400749d8d816a046d73f4eb387037ee2f491c538cf6f,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,3b0cb0dcec43d5460e7712f0064e88c12f66ecff4ac3cb84740f7d1abab9155e,python experiments/chart_component_ablation.py
