seed,method,condition,examples,task_accuracy
26,d4_test_time_augmentation,heldout_compositions,250,0.25200000405311584
26,d4_test_time_augmentation,heldout_reflections,250,0.2240000069141388
26,d4_test_time_augmentation,heldout_rotations,250,0.2240000069141388
26,d4_test_time_augmentation,seen_rotations,250,0.2199999988079071
26,direct_d4_equivariant_task_classifier,ambiguous_symmetric_inputs,250,0.5199999809265137
26,direct_d4_equivariant_task_classifier,blur,250,0.5440000295639038
26,direct_d4_equivariant_task_classifier,chart_distribution_shift,250,0.6119999885559082
26,direct_d4_equivariant_task_classifier,gaussian_corruption,250,0.5519999861717224
26,direct_d4_equivariant_task_classifier,heldout_compositions,250,0.6039999723434448
26,direct_d4_equivariant_task_classifier,heldout_reflections,250,0.6200000047683716
26,direct_d4_equivariant_task_classifier,heldout_rotations,250,0.6119999885559082
26,direct_d4_equivariant_task_classifier,seen_rotations,250,0.6600000262260437
26,ordinary_chart_soft_moe,ambiguous_symmetric_inputs,250,0.2720000147819519
26,ordinary_chart_soft_moe,blur,250,0.328000009059906
26,ordinary_chart_soft_moe,chart_distribution_shift,250,0.2160000056028366
26,ordinary_chart_soft_moe,gaussian_corruption,250,0.2639999985694885
26,ordinary_chart_soft_moe,heldout_compositions,250,0.25200000405311584
26,ordinary_chart_soft_moe,heldout_reflections,250,0.36800000071525574
26,ordinary_chart_soft_moe,heldout_rotations,250,0.2240000069141388
26,ordinary_chart_soft_moe,seen_rotations,250,0.492000013589859
26,d4_chart_soft_moe,ambiguous_symmetric_inputs,250,0.46000000834465027
26,d4_chart_soft_moe,blur,250,0.5799999833106995
26,d4_chart_soft_moe,chart_distribution_shift,250,0.5799999833106995
26,d4_chart_soft_moe,gaussian_corruption,250,0.5360000133514404
26,d4_chart_soft_moe,heldout_compositions,250,0.5680000185966492
26,d4_chart_soft_moe,heldout_reflections,250,0.628000020980835
26,d4_chart_soft_moe,heldout_rotations,250,0.6000000238418579
26,d4_chart_soft_moe,seen_rotations,250,0.5640000104904175
26,d4_chart_hard_branch_selection,ambiguous_symmetric_inputs,250,0.40400001406669617
26,d4_chart_hard_branch_selection,blur,250,0.5400000214576721
26,d4_chart_hard_branch_selection,chart_distribution_shift,250,0.5720000267028809
26,d4_chart_hard_branch_selection,gaussian_corruption,250,0.5440000295639038
26,d4_chart_hard_branch_selection,heldout_compositions,250,0.5640000104904175
26,d4_chart_hard_branch_selection,heldout_reflections,250,0.6159999966621399
26,d4_chart_hard_branch_selection,heldout_rotations,250,0.6000000238418579
26,d4_chart_hard_branch_selection,seen_rotations,250,0.5559999942779541
26,inverse_transform_one_canonical_expert,ambiguous_symmetric_inputs,250,0.41600000858306885
26,inverse_transform_one_canonical_expert,blur,250,0.6800000071525574
26,inverse_transform_one_canonical_expert,chart_distribution_shift,250,0.7080000042915344
26,inverse_transform_one_canonical_expert,gaussian_corruption,250,0.6480000019073486
26,inverse_transform_one_canonical_expert,heldout_compositions,250,0.7160000205039978
26,inverse_transform_one_canonical_expert,heldout_reflections,250,0.7680000066757202
26,inverse_transform_one_canonical_expert,heldout_rotations,250,0.7599999904632568
26,inverse_transform_one_canonical_expert,seen_rotations,250,0.7799999713897705
26,inverse_transform_four_expert_average,ambiguous_symmetric_inputs,250,0.40400001406669617
26,inverse_transform_four_expert_average,blur,250,0.6639999747276306
26,inverse_transform_four_expert_average,chart_distribution_shift,250,0.6880000233650208
26,inverse_transform_four_expert_average,gaussian_corruption,250,0.6359999775886536
26,inverse_transform_four_expert_average,heldout_compositions,250,0.6959999799728394
26,inverse_transform_four_expert_average,heldout_reflections,250,0.7559999823570251
26,inverse_transform_four_expert_average,heldout_rotations,250,0.7360000014305115
26,inverse_transform_four_expert_average,seen_rotations,250,0.7440000176429749
26,canonicalize_pool_retransport,ambiguous_symmetric_inputs,250,0.30799999833106995
26,canonicalize_pool_retransport,blur,250,0.36800000071525574
26,canonicalize_pool_retransport,chart_distribution_shift,250,0.3720000088214874
26,canonicalize_pool_retransport,gaussian_corruption,250,0.3479999899864197
26,canonicalize_pool_retransport,heldout_compositions,250,0.35199999809265137
26,canonicalize_pool_retransport,heldout_reflections,250,0.41600000858306885
26,canonicalize_pool_retransport,heldout_rotations,250,0.42800000309944153
26,canonicalize_pool_retransport,seen_rotations,250,0.42800000309944153
26,uncertainty_weighted_retransport,ambiguous_symmetric_inputs,250,0.164000004529953
26,uncertainty_weighted_retransport,blur,250,0.3199999928474426
26,uncertainty_weighted_retransport,chart_distribution_shift,250,0.3919999897480011
26,uncertainty_weighted_retransport,gaussian_corruption,250,0.3479999899864197
26,uncertainty_weighted_retransport,heldout_compositions,250,0.3959999978542328
26,uncertainty_weighted_retransport,heldout_reflections,250,0.42399999499320984
26,uncertainty_weighted_retransport,heldout_rotations,250,0.41600000858306885
26,uncertainty_weighted_retransport,seen_rotations,250,0.42399999499320984
26,abstaining_retransport,ambiguous_symmetric_inputs,250,0.15600000321865082
26,abstaining_retransport,blur,250,0.36399999260902405
26,abstaining_retransport,chart_distribution_shift,250,0.3799999952316284
26,abstaining_retransport,gaussian_corruption,250,0.36000001430511475
26,abstaining_retransport,heldout_compositions,250,0.3479999899864197
26,abstaining_retransport,heldout_reflections,250,0.41999998688697815
26,abstaining_retransport,heldout_rotations,250,0.40400001406669617
26,abstaining_retransport,seen_rotations,250,0.41999998688697815
26,supplied_chart_oracle,ambiguous_symmetric_inputs,250,0.5
26,supplied_chart_oracle,blur,250,0.7400000095367432
26,supplied_chart_oracle,chart_distribution_shift,250,0.7160000205039978
26,supplied_chart_oracle,gaussian_corruption,250,0.7160000205039978
26,supplied_chart_oracle,heldout_compositions,250,0.7480000257492065
26,supplied_chart_oracle,heldout_reflections,250,0.800000011920929
26,supplied_chart_oracle,heldout_rotations,250,0.7919999957084656
26,supplied_chart_oracle,seen_rotations,250,0.7639999985694885
26,random_chart_control,ambiguous_symmetric_inputs,250,0.23600000143051147
26,random_chart_control,blur,250,0.2759999930858612
26,random_chart_control,chart_distribution_shift,250,0.2639999985694885
26,random_chart_control,gaussian_corruption,250,0.2759999930858612
26,random_chart_control,heldout_compositions,250,0.2759999930858612
26,random_chart_control,heldout_reflections,250,0.2680000066757202
26,random_chart_control,heldout_rotations,250,0.3160000145435333
26,random_chart_control,seen_rotations,250,0.2879999876022339
26,wrong_group_action_control,ambiguous_symmetric_inputs,250,0.1080000028014183
26,wrong_group_action_control,blur,250,0.10000000149011612
26,wrong_group_action_control,chart_distribution_shift,250,0.07599999755620956
26,wrong_group_action_control,gaussian_corruption,250,0.10400000214576721
26,wrong_group_action_control,heldout_compositions,250,0.09200000017881393
26,wrong_group_action_control,heldout_reflections,250,0.07199999690055847
26,wrong_group_action_control,heldout_rotations,250,0.1120000034570694
26,wrong_group_action_control,seen_rotations,250,0.07599999755620956
26,wrong_multiplication_order_control,ambiguous_symmetric_inputs,250,0.40400001406669617
26,wrong_multiplication_order_control,blur,250,0.5239999890327454
26,wrong_multiplication_order_control,chart_distribution_shift,250,0.4560000002384186
26,wrong_multiplication_order_control,gaussian_corruption,250,0.5960000157356262
26,wrong_multiplication_order_control,heldout_compositions,250,0.515999972820282
26,wrong_multiplication_order_control,heldout_reflections,250,0.3440000116825104
26,wrong_multiplication_order_control,heldout_rotations,250,0.7120000123977661
26,wrong_multiplication_order_control,seen_rotations,250,0.7319999933242798
26,ensemble_reference,ambiguous_symmetric_inputs,250,0.2639999985694885
26,ensemble_reference,blur,250,0.2800000011920929
26,ensemble_reference,chart_distribution_shift,250,0.20000000298023224
26,ensemble_reference,gaussian_corruption,250,0.2879999876022339
26,ensemble_reference,heldout_compositions,250,0.24799999594688416
26,ensemble_reference,heldout_reflections,250,0.13600000739097595
26,ensemble_reference,heldout_rotations,250,0.15199999511241913
26,ensemble_reference,seen_rotations,250,0.492000013589859
26,generic_low_rank_context_adapter,ambiguous_symmetric_inputs,250,0.2759999930858612
26,generic_low_rank_context_adapter,blur,250,0.31200000643730164
26,generic_low_rank_context_adapter,chart_distribution_shift,250,0.19599999487400055
26,generic_low_rank_context_adapter,gaussian_corruption,250,0.30000001192092896
26,generic_low_rank_context_adapter,heldout_compositions,250,0.2240000069141388
26,generic_low_rank_context_adapter,heldout_reflections,250,0.17599999904632568
26,generic_low_rank_context_adapter,heldout_rotations,250,0.1599999964237213
26,generic_low_rank_context_adapter,seen_rotations,250,0.5640000104904175
27,single_canonical_raw,ambiguous_symmetric_inputs,250,0.2639999985694885
27,single_canonical_raw,blur,250,0.25600001215934753
27,single_canonical_raw,chart_distribution_shift,250,0.10400000214576721
27,single_canonical_raw,gaussian_corruption,250,0.21199999749660492
27,single_canonical_raw,heldout_compositions,250,0.18799999356269836
27,single_canonical_raw,heldout_reflections,250,0.13199999928474426
27,single_canonical_raw,heldout_rotations,250,0.11999999731779099
27,single_canonical_raw,seen_rotations,250,0.4480000138282776
27,d4_test_time_augmentation,ambiguous_symmetric_inputs,250,0.21199999749660492
27,d4_test_time_augmentation,blur,250,0.20800000429153442
27,d4_test_time_augmentation,chart_distribution_shift,250,0.2879999876022339
27,d4_test_time_augmentation,gaussian_corruption,250,0.24400000274181366
27,d4_test_time_augmentation,heldout_compositions,250,0.23600000143051147
27,d4_test_time_augmentation,heldout_reflections,250,0.30799999833106995
27,d4_test_time_augmentation,heldout_rotations,250,0.24400000274181366
27,d4_test_time_augmentation,seen_rotations,250,0.2840000092983246
27,direct_d4_equivariant_task_classifier,ambiguous_symmetric_inputs,250,0.5519999861717224
27,direct_d4_equivariant_task_classifier,blur,250,0.5199999809265137
27,direct_d4_equivariant_task_classifier,chart_distribution_shift,250,0.5839999914169312
27,direct_d4_equivariant_task_classifier,gaussian_corruption,250,0.5720000267028809
27,direct_d4_equivariant_task_classifier,heldout_compositions,250,0.6439999938011169
27,direct_d4_equivariant_task_classifier,heldout_reflections,250,0.5960000157356262
27,direct_d4_equivariant_task_classifier,heldout_rotations,250,0.6639999747276306
27,direct_d4_equivariant_task_classifier,seen_rotations,250,0.6119999885559082
27,ordinary_chart_soft_moe,ambiguous_symmetric_inputs,250,0.35199999809265137
27,ordinary_chart_soft_moe,blur,250,0.25999999046325684
27,ordinary_chart_soft_moe,chart_distribution_shift,250,0.14800000190734863
27,ordinary_chart_soft_moe,gaussian_corruption,250,0.2800000011920929
27,ordinary_chart_soft_moe,heldout_compositions,250,0.23999999463558197
27,ordinary_chart_soft_moe,heldout_reflections,250,0.14000000059604645
27,ordinary_chart_soft_moe,heldout_rotations,250,0.20000000298023224
27,ordinary_chart_soft_moe,seen_rotations,250,0.46000000834465027
27,d4_chart_soft_moe,ambiguous_symmetric_inputs,250,0.3840000033378601
27,d4_chart_soft_moe,blur,250,0.515999972820282
27,d4_chart_soft_moe,chart_distribution_shift,250,0.5879999995231628
27,d4_chart_soft_moe,gaussian_corruption,250,0.4440000057220459
27,d4_chart_soft_moe,heldout_compositions,250,0.6200000047683716
27,d4_chart_soft_moe,heldout_reflections,250,0.6000000238418579
27,d4_chart_soft_moe,heldout_rotations,250,0.6000000238418579
27,d4_chart_soft_moe,seen_rotations,250,0.6119999885559082
27,d4_chart_hard_branch_selection,ambiguous_symmetric_inputs,250,0.36000001430511475
27,d4_chart_hard_branch_selection,blur,250,0.5199999809265137
27,d4_chart_hard_branch_selection,chart_distribution_shift,250,0.5720000267028809
27,d4_chart_hard_branch_selection,gaussian_corruption,250,0.4480000138282776
27,d4_chart_hard_branch_selection,heldout_compositions,250,0.5920000076293945
27,d4_chart_hard_branch_selection,heldout_reflections,250,0.5920000076293945
27,d4_chart_hard_branch_selection,heldout_rotations,250,0.5879999995231628
27,d4_chart_hard_branch_selection,seen_rotations,250,0.5839999914169312
27,inverse_transform_one_canonical_expert,ambiguous_symmetric_inputs,250,0.37599998712539673
27,inverse_transform_one_canonical_expert,blur,250,0.6240000128746033
27,inverse_transform_one_canonical_expert,chart_distribution_shift,250,0.6639999747276306
27,inverse_transform_one_canonical_expert,gaussian_corruption,250,0.5839999914169312
27,inverse_transform_one_canonical_expert,heldout_compositions,250,0.7160000205039978
27,inverse_transform_one_canonical_expert,heldout_reflections,250,0.7120000123977661
27,inverse_transform_one_canonical_expert,heldout_rotations,250,0.7360000014305115
27,inverse_transform_one_canonical_expert,seen_rotations,250,0.7200000286102295
27,inverse_transform_four_expert_average,ambiguous_symmetric_inputs,250,0.41999998688697815
27,inverse_transform_four_expert_average,blur,250,0.6119999885559082
27,inverse_transform_four_expert_average,chart_distribution_shift,250,0.671999990940094
27,inverse_transform_four_expert_average,gaussian_corruption,250,0.6000000238418579
27,inverse_transform_four_expert_average,heldout_compositions,250,0.7319999933242798
27,inverse_transform_four_expert_average,heldout_reflections,250,0.7080000042915344
27,inverse_transform_four_expert_average,heldout_rotations,250,0.7559999823570251
27,inverse_transform_four_expert_average,seen_rotations,250,0.7400000095367432
27,canonicalize_pool_retransport,ambiguous_symmetric_inputs,250,0.30000001192092896
27,canonicalize_pool_retransport,blur,250,0.29600000381469727
27,canonicalize_pool_retransport,chart_distribution_shift,250,0.4320000112056732
27,canonicalize_pool_retransport,gaussian_corruption,250,0.1720000058412552
27,canonicalize_pool_retransport,heldout_compositions,250,0.3799999952316284
27,canonicalize_pool_retransport,heldout_reflections,250,0.3959999978542328
27,canonicalize_pool_retransport,heldout_rotations,250,0.3799999952316284
27,canonicalize_pool_retransport,seen_rotations,250,0.35600000619888306
27,uncertainty_weighted_retransport,ambiguous_symmetric_inputs,250,0.24799999594688416
27,uncertainty_weighted_retransport,blur,250,0.2800000011920929
27,uncertainty_weighted_retransport,chart_distribution_shift,250,0.46799999475479126
27,uncertainty_weighted_retransport,gaussian_corruption,250,0.25200000405311584
27,uncertainty_weighted_retransport,heldout_compositions,250,0.40400001406669617
27,uncertainty_weighted_retransport,heldout_reflections,250,0.46399998664855957
27,uncertainty_weighted_retransport,heldout_rotations,250,0.4399999976158142
27,uncertainty_weighted_retransport,seen_rotations,250,0.40400001406669617
27,abstaining_retransport,ambiguous_symmetric_inputs,250,0.2160000056028366
27,abstaining_retransport,blur,250,0.2720000147819519
27,abstaining_retransport,chart_distribution_shift,250,0.4440000057220459
27,abstaining_retransport,gaussian_corruption,250,0.18400000035762787
27,abstaining_retransport,heldout_compositions,250,0.3880000114440918
27,abstaining_retransport,heldout_reflections,250,0.40799999237060547
27,abstaining_retransport,heldout_rotations,250,0.4000000059604645
27,abstaining_retransport,seen_rotations,250,0.36399999260902405
27,supplied_chart_oracle,ambiguous_symmetric_inputs,250,0.5559999942779541
27,supplied_chart_oracle,blur,250,0.7239999771118164
27,supplied_chart_oracle,chart_distribution_shift,250,0.7279999852180481
27,supplied_chart_oracle,gaussian_corruption,250,0.7120000123977661
27,supplied_chart_oracle,heldout_compositions,250,0.7799999713897705
27,supplied_chart_oracle,heldout_reflections,250,0.7639999985694885
27,supplied_chart_oracle,heldout_rotations,250,0.8199999928474426
27,supplied_chart_oracle,seen_rotations,250,0.7559999823570251
27,random_chart_control,ambiguous_symmetric_inputs,250,0.2759999930858612
27,random_chart_control,blur,250,0.29600000381469727
27,random_chart_control,chart_distribution_shift,250,0.25200000405311584
27,random_chart_control,gaussian_corruption,250,0.2280000001192093
27,random_chart_control,heldout_compositions,250,0.2639999985694885
27,random_chart_control,heldout_reflections,250,0.2280000001192093
27,random_chart_control,heldout_rotations,250,0.2720000147819519
27,random_chart_control,seen_rotations,250,0.25999999046325684
27,wrong_group_action_control,ambiguous_symmetric_inputs,250,0.164000004529953
27,wrong_group_action_control,blur,250,0.07999999821186066
27,wrong_group_action_control,chart_distribution_shift,250,0.06800000369548798
27,wrong_group_action_control,gaussian_corruption,250,0.11599999666213989
27,wrong_group_action_control,heldout_compositions,250,0.0560000017285347
27,wrong_group_action_control,heldout_reflections,250,0.0560000017285347
27,wrong_group_action_control,heldout_rotations,250,0.11999999731779099
27,wrong_group_action_control,seen_rotations,250,0.052000001072883606
27,wrong_multiplication_order_control,ambiguous_symmetric_inputs,250,0.41999998688697815
27,wrong_multiplication_order_control,blur,250,0.5320000052452087
27,wrong_multiplication_order_control,chart_distribution_shift,250,0.4000000059604645
27,wrong_multiplication_order_control,gaussian_corruption,250,0.515999972820282
27,wrong_multiplication_order_control,heldout_compositions,250,0.5040000081062317
27,wrong_multiplication_order_control,heldout_reflections,250,0.3959999978542328
27,wrong_multiplication_order_control,heldout_rotations,250,0.7279999852180481
27,wrong_multiplication_order_control,seen_rotations,250,0.7160000205039978
27,ensemble_reference,ambiguous_symmetric_inputs,250,0.29600000381469727
27,ensemble_reference,blur,250,0.24799999594688416
27,ensemble_reference,chart_distribution_shift,250,0.1120000034570694
27,ensemble_reference,gaussian_corruption,250,0.21199999749660492
27,ensemble_reference,heldout_compositions,250,0.20800000429153442
27,ensemble_reference,heldout_reflections,250,0.09600000083446503
27,ensemble_reference,heldout_rotations,250,0.12800000607967377
27,ensemble_reference,seen_rotations,250,0.4519999921321869
27,generic_low_rank_context_adapter,ambiguous_symmetric_inputs,250,0.3440000116825104
27,generic_low_rank_context_adapter,blur,250,0.335999995470047
27,generic_low_rank_context_adapter,chart_distribution_shift,250,0.2680000066757202
27,generic_low_rank_context_adapter,gaussian_corruption,250,0.30399999022483826
27,generic_low_rank_context_adapter,heldout_compositions,250,0.2720000147819519
27,generic_low_rank_context_adapter,heldout_reflections,250,0.36800000071525574
27,generic_low_rank_context_adapter,heldout_rotations,250,0.23199999332427979
27,generic_low_rank_context_adapter,seen_rotations,250,0.5839999914169312
28,single_canonical_raw,ambiguous_symmetric_inputs,250,0.3440000116825104
28,single_canonical_raw,blur,250,0.24799999594688416
28,single_canonical_raw,chart_distribution_shift,250,0.10400000214576721
28,single_canonical_raw,gaussian_corruption,250,0.2639999985694885
28,single_canonical_raw,heldout_compositions,250,0.1679999977350235
28,single_canonical_raw,heldout_reflections,250,0.09600000083446503
28,single_canonical_raw,heldout_rotations,250,0.1599999964237213
28,single_canonical_raw,seen_rotations,250,0.41600000858306885
28,d4_test_time_augmentation,ambiguous_symmetric_inputs,250,0.20000000298023224
28,d4_test_time_augmentation,blur,250,0.164000004529953
28,d4_test_time_augmentation,chart_distribution_shift,250,0.19599999487400055
28,d4_test_time_augmentation,gaussian_corruption,250,0.1720000058412552
28,d4_test_time_augmentation,heldout_compositions,250,0.15199999511241913
28,d4_test_time_augmentation,heldout_reflections,250,0.1679999977350235
28,d4_test_time_augmentation,heldout_rotations,250,0.2199999988079071
28,d4_test_time_augmentation,seen_rotations,250,0.15600000321865082
28,direct_d4_equivariant_task_classifier,ambiguous_symmetric_inputs,250,0.6119999885559082
28,direct_d4_equivariant_task_classifier,blur,250,0.5799999833106995
28,direct_d4_equivariant_task_classifier,chart_distribution_shift,250,0.7039999961853027
28,direct_d4_equivariant_task_classifier,gaussian_corruption,250,0.515999972820282
28,direct_d4_equivariant_task_classifier,heldout_compositions,250,0.6399999856948853
28,direct_d4_equivariant_task_classifier,heldout_reflections,250,0.6359999775886536
28,direct_d4_equivariant_task_classifier,heldout_rotations,250,0.6840000152587891
28,direct_d4_equivariant_task_classifier,seen_rotations,250,0.656000018119812
28,ordinary_chart_soft_moe,ambiguous_symmetric_inputs,250,0.4359999895095825
28,ordinary_chart_soft_moe,blur,250,0.3400000035762787
28,ordinary_chart_soft_moe,chart_distribution_shift,250,0.13600000739097595
28,ordinary_chart_soft_moe,gaussian_corruption,250,0.2759999930858612
28,ordinary_chart_soft_moe,heldout_compositions,250,0.18000000715255737
28,ordinary_chart_soft_moe,heldout_reflections,250,0.18000000715255737
28,ordinary_chart_soft_moe,heldout_rotations,250,0.24799999594688416
28,ordinary_chart_soft_moe,seen_rotations,250,0.4519999921321869
28,d4_chart_soft_moe,ambiguous_symmetric_inputs,250,0.48399999737739563
28,d4_chart_soft_moe,blur,250,0.5600000023841858
28,d4_chart_soft_moe,chart_distribution_shift,250,0.6359999775886536
28,d4_chart_soft_moe,gaussian_corruption,250,0.5360000133514404
28,d4_chart_soft_moe,heldout_compositions,250,0.5879999995231628
28,d4_chart_soft_moe,heldout_reflections,250,0.5519999861717224
28,d4_chart_soft_moe,heldout_rotations,250,0.6119999885559082
28,d4_chart_soft_moe,seen_rotations,250,0.5960000157356262
28,d4_chart_hard_branch_selection,ambiguous_symmetric_inputs,250,0.46399998664855957
28,d4_chart_hard_branch_selection,blur,250,0.5559999942779541
28,d4_chart_hard_branch_selection,chart_distribution_shift,250,0.656000018119812
28,d4_chart_hard_branch_selection,gaussian_corruption,250,0.5559999942779541
28,d4_chart_hard_branch_selection,heldout_compositions,250,0.5759999752044678
28,d4_chart_hard_branch_selection,heldout_reflections,250,0.5479999780654907
28,d4_chart_hard_branch_selection,heldout_rotations,250,0.6159999966621399
28,d4_chart_hard_branch_selection,seen_rotations,250,0.5680000185966492
28,inverse_transform_one_canonical_expert,ambiguous_symmetric_inputs,250,0.4359999895095825
28,inverse_transform_one_canonical_expert,blur,250,0.6880000233650208
28,inverse_transform_one_canonical_expert,chart_distribution_shift,250,0.7480000257492065
28,inverse_transform_one_canonical_expert,gaussian_corruption,250,0.6240000128746033
28,inverse_transform_one_canonical_expert,heldout_compositions,250,0.6919999718666077
28,inverse_transform_one_canonical_expert,heldout_reflections,250,0.7160000205039978
28,inverse_transform_one_canonical_expert,heldout_rotations,250,0.7279999852180481
28,inverse_transform_one_canonical_expert,seen_rotations,250,0.7360000014305115
28,inverse_transform_four_expert_average,ambiguous_symmetric_inputs,250,0.4480000138282776
28,inverse_transform_four_expert_average,blur,250,0.7239999771118164
28,inverse_transform_four_expert_average,chart_distribution_shift,250,0.7559999823570251
28,inverse_transform_four_expert_average,gaussian_corruption,250,0.6399999856948853
28,inverse_transform_four_expert_average,heldout_compositions,250,0.7160000205039978
28,inverse_transform_four_expert_average,heldout_reflections,250,0.699999988079071
28,inverse_transform_four_expert_average,heldout_rotations,250,0.7639999985694885
28,inverse_transform_four_expert_average,seen_rotations,250,0.7319999933242798
28,canonicalize_pool_retransport,ambiguous_symmetric_inputs,250,0.3319999873638153
28,canonicalize_pool_retransport,blur,250,0.25999999046325684
28,canonicalize_pool_retransport,chart_distribution_shift,250,0.3440000116825104
28,canonicalize_pool_retransport,gaussian_corruption,250,0.2840000092983246
28,canonicalize_pool_retransport,heldout_compositions,250,0.2840000092983246
28,canonicalize_pool_retransport,heldout_reflections,250,0.36000001430511475
28,canonicalize_pool_retransport,heldout_rotations,250,0.3959999978542328
28,canonicalize_pool_retransport,seen_rotations,250,0.36800000071525574
28,uncertainty_weighted_retransport,ambiguous_symmetric_inputs,250,0.20800000429153442
28,uncertainty_weighted_retransport,blur,250,0.2879999876022339
28,uncertainty_weighted_retransport,chart_distribution_shift,250,0.3919999897480011
28,uncertainty_weighted_retransport,gaussian_corruption,250,0.3199999928474426
28,uncertainty_weighted_retransport,heldout_compositions,250,0.328000009059906
28,uncertainty_weighted_retransport,heldout_reflections,250,0.3919999897480011
28,uncertainty_weighted_retransport,heldout_rotations,250,0.40799999237060547
28,uncertainty_weighted_retransport,seen_rotations,250,0.3880000114440918
28,abstaining_retransport,ambiguous_symmetric_inputs,250,0.20000000298023224
28,abstaining_retransport,blur,250,0.24799999594688416
28,abstaining_retransport,chart_distribution_shift,250,0.36000001430511475
28,abstaining_retransport,gaussian_corruption,250,0.31200000643730164
28,abstaining_retransport,heldout_compositions,250,0.2840000092983246
28,abstaining_retransport,heldout_reflections,250,0.3440000116825104
28,abstaining_retransport,heldout_rotations,250,0.3959999978542328
28,abstaining_retransport,seen_rotations,250,0.3479999899864197
28,supplied_chart_oracle,ambiguous_symmetric_inputs,250,0.5479999780654907
28,supplied_chart_oracle,blur,250,0.7879999876022339
28,supplied_chart_oracle,chart_distribution_shift,250,0.7879999876022339
28,supplied_chart_oracle,gaussian_corruption,250,0.7440000176429749
28,supplied_chart_oracle,heldout_compositions,250,0.7639999985694885
28,supplied_chart_oracle,heldout_reflections,250,0.7360000014305115
28,supplied_chart_oracle,heldout_rotations,250,0.8040000200271606
28,supplied_chart_oracle,seen_rotations,250,0.7879999876022339
28,random_chart_control,ambiguous_symmetric_inputs,250,0.31200000643730164
28,random_chart_control,blur,250,0.2680000066757202
28,random_chart_control,chart_distribution_shift,250,0.2720000147819519
28,random_chart_control,gaussian_corruption,250,0.2280000001192093
28,random_chart_control,heldout_compositions,250,0.25999999046325684
28,random_chart_control,heldout_reflections,250,0.2800000011920929
28,random_chart_control,heldout_rotations,250,0.30000001192092896
28,random_chart_control,seen_rotations,250,0.23600000143051147
28,wrong_group_action_control,ambiguous_symmetric_inputs,250,0.1599999964237213
28,wrong_group_action_control,blur,250,0.08399999886751175
28,wrong_group_action_control,chart_distribution_shift,250,0.10000000149011612
28,wrong_group_action_control,gaussian_corruption,250,0.12800000607967377
28,wrong_group_action_control,heldout_compositions,250,0.07999999821186066
28,wrong_group_action_control,heldout_reflections,250,0.06800000369548798
28,wrong_group_action_control,heldout_rotations,250,0.13199999928474426
28,wrong_group_action_control,seen_rotations,250,0.06400000303983688
28,wrong_multiplication_order_control,ambiguous_symmetric_inputs,250,0.4480000138282776
28,wrong_multiplication_order_control,blur,250,0.5559999942779541
28,wrong_multiplication_order_control,chart_distribution_shift,250,0.4519999921321869
28,wrong_multiplication_order_control,gaussian_corruption,250,0.515999972820282
28,wrong_multiplication_order_control,heldout_compositions,250,0.46399998664855957
28,wrong_multiplication_order_control,heldout_reflections,250,0.3440000116825104
28,wrong_multiplication_order_control,heldout_rotations,250,0.7400000095367432
28,wrong_multiplication_order_control,seen_rotations,250,0.7120000123977661
28,ensemble_reference,ambiguous_symmetric_inputs,250,0.37599998712539673
28,ensemble_reference,blur,250,0.25200000405311584
28,ensemble_reference,chart_distribution_shift,250,0.1080000028014183
28,ensemble_reference,gaussian_corruption,250,0.25600001215934753
28,ensemble_reference,heldout_compositions,250,0.14800000190734863
28,ensemble_reference,heldout_reflections,250,0.08799999952316284
28,ensemble_reference,heldout_rotations,250,0.14000000059604645
28,ensemble_reference,seen_rotations,250,0.4000000059604645
28,generic_low_rank_context_adapter,ambiguous_symmetric_inputs,250,0.36000001430511475
28,generic_low_rank_context_adapter,blur,250,0.36800000071525574
28,generic_low_rank_context_adapter,chart_distribution_shift,250,0.20800000429153442
28,generic_low_rank_context_adapter,gaussian_corruption,250,0.328000009059906
28,generic_low_rank_context_adapter,heldout_compositions,250,0.30799999833106995
28,generic_low_rank_context_adapter,heldout_reflections,250,0.30799999833106995
28,generic_low_rank_context_adapter,heldout_rotations,250,0.19200000166893005
28,generic_low_rank_context_adapter,seen_rotations,250,0.5600000023841858
29,single_canonical_raw,ambiguous_symmetric_inputs,250,0.30000001192092896
29,single_canonical_raw,blur,250,0.20399999618530273
29,single_canonical_raw,chart_distribution_shift,250,0.1080000028014183
29,single_canonical_raw,gaussian_corruption,250,0.25600001215934753
29,single_canonical_raw,heldout_compositions,250,0.18799999356269836
29,single_canonical_raw,heldout_reflections,250,0.13600000739097595
29,single_canonical_raw,heldout_rotations,250,0.1679999977350235
29,single_canonical_raw,seen_rotations,250,0.47999998927116394
29,d4_test_time_augmentation,ambiguous_symmetric_inputs,250,0.25600001215934753
29,d4_test_time_augmentation,blur,250,0.2919999957084656
29,d4_test_time_augmentation,chart_distribution_shift,250,0.20399999618530273
29,d4_test_time_augmentation,gaussian_corruption,250,0.19200000166893005
29,d4_test_time_augmentation,heldout_compositions,250,0.2759999930858612
29,d4_test_time_augmentation,heldout_reflections,250,0.23199999332427979
29,d4_test_time_augmentation,heldout_rotations,250,0.2240000069141388
29,d4_test_time_augmentation,seen_rotations,250,0.2800000011920929
29,direct_d4_equivariant_task_classifier,ambiguous_symmetric_inputs,250,0.5320000052452087
29,direct_d4_equivariant_task_classifier,blur,250,0.5720000267028809
