setting_id,null,permutation,residual,observed_residual,threshold_95
MNIST_mlp_4_shared_base_specialization_s10,matched_norm_coboundary,62,2.6798101514964783e-16,0.05888403541340326,2.5688728833880927e-16
MNIST_mlp_4_shared_base_specialization_s10,matched_norm_coboundary,63,1.2665563928382988e-16,0.05888403541340326,2.5688728833880927e-16
MNIST_mlp_4_shared_base_specialization_s10,matched_norm_coboundary,64,2.2760869808621595e-16,0.05888403541340326,2.5688728833880927e-16
MNIST_mlp_4_shared_base_specialization_s10,matched_norm_coboundary,65,2.1227914168164465e-16,0.05888403541340326,2.5688728833880927e-16
MNIST_mlp_4_shared_base_specialization_s10,matched_norm_coboundary,66,2.3595162356236423e-16,0.05888403541340326,2.5688728833880927e-16
MNIST_mlp_4_shared_base_specialization_s10,matched_norm_coboundary,67,2.0214354332995106e-16,0.05888403541340326,2.5688728833880927e-16
MNIST_mlp_4_shared_base_specialization_s10,matched_norm_coboundary,68,1.8992681349681945e-16,0.05888403541340326,2.5688728833880927e-16
MNIST_mlp_4_shared_base_specialization_s10,matched_norm_coboundary,69,1.913778298820382e-16,0.05888403541340326,2.5688728833880927e-16
MNIST_mlp_4_shared_base_specialization_s10,matched_norm_coboundary,70,1.4249341720050235e-16,0.05888403541340326,2.5688728833880927e-16
MNIST_mlp_4_shared_base_specialization_s10,matched_norm_coboundary,71,1.8131585574119365e-16,0.05888403541340326,2.5688728833880927e-16
MNIST_mlp_4_shared_base_specialization_s10,matched_norm_coboundary,72,2.058509653613691e-16,0.05888403541340326,2.5688728833880927e-16
MNIST_mlp_4_shared_base_specialization_s10,matched_norm_coboundary,73,1.971394183076264e-16,0.05888403541340326,2.5688728833880927e-16
MNIST_mlp_4_shared_base_specialization_s10,matched_norm_coboundary,74,1.9738595138105743e-16,0.05888403541340326,2.5688728833880927e-16
MNIST_mlp_4_shared_base_specialization_s10,matched_norm_coboundary,75,1.656501325079675e-16,0.05888403541340326,2.5688728833880927e-16
MNIST_mlp_4_shared_base_specialization_s10,matched_norm_coboundary,76,1.752588655899845e-16,0.05888403541340326,2.5688728833880927e-16
MNIST_mlp_4_shared_base_specialization_s10,matched_norm_coboundary,77,1.7497582499097713e-16,0.05888403541340326,2.5688728833880927e-16
MNIST_mlp_4_shared_base_specialization_s10,matched_norm_coboundary,78,2.3111081887745934e-16,0.05888403541340326,2.5688728833880927e-16
MNIST_mlp_4_shared_base_specialization_s10,matched_norm_coboundary,79,1.4861482171517388e-16,0.05888403541340326,2.5688728833880927e-16
MNIST_mlp_4_shared_base_specialization_s10,matched_norm_coboundary,80,1.3817183901357243e-16,0.05888403541340326,2.5688728833880927e-16
MNIST_mlp_4_shared_base_specialization_s10,matched_norm_coboundary,81,2.309132428168434e-16,0.05888403541340326,2.5688728833880927e-16
MNIST_mlp_4_shared_base_specialization_s10,matched_norm_coboundary,82,1.8670627878137621e-16,0.05888403541340326,2.5688728833880927e-16
MNIST_mlp_4_shared_base_specialization_s10,matched_norm_coboundary,83,2.0766574534622822e-16,0.05888403541340326,2.5688728833880927e-16
MNIST_mlp_4_shared_base_specialization_s10,matched_norm_coboundary,84,1.518152730429189e-16,0.05888403541340326,2.5688728833880927e-16
MNIST_mlp_4_shared_base_specialization_s10,matched_norm_coboundary,85,1.3814071495717908e-16,0.05888403541340326,2.5688728833880927e-16
MNIST_mlp_4_shared_base_specialization_s10,matched_norm_coboundary,86,1.9535515398023686e-16,0.05888403541340326,2.5688728833880927e-16
MNIST_mlp_4_shared_base_specialization_s10,matched_norm_coboundary,87,1.904284899378097e-16,0.05888403541340326,2.5688728833880927e-16
MNIST_mlp_4_shared_base_specialization_s10,matched_norm_coboundary,88,1.9093799276162236e-16,0.05888403541340326,2.5688728833880927e-16
MNIST_mlp_4_shared_base_specialization_s10,matched_norm_coboundary,89,1.5330816572190462e-16,0.05888403541340326,2.5688728833880927e-16
MNIST_mlp_4_shared_base_specialization_s10,matched_norm_coboundary,90,1.9486021658869532e-16,0.05888403541340326,2.5688728833880927e-16
MNIST_mlp_4_shared_base_specialization_s10,matched_norm_coboundary,91,2.0989120489598373e-16,0.05888403541340326,2.5688728833880927e-16
MNIST_mlp_4_shared_base_specialization_s10,matched_norm_coboundary,92,2.0076639707445072e-16,0.05888403541340326,2.5688728833880927e-16
MNIST_mlp_4_shared_base_specialization_s10,matched_norm_coboundary,93,1.3471613216979678e-16,0.05888403541340326,2.5688728833880927e-16
MNIST_mlp_4_shared_base_specialization_s10,matched_norm_coboundary,94,2.183490323322258e-16,0.05888403541340326,2.5688728833880927e-16
MNIST_mlp_4_shared_base_specialization_s10,matched_norm_coboundary,95,1.576686605567536e-16,0.05888403541340326,2.5688728833880927e-16
MNIST_mlp_4_shared_base_specialization_s10,matched_norm_coboundary,96,1.823732094053911e-16,0.05888403541340326,2.5688728833880927e-16
MNIST_mlp_4_shared_base_specialization_s10,matched_norm_coboundary,97,1.519710448906431e-16,0.05888403541340326,2.5688728833880927e-16
MNIST_mlp_4_shared_base_specialization_s10,matched_norm_coboundary,98,1.6100853569087723e-16,0.05888403541340326,2.5688728833880927e-16
MNIST_mlp_4_shared_base_specialization_s10,matched_norm_coboundary,99,2.070608754765979e-16,0.05888403541340326,2.5688728833880927e-16
MNIST_mlp_4_shared_base_specialization_s10,random_gauge_matched_fit,0,0.5228063831574863,0.05888403541340326,0.5422083472810597
MNIST_mlp_4_shared_base_specialization_s10,random_gauge_matched_fit,1,0.5093198357745338,0.05888403541340326,0.5422083472810597
MNIST_mlp_4_shared_base_specialization_s10,random_gauge_matched_fit,2,0.49537873924224146,0.05888403541340326,0.5422083472810597
MNIST_mlp_4_shared_base_specialization_s10,random_gauge_matched_fit,3,0.5100907735617224,0.05888403541340326,0.5422083472810597
MNIST_mlp_4_shared_base_specialization_s10,random_gauge_matched_fit,4,0.4886108421975616,0.05888403541340326,0.5422083472810597
MNIST_mlp_4_shared_base_specialization_s10,random_gauge_matched_fit,5,0.4988555348644138,0.05888403541340326,0.5422083472810597
MNIST_mlp_4_shared_base_specialization_s10,random_gauge_matched_fit,6,0.5441793859589951,0.05888403541340326,0.5422083472810597
MNIST_mlp_4_shared_base_specialization_s10,random_gauge_matched_fit,7,0.5250115251574732,0.05888403541340326,0.5422083472810597
MNIST_mlp_4_shared_base_specialization_s10,random_gauge_matched_fit,8,0.5231882276816313,0.05888403541340326,0.5422083472810597
MNIST_mlp_4_shared_base_specialization_s10,random_gauge_matched_fit,9,0.5265632396367865,0.05888403541340326,0.5422083472810597
MNIST_mlp_4_shared_base_specialization_s10,random_gauge_matched_fit,10,0.5173604321813674,0.05888403541340326,0.5422083472810597
