evidence_label,corpus_seed,transition_method,triangle,scalar_real,scalar_imag,centrality_residual,normalized_centrality_residual,eigenvalue_dispersion,mean_commutator_with_local_transitions,estimated_root_order,estimated_root_exponent,root_residual,root_margin,root_confidence,bootstrap_centrality_mean,bootstrap_centrality_ci_low,bootstrap_centrality_ci_high,bootstrap_phase_instability,gauge_invariance_delta
natural_measured,0,activation_procrustes,0-4-5,0.9182283747941256,0.0,0.39605123646498536,0.4313210427155837,0.2686876577094621,0.05536739927317415,1,0,0.4044047244382111,0.6356777876621849,0.6111801518309009,0.48057122994009493,0.4262315215234764,0.5149506553145283,-0.0,1.0244548320770264e-08
natural_measured,0,activation_procrustes,0-4-6,0.9192377161234617,0.0,0.393703112738306,0.4282930668788876,0.26684960279100356,0.0528436116874218,1,0,0.40190133932675254,0.637695829019582,0.6134066621535257,0.47092068637576423,0.4248047819442101,0.5153640294389868,-0.0,4.7497451305389404e-08
natural_measured,0,activation_procrustes,0-4-7,0.9088661056011915,0.0,0.4170879088442757,0.45891015902613175,0.28446765147074904,0.05937518684991768,1,0,0.4269282272238596,0.6176453235837328,0.5912894531038163,0.4801221122460039,0.4377688173058829,0.5293356750403774,-0.0,3.818422555923462e-08
natural_measured,0,activation_procrustes,0-5-6,0.7958342349156737,0.0,0.6055146056079785,0.7608552272602647,0.4626677594102152,0.08156324603727885,1,0,0.6390082885401338,0.4583365722325994,0.41767778627937063,0.6642373722211297,0.6348205411521785,0.6887661537602183,-0.0,2.0489096641540527e-08
natural_measured,0,activation_procrustes,0-5-7,0.8210704298689961,0.0,0.5708268076352767,0.6952226538277909,0.43842790163913287,0.07636837022645133,1,0,0.5982132064432347,0.48757203842214436,0.44905016045101614,0.6395682241874636,0.608708583334772,0.6608460922654971,-0.0,2.7939677238464355e-08
natural_measured,0,activation_procrustes,0-6-7,0.7837672168388963,0.0,0.6210545925810799,0.7923966543003543,0.48531503747748483,0.08336647866027695,1,0,0.6576210415977239,0.44520842547423745,0.4036965267678932,0.6694944939109466,0.6529477118165478,0.6946487135413946,-0.0,3.725290298461914e-08
natural_measured,0,activation_procrustes,1-2-3,0.8248146185651422,0.0,0.56540334278488,0.6854914662617634,0.4202870779762665,0.07556643922414098,1,0,0.5919213238377551,0.4921383410164947,0.4539771720799721,0.6276694044883617,0.5880870617543894,0.6547768143472213,-0.0,2.421438694000244e-08
natural_measured,0,activation_procrustes,1-2-4,0.7713716262951493,0.0,0.6363850762938826,0.8250046222177337,0.4894922721222576,0.08113386162689754,1,0,0.6762077234928312,0.43222735156314274,0.38994376963514626,0.6692680442396701,0.6483244646511284,0.6907223571556864,-0.0,9.313225746154785e-09
natural_measured,0,activation_procrustes,1-2-5,0.8213530387729406,0.0,0.5704202548438873,0.6944885601513962,0.41858698623979507,0.07591964730194636,1,0,0.5977407465107257,0.48791432747063046,0.44941928533648556,0.6256141112432673,0.6057451781973553,0.6538619866000422,-0.0,2.2351741790771484e-08
natural_measured,0,activation_procrustes,1-2-6,0.9065408799797297,0.0,0.4221180179925176,0.4656359401778855,0.2856116930233569,0.0593126006424427,1,0,0.43234040795932294,0.6133455493737192,0.5865485187713713,0.4870779621475069,0.4344501800002642,0.5171416916185579,-0.0,1.1175870895385742e-08
natural_measured,0,activation_procrustes,1-2-7,0.903820101171732,0.0,0.4279129495006394,0.4734493280720558,0.29843613009347,0.05871494540146419,1,0,0.4385887165195313,0.6083973709322055,0.5810940357507386,0.5130638119790929,0.48788843376464347,0.5455084452139455,-0.0,2.3283064365386963e-08
natural_measured,0,activation_procrustes,1-3-4,0.8021012847311795,0.0,0.5971881680681315,0.7445297277719806,0.45331489557496385,0.07695755362510681,1,0,0.6291244699472135,0.46536109879907495,0.42518705781761645,0.6494433040281302,0.6140509526299216,0.6667393286019268,-0.0,2.0749982621026675e-08
