phase,setting_id,group,width,seed,noise,context_budget,evaluation_split,context_source,method,accuracy,loss,ece,context_action_accuracy,trainable_parameters,stored_parameters,branch_count,latency_ms,inference_multiplier,peak_memory_mb,candidate_count,selector_validation_budget,leakage_hash_passed,logits_sha256
discovery,discovery_D4_w32_s2_n0.50_b64,D4,32,2,0.5,64,word_length_4_5,noisy_group_element,learned_matrix_context_action,0.2125,2.334781772539535,0.1564453583678878,nan,520,520,1,0.008750008419156075,1.0,124.78125,1,0,True,188acb586f19978deb1d284336b9e525db3351b33d1b874a1290dc2711e839b8
discovery,discovery_D4_w32_s2_n0.50_b64,D4,32,2,0.5,64,heldout_rs_order,noisy_group_element,learned_matrix_context_action,0.19518072289156627,2.427535783577533,0.18601832721457695,nan,520,520,1,0.008750008419156075,1.0,124.78125,1,0,True,188acb586f19978deb1d284336b9e525db3351b33d1b874a1290dc2711e839b8
discovery,discovery_D4_w32_s2_n0.50_b64,D4,32,2,0.5,64,word_length_4_5,noisy_group_element,generic_low_rank_context_adapter,0.14333333333333334,2.4163902666056676,0.21679995424963636,nan,392,392,1,0.008667120710015297,1.0,124.78125,1,0,True,188acb586f19978deb1d284336b9e525db3351b33d1b874a1290dc2711e839b8
discovery,discovery_D4_w32_s2_n0.50_b64,D4,32,2,0.5,64,heldout_rs_order,noisy_group_element,generic_low_rank_context_adapter,0.15180722891566265,2.4022974715818943,0.20998108132781748,nan,392,392,1,0.008667120710015297,1.0,124.78125,1,0,True,188acb586f19978deb1d284336b9e525db3351b33d1b874a1290dc2711e839b8
discovery,discovery_D4_w32_s2_n0.50_b64,D4,32,2,0.5,64,word_length_4_5,noisy_group_element,shuffled_context_control,0.11583333333333333,2.4638217896709755,0.23051792507410765,nan,0,0,1,0.008667120710015297,1.0,124.78125,1,0,True,188acb586f19978deb1d284336b9e525db3351b33d1b874a1290dc2711e839b8
discovery,discovery_D4_w32_s2_n0.50_b64,D4,32,2,0.5,64,heldout_rs_order,noisy_group_element,shuffled_context_control,0.12289156626506025,2.4594228531891464,0.22778005220367215,nan,0,0,1,0.008667120710015297,1.0,124.78125,1,0,True,188acb586f19978deb1d284336b9e525db3351b33d1b874a1290dc2711e839b8
discovery,discovery_D4_w32_s2_n0.50_b64,D4,32,2,0.5,64,word_length_4_5,input_only,structured_learned_router,0.1175,2.479070653993678,0.228851258407441,0.1175,264,264,8,nan,8.0,124.78125,1,0,True,188acb586f19978deb1d284336b9e525db3351b33d1b874a1290dc2711e839b8
discovery,discovery_D4_w32_s2_n0.50_b64,D4,32,2,0.5,64,word_length_4_5,alignment_residual_only,structured_learned_router,0.095,2.5087691030711463,0.251351258407441,0.095,72,72,8,nan,8.0,124.78125,1,0,True,188acb586f19978deb1d284336b9e525db3351b33d1b874a1290dc2711e839b8
discovery,discovery_D4_w32_s2_n0.50_b256,D4,32,2,0.5,256,word_length_4_5,noisy_group_element,c2m3_strict_synchronization,0.18,2.319280807517878,0.16635125840744097,nan,0,0,1,0.008167000487446785,1.0,124.78125,1,0,True,503cdcee48f3e63800f741856d605d76d281aba47a95008d013d823a8db4d532
discovery,discovery_D4_w32_s2_n0.50_b256,D4,32,2,0.5,256,heldout_rs_order,noisy_group_element,c2m3_strict_synchronization,0.25542168674698795,2.2346982602741123,0.097621607699251,nan,0,0,1,0.008167000487446785,1.0,124.78125,1,0,True,503cdcee48f3e63800f741856d605d76d281aba47a95008d013d823a8db4d532
discovery,discovery_D4_w32_s2_n0.50_b256,D4,32,2,0.5,256,word_length_4_5,noisy_group_element,supplied_context_structured_retransport,0.5408333333333334,1.7890535594201105,0.20620070973850768,nan,0,0,8,0.008207978680729866,1.0,124.78125,1,0,True,503cdcee48f3e63800f741856d605d76d281aba47a95008d013d823a8db4d532
discovery,discovery_D4_w32_s2_n0.50_b256,D4,32,2,0.5,256,heldout_rs_order,noisy_group_element,supplied_context_structured_retransport,0.5325301204819277,1.7804595171115656,0.18392244737614188,nan,0,0,8,0.008207978680729866,1.0,124.78125,1,0,True,503cdcee48f3e63800f741856d605d76d281aba47a95008d013d823a8db4d532
discovery,discovery_D4_w32_s2_n0.50_b256,D4,32,2,0.5,256,word_length_4_5,noisy_group_element,twistedmerge_hodge_lr,0.5408333333333334,1.7890535594201105,0.20620070973850774,0.5408333333333334,56,56,1,0.008125090971589088,1.0,124.78125,1,0,True,503cdcee48f3e63800f741856d605d76d281aba47a95008d013d823a8db4d532
discovery,discovery_D4_w32_s2_n0.50_b256,D4,32,2,0.5,256,heldout_rs_order,noisy_group_element,twistedmerge_hodge_lr,0.5325301204819277,1.7804595171115656,0.18392244737614194,0.5408333333333334,56,56,1,0.008125090971589088,1.0,124.78125,1,0,True,503cdcee48f3e63800f741856d605d76d281aba47a95008d013d823a8db4d532
discovery,discovery_D4_w32_s2_n0.50_b256,D4,32,2,0.5,256,word_length_4_5,noisy_group_element,structured_learned_router,0.5408333333333334,1.7890535594201105,0.20620070973850768,0.5408333333333334,72,72,8,0.008125090971589088,8.0,124.78125,1,0,True,503cdcee48f3e63800f741856d605d76d281aba47a95008d013d823a8db4d532
discovery,discovery_D4_w32_s2_n0.50_b256,D4,32,2,0.5,256,heldout_rs_order,noisy_group_element,structured_learned_router,0.5325301204819277,1.7804595171115656,0.18392244737614188,0.5408333333333334,72,72,8,0.008125090971589088,8.0,124.78125,1,0,True,503cdcee48f3e63800f741856d605d76d281aba47a95008d013d823a8db4d532
discovery,discovery_D4_w32_s2_n0.50_b256,D4,32,2,0.5,256,word_length_4_5,noisy_group_element,generic_linear,0.11166666666666666,2.0922578334095165,0.04489433365237545,nan,328,328,1,0.00816606916487217,1.0,124.78125,1,0,True,503cdcee48f3e63800f741856d605d76d281aba47a95008d013d823a8db4d532
discovery,discovery_D4_w32_s2_n0.50_b256,D4,32,2,0.5,256,heldout_rs_order,noisy_group_element,generic_linear,0.1180722891566265,2.0973491738273506,0.040087388164187644,nan,328,328,1,0.00816606916487217,1.0,124.78125,1,0,True,503cdcee48f3e63800f741856d605d76d281aba47a95008d013d823a8db4d532
discovery,discovery_D4_w32_s2_n0.50_b256,D4,32,2,0.5,256,word_length_4_5,noisy_group_element,generic_two_layer_mlp,0.13416666666666666,2.0846893727754496,0.00838849598653682,nan,792,792,1,0.008124858140945435,1.0,124.78125,1,0,True,503cdcee48f3e63800f741856d605d76d281aba47a95008d013d823a8db4d532
discovery,discovery_D4_w32_s2_n0.50_b256,D4,32,2,0.5,256,heldout_rs_order,noisy_group_element,generic_two_layer_mlp,0.15421686746987953,2.0856773342340897,0.011482903740154399,nan,792,792,1,0.008124858140945435,1.0,124.78125,1,0,True,503cdcee48f3e63800f741856d605d76d281aba47a95008d013d823a8db4d532
discovery,discovery_D4_w32_s2_n0.50_b256,D4,32,2,0.5,256,word_length_4_5,noisy_group_element,generic_mixture_of_experts,0.4325,2.036986560487822,0.29481743045961156,0.5408333333333334,72,72,1,0.008415896445512772,1.0,124.78125,1,0,True,503cdcee48f3e63800f741856d605d76d281aba47a95008d013d823a8db4d532
discovery,discovery_D4_w32_s2_n0.50_b256,D4,32,2,0.5,256,heldout_rs_order,noisy_group_element,generic_mixture_of_experts,0.40240963855421685,2.041682340448571,0.2653749855049745,0.5408333333333334,72,72,1,0.008415896445512772,1.0,124.78125,1,0,True,503cdcee48f3e63800f741856d605d76d281aba47a95008d013d823a8db4d532
discovery,discovery_D4_w32_s2_n0.50_b256,D4,32,2,0.5,256,word_length_4_5,noisy_group_element,learned_matrix_context_action,0.24333333333333335,2.0645591285818896,0.06854036359375024,nan,520,520,1,0.008417060598731041,1.0,124.78125,1,0,True,503cdcee48f3e63800f741856d605d76d281aba47a95008d013d823a8db4d532
discovery,discovery_D4_w32_s2_n0.50_b256,D4,32,2,0.5,256,heldout_rs_order,noisy_group_element,learned_matrix_context_action,0.21204819277108433,2.0730070992111065,0.09737505127755076,nan,520,520,1,0.008417060598731041,1.0,124.78125,1,0,True,503cdcee48f3e63800f741856d605d76d281aba47a95008d013d823a8db4d532
discovery,discovery_D4_w32_s2_n0.50_b256,D4,32,2,0.5,256,word_length_4_5,noisy_group_element,generic_low_rank_context_adapter,0.14666666666666667,2.245439506513072,0.14965373792435538,nan,392,392,1,0.008167000487446785,1.0,124.78125,1,0,True,503cdcee48f3e63800f741856d605d76d281aba47a95008d013d823a8db4d532
discovery,discovery_D4_w32_s2_n0.50_b256,D4,32,2,0.5,256,heldout_rs_order,noisy_group_element,generic_low_rank_context_adapter,0.1855421686746988,2.1925689607801444,0.11297951862618055,nan,392,392,1,0.008167000487446785,1.0,124.78125,1,0,True,503cdcee48f3e63800f741856d605d76d281aba47a95008d013d823a8db4d532
discovery,discovery_D4_w32_s2_n0.50_b256,D4,32,2,0.5,256,word_length_4_5,noisy_group_element,shuffled_context_control,0.14166666666666666,2.440699316219831,0.2046845917407743,nan,0,0,1,0.008167000487446785,1.0,124.78125,1,0,True,503cdcee48f3e63800f741856d605d76d281aba47a95008d013d823a8db4d532
discovery,discovery_D4_w32_s2_n0.50_b256,D4,32,2,0.5,256,heldout_rs_order,noisy_group_element,shuffled_context_control,0.163855421686747,2.411929372816183,0.18681619678198533,nan,0,0,1,0.008167000487446785,1.0,124.78125,1,0,True,503cdcee48f3e63800f741856d605d76d281aba47a95008d013d823a8db4d532
discovery,discovery_D4_w32_s2_n0.50_b256,D4,32,2,0.5,256,word_length_4_5,input_only,structured_learned_router,0.1125,2.4780013984561378,0.23385125840744103,0.1125,264,264,8,nan,8.0,124.78125,1,0,True,503cdcee48f3e63800f741856d605d76d281aba47a95008d013d823a8db4d532
discovery,discovery_D4_w32_s2_n0.50_b256,D4,32,2,0.5,256,word_length_4_5,alignment_residual_only,structured_learned_router,0.11166666666666666,2.4881614754184405,0.23468459174077433,0.11166666666666666,72,72,8,nan,8.0,124.78125,1,0,True,503cdcee48f3e63800f741856d605d76d281aba47a95008d013d823a8db4d532
discovery,discovery_D4_w32_s2_n0.50_b1024,D4,32,2,0.5,1024,word_length_4_5,noisy_group_element,c2m3_strict_synchronization,0.18,2.319280807517878,0.16635125840744097,nan,0,0,1,0.008207978680729866,1.0,124.78125,1,0,True,3cb3329a589ef2caead710250e0bb1e9aab44474f3f37a522658f52ea46e2592
discovery,discovery_D4_w32_s2_n0.50_b1024,D4,32,2,0.5,1024,heldout_rs_order,noisy_group_element,c2m3_strict_synchronization,0.25542168674698795,2.2346982602741123,0.097621607699251,nan,0,0,1,0.008207978680729866,1.0,124.78125,1,0,True,3cb3329a589ef2caead710250e0bb1e9aab44474f3f37a522658f52ea46e2592
discovery,discovery_D4_w32_s2_n0.50_b1024,D4,32,2,0.5,1024,word_length_4_5,noisy_group_element,supplied_context_structured_retransport,0.5583333333333333,1.8057248143143882,0.22536737640517432,nan,0,0,8,0.00816606916487217,1.0,124.78125,1,0,True,3cb3329a589ef2caead710250e0bb1e9aab44474f3f37a522658f52ea46e2592
discovery,discovery_D4_w32_s2_n0.50_b1024,D4,32,2,0.5,1024,heldout_rs_order,noisy_group_element,supplied_context_structured_retransport,0.5421686746987951,1.8703872943142985,0.22158487836950458,nan,0,0,8,0.00816606916487217,1.0,124.78125,1,0,True,3cb3329a589ef2caead710250e0bb1e9aab44474f3f37a522658f52ea46e2592
discovery,discovery_D4_w32_s2_n0.50_b1024,D4,32,2,0.5,1024,word_length_4_5,noisy_group_element,twistedmerge_hodge_lr,0.5583333333333333,1.8057248143143887,0.22536737640517424,0.5583333333333333,56,56,1,0.008167000487446785,1.0,124.78125,1,0,True,3cb3329a589ef2caead710250e0bb1e9aab44474f3f37a522658f52ea46e2592
discovery,discovery_D4_w32_s2_n0.50_b1024,D4,32,2,0.5,1024,heldout_rs_order,noisy_group_element,twistedmerge_hodge_lr,0.5421686746987951,1.8703872943142985,0.22158487836950452,0.5583333333333333,56,56,1,0.008167000487446785,1.0,124.78125,1,0,True,3cb3329a589ef2caead710250e0bb1e9aab44474f3f37a522658f52ea46e2592
discovery,discovery_D4_w32_s2_n0.50_b1024,D4,32,2,0.5,1024,word_length_4_5,noisy_group_element,structured_learned_router,0.5583333333333333,1.8057248143143882,0.22536737640517432,0.5583333333333333,72,72,8,0.008125090971589088,8.0,124.78125,1,0,True,3cb3329a589ef2caead710250e0bb1e9aab44474f3f37a522658f52ea46e2592
discovery,discovery_D4_w32_s2_n0.50_b1024,D4,32,2,0.5,1024,heldout_rs_order,noisy_group_element,structured_learned_router,0.5421686746987951,1.8703872943142985,0.22158487836950458,0.5583333333333333,72,72,8,0.008125090971589088,8.0,124.78125,1,0,True,3cb3329a589ef2caead710250e0bb1e9aab44474f3f37a522658f52ea46e2592
discovery,discovery_D4_w32_s2_n0.50_b1024,D4,32,2,0.5,1024,word_length_4_5,noisy_group_element,generic_linear,0.125,2.082142675151436,0.015079784129883284,nan,328,328,1,0.00816606916487217,1.0,124.78125,1,0,True,3cb3329a589ef2caead710250e0bb1e9aab44474f3f37a522658f52ea46e2592
discovery,discovery_D4_w32_s2_n0.50_b1024,D4,32,2,0.5,1024,heldout_rs_order,noisy_group_element,generic_linear,0.11566265060240964,2.086181456426786,0.024644977689670264,nan,328,328,1,0.00816606916487217,1.0,124.78125,1,0,True,3cb3329a589ef2caead710250e0bb1e9aab44474f3f37a522658f52ea46e2592
discovery,discovery_D4_w32_s2_n0.50_b1024,D4,32,2,0.5,1024,word_length_4_5,noisy_group_element,generic_two_layer_mlp,0.1175,2.08058277731327,0.01674553686238045,nan,792,792,1,0.008124858140945435,1.0,124.78125,1,0,True,3cb3329a589ef2caead710250e0bb1e9aab44474f3f37a522658f52ea46e2592
discovery,discovery_D4_w32_s2_n0.50_b1024,D4,32,2,0.5,1024,heldout_rs_order,noisy_group_element,generic_two_layer_mlp,0.13012048192771083,2.0802044877665007,0.004396189709140491,nan,792,792,1,0.008124858140945435,1.0,124.78125,1,0,True,3cb3329a589ef2caead710250e0bb1e9aab44474f3f37a522658f52ea46e2592
discovery,discovery_D4_w32_s2_n0.50_b1024,D4,32,2,0.5,1024,word_length_4_5,noisy_group_element,generic_mixture_of_experts,0.4891666666666667,2.0377012039287736,0.35165500132141614,0.5583333333333333,72,72,1,0.008083181455731392,1.0,124.78125,1,0,True,3cb3329a589ef2caead710250e0bb1e9aab44474f3f37a522658f52ea46e2592
discovery,discovery_D4_w32_s2_n0.50_b1024,D4,32,2,0.5,1024,heldout_rs_order,noisy_group_element,generic_mixture_of_experts,0.46265060240963857,2.045943904341875,0.3251115026807661,0.5583333333333333,72,72,1,0.008083181455731392,1.0,124.78125,1,0,True,3cb3329a589ef2caead710250e0bb1e9aab44474f3f37a522658f52ea46e2592
discovery,discovery_D4_w32_s2_n0.50_b1024,D4,32,2,0.5,1024,word_length_4_5,noisy_group_element,learned_matrix_context_action,0.37083333333333335,1.9122717146241182,0.13650156832649185,nan,520,520,1,0.008125090971589088,1.0,124.78125,1,0,True,3cb3329a589ef2caead710250e0bb1e9aab44474f3f37a522658f52ea46e2592
discovery,discovery_D4_w32_s2_n0.50_b1024,D4,32,2,0.5,1024,heldout_rs_order,noisy_group_element,learned_matrix_context_action,0.3180722891566265,1.9926382184735336,0.09212386468460382,nan,520,520,1,0.008125090971589088,1.0,124.78125,1,0,True,3cb3329a589ef2caead710250e0bb1e9aab44474f3f37a522658f52ea46e2592
discovery,discovery_D4_w32_s2_n0.50_b1024,D4,32,2,0.5,1024,word_length_4_5,noisy_group_element,generic_low_rank_context_adapter,0.14833333333333334,2.2374367205637764,0.1449550765955622,nan,392,392,1,0.008082948625087738,1.0,124.78125,1,0,True,3cb3329a589ef2caead710250e0bb1e9aab44474f3f37a522658f52ea46e2592
discovery,discovery_D4_w32_s2_n0.50_b1024,D4,32,2,0.5,1024,heldout_rs_order,noisy_group_element,generic_low_rank_context_adapter,0.163855421686747,2.206355789046149,0.13381185355269515,nan,392,392,1,0.008082948625087738,1.0,124.78125,1,0,True,3cb3329a589ef2caead710250e0bb1e9aab44474f3f37a522658f52ea46e2592
discovery,discovery_D4_w32_s2_n0.50_b1024,D4,32,2,0.5,1024,word_length_4_5,noisy_group_element,shuffled_context_control,0.15416666666666667,2.4249130352984865,0.19218459174077432,nan,0,0,1,0.008124858140945435,1.0,124.78125,1,0,True,3cb3329a589ef2caead710250e0bb1e9aab44474f3f37a522658f52ea46e2592
discovery,discovery_D4_w32_s2_n0.50_b1024,D4,32,2,0.5,1024,heldout_rs_order,noisy_group_element,shuffled_context_control,0.17349397590361446,2.4104937938029445,0.17954931854262451,nan,0,0,1,0.008124858140945435,1.0,124.78125,1,0,True,3cb3329a589ef2caead710250e0bb1e9aab44474f3f37a522658f52ea46e2592
discovery,discovery_D4_w32_s2_n0.50_b1024,D4,32,2,0.5,1024,word_length_4_5,input_only,structured_learned_router,0.1175,2.4638850128055334,0.22885125840744097,0.1175,264,264,8,nan,8.0,124.78125,1,0,True,3cb3329a589ef2caead710250e0bb1e9aab44474f3f37a522658f52ea46e2592
discovery,discovery_D4_w32_s2_n0.50_b1024,D4,32,2,0.5,1024,word_length_4_5,alignment_residual_only,structured_learned_router,0.1075,2.465278738159411,0.23885125840744095,0.1075,72,72,8,nan,8.0,124.78125,1,0,True,3cb3329a589ef2caead710250e0bb1e9aab44474f3f37a522658f52ea46e2592
discovery,discovery_D4_w32_s2_n1.00_b16,D4,32,2,1.0,16,word_length_4_5,noisy_group_element,c2m3_strict_synchronization,0.18,2.319280807517878,0.16635125840744097,nan,0,0,1,0.008250121027231216,1.0,124.78125,1,0,True,c781b177579f561839a23fd58f877bb551fac451055231f3cf0f964eab3b25fc
discovery,discovery_D4_w32_s2_n1.00_b16,D4,32,2,1.0,16,heldout_rs_order,noisy_group_element,c2m3_strict_synchronization,0.25542168674698795,2.2346982602741123,0.097621607699251,nan,0,0,1,0.008250121027231216,1.0,124.78125,1,0,True,c781b177579f561839a23fd58f877bb551fac451055231f3cf0f964eab3b25fc
discovery,discovery_D4_w32_s2_n1.00_b16,D4,32,2,1.0,16,word_length_4_5,noisy_group_element,supplied_context_structured_retransport,0.13916666666666666,2.4242912469668645,0.20718459174077433,nan,0,0,8,0.008499948307871819,1.0,124.78125,1,0,True,c781b177579f561839a23fd58f877bb551fac451055231f3cf0f964eab3b25fc
discovery,discovery_D4_w32_s2_n1.00_b16,D4,32,2,1.0,16,heldout_rs_order,noisy_group_element,supplied_context_structured_retransport,0.13012048192771083,2.446681505044655,0.22055113654102151,nan,0,0,8,0.008499948307871819,1.0,124.78125,1,0,True,c781b177579f561839a23fd58f877bb551fac451055231f3cf0f964eab3b25fc
discovery,discovery_D4_w32_s2_n1.00_b16,D4,32,2,1.0,16,word_length_4_5,noisy_group_element,twistedmerge_hodge_lr,0.13916666666666666,2.4242912469668645,0.2071845917407742,0.13916666666666666,56,56,1,0.008207978680729866,1.0,124.78125,1,0,True,c781b177579f561839a23fd58f877bb551fac451055231f3cf0f964eab3b25fc
discovery,discovery_D4_w32_s2_n1.00_b16,D4,32,2,1.0,16,heldout_rs_order,noisy_group_element,twistedmerge_hodge_lr,0.13012048192771083,2.446681505044655,0.2205511365410214,0.13916666666666666,56,56,1,0.008207978680729866,1.0,124.78125,1,0,True,c781b177579f561839a23fd58f877bb551fac451055231f3cf0f964eab3b25fc
discovery,discovery_D4_w32_s2_n1.00_b16,D4,32,2,1.0,16,word_length_4_5,noisy_group_element,structured_learned_router,0.1,2.507386857502723,0.246351258407441,0.1,72,72,8,0.008124858140945435,8.0,124.78125,1,0,True,c781b177579f561839a23fd58f877bb551fac451055231f3cf0f964eab3b25fc
discovery,discovery_D4_w32_s2_n1.00_b16,D4,32,2,1.0,16,heldout_rs_order,noisy_group_element,structured_learned_router,0.060240963855421686,2.6343317166203204,0.29043065461331063,0.1,72,72,8,0.008124858140945435,8.0,124.78125,1,0,True,c781b177579f561839a23fd58f877bb551fac451055231f3cf0f964eab3b25fc
discovery,discovery_D4_w32_s2_n1.00_b16,D4,32,2,1.0,16,word_length_4_5,noisy_group_element,generic_linear,0.115,2.141238987919094,0.09250028618947922,nan,328,328,1,0.008125090971589088,1.0,124.78125,1,0,True,c781b177579f561839a23fd58f877bb551fac451055231f3cf0f964eab3b25fc
discovery,discovery_D4_w32_s2_n1.00_b16,D4,32,2,1.0,16,heldout_rs_order,noisy_group_element,generic_linear,0.13012048192771083,2.1330670013217334,0.07723309850005529,nan,328,328,1,0.008125090971589088,1.0,124.78125,1,0,True,c781b177579f561839a23fd58f877bb551fac451055231f3cf0f964eab3b25fc
discovery,discovery_D4_w32_s2_n1.00_b16,D4,32,2,1.0,16,word_length_4_5,noisy_group_element,generic_two_layer_mlp,0.11666666666666667,2.2589842275198215,0.16303221116747532,nan,792,792,1,0.008167000487446785,1.0,124.78125,1,0,True,c781b177579f561839a23fd58f877bb551fac451055231f3cf0f964eab3b25fc
discovery,discovery_D4_w32_s2_n1.00_b16,D4,32,2,1.0,16,heldout_rs_order,noisy_group_element,generic_two_layer_mlp,0.12530120481927712,2.240041518116722,0.1594806404911671,nan,792,792,1,0.008167000487446785,1.0,124.78125,1,0,True,c781b177579f561839a23fd58f877bb551fac451055231f3cf0f964eab3b25fc
discovery,discovery_D4_w32_s2_n1.00_b16,D4,32,2,1.0,16,word_length_4_5,noisy_group_element,generic_mixture_of_experts,0.11166666666666666,2.089090627030579,0.031092742490122918,0.1,72,72,1,0.008167000487446785,1.0,124.78125,1,0,True,c781b177579f561839a23fd58f877bb551fac451055231f3cf0f964eab3b25fc
discovery,discovery_D4_w32_s2_n1.00_b16,D4,32,2,1.0,16,heldout_rs_order,noisy_group_element,generic_mixture_of_experts,0.07710843373493977,2.100649373437939,0.06599993878458368,0.1,72,72,1,0.008167000487446785,1.0,124.78125,1,0,True,c781b177579f561839a23fd58f877bb551fac451055231f3cf0f964eab3b25fc
discovery,discovery_D4_w32_s2_n1.00_b16,D4,32,2,1.0,16,word_length_4_5,noisy_group_element,learned_matrix_context_action,0.12166666666666667,2.232544568152103,0.12210316015343765,nan,520,520,1,0.008167000487446785,1.0,124.78125,1,0,True,c781b177579f561839a23fd58f877bb551fac451055231f3cf0f964eab3b25fc
discovery,discovery_D4_w32_s2_n1.00_b16,D4,32,2,1.0,16,heldout_rs_order,noisy_group_element,learned_matrix_context_action,0.12771084337349398,2.241861291846474,0.11950352814986472,nan,520,520,1,0.008167000487446785,1.0,124.78125,1,0,True,c781b177579f561839a23fd58f877bb551fac451055231f3cf0f964eab3b25fc
discovery,discovery_D4_w32_s2_n1.00_b16,D4,32,2,1.0,16,word_length_4_5,noisy_group_element,generic_low_rank_context_adapter,0.14,2.450123856480619,0.22192915744247457,nan,392,392,1,0.008250121027231216,1.0,124.78125,1,0,True,c781b177579f561839a23fd58f877bb551fac451055231f3cf0f964eab3b25fc
discovery,discovery_D4_w32_s2_n1.00_b16,D4,32,2,1.0,16,heldout_rs_order,noisy_group_element,generic_low_rank_context_adapter,0.163855421686747,2.3859363203206896,0.20514209386591897,nan,392,392,1,0.008250121027231216,1.0,124.78125,1,0,True,c781b177579f561839a23fd58f877bb551fac451055231f3cf0f964eab3b25fc
discovery,discovery_D4_w32_s2_n1.00_b16,D4,32,2,1.0,16,word_length_4_5,noisy_group_element,shuffled_context_control,0.11916666666666667,2.469531364623068,0.22718459174077427,nan,0,0,1,0.00816606916487217,1.0,124.78125,1,0,True,c781b177579f561839a23fd58f877bb551fac451055231f3cf0f964eab3b25fc
discovery,discovery_D4_w32_s2_n1.00_b16,D4,32,2,1.0,16,heldout_rs_order,noisy_group_element,shuffled_context_control,0.12048192771084337,2.4825966813840976,0.230189690757889,nan,0,0,1,0.00816606916487217,1.0,124.78125,1,0,True,c781b177579f561839a23fd58f877bb551fac451055231f3cf0f964eab3b25fc
discovery,discovery_D4_w32_s2_n1.00_b16,D4,32,2,1.0,16,word_length_4_5,input_only,structured_learned_router,0.11583333333333333,2.454395593211531,0.23051792507410765,0.11583333333333333,264,264,8,nan,8.0,124.78125,1,0,True,c781b177579f561839a23fd58f877bb551fac451055231f3cf0f964eab3b25fc
discovery,discovery_D4_w32_s2_n1.00_b16,D4,32,2,1.0,16,word_length_4_5,alignment_residual_only,structured_learned_router,0.1125,2.484804871047362,0.233851258407441,0.1125,72,72,8,nan,8.0,124.78125,1,0,True,c781b177579f561839a23fd58f877bb551fac451055231f3cf0f964eab3b25fc
discovery,discovery_D4_w32_s2_n1.00_b64,D4,32,2,1.0,64,word_length_4_5,noisy_group_element,c2m3_strict_synchronization,0.18,2.319280807517878,0.16635125840744097,nan,0,0,1,0.008167000487446785,1.0,124.78125,1,0,True,61f6c678e1ae1e7e50f53781d0368cc5245e35abbac29893670e115b65068f94
discovery,discovery_D4_w32_s2_n1.00_b64,D4,32,2,1.0,64,heldout_rs_order,noisy_group_element,c2m3_strict_synchronization,0.25542168674698795,2.2346982602741123,0.097621607699251,nan,0,0,1,0.008167000487446785,1.0,124.78125,1,0,True,61f6c678e1ae1e7e50f53781d0368cc5245e35abbac29893670e115b65068f94
discovery,discovery_D4_w32_s2_n1.00_b64,D4,32,2,1.0,64,word_length_4_5,noisy_group_element,supplied_context_structured_retransport,0.13166666666666665,2.420822553588942,0.2146845917407743,nan,0,0,8,0.008124858140945435,1.0,124.78125,1,0,True,61f6c678e1ae1e7e50f53781d0368cc5245e35abbac29893670e115b65068f94
discovery,discovery_D4_w32_s2_n1.00_b64,D4,32,2,1.0,64,heldout_rs_order,noisy_group_element,supplied_context_structured_retransport,0.13493975903614458,2.42458320210633,0.2157318594325878,nan,0,0,8,0.008124858140945435,1.0,124.78125,1,0,True,61f6c678e1ae1e7e50f53781d0368cc5245e35abbac29893670e115b65068f94
discovery,discovery_D4_w32_s2_n1.00_b64,D4,32,2,1.0,64,word_length_4_5,noisy_group_element,twistedmerge_hodge_lr,0.13166666666666665,2.4208225535889416,0.21468459174077414,0.13166666666666665,56,56,1,0.008542090654373169,1.0,124.78125,1,0,True,61f6c678e1ae1e7e50f53781d0368cc5245e35abbac29893670e115b65068f94
discovery,discovery_D4_w32_s2_n1.00_b64,D4,32,2,1.0,64,heldout_rs_order,noisy_group_element,twistedmerge_hodge_lr,0.13493975903614458,2.424583202106329,0.21573185943258766,0.13166666666666665,56,56,1,0.008542090654373169,1.0,124.78125,1,0,True,61f6c678e1ae1e7e50f53781d0368cc5245e35abbac29893670e115b65068f94
discovery,discovery_D4_w32_s2_n1.00_b64,D4,32,2,1.0,64,word_length_4_5,noisy_group_element,structured_learned_router,0.1075,2.4564253856412854,0.23885125840744098,0.1075,72,72,8,0.008415896445512772,8.0,124.78125,1,0,True,61f6c678e1ae1e7e50f53781d0368cc5245e35abbac29893670e115b65068f94
discovery,discovery_D4_w32_s2_n1.00_b64,D4,32,2,1.0,64,heldout_rs_order,noisy_group_element,structured_learned_router,0.0746987951807229,2.5012466784340712,0.27597282328800943,0.1075,72,72,8,0.008415896445512772,8.0,124.78125,1,0,True,61f6c678e1ae1e7e50f53781d0368cc5245e35abbac29893670e115b65068f94
discovery,discovery_D4_w32_s2_n1.00_b64,D4,32,2,1.0,64,word_length_4_5,noisy_group_element,generic_linear,0.13333333333333333,2.1541637191717746,0.0845901817275364,nan,328,328,1,0.008417060598731041,1.0,124.78125,1,0,True,61f6c678e1ae1e7e50f53781d0368cc5245e35abbac29893670e115b65068f94
discovery,discovery_D4_w32_s2_n1.00_b64,D4,32,2,1.0,64,heldout_rs_order,noisy_group_element,generic_linear,0.12771084337349398,2.155176163861717,0.08927849185196167,nan,328,328,1,0.008417060598731041,1.0,124.78125,1,0,True,61f6c678e1ae1e7e50f53781d0368cc5245e35abbac29893670e115b65068f94
