family,setting_id,seed,method,accuracy,loss,ece,residual_before,residual_after,residual_reduction,selected_rank,false_positive_lift_activation,trainable_parameters,stored_parameters,latency_ms,peak_memory_mb,context_samples,leakage_hash_passed,logits_sha256
controlled_S3,context_S3_s4,4,canonicalize_pool_retransport,0.8358333333333333,1.1514381469226314,0.40797370203116046,1.2936506074108685,0.0,1.2936506074108685,5,False,30,30,0.021999934688210487,112.421875,256,True,3a890eb6e358f6e2e65d885b477bf19cecce9697b33f81c695a33e0cecfbae07
controlled_S3,context_S3_s4,4,distilled_chart_aware_predictor,0.14583333333333334,1.9206043218145328,0.1378070797857771,1.2936506074108685,1.0787743582985254,0.21487624911234304,2,False,30,30,0.022957799956202507,112.421875,256,True,3a890eb6e358f6e2e65d885b477bf19cecce9697b33f81c695a33e0cecfbae07
controlled_S3,context_S3_s5,5,strict_synchronization,0.22,2.100482312176539,0.1862691514564245,1.2032140859820502,1.2032140859820502,0.0,0,False,30,30,0.022625084966421127,112.421875,256,True,722845589b2bb2a7955047dcf60810372271cf3250c3abe3737a3098c3a2a307
controlled_S3,context_S3_s5,5,synchronization_cycle_norm_only,0.22,2.100482312176539,0.1862691514564245,1.2032140859820502,1.2032140859820502,0.0,0,False,30,30,0.020666979253292084,112.421875,256,True,722845589b2bb2a7955047dcf60810372271cf3250c3abe3737a3098c3a2a307
controlled_S3,context_S3_s5,5,weighted_hodge,0.42083333333333334,1.472917134822287,0.11670359455070425,1.2032140859820502,0.6016070429910251,0.6016070429910251,0,False,30,30,0.02150004729628563,112.421875,256,True,722845589b2bb2a7955047dcf60810372271cf3250c3abe3737a3098c3a2a307
controlled_S3,context_S3_s5,5,hodge_full_rank_correction,0.8391666666666666,1.1753366472712623,0.4338958714546719,1.2032140859820502,0.0,1.2032140859820502,5,False,30,30,0.021999934688210487,112.421875,256,True,722845589b2bb2a7955047dcf60810372271cf3250c3abe3737a3098c3a2a307
controlled_S3,context_S3_s5,5,hodge_low_rank_correction,0.8391666666666666,1.1753366472712625,0.43389587145467196,1.2032140859820502,8.435830153208998e-16,1.2032140859820493,2,False,30,30,0.021415995433926582,112.421875,256,True,722845589b2bb2a7955047dcf60810372271cf3250c3abe3737a3098c3a2a307
controlled_S3,context_S3_s5,5,low_rank_generic_router,0.18666666666666668,1.9611721072691224,0.14512776615912754,1.2032140859820502,1.079800202808175,0.12341388317387514,2,False,30,30,0.02383394166827202,112.421875,256,True,722845589b2bb2a7955047dcf60810372271cf3250c3abe3737a3098c3a2a307
controlled_S3,context_S3_s5,5,low_rank_structured_router,0.8391666666666666,1.1753366472712623,0.4338958714546719,1.2032140859820502,0.0,1.2032140859820502,2,False,30,30,0.022833002731204033,112.421875,256,True,722845589b2bb2a7955047dcf60810372271cf3250c3abe3737a3098c3a2a307
controlled_S3,context_S3_s5,5,canonicalize_pool_retransport,0.8391666666666666,1.1753366472712623,0.4338958714546719,1.2032140859820502,0.0,1.2032140859820502,5,False,30,30,0.022084219381213188,112.421875,256,True,722845589b2bb2a7955047dcf60810372271cf3250c3abe3737a3098c3a2a307
controlled_S3,context_S3_s5,5,distilled_chart_aware_predictor,0.17083333333333334,1.8805199740782095,0.10042297780755148,1.2032140859820502,0.9906010803290123,0.21261300565303787,2,False,30,30,0.02445909194648266,112.421875,256,True,722845589b2bb2a7955047dcf60810372271cf3250c3abe3737a3098c3a2a307
controlled_S3,context_S3_s6,6,strict_synchronization,0.2125,2.0411742249024822,0.18191272069101508,1.1186780314129874,1.1186780314129874,0.0,0,False,30,30,0.026833033189177513,112.421875,256,True,a4327ec3651e7bb4800c1246b43cee86302444cc68454547c5ff9f54c1f08341
controlled_S3,context_S3_s6,6,synchronization_cycle_norm_only,0.2125,2.0411742249024822,0.18191272069101508,1.1186780314129874,1.1186780314129874,0.0,0,False,30,30,0.02395804040133953,112.421875,256,True,a4327ec3651e7bb4800c1246b43cee86302444cc68454547c5ff9f54c1f08341
controlled_S3,context_S3_s6,6,weighted_hodge,0.4766666666666667,1.470637926124834,0.17723374157175079,1.1186780314129874,0.5593390157064937,0.5593390157064937,0,False,30,30,0.024167122319340706,112.421875,256,True,a4327ec3651e7bb4800c1246b43cee86302444cc68454547c5ff9f54c1f08341
controlled_S3,context_S3_s6,6,hodge_full_rank_correction,0.8333333333333334,1.1912783943842447,0.43924761787624517,1.1186780314129874,0.0,1.1186780314129874,5,False,30,30,0.023584114387631416,112.421875,256,True,a4327ec3651e7bb4800c1246b43cee86302444cc68454547c5ff9f54c1f08341
controlled_S3,context_S3_s6,6,hodge_low_rank_correction,0.8333333333333334,1.1912783943842447,0.43924761787624517,1.1186780314129874,7.458327359241476e-16,1.1186780314129867,2,False,30,30,0.06125005893409252,112.421875,256,True,a4327ec3651e7bb4800c1246b43cee86302444cc68454547c5ff9f54c1f08341
controlled_S3,context_S3_s6,6,low_rank_generic_router,0.17916666666666667,1.9415134561567584,0.16168478988339663,1.1186780314129874,1.015712306274481,0.10296572513850633,2,False,30,30,0.02433406189084053,112.421875,256,True,a4327ec3651e7bb4800c1246b43cee86302444cc68454547c5ff9f54c1f08341
controlled_S3,context_S3_s6,6,low_rank_structured_router,0.8333333333333334,1.1912783943842447,0.43924761787624517,1.1186780314129874,0.0,1.1186780314129874,2,False,30,30,0.023667002096772194,112.421875,256,True,a4327ec3651e7bb4800c1246b43cee86302444cc68454547c5ff9f54c1f08341
controlled_S3,context_S3_s6,6,canonicalize_pool_retransport,0.8333333333333334,1.1912783943842447,0.43924761787624517,1.1186780314129874,0.0,1.1186780314129874,5,False,30,30,0.022624852135777473,112.421875,256,True,a4327ec3651e7bb4800c1246b43cee86302444cc68454547c5ff9f54c1f08341
controlled_S3,context_S3_s6,6,distilled_chart_aware_predictor,0.18416666666666667,1.840450811630962,0.07132785429550843,1.1186780314129874,0.8927928132505373,0.2258852181624501,2,False,30,30,0.022582942619919777,112.421875,256,True,a4327ec3651e7bb4800c1246b43cee86302444cc68454547c5ff9f54c1f08341
controlled_S3,context_S3_s7,7,strict_synchronization,0.20833333333333334,2.083820788163653,0.19874948981106513,1.2329220965360232,1.2329220965360232,0.0,0,False,30,30,0.027207890525460243,112.421875,256,True,86d6c98765c8af424afff3589655ac31ce657fef4dc762e5a9107d55a0d99e26
controlled_S3,context_S3_s7,7,synchronization_cycle_norm_only,0.20833333333333334,2.083820788163653,0.19874948981106513,1.2329220965360232,1.2329220965360232,0.0,0,False,30,30,0.05541602149605751,112.421875,256,True,86d6c98765c8af424afff3589655ac31ce657fef4dc762e5a9107d55a0d99e26
controlled_S3,context_S3_s7,7,weighted_hodge,0.48583333333333334,1.4617421374870276,0.17738169506538246,1.2329220965360232,0.6164610482680116,0.6164610482680116,0,False,30,30,0.0289171002805233,112.421875,256,True,86d6c98765c8af424afff3589655ac31ce657fef4dc762e5a9107d55a0d99e26
controlled_S3,context_S3_s7,7,hodge_full_rank_correction,0.8233333333333334,1.1772423394506173,0.41625051018893494,1.2329220965360232,0.0,1.2329220965360232,5,False,30,30,0.023416010662913322,112.421875,256,True,86d6c98765c8af424afff3589655ac31ce657fef4dc762e5a9107d55a0d99e26
controlled_S3,context_S3_s7,7,hodge_low_rank_correction,0.8233333333333334,1.1772423394506173,0.4162505101889349,1.2329220965360232,1.0871703757969201e-15,1.2329220965360221,2,False,30,30,0.023124972358345985,112.421875,256,True,86d6c98765c8af424afff3589655ac31ce657fef4dc762e5a9107d55a0d99e26
controlled_S3,context_S3_s7,7,low_rank_generic_router,0.17583333333333334,1.9377784933559277,0.15398434718396622,1.2329220965360232,1.0902483819568645,0.14267371457915878,2,False,30,30,0.020584091544151306,112.421875,256,True,86d6c98765c8af424afff3589655ac31ce657fef4dc762e5a9107d55a0d99e26
controlled_S3,context_S3_s7,7,low_rank_structured_router,0.8233333333333334,1.1772423394506173,0.41625051018893494,1.2329220965360232,0.0,1.2329220965360232,2,False,30,30,0.02295803278684616,112.421875,256,True,86d6c98765c8af424afff3589655ac31ce657fef4dc762e5a9107d55a0d99e26
controlled_S3,context_S3_s7,7,canonicalize_pool_retransport,0.8233333333333334,1.1772423394506173,0.41625051018893494,1.2329220965360232,0.0,1.2329220965360232,5,False,30,30,0.022374792024493217,112.421875,256,True,86d6c98765c8af424afff3589655ac31ce657fef4dc762e5a9107d55a0d99e26
controlled_S3,context_S3_s7,7,distilled_chart_aware_predictor,0.16333333333333333,1.8753722049568382,0.104548753072903,1.2329220965360232,0.9934967217057561,0.23942537483026716,2,False,30,30,0.023124972358345985,112.421875,256,True,86d6c98765c8af424afff3589655ac31ce657fef4dc762e5a9107d55a0d99e26
controlled_S3,context_S3_s8,8,strict_synchronization,0.21166666666666667,2.0588423451671822,0.2044261214242371,1.204742200400685,1.204742200400685,0.0,0,False,30,30,0.02295803278684616,112.421875,256,True,d6e5c72aaf28bcf99c83b34819de39d81bdb56331a59243d9106847cbb84215c
controlled_S3,context_S3_s8,8,synchronization_cycle_norm_only,0.21166666666666667,2.0588423451671822,0.2044261214242371,1.204742200400685,1.204742200400685,0.0,0,False,30,30,0.02195802517235279,112.421875,256,True,d6e5c72aaf28bcf99c83b34819de39d81bdb56331a59243d9106847cbb84215c
controlled_S3,context_S3_s8,8,weighted_hodge,0.5533333333333333,1.434871847048169,0.24489928696111532,1.204742200400685,0.6023711002003425,0.6023711002003425,0,False,30,30,0.022582942619919777,112.421875,256,True,d6e5c72aaf28bcf99c83b34819de39d81bdb56331a59243d9106847cbb84215c
controlled_S3,context_S3_s8,8,hodge_full_rank_correction,0.8466666666666667,1.1499473238104476,0.4305738785757629,1.204742200400685,0.0,1.204742200400685,5,False,30,30,0.02333405427634716,112.421875,256,True,d6e5c72aaf28bcf99c83b34819de39d81bdb56331a59243d9106847cbb84215c
controlled_S3,context_S3_s8,8,hodge_low_rank_correction,0.8466666666666667,1.1499473238104474,0.4305738785757627,1.204742200400685,1.0344936455293132e-15,1.2047422004006838,2,False,30,30,0.022625084966421127,112.421875,256,True,d6e5c72aaf28bcf99c83b34819de39d81bdb56331a59243d9106847cbb84215c
controlled_S3,context_S3_s8,8,low_rank_generic_router,0.175,1.9556581084796607,0.17574042618121577,1.204742200400685,1.077576417162032,0.12716578323865302,2,False,30,30,0.02454104833304882,112.421875,256,True,d6e5c72aaf28bcf99c83b34819de39d81bdb56331a59243d9106847cbb84215c
controlled_S3,context_S3_s8,8,low_rank_structured_router,0.8466666666666667,1.1499473238104476,0.4305738785757629,1.204742200400685,0.0,1.204742200400685,2,False,30,30,0.02370891161262989,112.421875,256,True,d6e5c72aaf28bcf99c83b34819de39d81bdb56331a59243d9106847cbb84215c
controlled_S3,context_S3_s8,8,canonicalize_pool_retransport,0.8466666666666667,1.1499473238104476,0.4305738785757629,1.204742200400685,0.0,1.204742200400685,5,False,30,30,0.022165942937135696,112.421875,256,True,d6e5c72aaf28bcf99c83b34819de39d81bdb56331a59243d9106847cbb84215c
controlled_S3,context_S3_s8,8,distilled_chart_aware_predictor,0.18,1.8780984101769236,0.10642021617888664,1.204742200400685,0.9819495340927011,0.22279266630798378,2,False,30,30,0.023582950234413147,112.421875,256,True,d6e5c72aaf28bcf99c83b34819de39d81bdb56331a59243d9106847cbb84215c
controlled_S3,context_S3_s9,9,strict_synchronization,0.20083333333333334,2.095815618959268,0.22187440070233,1.2528063635871816,1.2528063635871816,0.0,0,False,30,30,0.023916829377412796,112.421875,256,True,6faa50d281dcc58e26d3d8c5cc8cc506848dd06735c6878d55c4b979621787a9
controlled_S3,context_S3_s9,9,synchronization_cycle_norm_only,0.20083333333333334,2.095815618959268,0.22187440070233,1.2528063635871816,1.2528063635871816,0.0,0,False,30,30,0.021290965378284454,112.421875,256,True,6faa50d281dcc58e26d3d8c5cc8cc506848dd06735c6878d55c4b979621787a9
controlled_S3,context_S3_s9,9,weighted_hodge,0.495,1.4520079909974457,0.1847027835195466,1.2528063635871816,0.6264031817935908,0.6264031817935908,0,False,30,30,0.02191704697906971,112.421875,256,True,6faa50d281dcc58e26d3d8c5cc8cc506848dd06735c6878d55c4b979621787a9
controlled_S3,context_S3_s9,9,hodge_full_rank_correction,0.8291666666666667,1.171795444538534,0.40728092023852247,1.2528063635871816,0.0,1.2528063635871816,5,False,30,30,0.02295803278684616,112.421875,256,True,6faa50d281dcc58e26d3d8c5cc8cc506848dd06735c6878d55c4b979621787a9
controlled_S3,context_S3_s9,9,hodge_low_rank_correction,0.8291666666666667,1.171795444538534,0.40728092023852247,1.2528063635871816,1.1155884765924979e-15,1.2528063635871804,2,False,30,30,0.024292152374982834,112.421875,256,True,6faa50d281dcc58e26d3d8c5cc8cc506848dd06735c6878d55c4b979621787a9
controlled_S3,context_S3_s9,9,low_rank_generic_router,0.155,2.016174141742701,0.19444662352610534,1.2528063635871816,1.1380289834851962,0.11477738010198535,2,False,30,30,0.02437504008412361,112.421875,256,True,6faa50d281dcc58e26d3d8c5cc8cc506848dd06735c6878d55c4b979621787a9
controlled_S3,context_S3_s9,9,low_rank_structured_router,0.8291666666666667,1.171795444538534,0.40728092023852247,1.2528063635871816,0.0,1.2528063635871816,2,False,30,30,0.023209024220705032,112.421875,256,True,6faa50d281dcc58e26d3d8c5cc8cc506848dd06735c6878d55c4b979621787a9
controlled_S3,context_S3_s9,9,canonicalize_pool_retransport,0.8291666666666667,1.171795444538534,0.40728092023852247,1.2528063635871816,0.0,1.2528063635871816,5,False,30,30,0.02233288250863552,112.421875,256,True,6faa50d281dcc58e26d3d8c5cc8cc506848dd06735c6878d55c4b979621787a9
controlled_S3,context_S3_s9,9,distilled_chart_aware_predictor,0.15916666666666668,1.9008443325450817,0.12214269808661551,1.2528063635871816,1.0187374746809663,0.23406888890621524,2,False,30,30,0.022999942302703857,112.421875,256,True,6faa50d281dcc58e26d3d8c5cc8cc506848dd06735c6878d55c4b979621787a9
controlled_D4,context_D4_s0,0,strict_synchronization,0.1775,2.510874685586883,0.21622175049062492,1.46918452938514,1.46918452938514,0.0,0,False,56,56,0.011666910722851753,112.421875,256,True,053f0a729230431130cdfa56c8eb8f8e301faa713e7caee584e15b4763821afe
controlled_D4,context_D4_s0,0,synchronization_cycle_norm_only,0.1775,2.510874685586883,0.21622175049062492,1.46918452938514,1.46918452938514,0.0,0,False,56,56,0.009584007784724236,112.421875,256,True,053f0a729230431130cdfa56c8eb8f8e301faa713e7caee584e15b4763821afe
controlled_D4,context_D4_s0,0,weighted_hodge,0.5291666666666667,1.667016783608148,0.2604034716757947,1.46918452938514,0.73459226469257,0.73459226469257,0,False,56,56,0.009084120392799377,112.421875,256,True,053f0a729230431130cdfa56c8eb8f8e301faa713e7caee584e15b4763821afe
controlled_D4,context_D4_s0,0,hodge_full_rank_correction,0.8158333333333333,1.3172517046949908,0.4251876085547516,1.46918452938514,0.0,1.46918452938514,7,False,56,56,0.009292038157582283,112.421875,256,True,053f0a729230431130cdfa56c8eb8f8e301faa713e7caee584e15b4763821afe
