setting_id,dataset,regime,seed,method,accuracy,loss,ece,residual_before,residual_after,persistent_residual,trainable_parameters,stored_parameters,branch_count,latency_ms,peak_memory_mb,calibration_samples,leakage_hash_passed,logits_sha256
FashionMNIST_noisy_s2,FashionMNIST,noisy,2,branch_pooling,0.7575,1.896167370418931,0.5979146624874445,0.04261098143445716,0.017559275548625977,False,0,203304,4,0.016916077584028244,522.703125,500,True,48712d76714e08960404f97257ed7272dd1a113e543d7f855e3080e4fc409253
FashionMNIST_noisy_s2,FashionMNIST,noisy,2,equivariant_retransport,0.7575,1.896167370418931,0.5979146624874445,0.04261098143445716,0.017559275548625977,False,0,50826,1,0.016625039279460907,522.703125,500,True,48712d76714e08960404f97257ed7272dd1a113e543d7f855e3080e4fc409253
FashionMNIST_noisy_s2,FashionMNIST,noisy,2,parameter_matched_control,0.386,2.132581652915028,0.254752778105479,0.04261098143445716,0.017559275548625977,False,0,50826,1,0.01695798709988594,522.703125,500,True,48712d76714e08960404f97257ed7272dd1a113e543d7f855e3080e4fc409253
FashionMNIST_missing_noisy_s0,FashionMNIST,missing_noisy,0,raw_fedavg,0.103,2.3161351276494764,0.054485224815519,0.0421807216339096,0.20508871174173487,False,0,50826,1,0.01970818266272545,522.703125,500,True,0fbdf11947b0040d54961d13fa3999eed995a5a5e475a1fee0602b833db75e17
FashionMNIST_missing_noisy_s0,FashionMNIST,missing_noisy,0,strict_frame_synchronization,0.103,2.26128656883124,0.04718524619932403,0.0421807216339096,0.20508871174173487,False,0,50826,1,0.017208047211170197,522.703125,500,True,0fbdf11947b0040d54961d13fa3999eed995a5a5e475a1fee0602b833db75e17
FashionMNIST_missing_noisy_s0,FashionMNIST,missing_noisy,0,c2m3_style_synchronization,0.103,2.26128656883124,0.04718524619932403,0.0421807216339096,0.20508871174173487,False,0,50826,1,0.016875099390745163,522.703125,500,True,0fbdf11947b0040d54961d13fa3999eed995a5a5e475a1fee0602b833db75e17
FashionMNIST_missing_noisy_s0,FashionMNIST,missing_noisy,0,generic_learned_calibration,0.506,2.1752084275226546,0.38591920068721697,0.0421807216339096,0.20508871174173487,False,110,50826,1,0.01687486656010151,522.703125,500,True,0fbdf11947b0040d54961d13fa3999eed995a5a5e475a1fee0602b833db75e17
FashionMNIST_missing_noisy_s0,FashionMNIST,missing_noisy,0,hodge_correction,0.21,2.213672486043454,0.08476587516821735,0.0421807216339096,0.20508871174173487,False,110,50826,1,0.016625039279460907,522.703125,500,True,0fbdf11947b0040d54961d13fa3999eed995a5a5e475a1fee0602b833db75e17
FashionMNIST_missing_noisy_s0,FashionMNIST,missing_noisy,0,hodge_low_rank,0.1745,2.233111328877437,0.04930948052147585,0.0421807216339096,0.20508871174173487,False,110,50826,1,0.017042038962244987,522.703125,500,True,0fbdf11947b0040d54961d13fa3999eed995a5a5e475a1fee0602b833db75e17
FashionMNIST_missing_noisy_s0,FashionMNIST,missing_noisy,0,branch_pooling,0.763,1.8917376679518068,0.6017358390248982,0.0421807216339096,0.20508871174173487,False,0,203304,4,0.016666017472743988,522.703125,500,True,0fbdf11947b0040d54961d13fa3999eed995a5a5e475a1fee0602b833db75e17
FashionMNIST_missing_noisy_s0,FashionMNIST,missing_noisy,0,equivariant_retransport,0.763,1.8917376679518068,0.6017358390248982,0.0421807216339096,0.20508871174173487,False,0,50826,1,0.016666017472743988,522.703125,500,True,0fbdf11947b0040d54961d13fa3999eed995a5a5e475a1fee0602b833db75e17
FashionMNIST_missing_noisy_s0,FashionMNIST,missing_noisy,0,parameter_matched_control,0.3775,2.149854095896324,0.24915636439652888,0.0421807216339096,0.20508871174173487,False,0,50826,1,0.016875099390745163,522.703125,500,True,0fbdf11947b0040d54961d13fa3999eed995a5a5e475a1fee0602b833db75e17
FashionMNIST_missing_noisy_s1,FashionMNIST,missing_noisy,1,raw_fedavg,0.104,2.3193416128848066,0.0575337323723009,0.04144141005704187,0.20607518573285438,False,0,50826,1,0.01900014467537403,522.703125,500,True,0c227719d94b34538375149a7d8e365c90232a1faf1860ced47f91bb7a465b4c
FashionMNIST_missing_noisy_s1,FashionMNIST,missing_noisy,1,strict_frame_synchronization,0.104,2.268861548571787,0.03968510677499186,0.04144141005704187,0.20607518573285438,False,0,50826,1,0.017666956409811974,522.703125,500,True,0c227719d94b34538375149a7d8e365c90232a1faf1860ced47f91bb7a465b4c
FashionMNIST_missing_noisy_s1,FashionMNIST,missing_noisy,1,c2m3_style_synchronization,0.104,2.268861548571787,0.03968510677499186,0.04144141005704187,0.20607518573285438,False,0,50826,1,0.01691700890660286,522.703125,500,True,0c227719d94b34538375149a7d8e365c90232a1faf1860ced47f91bb7a465b4c
FashionMNIST_missing_noisy_s1,FashionMNIST,missing_noisy,1,generic_learned_calibration,0.466,2.1858533888877507,0.34749148144522657,0.04144141005704187,0.20607518573285438,False,110,50826,1,0.01679197885096073,522.703125,500,True,0c227719d94b34538375149a7d8e365c90232a1faf1860ced47f91bb7a465b4c
FashionMNIST_missing_noisy_s1,FashionMNIST,missing_noisy,1,hodge_correction,0.2235,2.2242495484024376,0.10171588974271771,0.04144141005704187,0.20607518573285438,False,110,50826,1,0.016875099390745163,522.703125,500,True,0c227719d94b34538375149a7d8e365c90232a1faf1860ced47f91bb7a465b4c
FashionMNIST_missing_noisy_s1,FashionMNIST,missing_noisy,1,hodge_low_rank,0.1905,2.236429753656777,0.06903647467350721,0.04144141005704187,0.20607518573285438,False,110,50826,1,0.016833888366818428,522.703125,500,True,0c227719d94b34538375149a7d8e365c90232a1faf1860ced47f91bb7a465b4c
FashionMNIST_missing_noisy_s1,FashionMNIST,missing_noisy,1,branch_pooling,0.748,1.90144538585049,0.588622890978124,0.04144141005704187,0.20607518573285438,False,0,203304,4,0.016832957044243813,522.703125,500,True,0c227719d94b34538375149a7d8e365c90232a1faf1860ced47f91bb7a465b4c
FashionMNIST_missing_noisy_s1,FashionMNIST,missing_noisy,1,equivariant_retransport,0.748,1.90144538585049,0.588622890978124,0.04144141005704187,0.20607518573285438,False,0,50826,1,0.016666948795318604,522.703125,500,True,0c227719d94b34538375149a7d8e365c90232a1faf1860ced47f91bb7a465b4c
FashionMNIST_missing_noisy_s1,FashionMNIST,missing_noisy,1,parameter_matched_control,0.3765,2.137337107284106,0.24451304304355706,0.04144141005704187,0.20607518573285438,False,0,50826,1,0.016875099390745163,522.703125,500,True,0c227719d94b34538375149a7d8e365c90232a1faf1860ced47f91bb7a465b4c
FashionMNIST_missing_noisy_s2,FashionMNIST,missing_noisy,2,raw_fedavg,0.0985,2.3151717595268555,0.04477770354566557,0.04217109582494208,0.20437356036735296,False,0,50826,1,0.01879199407994747,522.703125,500,True,5c5db8e2b2890d14e00211bc0bdfaab3d114e8a30d80ca1d5c2d272b84da50a9
FashionMNIST_missing_noisy_s2,FashionMNIST,missing_noisy,2,strict_frame_synchronization,0.205,2.231700085488609,0.07313655598649091,0.04217109582494208,0.20437356036735296,False,0,50826,1,0.017040874809026718,522.703125,500,True,5c5db8e2b2890d14e00211bc0bdfaab3d114e8a30d80ca1d5c2d272b84da50a9
FashionMNIST_missing_noisy_s2,FashionMNIST,missing_noisy,2,c2m3_style_synchronization,0.205,2.231700085488609,0.07313655598649091,0.04217109582494208,0.20437356036735296,False,0,50826,1,0.016832957044243813,522.703125,500,True,5c5db8e2b2890d14e00211bc0bdfaab3d114e8a30d80ca1d5c2d272b84da50a9
FashionMNIST_missing_noisy_s2,FashionMNIST,missing_noisy,2,generic_learned_calibration,0.518,2.13447796233882,0.39316463938481966,0.04217109582494208,0.20437356036735296,False,110,50826,1,0.016791047528386116,522.703125,500,True,5c5db8e2b2890d14e00211bc0bdfaab3d114e8a30d80ca1d5c2d272b84da50a9
FashionMNIST_missing_noisy_s2,FashionMNIST,missing_noisy,2,hodge_correction,0.38,2.180033783349378,0.2574814870028691,0.04217109582494208,0.20437356036735296,False,110,50826,1,0.016875099390745163,522.703125,500,True,5c5db8e2b2890d14e00211bc0bdfaab3d114e8a30d80ca1d5c2d272b84da50a9
FashionMNIST_missing_noisy_s2,FashionMNIST,missing_noisy,2,hodge_low_rank,0.338,2.2014753227206834,0.21617045529519746,0.04217109582494208,0.20437356036735296,False,110,50826,1,0.01691700890660286,522.703125,500,True,5c5db8e2b2890d14e00211bc0bdfaab3d114e8a30d80ca1d5c2d272b84da50a9
FashionMNIST_missing_noisy_s2,FashionMNIST,missing_noisy,2,branch_pooling,0.7575,1.896167370418931,0.5979146624874445,0.04217109582494208,0.20437356036735296,False,0,203304,4,0.016666017472743988,522.703125,500,True,5c5db8e2b2890d14e00211bc0bdfaab3d114e8a30d80ca1d5c2d272b84da50a9
FashionMNIST_missing_noisy_s2,FashionMNIST,missing_noisy,2,equivariant_retransport,0.7575,1.896167370418931,0.5979146624874445,0.04217109582494208,0.20437356036735296,False,0,50826,1,0.016625039279460907,522.703125,500,True,5c5db8e2b2890d14e00211bc0bdfaab3d114e8a30d80ca1d5c2d272b84da50a9
FashionMNIST_missing_noisy_s2,FashionMNIST,missing_noisy,2,parameter_matched_control,0.386,2.132581652915028,0.254752778105479,0.04217109582494208,0.20437356036735296,False,0,50826,1,0.016833888366818428,522.703125,500,True,5c5db8e2b2890d14e00211bc0bdfaab3d114e8a30d80ca1d5c2d272b84da50a9
