setting_id,phase,seed,method,task_accuracy,negative_log_likelihood,ece,classwise_ece,chart_accuracy,trainable_parameters,stored_parameters,stored_bytes,branch_count,complete_latency_ms_batch128,peak_process_memory_mb,peak_accelerator_memory_mb,chart_training_examples,validation_examples,calibration_examples,threshold_selection_examples,test_examples,training_time_seconds,chart_information,expert_evaluations,logits_path,logits_sha256,label_permutation_hash_passed,execution_commit,source_sha256,command
CIFAR10_discovery_seed2,discovery,2,ensemble_reference,0.25,2.1175288929385814,0.05681893721233651,"[0.03194319126211067, 0.02886410713861909, 0.022053852240464702, 0.031493714390070364, 0.023045745620151114, 0.02543892859067222, 0.006743003197683893, 0.015062795947245274, 0.04269252655466449, 0.035864806814941357]",,58888,58888,235552,8,14.36270889826119,1603.265625,1235.5625,0,500,500,0,2000,5.120312748942524,none,4,reports/tmp/chart_followup/logits/cifar_discovery_seed_2.npz,5ca23cfd7c284209b59fb1177c568eac727a24e7cd11441909ec418e57ddc5ca,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,de2e1bf250556252a58feee2b29a7e25054e99b59aac344705a8819713f76c34,python experiments/cifar10_chart_retransport.py
CIFAR10_discovery_seed3,discovery,3,context_blind_expert_average,0.2945,1.9836689070333502,0.058017131235914926,"[0.01397069767827928, 0.028517023034941563, 0.02822796847631924, 0.0178043952347124, 0.025032653549507244, 0.023156793230577153, 0.019786475292634016, 0.029648497312769032, 0.027832265689706773, 0.01479671363243866]",,58888,58888,235552,8,250.38499990478158,1603.265625,1235.5625,0,500,500,0,2000,5.071157501079142,none,4,reports/tmp/chart_followup/logits/cifar_discovery_seed_3.npz,9fe29eb11cda0649a5b6d64e17f85fbdfc16ce0c7078b57958dda2b763822cdc,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,de2e1bf250556252a58feee2b29a7e25054e99b59aac344705a8819713f76c34,python experiments/cifar10_chart_retransport.py
CIFAR10_discovery_seed3,discovery,3,generic_moe,0.2785,2.0361277727923297,0.044447234802893004,"[0.014090138356494773, 0.02473789539882898, 0.03270608344426048, 0.008912136605263861, 0.02436646711092656, 0.01873601432611614, 0.019899261512296793, 0.029183590513955585, 0.025166986884343694, 0.013335306953663617]",0.10949999839067459,66560,66560,266240,8,269.89587489515543,1603.265625,1235.5625,1000,500,500,0,2000,5.617718460038304,inferred,4,reports/tmp/chart_followup/logits/cifar_discovery_seed_3.npz,9fe29eb11cda0649a5b6d64e17f85fbdfc16ce0c7078b57958dda2b763822cdc,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,de2e1bf250556252a58feee2b29a7e25054e99b59aac344705a8819713f76c34,python experiments/cifar10_chart_retransport.py
CIFAR10_discovery_seed3,discovery,3,generic_low_rank_context_adapter,0.2405,2.202440769218283,0.0539902407095836,"[0.02479723493389978, 0.08865824793711921, 0.03045894712558998, 0.0411484174984095, 0.01685403453237193, 0.03971781003801314, 0.017252088616168088, 0.015300731417199717, 0.04160427230735631, 0.026030610704131405]",0.10949999839067459,23574,23574,94296,1,12.090666918084025,1603.265625,1235.5625,1000,500,500,0,2000,1.4505489179864526,inferred,1,reports/tmp/chart_followup/logits/cifar_discovery_seed_3.npz,9fe29eb11cda0649a5b6d64e17f85fbdfc16ce0c7078b57958dda2b763822cdc,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,de2e1bf250556252a58feee2b29a7e25054e99b59aac344705a8819713f76c34,python experiments/cifar10_chart_retransport.py
CIFAR10_discovery_seed3,discovery,3,d4_equivariant_chart_soft_routing,0.33,1.904482631106432,0.046692042559981994,"[0.01040823107485189, 0.03801879560883424, 0.02199608355620095, 0.02521233083406249, 0.024217599838153605, 0.0088405964006309, 0.0175471862820011, 0.02352982435460874, 0.016579279569822306, 0.026468123891930373]",0.26350000500679016,61969,61969,247876,8,240.01429206691682,1603.265625,1235.5625,1000,500,500,0,2000,10.776898459065706,inferred,4,reports/tmp/chart_followup/logits/cifar_discovery_seed_3.npz,9fe29eb11cda0649a5b6d64e17f85fbdfc16ce0c7078b57958dda2b763822cdc,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,de2e1bf250556252a58feee2b29a7e25054e99b59aac344705a8819713f76c34,python experiments/cifar10_chart_retransport.py
CIFAR10_discovery_seed3,discovery,3,inferred_canonicalize_pool_retransport,0.219,2.1234651193940928,0.03708376118913459,"[0.04807854291254719, 0.06484280233412253, 0.018910505611695775, 0.013431887455500027, 0.032235186630984715, 0.022118837998295702, 0.028165108671974172, 0.024875926226990523, 0.03321848992909761, 0.06615471378144001]",0.26350000500679016,61969,61969,247876,8,475.3856249153614,1603.265625,1235.5625,1000,500,500,0,2000,10.776898459065706,inferred,4,reports/tmp/chart_followup/logits/cifar_discovery_seed_3.npz,9fe29eb11cda0649a5b6d64e17f85fbdfc16ce0c7078b57958dda2b763822cdc,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,de2e1bf250556252a58feee2b29a7e25054e99b59aac344705a8819713f76c34,python experiments/cifar10_chart_retransport.py
CIFAR10_discovery_seed3,discovery,3,d4_equivariant_task_classifier,0.285,2.128326106232677,0.06097831877598545,"[0.022335732487822797, 0.1025406420100317, 0.0511007569146671, 0.039305639049287966, 0.02524169778454809, 0.007380737688228302, 0.024525241921199405, 0.017370125269680868, 0.035686644004614604, 0.043470506460608516]",,11910,11910,47640,8,22.85049995407462,1603.265625,1235.5625,0,500,500,0,2000,11.657701124902815,none,1,reports/tmp/chart_followup/logits/cifar_discovery_seed_3.npz,9fe29eb11cda0649a5b6d64e17f85fbdfc16ce0c7078b57958dda2b763822cdc,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,de2e1bf250556252a58feee2b29a7e25054e99b59aac344705a8819713f76c34,python experiments/cifar10_chart_retransport.py
CIFAR10_discovery_seed3,discovery,3,d4_test_time_augmentation,0.2375,2.0795532389874554,0.024669341265408786,"[0.013699042648918478, 0.040367896727736274, 0.021569089663920734, 0.029661764673063157, 0.029575077567106367, 0.0254732348152827, 0.020127476661344824, 0.021469272769474478, 0.0320029530722377, 0.0320777008061282]",,14722,14722,58888,8,46.14254180341959,1603.265625,1235.5625,0,500,500,0,2000,1.2206840829458088,none,1,reports/tmp/chart_followup/logits/cifar_discovery_seed_3.npz,9fe29eb11cda0649a5b6d64e17f85fbdfc16ce0c7078b57958dda2b763822cdc,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,de2e1bf250556252a58feee2b29a7e25054e99b59aac344705a8819713f76c34,python experiments/cifar10_chart_retransport.py
CIFAR10_discovery_seed3,discovery,3,one_canonical_after_inferred_inverse,0.275,2.0298839200095657,0.04634029391453545,"[0.011652978636913983, 0.04327498838073045, 0.008230010759028131, 0.012118119592198084, 0.028807020807493918, 0.015298165164878705, 0.020593630736005737, 0.02039854852079034, 0.022172311370688758, 0.029369490154671177]",0.26350000500679016,17803,17803,71212,8,175.32725003547966,1603.265625,1235.5625,1000,500,500,0,2000,6.926425040932372,inferred,1,reports/tmp/chart_followup/logits/cifar_discovery_seed_3.npz,9fe29eb11cda0649a5b6d64e17f85fbdfc16ce0c7078b57958dda2b763822cdc,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,de2e1bf250556252a58feee2b29a7e25054e99b59aac344705a8819713f76c34,python experiments/cifar10_chart_retransport.py
CIFAR10_discovery_seed3,discovery,3,supplied_chart_oracle,0.3635,1.80598406696308,0.06283011341273717,"[0.018851113474294315, 0.02769413711804222, 0.02270570394430429, 0.022929894461620273, 0.02164072872765452, 0.014370024717084932, 0.019702704520323747, 0.03149796236148843, 0.015153840936617622, 0.031407019676587454]",1.0,58888,58888,235552,8,251.5640410128981,1603.265625,1235.5625,0,500,500,0,2000,5.071157501079142,supplied,4,reports/tmp/chart_followup/logits/cifar_discovery_seed_3.npz,9fe29eb11cda0649a5b6d64e17f85fbdfc16ce0c7078b57958dda2b763822cdc,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,de2e1bf250556252a58feee2b29a7e25054e99b59aac344705a8819713f76c34,python experiments/cifar10_chart_retransport.py
CIFAR10_discovery_seed3,discovery,3,random_action_control,0.255,2.077160672330037,0.029741224916219902,"[0.017793191520860077, 0.026911930661839254, 0.033153955897225064, 0.019362004367150114, 0.025001521042636872, 0.016520250306271383, 0.022216046445389125, 0.028012382785863602, 0.027216604313974876, 0.0368513523423583]",0.13249999284744263,58888,58888,235552,8,243.67245798930526,1603.265625,1235.5625,0,500,500,0,2000,5.071157501079142,inferred,4,reports/tmp/chart_followup/logits/cifar_discovery_seed_3.npz,9fe29eb11cda0649a5b6d64e17f85fbdfc16ce0c7078b57958dda2b763822cdc,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,de2e1bf250556252a58feee2b29a7e25054e99b59aac344705a8819713f76c34,python experiments/cifar10_chart_retransport.py
CIFAR10_discovery_seed3,discovery,3,wrong_action_control,0.25,2.0655084613264973,0.0351976595283642,"[0.02052021967294031, 0.026823795124506757, 0.04207288101335523, 0.005049435983571934, 0.020498547487295092, 0.01864474950703421, 0.020944482690992867, 0.03130271819866525, 0.029720792674352167, 0.019563547589084292]",0.06700000166893005,61969,61969,247876,8,226.873624837026,1603.265625,1235.5625,1000,500,500,0,2000,10.776898459065706,inferred,4,reports/tmp/chart_followup/logits/cifar_discovery_seed_3.npz,9fe29eb11cda0649a5b6d64e17f85fbdfc16ce0c7078b57958dda2b763822cdc,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,de2e1bf250556252a58feee2b29a7e25054e99b59aac344705a8819713f76c34,python experiments/cifar10_chart_retransport.py
CIFAR10_discovery_seed3,discovery,3,ensemble_reference,0.257,2.0924874132157245,0.023088961027000397,"[0.013413593240718369, 0.029444470228960615, 0.03854735126930649, 0.018722643043585407, 0.01953212595354498, 0.025682396986884015, 0.01396454195561962, 0.03212448177782188, 0.031412015294477104, 0.02503840245865512]",,58888,58888,235552,8,22.39229204133153,1603.265625,1235.5625,0,500,500,0,2000,5.071157501079142,none,4,reports/tmp/chart_followup/logits/cifar_discovery_seed_3.npz,9fe29eb11cda0649a5b6d64e17f85fbdfc16ce0c7078b57958dda2b763822cdc,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,de2e1bf250556252a58feee2b29a7e25054e99b59aac344705a8819713f76c34,python experiments/cifar10_chart_retransport.py
CIFAR10_discovery_seed4,discovery,4,context_blind_expert_average,0.284,1.9897420082018311,0.03985040488383812,"[0.01776751812934452, 0.03490190537638285, 0.025399976251300728, 0.023693491442550837, 0.01299039424956538, 0.03709210758046452, 0.027739072935930704, 0.01187979806171752, 0.02945563290234744, 0.027517091450290222]",,58888,58888,235552,8,250.30175014398992,1639.640625,1235.5625,0,500,500,0,2000,5.136433667736128,none,4,reports/tmp/chart_followup/logits/cifar_discovery_seed_4.npz,9e575c6c1893e5efeb4ca730b083d4b6f5356c82c04ddec1aef19d855a9b50c9,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,de2e1bf250556252a58feee2b29a7e25054e99b59aac344705a8819713f76c34,python experiments/cifar10_chart_retransport.py
CIFAR10_discovery_seed4,discovery,4,generic_moe,0.294,2.0179288822805663,0.04337981691677711,"[0.012635899489362477, 0.034774485359151674, 0.022969051586326884, 0.007608704754103899, 0.015508369788184803, 0.035216960291892634, 0.028374547558090397, 0.0057137480845519655, 0.030821142277970975, 0.028354777910377098]",0.10000000149011612,66560,66560,266240,8,256.03579194284976,1639.640625,1235.5625,1000,500,500,0,2000,5.679766001645476,inferred,4,reports/tmp/chart_followup/logits/cifar_discovery_seed_4.npz,9e575c6c1893e5efeb4ca730b083d4b6f5356c82c04ddec1aef19d855a9b50c9,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,de2e1bf250556252a58feee2b29a7e25054e99b59aac344705a8819713f76c34,python experiments/cifar10_chart_retransport.py
CIFAR10_discovery_seed4,discovery,4,generic_low_rank_context_adapter,0.223,2.1002086617587747,0.01858005997184702,"[0.018193371395345555, 0.03799803285566372, 0.02747758658887156, 0.023071721312281638, 0.03352803943502187, 0.017370483779160513, 0.034427377742166185, 0.024875116753605212, 0.01910431106350483, 0.010063320783691054]",0.10000000149011612,23574,23574,94296,1,11.665667174383998,1639.640625,1235.5625,1000,500,500,0,2000,1.6528504178859293,inferred,1,reports/tmp/chart_followup/logits/cifar_discovery_seed_4.npz,9e575c6c1893e5efeb4ca730b083d4b6f5356c82c04ddec1aef19d855a9b50c9,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,de2e1bf250556252a58feee2b29a7e25054e99b59aac344705a8819713f76c34,python experiments/cifar10_chart_retransport.py
CIFAR10_discovery_seed4,discovery,4,d4_equivariant_chart_soft_routing,0.331,1.9116458332150614,0.058889873145094244,"[0.024099510672587525, 0.028126767687925373, 0.015353781122554151, 0.025219316809900423, 0.014176279007073734, 0.021724216349242296, 0.02417571524370277, 0.013800808164764226, 0.015765700072710852, 0.0035858774589606216]",0.27399998903274536,61969,61969,247876,8,222.03620802611113,1639.640625,1235.5625,1000,500,500,0,2000,10.807229251600802,inferred,4,reports/tmp/chart_followup/logits/cifar_discovery_seed_4.npz,9e575c6c1893e5efeb4ca730b083d4b6f5356c82c04ddec1aef19d855a9b50c9,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,de2e1bf250556252a58feee2b29a7e25054e99b59aac344705a8819713f76c34,python experiments/cifar10_chart_retransport.py
CIFAR10_discovery_seed4,discovery,4,inferred_canonicalize_pool_retransport,0.203,2.1549495823853113,0.028942732428360783,"[0.06900282634363848, 0.0508253744265371, 0.013479559064821213, 0.023020841944188495, 0.04063280154651698, 0.03744438443181987, 0.03219421555441907, 0.027967866545611883, 0.0480424937719368, 0.052069782484565896]",0.27399998903274536,61969,61969,247876,8,477.7393329422921,1639.640625,1235.5625,1000,500,500,0,2000,10.807229251600802,inferred,4,reports/tmp/chart_followup/logits/cifar_discovery_seed_4.npz,9e575c6c1893e5efeb4ca730b083d4b6f5356c82c04ddec1aef19d855a9b50c9,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,de2e1bf250556252a58feee2b29a7e25054e99b59aac344705a8819713f76c34,python experiments/cifar10_chart_retransport.py
CIFAR10_discovery_seed4,discovery,4,d4_equivariant_task_classifier,0.3005,2.102945538657618,0.028636934956849814,"[0.02492719206405129, 0.03867233750881132, 0.019751240202559226, 0.006239013910715741, 0.034430684517699726, 0.005308229227566381, 0.020876735392842384, 0.011752185375204047, 0.014269030933401598, 0.03627134525823684]",,11910,11910,47640,8,20.972833037376404,1639.640625,1235.5625,0,500,500,0,2000,11.759583625011146,none,1,reports/tmp/chart_followup/logits/cifar_discovery_seed_4.npz,9e575c6c1893e5efeb4ca730b083d4b6f5356c82c04ddec1aef19d855a9b50c9,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,de2e1bf250556252a58feee2b29a7e25054e99b59aac344705a8819713f76c34,python experiments/cifar10_chart_retransport.py
CIFAR10_discovery_seed4,discovery,4,d4_test_time_augmentation,0.257,2.0249930517534853,0.016666647719405164,"[0.01113937134998585, 0.02581122705144756, 0.009425263035581884, 0.031682788339262156, 0.021463215174594957, 0.06676615366544872, 0.032490812881814476, 0.007279148363203363, 0.04887090972605828, 0.022202816399167977]",,14722,14722,58888,8,49.243499990552664,1639.640625,1235.5625,0,500,500,0,2000,1.1909442089963704,none,1,reports/tmp/chart_followup/logits/cifar_discovery_seed_4.npz,9e575c6c1893e5efeb4ca730b083d4b6f5356c82c04ddec1aef19d855a9b50c9,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,de2e1bf250556252a58feee2b29a7e25054e99b59aac344705a8819713f76c34,python experiments/cifar10_chart_retransport.py
CIFAR10_discovery_seed4,discovery,4,one_canonical_after_inferred_inverse,0.3085,1.9350364531848059,0.02816867485776034,"[0.00798039637294619, 0.024970214287330192, 0.009099288834222183, 0.024497866288185646, 0.02271006376728995, 0.04553958400785812, 0.030663181759914455, 0.022556039210381146, 0.03707044090861805, 0.016514135985866565]",0.27399998903274536,17803,17803,71212,8,307.21841705963016,1639.640625,1235.5625,1000,500,500,0,2000,6.861739792861044,inferred,1,reports/tmp/chart_followup/logits/cifar_discovery_seed_4.npz,9e575c6c1893e5efeb4ca730b083d4b6f5356c82c04ddec1aef19d855a9b50c9,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,de2e1bf250556252a58feee2b29a7e25054e99b59aac344705a8819713f76c34,python experiments/cifar10_chart_retransport.py
CIFAR10_discovery_seed4,discovery,4,supplied_chart_oracle,0.377,1.8096840937068959,0.07713842009331183,"[0.021521575028403496, 0.018480128498138328, 0.01493059640560532, 0.03146876633883354, 0.019947994873130433, 0.020171339641795287, 0.02574673343878778, 0.02081894684261124, 0.013182218107312127, 0.01600136039435827]",1.0,58888,58888,235552,8,269.33554094284773,1639.640625,1235.5625,0,500,500,0,2000,5.136433667736128,supplied,4,reports/tmp/chart_followup/logits/cifar_discovery_seed_4.npz,9e575c6c1893e5efeb4ca730b083d4b6f5356c82c04ddec1aef19d855a9b50c9,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,de2e1bf250556252a58feee2b29a7e25054e99b59aac344705a8819713f76c34,python experiments/cifar10_chart_retransport.py
CIFAR10_discovery_seed4,discovery,4,random_action_control,0.2715,2.06485884003089,0.011173282247936718,"[0.012682423401076092, 0.018718659190792287, 0.018172206021819678, 0.015344930620925271, 0.014223828901373086, 0.03085687700963622, 0.025773785135111048, 0.01626010067801582, 0.029207795392539936, 0.03938931506359253]",0.13050000369548798,58888,58888,235552,8,264.03158414177597,1639.640625,1235.5625,0,500,500,0,2000,5.136433667736128,inferred,4,reports/tmp/chart_followup/logits/cifar_discovery_seed_4.npz,9e575c6c1893e5efeb4ca730b083d4b6f5356c82c04ddec1aef19d855a9b50c9,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,de2e1bf250556252a58feee2b29a7e25054e99b59aac344705a8819713f76c34,python experiments/cifar10_chart_retransport.py
CIFAR10_discovery_seed4,discovery,4,wrong_action_control,0.2565,2.0599806732791475,0.02247907046402204,"[0.012091721447747658, 0.03854971943275312, 0.029354760235985364, 0.004327007415396963, 0.009391032673531972, 0.032401278748575735, 0.032930208421217744, 0.01578700236629498, 0.03185036535662939, 0.03268709213784189]",0.06499999761581421,61969,61969,247876,8,245.0680839829147,1639.640625,1235.5625,1000,500,500,0,2000,10.807229251600802,inferred,4,reports/tmp/chart_followup/logits/cifar_discovery_seed_4.npz,9e575c6c1893e5efeb4ca730b083d4b6f5356c82c04ddec1aef19d855a9b50c9,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,de2e1bf250556252a58feee2b29a7e25054e99b59aac344705a8819713f76c34,python experiments/cifar10_chart_retransport.py
CIFAR10_discovery_seed4,discovery,4,ensemble_reference,0.2685,2.0766257857089485,0.02816837986559704,"[0.018134483159627828, 0.028022574901713282, 0.021175993567826554, 0.006795439040400262, 0.013715546347423547, 0.0358602613345069, 0.028868558951077695, 0.01729460173532029, 0.03171367948894968, 0.04034144481860157]",,58888,58888,235552,8,20.654750056564808,1639.640625,1235.5625,0,500,500,0,2000,5.136433667736128,none,4,reports/tmp/chart_followup/logits/cifar_discovery_seed_4.npz,9e575c6c1893e5efeb4ca730b083d4b6f5356c82c04ddec1aef19d855a9b50c9,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,de2e1bf250556252a58feee2b29a7e25054e99b59aac344705a8819713f76c34,python experiments/cifar10_chart_retransport.py
