seed,epsilon,strategy,strategy_label,mode,max_absolute_logit_error,mean_absolute_logit_error,relative_output_error,prediction_disagreement,evaluation_seconds,purported_exact,exactness_tolerance,exactness_status,batches,batch_size,parameter_count,parameter_count_unchanged,capacity
2,0.001,running,scaled Conv and running statistics only,eval,0.01950448751449585,0.006088255438953638,0.016191109243171988,0.0625,0.04727491596713662,False,nan,not_purported_exact,4,4,11181642,True,same_architecture_same_parameter_count
2,0.001,running,scaled Conv and running statistics only,train,0.043290480971336365,0.010411201044917107,0.016804789858071652,0.0,0.0698977499268949,False,nan,not_purported_exact,4,4,11181642,True,same_architecture_same_parameter_count
2,0.001,affine,scaled Conv and affine compensation with original frozen statistics,eval,1.6093254089355469e-06,4.5420603100865264e-07,1.2079157224442239e-06,0.0,0.05030400003306568,True,5e-05,exact_within_float32_tolerance,4,4,11181642,True,same_architecture_same_parameter_count
2,0.001,affine,scaled Conv and affine compensation with original frozen statistics,train,1.9125416278839111,0.5758150815963745,0.929427008621607,0.625,0.05195245798677206,False,nan,not_purported_exact,4,4,11181642,True,same_architecture_same_parameter_count
2,0.001,running_affine,"scaled Conv, transformed running statistics, and epsilon-aware affine compensation",eval,1.7285346984863281e-06,4.707486311872344e-07,1.2519091207737077e-06,0.0,0.047087208833545446,True,5e-05,exact_within_float32_tolerance,4,4,11181642,True,same_architecture_same_parameter_count
2,0.001,running_affine,"scaled Conv, transformed running statistics, and epsilon-aware affine compensation",train,0.29082411527633667,0.08503890037536621,0.13726186291131195,0.0625,0.052785374922677875,False,nan,not_purported_exact,4,4,11181642,True,same_architecture_same_parameter_count
2,0.001,post_merge_recalibration,scaled Conv with short BatchNorm recalibration,eval,0.35621505975723267,0.09025701135396957,0.24002953644886715,0.5,0.04623516695573926,False,nan,not_purported_exact,4,4,11181642,True,same_architecture_same_parameter_count
2,0.001,post_merge_recalibration,scaled Conv with short BatchNorm recalibration,train,0.043290480971336365,0.010411201044917107,0.016804789858071652,0.0,0.05212166695855558,False,nan,not_purported_exact,4,4,11181642,True,same_architecture_same_parameter_count
2,0.001,complete_recomputation,scaled Conv with complete target-BatchNorm statistic recomputation,eval,0.01950511336326599,0.0060882410034537315,0.016191070853397067,0.0625,0.04899808298796415,False,nan,not_purported_exact,4,4,11181642,True,same_architecture_same_parameter_count
2,0.001,complete_recomputation,scaled Conv with complete target-BatchNorm statistic recomputation,train,0.043290480971336365,0.010411201044917107,0.016804789858071652,0.0,0.05262895813211799,False,nan,not_purported_exact,4,4,11181642,True,same_architecture_same_parameter_count
2,0.001,no_batchnorm_control,exact positive Conv-ReLU-Conv gauge without BatchNorm,eval,4.470348358154297e-08,5.001493441625371e-09,4.066059651220888e-08,0.0,0.0020390839781612158,True,5e-06,exact_within_float32_tolerance,4,4,1898,True,same_architecture_same_parameter_count
2,0.001,no_batchnorm_control,exact positive Conv-ReLU-Conv gauge without BatchNorm,train,4.470348358154297e-08,5.001493441625371e-09,4.066059651220888e-08,0.0,0.001910042017698288,True,5e-06,exact_within_float32_tolerance,4,4,1898,True,same_architecture_same_parameter_count
2,0.1,permutation,exact compatible channel permutation,eval,9.834766387939453e-07,2.37522186807837e-07,1.1272644610540978e-06,0.0,0.05344024999067187,True,5e-05,exact_within_float32_tolerance,4,4,11181642,True,same_architecture_same_parameter_count
2,0.1,permutation,exact compatible channel permutation,train,9.238719940185547e-06,2.8236420348548563e-06,7.629558568022663e-06,0.0,0.05298358388245106,True,0.0002,exact_within_float32_tolerance,4,4,11181642,True,same_architecture_same_parameter_count
2,0.1,frozen,scaled Conv; original frozen statistics and affine parameters,eval,0.45875224471092224,0.1069493517279625,0.5075744921178409,0.625,0.04930591583251953,False,nan,not_purported_exact,4,4,11181642,True,same_architecture_same_parameter_count
2,0.1,frozen,scaled Conv; original frozen statistics and affine parameters,train,0.5188721418380737,0.1730370819568634,0.4675509625275462,0.3125,0.06728312489576638,False,nan,not_purported_exact,4,4,11181642,True,same_architecture_same_parameter_count
2,0.1,running,scaled Conv and running statistics only,eval,0.13024470210075378,0.03778066486120224,0.17930451628707986,0.25,0.06108100013807416,False,nan,not_purported_exact,4,4,11181642,True,same_architecture_same_parameter_count
2,0.1,running,scaled Conv and running statistics only,train,0.5188721418380737,0.1730370819568634,0.4675509625275462,0.3125,0.06648483290337026,False,nan,not_purported_exact,4,4,11181642,True,same_architecture_same_parameter_count
2,0.1,affine,scaled Conv and affine compensation with original frozen statistics,eval,8.940696716308594e-07,2.486922312527895e-07,1.1802767471921365e-06,0.0,0.04730900004506111,True,5e-05,exact_within_float32_tolerance,4,4,11181642,True,same_architecture_same_parameter_count
2,0.1,affine,scaled Conv and affine compensation with original frozen statistics,train,1.0631541013717651,0.3091839849948883,0.8354236453114701,0.625,0.053269000025466084,False,nan,not_purported_exact,4,4,11181642,True,same_architecture_same_parameter_count
2,0.1,running_affine,"scaled Conv, transformed running statistics, and epsilon-aware affine compensation",eval,7.748603820800781e-07,2.3195170228973438e-07,1.100827312960689e-06,0.0,0.047128249891102314,True,5e-05,exact_within_float32_tolerance,4,4,11181642,True,same_architecture_same_parameter_count
2,0.1,running_affine,"scaled Conv, transformed running statistics, and epsilon-aware affine compensation",train,0.594096302986145,0.1935669481754303,0.5230232266370715,0.625,0.05283333291299641,False,nan,not_purported_exact,4,4,11181642,True,same_architecture_same_parameter_count
2,0.1,post_merge_recalibration,scaled Conv with short BatchNorm recalibration,eval,0.2071613073348999,0.05653796344995499,0.2683254046876556,0.5,0.04723266698420048,False,nan,not_purported_exact,4,4,11181642,True,same_architecture_same_parameter_count
2,0.1,post_merge_recalibration,scaled Conv with short BatchNorm recalibration,train,0.5188721418380737,0.1730370819568634,0.4675509625275462,0.3125,0.052167458925396204,False,nan,not_purported_exact,4,4,11181642,True,same_architecture_same_parameter_count
2,0.1,complete_recomputation,scaled Conv with complete target-BatchNorm statistic recomputation,eval,0.13024480640888214,0.03778063505887985,0.17930437484724498,0.25,0.053626625100150704,False,nan,not_purported_exact,4,4,11181642,True,same_architecture_same_parameter_count
2,0.1,complete_recomputation,scaled Conv with complete target-BatchNorm statistic recomputation,train,0.5188721418380737,0.1730370819568634,0.4675509625275462,0.3125,0.057073708856478333,False,nan,not_purported_exact,4,4,11181642,True,same_architecture_same_parameter_count
2,0.1,no_batchnorm_control,exact positive Conv-ReLU-Conv gauge without BatchNorm,eval,4.470348358154297e-08,5.001493441625371e-09,4.066059651220888e-08,0.0,0.002155166119337082,True,5e-06,exact_within_float32_tolerance,4,4,1898,True,same_architecture_same_parameter_count
2,0.1,no_batchnorm_control,exact positive Conv-ReLU-Conv gauge without BatchNorm,train,4.470348358154297e-08,5.001493441625371e-09,4.066059651220888e-08,0.0,0.002004459034651518,True,5e-06,exact_within_float32_tolerance,4,4,1898,True,same_architecture_same_parameter_count
3,1e-05,permutation,exact compatible channel permutation,eval,1.689419150352478e-06,5.8453878182263e-07,1.4439706861822885e-06,0.0,0.05691720801405609,True,5e-05,exact_within_float32_tolerance,4,4,11181642,True,same_architecture_same_parameter_count
3,1e-05,permutation,exact compatible channel permutation,train,4.7206878662109375e-05,1.0218542229267769e-05,1.693582594547528e-05,0.0,0.05410570790991187,True,0.0002,exact_within_float32_tolerance,4,4,11181642,True,same_architecture_same_parameter_count
3,1e-05,frozen,scaled Conv; original frozen statistics and affine parameters,eval,0.7468640804290771,0.23557932674884796,0.5819453775765304,0.4375,0.04727579210884869,False,nan,not_purported_exact,4,4,11181642,True,same_architecture_same_parameter_count
3,1e-05,frozen,scaled Conv; original frozen statistics and affine parameters,train,0.0004324018955230713,0.00011751467536669225,0.00019476438452727753,0.0,0.06332758301869035,False,nan,not_purported_exact,4,4,11181642,True,same_architecture_same_parameter_count
3,1e-05,running,scaled Conv and running statistics only,eval,0.00030732154846191406,7.148295117076486e-05,0.00017658244288007704,0.0,0.04933037515729666,False,nan,not_purported_exact,4,4,11181642,True,same_architecture_same_parameter_count
3,1e-05,running,scaled Conv and running statistics only,train,0.0004324018955230713,0.00011751467536669225,0.00019476438452727753,0.0,0.05718095786869526,False,nan,not_purported_exact,4,4,11181642,True,same_architecture_same_parameter_count
3,1e-05,affine,scaled Conv and affine compensation with original frozen statistics,eval,1.6689300537109375e-06,5.342299118638039e-07,1.3196940158662638e-06,0.0,0.04706658306531608,True,5e-05,exact_within_float32_tolerance,4,4,11181642,True,same_architecture_same_parameter_count
3,1e-05,affine,scaled Conv and affine compensation with original frozen statistics,train,2.2194626331329346,0.5631917119026184,0.9334126720539548,0.875,0.06654254090972245,False,nan,not_purported_exact,4,4,11181642,True,same_architecture_same_parameter_count
3,1e-05,running_affine,"scaled Conv, transformed running statistics, and epsilon-aware affine compensation",eval,1.5497207641601562e-06,5.30941179022193e-07,1.3115699461455792e-06,0.0,0.04751625005155802,True,5e-05,exact_within_float32_tolerance,4,4,11181642,True,same_architecture_same_parameter_count
3,1e-05,running_affine,"scaled Conv, transformed running statistics, and epsilon-aware affine compensation",train,0.0044924914836883545,0.0012349201133474708,0.0020467099540203235,0.0625,0.05312195816077292,False,nan,not_purported_exact,4,4,11181642,True,same_architecture_same_parameter_count
3,1e-05,post_merge_recalibration,scaled Conv with short BatchNorm recalibration,eval,0.3090047836303711,0.09632882475852966,0.23795854699665456,0.1875,0.04675300000235438,False,nan,not_purported_exact,4,4,11181642,True,same_architecture_same_parameter_count
3,1e-05,post_merge_recalibration,scaled Conv with short BatchNorm recalibration,train,0.0004324018955230713,0.00011751467536669225,0.00019476438452727753,0.0,0.05265233409591019,False,nan,not_purported_exact,4,4,11181642,True,same_architecture_same_parameter_count
3,1e-05,complete_recomputation,scaled Conv with complete target-BatchNorm statistic recomputation,eval,0.0003066062927246094,7.152497710194439e-05,0.00017668625842588826,0.0,0.04683712497353554,False,nan,not_purported_exact,4,4,11181642,True,same_architecture_same_parameter_count
3,1e-05,complete_recomputation,scaled Conv with complete target-BatchNorm statistic recomputation,train,0.0004324018955230713,0.00011751467536669225,0.00019476438452727753,0.0,0.052640541922301054,False,nan,not_purported_exact,4,4,11181642,True,same_architecture_same_parameter_count
3,1e-05,no_batchnorm_control,exact positive Conv-ReLU-Conv gauge without BatchNorm,eval,2.9802322387695312e-08,3.59978002961725e-09,2.528514401623217e-08,0.0,0.0019888340029865503,True,5e-06,exact_within_float32_tolerance,4,4,1898,True,same_architecture_same_parameter_count
3,1e-05,no_batchnorm_control,exact positive Conv-ReLU-Conv gauge without BatchNorm,train,2.9802322387695312e-08,3.59978002961725e-09,2.528514401623217e-08,0.0,0.0018962922040373087,True,5e-06,exact_within_float32_tolerance,4,4,1898,True,same_architecture_same_parameter_count
3,0.001,permutation,exact compatible channel permutation,eval,2.562999725341797e-06,6.490445230156183e-07,1.6137762440410533e-06,0.0,0.04722895799204707,True,5e-05,exact_within_float32_tolerance,4,4,11181642,True,same_architecture_same_parameter_count
3,0.001,permutation,exact compatible channel permutation,train,3.5643577575683594e-05,8.90662158781197e-06,1.498184113885579e-05,0.0,0.05249470891430974,True,0.0002,exact_within_float32_tolerance,4,4,11181642,True,same_architecture_same_parameter_count
3,0.001,frozen,scaled Conv; original frozen statistics and affine parameters,eval,0.7412105798721313,0.23376250267028809,0.581224184442916,0.4375,0.0465037920512259,False,nan,not_purported_exact,4,4,11181642,True,same_architecture_same_parameter_count
3,0.001,frozen,scaled Conv; original frozen statistics and affine parameters,train,0.036750972270965576,0.009483362548053265,0.01595197794768017,0.0,0.05190249998122454,False,nan,not_purported_exact,4,4,11181642,True,same_architecture_same_parameter_count
3,0.001,running,scaled Conv and running statistics only,eval,0.025436699390411377,0.006565958261489868,0.01632551710401301,0.0,0.04667970910668373,False,nan,not_purported_exact,4,4,11181642,True,same_architecture_same_parameter_count
3,0.001,running,scaled Conv and running statistics only,train,0.036750972270965576,0.009483362548053265,0.01595197794768017,0.0,0.054835249902680516,False,nan,not_purported_exact,4,4,11181642,True,same_architecture_same_parameter_count
3,0.001,affine,scaled Conv and affine compensation with original frozen statistics,eval,2.652406692504883e-06,5.703943202206574e-07,1.418221356265712e-06,0.0,0.045745540875941515,True,5e-05,exact_within_float32_tolerance,4,4,11181642,True,same_architecture_same_parameter_count
3,0.001,affine,scaled Conv and affine compensation with original frozen statistics,train,2.099609375,0.5476804971694946,0.9212541615859374,0.8125,0.05206595896743238,False,nan,not_purported_exact,4,4,11181642,True,same_architecture_same_parameter_count
3,0.001,running_affine,"scaled Conv, transformed running statistics, and epsilon-aware affine compensation",eval,2.384185791015625e-06,5.410926178228692e-07,1.345365967208876e-06,0.0,0.04674920812249184,True,5e-05,exact_within_float32_tolerance,4,4,11181642,True,same_architecture_same_parameter_count
3,0.001,running_affine,"scaled Conv, transformed running statistics, and epsilon-aware affine compensation",train,0.278128981590271,0.08136816322803497,0.13686950581925217,0.0625,0.052363417111337185,False,nan,not_purported_exact,4,4,11181642,True,same_architecture_same_parameter_count
3,0.001,post_merge_recalibration,scaled Conv with short BatchNorm recalibration,eval,0.3054276406764984,0.09582088887691498,0.23824786847287202,0.25,0.046473124995827675,False,nan,not_purported_exact,4,4,11181642,True,same_architecture_same_parameter_count
3,0.001,post_merge_recalibration,scaled Conv with short BatchNorm recalibration,train,0.036750972270965576,0.009483362548053265,0.01595197794768017,0.0,0.05204091710038483,False,nan,not_purported_exact,4,4,11181642,True,same_architecture_same_parameter_count
3,0.001,complete_recomputation,scaled Conv with complete target-BatchNorm statistic recomputation,eval,0.02543741464614868,0.006566012743860483,0.0163256525683029,0.0,0.053496167063713074,False,nan,not_purported_exact,4,4,11181642,True,same_architecture_same_parameter_count
3,0.001,complete_recomputation,scaled Conv with complete target-BatchNorm statistic recomputation,train,0.036750972270965576,0.009483362548053265,0.01595197794768017,0.0,0.05833949986845255,False,nan,not_purported_exact,4,4,11181642,True,same_architecture_same_parameter_count
3,0.001,no_batchnorm_control,exact positive Conv-ReLU-Conv gauge without BatchNorm,eval,2.9802322387695312e-08,3.59978002961725e-09,2.528514401623217e-08,0.0,0.001987250056117773,True,5e-06,exact_within_float32_tolerance,4,4,1898,True,same_architecture_same_parameter_count
3,0.001,no_batchnorm_control,exact positive Conv-ReLU-Conv gauge without BatchNorm,train,2.9802322387695312e-08,3.59978002961725e-09,2.528514401623217e-08,0.0,0.0019339579157531261,True,5e-06,exact_within_float32_tolerance,4,4,1898,True,same_architecture_same_parameter_count
3,0.1,permutation,exact compatible channel permutation,eval,1.1622905731201172e-06,3.185297714480839e-07,1.3465699914126957e-06,0.0,0.048479916993528605,True,5e-05,exact_within_float32_tolerance,4,4,11181642,True,same_architecture_same_parameter_count
3,0.1,permutation,exact compatible channel permutation,train,7.659196853637695e-06,2.2961989998293575e-06,6.019432554382967e-06,0.0,0.05224912497214973,True,0.0002,exact_within_float32_tolerance,4,4,11181642,True,same_architecture_same_parameter_count
3,0.1,frozen,scaled Conv; original frozen statistics and affine parameters,eval,0.37973707914352417,0.12442386150360107,0.5259961646748181,0.5625,0.04822395904920995,False,nan,not_purported_exact,4,4,11181642,True,same_architecture_same_parameter_count
3,0.1,frozen,scaled Conv; original frozen statistics and affine parameters,train,0.5859971642494202,0.1746029406785965,0.4577175694658206,0.3125,0.052400290966033936,False,nan,not_purported_exact,4,4,11181642,True,same_architecture_same_parameter_count
3,0.1,running,scaled Conv and running statistics only,eval,0.17365887761116028,0.0420064702630043,0.1775804253529584,0.3125,0.04773416602984071,False,nan,not_purported_exact,4,4,11181642,True,same_architecture_same_parameter_count
3,0.1,running,scaled Conv and running statistics only,train,0.5859971642494202,0.1746029406785965,0.4577175694658206,0.3125,0.06332433316856623,False,nan,not_purported_exact,4,4,11181642,True,same_architecture_same_parameter_count
3,0.1,affine,scaled Conv and affine compensation with original frozen statistics,eval,1.1175870895385742e-06,2.98256054520607e-07,1.2608637834660217e-06,0.0,0.04654412483796477,True,5e-05,exact_within_float32_tolerance,4,4,11181642,True,same_architecture_same_parameter_count
3,0.1,affine,scaled Conv and affine compensation with original frozen statistics,train,1.0699716806411743,0.3101857304573059,0.8131447160975701,0.8125,0.052425125148147345,False,nan,not_purported_exact,4,4,11181642,True,same_architecture_same_parameter_count
3,0.1,running_affine,"scaled Conv, transformed running statistics, and epsilon-aware affine compensation",eval,9.685754776000977e-07,3.0483934665426204e-07,1.2886943488526798e-06,0.0,0.04689925001002848,True,5e-05,exact_within_float32_tolerance,4,4,11181642,True,same_architecture_same_parameter_count
3,0.1,running_affine,"scaled Conv, transformed running statistics, and epsilon-aware affine compensation",train,0.719312310218811,0.18201103806495667,0.4771377253742631,0.4375,0.05240312498062849,False,nan,not_purported_exact,4,4,11181642,True,same_architecture_same_parameter_count
3,0.1,post_merge_recalibration,scaled Conv with short BatchNorm recalibration,eval,0.21916604042053223,0.06177283078432083,0.261141807375259,0.25,0.04724216694012284,False,nan,not_purported_exact,4,4,11181642,True,same_architecture_same_parameter_count
3,0.1,post_merge_recalibration,scaled Conv with short BatchNorm recalibration,train,0.5859971642494202,0.1746029406785965,0.4577175694658206,0.3125,0.05264458293095231,False,nan,not_purported_exact,4,4,11181642,True,same_architecture_same_parameter_count
3,0.1,complete_recomputation,scaled Conv with complete target-BatchNorm statistic recomputation,eval,0.17365914583206177,0.04200642183423042,0.17758022062253923,0.3125,0.047014957992359996,False,nan,not_purported_exact,4,4,11181642,True,same_architecture_same_parameter_count
3,0.1,complete_recomputation,scaled Conv with complete target-BatchNorm statistic recomputation,train,0.5859971642494202,0.1746029406785965,0.4577175694658206,0.3125,0.05212000012397766,False,nan,not_purported_exact,4,4,11181642,True,same_architecture_same_parameter_count
3,0.1,no_batchnorm_control,exact positive Conv-ReLU-Conv gauge without BatchNorm,eval,2.9802322387695312e-08,3.59978002961725e-09,2.528514401623217e-08,0.0,0.0019572500605136156,True,5e-06,exact_within_float32_tolerance,4,4,1898,True,same_architecture_same_parameter_count
3,0.1,no_batchnorm_control,exact positive Conv-ReLU-Conv gauge without BatchNorm,train,2.9802322387695312e-08,3.59978002961725e-09,2.528514401623217e-08,0.0,0.0019904158543795347,True,5e-06,exact_within_float32_tolerance,4,4,1898,True,same_architecture_same_parameter_count
4,1e-05,permutation,exact compatible channel permutation,eval,1.9073486328125e-06,4.6799397068753024e-07,1.2687541051879152e-06,0.0,0.0494697920512408,True,5e-05,exact_within_float32_tolerance,4,4,11181642,True,same_architecture_same_parameter_count
4,1e-05,permutation,exact compatible channel permutation,train,9.547919034957886e-05,1.7549504264025018e-05,2.4079675460888557e-05,0.0,0.05255104205571115,True,0.0002,exact_within_float32_tolerance,4,4,11181642,True,same_architecture_same_parameter_count
4,1e-05,frozen,scaled Conv; original frozen statistics and affine parameters,eval,0.8162453770637512,0.2628417909145355,0.7125767042422418,0.5625,0.046910125063732266,False,nan,not_purported_exact,4,4,11181642,True,same_architecture_same_parameter_count
4,1e-05,frozen,scaled Conv; original frozen statistics and affine parameters,train,0.0008966326713562012,0.00015980358875822276,0.00021926651014703656,0.0,0.05261437501758337,False,nan,not_purported_exact,4,4,11181642,True,same_architecture_same_parameter_count
4,1e-05,running,scaled Conv and running statistics only,eval,0.000272601842880249,7.239791739266366e-05,0.0001962742271317152,0.0,0.04708412499167025,False,nan,not_purported_exact,4,4,11181642,True,same_architecture_same_parameter_count
4,1e-05,running,scaled Conv and running statistics only,train,0.0008966326713562012,0.00015980358875822276,0.00021926651014703656,0.0,0.05191466701216996,False,nan,not_purported_exact,4,4,11181642,True,same_architecture_same_parameter_count
4,1e-05,affine,scaled Conv and affine compensation with original frozen statistics,eval,1.7154961824417114e-06,4.544795899619203e-07,1.2321159707275498e-06,0.0,0.049202166963368654,True,5e-05,exact_within_float32_tolerance,4,4,11181642,True,same_architecture_same_parameter_count
4,1e-05,affine,scaled Conv and affine compensation with original frozen statistics,train,2.3905081748962402,0.4967174530029297,0.6815460359520421,0.6875,0.0519571250770241,False,nan,not_purported_exact,4,4,11181642,True,same_architecture_same_parameter_count
4,1e-05,running_affine,"scaled Conv, transformed running statistics, and epsilon-aware affine compensation",eval,2.086162567138672e-06,4.657311478695192e-07,1.2626194839759224e-06,0.0,0.046884333016350865,True,5e-05,exact_within_float32_tolerance,4,4,11181642,True,same_architecture_same_parameter_count
4,1e-05,running_affine,"scaled Conv, transformed running statistics, and epsilon-aware affine compensation",train,0.010329723358154297,0.00176299549639225,0.002419006186924448,0.0,0.05224275006912649,False,nan,not_purported_exact,4,4,11181642,True,same_architecture_same_parameter_count
4,1e-05,post_merge_recalibration,scaled Conv with short BatchNorm recalibration,eval,0.3674767315387726,0.0891341120004654,0.2416468535838835,0.375,0.04851320805028081,False,nan,not_purported_exact,4,4,11181642,True,same_architecture_same_parameter_count
4,1e-05,post_merge_recalibration,scaled Conv with short BatchNorm recalibration,train,0.0008966326713562012,0.00015980358875822276,0.00021926651014703656,0.0,0.0635671669151634,False,nan,not_purported_exact,4,4,11181642,True,same_architecture_same_parameter_count
4,1e-05,complete_recomputation,scaled Conv with complete target-BatchNorm statistic recomputation,eval,0.0002727210521697998,7.238626858452335e-05,0.00019624264665402903,0.0,0.04674416710622609,False,nan,not_purported_exact,4,4,11181642,True,same_architecture_same_parameter_count
4,1e-05,complete_recomputation,scaled Conv with complete target-BatchNorm statistic recomputation,train,0.0008966326713562012,0.00015980358875822276,0.00021926651014703656,0.0,0.05796716595068574,False,nan,not_purported_exact,4,4,11181642,True,same_architecture_same_parameter_count
4,1e-05,no_batchnorm_control,exact positive Conv-ReLU-Conv gauge without BatchNorm,eval,2.9802322387695312e-08,3.6394340874323916e-09,3.4420573513076464e-08,0.0,0.0028808750212192535,True,5e-06,exact_within_float32_tolerance,4,4,1898,True,same_architecture_same_parameter_count
4,1e-05,no_batchnorm_control,exact positive Conv-ReLU-Conv gauge without BatchNorm,train,2.9802322387695312e-08,3.6394340874323916e-09,3.4420573513076464e-08,0.0,0.002619209000840783,True,5e-06,exact_within_float32_tolerance,4,4,1898,True,same_architecture_same_parameter_count
4,0.001,permutation,exact compatible channel permutation,eval,1.8775463104248047e-06,5.032183025832637e-07,1.3741330749532342e-06,0.0,0.04742800001986325,True,5e-05,exact_within_float32_tolerance,4,4,11181642,True,same_architecture_same_parameter_count
4,0.001,permutation,exact compatible channel permutation,train,4.121661186218262e-05,1.0823016054928303e-05,1.5003433827019191e-05,0.0,0.05239612516015768,True,0.0002,exact_within_float32_tolerance,4,4,11181642,True,same_architecture_same_parameter_count
4,0.001,frozen,scaled Conv; original frozen statistics and affine parameters,eval,0.8085176348686218,0.26065391302108765,0.7117649758754468,0.5625,0.05704875010997057,False,nan,not_purported_exact,4,4,11181642,True,same_architecture_same_parameter_count
4,0.001,frozen,scaled Conv; original frozen statistics and affine parameters,train,0.030870914459228516,0.009186714887619019,0.012735107127677366,0.0,0.05338041693903506,False,nan,not_purported_exact,4,4,11181642,True,same_architecture_same_parameter_count
4,0.001,running,scaled Conv and running statistics only,eval,0.02658545970916748,0.0063631474040448666,0.017375781571963175,0.0,0.057628750102594495,False,nan,not_purported_exact,4,4,11181642,True,same_architecture_same_parameter_count
4,0.001,running,scaled Conv and running statistics only,train,0.030870914459228516,0.009186714887619019,0.012735107127677366,0.0,0.05977887497283518,False,nan,not_purported_exact,4,4,11181642,True,same_architecture_same_parameter_count
4,0.001,affine,scaled Conv and affine compensation with original frozen statistics,eval,1.082196831703186e-06,4.222369227591116e-07,1.1529980488612423e-06,0.0,0.04721270897425711,True,5e-05,exact_within_float32_tolerance,4,4,11181642,True,same_architecture_same_parameter_count
4,0.001,affine,scaled Conv and affine compensation with original frozen statistics,train,2.4093704223632812,0.49164682626724243,0.6815466767053076,0.75,0.05237124999985099,False,nan,not_purported_exact,4,4,11181642,True,same_architecture_same_parameter_count
4,0.001,running_affine,"scaled Conv, transformed running statistics, and epsilon-aware affine compensation",eval,1.9073486328125e-06,4.0670130374564906e-07,1.110575092826691e-06,0.0,0.0471478330437094,True,5e-05,exact_within_float32_tolerance,4,4,11181642,True,same_architecture_same_parameter_count
4,0.001,running_affine,"scaled Conv, transformed running statistics, and epsilon-aware affine compensation",train,0.26411449909210205,0.07901975512504578,0.10954133866465365,0.25,0.052406624890863895,False,nan,not_purported_exact,4,4,11181642,True,same_architecture_same_parameter_count
4,0.001,post_merge_recalibration,scaled Conv with short BatchNorm recalibration,eval,0.3648904263973236,0.08866135030984879,0.24210664299242116,0.375,0.046906083123758435,False,nan,not_purported_exact,4,4,11181642,True,same_architecture_same_parameter_count
4,0.001,post_merge_recalibration,scaled Conv with short BatchNorm recalibration,train,0.030870914459228516,0.009186714887619019,0.012735107127677366,0.0,0.05297433282248676,False,nan,not_purported_exact,4,4,11181642,True,same_architecture_same_parameter_count
4,0.001,complete_recomputation,scaled Conv with complete target-BatchNorm statistic recomputation,eval,0.02658560872077942,0.006363126449286938,0.0173757243510199,0.0,0.0486330830026418,False,nan,not_purported_exact,4,4,11181642,True,same_architecture_same_parameter_count
4,0.001,complete_recomputation,scaled Conv with complete target-BatchNorm statistic recomputation,train,0.030870914459228516,0.009186714887619019,0.012735107127677366,0.0,0.05206070910207927,False,nan,not_purported_exact,4,4,11181642,True,same_architecture_same_parameter_count
4,0.001,no_batchnorm_control,exact positive Conv-ReLU-Conv gauge without BatchNorm,eval,2.9802322387695312e-08,3.6394340874323916e-09,3.4420573513076464e-08,0.0,0.0019809999503195286,True,5e-06,exact_within_float32_tolerance,4,4,1898,True,same_architecture_same_parameter_count
4,0.001,no_batchnorm_control,exact positive Conv-ReLU-Conv gauge without BatchNorm,train,2.9802322387695312e-08,3.6394340874323916e-09,3.4420573513076464e-08,0.0,0.0019183340482413769,True,5e-06,exact_within_float32_tolerance,4,4,1898,True,same_architecture_same_parameter_count
4,0.1,permutation,exact compatible channel permutation,eval,9.611248970031738e-07,2.2569147972717474e-07,1.0625179331067835e-06,0.0,0.04744095797650516,True,5e-05,exact_within_float32_tolerance,4,4,11181642,True,same_architecture_same_parameter_count
4,0.1,permutation,exact compatible channel permutation,train,8.165836334228516e-06,2.2466440441348823e-06,5.18772423396743e-06,0.0,0.05400104098953307,True,0.0002,exact_within_float32_tolerance,4,4,11181642,True,same_architecture_same_parameter_count
4,0.1,frozen,scaled Conv; original frozen statistics and affine parameters,eval,0.4278184771537781,0.12657448649406433,0.5958916213243849,0.5,0.047968334052711725,False,nan,not_purported_exact,4,4,11181642,True,same_architecture_same_parameter_count
4,0.1,frozen,scaled Conv; original frozen statistics and affine parameters,train,0.6596611738204956,0.16150128841400146,0.37292251521086,0.4375,0.05249504093080759,False,nan,not_purported_exact,4,4,11181642,True,same_architecture_same_parameter_count
4,0.1,running,scaled Conv and running statistics only,eval,0.11665044724941254,0.034962400794029236,0.16459716544474418,0.1875,0.04693933296948671,False,nan,not_purported_exact,4,4,11181642,True,same_architecture_same_parameter_count
4,0.1,running,scaled Conv and running statistics only,train,0.6596611738204956,0.16150128841400146,0.37292251521086,0.4375,0.052561957854777575,False,nan,not_purported_exact,4,4,11181642,True,same_architecture_same_parameter_count
4,0.1,affine,scaled Conv and affine compensation with original frozen statistics,eval,8.642673492431641e-07,2.2314779357657244e-07,1.0505426819609384e-06,0.0,0.04692749981768429,True,5e-05,exact_within_float32_tolerance,4,4,11181642,True,same_architecture_same_parameter_count
4,0.1,affine,scaled Conv and affine compensation with original frozen statistics,train,1.2085332870483398,0.35591116547584534,0.8218342300814361,0.75,0.05219925008714199,False,nan,not_purported_exact,4,4,11181642,True,same_architecture_same_parameter_count
4,0.1,running_affine,"scaled Conv, transformed running statistics, and epsilon-aware affine compensation",eval,7.897615432739258e-07,2.1419691620394588e-07,1.0084034406526174e-06,0.0,0.04667779104784131,True,5e-05,exact_within_float32_tolerance,4,4,11181642,True,same_architecture_same_parameter_count
