setting_id,seed,chart_label_budget,method,chart_accuracy,task_accuracy,negative_log_likelihood,ece,classwise_ece,worst_condition_task_accuracy,trainable_parameters,stored_parameters,stored_bytes,training_time_seconds,chart_training_examples,validation_examples,calibration_examples,test_examples,logits_path,logits_sha256,label_permutation_hash_passed,execution_commit,source_sha256,command
FashionMNIST_sample_efficiency_seed41_budget1000,41,1000,d4_equivariant_chart_cnn,0.6589999794960022,0.665,0.9600130460728928,0.03628084476630162,"[0.017795915227758398, 0.020027743693260013, 0.024756219415444557, 0.014920578235136386, 0.020641535227447456, 0.012176928986556836, 0.05661497705786663, 0.027910626074358465, 0.02483141408475019, 0.020188411343749917]",0.4480000138282776,17407,17407,69628,4.492723374860361,1000,500,500,2000,reports/tmp/chart_followup/logits/sample_efficiency_seed41_budget1000.npz,f65889fbeb8db1819078a8eed496e0a61ae459cdaf6bfc10540096b28b994583,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,e74e7c1085b62425ff9a65c7d218559980407027a19eea4f64e05dcae2f02600,python experiments/chart_sample_efficiency.py
FashionMNIST_sample_efficiency_seed41_budget1000,41,1000,capacity_matched_ordinary_chart_cnn,0.5375000238418579,0.606,1.199943125411572,0.04946630927177122,"[0.016757966842886343, 0.03447173624704462, 0.026830358953407765, 0.019409223510906737, 0.0342109335678183, 0.015356485465147077, 0.09463459891485387, 0.03961922890039645, 0.040398966600559395, 0.021575362771481862]",0.36800000071525574,24274,24274,97096,1.3068107510916889,1000,500,500,2000,reports/tmp/chart_followup/logits/sample_efficiency_seed41_budget1000.npz,f65889fbeb8db1819078a8eed496e0a61ae459cdaf6bfc10540096b28b994583,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,e74e7c1085b62425ff9a65c7d218559980407027a19eea4f64e05dcae2f02600,python experiments/chart_sample_efficiency.py
FashionMNIST_sample_efficiency_seed41_budget1000,41,1000,augmentation_trained_ordinary_chart_cnn,0.49549999833106995,0.5825,1.2817074066637375,0.05395863215131583,"[0.026163544410693115, 0.032307133045132504, 0.03114865960707081, 0.02455433064858777, 0.03296196577464883, 0.019146510516336507, 0.10839691651585846, 0.046581340210917, 0.03784335396182351, 0.01993747296265598]",0.3720000088214874,24274,24274,97096,1.313993375049904,1000,500,500,2000,reports/tmp/chart_followup/logits/sample_efficiency_seed41_budget1000.npz,f65889fbeb8db1819078a8eed496e0a61ae459cdaf6bfc10540096b28b994583,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,e74e7c1085b62425ff9a65c7d218559980407027a19eea4f64e05dcae2f02600,python experiments/chart_sample_efficiency.py
FashionMNIST_sample_efficiency_seed41_budget1000,41,1000,generic_low_rank_adapter,0.5375000238418579,0.596,1.1684065619439898,0.04674915487056078,"[0.04691436124977878, 0.0394448031941318, 0.019067202121714134, 0.05491192521961731, 0.01381693230645996, 0.017563715553451046, 0.029971567349808548, 0.03378912168873019, 0.01641681616904572, 0.01624263579986348]",0.5040000081062317,25490,25490,101960,1.5385397921781987,1000,500,500,2000,reports/tmp/chart_followup/logits/sample_efficiency_seed41_budget1000.npz,f65889fbeb8db1819078a8eed496e0a61ae459cdaf6bfc10540096b28b994583,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,e74e7c1085b62425ff9a65c7d218559980407027a19eea4f64e05dcae2f02600,python experiments/chart_sample_efficiency.py
FashionMNIST_sample_efficiency_seed41_budget1000,41,1000,structured_retransport,0.6589999794960022,0.3655,2.1574086545896476,0.25348469560201536,"[0.07493000246741602, 0.031172080099702577, 0.0505155822119895, 0.046401626887157564, 0.08422350749828215, 0.24894097925650138, 0.12608827555316968, 0.09427524932423796, 0.04787103174919473, 0.09688184510983112]",0.3199999928474426,60925,60925,243700,6.641764082945883,1000,500,500,2000,reports/tmp/chart_followup/logits/sample_efficiency_seed41_budget1000.npz,f65889fbeb8db1819078a8eed496e0a61ae459cdaf6bfc10540096b28b994583,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,e74e7c1085b62425ff9a65c7d218559980407027a19eea4f64e05dcae2f02600,python experiments/chart_sample_efficiency.py
FashionMNIST_sample_efficiency_seed41_budget1000,41,1000,direct_d4_equivariant_task_cnn,,0.5875,1.2208668298565344,0.05200552526487299,"[0.03401433936521694, 0.03406458553740424, 0.033505730759078256, 0.02177997730629065, 0.010939146341522875, 0.015476892590012113, 0.039093948602513647, 0.014911858715515048, 0.09726599843185786, 0.041601955913523996]",0.46000000834465027,11730,11730,46920,5.267201958922669,0,500,500,2000,reports/tmp/chart_followup/logits/sample_efficiency_seed41_budget1000.npz,f65889fbeb8db1819078a8eed496e0a61ae459cdaf6bfc10540096b28b994583,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,e74e7c1085b62425ff9a65c7d218559980407027a19eea4f64e05dcae2f02600,python experiments/chart_sample_efficiency.py
FashionMNIST_sample_efficiency_seed42_budget32,42,32,d4_equivariant_chart_cnn,0.2694999873638153,0.3925,1.9441833045321708,0.15979835120175798,"[0.04514177115530618, 0.033584317438819934, 0.04267264186648826, 0.09845719690014348, 0.11245357376563218, 0.07741149632146124, 0.06337721821485882, 0.08238615533565587, 0.10691749457268335, 0.09490537800365931]",0.24799999594688416,17407,17407,69628,1.0595316248945892,32,500,500,2000,reports/tmp/chart_followup/logits/sample_efficiency_seed42_budget32.npz,c3fd589ee8924d32ec6ddecf2a3b2915274e4a7b6399e197d3f85129f2517634,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,e74e7c1085b62425ff9a65c7d218559980407027a19eea4f64e05dcae2f02600,python experiments/chart_sample_efficiency.py
FashionMNIST_sample_efficiency_seed42_budget32,42,32,capacity_matched_ordinary_chart_cnn,0.2150000035762787,0.1985,2.4627855635617535,0.2523756089135122,"[0.03845980083870252, 0.07728279449929144, 0.05176575725208527, 0.03310362219876445, 0.09327803704390987, 0.08507895566780624, 0.0647069633946473, 0.07625143008980889, 0.3007630149088238, 0.11047862753493232]",0.1599999964237213,24274,24274,97096,0.66674799984321,32,500,500,2000,reports/tmp/chart_followup/logits/sample_efficiency_seed42_budget32.npz,c3fd589ee8924d32ec6ddecf2a3b2915274e4a7b6399e197d3f85129f2517634,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,e74e7c1085b62425ff9a65c7d218559980407027a19eea4f64e05dcae2f02600,python experiments/chart_sample_efficiency.py
FashionMNIST_sample_efficiency_seed42_budget32,42,32,augmentation_trained_ordinary_chart_cnn,0.06800000369548798,0.1975,2.4817184763532447,0.2551237406965545,"[0.03902977686752175, 0.07904447687189585, 0.05201419859085787, 0.03487472399307183, 0.09228710829654159, 0.08495210056366383, 0.06414171868057329, 0.07585762817424757, 0.30895695819688423, 0.11048175371979022]",0.164000004529953,24274,24274,97096,0.6573995838407427,32,500,500,2000,reports/tmp/chart_followup/logits/sample_efficiency_seed42_budget32.npz,c3fd589ee8924d32ec6ddecf2a3b2915274e4a7b6399e197d3f85129f2517634,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,e74e7c1085b62425ff9a65c7d218559980407027a19eea4f64e05dcae2f02600,python experiments/chart_sample_efficiency.py
FashionMNIST_sample_efficiency_seed42_budget32,42,32,generic_low_rank_adapter,0.2150000035762787,0.091,2.3022553583717014,0.029241600664143302,"[0.017468586006269063, 0.027412860946038765, 0.018158901926197263, 0.007190682126075225, 0.055831870844558706, 0.01940454810246485, 0.0011579601581591797, 0.030737804270627833, 0.0067690132285255855, 0.014569812366969947]",0.05999999865889549,25490,25490,101960,0.43675641692243516,32,500,500,2000,reports/tmp/chart_followup/logits/sample_efficiency_seed42_budget32.npz,c3fd589ee8924d32ec6ddecf2a3b2915274e4a7b6399e197d3f85129f2517634,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,e74e7c1085b62425ff9a65c7d218559980407027a19eea4f64e05dcae2f02600,python experiments/chart_sample_efficiency.py
FashionMNIST_sample_efficiency_seed42_budget32,42,32,structured_retransport,0.2694999873638153,0.3255,2.340506003260198,0.1189865604525039,"[0.04617399525716097, 0.05670995413160092, 0.06183205147180462, 0.05228407554223588, 0.06583291579114403, 0.14175757790433938, 0.10279833412993367, 0.08320945057653881, 0.09149843664125917, 0.11145014092689665]",0.23600000143051147,60925,60925,243700,3.106302665779367,32,500,500,2000,reports/tmp/chart_followup/logits/sample_efficiency_seed42_budget32.npz,c3fd589ee8924d32ec6ddecf2a3b2915274e4a7b6399e197d3f85129f2517634,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,e74e7c1085b62425ff9a65c7d218559980407027a19eea4f64e05dcae2f02600,python experiments/chart_sample_efficiency.py
FashionMNIST_sample_efficiency_seed42_budget32,42,32,direct_d4_equivariant_task_cnn,,0.6165,1.1050942487614177,0.07052298128107397,"[0.033568749363702834, 0.03308335614517843, 0.05747100726567953, 0.017724089435606896, 0.02273156503444532, 0.015068407374040783, 0.0057973253201912805, 0.01974946018344372, 0.0870280905468971, 0.04468903079861985]",0.527999997138977,11730,11730,46920,5.305167416110635,0,500,500,2000,reports/tmp/chart_followup/logits/sample_efficiency_seed42_budget32.npz,c3fd589ee8924d32ec6ddecf2a3b2915274e4a7b6399e197d3f85129f2517634,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,e74e7c1085b62425ff9a65c7d218559980407027a19eea4f64e05dcae2f02600,python experiments/chart_sample_efficiency.py
FashionMNIST_sample_efficiency_seed42_budget64,42,64,d4_equivariant_chart_cnn,0.28600001335144043,0.3925,1.8424433634884179,0.1454015415283118,"[0.03906933989926209, 0.03558612260916933, 0.0489319861518995, 0.09950106917790001, 0.10083325230559353, 0.07886868846486575, 0.07400161075689718, 0.08322067368498359, 0.08569702761991219, 0.07938835369975866]",0.25600001215934753,17407,17407,69628,1.1593345829751343,64,500,500,2000,reports/tmp/chart_followup/logits/sample_efficiency_seed42_budget64.npz,139934aefbb86023b3c268e54905306b20fdb1979c27331e0dea13adadb2cbfb,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,e74e7c1085b62425ff9a65c7d218559980407027a19eea4f64e05dcae2f02600,python experiments/chart_sample_efficiency.py
FashionMNIST_sample_efficiency_seed42_budget64,42,64,capacity_matched_ordinary_chart_cnn,0.13199999928474426,0.198,2.482972363982069,0.25738754861521723,"[0.038971811998609676, 0.07827188660304912, 0.05218630720855497, 0.03360189921214107, 0.09134622804432009, 0.08499453320121882, 0.06355241967937034, 0.07603708565488723, 0.3083516353668672, 0.11051211035520042]",0.1599999964237213,24274,24274,97096,0.6577769999857992,64,500,500,2000,reports/tmp/chart_followup/logits/sample_efficiency_seed42_budget64.npz,139934aefbb86023b3c268e54905306b20fdb1979c27331e0dea13adadb2cbfb,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,e74e7c1085b62425ff9a65c7d218559980407027a19eea4f64e05dcae2f02600,python experiments/chart_sample_efficiency.py
FashionMNIST_sample_efficiency_seed42_budget64,42,64,augmentation_trained_ordinary_chart_cnn,0.16699999570846558,0.2025,2.4645739948325107,0.25284647474201033,"[0.03863936777485019, 0.07704968859179337, 0.05164563391878469, 0.03125702939088119, 0.09178202812313543, 0.08466214793866982, 0.06434162872266928, 0.07611071052907206, 0.30168836954083084, 0.11036559905049743]",0.15600000321865082,24274,24274,97096,0.6590020831208676,64,500,500,2000,reports/tmp/chart_followup/logits/sample_efficiency_seed42_budget64.npz,139934aefbb86023b3c268e54905306b20fdb1979c27331e0dea13adadb2cbfb,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,e74e7c1085b62425ff9a65c7d218559980407027a19eea4f64e05dcae2f02600,python experiments/chart_sample_efficiency.py
FashionMNIST_sample_efficiency_seed42_budget64,42,64,generic_low_rank_adapter,0.13199999928474426,0.198,2.2316720323137553,0.04053524690191877,"[0.009778939576077679, 0.0749673735181082, 0.04985876048866162, 0.029664380929900723, 0.02732471640296377, 0.06864193117692716, 0.05693103020326147, 0.060154818781884986, 0.045590691812516904, 0.03456192848199882]",0.1599999964237213,25490,25490,101960,0.20938787492923439,64,500,500,2000,reports/tmp/chart_followup/logits/sample_efficiency_seed42_budget64.npz,139934aefbb86023b3c268e54905306b20fdb1979c27331e0dea13adadb2cbfb,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,e74e7c1085b62425ff9a65c7d218559980407027a19eea4f64e05dcae2f02600,python experiments/chart_sample_efficiency.py
FashionMNIST_sample_efficiency_seed42_budget64,42,64,structured_retransport,0.28600001335144043,0.322,2.3455352569589896,0.11100007452093275,"[0.06754451300937996, 0.05574107962285854, 0.06521266584448115, 0.05303515997323072, 0.06745901180562115, 0.13961239435960232, 0.09592252175218322, 0.08302973262200358, 0.08972480109078881, 0.11119455521564171]",0.23199999332427979,60925,60925,243700,3.206105623859912,64,500,500,2000,reports/tmp/chart_followup/logits/sample_efficiency_seed42_budget64.npz,139934aefbb86023b3c268e54905306b20fdb1979c27331e0dea13adadb2cbfb,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,e74e7c1085b62425ff9a65c7d218559980407027a19eea4f64e05dcae2f02600,python experiments/chart_sample_efficiency.py
FashionMNIST_sample_efficiency_seed42_budget64,42,64,direct_d4_equivariant_task_cnn,,0.6165,1.1050942487614177,0.07052298128107397,"[0.033568749363702834, 0.03308335614517843, 0.05747100726567953, 0.017724089435606896, 0.02273156503444532, 0.015068407374040783, 0.0057973253201912805, 0.01974946018344372, 0.0870280905468971, 0.04468903079861985]",0.527999997138977,11730,11730,46920,5.305167416110635,0,500,500,2000,reports/tmp/chart_followup/logits/sample_efficiency_seed42_budget64.npz,139934aefbb86023b3c268e54905306b20fdb1979c27331e0dea13adadb2cbfb,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,e74e7c1085b62425ff9a65c7d218559980407027a19eea4f64e05dcae2f02600,python experiments/chart_sample_efficiency.py
FashionMNIST_sample_efficiency_seed42_budget128,42,128,d4_equivariant_chart_cnn,0.29649999737739563,0.4815,1.6541987132499039,0.10320012867182357,"[0.053237630844839685, 0.038454262790007035, 0.033827874720779555, 0.09546667937721057, 0.12104082669821106, 0.060056211315815185, 0.04283082331435493, 0.07487308145435392, 0.0587463338792605, 0.04232288233088251]",0.35600000619888306,17407,17407,69628,1.3611571667715907,128,500,500,2000,reports/tmp/chart_followup/logits/sample_efficiency_seed42_budget128.npz,5e8d2c42d55dfff9c1882f6cb60f9c8f2eebec4898a8653958d3816dc2e0abab,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,e74e7c1085b62425ff9a65c7d218559980407027a19eea4f64e05dcae2f02600,python experiments/chart_sample_efficiency.py
FashionMNIST_sample_efficiency_seed42_budget128,42,128,capacity_matched_ordinary_chart_cnn,0.2329999953508377,0.3435,2.081137660193906,0.15808165446512862,"[0.033252565882035, 0.03874504880047005, 0.03389824887472374, 0.0684263014127951, 0.10743318154348057, 0.08465882452671405, 0.08262358177669214, 0.08115123021699329, 0.11852362615855788, 0.09946607059312955]",0.23600000143051147,24274,24274,97096,0.7363072498701513,128,500,500,2000,reports/tmp/chart_followup/logits/sample_efficiency_seed42_budget128.npz,5e8d2c42d55dfff9c1882f6cb60f9c8f2eebec4898a8653958d3816dc2e0abab,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,e74e7c1085b62425ff9a65c7d218559980407027a19eea4f64e05dcae2f02600,python experiments/chart_sample_efficiency.py
FashionMNIST_sample_efficiency_seed42_budget128,42,128,augmentation_trained_ordinary_chart_cnn,0.2939999997615814,0.376,1.9301908431709196,0.1392272424410435,"[0.036887895208935366, 0.033010765651383375, 0.03846143793194735, 0.0770200196900729, 0.11158806913966182, 0.08027112692828721, 0.07938577782487609, 0.0797788799095208, 0.09752890471074109, 0.08854729964477082]",0.2639999985694885,24274,24274,97096,0.7474409998394549,128,500,500,2000,reports/tmp/chart_followup/logits/sample_efficiency_seed42_budget128.npz,5e8d2c42d55dfff9c1882f6cb60f9c8f2eebec4898a8653958d3816dc2e0abab,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,e74e7c1085b62425ff9a65c7d218559980407027a19eea4f64e05dcae2f02600,python experiments/chart_sample_efficiency.py
FashionMNIST_sample_efficiency_seed42_budget128,42,128,generic_low_rank_adapter,0.2329999953508377,0.2635,2.084406207400408,0.02606705960253802,"[0.01625506393541214, 0.05121503733556959, 0.038732014481360044, 0.04641081401496297, 0.08326332966442015, 0.0748665402046926, 0.022953407201002626, 0.06347113354405598, 0.031229827048306347, 0.053038761475589]",0.2240000069141388,25490,25490,101960,0.30385329108685255,128,500,500,2000,reports/tmp/chart_followup/logits/sample_efficiency_seed42_budget128.npz,5e8d2c42d55dfff9c1882f6cb60f9c8f2eebec4898a8653958d3816dc2e0abab,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,e74e7c1085b62425ff9a65c7d218559980407027a19eea4f64e05dcae2f02600,python experiments/chart_sample_efficiency.py
FashionMNIST_sample_efficiency_seed42_budget128,42,128,structured_retransport,0.29649999737739563,0.32,2.250417944402515,0.1740795688857617,"[0.03208566354215543, 0.05562467958942056, 0.05933457232249176, 0.05240200503075242, 0.06413565529077289, 0.18716998854713618, 0.10648771314680654, 0.08210464652053347, 0.057887345649131276, 0.11098382660980653]",0.20399999618530273,60925,60925,243700,3.4079282076563686,128,500,500,2000,reports/tmp/chart_followup/logits/sample_efficiency_seed42_budget128.npz,5e8d2c42d55dfff9c1882f6cb60f9c8f2eebec4898a8653958d3816dc2e0abab,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,e74e7c1085b62425ff9a65c7d218559980407027a19eea4f64e05dcae2f02600,python experiments/chart_sample_efficiency.py
FashionMNIST_sample_efficiency_seed42_budget128,42,128,direct_d4_equivariant_task_cnn,,0.6165,1.1050942487614177,0.07052298128107397,"[0.033568749363702834, 0.03308335614517843, 0.05747100726567953, 0.017724089435606896, 0.02273156503444532, 0.015068407374040783, 0.0057973253201912805, 0.01974946018344372, 0.0870280905468971, 0.04468903079861985]",0.527999997138977,11730,11730,46920,5.305167416110635,0,500,500,2000,reports/tmp/chart_followup/logits/sample_efficiency_seed42_budget128.npz,5e8d2c42d55dfff9c1882f6cb60f9c8f2eebec4898a8653958d3816dc2e0abab,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,e74e7c1085b62425ff9a65c7d218559980407027a19eea4f64e05dcae2f02600,python experiments/chart_sample_efficiency.py
FashionMNIST_sample_efficiency_seed42_budget256,42,256,d4_equivariant_chart_cnn,0.5015000104904175,0.5645,1.4193810102888327,0.061255857883545345,"[0.06089489845309482, 0.04308168200128264, 0.028956881403410396, 0.031246765669836626, 0.12382106774615913, 0.03150768910668645, 0.028721017165467603, 0.025270879611486, 0.042628177479015865, 0.0272875665285112]",0.3919999897480011,17407,17407,69628,1.8146815840154886,256,500,500,2000,reports/tmp/chart_followup/logits/sample_efficiency_seed42_budget256.npz,9e91e0e1608f23e2f9bb7b802d5a4ecc59c49df4130bc791665910b66e353c8c,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,e74e7c1085b62425ff9a65c7d218559980407027a19eea4f64e05dcae2f02600,python experiments/chart_sample_efficiency.py
FashionMNIST_sample_efficiency_seed42_budget256,42,256,capacity_matched_ordinary_chart_cnn,0.31049999594688416,0.437,1.8056383290895068,0.11481681167037587,"[0.04436526742992916, 0.034786643147832134, 0.042315135114038234, 0.0940226302529424, 0.11666157203949724, 0.07109550233939677, 0.06780889486737536, 0.08007986511172348, 0.06352938062277147, 0.0654668433523175]",0.328000009059906,24274,24274,97096,0.7922749579884112,256,500,500,2000,reports/tmp/chart_followup/logits/sample_efficiency_seed42_budget256.npz,9e91e0e1608f23e2f9bb7b802d5a4ecc59c49df4130bc791665910b66e353c8c,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,e74e7c1085b62425ff9a65c7d218559980407027a19eea4f64e05dcae2f02600,python experiments/chart_sample_efficiency.py
FashionMNIST_sample_efficiency_seed42_budget256,42,256,augmentation_trained_ordinary_chart_cnn,0.2824999988079071,0.3875,2.0520277243359595,0.1370917810224502,"[0.03713849886976872, 0.03532985602458926, 0.041404428847576266, 0.0973170951122144, 0.10714238453353868, 0.08311540146449294, 0.08775834945505219, 0.08287020551619911, 0.07649397033286168, 0.09479865921578128]",0.25600001215934753,24274,24274,97096,0.8107185841072351,256,500,500,2000,reports/tmp/chart_followup/logits/sample_efficiency_seed42_budget256.npz,9e91e0e1608f23e2f9bb7b802d5a4ecc59c49df4130bc791665910b66e353c8c,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,e74e7c1085b62425ff9a65c7d218559980407027a19eea4f64e05dcae2f02600,python experiments/chart_sample_efficiency.py
FashionMNIST_sample_efficiency_seed42_budget256,42,256,generic_low_rank_adapter,0.31049999594688416,0.2955,1.8624654092137745,0.03973707199237956,"[0.0343236988883356, 0.06379398636174254, 0.029025502934910876, 0.030654506824142613, 0.05978009818570115, 0.06365680760901385, 0.012942995791907585, 0.01920105222757462, 0.02120602121017023, 0.034038512775047464]",0.25600001215934753,25490,25490,101960,0.40121933282352984,256,500,500,2000,reports/tmp/chart_followup/logits/sample_efficiency_seed42_budget256.npz,9e91e0e1608f23e2f9bb7b802d5a4ecc59c49df4130bc791665910b66e353c8c,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,e74e7c1085b62425ff9a65c7d218559980407027a19eea4f64e05dcae2f02600,python experiments/chart_sample_efficiency.py
FashionMNIST_sample_efficiency_seed42_budget256,42,256,structured_retransport,0.5015000104904175,0.2835,2.2528811084898672,0.26152403917708356,"[0.021335160786624854, 0.04444487298924983, 0.05729956945401552, 0.049182004718745675, 0.06388176301187458, 0.25549259954561, 0.10798866409745304, 0.07943708655217635, 0.040003624351084906, 0.1109152604893307]",0.1599999964237213,60925,60925,243700,3.8614526249002665,256,500,500,2000,reports/tmp/chart_followup/logits/sample_efficiency_seed42_budget256.npz,9e91e0e1608f23e2f9bb7b802d5a4ecc59c49df4130bc791665910b66e353c8c,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,e74e7c1085b62425ff9a65c7d218559980407027a19eea4f64e05dcae2f02600,python experiments/chart_sample_efficiency.py
FashionMNIST_sample_efficiency_seed42_budget256,42,256,direct_d4_equivariant_task_cnn,,0.6165,1.1050942487614177,0.07052298128107397,"[0.033568749363702834, 0.03308335614517843, 0.05747100726567953, 0.017724089435606896, 0.02273156503444532, 0.015068407374040783, 0.0057973253201912805, 0.01974946018344372, 0.0870280905468971, 0.04468903079861985]",0.527999997138977,11730,11730,46920,5.305167416110635,0,500,500,2000,reports/tmp/chart_followup/logits/sample_efficiency_seed42_budget256.npz,9e91e0e1608f23e2f9bb7b802d5a4ecc59c49df4130bc791665910b66e353c8c,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,e74e7c1085b62425ff9a65c7d218559980407027a19eea4f64e05dcae2f02600,python experiments/chart_sample_efficiency.py
FashionMNIST_sample_efficiency_seed42_budget512,42,512,d4_equivariant_chart_cnn,0.5920000076293945,0.6335,1.1854133092143706,0.035236498029319885,"[0.03779884587070905, 0.025985688630029098, 0.026390345752377278, 0.028128501122605537, 0.0968824183543723, 0.02646788128772937, 0.0285492794388191, 0.026674727353261082, 0.03605355748208607, 0.028141127765116774]",0.41600000858306885,17407,17407,69628,2.7724547919351608,512,500,500,2000,reports/tmp/chart_followup/logits/sample_efficiency_seed42_budget512.npz,973f8bcb93f256323b4311c0f89b576258bf716b7df7806039b1199df08dfcbf,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,e74e7c1085b62425ff9a65c7d218559980407027a19eea4f64e05dcae2f02600,python experiments/chart_sample_efficiency.py
FashionMNIST_sample_efficiency_seed42_budget512,42,512,capacity_matched_ordinary_chart_cnn,0.4805000126361847,0.549,1.4126608021178115,0.05154451595461814,"[0.05943077156908566, 0.046609101778993856, 0.03097153218359136, 0.035422309256321866, 0.13121850429103524, 0.0374496729140181, 0.03022082637880686, 0.045955756082159835, 0.050730678034909625, 0.01841966449614371]",0.36000001430511475,24274,24274,97096,0.8949826247990131,512,500,500,2000,reports/tmp/chart_followup/logits/sample_efficiency_seed42_budget512.npz,973f8bcb93f256323b4311c0f89b576258bf716b7df7806039b1199df08dfcbf,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,e74e7c1085b62425ff9a65c7d218559980407027a19eea4f64e05dcae2f02600,python experiments/chart_sample_efficiency.py
FashionMNIST_sample_efficiency_seed42_budget512,42,512,augmentation_trained_ordinary_chart_cnn,0.4154999852180481,0.505,1.5401504799493189,0.07616163470130109,"[0.055349873407539905, 0.0403293082909813, 0.033069649819277805, 0.0639028961574129, 0.12883856558619763, 0.05082104005491414, 0.0407879087409879, 0.06196604300523678, 0.05054191681624693, 0.026792574546522615]",0.335999995470047,24274,24274,97096,0.9650399580132216,512,500,500,2000,reports/tmp/chart_followup/logits/sample_efficiency_seed42_budget512.npz,973f8bcb93f256323b4311c0f89b576258bf716b7df7806039b1199df08dfcbf,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,e74e7c1085b62425ff9a65c7d218559980407027a19eea4f64e05dcae2f02600,python experiments/chart_sample_efficiency.py
FashionMNIST_sample_efficiency_seed42_budget512,42,512,generic_low_rank_adapter,0.4805000126361847,0.53,1.366909730215982,0.044809974471826344,"[0.05040827766346277, 0.0548609598230646, 0.015247388346904322, 0.024777168940184023, 0.02100977555692387, 0.03309464093255487, 0.021851499334550627, 0.012278499647125112, 0.056148150874737096, 0.021977751164368852]",0.47600001096725464,25490,25490,101960,0.779964332934469,512,500,500,2000,reports/tmp/chart_followup/logits/sample_efficiency_seed42_budget512.npz,973f8bcb93f256323b4311c0f89b576258bf716b7df7806039b1199df08dfcbf,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,e74e7c1085b62425ff9a65c7d218559980407027a19eea4f64e05dcae2f02600,python experiments/chart_sample_efficiency.py
FashionMNIST_sample_efficiency_seed42_budget512,42,512,structured_retransport,0.5920000076293945,0.3435,2.110201728748123,0.21939874933536602,"[0.0647459775134735, 0.0305552257294556, 0.05906808010794709, 0.049747423803367975, 0.06505323386587201, 0.24216804052361302, 0.10393427321751497, 0.08046734104937966, 0.03207311426302383, 0.11117217347257881]",0.2199999988079071,60925,60925,243700,4.819225832819939,512,500,500,2000,reports/tmp/chart_followup/logits/sample_efficiency_seed42_budget512.npz,973f8bcb93f256323b4311c0f89b576258bf716b7df7806039b1199df08dfcbf,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,e74e7c1085b62425ff9a65c7d218559980407027a19eea4f64e05dcae2f02600,python experiments/chart_sample_efficiency.py
FashionMNIST_sample_efficiency_seed42_budget512,42,512,direct_d4_equivariant_task_cnn,,0.6165,1.1050942487614177,0.07052298128107397,"[0.033568749363702834, 0.03308335614517843, 0.05747100726567953, 0.017724089435606896, 0.02273156503444532, 0.015068407374040783, 0.0057973253201912805, 0.01974946018344372, 0.0870280905468971, 0.04468903079861985]",0.527999997138977,11730,11730,46920,5.305167416110635,0,500,500,2000,reports/tmp/chart_followup/logits/sample_efficiency_seed42_budget512.npz,973f8bcb93f256323b4311c0f89b576258bf716b7df7806039b1199df08dfcbf,True,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,e74e7c1085b62425ff9a65c7d218559980407027a19eea4f64e05dcae2f02600,python experiments/chart_sample_efficiency.py
