stage,group_seed,family,claim_scope,scramble,method,status,decision,accepted_scramble,maximum_individual_relative_delta_error,maximum_individual_logit_error,maximum_individual_prediction_disagreement,maximum_individual_validation_accuracy_change,relative_delta_change_from_unscrambled,relative_delta_distance_from_oracle,maximum_validation_logit_change,maximum_test_logit_change,test_prediction_disagreement,validation_accuracy,validation_accuracy_change,validation_nll,validation_brier,validation_ece,validation_worst_chart_accuracy,test_accuracy,test_accuracy_change,test_nll,test_brier,test_ece,test_worst_chart_accuracy,unscrambled_validation_accuracy,unscrambled_test_accuracy,merge_seconds,dense_allocation_count,temporary_dense_bytes,stored_factor_bytes,output_rank,output_rank_cap,max_cycle_frobenius_defect,max_cycle_spectral_defect
pilot,1,ill_conditioned,ill_conditioned_boundary,5,oracle_alignment,success,invert_planted_scramble,True,2.7301552473510308e-09,2.248595842857526e-08,0.0,0.0,2.9878286515482654e-09,0.0,1.2246270109095292e-09,1.3893638045603396e-09,0.0,0.515625,0.0,1.5074162810689016,0.6661511243013533,0.1477272505118836,0.490234375,0.483625,0.0,1.5516074941781623,0.6803863970495421,0.11948035849429255,0.436,0.515625,0.483625,0.0003253328613936901,0,0,4096,4,4,0.0,0.0
pilot,1,ill_conditioned,ill_conditioned_boundary,6,naive_factor_average,success,factor_average,True,2.3491269673236187e-09,3.390792890911598e-08,0.0,0.0,22628521.77726195,22628521.772844773,12715778.184932478,11886343.206670264,0.9325,0.058349609375,-0.457275390625,32.523452283977164,1.88330078125,0.0,0.044921875,0.0725,-0.411125,32.03471510627965,1.855,0.0,0.053,0.515625,0.483625,3.550015389919281e-05,0,0,4096,4,4,0.0,0.0
pilot,1,ill_conditioned,ill_conditioned_boundary,6,full_delta_svd,success,dense_mean_then_deterministic_svd,True,2.3491269673236187e-09,3.390792890911598e-08,0.0,0.0,1.21779803154094e-09,3.73667263538161,3.202370146837552e-09,2.586371561363876e-09,0.0,0.5712890625,0.0,1.2933112359940258,0.5920703305661265,0.10558605007789684,0.544921875,0.538375,0.0,1.3354237800914377,0.6101092542525112,0.07604503723722514,0.497,0.5712890625,0.538375,0.0004910831339657307,9,294912,4096,4,4,0.0,0.0
pilot,1,ill_conditioned,ill_conditioned_boundary,6,canonical_svd_factor_average,success,canonicalize_each_dense_delta_then_factor_average,True,2.3491269673236187e-09,3.390792890911598e-08,0.0,0.0,2.5889551326519797e-09,1.192977261957993,9.98241045380155e-10,9.844324244667746e-10,0.0,0.517333984375,0.0,1.5027746129074313,0.6648102747928123,0.14957546430426516,0.494140625,0.49125,0.0,1.5454807028756354,0.6783617797338652,0.12820400967482734,0.444,0.517333984375,0.49125,0.003361457958817482,8,262144,4096,4,4,0.0,0.0
pilot,1,ill_conditioned,ill_conditioned_boundary,6,pairwise_reference_alignment,success,whitened_pairwise_reference_alignment,True,2.3491269673236187e-09,3.390792890911598e-08,0.0,0.0,0.14166861761327207,2.2605512736282174,0.2514253842208236,0.2844198444327688,0.021125,0.515625,-0.0009765625,1.4461500114257664,0.6465130063593816,0.10569156494533008,0.50390625,0.487125,-0.0025000000000000022,1.4983039253671673,0.6655577411022726,0.08143315077587808,0.442,0.5166015625,0.489625,0.002075416035950184,0,0,4096,4,4,1.5146088594095015,2.0000000000000018
pilot,1,ill_conditioned,ill_conditioned_boundary,6,global_synchronization,success,whitened_orthogonal_global_synchronization,True,2.3491269673236187e-09,3.390792890911598e-08,0.0,0.0,0.2097252172332549,4.035738671807894,0.9078794393204443,0.8259021248001523,0.050875,0.5029296875,0.00390625,1.4395916664194082,0.6461004924311835,0.07879978530125475,0.482421875,0.485875,0.009875000000000023,1.484904356426076,0.6627410305385291,0.06296396628746515,0.44,0.4990234375,0.476,0.0026228749193251133,0,0,4096,4,4,1.5146088594095015,2.0000000000000018
pilot,1,ill_conditioned,ill_conditioned_boundary,6,cycle_aware_alignment,success,fallback_full_delta_svd,True,2.3491269673236187e-09,3.390792890911598e-08,0.0,0.0,1.21779803154094e-09,3.73667263538161,3.202370146837552e-09,2.586371561363876e-09,0.0,0.5712890625,0.0,1.2933112359940258,0.5920703305661265,0.10558605007789684,0.544921875,0.538375,0.0,1.3354237800914377,0.6101092542525112,0.07604503723722514,0.497,0.5712890625,0.538375,0.003002250101417303,9,294912,4096,4,4,1.5146088594095015,2.0000000000000018
pilot,1,ill_conditioned,ill_conditioned_boundary,6,oracle_alignment,success,invert_planted_scramble,True,2.3491269673236187e-09,3.390792890911598e-08,0.0,0.0,2.469515949390573e-09,0.0,1.3760539374629843e-09,1.2706800056605516e-09,0.0,0.515625,0.0,1.5074162810587792,0.6661511242972015,0.14772725049513658,0.490234375,0.483625,0.0,1.5516074941768856,0.6803863970505579,0.11948035848033617,0.436,0.515625,0.483625,0.00032766698859632015,0,0,4096,4,4,0.0,0.0
pilot,1,ill_conditioned,ill_conditioned_boundary,7,naive_factor_average,success,factor_average,True,2.7716602493509296e-09,1.627423817929241e-08,0.0,0.0,23009275.484057005,23009275.49156745,17569497.257868852,15951098.58864521,0.94325,0.028076171875,-0.487548828125,33.56905977249497,1.94384765625,0.0,0.01171875,0.033375,-0.45025000000000004,33.38604473273053,1.9332499999997217,0.00012499999986083496,0.017,0.515625,0.483625,4.000007174909115e-05,0,0,4096,4,4,0.0,0.0
pilot,1,ill_conditioned,ill_conditioned_boundary,7,full_delta_svd,success,dense_mean_then_deterministic_svd,True,2.7716602493509296e-09,1.627423817929241e-08,0.0,0.0,1.1456003142508698e-09,3.736672638834483,2.4464479331243183e-09,2.3491311118561953e-09,0.0,0.5712890625,0.0,1.2933112359369903,0.5920703305453721,0.10558605005510655,0.544921875,0.538375,0.0,1.335423780029039,0.6101092542289543,0.07604503721045924,0.497,0.5712890625,0.538375,0.0004752080421894789,9,294912,4096,4,4,0.0,0.0
pilot,1,ill_conditioned,ill_conditioned_boundary,7,canonical_svd_factor_average,success,canonicalize_each_dense_delta_then_factor_average,True,2.7716602493509296e-09,1.627423817929241e-08,0.0,0.0,2.5836180984768214e-09,1.1929772625423352,1.0456631116539938e-09,1.198605159569155e-09,0.0,0.517333984375,0.0,1.5027746129056823,0.6648102747901525,0.14957546429548405,0.494140625,0.49125,0.0,1.5454807028651278,0.6783617797293359,0.12820400966483717,0.444,0.517333984375,0.49125,0.003065750002861023,8,262144,4096,4,4,0.0,0.0
pilot,1,ill_conditioned,ill_conditioned_boundary,7,pairwise_reference_alignment,success,whitened_pairwise_reference_alignment,True,2.7716602493509296e-09,1.627423817929241e-08,0.0,0.0,0.10134264457448555,2.2413951185801206,0.16724466828759033,0.19314554154284247,0.01125,0.517822265625,0.001220703125,1.445022264808871,0.6459890104074633,0.10805489415630028,0.50390625,0.486125,-0.003500000000000003,1.4989740135710188,0.6658152319468631,0.08128236328496433,0.441,0.5166015625,0.489625,0.002077875193208456,0,0,4096,4,4,1.4866754701195732,2.000000000000001
pilot,1,ill_conditioned,ill_conditioned_boundary,7,global_synchronization,success,whitened_orthogonal_global_synchronization,True,2.7716602493509296e-09,1.627423817929241e-08,0.0,0.0,0.10250798524688132,4.8819527090462715,0.40232872127304997,0.4326358811634554,0.02575,0.4931640625,-0.005859375,1.457017790357848,0.6541308897930016,0.06586653483190373,0.470703125,0.47575,-0.00024999999999997247,1.5008400610221775,0.6699570360206839,0.048224684350923606,0.429,0.4990234375,0.476,0.0025784168392419815,0,0,4096,4,4,1.4866754701195732,2.000000000000001
pilot,1,ill_conditioned,ill_conditioned_boundary,7,cycle_aware_alignment,success,fallback_full_delta_svd,True,2.7716602493509296e-09,1.627423817929241e-08,0.0,0.0,1.1456003142508698e-09,3.736672638834483,2.4464479331243183e-09,2.3491311118561953e-09,0.0,0.5712890625,0.0,1.2933112359369903,0.5920703305453721,0.10558605005510655,0.544921875,0.538375,0.0,1.335423780029039,0.6101092542289543,0.07604503721045924,0.497,0.5712890625,0.538375,0.0033056249376386404,9,294912,4096,4,4,1.4866754701195732,2.000000000000001
pilot,1,ill_conditioned,ill_conditioned_boundary,7,oracle_alignment,success,invert_planted_scramble,True,2.7716602493509296e-09,1.627423817929241e-08,0.0,0.0,2.460468832943491e-09,0.0,1.2583734054771867e-09,1.226340362592282e-09,0.0,0.515625,0.0,1.5074162811069025,0.6661511243179817,0.14772725051709787,0.490234375,0.483625,0.0,1.5516074942210034,0.6803863970668692,0.11948035849948271,0.436,0.515625,0.483625,0.0003255000337958336,0,0,4096,4,4,0.0,0.0
pilot,1,ill_conditioned,ill_conditioned_boundary,8,naive_factor_average,success,factor_average,True,2.2755724076023053e-09,1.56103487913839e-08,0.0,0.0,18938444.876231205,18938444.881559446,14487752.774864463,13608740.504762713,0.897125,0.09130859375,-0.42431640625,31.385089292445684,1.8173828125,0.0,0.083984375,0.11025,-0.373375,30.730876297371772,1.7795,0.0,0.105,0.515625,0.483625,4.312489181756973e-05,0,0,4096,4,4,0.0,0.0
pilot,1,ill_conditioned,ill_conditioned_boundary,8,full_delta_svd,success,dense_mean_then_deterministic_svd,True,2.2755724076023053e-09,1.56103487913839e-08,0.0,0.0,1.0809618249610509e-09,3.73667263735238,2.1379414349986803e-09,2.0263730693415027e-09,0.0,0.5712890625,0.0,1.2933112359574472,0.5920703305448283,0.10558605007263756,0.544921875,0.538375,0.0,1.3354237800516513,0.6101092542330173,0.07604503723052508,0.497,0.5712890625,0.538375,0.00048458296805620193,9,294912,4096,4,4,0.0,0.0
pilot,1,ill_conditioned,ill_conditioned_boundary,8,canonical_svd_factor_average,success,canonicalize_each_dense_delta_then_factor_average,True,2.2755724076023053e-09,1.56103487913839e-08,0.0,0.0,2.3176857083526014e-09,1.19297726192485,1.333167798378554e-09,1.6589993823146187e-09,0.0,0.517333984375,0.0,1.5027746129541488,0.6648102748107648,0.14957546431164184,0.494140625,0.49125,0.0,1.5454807029118334,0.6783617797473014,0.12820400968028187,0.444,0.517333984375,0.49125,0.0029003750532865524,8,262144,4096,4,4,0.0,0.0
pilot,1,ill_conditioned,ill_conditioned_boundary,8,oracle_alignment,success,invert_planted_scramble,True,2.2755724076023053e-09,1.56103487913839e-08,0.0,0.0,2.4121395989703775e-09,0.0,1.203844302022361e-09,1.2747822797365416e-09,0.0,0.515625,0.0,1.5074162810755296,0.6661511243025907,0.14772725051329613,0.490234375,0.483625,0.0,1.5516074941904134,0.6803863970531748,0.11948035849554897,0.436,0.515625,0.483625,0.00029541715048253536,0,0,4096,4,4,0.0,0.0
pilot,1,ill_conditioned,ill_conditioned_boundary,9,naive_factor_average,success,factor_average,True,3.078292677404223e-09,2.663292686388985e-08,0.0,0.0,19487758.411117747,19487758.413897973,16566933.798950689,14631900.34665467,0.893875,0.114501953125,-0.401123046875,30.58401903914575,1.77099609375,0.0,0.091796875,0.131875,-0.35175,29.98397525783183,1.73625,0.0,0.112,0.515625,0.483625,3.379094414412975e-05,0,0,4096,4,4,0.0,0.0
pilot,1,ill_conditioned,ill_conditioned_boundary,9,full_delta_svd,success,dense_mean_then_deterministic_svd,True,3.078292677404223e-09,2.663292686388985e-08,0.0,0.0,1.5086483556349111e-09,3.7366726382774496,5.268072644781796e-09,4.747882004219051e-09,0.0,0.5712890625,0.0,1.2933112359364998,0.5920703305480166,0.10558605006654731,0.544921875,0.538375,0.0,1.335423780032654,0.6101092542332697,0.0760450372210792,0.497,0.5712890625,0.538375,0.0005034999921917915,9,294912,4096,4,4,0.0,0.0
pilot,1,ill_conditioned,ill_conditioned_boundary,9,canonical_svd_factor_average,success,canonicalize_each_dense_delta_then_factor_average,True,3.078292677404223e-09,2.663292686388985e-08,0.0,0.0,2.7599283299592136e-09,1.1929772618796242,1.5009327114512416e-09,1.6132655211720248e-09,0.0,0.517333984375,0.0,1.5027746129563773,0.6648102748077914,0.1495754643283676,0.494140625,0.49125,0.0,1.545480702906527,0.6783617797417273,0.12820400969320037,0.444,0.517333984375,0.49125,0.002867375034838915,8,262144,4096,4,4,0.0,0.0
pilot,1,ill_conditioned,ill_conditioned_boundary,9,pairwise_reference_alignment,success,whitened_pairwise_reference_alignment,True,3.078292677404223e-09,2.663292686388985e-08,0.0,0.0,0.06109035363616101,2.174708495070414,0.15095197165178437,0.1548011511670151,0.00925,0.516845703125,0.000244140625,1.44465849549764,0.6456913423201391,0.10812931076763184,0.501953125,0.488875,-0.0007499999999999729,1.4987483721659436,0.6652550640508595,0.08507912688927512,0.447,0.5166015625,0.489625,0.002131541958078742,0,0,4096,4,4,1.5037241137659512,2.000000000000002
pilot,1,ill_conditioned,ill_conditioned_boundary,9,global_synchronization,success,whitened_orthogonal_global_synchronization,True,3.078292677404223e-09,2.663292686388985e-08,0.0,0.0,0.050877213343292066,4.712417031409137,0.19922308988570345,0.16953040687638787,0.012375,0.500732421875,0.001708984375,1.449446330792333,0.6515139905697022,0.07405288553206886,0.4765625,0.47725,0.0012500000000000289,1.4940608519640488,0.6672461277743276,0.05083246243833818,0.426,0.4990234375,0.476,0.0028834580443799496,0,0,4096,4,4,1.5037241137659512,2.000000000000002
pilot,1,ill_conditioned,ill_conditioned_boundary,9,cycle_aware_alignment,success,fallback_full_delta_svd,True,3.078292677404223e-09,2.663292686388985e-08,0.0,0.0,1.5086483556349111e-09,3.7366726382774496,5.268072644781796e-09,4.747882004219051e-09,0.0,0.5712890625,0.0,1.2933112359364998,0.5920703305480166,0.10558605006654731,0.544921875,0.538375,0.0,1.335423780032654,0.6101092542332697,0.0760450372210792,0.497,0.5712890625,0.538375,0.003076666034758091,9,294912,4096,4,4,1.5037241137659512,2.000000000000002
pilot,1,ill_conditioned,ill_conditioned_boundary,9,oracle_alignment,success,invert_planted_scramble,True,3.078292677404223e-09,2.663292686388985e-08,0.0,0.0,2.3574681649009142e-09,0.0,1.3699470446937312e-09,1.462572729593603e-09,0.0,0.515625,0.0,1.5074162811037817,0.6661511243160845,0.14772725051027555,0.490234375,0.483625,0.0,1.5516074942159752,0.6803863970636967,0.11948035849507684,0.436,0.515625,0.483625,0.00034945900551974773,0,0,4096,4,4,0.0,0.0
pilot,1,ill_conditioned,ill_conditioned_boundary,10,naive_factor_average,success,factor_average,True,2.788091235581794e-09,2.0320636284765214e-08,0.0,0.0,23807548.267515924,23807548.256067045,15222512.234757654,16169617.14263037,0.919875,0.07763671875,-0.43798828125,31.857299125969853,1.8447265625,0.0,0.060546875,0.06325,-0.42037500000000005,32.35419878793257,1.8735,0.0,0.042,0.515625,0.483625,3.958307206630707e-05,0,0,4096,4,4,0.0,0.0
pilot,1,ill_conditioned,ill_conditioned_boundary,10,full_delta_svd,success,dense_mean_then_deterministic_svd,True,2.788091235581794e-09,2.0320636284765214e-08,0.0,0.0,1.280165238123608e-09,3.7366726342774887,3.172704321485753e-09,2.34888064554184e-09,0.0,0.5712890625,0.0,1.2933112359694294,0.5920703305502193,0.10558605008200922,0.544921875,0.538375,0.0,1.3354237800665905,0.6101092542370782,0.07604503724474224,0.497,0.5712890625,0.538375,0.00048283301293849945,9,294912,4096,4,4,0.0,0.0
pilot,1,ill_conditioned,ill_conditioned_boundary,10,canonical_svd_factor_average,success,canonicalize_each_dense_delta_then_factor_average,True,2.788091235581794e-09,2.0320636284765214e-08,0.0,0.0,1.7972630026617654e-09,1.1929772615822203,1.7187313794408965e-09,1.3040191704227766e-09,0.0,0.517333984375,0.0,1.5027746129404966,0.6648102748024867,0.14957546430784618,0.494140625,0.49125,0.0,1.5454807029070934,0.6783617797445636,0.12820400967761492,0.444,0.517333984375,0.49125,0.0032577079255133867,8,262144,4096,4,4,0.0,0.0
pilot,1,ill_conditioned,ill_conditioned_boundary,10,oracle_alignment,success,invert_planted_scramble,True,2.788091235581794e-09,2.0320636284765214e-08,0.0,0.0,3.346891410366569e-09,0.0,1.960314799376306e-09,1.5432704003615072e-09,0.0,0.515625,0.0,1.5074162810321359,0.6661511242909054,0.1477272505041973,0.490234375,0.483625,0.0,1.5516074941452576,0.6803863970391862,0.11948035848701069,0.436,0.515625,0.483625,0.00029312516562640667,0,0,4096,4,4,0.0,0.0
pilot,1,ill_conditioned,ill_conditioned_boundary,11,naive_factor_average,success,factor_average,True,2.8540724372221653e-09,2.1562129859376e-08,0.0,0.0,20586051.79057899,20586051.786839236,12513604.8531323,13059807.397906112,0.868125,0.10791015625,-0.40771484375,30.81169163745205,1.784179687499997,0.00024414062499848515,0.099609375,0.11775,-0.36587500000000006,30.471835474409943,1.7644997849852957,0.0002498924000306314,0.111,0.515625,0.483625,3.537489101290703e-05,0,0,4096,4,4,0.0,0.0
pilot,1,ill_conditioned,ill_conditioned_boundary,11,full_delta_svd,success,dense_mean_then_deterministic_svd,True,2.8540724372221653e-09,2.1562129859376e-08,0.0,0.0,1.4037277609896896e-09,3.7366726354349686,3.475536747288288e-09,4.019769406227169e-09,0.0,0.5712890625,0.0,1.2933112359510521,0.5920703305455577,0.10558605008230314,0.544921875,0.538375,0.0,1.335423780070595,0.6101092542398453,0.07604503723940713,0.497,0.5712890625,0.538375,0.0004777088761329651,9,294912,4096,4,4,0.0,0.0
pilot,1,ill_conditioned,ill_conditioned_boundary,11,canonical_svd_factor_average,success,canonicalize_each_dense_delta_then_factor_average,True,2.8540724372221653e-09,2.1562129859376e-08,0.0,0.0,2.4155977442066043e-09,1.1929772619320453,1.7203898305950815e-09,1.9893450775576582e-09,0.0,0.517333984375,0.0,1.5027746129246045,0.6648102747962025,0.14957546430791938,0.494140625,0.49125,0.0,1.5454807028925812,0.6783617797380034,0.1282040096754631,0.444,0.517333984375,0.49125,0.0033080410212278366,8,262144,4096,4,4,0.0,0.0
pilot,1,ill_conditioned,ill_conditioned_boundary,11,oracle_alignment,success,invert_planted_scramble,True,2.8540724372221653e-09,2.1562129859376e-08,0.0,0.0,3.0481510865909866e-09,0.0,1.409588890055602e-09,1.4758878563725375e-09,0.0,0.515625,0.0,1.507416281055237,0.6661511242945509,0.14772725050498828,0.490234375,0.483625,0.0,1.551607494175638,0.6803863970490325,0.1194803584864603,0.436,0.515625,0.483625,0.000358375022187829,0,0,4096,4,4,0.0,0.0
pilot,1,ill_conditioned,ill_conditioned_boundary,12,naive_factor_average,success,factor_average,True,3.4715573562039778e-09,3.323514707886943e-08,0.0,0.0,24097586.900906023,24097586.917412486,11793230.362182537,12645352.447383886,0.842125,0.13623046875,-0.37939453125,29.833542696580558,1.7275390625,0.0,0.119140625,0.15825,-0.325375,29.073015030416055,1.6834999979816807,0.00012499899083223025,0.147,0.515625,0.483625,3.487500362098217e-05,0,0,4096,4,4,0.0,0.0
pilot,1,ill_conditioned,ill_conditioned_boundary,12,full_delta_svd,success,dense_mean_then_deterministic_svd,True,3.4715573562039778e-09,3.323514707886943e-08,0.0,0.0,1.6567749593750541e-09,3.736672639237436,3.02750913228067e-09,3.744985765941067e-09,0.0,0.5712890625,0.0,1.2933112359472017,0.5920703305421908,0.10558605006706329,0.544921875,0.538375,0.0,1.3354237800677342,0.610109254238283,0.07604503722910298,0.497,0.5712890625,0.538375,0.0005156670231372118,9,294912,4096,4,4,0.0,0.0
pilot,1,ill_conditioned,ill_conditioned_boundary,12,canonical_svd_factor_average,success,canonicalize_each_dense_delta_then_factor_average,True,3.4715573562039778e-09,3.323514707886943e-08,0.0,0.0,3.2958190179300435e-09,1.1929772625634754,1.89549415052781e-09,1.974972185792012e-09,0.0,0.517333984375,0.0,1.5027746129519555,0.6648102748084785,0.14957546432001,0.494140625,0.49125,0.0,1.5454807029132485,0.678361779745296,0.12820400968649323,0.444,0.517333984375,0.49125,0.002866666065528989,8,262144,4096,4,4,0.0,0.0
pilot,1,ill_conditioned,ill_conditioned_boundary,12,oracle_alignment,success,invert_planted_scramble,True,3.4715573562039778e-09,3.323514707886943e-08,0.0,0.0,2.939217346318797e-09,0.0,1.2301448748530674e-09,1.2059544474141148e-09,0.0,0.515625,0.0,1.507416281124731,0.6661511243234266,0.14772725051741506,0.490234375,0.483625,0.0,1.5516074942272702,0.68038639706807,0.11948035849909522,0.436,0.515625,0.483625,0.00029624998569488525,0,0,4096,4,4,0.0,0.0
pilot,1,ill_conditioned,ill_conditioned_boundary,13,naive_factor_average,success,factor_average,True,2.6360641920306837e-09,2.647981034442637e-08,0.0,0.0,22949752.160196017,22949752.166923467,14987729.88815452,15970229.936511673,0.880625,0.129150390625,-0.386474609375,30.078079934474026,1.7416992187500586,2.6755815391477263e-09,0.09765625,0.126375,-0.35725000000000007,30.173938528003838,1.74725,0.0,0.102,0.515625,0.483625,3.458303399384022e-05,0,0,4096,4,4,0.0,0.0
pilot,1,ill_conditioned,ill_conditioned_boundary,13,full_delta_svd,success,dense_mean_then_deterministic_svd,True,2.6360641920306837e-09,2.647981034442637e-08,0.0,0.0,1.4146553320885219e-09,3.736672637034825,2.958318034984586e-09,3.066338738477725e-09,0.0,0.5712890625,0.0,1.2933112360154677,0.592070330562668,0.10558605009429242,0.544921875,0.538375,0.0,1.3354237800968007,0.6101092542472577,0.07604503724827952,0.497,0.5712890625,0.538375,0.0004893329460173845,9,294912,4096,4,4,0.0,0.0
pilot,1,ill_conditioned,ill_conditioned_boundary,13,canonical_svd_factor_average,success,canonicalize_each_dense_delta_then_factor_average,True,2.6360641920306837e-09,2.647981034442637e-08,0.0,0.0,3.1256597331312082e-09,1.1929772620218997,1.5509933337654047e-09,1.9705082010545993e-09,0.0,0.517333984375,0.0,1.5027746129965658,0.6648102748285705,0.14957546433345778,0.494140625,0.49125,0.0,1.5454807029503033,0.6783617797607288,0.1282040097028249,0.444,0.517333984375,0.49125,0.0032462908420711756,8,262144,4096,4,4,0.0,0.0
pilot,1,ill_conditioned,ill_conditioned_boundary,13,pairwise_reference_alignment,success,whitened_pairwise_reference_alignment,True,2.6360641920306837e-09,2.647981034442637e-08,0.0,0.0,0.33005245931113303,2.500902367592522,0.48557299221247385,0.5446804780219501,0.03325,0.518310546875,0.001708984375,1.4451465739729246,0.6463580704651822,0.10733520016893715,0.505859375,0.48625,-0.0033749999999999614,1.4981830284278157,0.6655553067997402,0.07875482136945625,0.447,0.5166015625,0.489625,0.00208733300678432,0,0,4096,4,4,1.5081791721756483,2.0000000000000013
pilot,1,ill_conditioned,ill_conditioned_boundary,13,global_synchronization,success,whitened_orthogonal_global_synchronization,True,2.6360641920306837e-09,2.647981034442637e-08,0.0,0.0,0.7758262109204473,7.944243174296534,2.9023209202084077,2.6696434508594007,0.156625,0.442138671875,-0.056884765625,1.569539923340487,0.7043359895563547,0.03573437040630608,0.41015625,0.42375,-0.05224999999999996,1.6046327473468143,0.7170381991134177,0.03595589924199614,0.39,0.4990234375,0.476,0.0025842501781880856,0,0,4096,4,4,1.5081791721756483,2.0000000000000013
pilot,1,ill_conditioned,ill_conditioned_boundary,13,cycle_aware_alignment,success,fallback_full_delta_svd,True,2.6360641920306837e-09,2.647981034442637e-08,0.0,0.0,1.4146553320885219e-09,3.736672637034825,2.958318034984586e-09,3.066338738477725e-09,0.0,0.5712890625,0.0,1.2933112360154677,0.592070330562668,0.10558605009429242,0.544921875,0.538375,0.0,1.3354237800968007,0.6101092542472577,0.07604503724827952,0.497,0.5712890625,0.538375,0.0029267501085996628,9,294912,4096,4,4,1.5081791721756483,2.0000000000000013
pilot,1,ill_conditioned,ill_conditioned_boundary,13,oracle_alignment,success,invert_planted_scramble,True,2.6360641920306837e-09,2.647981034442637e-08,0.0,0.0,2.290620725842807e-09,0.0,1.0184235677002107e-09,1.0422185336977918e-09,0.0,0.515625,0.0,1.507416281093401,0.6661511243110283,0.14772725052110858,0.490234375,0.483625,0.0,1.5516074942104825,0.6803863970608188,0.11948035850263043,0.436,0.515625,0.483625,0.0003485002089291811,0,0,4096,4,4,0.0,0.0
pilot,1,ill_conditioned,ill_conditioned_boundary,14,naive_factor_average,success,factor_average,True,2.0923209450520053e-09,1.637904034623716e-08,0.0,0.0,18119451.998348035,18119451.991060253,15182121.476988254,14629446.003730375,0.960125,0.05224609375,-0.46337890625,32.734260245371885,1.8955078125,0.0,0.04296875,0.0615,-0.42212500000000003,32.414641646623664,1.8769633878463141,0.00010272425132464241,0.04,0.515625,0.483625,4.279217682778835e-05,0,0,4096,4,4,0.0,0.0
pilot,1,ill_conditioned,ill_conditioned_boundary,14,full_delta_svd,success,dense_mean_then_deterministic_svd,True,2.0923209450520053e-09,1.637904034623716e-08,0.0,0.0,1.2529425044275582e-09,3.73667263482101,2.452772207561793e-09,2.7127002866222938e-09,0.0,0.5712890625,0.0,1.2933112359750463,0.5920703305474575,0.10558605009153886,0.544921875,0.538375,0.0,1.335423780072685,0.6101092542350216,0.0760450372525814,0.497,0.5712890625,0.538375,0.0005178339779376984,9,294912,4096,4,4,0.0,0.0
pilot,1,ill_conditioned,ill_conditioned_boundary,14,canonical_svd_factor_average,success,canonicalize_each_dense_delta_then_factor_average,True,2.0923209450520053e-09,1.637904034623716e-08,0.0,0.0,2.623116861348768e-09,1.1929772619431154,1.215097356066508e-09,1.211919009591611e-09,0.0,0.517333984375,0.0,1.5027746129410802,0.6648102748097153,0.14957546430418597,0.494140625,0.49125,0.0,1.5454807029001758,0.6783617797458712,0.12820400967239293,0.444,0.517333984375,0.49125,0.005179499974474311,8,262144,4096,4,4,0.0,0.0
pilot,1,ill_conditioned,ill_conditioned_boundary,14,oracle_alignment,success,invert_planted_scramble,True,2.0923209450520053e-09,1.637904034623716e-08,0.0,0.0,2.3759023321719615e-09,0.0,1.2974443741597952e-09,1.351018408257687e-09,0.0,0.515625,0.0,1.507416281044809,0.6661511242925016,0.14772725050635224,0.490234375,0.483625,0.0,1.551607494158714,0.6803863970426062,0.11948035848845606,0.436,0.515625,0.483625,0.00033195805735886097,0,0,4096,4,4,0.0,0.0
pilot,1,ill_conditioned,ill_conditioned_boundary,15,naive_factor_average,success,factor_average,True,3.2425601922386744e-09,2.4967167222555986e-08,0.0,0.0,18439876.206581596,18439876.20331441,10211375.662062194,11037484.409092963,0.92925,0.049560546875,-0.466064453125,32.827015748385556,1.90087890625,0.0,0.0390625,0.0575,-0.42612500000000003,32.55279675220331,1.885,0.0,0.05,0.515625,0.483625,3.5833101719617844e-05,0,0,4096,4,4,0.0,0.0
pilot,1,ill_conditioned,ill_conditioned_boundary,15,full_delta_svd,success,dense_mean_then_deterministic_svd,True,3.2425601922386744e-09,2.4967167222555986e-08,0.0,0.0,1.5166845397949613e-09,3.736672636272094,2.7346420683471706e-09,2.913005836546745e-09,0.0,0.5712890625,0.0,1.293311235926022,0.5920703305323951,0.10558605005036825,0.544921875,0.538375,0.0,1.3354237800389162,0.6101092542276225,0.07604503720957315,0.497,0.5712890625,0.538375,0.0005197920836508274,9,294912,4096,4,4,0.0,0.0
pilot,1,ill_conditioned,ill_conditioned_boundary,15,canonical_svd_factor_average,success,canonicalize_each_dense_delta_then_factor_average,True,3.2425601922386744e-09,2.4967167222555986e-08,0.0,0.0,2.576322658089268e-09,1.192977262170684,1.254212844692404e-09,1.1421361634234017e-09,0.0,0.517333984375,0.0,1.502774612933984,0.6648102748017094,0.14957546430223653,0.494140625,0.49125,0.0,1.5454807028924689,0.6783617797388242,0.12820400967052803,0.444,0.517333984375,0.49125,0.002969207940623164,8,262144,4096,4,4,0.0,0.0
pilot,1,ill_conditioned,ill_conditioned_boundary,15,oracle_alignment,success,invert_planted_scramble,True,3.2425601922386744e-09,2.4967167222555986e-08,0.0,0.0,3.508004404522669e-09,0.0,2.0643500242556456e-09,1.7959669307288095e-09,0.0,0.515625,0.0,1.5074162810808618,0.6661511243036622,0.14772725050791263,0.490234375,0.483625,0.0,1.5516074941920606,0.6803863970560537,0.11948035849018038,0.436,0.515625,0.483625,0.0002953330986201763,0,0,4096,4,4,0.0,0.0
