layer,source_expert,target_expert,map_family,fit_error,held_out_fit_error,map_rank,map_norm
bottleneck,2,3,orthogonal_procrustes,0.9885815382003784,0.9866310954093933,16,4.0
bottleneck,2,3,block_orthogonal,0.9895166055248135,0.9897909705685742,16,3.9999999963543265
bottleneck,2,3,cca_whitened,0.6726370453834534,1.9463618993759155,7,663.9454345703125
bottleneck,2,3,low_rank_subspace,0.6726369857788086,1.9463618993759155,7,663.9454345703125
bottleneck,3,0,channel_permutation,1.0043115672176572,1.0121684760364966,16,4.0
bottleneck,3,0,positive_monomial,0.6922190831569374,0.8697994841212605,16,24.1016704242264
bottleneck,3,0,orthogonal_procrustes,0.6784190535545349,0.7911955118179321,16,4.0
bottleneck,3,0,block_orthogonal,0.6934632500809351,0.8035168860498572,16,4.00000000406502
bottleneck,3,0,cca_whitened,0.0007360988529399037,5.846451759338379,11,1421.8243408203125
bottleneck,3,0,low_rank_subspace,0.04691505804657936,5.846485137939453,8,1421.823974609375
bottleneck,3,1,channel_permutation,1.3998791002044766,1.1978003669550792,16,4.0
bottleneck,3,1,positive_monomial,0.8763968947043047,1.0349502460004678,16,0.9804401922842079
bottleneck,3,1,orthogonal_procrustes,0.7528617978096008,1.1416027545928955,16,4.0
bottleneck,3,1,block_orthogonal,0.8141693305822933,1.145202979839474,16,3.9999999533691364
bottleneck,3,1,cca_whitened,0.004727974999696016,19.837379455566406,11,1925.3211669921875
bottleneck,3,1,low_rank_subspace,0.010304148308932781,19.837377548217773,8,1925.3211669921875
bottleneck,3,2,channel_permutation,23.582486389471185,13.928611486935715,16,4.0
bottleneck,3,2,positive_monomial,0.9160052380191697,0.8836751979412297,16,0.6138997818396353
bottleneck,3,2,orthogonal_procrustes,23.295743942260742,13.78143310546875,16,4.0
bottleneck,3,2,block_orthogonal,23.31777885252709,13.825570548992417,16,4.0000000032631124
bottleneck,3,2,cca_whitened,0.004907439928501844,27.0617733001709,7,151.45606994628906
bottleneck,3,2,low_rank_subspace,0.004908709786832333,27.061767578125,7,151.45606994628906
late_decoder,0,1,channel_permutation,1.5040624495505057,1.3262866440093541,8,2.8284271247461903
late_decoder,0,1,positive_monomial,0.8258086991709339,1.0001429628603347,8,0.9592019390772768
late_decoder,0,1,orthogonal_procrustes,1.408035159111023,1.3124809265136719,8,2.8284270763397217
late_decoder,0,1,block_orthogonal,1.4241753368003218,1.3126867443228107,8,2.8284270886679073
late_decoder,0,1,cca_whitened,0.7005616426467896,1.0267560482025146,3,10.286275863647461
late_decoder,0,1,low_rank_subspace,0.7005616426467896,1.0267561674118042,3,10.286276817321777
late_decoder,0,2,channel_permutation,101.22766415339628,52.4730310424076,8,2.8284271247461903
late_decoder,0,2,positive_monomial,0.9393785504327792,1.040529789052993,8,0.07978721712445978
late_decoder,0,2,orthogonal_procrustes,100.3479232788086,51.54728317260742,8,2.8284270763397217
late_decoder,0,2,block_orthogonal,100.55926748048643,51.63633377091309,8,2.8284271584471172
late_decoder,0,2,cca_whitened,0.7294756174087524,0.9131039977073669,3,0.19430501759052277
late_decoder,0,2,low_rank_subspace,0.7294756174087524,0.9131039977073669,3,0.19430501759052277
late_decoder,0,3,channel_permutation,6.2828649411424875,6.320045823199578,8,2.8284271247461903
late_decoder,0,3,positive_monomial,0.41236782527991983,0.4675881255105651,8,1.4606812024768203
late_decoder,0,3,orthogonal_procrustes,5.661972999572754,5.783340930938721,8,2.8284270763397217
late_decoder,0,3,block_orthogonal,5.662879714176213,5.783935727653787,8,2.8284271575643807
late_decoder,0,3,cca_whitened,0.26238229870796204,0.5042741298675537,2,1.1858956813812256
late_decoder,0,3,low_rank_subspace,0.26238229870796204,0.5042741894721985,2,1.1858956813812256
late_decoder,1,0,channel_permutation,0.8397945688637127,1.2618854495427199,8,2.8284271247461903
late_decoder,1,0,positive_monomial,0.7789067055582932,1.319057276772738,8,1.3220356612623563
late_decoder,1,0,orthogonal_procrustes,0.7861775755882263,1.24875009059906,8,2.8284270763397217
late_decoder,1,0,block_orthogonal,0.7951895601512542,1.2489459317303468,8,2.8284270886679073
late_decoder,1,0,cca_whitened,0.4513219892978668,1.6894904375076294,3,140.8186798095703
late_decoder,1,0,low_rank_subspace,0.45132189989089966,1.689493179321289,3,140.81869506835938
late_decoder,1,2,channel_permutation,56.36073055822708,49.56075473688904,8,2.8284271247461903
late_decoder,1,2,positive_monomial,0.982420820705085,0.9810644639498414,8,0.011438030418850078
late_decoder,1,2,orthogonal_procrustes,56.035762786865234,49.09846496582031,8,2.8284270763397217
late_decoder,1,2,block_orthogonal,56.068423309835524,49.15962735936488,8,2.828427135687957
late_decoder,1,2,cca_whitened,0.7785943150520325,0.6263815760612488,4,1.9844179153442383
late_decoder,1,2,low_rank_subspace,0.7785944938659668,0.6263821721076965,4,1.9844179153442383
late_decoder,1,3,channel_permutation,4.236524467690593,6.417927874659198,8,2.8284271247461903
late_decoder,1,3,positive_monomial,0.9745210502775721,1.0610471919479652,8,0.149084419062824
late_decoder,1,3,orthogonal_procrustes,3.12014102935791,6.26238489151001,8,2.8284270763397217
late_decoder,1,3,block_orthogonal,3.14641099573384,6.26503169383906,8,2.8284271350036123
late_decoder,1,3,cca_whitened,0.5397029519081116,1.5831072330474854,3,10.883258819580078
late_decoder,1,3,low_rank_subspace,0.5397030711174011,1.5831069946289062,3,10.883258819580078
late_decoder,2,0,channel_permutation,1.0031809289364706,1.0082818040782549,8,2.8284271247461903
late_decoder,2,0,positive_monomial,0.9998065741829096,1.0009876831794469,8,2.6712620258344404
late_decoder,2,0,orthogonal_procrustes,0.9944626092910767,0.9904932379722595,8,2.8284270763397217
late_decoder,2,0,block_orthogonal,0.9965569339804456,0.9922043797139039,8,2.8284271502332228
late_decoder,2,0,cca_whitened,0.6782217621803284,1.0830150842666626,3,1949.9373779296875
late_decoder,2,0,low_rank_subspace,0.6782217621803284,1.083014965057373,3,1949.937255859375
late_decoder,2,1,channel_permutation,1.0003442332271453,1.0009241164017508,8,2.8284271247461903
late_decoder,2,1,positive_monomial,0.963915005404926,0.9453853030576949,8,114.99005860938628
late_decoder,2,1,orthogonal_procrustes,0.9945763945579529,0.9915876984596252,8,2.8284270763397217
late_decoder,2,1,block_orthogonal,0.995156026619342,0.9928229298083424,8,2.828427135687957
late_decoder,2,1,cca_whitened,0.7822287678718567,1.0523275136947632,4,1048.8670654296875
late_decoder,2,1,low_rank_subspace,0.7822287678718567,1.0523275136947632,4,1048.8670654296875
late_decoder,2,3,channel_permutation,0.9804225045340723,1.0104306064522477,8,2.8284271247461903
late_decoder,2,3,positive_monomial,0.8262509688051543,1.435078156423412,8,11.579518318176572
late_decoder,2,3,orthogonal_procrustes,0.9667719006538391,0.9927440285682678,8,2.8284270763397217
late_decoder,2,3,block_orthogonal,0.9827526053930105,0.986352965830212,8,2.8284270898162807
late_decoder,2,3,cca_whitened,0.62269127368927,1.2761099338531494,2,303.2940368652344
late_decoder,2,3,low_rank_subspace,0.62269127368927,1.276110291481018,2,303.2940368652344
late_decoder,3,0,channel_permutation,0.9508888822793559,0.9586284225381483,8,2.8284271247461903
late_decoder,3,0,positive_monomial,0.33153596782589934,0.5859820323404253,8,18.447541192904993
late_decoder,3,0,orthogonal_procrustes,0.8569193482398987,0.8772207498550415,8,2.8284270763397217
late_decoder,3,0,block_orthogonal,0.857056307992647,0.8773108632184219,8,2.8284271575643807
late_decoder,3,0,cca_whitened,0.2887912392616272,0.616416335105896,3,43073.0703125
late_decoder,3,0,low_rank_subspace,0.2887912392616272,0.616416335105896,3,43073.0703125
late_decoder,3,1,channel_permutation,1.1483507854136243,1.023157212122191,8,2.8284271247461903
late_decoder,3,1,positive_monomial,0.9624218345084051,1.0081216288373631,8,3.003146334830658
late_decoder,3,1,orthogonal_procrustes,0.8457443118095398,0.998360276222229,8,2.8284270763397217
late_decoder,3,1,block_orthogonal,0.8528650330587072,0.9987822462898998,8,2.8284271350036123
late_decoder,3,1,cca_whitened,0.7478624582290649,1.0500761270523071,3,51509.796875
late_decoder,3,1,low_rank_subspace,0.7478624582290649,1.0500761270523071,3,51509.796875
late_decoder,3,2,channel_permutation,14.972877286914608,7.97610364192024,8,2.8284271247461903
late_decoder,3,2,positive_monomial,0.8957973479688626,1.0182829213769393,8,0.03091009158788392
late_decoder,3,2,orthogonal_procrustes,14.76440715789795,7.836490154266357,8,2.8284270763397217
late_decoder,3,2,block_orthogonal,15.00846127928509,7.786039853176449,8,2.828427089769217
late_decoder,3,2,cca_whitened,0.7382671236991882,1.0297151803970337,3,1923.71826171875
late_decoder,3,2,low_rank_subspace,0.7382670044898987,1.0297151803970337,3,1923.71826171875
pre_mask_logits,0,1,channel_permutation,3045.2788290286703,1801.7811479228892,1,1.0
pre_mask_logits,0,1,positive_monomial,0.9763742741577179,0.9902564365626634,1,7.0952795795165e-05
pre_mask_logits,0,1,orthogonal_procrustes,3045.27880859375,1801.78125,1,1.0
pre_mask_logits,0,1,block_orthogonal,3045.2788290286703,1801.7811479228892,1,1.0
pre_mask_logits,0,1,cca_whitened,0.9763742685317993,0.9902564287185669,1,7.0952795795165e-05
pre_mask_logits,0,1,low_rank_subspace,0.9763742685317993,0.9902564287185669,1,7.0952795795165e-05
pre_mask_logits,0,2,channel_permutation,1182.6258075516093,578.614116693104,1,1.0
pre_mask_logits,0,2,positive_monomial,0.9810930753793148,0.9454141051949924,1,0.00016362310270778835
pre_mask_logits,0,2,orthogonal_procrustes,1182.6258544921875,578.6141357421875,1,1.0
pre_mask_logits,0,2,block_orthogonal,1182.6258075516093,578.614116693104,1,1.0
pre_mask_logits,0,2,cca_whitened,0.9810931086540222,0.945414125919342,1,0.00016362310270778835
pre_mask_logits,0,2,low_rank_subspace,0.9810931086540222,0.945414125919342,1,0.00016362310270778835
pre_mask_logits,0,3,channel_permutation,15827640041.869904,9841875012.057364,1,1.0
pre_mask_logits,0,3,positive_monomial,15827.640041869903,9841.875012057364,1,1e-06
pre_mask_logits,0,3,orthogonal_procrustes,15827641344.0,9841874944.0,1,1.0
