draw,family,cycle_residual
129,graph_topology_shuffle,1.389195540396082
129,activation_bootstrap,1.227860927581787
130,edge_shuffle,1.2955248355865479
130,matched_norm_coboundary,5.037245597435617e-16
130,matched_fit_random_gauge,1.205485562332417
130,graph_topology_shuffle,1.448308733398718
130,activation_bootstrap,1.2835010290145874
131,edge_shuffle,1.2955248355865479
131,matched_norm_coboundary,5.426134293401896e-16
131,matched_fit_random_gauge,1.174603032044378
131,graph_topology_shuffle,1.4747726104471466
131,activation_bootstrap,1.1719831228256226
132,edge_shuffle,1.3847516775131226
132,matched_norm_coboundary,5.869845729669222e-16
132,matched_fit_random_gauge,1.1728827230194758
132,graph_topology_shuffle,1.3758975623957523
132,activation_bootstrap,1.2003657817840576
133,edge_shuffle,1.4185959100723267
133,matched_norm_coboundary,4.951297179369554e-16
133,matched_fit_random_gauge,1.2226707115080282
133,graph_topology_shuffle,1.4247246766356925
133,activation_bootstrap,1.3334687948226929
134,edge_shuffle,1.41055166721344
134,matched_norm_coboundary,5.990930497978788e-16
134,matched_fit_random_gauge,1.1772822044015228
134,graph_topology_shuffle,1.456446259257954
134,activation_bootstrap,1.0168219804763794
135,edge_shuffle,1.41055166721344
135,matched_norm_coboundary,4.855276197678211e-16
135,matched_fit_random_gauge,1.1891801080277193
135,graph_topology_shuffle,1.4126979445220318
135,activation_bootstrap,1.2025442123413086
136,edge_shuffle,1.3847516775131226
136,matched_norm_coboundary,5.053995721985272e-16
136,matched_fit_random_gauge,1.2248558529586515
136,graph_topology_shuffle,1.4311785472734753
136,activation_bootstrap,1.1334202289581299
137,edge_shuffle,1.4214595556259155
137,matched_norm_coboundary,5.772700817749872e-16
137,matched_fit_random_gauge,1.2189712646697273
137,graph_topology_shuffle,1.3659333998175414
137,activation_bootstrap,1.3020585775375366
138,edge_shuffle,1.4185959100723267
138,matched_norm_coboundary,6.143445619079297e-16
138,matched_fit_random_gauge,1.2018250918812345
138,graph_topology_shuffle,1.4910398685852413
138,activation_bootstrap,1.2908415794372559
139,edge_shuffle,1.4185959100723267
139,matched_norm_coboundary,4.970376812935103e-16
139,matched_fit_random_gauge,1.191230762150458
139,graph_topology_shuffle,1.4735537667087537
139,activation_bootstrap,1.2042136192321777
140,edge_shuffle,1.3847516775131226
140,matched_norm_coboundary,5.391009747746593e-16
140,matched_fit_random_gauge,1.1608595374409023
140,graph_topology_shuffle,1.3849382411857842
140,activation_bootstrap,1.1713244915008545
141,edge_shuffle,1.2955248355865479
141,matched_norm_coboundary,4.90909449745133e-16
141,matched_fit_random_gauge,1.157293867966308
141,graph_topology_shuffle,1.374527111183968
141,activation_bootstrap,1.2313309907913208
142,edge_shuffle,1.3847516775131226
142,matched_norm_coboundary,5.376260168724539e-16
142,matched_fit_random_gauge,1.180178107402623
142,graph_topology_shuffle,1.390071294091661
142,activation_bootstrap,1.388655424118042
143,edge_shuffle,1.4188048839569092
143,matched_norm_coboundary,6.381483295894219e-16
143,matched_fit_random_gauge,1.1890432575203502
143,graph_topology_shuffle,1.324347531739229
143,activation_bootstrap,1.263888955116272
144,edge_shuffle,1.3847516775131226
144,matched_norm_coboundary,7.514049590182952e-16
144,matched_fit_random_gauge,1.2310245228470214
144,graph_topology_shuffle,1.5062672585238164
144,activation_bootstrap,1.1542956829071045
145,edge_shuffle,1.41055166721344
145,matched_norm_coboundary,4.983984177871768e-16
145,matched_fit_random_gauge,1.1859103420365424
145,graph_topology_shuffle,1.4279146828784557
145,activation_bootstrap,1.2240980863571167
146,edge_shuffle,1.4188048839569092
146,matched_norm_coboundary,6.300214327436399e-16
146,matched_fit_random_gauge,1.1979043239275586
146,graph_topology_shuffle,1.464332875749308
146,activation_bootstrap,1.0863139629364014
147,edge_shuffle,1.41055166721344
147,matched_norm_coboundary,4.976847115481839e-16
147,matched_fit_random_gauge,1.197791197482914
147,graph_topology_shuffle,1.3895736802763448
147,activation_bootstrap,1.1095789670944214
148,edge_shuffle,1.41055166721344
148,matched_norm_coboundary,6.040593070775385e-16
148,matched_fit_random_gauge,1.1790973055532605
148,graph_topology_shuffle,1.3386456399218984
148,activation_bootstrap,1.249069094657898
149,edge_shuffle,1.4188048839569092
149,matched_norm_coboundary,4.3450433676487785e-16
149,matched_fit_random_gauge,1.20419241434288
149,graph_topology_shuffle,1.236849244780996
149,activation_bootstrap,1.1750274896621704
150,edge_shuffle,1.4185959100723267
150,matched_norm_coboundary,4.422053036989244e-16
150,matched_fit_random_gauge,1.2046687719840428
150,graph_topology_shuffle,1.441825507788455
150,activation_bootstrap,1.1226227283477783
151,edge_shuffle,1.4188048839569092
151,matched_norm_coboundary,5.244986275773537e-16
151,matched_fit_random_gauge,1.206885335234816
151,graph_topology_shuffle,1.4406734840064903
151,activation_bootstrap,1.1470853090286255
152,edge_shuffle,1.4188048839569092
152,matched_norm_coboundary,6.536683215732395e-16
152,matched_fit_random_gauge,1.172352368963078
152,graph_topology_shuffle,1.351201214604181
152,activation_bootstrap,1.1529643535614014
153,edge_shuffle,1.4185959100723267
153,matched_norm_coboundary,6.137996527161061e-16
153,matched_fit_random_gauge,1.259752841136565
153,graph_topology_shuffle,1.3424863767799649
153,activation_bootstrap,1.3382682800292969
154,edge_shuffle,1.2955248355865479
154,matched_norm_coboundary,6.391183746915485e-16
154,matched_fit_random_gauge,1.2244789829662133
154,graph_topology_shuffle,1.3632589653010592
154,activation_bootstrap,1.2232507467269897
155,edge_shuffle,1.3847516775131226
155,matched_norm_coboundary,6.418570720835582e-16
155,matched_fit_random_gauge,1.2046824369535425
155,graph_topology_shuffle,1.411283026384843
155,activation_bootstrap,1.1792889833450317
156,edge_shuffle,1.41055166721344
156,matched_norm_coboundary,5.604730206215862e-16
156,matched_fit_random_gauge,1.160429071034109
156,graph_topology_shuffle,1.422248860341245
156,activation_bootstrap,1.2213282585144043
157,edge_shuffle,1.2955248355865479
157,matched_norm_coboundary,6.433070952431602e-16
157,matched_fit_random_gauge,1.1735365586945634
157,graph_topology_shuffle,1.4679723642621734
157,activation_bootstrap,1.146981120109558
158,edge_shuffle,1.41055166721344
158,matched_norm_coboundary,4.990795415431471e-16
158,matched_fit_random_gauge,1.2055643469665451
158,graph_topology_shuffle,1.3726277789950894
158,activation_bootstrap,1.2879338264465332
159,edge_shuffle,1.2955248355865479
159,matched_norm_coboundary,4.3772601674455696e-16
159,matched_fit_random_gauge,1.168263666085933
159,graph_topology_shuffle,1.4138424269169156
159,activation_bootstrap,1.2597683668136597
160,edge_shuffle,1.4185959100723267
160,matched_norm_coboundary,5.739856827670609e-16
160,matched_fit_random_gauge,1.1929822078826577
160,graph_topology_shuffle,1.3511554520418716
160,activation_bootstrap,1.1976479291915894
161,edge_shuffle,1.4214595556259155
161,matched_norm_coboundary,4.835687057705471e-16
161,matched_fit_random_gauge,1.1703518034893545
161,graph_topology_shuffle,1.401938377190081
161,activation_bootstrap,1.3772172927856445
162,edge_shuffle,1.2955248355865479
162,matched_norm_coboundary,6.130879238946337e-16
162,matched_fit_random_gauge,1.182252261198056
162,graph_topology_shuffle,1.4655072196936352
162,activation_bootstrap,1.1815412044525146
163,edge_shuffle,1.4185959100723267
163,matched_norm_coboundary,5.386403359711088e-16
163,matched_fit_random_gauge,1.2309952148266228
163,graph_topology_shuffle,1.3332492412745407
163,activation_bootstrap,1.2871533632278442
164,edge_shuffle,1.2955248355865479
164,matched_norm_coboundary,5.363353005973745e-16
164,matched_fit_random_gauge,1.2155118510395282
164,graph_topology_shuffle,1.409032359992087
164,activation_bootstrap,1.0264898538589478
165,edge_shuffle,1.4214595556259155
165,matched_norm_coboundary,5.257230485848609e-16
165,matched_fit_random_gauge,1.1941239453868955
165,graph_topology_shuffle,1.466228775999711
165,activation_bootstrap,1.2338999509811401
166,edge_shuffle,1.2955248355865479
166,matched_norm_coboundary,5.657301900147687e-16
166,matched_fit_random_gauge,1.1853233997341466
166,graph_topology_shuffle,1.3093359913524938
166,activation_bootstrap,1.2685673236846924
167,edge_shuffle,1.4188048839569092
167,matched_norm_coboundary,7.28856978640934e-16
167,matched_fit_random_gauge,1.2192475895824757
167,graph_topology_shuffle,1.3724903302345721
167,activation_bootstrap,1.047000765800476
168,edge_shuffle,1.41055166721344
168,matched_norm_coboundary,4.964898494418336e-16
168,matched_fit_random_gauge,1.2250384357281856
168,graph_topology_shuffle,1.4260054696721762
168,activation_bootstrap,1.368808388710022
169,edge_shuffle,1.4185959100723267
169,matched_norm_coboundary,5.087330682398384e-16
169,matched_fit_random_gauge,1.2027487509449217
169,graph_topology_shuffle,1.3631433486695734
169,activation_bootstrap,0.9590908288955688
170,edge_shuffle,1.41055166721344
170,matched_norm_coboundary,5.89264559618621e-16
170,matched_fit_random_gauge,1.1885972715444109
170,graph_topology_shuffle,1.3971398231526708
170,activation_bootstrap,1.0697816610336304
171,edge_shuffle,1.4214595556259155
171,matched_norm_coboundary,4.615394144950412e-16
171,matched_fit_random_gauge,1.2190846668140463
171,graph_topology_shuffle,1.3354658109123008
171,activation_bootstrap,1.1802018880844116
172,edge_shuffle,1.3847516775131226
172,matched_norm_coboundary,5.65553037178897e-16
172,matched_fit_random_gauge,1.209673774933637
172,graph_topology_shuffle,1.456270235039542
172,activation_bootstrap,1.1762607097625732
173,edge_shuffle,1.4185959100723267
173,matched_norm_coboundary,6.819407064187459e-16
173,matched_fit_random_gauge,1.2169780369541194
173,graph_topology_shuffle,1.3191732757801264
173,activation_bootstrap,1.1110156774520874
174,edge_shuffle,1.41055166721344
174,matched_norm_coboundary,5.887478896901877e-16
174,matched_fit_random_gauge,1.1950979598263576
174,graph_topology_shuffle,1.4148249206887404
174,activation_bootstrap,1.1742972135543823
175,edge_shuffle,1.41055166721344
175,matched_norm_coboundary,5.721962305131203e-16
175,matched_fit_random_gauge,1.2160285405122535
175,graph_topology_shuffle,1.4042668155921503
175,activation_bootstrap,1.351738452911377
176,edge_shuffle,1.4214595556259155
176,matched_norm_coboundary,5.698233880919769e-16
176,matched_fit_random_gauge,1.1937560961905767
176,graph_topology_shuffle,1.4721835278453752
176,activation_bootstrap,1.3473037481307983
177,edge_shuffle,1.4185959100723267
177,matched_norm_coboundary,6.063582179283183e-16
177,matched_fit_random_gauge,1.1958651635506576
177,graph_topology_shuffle,1.4417189659400873
177,activation_bootstrap,1.2718863487243652
178,edge_shuffle,1.4214595556259155
178,matched_norm_coboundary,5.699448392883058e-16
178,matched_fit_random_gauge,1.1833791767579316
178,graph_topology_shuffle,1.394574629748807
178,activation_bootstrap,1.3408087491989136
179,edge_shuffle,1.2955248355865479
179,matched_norm_coboundary,5.978537923566418e-16
179,matched_fit_random_gauge,1.1606867296418595
179,graph_topology_shuffle,1.4460151621812638
179,activation_bootstrap,1.094806432723999
180,edge_shuffle,1.4188048839569092
180,matched_norm_coboundary,4.943650760737153e-16
180,matched_fit_random_gauge,1.1967041089092545
180,graph_topology_shuffle,1.3768645394894368
180,activation_bootstrap,1.3280612230300903
181,edge_shuffle,1.2955248355865479
181,matched_norm_coboundary,5.926953691186325e-16
181,matched_fit_random_gauge,1.2275540264058424
181,graph_topology_shuffle,1.4484918638712176
181,activation_bootstrap,1.150148630142212
182,edge_shuffle,1.4188048839569092
182,matched_norm_coboundary,4.925292794961633e-16
182,matched_fit_random_gauge,1.2260722228176042
182,graph_topology_shuffle,1.4422694431008842
182,activation_bootstrap,1.1886180639266968
183,edge_shuffle,1.4188048839569092
183,matched_norm_coboundary,6.283239233603979e-16
183,matched_fit_random_gauge,1.2041200874047466
183,graph_topology_shuffle,1.4521518496086803
183,activation_bootstrap,1.245052695274353
184,edge_shuffle,1.4188048839569092
184,matched_norm_coboundary,4.5962126833826335e-16
184,matched_fit_random_gauge,1.1826965180897908
184,graph_topology_shuffle,1.4875974455342795
184,activation_bootstrap,1.0310592651367188
185,edge_shuffle,1.2955248355865479
185,matched_norm_coboundary,5.274687670847739e-16
185,matched_fit_random_gauge,1.2180319081154911
185,graph_topology_shuffle,1.3186688339852686
185,activation_bootstrap,1.1119763851165771
186,edge_shuffle,1.4185959100723267
186,matched_norm_coboundary,5.838824974508639e-16
186,matched_fit_random_gauge,1.208579079566795
186,graph_topology_shuffle,1.43872238924723
186,activation_bootstrap,0.9990109801292419
187,edge_shuffle,1.2955248355865479
187,matched_norm_coboundary,5.263972605165834e-16
187,matched_fit_random_gauge,1.213194052264729
187,graph_topology_shuffle,1.3910095959929307
187,activation_bootstrap,1.238271951675415
188,edge_shuffle,1.2955248355865479
188,matched_norm_coboundary,5.590694599938396e-16
188,matched_fit_random_gauge,1.2220263784435714
188,graph_topology_shuffle,1.4016990419143602
188,activation_bootstrap,1.1345837116241455
189,edge_shuffle,1.4188048839569092
189,matched_norm_coboundary,5.832002497581014e-16
189,matched_fit_random_gauge,1.1721838987498177
189,graph_topology_shuffle,1.3476444863527433
189,activation_bootstrap,1.0593833923339844
190,edge_shuffle,1.3847516775131226
190,matched_norm_coboundary,5.266054330007478e-16
190,matched_fit_random_gauge,1.191961428578452
190,graph_topology_shuffle,1.4300339206030657
190,activation_bootstrap,1.279989242553711
191,edge_shuffle,1.41055166721344
191,matched_norm_coboundary,5.96441708669524e-16
191,matched_fit_random_gauge,1.1860503710324455
191,graph_topology_shuffle,1.3724612208903373
191,activation_bootstrap,0.9999469518661499
192,edge_shuffle,1.4214595556259155
192,matched_norm_coboundary,6.649205174440013e-16
192,matched_fit_random_gauge,1.2191171305446575
192,graph_topology_shuffle,1.317351075369543
192,activation_bootstrap,1.2699931859970093
193,edge_shuffle,1.3847516775131226
193,matched_norm_coboundary,5.155278627180062e-16
193,matched_fit_random_gauge,1.2078328952577926
193,graph_topology_shuffle,1.4195070650485873
193,activation_bootstrap,1.2003941535949707
194,edge_shuffle,1.3847516775131226
194,matched_norm_coboundary,5.849716969792458e-16
194,matched_fit_random_gauge,1.1794767995691706
194,graph_topology_shuffle,1.478696326853813
194,activation_bootstrap,1.1914246082305908
195,edge_shuffle,1.41055166721344
195,matched_norm_coboundary,5.688612207149238e-16
195,matched_fit_random_gauge,1.1928288026181861
195,graph_topology_shuffle,1.4220383572846638
195,activation_bootstrap,1.1269863843917847
196,edge_shuffle,1.41055166721344
196,matched_norm_coboundary,6.445736656301143e-16
196,matched_fit_random_gauge,1.1900990542214394
196,graph_topology_shuffle,1.4169634108747964
196,activation_bootstrap,1.2485060691833496
197,edge_shuffle,1.2955248355865479
197,matched_norm_coboundary,5.954540196464403e-16
197,matched_fit_random_gauge,1.1882612082599069
197,graph_topology_shuffle,1.2776410041479416
197,activation_bootstrap,1.109400749206543
198,edge_shuffle,1.4214595556259155
198,matched_norm_coboundary,5.049895063245172e-16
198,matched_fit_random_gauge,1.2016619977805825
198,graph_topology_shuffle,1.3368073624152816
198,activation_bootstrap,1.2316535711288452
199,edge_shuffle,1.4214595556259155
199,matched_norm_coboundary,4.847789240802349e-16
199,matched_fit_random_gauge,1.2037040786511213
199,graph_topology_shuffle,1.375670151301772
199,activation_bootstrap,1.2595937252044678
