setting_id,group,seed,method,target_storage_reduction,teacher_executable_bytes,student_dense_tensor_bytes,student_sparse_serialized_bytes,student_quantized_serialized_bytes,student_executable_model_bytes,actual_storage_reduction,teacher_accuracy,student_accuracy,accuracy_delta,retained_teacher_gain_fraction,storage_claim_passed,teacher_artifact_sha256,student_artifact_sha256,execution_commit,source_sha256,command
S3_seed3,S3,3,chart_token_student,0.25,2528,3104,,,4753,-0.8801424050632911,1.0,0.994140625,-0.005859375,-0.5,False,7474d9555b83df4d149a0bf8b4965d76d0475c91bc71c14510583e71f9f2cf91,39777ab7a466208958aeeca7e638d8641e6953d4938596a495c01ed45b4e1958,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9da3a769ba5e5a50c0d9d0789bb1c5fc98476d71fd47a0260bad2ce11481a696,python experiments/compression_claim_reaudit.py
S3_seed3,S3,3,shared_canonical_backbone_group_head,0.25,2528,2720,,,4400,-0.740506329113924,1.0,1.0,0.0,1.0,False,7474d9555b83df4d149a0bf8b4965d76d0475c91bc71c14510583e71f9f2cf91,5af20253f7673730dc30f57e685132dfc73e4920252aab0b86406099ece8de70,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9da3a769ba5e5a50c0d9d0789bb1c5fc98476d71fd47a0260bad2ce11481a696,python experiments/compression_claim_reaudit.py
S3_seed3,S3,3,low_rank_group_generators,0.25,2528,2720,,,4390,-0.7365506329113924,1.0,0.98828125,-0.01171875,-2.0,False,7474d9555b83df4d149a0bf8b4965d76d0475c91bc71c14510583e71f9f2cf91,97de0ce9a981ccc3850d208c07f254d0b6d39d9c84a6ecebc37d4356a8f2ebc0,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9da3a769ba5e5a50c0d9d0789bb1c5fc98476d71fd47a0260bad2ce11481a696,python experiments/compression_claim_reaudit.py
S3_seed3,S3,3,finite_state_chart_module,0.25,2528,2720,,,4397,-0.7393196202531647,1.0,1.0,0.0,1.0,False,7474d9555b83df4d149a0bf8b4965d76d0475c91bc71c14510583e71f9f2cf91,7857ff7b37e89121ee9afbb4e133d7b7c86d3894d744b578856a64f95595366d,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9da3a769ba5e5a50c0d9d0789bb1c5fc98476d71fd47a0260bad2ce11481a696,python experiments/compression_claim_reaudit.py
S3_seed3,S3,3,tensor_factorized_equivariant_head,0.25,2528,2720,,,4393,-0.737737341772152,1.0,1.0,0.0,1.0,False,7474d9555b83df4d149a0bf8b4965d76d0475c91bc71c14510583e71f9f2cf91,c0b3ee789ef37435bea18e12978135afbf52ca75149712748ee5291c0dba56d2,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9da3a769ba5e5a50c0d9d0789bb1c5fc98476d71fd47a0260bad2ce11481a696,python experiments/compression_claim_reaudit.py
S3_seed3,S3,3,quantized_structured_student,0.25,2528,2720,,6036,6036,-1.3876582278481013,1.0,1.0,0.0,1.0,False,7474d9555b83df4d149a0bf8b4965d76d0475c91bc71c14510583e71f9f2cf91,d31c5f429663b1ea021a09d867ba103757b9951a75455e5d650137972834830e,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9da3a769ba5e5a50c0d9d0789bb1c5fc98476d71fd47a0260bad2ce11481a696,python experiments/compression_claim_reaudit.py
S3_seed3,S3,3,pruned_structured_student,0.25,2528,2720,11170,,11170,-3.418512658227848,1.0,1.0,0.0,1.0,False,7474d9555b83df4d149a0bf8b4965d76d0475c91bc71c14510583e71f9f2cf91,4c0c375301eb0e49b2a433ebe100ffedfb35a5af71c72fd0608df4e1dd70d675,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9da3a769ba5e5a50c0d9d0789bb1c5fc98476d71fd47a0260bad2ce11481a696,python experiments/compression_claim_reaudit.py
S3_seed3,S3,3,ordinary_single_model_control,0.25,2528,2720,,,4391,-0.7369462025316456,1.0,0.994140625,-0.005859375,-0.5,False,7474d9555b83df4d149a0bf8b4965d76d0475c91bc71c14510583e71f9f2cf91,0e7c100bc2fd8b8485dcf9ad5dc1e862a4f606d14f32046f7b02a338ff727191,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9da3a769ba5e5a50c0d9d0789bb1c5fc98476d71fd47a0260bad2ce11481a696,python experiments/compression_claim_reaudit.py
S3_seed3,S3,3,chart_token_student,0.25,2528,3104,,,4759,-0.8825158227848102,1.0,0.998046875,-0.001953125,0.5,False,7474d9555b83df4d149a0bf8b4965d76d0475c91bc71c14510583e71f9f2cf91,63d298b029f703c4fd2b4052a8bddbf25e3f9c16491a0ee6ab6de733c6365d7c,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9da3a769ba5e5a50c0d9d0789bb1c5fc98476d71fd47a0260bad2ce11481a696,python experiments/compression_claim_reaudit.py
S3_seed3,S3,3,shared_canonical_backbone_group_head,0.25,2528,2720,,,4387,-0.7353639240506329,1.0,1.0,0.0,1.0,False,7474d9555b83df4d149a0bf8b4965d76d0475c91bc71c14510583e71f9f2cf91,9481da95d1ecf87fcc39403d9850611ff22864ef212eecbe1ffe266700662b38,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9da3a769ba5e5a50c0d9d0789bb1c5fc98476d71fd47a0260bad2ce11481a696,python experiments/compression_claim_reaudit.py
S3_seed3,S3,3,low_rank_group_generators,0.25,2528,2720,,,4390,-0.7365506329113924,1.0,0.939453125,-0.060546875,-14.5,False,7474d9555b83df4d149a0bf8b4965d76d0475c91bc71c14510583e71f9f2cf91,4d57a9f5ef1c84cd66b597688951a69b05ebf3e7ffde1d8ffcf190ff6cf25233,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9da3a769ba5e5a50c0d9d0789bb1c5fc98476d71fd47a0260bad2ce11481a696,python experiments/compression_claim_reaudit.py
S3_seed3,S3,3,finite_state_chart_module,0.25,2528,2720,,,4391,-0.7369462025316456,1.0,1.0,0.0,1.0,False,7474d9555b83df4d149a0bf8b4965d76d0475c91bc71c14510583e71f9f2cf91,e13761d31a6c4437a0c91ef1ed1d13e0649153be1dcc2a185ee81d1c09ddaa44,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9da3a769ba5e5a50c0d9d0789bb1c5fc98476d71fd47a0260bad2ce11481a696,python experiments/compression_claim_reaudit.py
S3_seed3,S3,3,tensor_factorized_equivariant_head,0.25,2528,2720,,,4386,-0.7349683544303798,1.0,1.0,0.0,1.0,False,7474d9555b83df4d149a0bf8b4965d76d0475c91bc71c14510583e71f9f2cf91,44e0256f9c17ce43c2da335924b818bdb66bf3db261343edf47177a67fa6de2c,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9da3a769ba5e5a50c0d9d0789bb1c5fc98476d71fd47a0260bad2ce11481a696,python experiments/compression_claim_reaudit.py
S3_seed3,S3,3,quantized_structured_student,0.25,2528,2720,,6038,6038,-1.3884493670886076,1.0,1.0,0.0,1.0,False,7474d9555b83df4d149a0bf8b4965d76d0475c91bc71c14510583e71f9f2cf91,cf6176217398357f791429c384b61116337fdc3684880610a36e55ed6a016a1d,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9da3a769ba5e5a50c0d9d0789bb1c5fc98476d71fd47a0260bad2ce11481a696,python experiments/compression_claim_reaudit.py
S3_seed3,S3,3,pruned_structured_student,0.25,2528,2720,11171,,11171,-3.4189082278481013,1.0,1.0,0.0,1.0,False,7474d9555b83df4d149a0bf8b4965d76d0475c91bc71c14510583e71f9f2cf91,771d1e07a02c6b8670779cb91be84e971613e0fbce3495d6cac200dd6c6b331a,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9da3a769ba5e5a50c0d9d0789bb1c5fc98476d71fd47a0260bad2ce11481a696,python experiments/compression_claim_reaudit.py
S3_seed3,S3,3,ordinary_single_model_control,0.25,2528,2720,,,4400,-0.740506329113924,1.0,0.935546875,-0.064453125,-15.5,False,7474d9555b83df4d149a0bf8b4965d76d0475c91bc71c14510583e71f9f2cf91,79fec139cb38a06456e72d6bd01bf75d9550ecd34b55a360dd301ba50f7a7bbb,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9da3a769ba5e5a50c0d9d0789bb1c5fc98476d71fd47a0260bad2ce11481a696,python experiments/compression_claim_reaudit.py
S3_seed3,S3,3,chart_token_student,0.25,2528,3104,,,4758,-0.8821202531645569,1.0,0.998046875,-0.001953125,0.5,False,7474d9555b83df4d149a0bf8b4965d76d0475c91bc71c14510583e71f9f2cf91,81a2efa3024dd340044e3872f0de45338a0b6199c9fe0c820e83600c813803dc,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9da3a769ba5e5a50c0d9d0789bb1c5fc98476d71fd47a0260bad2ce11481a696,python experiments/compression_claim_reaudit.py
S3_seed3,S3,3,shared_canonical_backbone_group_head,0.25,2528,2720,,,4391,-0.7369462025316456,1.0,1.0,0.0,1.0,False,7474d9555b83df4d149a0bf8b4965d76d0475c91bc71c14510583e71f9f2cf91,99368f0a74b2bc54f95a928f03d5c394cd08d56559f1f50c0e6c412b7fea6ab0,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9da3a769ba5e5a50c0d9d0789bb1c5fc98476d71fd47a0260bad2ce11481a696,python experiments/compression_claim_reaudit.py
S3_seed3,S3,3,low_rank_group_generators,0.25,2528,2720,,,4385,-0.7345727848101267,1.0,0.986328125,-0.013671875,-2.5,False,7474d9555b83df4d149a0bf8b4965d76d0475c91bc71c14510583e71f9f2cf91,2d7e539ffac01c3e0b069e7e0b98b1135d1682ec62a98abbfba5bc131ec14434,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9da3a769ba5e5a50c0d9d0789bb1c5fc98476d71fd47a0260bad2ce11481a696,python experiments/compression_claim_reaudit.py
S3_seed3,S3,3,finite_state_chart_module,0.25,2528,2720,,,4391,-0.7369462025316456,1.0,1.0,0.0,1.0,False,7474d9555b83df4d149a0bf8b4965d76d0475c91bc71c14510583e71f9f2cf91,7616af5b5fcad43bcc7c3b94952261f97841707235abb192f72a6cdf37adbc88,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9da3a769ba5e5a50c0d9d0789bb1c5fc98476d71fd47a0260bad2ce11481a696,python experiments/compression_claim_reaudit.py
S3_seed3,S3,3,tensor_factorized_equivariant_head,0.25,2528,2720,,,4398,-0.7397151898734178,1.0,1.0,0.0,1.0,False,7474d9555b83df4d149a0bf8b4965d76d0475c91bc71c14510583e71f9f2cf91,fbfa6bc0150309e6312116d4dd3205c71ef61f0f5350b87397053a0e7bd9e831,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9da3a769ba5e5a50c0d9d0789bb1c5fc98476d71fd47a0260bad2ce11481a696,python experiments/compression_claim_reaudit.py
S3_seed3,S3,3,quantized_structured_student,0.25,2528,2720,,6038,6038,-1.3884493670886076,1.0,1.0,0.0,1.0,False,7474d9555b83df4d149a0bf8b4965d76d0475c91bc71c14510583e71f9f2cf91,61e084e76f834e3c9be20f2279992fcfe9bf76910adc84184461114db3953d07,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9da3a769ba5e5a50c0d9d0789bb1c5fc98476d71fd47a0260bad2ce11481a696,python experiments/compression_claim_reaudit.py
S3_seed3,S3,3,pruned_structured_student,0.25,2528,2720,11162,,11162,-3.415348101265823,1.0,1.0,0.0,1.0,False,7474d9555b83df4d149a0bf8b4965d76d0475c91bc71c14510583e71f9f2cf91,cde8f9a2b2270f30bb335c01973c4d8934f315438cd8f91c61b21fa031937173,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9da3a769ba5e5a50c0d9d0789bb1c5fc98476d71fd47a0260bad2ce11481a696,python experiments/compression_claim_reaudit.py
S3_seed3,S3,3,ordinary_single_model_control,0.25,2528,2720,,,4389,-0.7361550632911393,1.0,0.923828125,-0.076171875,-18.5,False,7474d9555b83df4d149a0bf8b4965d76d0475c91bc71c14510583e71f9f2cf91,5a3d6f8748a9c4120f5720a537f03f3ff17ca2bbf93023b2fc49ca119de09c9e,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9da3a769ba5e5a50c0d9d0789bb1c5fc98476d71fd47a0260bad2ce11481a696,python experiments/compression_claim_reaudit.py
S3_seed3,S3,3,chart_token_student,0.25,2528,3104,,,4767,-0.8856803797468353,1.0,1.0,0.0,1.0,False,7474d9555b83df4d149a0bf8b4965d76d0475c91bc71c14510583e71f9f2cf91,dc3e0f043a780256eb38ca4d9d537d75923c96b5c25732a56266522e969b5c68,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9da3a769ba5e5a50c0d9d0789bb1c5fc98476d71fd47a0260bad2ce11481a696,python experiments/compression_claim_reaudit.py
S3_seed3,S3,3,shared_canonical_backbone_group_head,0.25,2528,2720,,,4389,-0.7361550632911393,1.0,1.0,0.0,1.0,False,7474d9555b83df4d149a0bf8b4965d76d0475c91bc71c14510583e71f9f2cf91,61cec3807825689a8814cc8e1a30c97758a421b4459bd04484140d4f734da27a,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9da3a769ba5e5a50c0d9d0789bb1c5fc98476d71fd47a0260bad2ce11481a696,python experiments/compression_claim_reaudit.py
S3_seed3,S3,3,low_rank_group_generators,0.25,2528,2720,,,4394,-0.7381329113924051,1.0,0.990234375,-0.009765625,-1.5,False,7474d9555b83df4d149a0bf8b4965d76d0475c91bc71c14510583e71f9f2cf91,cafb49443e36badbccdf3fe97abadc62c656e33b2dbad3822d90e638fa44dcef,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9da3a769ba5e5a50c0d9d0789bb1c5fc98476d71fd47a0260bad2ce11481a696,python experiments/compression_claim_reaudit.py
S3_seed3,S3,3,finite_state_chart_module,0.25,2528,2720,,,4395,-0.7385284810126582,1.0,1.0,0.0,1.0,False,7474d9555b83df4d149a0bf8b4965d76d0475c91bc71c14510583e71f9f2cf91,f2bcf9215987dfc4ff2ee2594888bd07bd18f4b3d70fead17bd562dae74b4123,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9da3a769ba5e5a50c0d9d0789bb1c5fc98476d71fd47a0260bad2ce11481a696,python experiments/compression_claim_reaudit.py
S3_seed3,S3,3,tensor_factorized_equivariant_head,0.25,2528,2720,,,4393,-0.737737341772152,1.0,1.0,0.0,1.0,False,7474d9555b83df4d149a0bf8b4965d76d0475c91bc71c14510583e71f9f2cf91,960a700e70cb31634b9a0d66cb3d29852acb5c8889e1e4f835268c22fdc3e7ed,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9da3a769ba5e5a50c0d9d0789bb1c5fc98476d71fd47a0260bad2ce11481a696,python experiments/compression_claim_reaudit.py
S3_seed3,S3,3,quantized_structured_student,0.25,2528,2720,,6036,6036,-1.3876582278481013,1.0,1.0,0.0,1.0,False,7474d9555b83df4d149a0bf8b4965d76d0475c91bc71c14510583e71f9f2cf91,2d4baa62c7c6f6574e12badf69eafadf2e0f7c121b91c03697d432267947223e,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9da3a769ba5e5a50c0d9d0789bb1c5fc98476d71fd47a0260bad2ce11481a696,python experiments/compression_claim_reaudit.py
S3_seed3,S3,3,pruned_structured_student,0.25,2528,2720,11165,,11165,-3.4165348101265822,1.0,1.0,0.0,1.0,False,7474d9555b83df4d149a0bf8b4965d76d0475c91bc71c14510583e71f9f2cf91,bc13b9cee8e5cc03d5717fd575e39a26e049041604c3e310b8db82608a5ac28c,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9da3a769ba5e5a50c0d9d0789bb1c5fc98476d71fd47a0260bad2ce11481a696,python experiments/compression_claim_reaudit.py
S3_seed3,S3,3,ordinary_single_model_control,0.25,2528,2720,,,4387,-0.7353639240506329,1.0,0.970703125,-0.029296875,-6.5,False,7474d9555b83df4d149a0bf8b4965d76d0475c91bc71c14510583e71f9f2cf91,8ca9be691cf6bab0f6e09630a55d0d5ace87db90072a5ed587fe46da92b0d4b3,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9da3a769ba5e5a50c0d9d0789bb1c5fc98476d71fd47a0260bad2ce11481a696,python experiments/compression_claim_reaudit.py
S3_seed3,S3,3,chart_token_student,0.5,2528,2624,,,4289,-0.6965981012658229,1.0,0.99609375,-0.00390625,0.0,False,7474d9555b83df4d149a0bf8b4965d76d0475c91bc71c14510583e71f9f2cf91,4870fdf9f507d1dd1b272e533e8e87dc93f53dee823db25e73b0e9b3faf7514c,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9da3a769ba5e5a50c0d9d0789bb1c5fc98476d71fd47a0260bad2ce11481a696,python experiments/compression_claim_reaudit.py
S3_seed3,S3,3,shared_canonical_backbone_group_head,0.5,2528,2368,,,4037,-0.5969145569620253,1.0,1.0,0.0,1.0,False,7474d9555b83df4d149a0bf8b4965d76d0475c91bc71c14510583e71f9f2cf91,b5899006f72d3e5157495aad6431ca2fe2a388f1218033cb25736742a5b892ef,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9da3a769ba5e5a50c0d9d0789bb1c5fc98476d71fd47a0260bad2ce11481a696,python experiments/compression_claim_reaudit.py
S3_seed3,S3,3,low_rank_group_generators,0.5,2528,2368,,,4039,-0.5977056962025316,1.0,0.927734375,-0.072265625,-17.5,False,7474d9555b83df4d149a0bf8b4965d76d0475c91bc71c14510583e71f9f2cf91,1fb10979f2470f6e736f1b2bb05ff5172132003555bce50eb89db410af454b71,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9da3a769ba5e5a50c0d9d0789bb1c5fc98476d71fd47a0260bad2ce11481a696,python experiments/compression_claim_reaudit.py
S3_seed3,S3,3,finite_state_chart_module,0.5,2528,2368,,,4034,-0.5957278481012658,1.0,1.0,0.0,1.0,False,7474d9555b83df4d149a0bf8b4965d76d0475c91bc71c14510583e71f9f2cf91,184da2539b6f86a01b4a9740ee4289a92289f0abbca3535f0031313adbcd2e68,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9da3a769ba5e5a50c0d9d0789bb1c5fc98476d71fd47a0260bad2ce11481a696,python experiments/compression_claim_reaudit.py
S3_seed3,S3,3,tensor_factorized_equivariant_head,0.5,2528,2368,,,4039,-0.5977056962025316,1.0,1.0,0.0,1.0,False,7474d9555b83df4d149a0bf8b4965d76d0475c91bc71c14510583e71f9f2cf91,973460d56651591a982b641cc6806b5809fed5a209958fa2edcb01bc1f6fc652,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9da3a769ba5e5a50c0d9d0789bb1c5fc98476d71fd47a0260bad2ce11481a696,python experiments/compression_claim_reaudit.py
S3_seed3,S3,3,quantized_structured_student,0.5,2528,2368,,5943,5943,-1.3508702531645569,1.0,1.0,0.0,1.0,False,7474d9555b83df4d149a0bf8b4965d76d0475c91bc71c14510583e71f9f2cf91,21e82d522aa3b7d4078518c36328c094fba3fbfee05578744f36e13b11bc2b70,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9da3a769ba5e5a50c0d9d0789bb1c5fc98476d71fd47a0260bad2ce11481a696,python experiments/compression_claim_reaudit.py
S3_seed3,S3,3,pruned_structured_student,0.5,2528,2368,10627,,10627,-3.2037183544303796,1.0,1.0,0.0,1.0,False,7474d9555b83df4d149a0bf8b4965d76d0475c91bc71c14510583e71f9f2cf91,23b6f244f3c7e891f99ef8356ef8e7d4e89b406a444acfaac6d8b526f3f0c292,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9da3a769ba5e5a50c0d9d0789bb1c5fc98476d71fd47a0260bad2ce11481a696,python experiments/compression_claim_reaudit.py
S3_seed3,S3,3,ordinary_single_model_control,0.5,2528,2368,,,4037,-0.5969145569620253,1.0,0.955078125,-0.044921875,-10.5,False,7474d9555b83df4d149a0bf8b4965d76d0475c91bc71c14510583e71f9f2cf91,1c6051ac60d31109768bf52298c83f7d20b7d4aad2ee8734ab7a089f08d1aabe,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9da3a769ba5e5a50c0d9d0789bb1c5fc98476d71fd47a0260bad2ce11481a696,python experiments/compression_claim_reaudit.py
S3_seed3,S3,3,chart_token_student,0.5,2528,2624,,,4279,-0.6926424050632911,1.0,0.990234375,-0.009765625,-1.5,False,7474d9555b83df4d149a0bf8b4965d76d0475c91bc71c14510583e71f9f2cf91,edc235ecbb6a5d323c136e1cf98339900a8bc098fc6951d58e52729d52e69631,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9da3a769ba5e5a50c0d9d0789bb1c5fc98476d71fd47a0260bad2ce11481a696,python experiments/compression_claim_reaudit.py
S3_seed3,S3,3,shared_canonical_backbone_group_head,0.5,2528,2368,,,4038,-0.5973101265822784,1.0,1.0,0.0,1.0,False,7474d9555b83df4d149a0bf8b4965d76d0475c91bc71c14510583e71f9f2cf91,7d48349fbf4f0c5cbff401c78e0fae69d58a0f510d4120d3713988f3ce6590fa,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9da3a769ba5e5a50c0d9d0789bb1c5fc98476d71fd47a0260bad2ce11481a696,python experiments/compression_claim_reaudit.py
S3_seed3,S3,3,low_rank_group_generators,0.5,2528,2368,,,4035,-0.5961234177215189,1.0,0.84765625,-0.15234375,-38.0,False,7474d9555b83df4d149a0bf8b4965d76d0475c91bc71c14510583e71f9f2cf91,16c9275552e92345172df5c80a946e17ac075c9567fbeac54bf3dde3b0894b9c,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9da3a769ba5e5a50c0d9d0789bb1c5fc98476d71fd47a0260bad2ce11481a696,python experiments/compression_claim_reaudit.py
S3_seed3,S3,3,finite_state_chart_module,0.5,2528,2368,,,4036,-0.5965189873417722,1.0,1.0,0.0,1.0,False,7474d9555b83df4d149a0bf8b4965d76d0475c91bc71c14510583e71f9f2cf91,7c66da50f6f8eab7896c5be939e42dbb159204a2c490f0d7ca984fa47af7d80a,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9da3a769ba5e5a50c0d9d0789bb1c5fc98476d71fd47a0260bad2ce11481a696,python experiments/compression_claim_reaudit.py
S3_seed3,S3,3,tensor_factorized_equivariant_head,0.5,2528,2368,,,4034,-0.5957278481012658,1.0,1.0,0.0,1.0,False,7474d9555b83df4d149a0bf8b4965d76d0475c91bc71c14510583e71f9f2cf91,badd6cdf88b81553a1223719612e7d61e62c2f32e580a2d6e28627c0555e0404,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9da3a769ba5e5a50c0d9d0789bb1c5fc98476d71fd47a0260bad2ce11481a696,python experiments/compression_claim_reaudit.py
S3_seed3,S3,3,quantized_structured_student,0.5,2528,2368,,5944,5944,-1.3512658227848102,1.0,1.0,0.0,1.0,False,7474d9555b83df4d149a0bf8b4965d76d0475c91bc71c14510583e71f9f2cf91,4815a9c17d2c4586f4102b5a4b00171573b51c2d3a5520f0caa013c5b42bfd7a,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9da3a769ba5e5a50c0d9d0789bb1c5fc98476d71fd47a0260bad2ce11481a696,python experiments/compression_claim_reaudit.py
S3_seed3,S3,3,pruned_structured_student,0.5,2528,2368,10634,,10634,-3.206487341772152,1.0,1.0,0.0,1.0,False,7474d9555b83df4d149a0bf8b4965d76d0475c91bc71c14510583e71f9f2cf91,4e52fd5648f36d789ba9d8e9533e1ae73ba2b520cefecd03ceba8ba980a772ff,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9da3a769ba5e5a50c0d9d0789bb1c5fc98476d71fd47a0260bad2ce11481a696,python experiments/compression_claim_reaudit.py
S3_seed3,S3,3,ordinary_single_model_control,0.5,2528,2368,,,4040,-0.5981012658227849,1.0,0.84765625,-0.15234375,-38.0,False,7474d9555b83df4d149a0bf8b4965d76d0475c91bc71c14510583e71f9f2cf91,826b83fbe699b22c91311f2836d9871cf2cf10a2afd0703934d16fe08f71e801,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9da3a769ba5e5a50c0d9d0789bb1c5fc98476d71fd47a0260bad2ce11481a696,python experiments/compression_claim_reaudit.py
S3_seed3,S3,3,chart_token_student,0.5,2528,2624,,,4285,-0.6950158227848102,1.0,0.958984375,-0.041015625,-9.5,False,7474d9555b83df4d149a0bf8b4965d76d0475c91bc71c14510583e71f9f2cf91,d9ed9ebbcc6c0ccb325f013c401261f444ede36d46db4e84060d062d553c62fa,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9da3a769ba5e5a50c0d9d0789bb1c5fc98476d71fd47a0260bad2ce11481a696,python experiments/compression_claim_reaudit.py
S3_seed3,S3,3,shared_canonical_backbone_group_head,0.5,2528,2368,,,4034,-0.5957278481012658,1.0,1.0,0.0,1.0,False,7474d9555b83df4d149a0bf8b4965d76d0475c91bc71c14510583e71f9f2cf91,db6c00b751a535427d950462e4dabf0bb66811b94ef108ae79421c5c22df595c,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9da3a769ba5e5a50c0d9d0789bb1c5fc98476d71fd47a0260bad2ce11481a696,python experiments/compression_claim_reaudit.py
S3_seed3,S3,3,low_rank_group_generators,0.5,2528,2368,,,4035,-0.5961234177215189,1.0,0.849609375,-0.150390625,-37.5,False,7474d9555b83df4d149a0bf8b4965d76d0475c91bc71c14510583e71f9f2cf91,0154d86b82c1ac2e7bcad0001135149cdeee0795712c28d385b27b9ed22745de,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9da3a769ba5e5a50c0d9d0789bb1c5fc98476d71fd47a0260bad2ce11481a696,python experiments/compression_claim_reaudit.py
S3_seed3,S3,3,finite_state_chart_module,0.5,2528,2368,,,4037,-0.5969145569620253,1.0,1.0,0.0,1.0,False,7474d9555b83df4d149a0bf8b4965d76d0475c91bc71c14510583e71f9f2cf91,f9260b01423cd123b346a3c1bb1b9ce8a145a0d4d306725fc3383189203a56d5,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9da3a769ba5e5a50c0d9d0789bb1c5fc98476d71fd47a0260bad2ce11481a696,python experiments/compression_claim_reaudit.py
S3_seed3,S3,3,tensor_factorized_equivariant_head,0.5,2528,2368,,,4034,-0.5957278481012658,1.0,1.0,0.0,1.0,False,7474d9555b83df4d149a0bf8b4965d76d0475c91bc71c14510583e71f9f2cf91,f9c41c324f87690c5bfeb0a2342730129d5b9d773d6e089949c3da56099b03c4,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9da3a769ba5e5a50c0d9d0789bb1c5fc98476d71fd47a0260bad2ce11481a696,python experiments/compression_claim_reaudit.py
S3_seed3,S3,3,quantized_structured_student,0.5,2528,2368,,5943,5943,-1.3508702531645569,1.0,1.0,0.0,1.0,False,7474d9555b83df4d149a0bf8b4965d76d0475c91bc71c14510583e71f9f2cf91,6ba053b2051ca2a63bc76e0eb410b7142115f989655201734cbcc392f56a0088,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9da3a769ba5e5a50c0d9d0789bb1c5fc98476d71fd47a0260bad2ce11481a696,python experiments/compression_claim_reaudit.py
S3_seed3,S3,3,pruned_structured_student,0.5,2528,2368,10624,,10624,-3.2025316455696204,1.0,1.0,0.0,1.0,False,7474d9555b83df4d149a0bf8b4965d76d0475c91bc71c14510583e71f9f2cf91,9436b76e676a68c2b314edad0c85f35d6e2fc01bd276ae4346789a0f046f836a,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9da3a769ba5e5a50c0d9d0789bb1c5fc98476d71fd47a0260bad2ce11481a696,python experiments/compression_claim_reaudit.py
S3_seed3,S3,3,ordinary_single_model_control,0.5,2528,2368,,,4035,-0.5961234177215189,1.0,0.908203125,-0.091796875,-22.5,False,7474d9555b83df4d149a0bf8b4965d76d0475c91bc71c14510583e71f9f2cf91,7b21f4694dca54b04131b189f9f7d756dc94f646a4f1ddc515b20cb8f05891c8,11c8fb838cfa616d934dfc724777b3cd3fa6c05e,9da3a769ba5e5a50c0d9d0789bb1c5fc98476d71fd47a0260bad2ce11481a696,python experiments/compression_claim_reaudit.py
