method,d,k,noise_level,candidate_rank,projection_residual_threshold,n,projection_acceptance_rate,certification_rate_before_projection,certification_rate_after_projection,correct_period_rate,correct_index_rate,lift_rate,false_lift_rate,false_positive_central_rate,period_divisible_index_obstructed_rejection_rate,mean_projection_residual,mean_commutator_residual_before,mean_commutator_residual_after,mean_operator_error_raw,mean_operator_error_denoised,certification_gain_over_best_previous
raw_least_squares,2,2,0.0,4,0.0003,10,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,4.895927010373844e-10,4.895927010373844e-10,7.76761993635296e-09,5.502556206068315e-09,0.0
raw_least_squares,2,2,0.0,4,0.001,10,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,4.895927010373844e-10,4.895927010373844e-10,7.76761993635296e-09,5.502556206068315e-09,0.0
raw_least_squares,2,2,0.0,4,0.003,10,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,4.895927010373844e-10,4.895927010373844e-10,7.76761993635296e-09,5.502556206068315e-09,0.0
raw_least_squares,2,2,0.0,4,0.01,10,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,4.895927010373844e-10,4.895927010373844e-10,7.76761993635296e-09,5.502556206068315e-09,0.0
raw_least_squares,2,2,0.0001,2,0.0001,10,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.5,,0.00029333852922822405,0.00029333852922822405,0.00020129037073836703,0.00014229819854255171,-0.4
raw_least_squares,2,2,0.0001,2,0.0003,10,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.5,,0.00029333852922822405,0.00029333852922822405,0.00020129037073836703,0.00014229819854255171,-0.4
raw_least_squares,2,2,0.0001,2,0.001,10,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.5,,0.00029333852922822405,0.00029333852922822405,0.00020129037073836703,0.00014229819854255171,-0.4
raw_least_squares,2,2,0.0001,2,0.003,10,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.5,,0.00029333852922822405,0.00029333852922822405,0.00020129037073836703,0.00014229819854255171,-0.4
raw_least_squares,2,2,0.0001,2,0.01,10,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.5,,0.00029333852922822405,0.00029333852922822405,0.00020129037073836703,0.00014229819854255171,-0.4
raw_least_squares,2,2,0.0001,4,0.0001,10,0.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,,0.00029333852922822405,0.00029333852922822405,0.00020129037073836703,0.00014229819854255171,-0.4
raw_least_squares,2,2,0.0001,4,0.0003,10,0.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,,0.00029333852922822405,0.00029333852922822405,0.00020129037073836703,0.00014229819854255171,-0.4
raw_least_squares,2,2,0.0001,4,0.001,10,0.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,,0.00029333852922822405,0.00029333852922822405,0.00020129037073836703,0.00014229819854255171,-0.4
raw_least_squares,2,2,0.0001,4,0.003,10,0.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,,0.00029333852922822405,0.00029333852922822405,0.00020129037073836703,0.00014229819854255171,-0.4
raw_least_squares,2,2,0.0001,4,0.01,10,0.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,,0.00029333852922822405,0.00029333852922822405,0.00020129037073836703,0.00014229819854255171,-0.4
raw_least_squares,2,2,0.0003,2,0.0001,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0008799588258211359,0.0008799588258211359,0.0006083408160144394,0.00043007468124472737,0.0
raw_least_squares,2,2,0.0003,2,0.0003,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0008799588258211359,0.0008799588258211359,0.0006083408160144394,0.00043007468124472737,0.0
raw_least_squares,2,2,0.0003,2,0.001,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0008799588258211359,0.0008799588258211359,0.0006083408160144394,0.00043007468124472737,0.0
raw_least_squares,2,2,0.0003,2,0.003,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0008799588258211359,0.0008799588258211359,0.0006083408160144394,0.00043007468124472737,0.0
raw_least_squares,2,2,0.0003,2,0.01,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0008799588258211359,0.0008799588258211359,0.0006083408160144394,0.00043007468124472737,0.0
raw_least_squares,2,2,0.0003,4,0.0001,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0008799588258211359,0.0008799588258211359,0.0006083408160144394,0.00043007468124472737,0.0
raw_least_squares,2,2,0.0003,4,0.0003,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0008799588258211359,0.0008799588258211359,0.0006083408160144394,0.00043007468124472737,0.0
raw_least_squares,2,2,0.0003,4,0.001,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0008799588258211359,0.0008799588258211359,0.0006083408160144394,0.00043007468124472737,0.0
raw_least_squares,2,2,0.0003,4,0.003,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0008799588258211359,0.0008799588258211359,0.0006083408160144394,0.00043007468124472737,0.0
raw_least_squares,2,2,0.0003,4,0.01,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0008799588258211359,0.0008799588258211359,0.0006083408160144394,0.00043007468124472737,0.0
raw_least_squares,2,2,0.001,2,0.0001,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.002931824164214025,0.002931824164214025,0.002171288878831901,0.0015354850521277796,0.0
raw_least_squares,2,2,0.001,2,0.0003,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.002931824164214025,0.002931824164214025,0.002171288878831901,0.0015354850521277796,0.0
raw_least_squares,2,2,0.001,2,0.001,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.002931824164214025,0.002931824164214025,0.002171288878831901,0.0015354850521277796,0.0
raw_least_squares,2,2,0.001,2,0.003,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.002931824164214025,0.002931824164214025,0.002171288878831901,0.0015354850521277796,0.0
raw_least_squares,2,2,0.001,2,0.01,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.002931824164214025,0.002931824164214025,0.002171288878831901,0.0015354850521277796,0.0
raw_least_squares,2,2,0.001,4,0.0001,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.002931824164214025,0.002931824164214025,0.002171288878831901,0.0015354850521277796,0.0
raw_least_squares,2,2,0.001,4,0.0003,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.002931824164214025,0.002931824164214025,0.002171288878831901,0.0015354850521277796,0.0
raw_least_squares,2,2,0.001,4,0.001,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.002931824164214025,0.002931824164214025,0.002171288878831901,0.0015354850521277796,0.0
raw_least_squares,2,2,0.001,4,0.003,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.002931824164214025,0.002931824164214025,0.002171288878831901,0.0015354850521277796,0.0
raw_least_squares,2,2,0.001,4,0.01,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.002931824164214025,0.002931824164214025,0.002171288878831901,0.0015354850521277796,0.0
raw_least_squares,2,2,0.003,2,0.0001,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.008779122094510617,0.008779122094510617,0.009253904464330245,0.006550901053575528,0.0
raw_least_squares,2,2,0.003,2,0.0003,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.008779122094510617,0.008779122094510617,0.009253904464330245,0.006550901053575528,0.0
raw_least_squares,2,2,0.003,2,0.001,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.008779122094510617,0.008779122094510617,0.009253904464330245,0.006550901053575528,0.0
raw_least_squares,2,2,0.003,2,0.003,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.008779122094510617,0.008779122094510617,0.009253904464330245,0.006550901053575528,0.0
raw_least_squares,2,2,0.003,2,0.01,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.008779122094510617,0.008779122094510617,0.009253904464330245,0.006550901053575528,0.0
raw_least_squares,2,2,0.003,4,0.0001,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.008779122094510617,0.008779122094510617,0.009253904464330245,0.006550901053575528,0.0
raw_least_squares,2,2,0.003,4,0.0003,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.008779122094510617,0.008779122094510617,0.009253904464330245,0.006550901053575528,0.0
raw_least_squares,2,2,0.003,4,0.001,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.008779122094510617,0.008779122094510617,0.009253904464330245,0.006550901053575528,0.0
raw_least_squares,2,2,0.003,4,0.003,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.008779122094510617,0.008779122094510617,0.009253904464330245,0.006550901053575528,0.0
raw_least_squares,2,2,0.003,4,0.01,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.008779122094510617,0.008779122094510617,0.009253904464330245,0.006550901053575528,0.0
raw_least_squares,2,2,0.01,2,0.0001,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.029081488076951562,0.029081488076951562,0.07132852815158024,0.050541684081483476,0.0
raw_least_squares,2,2,0.01,2,0.0003,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.029081488076951562,0.029081488076951562,0.07132852815158024,0.050541684081483476,0.0
raw_least_squares,2,2,0.01,2,0.001,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.029081488076951562,0.029081488076951562,0.07132852815158024,0.050541684081483476,0.0
raw_least_squares,2,2,0.01,2,0.003,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.029081488076951562,0.029081488076951562,0.07132852815158024,0.050541684081483476,0.0
raw_least_squares,2,2,0.01,2,0.01,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.029081488076951562,0.029081488076951562,0.07132852815158024,0.050541684081483476,0.0
raw_least_squares,2,2,0.01,4,0.0001,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.029081488076951562,0.029081488076951562,0.07132852815158024,0.050541684081483476,0.0
raw_least_squares,2,2,0.01,4,0.0003,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.029081488076951562,0.029081488076951562,0.07132852815158024,0.050541684081483476,0.0
raw_least_squares,2,2,0.01,4,0.001,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.029081488076951562,0.029081488076951562,0.07132852815158024,0.050541684081483476,0.0
raw_least_squares,2,2,0.01,4,0.003,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.029081488076951562,0.029081488076951562,0.07132852815158024,0.050541684081483476,0.0
raw_least_squares,2,2,0.01,4,0.01,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.029081488076951562,0.029081488076951562,0.07132852815158024,0.050541684081483476,0.0
raw_least_squares,2,2,0.03,2,0.0001,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.07817920740821498,0.07817920740821498,0.3375130506867504,0.23957994242555455,0.0
raw_least_squares,2,2,0.03,2,0.0003,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.07817920740821498,0.07817920740821498,0.3375130506867504,0.23957994242555455,0.0
raw_least_squares,2,2,0.03,2,0.001,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.07817920740821498,0.07817920740821498,0.3375130506867504,0.23957994242555455,0.0
raw_least_squares,2,2,0.03,2,0.003,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.07817920740821498,0.07817920740821498,0.3375130506867504,0.23957994242555455,0.0
raw_least_squares,2,2,0.03,2,0.01,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.07817920740821498,0.07817920740821498,0.3375130506867504,0.23957994242555455,0.0
raw_least_squares,2,2,0.03,4,0.0001,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.07817920740821498,0.07817920740821498,0.3375130506867504,0.23957994242555455,0.0
raw_least_squares,2,2,0.03,4,0.0003,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.07817920740821498,0.07817920740821498,0.3375130506867504,0.23957994242555455,0.0
raw_least_squares,2,2,0.03,4,0.001,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.07817920740821498,0.07817920740821498,0.3375130506867504,0.23957994242555455,0.0
raw_least_squares,2,2,0.03,4,0.003,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.07817920740821498,0.07817920740821498,0.3375130506867504,0.23957994242555455,0.0
raw_least_squares,2,2,0.03,4,0.01,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.07817920740821498,0.07817920740821498,0.3375130506867504,0.23957994242555455,0.0
raw_least_squares,2,2,0.05,2,0.0001,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.10955279722145199,0.10955279722145199,0.5022602114537393,0.3576702367477384,0.0
raw_least_squares,2,2,0.05,2,0.0003,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.10955279722145199,0.10955279722145199,0.5022602114537393,0.3576702367477384,0.0
raw_least_squares,2,2,0.05,2,0.001,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.10955279722145199,0.10955279722145199,0.5022602114537393,0.3576702367477384,0.0
raw_least_squares,2,2,0.05,2,0.003,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.10955279722145199,0.10955279722145199,0.5022602114537393,0.3576702367477384,0.0
raw_least_squares,2,2,0.05,2,0.01,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.10955279722145199,0.10955279722145199,0.5022602114537393,0.3576702367477384,0.0
raw_least_squares,2,2,0.05,4,0.0001,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.10955279722145199,0.10955279722145199,0.5022602114537393,0.3576702367477384,0.0
raw_least_squares,2,2,0.05,4,0.0003,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.10955279722145199,0.10955279722145199,0.5022602114537393,0.3576702367477384,0.0
raw_least_squares,2,2,0.05,4,0.001,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.10955279722145199,0.10955279722145199,0.5022602114537393,0.3576702367477384,0.0
raw_least_squares,2,2,0.05,4,0.003,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.10955279722145199,0.10955279722145199,0.5022602114537393,0.3576702367477384,0.0
raw_least_squares,2,2,0.05,4,0.01,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.10955279722145199,0.10955279722145199,0.5022602114537393,0.3576702367477384,0.0
raw_least_squares,3,2,0.0,3,0.0001,10,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,,8.247109709639972e-12,8.247109709639972e-12,9.449294274397756e-11,9.314766098318687e-11,0.0
raw_least_squares,3,2,0.0,3,0.0003,10,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,,8.247109709639972e-12,8.247109709639972e-12,9.449294274397756e-11,9.314766098318687e-11,0.0
raw_least_squares,3,2,0.0,3,0.001,10,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,,8.247109709639972e-12,8.247109709639972e-12,9.449294274397756e-11,9.314766098318687e-11,0.0
raw_least_squares,3,2,0.0,3,0.003,10,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,,8.247109709639972e-12,8.247109709639972e-12,9.449294274397756e-11,9.314766098318687e-11,0.0
raw_least_squares,3,2,0.0,3,0.01,10,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,,8.247109709639972e-12,8.247109709639972e-12,9.449294274397756e-11,9.314766098318687e-11,0.0
raw_least_squares,3,2,0.0,6,0.0001,10,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,,8.247109709639972e-12,8.247109709639972e-12,9.449294274397756e-11,9.314766098318687e-11,0.0
raw_least_squares,3,2,0.0,6,0.0003,10,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,,8.247109709639972e-12,8.247109709639972e-12,9.449294274397756e-11,9.314766098318687e-11,0.0
raw_least_squares,3,2,0.0,6,0.001,10,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,,8.247109709639972e-12,8.247109709639972e-12,9.449294274397756e-11,9.314766098318687e-11,0.0
raw_least_squares,3,2,0.0,6,0.003,10,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,,8.247109709639972e-12,8.247109709639972e-12,9.449294274397756e-11,9.314766098318687e-11,0.0
raw_least_squares,3,2,0.0,6,0.01,10,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,,8.247109709639972e-12,8.247109709639972e-12,9.449294274397756e-11,9.314766098318687e-11,0.0
raw_least_squares,3,2,0.0,9,0.0001,10,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,8.247109709639972e-12,8.247109709639972e-12,9.449294274397756e-11,9.314766098318687e-11,0.0
raw_least_squares,3,2,0.0,9,0.0003,10,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,8.247109709639972e-12,8.247109709639972e-12,9.449294274397756e-11,9.314766098318687e-11,0.0
raw_least_squares,3,2,0.0,9,0.001,10,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,8.247109709639972e-12,8.247109709639972e-12,9.449294274397756e-11,9.314766098318687e-11,0.0
raw_least_squares,3,2,0.0,9,0.003,10,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,8.247109709639972e-12,8.247109709639972e-12,9.449294274397756e-11,9.314766098318687e-11,0.0
raw_least_squares,3,2,0.0,9,0.01,10,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,8.247109709639972e-12,8.247109709639972e-12,9.449294274397756e-11,9.314766098318687e-11,0.0
raw_least_squares,3,2,0.0001,3,0.0001,10,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,,5.277257060424733e-05,5.277257060424733e-05,4.116013021200186e-05,2.887519826743842e-05,0.0
raw_least_squares,3,2,0.0001,3,0.0003,10,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,,5.277257060424733e-05,5.277257060424733e-05,4.116013021200186e-05,2.887519826743842e-05,0.0
raw_least_squares,3,2,0.0001,3,0.001,10,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,,5.277257060424733e-05,5.277257060424733e-05,4.116013021200186e-05,2.887519826743842e-05,0.0
raw_least_squares,3,2,0.0001,3,0.003,10,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,,5.277257060424733e-05,5.277257060424733e-05,4.116013021200186e-05,2.887519826743842e-05,0.0
raw_least_squares,3,2,0.0001,3,0.01,10,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,,5.277257060424733e-05,5.277257060424733e-05,4.116013021200186e-05,2.887519826743842e-05,0.0
raw_least_squares,3,2,0.0001,6,0.0001,10,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,,5.277257060424733e-05,5.277257060424733e-05,4.116013021200186e-05,2.887519826743842e-05,0.0
raw_least_squares,3,2,0.0001,6,0.0003,10,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,,5.277257060424733e-05,5.277257060424733e-05,4.116013021200186e-05,2.887519826743842e-05,0.0
raw_least_squares,3,2,0.0001,6,0.001,10,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,,5.277257060424733e-05,5.277257060424733e-05,4.116013021200186e-05,2.887519826743842e-05,0.0
raw_least_squares,3,2,0.0001,6,0.003,10,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,,5.277257060424733e-05,5.277257060424733e-05,4.116013021200186e-05,2.887519826743842e-05,0.0
raw_least_squares,3,2,0.0001,6,0.01,10,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,,5.277257060424733e-05,5.277257060424733e-05,4.116013021200186e-05,2.887519826743842e-05,0.0
raw_least_squares,3,2,0.0001,9,0.0001,10,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,5.277257060424733e-05,5.277257060424733e-05,4.116013021200186e-05,2.887519826743842e-05,0.0
raw_least_squares,3,2,0.0001,9,0.0003,10,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,5.277257060424733e-05,5.277257060424733e-05,4.116013021200186e-05,2.887519826743842e-05,0.0
raw_least_squares,3,2,0.0001,9,0.001,10,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,5.277257060424733e-05,5.277257060424733e-05,4.116013021200186e-05,2.887519826743842e-05,0.0
raw_least_squares,3,2,0.0001,9,0.003,10,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,5.277257060424733e-05,5.277257060424733e-05,4.116013021200186e-05,2.887519826743842e-05,0.0
raw_least_squares,3,2,0.0001,9,0.01,10,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,5.277257060424733e-05,5.277257060424733e-05,4.116013021200186e-05,2.887519826743842e-05,0.0
raw_least_squares,3,2,0.0003,3,0.0001,10,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,,0.00015831323674174265,0.00015831323674174265,0.00012348201777230303,8.662965650879467e-05,0.0
raw_least_squares,3,2,0.0003,3,0.0003,10,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,,0.00015831323674174265,0.00015831323674174265,0.00012348201777230303,8.662965650879467e-05,0.0
raw_least_squares,3,2,0.0003,3,0.001,10,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,,0.00015831323674174265,0.00015831323674174265,0.00012348201777230303,8.662965650879467e-05,0.0
raw_least_squares,3,2,0.0003,3,0.003,10,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,,0.00015831323674174265,0.00015831323674174265,0.00012348201777230303,8.662965650879467e-05,0.0
raw_least_squares,3,2,0.0003,3,0.01,10,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,,0.00015831323674174265,0.00015831323674174265,0.00012348201777230303,8.662965650879467e-05,0.0
raw_least_squares,3,2,0.0003,6,0.0001,10,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,,0.00015831323674174265,0.00015831323674174265,0.00012348201777230303,8.662965650879467e-05,0.0
raw_least_squares,3,2,0.0003,6,0.0003,10,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,,0.00015831323674174265,0.00015831323674174265,0.00012348201777230303,8.662965650879467e-05,0.0
raw_least_squares,3,2,0.0003,6,0.001,10,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,,0.00015831323674174265,0.00015831323674174265,0.00012348201777230303,8.662965650879467e-05,0.0
raw_least_squares,3,2,0.0003,6,0.003,10,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,,0.00015831323674174265,0.00015831323674174265,0.00012348201777230303,8.662965650879467e-05,0.0
raw_least_squares,3,2,0.0003,6,0.01,10,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,,0.00015831323674174265,0.00015831323674174265,0.00012348201777230303,8.662965650879467e-05,0.0
raw_least_squares,3,2,0.0003,9,0.0001,10,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.00015831323674174265,0.00015831323674174265,0.00012348201777230303,8.662965650879467e-05,0.0
raw_least_squares,3,2,0.0003,9,0.0003,10,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.00015831323674174265,0.00015831323674174265,0.00012348201777230303,8.662965650879467e-05,0.0
raw_least_squares,3,2,0.0003,9,0.001,10,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.00015831323674174265,0.00015831323674174265,0.00012348201777230303,8.662965650879467e-05,0.0
raw_least_squares,3,2,0.0003,9,0.003,10,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.00015831323674174265,0.00015831323674174265,0.00012348201777230303,8.662965650879467e-05,0.0
raw_least_squares,3,2,0.0003,9,0.01,10,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.00015831323674174265,0.00015831323674174265,0.00012348201777230303,8.662965650879467e-05,0.0
raw_least_squares,3,2,0.001,3,0.0001,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0005276593755924959,0.0005276593755924959,0.00041169029778258286,0.0002889039570598333,0.0
raw_least_squares,3,2,0.001,3,0.0003,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0005276593755924959,0.0005276593755924959,0.00041169029778258286,0.0002889039570598333,0.0
raw_least_squares,3,2,0.001,3,0.001,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0005276593755924959,0.0005276593755924959,0.00041169029778258286,0.0002889039570598333,0.0
raw_least_squares,3,2,0.001,3,0.003,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0005276593755924959,0.0005276593755924959,0.00041169029778258286,0.0002889039570598333,0.0
raw_least_squares,3,2,0.001,3,0.01,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0005276593755924959,0.0005276593755924959,0.00041169029778258286,0.0002889039570598333,0.0
raw_least_squares,3,2,0.001,6,0.0001,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0005276593755924959,0.0005276593755924959,0.00041169029778258286,0.0002889039570598333,0.0
raw_least_squares,3,2,0.001,6,0.0003,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0005276593755924959,0.0005276593755924959,0.00041169029778258286,0.0002889039570598333,0.0
raw_least_squares,3,2,0.001,6,0.001,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0005276593755924959,0.0005276593755924959,0.00041169029778258286,0.0002889039570598333,0.0
raw_least_squares,3,2,0.001,6,0.003,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0005276593755924959,0.0005276593755924959,0.00041169029778258286,0.0002889039570598333,0.0
raw_least_squares,3,2,0.001,6,0.01,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0005276593755924959,0.0005276593755924959,0.00041169029778258286,0.0002889039570598333,0.0
raw_least_squares,3,2,0.001,9,0.0001,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0005276593755924959,0.0005276593755924959,0.00041169029778258286,0.0002889039570598333,0.0
