case_id,source,d,k,true_period,true_index,candidate_rank,noise_type,noise_level,seed,detector_status,detected_period,detected_index,period_correct,index_correct,period_divides_rank,index_divides_rank,decision,selected_method,expected_decision,pass_fail,max_centrality_score,max_phase_residual,min_root_margin,min_root_confidence,alternating_rank,radical_size,quotient_size,threshold_level,notes
heisenberg_d3_k2,central_positive,3.0,2.0,3.0,9.0,9,unitary_near_identity,3e-06,10,certified,3.0,9.0,True,True,True,True,period_index_lift_success,period_index_projective_morita_lift,period_index_lift_success,pass,3.988219882994702e-05,3.9882198806158434e-05,0.19007220851725545,0.9997902174519467,4.0,1.0,81.0,medium,prime-period rank computation certified rank 4 and index 9 robust threshold level medium accepted centrality 3.98822e-05 and phase residual 3.98822e-05
heisenberg_d3_k2,central_positive,3.0,2.0,3.0,9.0,18,unitary_near_identity,3e-06,10,certified,3.0,9.0,True,True,True,True,period_index_lift_success,period_index_projective_morita_lift,period_index_lift_success,pass,3.988219882994702e-05,3.9882198806158434e-05,0.19007220851725545,0.9997902174519467,4.0,1.0,81.0,medium,prime-period rank computation certified rank 4 and index 9 robust threshold level medium accepted centrality 3.98822e-05 and phase residual 3.98822e-05
heisenberg_d3_k2,rank_divisibility,3.0,2.0,3.0,9.0,3,unitary_near_identity,3e-06,11,certified,3.0,9.0,True,True,True,False,period_divisible_index_obstructed,none,period_divisible_index_obstructed,pass,3.617676279815637e-05,3.6176762780401377e-05,0.1900775304576874,0.9998182165315259,4.0,1.0,81.0,medium,prime-period rank computation certified rank 4 and index 9 candidate rank is divisible by the period but not by the index robust threshold level medium accepted centrality 3.61768e-05 and phase residual 3.61768e-05
heisenberg_d3_k2,rank_divisibility,3.0,2.0,3.0,9.0,6,unitary_near_identity,3e-06,11,certified,3.0,9.0,True,True,True,False,period_divisible_index_obstructed,none,period_divisible_index_obstructed,pass,3.617676279815637e-05,3.6176762780401377e-05,0.1900775304576874,0.9998182165315259,4.0,1.0,81.0,medium,prime-period rank computation certified rank 4 and index 9 candidate rank is divisible by the period but not by the index robust threshold level medium accepted centrality 3.61768e-05 and phase residual 3.61768e-05
heisenberg_d3_k2,central_positive,3.0,2.0,3.0,9.0,9,unitary_near_identity,3e-06,11,certified,3.0,9.0,True,True,True,True,period_index_lift_success,period_index_projective_morita_lift,period_index_lift_success,pass,3.617676279815637e-05,3.6176762780401377e-05,0.1900775304576874,0.9998182165315259,4.0,1.0,81.0,medium,prime-period rank computation certified rank 4 and index 9 robust threshold level medium accepted centrality 3.61768e-05 and phase residual 3.61768e-05
heisenberg_d3_k2,central_positive,3.0,2.0,3.0,9.0,18,unitary_near_identity,3e-06,11,certified,3.0,9.0,True,True,True,True,period_index_lift_success,period_index_projective_morita_lift,period_index_lift_success,pass,3.617676279815637e-05,3.6176762780401377e-05,0.1900775304576874,0.9998182165315259,4.0,1.0,81.0,medium,prime-period rank computation certified rank 4 and index 9 robust threshold level medium accepted centrality 3.61768e-05 and phase residual 3.61768e-05
heisenberg_d3_k2,rank_divisibility,3.0,2.0,3.0,9.0,3,unitary_near_identity,3e-06,12,certified,3.0,9.0,True,True,True,False,period_divisible_index_obstructed,none,period_divisible_index_obstructed,pass,3.876379701294808e-05,3.876379699110518e-05,0.19007332669191931,0.9997961003064486,4.0,1.0,81.0,medium,prime-period rank computation certified rank 4 and index 9 candidate rank is divisible by the period but not by the index robust threshold level medium accepted centrality 3.87638e-05 and phase residual 3.87638e-05
heisenberg_d3_k2,rank_divisibility,3.0,2.0,3.0,9.0,6,unitary_near_identity,3e-06,12,certified,3.0,9.0,True,True,True,False,period_divisible_index_obstructed,none,period_divisible_index_obstructed,pass,3.876379701294808e-05,3.876379699110518e-05,0.19007332669191931,0.9997961003064486,4.0,1.0,81.0,medium,prime-period rank computation certified rank 4 and index 9 candidate rank is divisible by the period but not by the index robust threshold level medium accepted centrality 3.87638e-05 and phase residual 3.87638e-05
heisenberg_d3_k2,central_positive,3.0,2.0,3.0,9.0,9,unitary_near_identity,3e-06,12,certified,3.0,9.0,True,True,True,True,period_index_lift_success,period_index_projective_morita_lift,period_index_lift_success,pass,3.876379701294808e-05,3.876379699110518e-05,0.19007332669191931,0.9997961003064486,4.0,1.0,81.0,medium,prime-period rank computation certified rank 4 and index 9 robust threshold level medium accepted centrality 3.87638e-05 and phase residual 3.87638e-05
heisenberg_d3_k2,central_positive,3.0,2.0,3.0,9.0,18,unitary_near_identity,3e-06,12,certified,3.0,9.0,True,True,True,True,period_index_lift_success,period_index_projective_morita_lift,period_index_lift_success,pass,3.876379701294808e-05,3.876379699110518e-05,0.19007332669191931,0.9997961003064486,4.0,1.0,81.0,medium,prime-period rank computation certified rank 4 and index 9 robust threshold level medium accepted centrality 3.87638e-05 and phase residual 3.87638e-05
heisenberg_d3_k2,rank_divisibility,3.0,2.0,3.0,9.0,3,unitary_near_identity,3e-06,13,certified,3.0,9.0,True,True,True,False,period_divisible_index_obstructed,none,period_divisible_index_obstructed,pass,3.573701580187729e-05,3.573701578476192e-05,0.1900780923010582,0.9998211723816584,4.0,1.0,81.0,medium,prime-period rank computation certified rank 4 and index 9 candidate rank is divisible by the period but not by the index robust threshold level medium accepted centrality 3.5737e-05 and phase residual 3.5737e-05
heisenberg_d3_k2,rank_divisibility,3.0,2.0,3.0,9.0,6,unitary_near_identity,3e-06,13,certified,3.0,9.0,True,True,True,False,period_divisible_index_obstructed,none,period_divisible_index_obstructed,pass,3.573701580187729e-05,3.573701578476192e-05,0.1900780923010582,0.9998211723816584,4.0,1.0,81.0,medium,prime-period rank computation certified rank 4 and index 9 candidate rank is divisible by the period but not by the index robust threshold level medium accepted centrality 3.5737e-05 and phase residual 3.5737e-05
heisenberg_d3_k2,central_positive,3.0,2.0,3.0,9.0,9,unitary_near_identity,3e-06,13,certified,3.0,9.0,True,True,True,True,period_index_lift_success,period_index_projective_morita_lift,period_index_lift_success,pass,3.573701580187729e-05,3.573701578476192e-05,0.1900780923010582,0.9998211723816584,4.0,1.0,81.0,medium,prime-period rank computation certified rank 4 and index 9 robust threshold level medium accepted centrality 3.5737e-05 and phase residual 3.5737e-05
heisenberg_d3_k2,central_positive,3.0,2.0,3.0,9.0,18,unitary_near_identity,3e-06,13,certified,3.0,9.0,True,True,True,True,period_index_lift_success,period_index_projective_morita_lift,period_index_lift_success,pass,3.573701580187729e-05,3.573701578476192e-05,0.1900780923010582,0.9998211723816584,4.0,1.0,81.0,medium,prime-period rank computation certified rank 4 and index 9 robust threshold level medium accepted centrality 3.5737e-05 and phase residual 3.5737e-05
heisenberg_d3_k2,rank_divisibility,3.0,2.0,3.0,9.0,3,unitary_near_identity,3e-06,14,certified,3.0,9.0,True,True,True,False,period_divisible_index_obstructed,none,period_divisible_index_obstructed,pass,3.9337219807623356e-05,3.933721978479669e-05,0.19007857604576653,0.9998237173489141,4.0,1.0,81.0,medium,prime-period rank computation certified rank 4 and index 9 candidate rank is divisible by the period but not by the index robust threshold level medium accepted centrality 3.93372e-05 and phase residual 3.93372e-05
heisenberg_d3_k2,rank_divisibility,3.0,2.0,3.0,9.0,6,unitary_near_identity,3e-06,14,certified,3.0,9.0,True,True,True,False,period_divisible_index_obstructed,none,period_divisible_index_obstructed,pass,3.9337219807623356e-05,3.933721978479669e-05,0.19007857604576653,0.9998237173489141,4.0,1.0,81.0,medium,prime-period rank computation certified rank 4 and index 9 candidate rank is divisible by the period but not by the index robust threshold level medium accepted centrality 3.93372e-05 and phase residual 3.93372e-05
heisenberg_d3_k2,central_positive,3.0,2.0,3.0,9.0,9,unitary_near_identity,3e-06,14,certified,3.0,9.0,True,True,True,True,period_index_lift_success,period_index_projective_morita_lift,period_index_lift_success,pass,3.9337219807623356e-05,3.933721978479669e-05,0.19007857604576653,0.9998237173489141,4.0,1.0,81.0,medium,prime-period rank computation certified rank 4 and index 9 robust threshold level medium accepted centrality 3.93372e-05 and phase residual 3.93372e-05
heisenberg_d3_k2,central_positive,3.0,2.0,3.0,9.0,18,unitary_near_identity,3e-06,14,certified,3.0,9.0,True,True,True,True,period_index_lift_success,period_index_projective_morita_lift,period_index_lift_success,pass,3.9337219807623356e-05,3.933721978479669e-05,0.19007857604576653,0.9998237173489141,4.0,1.0,81.0,medium,prime-period rank computation certified rank 4 and index 9 robust threshold level medium accepted centrality 3.93372e-05 and phase residual 3.93372e-05
heisenberg_d3_k2,rank_divisibility,3.0,2.0,3.0,9.0,3,unitary_near_identity,3e-06,15,certified,3.0,9.0,True,True,True,False,period_divisible_index_obstructed,none,period_divisible_index_obstructed,pass,3.6713102942437376e-05,3.671310292388094e-05,0.1900768079494553,0.9998144154132187,4.0,1.0,81.0,medium,prime-period rank computation certified rank 4 and index 9 candidate rank is divisible by the period but not by the index robust threshold level medium accepted centrality 3.67131e-05 and phase residual 3.67131e-05
heisenberg_d3_k2,rank_divisibility,3.0,2.0,3.0,9.0,6,unitary_near_identity,3e-06,15,certified,3.0,9.0,True,True,True,False,period_divisible_index_obstructed,none,period_divisible_index_obstructed,pass,3.6713102942437376e-05,3.671310292388094e-05,0.1900768079494553,0.9998144154132187,4.0,1.0,81.0,medium,prime-period rank computation certified rank 4 and index 9 candidate rank is divisible by the period but not by the index robust threshold level medium accepted centrality 3.67131e-05 and phase residual 3.67131e-05
heisenberg_d3_k2,central_positive,3.0,2.0,3.0,9.0,9,unitary_near_identity,3e-06,15,certified,3.0,9.0,True,True,True,True,period_index_lift_success,period_index_projective_morita_lift,period_index_lift_success,pass,3.6713102942437376e-05,3.671310292388094e-05,0.1900768079494553,0.9998144154132187,4.0,1.0,81.0,medium,prime-period rank computation certified rank 4 and index 9 robust threshold level medium accepted centrality 3.67131e-05 and phase residual 3.67131e-05
heisenberg_d3_k2,central_positive,3.0,2.0,3.0,9.0,18,unitary_near_identity,3e-06,15,certified,3.0,9.0,True,True,True,True,period_index_lift_success,period_index_projective_morita_lift,period_index_lift_success,pass,3.6713102942437376e-05,3.671310292388094e-05,0.1900768079494553,0.9998144154132187,4.0,1.0,81.0,medium,prime-period rank computation certified rank 4 and index 9 robust threshold level medium accepted centrality 3.67131e-05 and phase residual 3.67131e-05
heisenberg_d3_k2,rank_divisibility,3.0,2.0,3.0,9.0,3,unitary_near_identity,3e-06,16,certified,3.0,9.0,True,True,True,False,period_divisible_index_obstructed,none,period_divisible_index_obstructed,pass,3.8213814402725265e-05,3.8213814381798964e-05,0.19007530082001065,0.9998064863543337,4.0,1.0,81.0,medium,prime-period rank computation certified rank 4 and index 9 candidate rank is divisible by the period but not by the index robust threshold level medium accepted centrality 3.82138e-05 and phase residual 3.82138e-05
heisenberg_d3_k2,rank_divisibility,3.0,2.0,3.0,9.0,6,unitary_near_identity,3e-06,16,certified,3.0,9.0,True,True,True,False,period_divisible_index_obstructed,none,period_divisible_index_obstructed,pass,3.8213814402725265e-05,3.8213814381798964e-05,0.19007530082001065,0.9998064863543337,4.0,1.0,81.0,medium,prime-period rank computation certified rank 4 and index 9 candidate rank is divisible by the period but not by the index robust threshold level medium accepted centrality 3.82138e-05 and phase residual 3.82138e-05
heisenberg_d3_k2,central_positive,3.0,2.0,3.0,9.0,9,unitary_near_identity,3e-06,16,certified,3.0,9.0,True,True,True,True,period_index_lift_success,period_index_projective_morita_lift,period_index_lift_success,pass,3.8213814402725265e-05,3.8213814381798964e-05,0.19007530082001065,0.9998064863543337,4.0,1.0,81.0,medium,prime-period rank computation certified rank 4 and index 9 robust threshold level medium accepted centrality 3.82138e-05 and phase residual 3.82138e-05
heisenberg_d3_k2,central_positive,3.0,2.0,3.0,9.0,18,unitary_near_identity,3e-06,16,certified,3.0,9.0,True,True,True,True,period_index_lift_success,period_index_projective_morita_lift,period_index_lift_success,pass,3.8213814402725265e-05,3.8213814381798964e-05,0.19007530082001065,0.9998064863543337,4.0,1.0,81.0,medium,prime-period rank computation certified rank 4 and index 9 robust threshold level medium accepted centrality 3.82138e-05 and phase residual 3.82138e-05
heisenberg_d3_k2,rank_divisibility,3.0,2.0,3.0,9.0,3,unitary_near_identity,3e-06,17,certified,3.0,9.0,True,True,True,False,period_divisible_index_obstructed,none,period_divisible_index_obstructed,pass,3.953227228115776e-05,3.9532272257989855e-05,0.19007255837203882,0.9997920580846593,4.0,1.0,81.0,medium,prime-period rank computation certified rank 4 and index 9 candidate rank is divisible by the period but not by the index robust threshold level medium accepted centrality 3.95323e-05 and phase residual 3.95323e-05
heisenberg_d3_k2,rank_divisibility,3.0,2.0,3.0,9.0,6,unitary_near_identity,3e-06,17,certified,3.0,9.0,True,True,True,False,period_divisible_index_obstructed,none,period_divisible_index_obstructed,pass,3.953227228115776e-05,3.9532272257989855e-05,0.19007255837203882,0.9997920580846593,4.0,1.0,81.0,medium,prime-period rank computation certified rank 4 and index 9 candidate rank is divisible by the period but not by the index robust threshold level medium accepted centrality 3.95323e-05 and phase residual 3.95323e-05
heisenberg_d3_k2,central_positive,3.0,2.0,3.0,9.0,9,unitary_near_identity,3e-06,17,certified,3.0,9.0,True,True,True,True,period_index_lift_success,period_index_projective_morita_lift,period_index_lift_success,pass,3.953227228115776e-05,3.9532272257989855e-05,0.19007255837203882,0.9997920580846593,4.0,1.0,81.0,medium,prime-period rank computation certified rank 4 and index 9 robust threshold level medium accepted centrality 3.95323e-05 and phase residual 3.95323e-05
heisenberg_d3_k2,central_positive,3.0,2.0,3.0,9.0,18,unitary_near_identity,3e-06,17,certified,3.0,9.0,True,True,True,True,period_index_lift_success,period_index_projective_morita_lift,period_index_lift_success,pass,3.953227228115776e-05,3.9532272257989855e-05,0.19007255837203882,0.9997920580846593,4.0,1.0,81.0,medium,prime-period rank computation certified rank 4 and index 9 robust threshold level medium accepted centrality 3.95323e-05 and phase residual 3.95323e-05
heisenberg_d3_k2,rank_divisibility,3.0,2.0,3.0,9.0,3,unitary_near_identity,3e-06,18,certified,3.0,9.0,True,True,True,False,period_divisible_index_obstructed,none,period_divisible_index_obstructed,pass,3.667638087845062e-05,3.667638085994981e-05,0.1900799452247753,0.9998309205266531,4.0,1.0,81.0,medium,prime-period rank computation certified rank 4 and index 9 candidate rank is divisible by the period but not by the index robust threshold level medium accepted centrality 3.66764e-05 and phase residual 3.66764e-05
heisenberg_d3_k2,rank_divisibility,3.0,2.0,3.0,9.0,6,unitary_near_identity,3e-06,18,certified,3.0,9.0,True,True,True,False,period_divisible_index_obstructed,none,period_divisible_index_obstructed,pass,3.667638087845062e-05,3.667638085994981e-05,0.1900799452247753,0.9998309205266531,4.0,1.0,81.0,medium,prime-period rank computation certified rank 4 and index 9 candidate rank is divisible by the period but not by the index robust threshold level medium accepted centrality 3.66764e-05 and phase residual 3.66764e-05
heisenberg_d3_k2,central_positive,3.0,2.0,3.0,9.0,9,unitary_near_identity,3e-06,18,certified,3.0,9.0,True,True,True,True,period_index_lift_success,period_index_projective_morita_lift,period_index_lift_success,pass,3.667638087845062e-05,3.667638085994981e-05,0.1900799452247753,0.9998309205266531,4.0,1.0,81.0,medium,prime-period rank computation certified rank 4 and index 9 robust threshold level medium accepted centrality 3.66764e-05 and phase residual 3.66764e-05
heisenberg_d3_k2,central_positive,3.0,2.0,3.0,9.0,18,unitary_near_identity,3e-06,18,certified,3.0,9.0,True,True,True,True,period_index_lift_success,period_index_projective_morita_lift,period_index_lift_success,pass,3.667638087845062e-05,3.667638085994981e-05,0.1900799452247753,0.9998309205266531,4.0,1.0,81.0,medium,prime-period rank computation certified rank 4 and index 9 robust threshold level medium accepted centrality 3.66764e-05 and phase residual 3.66764e-05
heisenberg_d3_k2,rank_divisibility,3.0,2.0,3.0,9.0,3,unitary_near_identity,3e-06,19,certified,3.0,9.0,True,True,True,False,period_divisible_index_obstructed,none,period_divisible_index_obstructed,pass,4.029866807617526e-05,4.029866805163363e-05,0.1900725185135465,0.9997918483839678,4.0,1.0,81.0,medium,prime-period rank computation certified rank 4 and index 9 candidate rank is divisible by the period but not by the index robust threshold level medium accepted centrality 4.02987e-05 and phase residual 4.02987e-05
heisenberg_d3_k2,rank_divisibility,3.0,2.0,3.0,9.0,6,unitary_near_identity,3e-06,19,certified,3.0,9.0,True,True,True,False,period_divisible_index_obstructed,none,period_divisible_index_obstructed,pass,4.029866807617526e-05,4.029866805163363e-05,0.1900725185135465,0.9997918483839678,4.0,1.0,81.0,medium,prime-period rank computation certified rank 4 and index 9 candidate rank is divisible by the period but not by the index robust threshold level medium accepted centrality 4.02987e-05 and phase residual 4.02987e-05
heisenberg_d3_k2,central_positive,3.0,2.0,3.0,9.0,9,unitary_near_identity,3e-06,19,certified,3.0,9.0,True,True,True,True,period_index_lift_success,period_index_projective_morita_lift,period_index_lift_success,pass,4.029866807617526e-05,4.029866805163363e-05,0.1900725185135465,0.9997918483839678,4.0,1.0,81.0,medium,prime-period rank computation certified rank 4 and index 9 robust threshold level medium accepted centrality 4.02987e-05 and phase residual 4.02987e-05
heisenberg_d3_k2,central_positive,3.0,2.0,3.0,9.0,18,unitary_near_identity,3e-06,19,certified,3.0,9.0,True,True,True,True,period_index_lift_success,period_index_projective_morita_lift,period_index_lift_success,pass,4.029866807617526e-05,4.029866805163363e-05,0.1900725185135465,0.9997918483839678,4.0,1.0,81.0,medium,prime-period rank computation certified rank 4 and index 9 robust threshold level medium accepted centrality 4.02987e-05 and phase residual 4.02987e-05
heisenberg_d3_k2,rank_divisibility,3.0,2.0,3.0,9.0,3,unitary_near_identity,1e-05,0,candidate_uncertain,3.0,9.0,True,True,True,,central_projective_candidate_uncertain,none,central_projective_candidate_uncertain,pass,0.00011830114917913856,0.00011830114855827219,0.1899938216022143,0.9993777295900622,4.0,1.0,81.0,loose,"prime-period rank computation certified rank 4 and index 9 candidate rank is divisible by the period but not by the index robust threshold level loose accepted centrality 0.000118301 and phase residual 0.000118301 only loose thresholds passed; this is a diagnostic candidate, not a lift certificate"
heisenberg_d3_k2,rank_divisibility,3.0,2.0,3.0,9.0,6,unitary_near_identity,1e-05,0,candidate_uncertain,3.0,9.0,True,True,True,,central_projective_candidate_uncertain,none,central_projective_candidate_uncertain,pass,0.00011830114917913856,0.00011830114855827219,0.1899938216022143,0.9993777295900622,4.0,1.0,81.0,loose,"prime-period rank computation certified rank 4 and index 9 candidate rank is divisible by the period but not by the index robust threshold level loose accepted centrality 0.000118301 and phase residual 0.000118301 only loose thresholds passed; this is a diagnostic candidate, not a lift certificate"
heisenberg_d3_k2,central_positive,3.0,2.0,3.0,9.0,9,unitary_near_identity,1e-05,0,candidate_uncertain,3.0,9.0,True,True,True,,central_projective_candidate_uncertain,none,central_projective_candidate_uncertain,pass,0.00011830114917913856,0.00011830114855827219,0.1899938216022143,0.9993777295900622,4.0,1.0,81.0,loose,"prime-period rank computation certified rank 4 and index 9 robust threshold level loose accepted centrality 0.000118301 and phase residual 0.000118301 only loose thresholds passed; this is a diagnostic candidate, not a lift certificate"
heisenberg_d3_k2,central_positive,3.0,2.0,3.0,9.0,18,unitary_near_identity,1e-05,0,candidate_uncertain,3.0,9.0,True,True,True,,central_projective_candidate_uncertain,none,central_projective_candidate_uncertain,pass,0.00011830114917913856,0.00011830114855827219,0.1899938216022143,0.9993777295900622,4.0,1.0,81.0,loose,"prime-period rank computation certified rank 4 and index 9 robust threshold level loose accepted centrality 0.000118301 and phase residual 0.000118301 only loose thresholds passed; this is a diagnostic candidate, not a lift certificate"
heisenberg_d3_k2,rank_divisibility,3.0,2.0,3.0,9.0,3,unitary_near_identity,1e-05,1,candidate_uncertain,3.0,9.0,True,True,True,,central_projective_candidate_uncertain,none,central_projective_candidate_uncertain,pass,0.00013392682005535249,0.00013392681915454094,0.18998515464108678,0.9993321120318107,4.0,1.0,81.0,loose,"prime-period rank computation certified rank 4 and index 9 candidate rank is divisible by the period but not by the index robust threshold level loose accepted centrality 0.000133927 and phase residual 0.000133927 only loose thresholds passed; this is a diagnostic candidate, not a lift certificate"
heisenberg_d3_k2,rank_divisibility,3.0,2.0,3.0,9.0,6,unitary_near_identity,1e-05,1,candidate_uncertain,3.0,9.0,True,True,True,,central_projective_candidate_uncertain,none,central_projective_candidate_uncertain,pass,0.00013392682005535249,0.00013392681915454094,0.18998515464108678,0.9993321120318107,4.0,1.0,81.0,loose,"prime-period rank computation certified rank 4 and index 9 candidate rank is divisible by the period but not by the index robust threshold level loose accepted centrality 0.000133927 and phase residual 0.000133927 only loose thresholds passed; this is a diagnostic candidate, not a lift certificate"
heisenberg_d3_k2,central_positive,3.0,2.0,3.0,9.0,9,unitary_near_identity,1e-05,1,candidate_uncertain,3.0,9.0,True,True,True,,central_projective_candidate_uncertain,none,central_projective_candidate_uncertain,pass,0.00013392682005535249,0.00013392681915454094,0.18998515464108678,0.9993321120318107,4.0,1.0,81.0,loose,"prime-period rank computation certified rank 4 and index 9 robust threshold level loose accepted centrality 0.000133927 and phase residual 0.000133927 only loose thresholds passed; this is a diagnostic candidate, not a lift certificate"
heisenberg_d3_k2,central_positive,3.0,2.0,3.0,9.0,18,unitary_near_identity,1e-05,1,candidate_uncertain,3.0,9.0,True,True,True,,central_projective_candidate_uncertain,none,central_projective_candidate_uncertain,pass,0.00013392682005535249,0.00013392681915454094,0.18998515464108678,0.9993321120318107,4.0,1.0,81.0,loose,"prime-period rank computation certified rank 4 and index 9 robust threshold level loose accepted centrality 0.000133927 and phase residual 0.000133927 only loose thresholds passed; this is a diagnostic candidate, not a lift certificate"
heisenberg_d3_k2,rank_divisibility,3.0,2.0,3.0,9.0,3,unitary_near_identity,1e-05,2,candidate_uncertain,3.0,9.0,True,True,True,,central_projective_candidate_uncertain,none,central_projective_candidate_uncertain,pass,0.00012665064279615763,0.0001266506420343357,0.18999336637449257,0.9993753336016248,4.0,1.0,81.0,loose,"prime-period rank computation certified rank 4 and index 9 candidate rank is divisible by the period but not by the index robust threshold level loose accepted centrality 0.000126651 and phase residual 0.000126651 only loose thresholds passed; this is a diagnostic candidate, not a lift certificate"
heisenberg_d3_k2,rank_divisibility,3.0,2.0,3.0,9.0,6,unitary_near_identity,1e-05,2,candidate_uncertain,3.0,9.0,True,True,True,,central_projective_candidate_uncertain,none,central_projective_candidate_uncertain,pass,0.00012665064279615763,0.0001266506420343357,0.18999336637449257,0.9993753336016248,4.0,1.0,81.0,loose,"prime-period rank computation certified rank 4 and index 9 candidate rank is divisible by the period but not by the index robust threshold level loose accepted centrality 0.000126651 and phase residual 0.000126651 only loose thresholds passed; this is a diagnostic candidate, not a lift certificate"
heisenberg_d3_k2,central_positive,3.0,2.0,3.0,9.0,9,unitary_near_identity,1e-05,2,candidate_uncertain,3.0,9.0,True,True,True,,central_projective_candidate_uncertain,none,central_projective_candidate_uncertain,pass,0.00012665064279615763,0.0001266506420343357,0.18999336637449257,0.9993753336016248,4.0,1.0,81.0,loose,"prime-period rank computation certified rank 4 and index 9 robust threshold level loose accepted centrality 0.000126651 and phase residual 0.000126651 only loose thresholds passed; this is a diagnostic candidate, not a lift certificate"
heisenberg_d3_k2,central_positive,3.0,2.0,3.0,9.0,18,unitary_near_identity,1e-05,2,candidate_uncertain,3.0,9.0,True,True,True,,central_projective_candidate_uncertain,none,central_projective_candidate_uncertain,pass,0.00012665064279615763,0.0001266506420343357,0.18999336637449257,0.9993753336016248,4.0,1.0,81.0,loose,"prime-period rank computation certified rank 4 and index 9 robust threshold level loose accepted centrality 0.000126651 and phase residual 0.000126651 only loose thresholds passed; this is a diagnostic candidate, not a lift certificate"
heisenberg_d3_k2,rank_divisibility,3.0,2.0,3.0,9.0,3,unitary_near_identity,1e-05,3,candidate_uncertain,3.0,9.0,True,True,True,,central_projective_candidate_uncertain,none,central_projective_candidate_uncertain,pass,0.00011796605036169187,0.00011796604974608652,0.18999824426954637,0.9994010070062912,4.0,1.0,81.0,loose,"prime-period rank computation certified rank 4 and index 9 candidate rank is divisible by the period but not by the index robust threshold level loose accepted centrality 0.000117966 and phase residual 0.000117966 only loose thresholds passed; this is a diagnostic candidate, not a lift certificate"
heisenberg_d3_k2,rank_divisibility,3.0,2.0,3.0,9.0,6,unitary_near_identity,1e-05,3,candidate_uncertain,3.0,9.0,True,True,True,,central_projective_candidate_uncertain,none,central_projective_candidate_uncertain,pass,0.00011796605036169187,0.00011796604974608652,0.18999824426954637,0.9994010070062912,4.0,1.0,81.0,loose,"prime-period rank computation certified rank 4 and index 9 candidate rank is divisible by the period but not by the index robust threshold level loose accepted centrality 0.000117966 and phase residual 0.000117966 only loose thresholds passed; this is a diagnostic candidate, not a lift certificate"
heisenberg_d3_k2,central_positive,3.0,2.0,3.0,9.0,9,unitary_near_identity,1e-05,3,candidate_uncertain,3.0,9.0,True,True,True,,central_projective_candidate_uncertain,none,central_projective_candidate_uncertain,pass,0.00011796605036169187,0.00011796604974608652,0.18999824426954637,0.9994010070062912,4.0,1.0,81.0,loose,"prime-period rank computation certified rank 4 and index 9 robust threshold level loose accepted centrality 0.000117966 and phase residual 0.000117966 only loose thresholds passed; this is a diagnostic candidate, not a lift certificate"
heisenberg_d3_k2,central_positive,3.0,2.0,3.0,9.0,18,unitary_near_identity,1e-05,3,candidate_uncertain,3.0,9.0,True,True,True,,central_projective_candidate_uncertain,none,central_projective_candidate_uncertain,pass,0.00011796605036169187,0.00011796604974608652,0.18999824426954637,0.9994010070062912,4.0,1.0,81.0,loose,"prime-period rank computation certified rank 4 and index 9 robust threshold level loose accepted centrality 0.000117966 and phase residual 0.000117966 only loose thresholds passed; this is a diagnostic candidate, not a lift certificate"
heisenberg_d3_k2,rank_divisibility,3.0,2.0,3.0,9.0,3,unitary_near_identity,1e-05,4,candidate_uncertain,3.0,9.0,True,True,True,,central_projective_candidate_uncertain,none,central_projective_candidate_uncertain,pass,0.000134628791207825,0.00013462879029277444,0.18998375542545995,0.9993247472286814,4.0,1.0,81.0,loose,"prime-period rank computation certified rank 4 and index 9 candidate rank is divisible by the period but not by the index robust threshold level loose accepted centrality 0.000134629 and phase residual 0.000134629 only loose thresholds passed; this is a diagnostic candidate, not a lift certificate"
heisenberg_d3_k2,rank_divisibility,3.0,2.0,3.0,9.0,6,unitary_near_identity,1e-05,4,candidate_uncertain,3.0,9.0,True,True,True,,central_projective_candidate_uncertain,none,central_projective_candidate_uncertain,pass,0.000134628791207825,0.00013462879029277444,0.18998375542545995,0.9993247472286814,4.0,1.0,81.0,loose,"prime-period rank computation certified rank 4 and index 9 candidate rank is divisible by the period but not by the index robust threshold level loose accepted centrality 0.000134629 and phase residual 0.000134629 only loose thresholds passed; this is a diagnostic candidate, not a lift certificate"
heisenberg_d3_k2,central_positive,3.0,2.0,3.0,9.0,9,unitary_near_identity,1e-05,4,candidate_uncertain,3.0,9.0,True,True,True,,central_projective_candidate_uncertain,none,central_projective_candidate_uncertain,pass,0.000134628791207825,0.00013462879029277444,0.18998375542545995,0.9993247472286814,4.0,1.0,81.0,loose,"prime-period rank computation certified rank 4 and index 9 robust threshold level loose accepted centrality 0.000134629 and phase residual 0.000134629 only loose thresholds passed; this is a diagnostic candidate, not a lift certificate"
heisenberg_d3_k2,central_positive,3.0,2.0,3.0,9.0,18,unitary_near_identity,1e-05,4,candidate_uncertain,3.0,9.0,True,True,True,,central_projective_candidate_uncertain,none,central_projective_candidate_uncertain,pass,0.000134628791207825,0.00013462879029277444,0.18998375542545995,0.9993247472286814,4.0,1.0,81.0,loose,"prime-period rank computation certified rank 4 and index 9 robust threshold level loose accepted centrality 0.000134629 and phase residual 0.000134629 only loose thresholds passed; this is a diagnostic candidate, not a lift certificate"
