setting_id,dataset,dataset_variant,setting_role,architecture,n_models,seed,epochs,train_samples,test_samples,val_fraction,angle_degrees,coloring,individual_accuracy_mean,individual_accuracy_max,bridge_accuracy_threshold,bridge_claims_allowed,feasibility_status,parameter_count,inference_cost_units,pairwise_activation_alignment_residual,global_channel_scale_sync_residual,sync_disagreement_mean,central_projective_candidate,finite_index_candidate,non_brauer_noncentral,channel_residual_taxonomy,conv1_permutation_cycle_score,conv2_permutation_cycle_score,fc1_permutation_cycle_score,channel_permutation_cycle_score,method,val_accuracy,val_loss,accuracy,loss,selection_used_validation_only,evaluation_status,exact_relu_channel_gauge,single_model,capacity_matched,is_soup,accuracy_delta_vs_c2m3,accuracy_delta_vs_greedy_soup,accuracy_delta_vs_weight_average,accuracy_delta_vs_git_rebasin,validation_delta_vs_c2m3,validation_delta_vs_greedy_soup,scale_source,selected_alpha,selected_tau,selected_layer_mask,conv1_log_scale_variance,conv1_mean_abs_log_scale,conv2_log_scale_variance,conv2_mean_abs_log_scale,fc1_log_scale_variance,fc1_mean_abs_log_scale,mean_log_scale_variance,mean_abs_log_scale,soup_selected_labels,soup_ingredient_count,selector_chose,selector_challenger,selector_val_margin,selector_left_greedy
rotated_mnist_25deg_N3_S8405,rotated_mnist,rotated_mnist_25deg,main,small_relu_cnn_no_batchnorm,3,8405,3,6000,10000,0.2,25.0,none,0.9066333333333333,0.9103,0.8,True,bridge_claims_allowed,206922,1218048,0.5543792578909132,0.2604155993152487,0.21354166666666666,False,False,True,bridge_non_brauer_no_central_projective_candidate,0.8660254037844385,0.9013878188659973,0.9185586535436918,0.8953239587313758,positive_channel_scale,0.615,1.7083368237813314,0.6259,1.7154763486862183,True,evaluated,True,True,True,False,-0.22299999999999998,-0.28269999999999995,0.09699999999999998,-0.19820000000000004,-0.22916666666666663,-0.2941666666666667,reference_raw,1.0,inf,all,1.4785193796570237,0.5514080912606016,0.5589633525608849,0.23586675750125316,0.07529743412341995,0.12695746961658175,0.7042600554471096,0.3047441061261455,,,,,,
rotated_mnist_25deg_N3_S8405,rotated_mnist,rotated_mnist_25deg,main,small_relu_cnn_no_batchnorm,3,8405,3,6000,10000,0.2,25.0,none,0.9066333333333333,0.9103,0.8,True,bridge_claims_allowed,206922,1218048,0.5543792578909132,0.2604155993152487,0.21354166666666666,False,False,True,bridge_non_brauer_no_central_projective_candidate,0.8660254037844385,0.9013878188659973,0.9185586535436918,0.8953239587313758,shrinkage_channel_scale,0.8658333333333333,0.7079359277089436,0.8688,0.6903061136245727,True,evaluated,True,True,True,False,0.01990000000000003,-0.03979999999999995,0.3399,0.04469999999999996,0.021666666666666723,-0.043333333333333335,reference_shrinkage_validation_grid,1.0,0.5,all,0.10183966639325366,0.23282011765500668,0.05267750147947651,0.15250586390304277,0.04178552483411566,0.10391522517002756,0.06543423090228194,0.16308040224269232,,,,,,
rotated_mnist_25deg_N3_S8405,rotated_mnist,rotated_mnist_25deg,main,small_relu_cnn_no_batchnorm,3,8405,3,6000,10000,0.2,25.0,none,0.9066333333333333,0.9103,0.8,True,bridge_claims_allowed,206922,1218048,0.5543792578909132,0.2604155993152487,0.21354166666666666,False,False,True,bridge_non_brauer_no_central_projective_candidate,0.8660254037844385,0.9013878188659973,0.9185586535436918,0.8953239587313758,global_channel_scale,0.8641666666666666,0.6806526613235474,0.8703,0.66367344789505,True,evaluated,True,True,True,False,0.021399999999999975,-0.0383,0.3413999999999999,0.04619999999999991,0.020000000000000018,-0.04500000000000004,global_log_scale_sync_validation_grid,1.0,1.0,all,0.28847296376848247,0.3871988832571683,0.08704253471276135,0.18677558621418625,0.06585653896846295,0.12818639647906918,0.1471240124832356,0.23405362198347457,,,,,,
rotated_mnist_25deg_N3_S8405,rotated_mnist,rotated_mnist_25deg,main,small_relu_cnn_no_batchnorm,3,8405,3,6000,10000,0.2,25.0,none,0.9066333333333333,0.9103,0.8,True,bridge_claims_allowed,206922,1218048,0.5543792578909132,0.2604155993152487,0.21354166666666666,False,False,True,bridge_non_brauer_no_central_projective_candidate,0.8660254037844385,0.9013878188659973,0.9185586535436918,0.8953239587313758,optimized_channel_scale,0.8658333333333333,0.7079359277089436,0.8688,0.6903061136245727,True,evaluated,True,True,True,False,0.01990000000000003,-0.03979999999999995,0.3399,0.04469999999999996,0.021666666666666723,-0.043333333333333335,optimized_layer_grid_reference,1.0,0.5,conv1+conv2+fc1,0.10183966639325366,0.23282011765500668,0.05267750147947651,0.15250586390304277,0.04178552483411566,0.10391522517002756,0.06543423090228194,0.16308040224269232,,,,,,
rotated_mnist_25deg_N3_S8405,rotated_mnist,rotated_mnist_25deg,main,small_relu_cnn_no_batchnorm,3,8405,3,6000,10000,0.2,25.0,none,0.9066333333333333,0.9103,0.8,True,bridge_claims_allowed,206922,1218048,0.5543792578909132,0.2604155993152487,0.21354166666666666,False,False,True,bridge_non_brauer_no_central_projective_candidate,0.8660254037844385,0.9013878188659973,0.9185586535436918,0.8953239587313758,greedy_soup,0.9091666666666667,0.3219652072588603,0.9086,0.3029501142024994,True,evaluated,False,True,True,True,0.059699999999999975,0.0,0.3796999999999999,0.08449999999999991,0.06500000000000006,0.0,,,,,,,,,,,,,"[""original:0""]",1.0,,,,
rotated_mnist_25deg_N3_S8405,rotated_mnist,rotated_mnist_25deg,main,small_relu_cnn_no_batchnorm,3,8405,3,6000,10000,0.2,25.0,none,0.9066333333333333,0.9103,0.8,True,bridge_claims_allowed,206922,1218048,0.5543792578909132,0.2604155993152487,0.21354166666666666,False,False,True,bridge_non_brauer_no_central_projective_candidate,0.8660254037844385,0.9013878188659973,0.9185586535436918,0.8953239587313758,greedy_safe_selector,0.9091666666666667,0.3219652072588603,0.9086,0.3029501142024994,True,evaluated,False,True,True,True,0.059699999999999975,0.0,0.3796999999999999,0.08449999999999991,0.06500000000000006,0.0,,,,,,,,,,,,,,,greedy_soup,shrinkage_channel_scale,-0.043333333333333335,False
rotated_mnist_25deg_N3_S8406,rotated_mnist,rotated_mnist_25deg,main,small_relu_cnn_no_batchnorm,3,8406,3,6000,10000,0.2,25.0,none,0.9169,0.9215,0.8,True,bridge_claims_allowed,206922,1218048,0.5776779055595398,0.09735926111969584,0.2120949074074074,False,False,True,bridge_non_brauer_no_central_projective_candidate,0.9013878188659972,0.82915619758885,0.9312290266094587,0.8872576810214353,weight_average,0.45416666666666666,1.9319817161560058,0.4639,1.914805655479431,True,evaluated,False,True,True,False,-0.4194,-0.4566,0.0,-0.3841,-0.4133333333333334,-0.4566666666666667,,,,,,,,,,,,,,,,,,
rotated_mnist_25deg_N3_S8406,rotated_mnist,rotated_mnist_25deg,main,small_relu_cnn_no_batchnorm,3,8406,3,6000,10000,0.2,25.0,none,0.9169,0.9215,0.8,True,bridge_claims_allowed,206922,1218048,0.5776779055595398,0.09735926111969584,0.2120949074074074,False,False,True,bridge_non_brauer_no_central_projective_candidate,0.9013878188659972,0.82915619758885,0.9312290266094587,0.8872576810214353,git_rebasin_channel_alignment,0.8275,0.6780815283457439,0.848,0.6618558334350586,True,evaluated,True,True,True,False,-0.0353,-0.07250000000000001,0.3841,0.0,-0.040000000000000036,-0.08333333333333337,,,,,,,,,,,,,,,,,,
rotated_mnist_25deg_N3_S8406,rotated_mnist,rotated_mnist_25deg,main,small_relu_cnn_no_batchnorm,3,8406,3,6000,10000,0.2,25.0,none,0.9169,0.9215,0.8,True,bridge_claims_allowed,206922,1218048,0.5776779055595398,0.09735926111969584,0.2120949074074074,False,False,True,bridge_non_brauer_no_central_projective_candidate,0.9013878188659972,0.82915619758885,0.9312290266094587,0.8872576810214353,c2m3_channel_synchronization,0.8675,0.6117456785837809,0.8833,0.5936461929798126,True,evaluated,True,True,True,False,0.0,-0.03720000000000001,0.4194,0.0353,0.0,-0.043333333333333335,,,,,,,,,,,,,,,,,,
rotated_mnist_25deg_N3_S8406,rotated_mnist,rotated_mnist_25deg,main,small_relu_cnn_no_batchnorm,3,8406,3,6000,10000,0.2,25.0,none,0.9169,0.9215,0.8,True,bridge_claims_allowed,206922,1218048,0.5776779055595398,0.09735926111969584,0.2120949074074074,False,False,True,bridge_non_brauer_no_central_projective_candidate,0.9013878188659972,0.82915619758885,0.9312290266094587,0.8872576810214353,positive_channel_scale,0.8858333333333334,0.49757434368133546,0.894,0.4816577978134155,True,evaluated,True,True,True,False,0.010700000000000043,-0.026499999999999968,0.43010000000000004,0.04600000000000004,0.018333333333333313,-0.025000000000000022,reference_raw,1.0,inf,all,0.6793741666102946,0.5741459991128447,0.08644799782317913,0.16932651030746662,0.08400034256952325,0.13830561644020764,0.283274169000999,0.2939260419535063,,,,,,
rotated_mnist_25deg_N3_S8406,rotated_mnist,rotated_mnist_25deg,main,small_relu_cnn_no_batchnorm,3,8406,3,6000,10000,0.2,25.0,none,0.9169,0.9215,0.8,True,bridge_claims_allowed,206922,1218048,0.5776779055595398,0.09735926111969584,0.2120949074074074,False,False,True,bridge_non_brauer_no_central_projective_candidate,0.9013878188659972,0.82915619758885,0.9312290266094587,0.8872576810214353,shrinkage_channel_scale,0.8858333333333334,0.49757434368133546,0.894,0.4816577978134155,True,evaluated,True,True,True,False,0.010700000000000043,-0.026499999999999968,0.43010000000000004,0.04600000000000004,0.018333333333333313,-0.025000000000000022,reference_shrinkage_validation_grid,1.0,inf,all,0.6793741666102946,0.5741459991128447,0.08644799782317913,0.16932651030746662,0.08400034256952325,0.13830561644020764,0.283274169000999,0.2939260419535063,,,,,,
rotated_mnist_25deg_N3_S8406,rotated_mnist,rotated_mnist_25deg,main,small_relu_cnn_no_batchnorm,3,8406,3,6000,10000,0.2,25.0,none,0.9169,0.9215,0.8,True,bridge_claims_allowed,206922,1218048,0.5776779055595398,0.09735926111969584,0.2120949074074074,False,False,True,bridge_non_brauer_no_central_projective_candidate,0.9013878188659972,0.82915619758885,0.9312290266094587,0.8872576810214353,global_channel_scale,0.8841666666666667,0.4990944766998291,0.8945,0.48268944730758667,True,evaluated,True,True,True,False,0.011199999999999988,-0.026000000000000023,0.4306,0.046499999999999986,0.016666666666666607,-0.026666666666666727,global_log_scale_sync_validation_grid,1.0,inf,all,0.6916085567539657,0.584882622160621,0.08596319271581175,0.16980829807635311,0.07832943906703736,0.13503863465050694,0.28530039617893826,0.29657651829582704,,,,,,
rotated_mnist_25deg_N3_S8406,rotated_mnist,rotated_mnist_25deg,main,small_relu_cnn_no_batchnorm,3,8406,3,6000,10000,0.2,25.0,none,0.9169,0.9215,0.8,True,bridge_claims_allowed,206922,1218048,0.5776779055595398,0.09735926111969584,0.2120949074074074,False,False,True,bridge_non_brauer_no_central_projective_candidate,0.9013878188659972,0.82915619758885,0.9312290266094587,0.8872576810214353,optimized_channel_scale,0.8908333333333334,0.49269055207570395,0.8963,0.4786043393135071,True,evaluated,True,True,True,False,0.013000000000000012,-0.0242,0.4324,0.04830000000000001,0.023333333333333317,-0.020000000000000018,optimized_layer_grid_reference,1.0,inf,conv1+conv2,0.6793741666102946,0.5741459991128447,0.08644799782317913,0.16932651030746662,0.0,0.0,0.2552740548111579,0.24782416980677044,,,,,,
rotated_mnist_25deg_N3_S8406,rotated_mnist,rotated_mnist_25deg,main,small_relu_cnn_no_batchnorm,3,8406,3,6000,10000,0.2,25.0,none,0.9169,0.9215,0.8,True,bridge_claims_allowed,206922,1218048,0.5776779055595398,0.09735926111969584,0.2120949074074074,False,False,True,bridge_non_brauer_no_central_projective_candidate,0.9013878188659972,0.82915619758885,0.9312290266094587,0.8872576810214353,greedy_soup,0.9108333333333334,0.3023576498031616,0.9205,0.2833534851551056,True,evaluated,False,True,True,True,0.03720000000000001,0.0,0.4566,0.07250000000000001,0.043333333333333335,0.0,,,,,,,,,,,,,"[""original:1""]",1.0,,,,
rotated_mnist_25deg_N3_S8406,rotated_mnist,rotated_mnist_25deg,main,small_relu_cnn_no_batchnorm,3,8406,3,6000,10000,0.2,25.0,none,0.9169,0.9215,0.8,True,bridge_claims_allowed,206922,1218048,0.5776779055595398,0.09735926111969584,0.2120949074074074,False,False,True,bridge_non_brauer_no_central_projective_candidate,0.9013878188659972,0.82915619758885,0.9312290266094587,0.8872576810214353,greedy_safe_selector,0.9108333333333334,0.3023576498031616,0.9205,0.2833534851551056,True,evaluated,False,True,True,True,0.03720000000000001,0.0,0.4566,0.07250000000000001,0.043333333333333335,0.0,,,,,,,,,,,,,,,greedy_soup,optimized_channel_scale,-0.020000000000000018,False
rotated_mnist_25deg_N3_S8407,rotated_mnist,rotated_mnist_25deg,main,small_relu_cnn_no_batchnorm,3,8407,3,6000,10000,0.2,25.0,none,0.9174000000000001,0.9235,0.8,True,bridge_claims_allowed,206922,1218048,0.5994558268123202,0.1364424020842194,0.20804398148148148,False,False,True,bridge_non_brauer_no_central_projective_candidate,0.9354143466934853,0.7905694150420949,0.9437293044088437,0.8899043553814746,weight_average,0.4266666666666667,1.9186568895975749,0.4376,1.9115123559951783,True,evaluated,False,True,True,False,-0.39039999999999997,-0.4859,0.0,-0.35960000000000003,-0.39166666666666666,-0.48499999999999993,,,,,,,,,,,,,,,,,,
rotated_mnist_25deg_N3_S8407,rotated_mnist,rotated_mnist_25deg,main,small_relu_cnn_no_batchnorm,3,8407,3,6000,10000,0.2,25.0,none,0.9174000000000001,0.9235,0.8,True,bridge_claims_allowed,206922,1218048,0.5994558268123202,0.1364424020842194,0.20804398148148148,False,False,True,bridge_non_brauer_no_central_projective_candidate,0.9354143466934853,0.7905694150420949,0.9437293044088437,0.8899043553814746,git_rebasin_channel_alignment,0.7916666666666666,0.8665771293640137,0.7972,0.8411844738006592,True,evaluated,True,True,True,False,-0.03079999999999994,-0.12629999999999997,0.35960000000000003,0.0,-0.026666666666666727,-0.12,,,,,,,,,,,,,,,,,,
rotated_mnist_25deg_N3_S8407,rotated_mnist,rotated_mnist_25deg,main,small_relu_cnn_no_batchnorm,3,8407,3,6000,10000,0.2,25.0,none,0.9174000000000001,0.9235,0.8,True,bridge_claims_allowed,206922,1218048,0.5994558268123202,0.1364424020842194,0.20804398148148148,False,False,True,bridge_non_brauer_no_central_projective_candidate,0.9354143466934853,0.7905694150420949,0.9437293044088437,0.8899043553814746,c2m3_channel_synchronization,0.8183333333333334,0.8371666717529297,0.828,0.8068345969200135,True,evaluated,True,True,True,False,0.0,-0.09550000000000003,0.39039999999999997,0.03079999999999994,0.0,-0.09333333333333327,,,,,,,,,,,,,,,,,,
rotated_mnist_25deg_N3_S8407,rotated_mnist,rotated_mnist_25deg,main,small_relu_cnn_no_batchnorm,3,8407,3,6000,10000,0.2,25.0,none,0.9174000000000001,0.9235,0.8,True,bridge_claims_allowed,206922,1218048,0.5994558268123202,0.1364424020842194,0.20804398148148148,False,False,True,bridge_non_brauer_no_central_projective_candidate,0.9354143466934853,0.7905694150420949,0.9437293044088437,0.8899043553814746,positive_channel_scale,0.7866666666666666,0.7873844655354818,0.7941,0.7634146886825561,True,evaluated,True,True,True,False,-0.03389999999999993,-0.12939999999999996,0.35650000000000004,-0.0030999999999999917,-0.03166666666666673,-0.125,reference_raw,1.0,inf,all,1.94702574229059,0.7370452442807364,0.09833948039464101,0.19894580989523017,0.3223345264448449,0.16747031028150272,0.7892332497100253,0.36782045481915643,,,,,,
rotated_mnist_25deg_N3_S8407,rotated_mnist,rotated_mnist_25deg,main,small_relu_cnn_no_batchnorm,3,8407,3,6000,10000,0.2,25.0,none,0.9174000000000001,0.9235,0.8,True,bridge_claims_allowed,206922,1218048,0.5994558268123202,0.1364424020842194,0.20804398148148148,False,False,True,bridge_non_brauer_no_central_projective_candidate,0.9354143466934853,0.7905694150420949,0.9437293044088437,0.8899043553814746,shrinkage_channel_scale,0.8358333333333333,0.8062058162689208,0.8471,0.778065812587738,True,evaluated,True,True,True,False,0.019100000000000006,-0.07640000000000002,0.4095,0.049899999999999944,0.01749999999999996,-0.07583333333333331,reference_shrinkage_validation_grid,0.5,1.0,all,0.0787530246191147,0.20951899364548252,0.0234070057380454,0.09833657785672895,0.01891585068211493,0.06704055789355305,0.040358627013091675,0.12496537646525484,,,,,,
rotated_mnist_25deg_N3_S8407,rotated_mnist,rotated_mnist_25deg,main,small_relu_cnn_no_batchnorm,3,8407,3,6000,10000,0.2,25.0,none,0.9174000000000001,0.9235,0.8,True,bridge_claims_allowed,206922,1218048,0.5994558268123202,0.1364424020842194,0.20804398148148148,False,False,True,bridge_non_brauer_no_central_projective_candidate,0.9354143466934853,0.7905694150420949,0.9437293044088437,0.8899043553814746,global_channel_scale,0.8341666666666666,0.8139965979258219,0.8443,0.7859485265731811,True,evaluated,True,True,True,False,0.016300000000000092,-0.07919999999999994,0.40670000000000006,0.04710000000000003,0.015833333333333255,-0.07750000000000001,global_log_scale_sync_validation_grid,0.5,1.0,all,0.07640062167680656,0.20935233910359138,0.02303722765229386,0.09817877549485167,0.019104574817103207,0.06759999847502873,0.03951414138206787,0.12504370435782394,,,,,,
rotated_mnist_25deg_N3_S8407,rotated_mnist,rotated_mnist_25deg,main,small_relu_cnn_no_batchnorm,3,8407,3,6000,10000,0.2,25.0,none,0.9174000000000001,0.9235,0.8,True,bridge_claims_allowed,206922,1218048,0.5994558268123202,0.1364424020842194,0.20804398148148148,False,False,True,bridge_non_brauer_no_central_projective_candidate,0.9354143466934853,0.7905694150420949,0.9437293044088437,0.8899043553814746,optimized_channel_scale,0.8475,0.7911994743347168,0.8566,0.7666237504959107,True,evaluated,True,True,True,False,0.02860000000000007,-0.06689999999999996,0.41900000000000004,0.05940000000000001,0.029166666666666674,-0.0641666666666666,optimized_layer_grid_reference,0.5,inf,conv1+conv2,0.4867564355726475,0.3685226221403682,0.024584870098660252,0.09947290494761508,0.0,0.0,0.1704471018904359,0.15599850902932774,,,,,,
rotated_mnist_25deg_N3_S8407,rotated_mnist,rotated_mnist_25deg,main,small_relu_cnn_no_batchnorm,3,8407,3,6000,10000,0.2,25.0,none,0.9174000000000001,0.9235,0.8,True,bridge_claims_allowed,206922,1218048,0.5994558268123202,0.1364424020842194,0.20804398148148148,False,False,True,bridge_non_brauer_no_central_projective_candidate,0.9354143466934853,0.7905694150420949,0.9437293044088437,0.8899043553814746,greedy_soup,0.9116666666666666,0.286710106531779,0.9235,0.2677848742485046,True,evaluated,False,True,True,True,0.09550000000000003,0.0,0.4859,0.12629999999999997,0.09333333333333327,0.0,,,,,,,,,,,,,"[""original:1""]",1.0,,,,
rotated_mnist_25deg_N3_S8407,rotated_mnist,rotated_mnist_25deg,main,small_relu_cnn_no_batchnorm,3,8407,3,6000,10000,0.2,25.0,none,0.9174000000000001,0.9235,0.8,True,bridge_claims_allowed,206922,1218048,0.5994558268123202,0.1364424020842194,0.20804398148148148,False,False,True,bridge_non_brauer_no_central_projective_candidate,0.9354143466934853,0.7905694150420949,0.9437293044088437,0.8899043553814746,greedy_safe_selector,0.9116666666666666,0.286710106531779,0.9235,0.2677848742485046,True,evaluated,False,True,True,True,0.09550000000000003,0.0,0.4859,0.12629999999999997,0.09333333333333327,0.0,,,,,,,,,,,,,,,greedy_soup,optimized_channel_scale,-0.0641666666666666,False
rotated_mnist_25deg_N3_S8408,rotated_mnist,rotated_mnist_25deg,main,small_relu_cnn_no_batchnorm,3,8408,3,6000,10000,0.2,25.0,none,0.9155333333333333,0.926,0.8,True,bridge_claims_allowed,206922,1218048,0.6176246636443667,0.11460592357298806,0.21383101851851852,False,False,True,bridge_non_brauer_no_central_projective_candidate,0.8660254037844385,0.8477912478906585,0.9312290266094587,0.8816818927615185,weight_average,0.31916666666666665,1.9475849787394206,0.3177,1.9502474082946777,True,evaluated,False,True,True,False,-0.5537,-0.6083000000000001,0.0,-0.5471,-0.5633333333333332,-0.6066666666666667,,,,,,,,,,,,,,,,,,
rotated_mnist_25deg_N3_S8408,rotated_mnist,rotated_mnist_25deg,main,small_relu_cnn_no_batchnorm,3,8408,3,6000,10000,0.2,25.0,none,0.9155333333333333,0.926,0.8,True,bridge_claims_allowed,206922,1218048,0.6176246636443667,0.11460592357298806,0.21383101851851852,False,False,True,bridge_non_brauer_no_central_projective_candidate,0.8660254037844385,0.8477912478906585,0.9312290266094587,0.8816818927615185,git_rebasin_channel_alignment,0.8591666666666666,0.7147790082295735,0.8648,0.6938325145721436,True,evaluated,True,True,True,False,-0.006599999999999939,-0.06120000000000003,0.5471,0.0,-0.023333333333333317,-0.06666666666666665,,,,,,,,,,,,,,,,,,
rotated_mnist_25deg_N3_S8408,rotated_mnist,rotated_mnist_25deg,main,small_relu_cnn_no_batchnorm,3,8408,3,6000,10000,0.2,25.0,none,0.9155333333333333,0.926,0.8,True,bridge_claims_allowed,206922,1218048,0.6176246636443667,0.11460592357298806,0.21383101851851852,False,False,True,bridge_non_brauer_no_central_projective_candidate,0.8660254037844385,0.8477912478906585,0.9312290266094587,0.8816818927615185,c2m3_channel_synchronization,0.8825,0.7662020874023437,0.8714,0.7475348346710206,True,evaluated,True,True,True,False,0.0,-0.05460000000000009,0.5537,0.006599999999999939,0.0,-0.043333333333333335,,,,,,,,,,,,,,,,,,
rotated_mnist_25deg_N3_S8408,rotated_mnist,rotated_mnist_25deg,main,small_relu_cnn_no_batchnorm,3,8408,3,6000,10000,0.2,25.0,none,0.9155333333333333,0.926,0.8,True,bridge_claims_allowed,206922,1218048,0.6176246636443667,0.11460592357298806,0.21383101851851852,False,False,True,bridge_non_brauer_no_central_projective_candidate,0.8660254037844385,0.8477912478906585,0.9312290266094587,0.8816818927615185,positive_channel_scale,0.8266666666666667,0.681993195215861,0.8336,0.6763736154556275,True,evaluated,True,True,True,False,-0.037799999999999945,-0.09240000000000004,0.5159,-0.031200000000000006,-0.05583333333333329,-0.09916666666666663,reference_raw,1.0,inf,all,3.992329476294876,0.8971815781948905,0.10877370599689833,0.2431775419112526,0.19720907005924307,0.14557502367019062,1.4327707507836722,0.4286447145921113,,,,,,
rotated_mnist_25deg_N3_S8408,rotated_mnist,rotated_mnist_25deg,main,small_relu_cnn_no_batchnorm,3,8408,3,6000,10000,0.2,25.0,none,0.9155333333333333,0.926,0.8,True,bridge_claims_allowed,206922,1218048,0.6176246636443667,0.11460592357298806,0.21383101851851852,False,False,True,bridge_non_brauer_no_central_projective_candidate,0.8660254037844385,0.8477912478906585,0.9312290266094587,0.8816818927615185,shrinkage_channel_scale,0.8825,0.7662020874023437,0.8714,0.7475348346710206,True,evaluated,True,True,True,False,0.0,-0.05460000000000009,0.5537,0.006599999999999939,0.0,-0.043333333333333335,reference_shrinkage_validation_grid,0.0,0.5,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
rotated_mnist_25deg_N3_S8408,rotated_mnist,rotated_mnist_25deg,main,small_relu_cnn_no_batchnorm,3,8408,3,6000,10000,0.2,25.0,none,0.9155333333333333,0.926,0.8,True,bridge_claims_allowed,206922,1218048,0.6176246636443667,0.11460592357298806,0.21383101851851852,False,False,True,bridge_non_brauer_no_central_projective_candidate,0.8660254037844385,0.8477912478906585,0.9312290266094587,0.8816818927615185,global_channel_scale,0.8825,0.7662020874023437,0.8714,0.7475348346710206,True,evaluated,True,True,True,False,0.0,-0.05460000000000009,0.5537,0.006599999999999939,0.0,-0.043333333333333335,global_log_scale_sync_validation_grid,0.0,0.5,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
rotated_mnist_25deg_N3_S8408,rotated_mnist,rotated_mnist_25deg,main,small_relu_cnn_no_batchnorm,3,8408,3,6000,10000,0.2,25.0,none,0.9155333333333333,0.926,0.8,True,bridge_claims_allowed,206922,1218048,0.6176246636443667,0.11460592357298806,0.21383101851851852,False,False,True,bridge_non_brauer_no_central_projective_candidate,0.8660254037844385,0.8477912478906585,0.9312290266094587,0.8816818927615185,optimized_channel_scale,0.8833333333333333,0.7608728949228922,0.8766,0.74445207862854,True,evaluated,True,True,True,False,0.0052000000000000934,-0.0494,0.5589000000000001,0.011800000000000033,0.0008333333333333526,-0.04249999999999998,optimized_layer_grid_reference,0.5,0.5,fc1,0.0,0.0,0.0,0.0,0.01083222639327041,0.055002492450125375,0.0036107421310901367,0.01833416415004179,,,,,,
rotated_mnist_25deg_N3_S8408,rotated_mnist,rotated_mnist_25deg,main,small_relu_cnn_no_batchnorm,3,8408,3,6000,10000,0.2,25.0,none,0.9155333333333333,0.926,0.8,True,bridge_claims_allowed,206922,1218048,0.6176246636443667,0.11460592357298806,0.21383101851851852,False,False,True,bridge_non_brauer_no_central_projective_candidate,0.8660254037844385,0.8477912478906585,0.9312290266094587,0.8816818927615185,greedy_soup,0.9258333333333333,0.27406987905502317,0.926,0.2616921964406967,True,evaluated,False,True,True,True,0.05460000000000009,0.0,0.6083000000000001,0.06120000000000003,0.043333333333333335,0.0,,,,,,,,,,,,,"[""original:1""]",1.0,,,,
rotated_mnist_25deg_N3_S8408,rotated_mnist,rotated_mnist_25deg,main,small_relu_cnn_no_batchnorm,3,8408,3,6000,10000,0.2,25.0,none,0.9155333333333333,0.926,0.8,True,bridge_claims_allowed,206922,1218048,0.6176246636443667,0.11460592357298806,0.21383101851851852,False,False,True,bridge_non_brauer_no_central_projective_candidate,0.8660254037844385,0.8477912478906585,0.9312290266094587,0.8816818927615185,greedy_safe_selector,0.9258333333333333,0.27406987905502317,0.926,0.2616921964406967,True,evaluated,False,True,True,True,0.05460000000000009,0.0,0.6083000000000001,0.06120000000000003,0.043333333333333335,0.0,,,,,,,,,,,,,,,greedy_soup,optimized_channel_scale,-0.04249999999999998,False
rotated_mnist_25deg_N3_S8409,rotated_mnist,rotated_mnist_25deg,main,small_relu_cnn_no_batchnorm,3,8409,3,6000,10000,0.2,25.0,none,0.9076333333333334,0.9195,0.8,True,bridge_claims_allowed,206922,1218048,0.6576864586936103,0.1456298265637762,0.20949074074074073,False,False,True,bridge_non_brauer_no_central_projective_candidate,0.8660254037844385,0.8477912478906585,0.9478594305064438,0.8872253607271802,weight_average,0.2916666666666667,2.056233990987142,0.3064,2.0414920433044434,True,evaluated,False,True,True,False,-0.47,-0.6131,0.0,-0.48850000000000005,-0.48166666666666663,-0.6141666666666667,,,,,,,,,,,,,,,,,,
rotated_mnist_25deg_N3_S8409,rotated_mnist,rotated_mnist_25deg,main,small_relu_cnn_no_batchnorm,3,8409,3,6000,10000,0.2,25.0,none,0.9076333333333334,0.9195,0.8,True,bridge_claims_allowed,206922,1218048,0.6576864586936103,0.1456298265637762,0.20949074074074073,False,False,True,bridge_non_brauer_no_central_projective_candidate,0.8660254037844385,0.8477912478906585,0.9478594305064438,0.8872253607271802,git_rebasin_channel_alignment,0.79,0.8429751205444336,0.7949,0.7838075773239136,True,evaluated,True,True,True,False,0.018500000000000072,-0.12459999999999993,0.48850000000000005,0.0,0.01666666666666672,-0.11583333333333334,,,,,,,,,,,,,,,,,,
rotated_mnist_25deg_N3_S8409,rotated_mnist,rotated_mnist_25deg,main,small_relu_cnn_no_batchnorm,3,8409,3,6000,10000,0.2,25.0,none,0.9076333333333334,0.9195,0.8,True,bridge_claims_allowed,206922,1218048,0.6576864586936103,0.1456298265637762,0.20949074074074073,False,False,True,bridge_non_brauer_no_central_projective_candidate,0.8660254037844385,0.8477912478906585,0.9478594305064438,0.8872253607271802,c2m3_channel_synchronization,0.7733333333333333,0.9079391797383626,0.7764,0.8551336258888245,True,evaluated,True,True,True,False,0.0,-0.1431,0.47,-0.018500000000000072,0.0,-0.13250000000000006,,,,,,,,,,,,,,,,,,
