residual_source,relation_set_id,aggregation_level,setting_id,dataset,architecture,n_models,width,domain_shift,matching,seed,relation_count,unique_triangle_count,unique_holonomy_count,observed_holonomy_order_lcm,v2_observed_order,v3_observed_order,primary_source,group_closure_status,group_order_if_exact,group_exponent_if_exact,v2_group_order_if_exact,v3_group_order_if_exact,v2_group_exponent_if_exact,v3_group_exponent_if_exact,noncentral_holonomy_score,relation_count_status,controlled_true_q,q_order,q_name,primary_type,primary_depth,prime_axis,is_prime_headline,is_depth_control,is_mixed_control,v_p_observed_order,eligible_by_observed_primary_depth,divides_primary_source,candidate_role,threshold_profile,activation_eligible_threshold_profile,relation_threshold,nontrivial_threshold,entropy_threshold,relation_violation_rate,quotient_holonomy_nontrivial_rate,quotient_holonomy_entropy,quotient_assignment_confidence,quotient_fit_status,assignment_strategy,quotient_certified,quotient_status,bootstrap_samples,bootstrap_meaningful,bootstrap_same_q_rate,bootstrap_same_primary_depth_rate,bootstrap_relation_violation_mean,bootstrap_relation_violation_std,bootstrap_holonomy_distribution_stability,bootstrap_nontrivial_rate_mean,bootstrap_nontrivial_rate_std
real,run::mnist_mlp_N4_W128_input_noise_monomial_activation_seed4205,run_id,mnist_mlp_N4_W128_input_noise_monomial_activation,mnist,mlp,4,128,input_noise,monomial_activation,4205,4,4,4,738118080,6,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9788810785978008,sufficient,,8,C8,2-primary,3,C2,False,True,False,6,True,True,depth_control,strict,True,0.01,0.1,0.1,0.0,1.0,0.5,1.0,heuristic_primary_residue_completion,holonomy_primary_residue_edge_completion,False,not_certified_or_wrong_factor,500,True,0.942,0.942,0.0,0.0,0.756,1.0,0.0
real,run::mnist_mlp_N4_W128_input_noise_monomial_activation_seed4205,run_id,mnist_mlp_N4_W128_input_noise_monomial_activation,mnist,mlp,4,128,input_noise,monomial_activation,4205,4,4,4,738118080,6,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9788810785978008,sufficient,,8,C8,2-primary,3,C2,False,True,False,6,True,True,depth_control,loose_diagnostic,False,0.05,0.05,0.0,0.0,1.0,0.5,1.0,heuristic_primary_residue_completion,holonomy_primary_residue_edge_completion,False,not_certified_or_wrong_factor,500,True,1.0,1.0,0.0,0.0,0.738,1.0,0.0
real,run::mnist_mlp_N4_W128_input_noise_monomial_activation_seed4205,run_id,mnist_mlp_N4_W128_input_noise_monomial_activation,mnist,mlp,4,128,input_noise,monomial_activation,4205,4,4,4,738118080,6,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9788810785978008,sufficient,,16,C16,2-primary,4,C2,False,True,False,6,True,True,depth_control,strict,True,0.01,0.1,0.1,0.0,1.0,0.375,1.0,heuristic_primary_residue_completion,holonomy_primary_residue_edge_completion,False,not_certified_or_wrong_factor,500,True,0.94,0.94,0.0,0.0,0.754,1.0,0.0
real,run::mnist_mlp_N4_W128_input_noise_monomial_activation_seed4205,run_id,mnist_mlp_N4_W128_input_noise_monomial_activation,mnist,mlp,4,128,input_noise,monomial_activation,4205,4,4,4,738118080,6,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9788810785978008,sufficient,,16,C16,2-primary,4,C2,False,True,False,6,True,True,depth_control,loose_diagnostic,False,0.05,0.05,0.0,0.0,1.0,0.375,1.0,heuristic_primary_residue_completion,holonomy_primary_residue_edge_completion,False,not_certified_or_wrong_factor,500,True,1.0,1.0,0.0,0.0,0.7555,1.0,0.0
real,run::mnist_mlp_N4_W128_input_noise_monomial_activation_seed4205,run_id,mnist_mlp_N4_W128_input_noise_monomial_activation,mnist,mlp,4,128,input_noise,monomial_activation,4205,4,4,4,738118080,6,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9788810785978008,sufficient,,32,C32,2-primary,5,C2,False,True,False,6,True,True,depth_control,strict,True,0.01,0.1,0.1,0.0,1.0,0.3,1.0,heuristic_primary_residue_completion,holonomy_primary_residue_edge_completion,False,not_certified_or_wrong_factor,500,True,0.928,0.928,0.0,0.0,0.7625,1.0,0.0
real,run::mnist_mlp_N4_W128_input_noise_monomial_activation_seed4205,run_id,mnist_mlp_N4_W128_input_noise_monomial_activation,mnist,mlp,4,128,input_noise,monomial_activation,4205,4,4,4,738118080,6,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9788810785978008,sufficient,,32,C32,2-primary,5,C2,False,True,False,6,True,True,depth_control,loose_diagnostic,False,0.05,0.05,0.0,0.0,1.0,0.3,1.0,heuristic_primary_residue_completion,holonomy_primary_residue_edge_completion,False,not_certified_or_wrong_factor,500,True,1.0,1.0,0.0,0.0,0.74,1.0,0.0
real,run::mnist_mlp_N4_W128_input_noise_monomial_activation_seed4205,run_id,mnist_mlp_N4_W128_input_noise_monomial_activation,mnist,mlp,4,128,input_noise,monomial_activation,4205,4,4,4,738118080,6,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9788810785978008,sufficient,,3,C3,3-primary,1,C3,True,False,False,2,True,True,prime_headline,strict,True,0.01,0.1,0.1,0.0,0.75,0.5118595071429147,1.0,heuristic_primary_residue_completion,holonomy_primary_residue_edge_completion,False,not_certified_or_wrong_factor,500,True,0.694,0.694,0.0,0.0,0.846,0.748,0.21233504737722736
real,run::mnist_mlp_N4_W128_input_noise_monomial_activation_seed4205,run_id,mnist_mlp_N4_W128_input_noise_monomial_activation,mnist,mlp,4,128,input_noise,monomial_activation,4205,4,4,4,738118080,6,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9788810785978008,sufficient,,3,C3,3-primary,1,C3,True,False,False,2,True,True,prime_headline,loose_diagnostic,False,0.05,0.05,0.0,0.0,0.75,0.5118595071429147,1.0,heuristic_primary_residue_completion,holonomy_primary_residue_edge_completion,False,not_certified_or_wrong_factor,500,True,0.994,0.994,0.0,0.0,0.8385,0.7505,0.21902212532702156
real,run::mnist_mlp_N4_W128_input_noise_monomial_activation_seed4205,run_id,mnist_mlp_N4_W128_input_noise_monomial_activation,mnist,mlp,4,128,input_noise,monomial_activation,4205,4,4,4,738118080,6,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9788810785978008,sufficient,,9,C9,3-primary,2,C3,False,True,False,2,True,True,depth_control,strict,True,0.01,0.1,0.1,0.0,0.75,0.473197315178593,1.0,heuristic_primary_residue_completion,holonomy_primary_residue_edge_completion,False,not_certified_or_wrong_factor,500,True,0.92,0.92,0.0,0.0,0.74,0.7445,0.22737226368355742
real,run::mnist_mlp_N4_W128_input_noise_monomial_activation_seed4205,run_id,mnist_mlp_N4_W128_input_noise_monomial_activation,mnist,mlp,4,128,input_noise,monomial_activation,4205,4,4,4,738118080,6,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9788810785978008,sufficient,,9,C9,3-primary,2,C3,False,True,False,2,True,True,depth_control,loose_diagnostic,False,0.05,0.05,0.0,0.0,0.75,0.473197315178593,1.0,heuristic_primary_residue_completion,holonomy_primary_residue_edge_completion,False,not_certified_or_wrong_factor,500,True,0.994,0.994,0.0,0.0,0.7495,0.735,0.22555875843561035
real,run::mnist_mlp_N4_W128_input_noise_monomial_activation_seed4205,run_id,mnist_mlp_N4_W128_input_noise_monomial_activation,mnist,mlp,4,128,input_noise,monomial_activation,4205,4,4,4,738118080,6,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9788810785978008,sufficient,,27,C27,3-primary,3,C3,False,True,False,2,False,False,wrong_prime_or_depth_control,strict,True,0.01,0.1,0.1,0.0,0.75,0.3154648767857287,1.0,heuristic_primary_residue_completion,holonomy_primary_residue_edge_completion,False,not_certified_or_wrong_factor,500,True,0.946,0.946,0.0,0.0,0.755,0.7485,0.21380874247025874
real,run::mnist_mlp_N4_W128_input_noise_monomial_activation_seed4205,run_id,mnist_mlp_N4_W128_input_noise_monomial_activation,mnist,mlp,4,128,input_noise,monomial_activation,4205,4,4,4,738118080,6,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9788810785978008,sufficient,,27,C27,3-primary,3,C3,False,True,False,2,False,False,wrong_prime_or_depth_control,loose_diagnostic,False,0.05,0.05,0.0,0.0,0.75,0.3154648767857287,1.0,heuristic_primary_residue_completion,holonomy_primary_residue_edge_completion,False,not_certified_or_wrong_factor,500,True,0.988,0.988,0.0,0.0,0.739,0.766,0.22548989197470812
real,run::mnist_mlp_N4_W128_input_noise_monomial_activation_seed4205,run_id,mnist_mlp_N4_W128_input_noise_monomial_activation,mnist,mlp,4,128,input_noise,monomial_activation,4205,4,4,4,738118080,6,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9788810785978008,sufficient,,6,C6,mixed,1,C2_then_C3,False,False,True,2,True,True,mixed_control,strict,True,0.01,0.1,0.1,0.0,1.0,0.3138452198949893,1.0,heuristic_primary_residue_completion,holonomy_primary_residue_edge_completion,False,not_certified_or_wrong_factor,500,True,0.674,0.674,0.0,0.0,0.831,1.0,0.0
real,run::mnist_mlp_N4_W128_input_noise_monomial_activation_seed4205,run_id,mnist_mlp_N4_W128_input_noise_monomial_activation,mnist,mlp,4,128,input_noise,monomial_activation,4205,4,4,4,738118080,6,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9788810785978008,sufficient,,6,C6,mixed,1,C2_then_C3,False,False,True,2,True,True,mixed_control,loose_diagnostic,False,0.05,0.05,0.0,0.0,1.0,0.3138452198949893,1.0,heuristic_primary_residue_completion,holonomy_primary_residue_edge_completion,False,not_certified_or_wrong_factor,500,True,1.0,1.0,0.0,0.0,0.841,1.0,0.0
real,run::mnist_mlp_N4_W128_input_noise_monomial_activation_seed4205,run_id,mnist_mlp_N4_W128_input_noise_monomial_activation,mnist,mlp,4,128,input_noise,monomial_activation,4205,4,4,4,738118080,6,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9788810785978008,sufficient,,12,C12,mixed,2,C2_then_C3,False,False,True,2,True,True,mixed_control,strict,True,0.01,0.1,0.1,0.0,1.0,0.4184144184766947,1.0,heuristic_primary_residue_completion,holonomy_primary_residue_edge_completion,False,not_certified_or_wrong_factor,500,True,0.94,0.94,0.0,0.0,0.7495,1.0,0.0
real,run::mnist_mlp_N4_W128_input_noise_monomial_activation_seed4205,run_id,mnist_mlp_N4_W128_input_noise_monomial_activation,mnist,mlp,4,128,input_noise,monomial_activation,4205,4,4,4,738118080,6,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9788810785978008,sufficient,,12,C12,mixed,2,C2_then_C3,False,False,True,2,True,True,mixed_control,loose_diagnostic,False,0.05,0.05,0.0,0.0,1.0,0.4184144184766947,1.0,heuristic_primary_residue_completion,holonomy_primary_residue_edge_completion,False,not_certified_or_wrong_factor,500,True,1.0,1.0,0.0,0.0,0.7435,1.0,0.0
real,run::mnist_mlp_N4_W128_input_noise_monomial_activation_seed4205,run_id,mnist_mlp_N4_W128_input_noise_monomial_activation,mnist,mlp,4,128,input_noise,monomial_activation,4205,4,4,4,738118080,6,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9788810785978008,sufficient,,18,C18,mixed,2,C2_then_C3,False,False,True,2,True,True,mixed_control,strict,True,0.01,0.1,0.1,0.0,1.0,0.3597186998521972,1.0,heuristic_primary_residue_completion,holonomy_primary_residue_edge_completion,False,not_certified_or_wrong_factor,500,True,0.91,0.91,0.0,0.0,0.7445,1.0,0.0
real,run::mnist_mlp_N4_W128_input_noise_monomial_activation_seed4205,run_id,mnist_mlp_N4_W128_input_noise_monomial_activation,mnist,mlp,4,128,input_noise,monomial_activation,4205,4,4,4,738118080,6,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9788810785978008,sufficient,,18,C18,mixed,2,C2_then_C3,False,False,True,2,True,True,mixed_control,loose_diagnostic,False,0.05,0.05,0.0,0.0,1.0,0.3597186998521972,1.0,heuristic_primary_residue_completion,holonomy_primary_residue_edge_completion,False,not_certified_or_wrong_factor,500,True,1.0,1.0,0.0,0.0,0.7475,1.0,0.0
real,run::mnist_mlp_N4_W128_input_noise_monomial_activation_seed4205,run_id,mnist_mlp_N4_W128_input_noise_monomial_activation,mnist,mlp,4,128,input_noise,monomial_activation,4205,4,4,4,738118080,6,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9788810785978008,sufficient,,36,C36,mixed,2,C2_then_C3,False,False,True,2,True,True,mixed_control,strict,True,0.01,0.1,0.1,0.0,1.0,0.3868528072345416,1.0,heuristic_primary_residue_completion,holonomy_primary_residue_edge_completion,False,not_certified_or_wrong_factor,500,True,0.988,0.988,0.0,0.0,0.6795,1.0,0.0
real,run::mnist_mlp_N4_W128_input_noise_monomial_activation_seed4205,run_id,mnist_mlp_N4_W128_input_noise_monomial_activation,mnist,mlp,4,128,input_noise,monomial_activation,4205,4,4,4,738118080,6,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9788810785978008,sufficient,,36,C36,mixed,2,C2_then_C3,False,False,True,2,True,True,mixed_control,loose_diagnostic,False,0.05,0.05,0.0,0.0,1.0,0.3868528072345416,1.0,heuristic_primary_residue_completion,holonomy_primary_residue_edge_completion,False,not_certified_or_wrong_factor,500,True,1.0,1.0,0.0,0.0,0.6895,1.0,0.0
real,run::mnist_mlp_N4_W128_none_monomial_activation_seed4205,run_id,mnist_mlp_N4_W128_none_monomial_activation,mnist,mlp,4,128,none,monomial_activation,4205,4,4,4,343742178780,2,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9774224878748661,sufficient,,2,C2,2-primary,1,C2,True,False,False,2,True,True,prime_headline,strict,True,0.01,0.1,0.1,0.0,1.0,0.0,1.0,heuristic_primary_residue_completion,holonomy_primary_residue_edge_completion,False,not_certified_or_wrong_factor,500,True,0.0,0.0,0.0,0.0,1.0,1.0,0.0
real,run::mnist_mlp_N4_W128_none_monomial_activation_seed4205,run_id,mnist_mlp_N4_W128_none_monomial_activation,mnist,mlp,4,128,none,monomial_activation,4205,4,4,4,343742178780,2,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9774224878748661,sufficient,,2,C2,2-primary,1,C2,True,False,False,2,True,True,prime_headline,loose_diagnostic,False,0.05,0.05,0.0,0.0,1.0,0.0,1.0,heuristic_primary_residue_completion,holonomy_primary_residue_edge_completion,False,not_certified_or_wrong_factor,500,True,1.0,1.0,0.0,0.0,1.0,1.0,0.0
real,run::mnist_mlp_N4_W128_none_monomial_activation_seed4205,run_id,mnist_mlp_N4_W128_none_monomial_activation,mnist,mlp,4,128,none,monomial_activation,4205,4,4,4,343742178780,2,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9774224878748661,sufficient,,4,C4,2-primary,2,C2,False,True,False,2,True,True,depth_control,strict,True,0.01,0.1,0.1,0.0,1.0,0.4056390622295664,1.0,heuristic_primary_residue_completion,holonomy_primary_residue_edge_completion,False,not_certified_or_wrong_factor,500,True,0.696,0.696,0.0,0.0,0.84,1.0,0.0
real,run::mnist_mlp_N4_W128_none_monomial_activation_seed4205,run_id,mnist_mlp_N4_W128_none_monomial_activation,mnist,mlp,4,128,none,monomial_activation,4205,4,4,4,343742178780,2,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9774224878748661,sufficient,,4,C4,2-primary,2,C2,False,True,False,2,True,True,depth_control,loose_diagnostic,False,0.05,0.05,0.0,0.0,1.0,0.4056390622295664,1.0,heuristic_primary_residue_completion,holonomy_primary_residue_edge_completion,False,not_certified_or_wrong_factor,500,True,1.0,1.0,0.0,0.0,0.839,1.0,0.0
real,run::mnist_mlp_N4_W128_none_monomial_activation_seed4205,run_id,mnist_mlp_N4_W128_none_monomial_activation,mnist,mlp,4,128,none,monomial_activation,4205,4,4,4,343742178780,2,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9774224878748661,sufficient,,8,C8,2-primary,3,C2,False,True,False,2,False,False,wrong_prime_or_depth_control,strict,True,0.01,0.1,0.1,0.0,1.0,0.2704260414863776,1.0,heuristic_primary_residue_completion,holonomy_primary_residue_edge_completion,False,not_certified_or_wrong_factor,500,True,0.696,0.696,0.0,0.0,0.841,1.0,0.0
real,run::mnist_mlp_N4_W128_none_monomial_activation_seed4205,run_id,mnist_mlp_N4_W128_none_monomial_activation,mnist,mlp,4,128,none,monomial_activation,4205,4,4,4,343742178780,2,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9774224878748661,sufficient,,8,C8,2-primary,3,C2,False,True,False,2,False,False,wrong_prime_or_depth_control,loose_diagnostic,False,0.05,0.05,0.0,0.0,1.0,0.2704260414863776,1.0,heuristic_primary_residue_completion,holonomy_primary_residue_edge_completion,False,not_certified_or_wrong_factor,500,True,1.0,1.0,0.0,0.0,0.845,1.0,0.0
real,run::mnist_mlp_N4_W128_none_monomial_activation_seed4205,run_id,mnist_mlp_N4_W128_none_monomial_activation,mnist,mlp,4,128,none,monomial_activation,4205,4,4,4,343742178780,2,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9774224878748661,sufficient,,16,C16,2-primary,4,C2,False,True,False,2,False,False,wrong_prime_or_depth_control,strict,True,0.01,0.1,0.1,0.0,1.0,0.2028195311147832,1.0,heuristic_primary_residue_completion,holonomy_primary_residue_edge_completion,False,not_certified_or_wrong_factor,500,True,0.644,0.644,0.0,0.0,0.8375,1.0,0.0
real,run::mnist_mlp_N4_W128_none_monomial_activation_seed4205,run_id,mnist_mlp_N4_W128_none_monomial_activation,mnist,mlp,4,128,none,monomial_activation,4205,4,4,4,343742178780,2,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9774224878748661,sufficient,,16,C16,2-primary,4,C2,False,True,False,2,False,False,wrong_prime_or_depth_control,loose_diagnostic,False,0.05,0.05,0.0,0.0,1.0,0.2028195311147832,1.0,heuristic_primary_residue_completion,holonomy_primary_residue_edge_completion,False,not_certified_or_wrong_factor,500,True,1.0,1.0,0.0,0.0,0.848,1.0,0.0
real,run::mnist_mlp_N4_W128_none_monomial_activation_seed4205,run_id,mnist_mlp_N4_W128_none_monomial_activation,mnist,mlp,4,128,none,monomial_activation,4205,4,4,4,343742178780,2,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9774224878748661,sufficient,,32,C32,2-primary,5,C2,False,True,False,2,False,False,wrong_prime_or_depth_control,strict,True,0.01,0.1,0.1,0.0,1.0,0.16225562489182654,1.0,heuristic_primary_residue_completion,holonomy_primary_residue_edge_completion,False,not_certified_or_wrong_factor,500,True,0.688,0.688,0.0,0.0,0.8485,1.0,0.0
real,run::mnist_mlp_N4_W128_none_monomial_activation_seed4205,run_id,mnist_mlp_N4_W128_none_monomial_activation,mnist,mlp,4,128,none,monomial_activation,4205,4,4,4,343742178780,2,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9774224878748661,sufficient,,32,C32,2-primary,5,C2,False,True,False,2,False,False,wrong_prime_or_depth_control,loose_diagnostic,False,0.05,0.05,0.0,0.0,1.0,0.16225562489182654,1.0,heuristic_primary_residue_completion,holonomy_primary_residue_edge_completion,False,not_certified_or_wrong_factor,500,True,1.0,1.0,0.0,0.0,0.8485,1.0,0.0
real,run::mnist_mlp_N4_W128_none_monomial_activation_seed4205,run_id,mnist_mlp_N4_W128_none_monomial_activation,mnist,mlp,4,128,none,monomial_activation,4205,4,4,4,343742178780,2,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9774224878748661,sufficient,,3,C3,3-primary,1,C3,True,False,False,2,True,True,prime_headline,strict,True,0.01,0.1,0.1,0.0,0.5,0.6309297535714574,1.0,heuristic_primary_residue_completion,holonomy_primary_residue_edge_completion,True,certified_primary,500,True,0.898,0.898,0.0,0.0,0.8215,0.4795,0.23889095373318578
real,run::mnist_mlp_N4_W128_none_monomial_activation_seed4205,run_id,mnist_mlp_N4_W128_none_monomial_activation,mnist,mlp,4,128,none,monomial_activation,4205,4,4,4,343742178780,2,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9774224878748661,sufficient,,3,C3,3-primary,1,C3,True,False,False,2,True,True,prime_headline,loose_diagnostic,False,0.05,0.05,0.0,0.0,0.5,0.6309297535714574,1.0,heuristic_primary_residue_completion,holonomy_primary_residue_edge_completion,False,not_certified_or_wrong_factor,500,True,0.914,0.914,0.0,0.0,0.8065,0.4805,0.2576383220912992
real,run::mnist_mlp_N4_W128_none_monomial_activation_seed4205,run_id,mnist_mlp_N4_W128_none_monomial_activation,mnist,mlp,4,128,none,monomial_activation,4205,4,4,4,343742178780,2,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9774224878748661,sufficient,,9,C9,3-primary,2,C3,False,True,False,2,True,True,depth_control,strict,True,0.01,0.1,0.1,0.0,0.5,0.473197315178593,1.0,heuristic_primary_residue_completion,holonomy_primary_residue_edge_completion,False,not_certified_or_wrong_factor,500,True,0.928,0.928,0.0,0.0,0.747,0.4975,0.24183821336357444
real,run::mnist_mlp_N4_W128_none_monomial_activation_seed4205,run_id,mnist_mlp_N4_W128_none_monomial_activation,mnist,mlp,4,128,none,monomial_activation,4205,4,4,4,343742178780,2,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9774224878748661,sufficient,,9,C9,3-primary,2,C3,False,True,False,2,True,True,depth_control,loose_diagnostic,False,0.05,0.05,0.0,0.0,0.5,0.473197315178593,1.0,heuristic_primary_residue_completion,holonomy_primary_residue_edge_completion,False,not_certified_or_wrong_factor,500,True,0.94,0.94,0.0,0.0,0.756,0.5145,0.24806818750356244
real,run::mnist_mlp_N4_W128_none_monomial_activation_seed4205,run_id,mnist_mlp_N4_W128_none_monomial_activation,mnist,mlp,4,128,none,monomial_activation,4205,4,4,4,343742178780,2,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9774224878748661,sufficient,,27,C27,3-primary,3,C3,False,True,False,2,False,False,wrong_prime_or_depth_control,strict,True,0.01,0.1,0.1,0.0,0.5,0.3154648767857287,1.0,heuristic_primary_residue_completion,holonomy_primary_residue_edge_completion,False,not_certified_or_wrong_factor,500,True,0.922,0.922,0.0,0.0,0.744,0.4905,0.25280936523455894
real,run::mnist_mlp_N4_W128_none_monomial_activation_seed4205,run_id,mnist_mlp_N4_W128_none_monomial_activation,mnist,mlp,4,128,none,monomial_activation,4205,4,4,4,343742178780,2,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9774224878748661,sufficient,,27,C27,3-primary,3,C3,False,True,False,2,False,False,wrong_prime_or_depth_control,loose_diagnostic,False,0.05,0.05,0.0,0.0,0.5,0.3154648767857287,1.0,heuristic_primary_residue_completion,holonomy_primary_residue_edge_completion,False,not_certified_or_wrong_factor,500,True,0.95,0.95,0.0,0.0,0.7505,0.5075,0.24482366563408248
