setting_id,run_id,dataset,task_preset,architecture,width,n_tasks,seed,base_epochs,finetune_epochs,max_train_samples,max_test_samples,task_definitions_json,task_vector_sign_conflict_fraction,task_vector_active_fraction,task_vector_mean_pairwise_cosine,task_vector_min_pairwise_cosine,triangle_cycle_score,sync_disagreement,method,candidate_kind,candidate_rank,candidate_model_index,candidate_params_json,scale,density,drop_rate,validation_accuracy,validation_loss,accepted,selected,decision_reason,uses_test_metrics_for_selection
mnist_mnist_four_subsets_mlp2_W128_N4,mnist_mnist_four_subsets_mlp2_W128_N4_seed7303,mnist,mnist_four_subsets,mlp2,128,4,7303,3,2,6000,2000,"[{""classes"":[0,1,2,3,4],""task_name"":""digits_0_4"",""test_samples"":600,""train_samples"":1800,""val_samples"":600},{""classes"":[5,6,7,8,9],""task_name"":""digits_5_9"",""test_samples"":600,""train_samples"":1800,""val_samples"":578},{""classes"":[0,2,4,6,8],""task_name"":""even_digits"",""test_samples"":600,""train_samples"":1800,""val_samples"":600},{""classes"":[1,3,5,7,9],""task_name"":""odd_digits"",""test_samples"":600,""train_samples"":1800,""val_samples"":589}]",0.7987064900988069,0.8248423259667574,-0.0689549474031462,-0.4649532002258073,0.0,0.0,task_arithmetic,validation_hyperparameter_grid,1,,"{""scale"":0.25}",0.25,,,0.8860319966396625,0.3900541100601917,False,False,not_selected_validation_grid,False
mnist_mnist_four_subsets_mlp2_W128_N4,mnist_mnist_four_subsets_mlp2_W128_N4_seed7303,mnist,mnist_four_subsets,mlp2,128,4,7303,3,2,6000,2000,"[{""classes"":[0,1,2,3,4],""task_name"":""digits_0_4"",""test_samples"":600,""train_samples"":1800,""val_samples"":600},{""classes"":[5,6,7,8,9],""task_name"":""digits_5_9"",""test_samples"":600,""train_samples"":1800,""val_samples"":578},{""classes"":[0,2,4,6,8],""task_name"":""even_digits"",""test_samples"":600,""train_samples"":1800,""val_samples"":600},{""classes"":[1,3,5,7,9],""task_name"":""odd_digits"",""test_samples"":600,""train_samples"":1800,""val_samples"":589}]",0.7987064900988069,0.8248423259667574,-0.0689549474031462,-0.4649532002258073,0.0,0.0,task_arithmetic,validation_hyperparameter_grid,2,,"{""scale"":0.5}",0.5,,,0.8843180483019133,0.38683800622221,False,False,not_selected_validation_grid,False
mnist_mnist_four_subsets_mlp2_W128_N4,mnist_mnist_four_subsets_mlp2_W128_N4_seed7303,mnist,mnist_four_subsets,mlp2,128,4,7303,3,2,6000,2000,"[{""classes"":[0,1,2,3,4],""task_name"":""digits_0_4"",""test_samples"":600,""train_samples"":1800,""val_samples"":600},{""classes"":[5,6,7,8,9],""task_name"":""digits_5_9"",""test_samples"":600,""train_samples"":1800,""val_samples"":578},{""classes"":[0,2,4,6,8],""task_name"":""even_digits"",""test_samples"":600,""train_samples"":1800,""val_samples"":600},{""classes"":[1,3,5,7,9],""task_name"":""odd_digits"",""test_samples"":600,""train_samples"":1800,""val_samples"":589}]",0.7987064900988069,0.8248423259667574,-0.0689549474031462,-0.4649532002258073,0.0,0.0,task_arithmetic,validation_hyperparameter_grid,3,,"{""scale"":0.75}",0.75,,,0.8868416891374546,0.3851721787330422,True,True,selected_by_validation_accuracy_then_loss,False
mnist_mnist_four_subsets_mlp2_W128_N4,mnist_mnist_four_subsets_mlp2_W128_N4_seed7303,mnist,mnist_four_subsets,mlp2,128,4,7303,3,2,6000,2000,"[{""classes"":[0,1,2,3,4],""task_name"":""digits_0_4"",""test_samples"":600,""train_samples"":1800,""val_samples"":600},{""classes"":[5,6,7,8,9],""task_name"":""digits_5_9"",""test_samples"":600,""train_samples"":1800,""val_samples"":578},{""classes"":[0,2,4,6,8],""task_name"":""even_digits"",""test_samples"":600,""train_samples"":1800,""val_samples"":600},{""classes"":[1,3,5,7,9],""task_name"":""odd_digits"",""test_samples"":600,""train_samples"":1800,""val_samples"":589}]",0.7987064900988069,0.8248423259667574,-0.0689549474031462,-0.4649532002258073,0.0,0.0,task_arithmetic,validation_hyperparameter_grid,4,,"{""scale"":1.0}",1.0,,,0.8817474219788783,0.3850251992328773,False,False,not_selected_validation_grid,False
mnist_mnist_four_subsets_mlp2_W128_N4,mnist_mnist_four_subsets_mlp2_W128_N4_seed7303,mnist,mnist_four_subsets,mlp2,128,4,7303,3,2,6000,2000,"[{""classes"":[0,1,2,3,4],""task_name"":""digits_0_4"",""test_samples"":600,""train_samples"":1800,""val_samples"":600},{""classes"":[5,6,7,8,9],""task_name"":""digits_5_9"",""test_samples"":600,""train_samples"":1800,""val_samples"":578},{""classes"":[0,2,4,6,8],""task_name"":""even_digits"",""test_samples"":600,""train_samples"":1800,""val_samples"":600},{""classes"":[1,3,5,7,9],""task_name"":""odd_digits"",""test_samples"":600,""train_samples"":1800,""val_samples"":589}]",0.7987064900988069,0.8248423259667574,-0.0689549474031462,-0.4649532002258073,0.0,0.0,task_arithmetic,validation_hyperparameter_grid,5,,"{""scale"":1.25}",1.25,,,0.8808668069744626,0.38633579645505,False,False,not_selected_validation_grid,False
mnist_mnist_four_subsets_mlp2_W128_N4,mnist_mnist_four_subsets_mlp2_W128_N4_seed7303,mnist,mnist_four_subsets,mlp2,128,4,7303,3,2,6000,2000,"[{""classes"":[0,1,2,3,4],""task_name"":""digits_0_4"",""test_samples"":600,""train_samples"":1800,""val_samples"":600},{""classes"":[5,6,7,8,9],""task_name"":""digits_5_9"",""test_samples"":600,""train_samples"":1800,""val_samples"":578},{""classes"":[0,2,4,6,8],""task_name"":""even_digits"",""test_samples"":600,""train_samples"":1800,""val_samples"":600},{""classes"":[1,3,5,7,9],""task_name"":""odd_digits"",""test_samples"":600,""train_samples"":1800,""val_samples"":589}]",0.7987064900988069,0.8248423259667574,-0.0689549474031462,-0.4649532002258073,0.0,0.0,ties_merging,validation_hyperparameter_grid,1,,"{""density"":0.2,""scale"":0.5}",0.5,0.2,,0.8641592571813506,0.4273099969694018,False,False,not_selected_validation_grid,False
mnist_mnist_four_subsets_mlp2_W128_N4,mnist_mnist_four_subsets_mlp2_W128_N4_seed7303,mnist,mnist_four_subsets,mlp2,128,4,7303,3,2,6000,2000,"[{""classes"":[0,1,2,3,4],""task_name"":""digits_0_4"",""test_samples"":600,""train_samples"":1800,""val_samples"":600},{""classes"":[5,6,7,8,9],""task_name"":""digits_5_9"",""test_samples"":600,""train_samples"":1800,""val_samples"":578},{""classes"":[0,2,4,6,8],""task_name"":""even_digits"",""test_samples"":600,""train_samples"":1800,""val_samples"":600},{""classes"":[1,3,5,7,9],""task_name"":""odd_digits"",""test_samples"":600,""train_samples"":1800,""val_samples"":589}]",0.7987064900988069,0.8248423259667574,-0.0689549474031462,-0.4649532002258073,0.0,0.0,ties_merging,validation_hyperparameter_grid,2,,"{""density"":0.2,""scale"":1.0}",1.0,0.2,,0.8070328670767218,0.5501911296661708,False,False,not_selected_validation_grid,False
mnist_mnist_four_subsets_mlp2_W128_N4,mnist_mnist_four_subsets_mlp2_W128_N4_seed7303,mnist,mnist_four_subsets,mlp2,128,4,7303,3,2,6000,2000,"[{""classes"":[0,1,2,3,4],""task_name"":""digits_0_4"",""test_samples"":600,""train_samples"":1800,""val_samples"":600},{""classes"":[5,6,7,8,9],""task_name"":""digits_5_9"",""test_samples"":600,""train_samples"":1800,""val_samples"":578},{""classes"":[0,2,4,6,8],""task_name"":""even_digits"",""test_samples"":600,""train_samples"":1800,""val_samples"":600},{""classes"":[1,3,5,7,9],""task_name"":""odd_digits"",""test_samples"":600,""train_samples"":1800,""val_samples"":589}]",0.7987064900988069,0.8248423259667574,-0.0689549474031462,-0.4649532002258073,0.0,0.0,ties_merging,validation_hyperparameter_grid,3,,"{""density"":0.2,""scale"":1.25}",1.25,0.2,,0.7683908198753386,0.6487623653920616,False,False,not_selected_validation_grid,False
mnist_mnist_four_subsets_mlp2_W128_N4,mnist_mnist_four_subsets_mlp2_W128_N4_seed7303,mnist,mnist_four_subsets,mlp2,128,4,7303,3,2,6000,2000,"[{""classes"":[0,1,2,3,4],""task_name"":""digits_0_4"",""test_samples"":600,""train_samples"":1800,""val_samples"":600},{""classes"":[5,6,7,8,9],""task_name"":""digits_5_9"",""test_samples"":600,""train_samples"":1800,""val_samples"":578},{""classes"":[0,2,4,6,8],""task_name"":""even_digits"",""test_samples"":600,""train_samples"":1800,""val_samples"":600},{""classes"":[1,3,5,7,9],""task_name"":""odd_digits"",""test_samples"":600,""train_samples"":1800,""val_samples"":589}]",0.7987064900988069,0.8248423259667574,-0.0689549474031462,-0.4649532002258073,0.0,0.0,ties_merging,validation_hyperparameter_grid,4,,"{""density"":0.5,""scale"":0.5}",0.5,0.5,,0.8761730510140738,0.4012170690255816,False,False,not_selected_validation_grid,False
mnist_mnist_four_subsets_mlp2_W128_N4,mnist_mnist_four_subsets_mlp2_W128_N4_seed7303,mnist,mnist_four_subsets,mlp2,128,4,7303,3,2,6000,2000,"[{""classes"":[0,1,2,3,4],""task_name"":""digits_0_4"",""test_samples"":600,""train_samples"":1800,""val_samples"":600},{""classes"":[5,6,7,8,9],""task_name"":""digits_5_9"",""test_samples"":600,""train_samples"":1800,""val_samples"":578},{""classes"":[0,2,4,6,8],""task_name"":""even_digits"",""test_samples"":600,""train_samples"":1800,""val_samples"":600},{""classes"":[1,3,5,7,9],""task_name"":""odd_digits"",""test_samples"":600,""train_samples"":1800,""val_samples"":589}]",0.7987064900988069,0.8248423259667574,-0.0689549474031462,-0.4649532002258073,0.0,0.0,ties_merging,validation_hyperparameter_grid,5,,"{""density"":0.5,""scale"":1.0}",1.0,0.5,,0.8446152256967903,0.4649357132233837,False,False,not_selected_validation_grid,False
mnist_mnist_four_subsets_mlp2_W128_N4,mnist_mnist_four_subsets_mlp2_W128_N4_seed7303,mnist,mnist_four_subsets,mlp2,128,4,7303,3,2,6000,2000,"[{""classes"":[0,1,2,3,4],""task_name"":""digits_0_4"",""test_samples"":600,""train_samples"":1800,""val_samples"":600},{""classes"":[5,6,7,8,9],""task_name"":""digits_5_9"",""test_samples"":600,""train_samples"":1800,""val_samples"":578},{""classes"":[0,2,4,6,8],""task_name"":""even_digits"",""test_samples"":600,""train_samples"":1800,""val_samples"":600},{""classes"":[1,3,5,7,9],""task_name"":""odd_digits"",""test_samples"":600,""train_samples"":1800,""val_samples"":589}]",0.7987064900988069,0.8248423259667574,-0.0689549474031462,-0.4649532002258073,0.0,0.0,ties_merging,validation_hyperparameter_grid,6,,"{""density"":0.5,""scale"":1.25}",1.25,0.5,,0.8203849236189033,0.5201836936210661,False,False,not_selected_validation_grid,False
mnist_mnist_four_subsets_mlp2_W128_N4,mnist_mnist_four_subsets_mlp2_W128_N4_seed7303,mnist,mnist_four_subsets,mlp2,128,4,7303,3,2,6000,2000,"[{""classes"":[0,1,2,3,4],""task_name"":""digits_0_4"",""test_samples"":600,""train_samples"":1800,""val_samples"":600},{""classes"":[5,6,7,8,9],""task_name"":""digits_5_9"",""test_samples"":600,""train_samples"":1800,""val_samples"":578},{""classes"":[0,2,4,6,8],""task_name"":""even_digits"",""test_samples"":600,""train_samples"":1800,""val_samples"":600},{""classes"":[1,3,5,7,9],""task_name"":""odd_digits"",""test_samples"":600,""train_samples"":1800,""val_samples"":589}]",0.7987064900988069,0.8248423259667574,-0.0689549474031462,-0.4649532002258073,0.0,0.0,ties_merging,validation_hyperparameter_grid,7,,"{""density"":1.0,""scale"":0.5}",0.5,1.0,,0.8778950770860626,0.3985217413022857,True,True,selected_by_validation_accuracy_then_loss,False
mnist_mnist_four_subsets_mlp2_W128_N4,mnist_mnist_four_subsets_mlp2_W128_N4_seed7303,mnist,mnist_four_subsets,mlp2,128,4,7303,3,2,6000,2000,"[{""classes"":[0,1,2,3,4],""task_name"":""digits_0_4"",""test_samples"":600,""train_samples"":1800,""val_samples"":600},{""classes"":[5,6,7,8,9],""task_name"":""digits_5_9"",""test_samples"":600,""train_samples"":1800,""val_samples"":578},{""classes"":[0,2,4,6,8],""task_name"":""even_digits"",""test_samples"":600,""train_samples"":1800,""val_samples"":600},{""classes"":[1,3,5,7,9],""task_name"":""odd_digits"",""test_samples"":600,""train_samples"":1800,""val_samples"":589}]",0.7987064900988069,0.8248423259667574,-0.0689549474031462,-0.4649532002258073,0.0,0.0,ties_merging,validation_hyperparameter_grid,8,,"{""density"":1.0,""scale"":1.0}",1.0,1.0,,0.8497810077291678,0.4493080748898294,False,False,not_selected_validation_grid,False
mnist_mnist_four_subsets_mlp2_W128_N4,mnist_mnist_four_subsets_mlp2_W128_N4_seed7303,mnist,mnist_four_subsets,mlp2,128,4,7303,3,2,6000,2000,"[{""classes"":[0,1,2,3,4],""task_name"":""digits_0_4"",""test_samples"":600,""train_samples"":1800,""val_samples"":600},{""classes"":[5,6,7,8,9],""task_name"":""digits_5_9"",""test_samples"":600,""train_samples"":1800,""val_samples"":578},{""classes"":[0,2,4,6,8],""task_name"":""even_digits"",""test_samples"":600,""train_samples"":1800,""val_samples"":600},{""classes"":[1,3,5,7,9],""task_name"":""odd_digits"",""test_samples"":600,""train_samples"":1800,""val_samples"":589}]",0.7987064900988069,0.8248423259667574,-0.0689549474031462,-0.4649532002258073,0.0,0.0,ties_merging,validation_hyperparameter_grid,9,,"{""density"":1.0,""scale"":1.25}",1.25,1.0,,0.83148638387743,0.4942161659428638,False,False,not_selected_validation_grid,False
mnist_mnist_four_subsets_mlp2_W128_N4,mnist_mnist_four_subsets_mlp2_W128_N4_seed7303,mnist,mnist_four_subsets,mlp2,128,4,7303,3,2,6000,2000,"[{""classes"":[0,1,2,3,4],""task_name"":""digits_0_4"",""test_samples"":600,""train_samples"":1800,""val_samples"":600},{""classes"":[5,6,7,8,9],""task_name"":""digits_5_9"",""test_samples"":600,""train_samples"":1800,""val_samples"":578},{""classes"":[0,2,4,6,8],""task_name"":""even_digits"",""test_samples"":600,""train_samples"":1800,""val_samples"":600},{""classes"":[1,3,5,7,9],""task_name"":""odd_digits"",""test_samples"":600,""train_samples"":1800,""val_samples"":589}]",0.7987064900988069,0.8248423259667574,-0.0689549474031462,-0.4649532002258073,0.0,0.0,dare,validation_hyperparameter_grid,1,,"{""drop_rate"":0.1,""scale"":0.5}",0.5,,0.1,0.8843180483019133,0.3866800718181643,False,False,not_selected_validation_grid,False
mnist_mnist_four_subsets_mlp2_W128_N4,mnist_mnist_four_subsets_mlp2_W128_N4_seed7303,mnist,mnist_four_subsets,mlp2,128,4,7303,3,2,6000,2000,"[{""classes"":[0,1,2,3,4],""task_name"":""digits_0_4"",""test_samples"":600,""train_samples"":1800,""val_samples"":600},{""classes"":[5,6,7,8,9],""task_name"":""digits_5_9"",""test_samples"":600,""train_samples"":1800,""val_samples"":578},{""classes"":[0,2,4,6,8],""task_name"":""even_digits"",""test_samples"":600,""train_samples"":1800,""val_samples"":600},{""classes"":[1,3,5,7,9],""task_name"":""odd_digits"",""test_samples"":600,""train_samples"":1800,""val_samples"":589}]",0.7987064900988069,0.8248423259667574,-0.0689549474031462,-0.4649532002258073,0.0,0.0,dare,validation_hyperparameter_grid,2,,"{""drop_rate"":0.1,""scale"":1.0}",1.0,,0.1,0.8834613703166276,0.3839548436915024,False,False,not_selected_validation_grid,False
mnist_mnist_four_subsets_mlp2_W128_N4,mnist_mnist_four_subsets_mlp2_W128_N4_seed7303,mnist,mnist_four_subsets,mlp2,128,4,7303,3,2,6000,2000,"[{""classes"":[0,1,2,3,4],""task_name"":""digits_0_4"",""test_samples"":600,""train_samples"":1800,""val_samples"":600},{""classes"":[5,6,7,8,9],""task_name"":""digits_5_9"",""test_samples"":600,""train_samples"":1800,""val_samples"":578},{""classes"":[0,2,4,6,8],""task_name"":""even_digits"",""test_samples"":600,""train_samples"":1800,""val_samples"":600},{""classes"":[1,3,5,7,9],""task_name"":""odd_digits"",""test_samples"":600,""train_samples"":1800,""val_samples"":589}]",0.7987064900988069,0.8248423259667574,-0.0689549474031462,-0.4649532002258073,0.0,0.0,dare,validation_hyperparameter_grid,3,,"{""drop_rate"":0.1,""scale"":1.25}",1.25,,0.1,0.8834377294810865,0.3863388054987157,False,False,not_selected_validation_grid,False
mnist_mnist_four_subsets_mlp2_W128_N4,mnist_mnist_four_subsets_mlp2_W128_N4_seed7303,mnist,mnist_four_subsets,mlp2,128,4,7303,3,2,6000,2000,"[{""classes"":[0,1,2,3,4],""task_name"":""digits_0_4"",""test_samples"":600,""train_samples"":1800,""val_samples"":600},{""classes"":[5,6,7,8,9],""task_name"":""digits_5_9"",""test_samples"":600,""train_samples"":1800,""val_samples"":578},{""classes"":[0,2,4,6,8],""task_name"":""even_digits"",""test_samples"":600,""train_samples"":1800,""val_samples"":600},{""classes"":[1,3,5,7,9],""task_name"":""odd_digits"",""test_samples"":600,""train_samples"":1800,""val_samples"":589}]",0.7987064900988069,0.8248423259667574,-0.0689549474031462,-0.4649532002258073,0.0,0.0,dare,validation_hyperparameter_grid,4,,"{""drop_rate"":0.3,""scale"":0.5}",0.5,,0.3,0.8843180483019133,0.3869863314347287,False,False,not_selected_validation_grid,False
mnist_mnist_four_subsets_mlp2_W128_N4,mnist_mnist_four_subsets_mlp2_W128_N4_seed7303,mnist,mnist_four_subsets,mlp2,128,4,7303,3,2,6000,2000,"[{""classes"":[0,1,2,3,4],""task_name"":""digits_0_4"",""test_samples"":600,""train_samples"":1800,""val_samples"":600},{""classes"":[5,6,7,8,9],""task_name"":""digits_5_9"",""test_samples"":600,""train_samples"":1800,""val_samples"":578},{""classes"":[0,2,4,6,8],""task_name"":""even_digits"",""test_samples"":600,""train_samples"":1800,""val_samples"":600},{""classes"":[1,3,5,7,9],""task_name"":""odd_digits"",""test_samples"":600,""train_samples"":1800,""val_samples"":589}]",0.7987064900988069,0.8248423259667574,-0.0689549474031462,-0.4649532002258073,0.0,0.0,dare,validation_hyperparameter_grid,5,,"{""drop_rate"":0.3,""scale"":1.0}",1.0,,0.3,0.8834613703166276,0.3854581885140125,False,False,not_selected_validation_grid,False
mnist_mnist_four_subsets_mlp2_W128_N4,mnist_mnist_four_subsets_mlp2_W128_N4_seed7303,mnist,mnist_four_subsets,mlp2,128,4,7303,3,2,6000,2000,"[{""classes"":[0,1,2,3,4],""task_name"":""digits_0_4"",""test_samples"":600,""train_samples"":1800,""val_samples"":600},{""classes"":[5,6,7,8,9],""task_name"":""digits_5_9"",""test_samples"":600,""train_samples"":1800,""val_samples"":578},{""classes"":[0,2,4,6,8],""task_name"":""even_digits"",""test_samples"":600,""train_samples"":1800,""val_samples"":600},{""classes"":[1,3,5,7,9],""task_name"":""odd_digits"",""test_samples"":600,""train_samples"":1800,""val_samples"":589}]",0.7987064900988069,0.8248423259667574,-0.0689549474031462,-0.4649532002258073,0.0,0.0,dare,validation_hyperparameter_grid,6,,"{""drop_rate"":0.3,""scale"":1.25}",1.25,,0.3,0.8834850111521688,0.3840502483318027,False,False,not_selected_validation_grid,False
mnist_mnist_four_subsets_mlp2_W128_N4,mnist_mnist_four_subsets_mlp2_W128_N4_seed7303,mnist,mnist_four_subsets,mlp2,128,4,7303,3,2,6000,2000,"[{""classes"":[0,1,2,3,4],""task_name"":""digits_0_4"",""test_samples"":600,""train_samples"":1800,""val_samples"":600},{""classes"":[5,6,7,8,9],""task_name"":""digits_5_9"",""test_samples"":600,""train_samples"":1800,""val_samples"":578},{""classes"":[0,2,4,6,8],""task_name"":""even_digits"",""test_samples"":600,""train_samples"":1800,""val_samples"":600},{""classes"":[1,3,5,7,9],""task_name"":""odd_digits"",""test_samples"":600,""train_samples"":1800,""val_samples"":589}]",0.7987064900988069,0.8248423259667574,-0.0689549474031462,-0.4649532002258073,0.0,0.0,dare,validation_hyperparameter_grid,7,,"{""drop_rate"":0.5,""scale"":0.5}",0.5,,0.5,0.8860164335383609,0.3863366054345149,True,True,selected_by_validation_accuracy_then_loss,False
mnist_mnist_four_subsets_mlp2_W128_N4,mnist_mnist_four_subsets_mlp2_W128_N4_seed7303,mnist,mnist_four_subsets,mlp2,128,4,7303,3,2,6000,2000,"[{""classes"":[0,1,2,3,4],""task_name"":""digits_0_4"",""test_samples"":600,""train_samples"":1800,""val_samples"":600},{""classes"":[5,6,7,8,9],""task_name"":""digits_5_9"",""test_samples"":600,""train_samples"":1800,""val_samples"":578},{""classes"":[0,2,4,6,8],""task_name"":""even_digits"",""test_samples"":600,""train_samples"":1800,""val_samples"":600},{""classes"":[1,3,5,7,9],""task_name"":""odd_digits"",""test_samples"":600,""train_samples"":1800,""val_samples"":589}]",0.7987064900988069,0.8248423259667574,-0.0689549474031462,-0.4649532002258073,0.0,0.0,dare,validation_hyperparameter_grid,8,,"{""drop_rate"":0.5,""scale"":1.0}",1.0,,0.5,0.8826121776984039,0.3846300947016433,False,False,not_selected_validation_grid,False
mnist_mnist_four_subsets_mlp2_W128_N4,mnist_mnist_four_subsets_mlp2_W128_N4_seed7303,mnist,mnist_four_subsets,mlp2,128,4,7303,3,2,6000,2000,"[{""classes"":[0,1,2,3,4],""task_name"":""digits_0_4"",""test_samples"":600,""train_samples"":1800,""val_samples"":600},{""classes"":[5,6,7,8,9],""task_name"":""digits_5_9"",""test_samples"":600,""train_samples"":1800,""val_samples"":578},{""classes"":[0,2,4,6,8],""task_name"":""even_digits"",""test_samples"":600,""train_samples"":1800,""val_samples"":600},{""classes"":[1,3,5,7,9],""task_name"":""odd_digits"",""test_samples"":600,""train_samples"":1800,""val_samples"":589}]",0.7987064900988069,0.8248423259667574,-0.0689549474031462,-0.4649532002258073,0.0,0.0,dare,validation_hyperparameter_grid,9,,"{""drop_rate"":0.5,""scale"":1.25}",1.25,,0.5,0.8843105629348514,0.388049736604052,False,False,not_selected_validation_grid,False
mnist_mnist_four_subsets_mlp2_W128_N4,mnist_mnist_four_subsets_mlp2_W128_N4_seed7304,mnist,mnist_four_subsets,mlp2,128,4,7304,3,2,6000,2000,"[{""classes"":[0,1,2,3,4],""task_name"":""digits_0_4"",""test_samples"":600,""train_samples"":1800,""val_samples"":600},{""classes"":[5,6,7,8,9],""task_name"":""digits_5_9"",""test_samples"":600,""train_samples"":1800,""val_samples"":581},{""classes"":[0,2,4,6,8],""task_name"":""even_digits"",""test_samples"":600,""train_samples"":1800,""val_samples"":600},{""classes"":[1,3,5,7,9],""task_name"":""odd_digits"",""test_samples"":600,""train_samples"":1800,""val_samples"":596}]",0.7923660098921592,0.8341421348979557,-0.0607569763380008,-0.4681816716668743,0.0,0.0,greedy_soup,greedy_soup_validation_trajectory,1,0.0,"{""candidate_order"":[0,2,3,1],""soup_indices_after"":[0],""soup_indices_before"":[]}",,,,0.5814051325199832,1.705786736311409,True,False,accepted_initial_best_validation_model,False
mnist_mnist_four_subsets_mlp2_W128_N4,mnist_mnist_four_subsets_mlp2_W128_N4_seed7304,mnist,mnist_four_subsets,mlp2,128,4,7304,3,2,6000,2000,"[{""classes"":[0,1,2,3,4],""task_name"":""digits_0_4"",""test_samples"":600,""train_samples"":1800,""val_samples"":600},{""classes"":[5,6,7,8,9],""task_name"":""digits_5_9"",""test_samples"":600,""train_samples"":1800,""val_samples"":581},{""classes"":[0,2,4,6,8],""task_name"":""even_digits"",""test_samples"":600,""train_samples"":1800,""val_samples"":600},{""classes"":[1,3,5,7,9],""task_name"":""odd_digits"",""test_samples"":600,""train_samples"":1800,""val_samples"":596}]",0.7923660098921592,0.8341421348979557,-0.0607569763380008,-0.4681816716668743,0.0,0.0,greedy_soup,greedy_soup_validation_trajectory,2,2.0,"{""candidate_order"":[0,2,3,1],""soup_indices_after"":[0,2],""soup_indices_before"":[0]}",,,,0.6558687421119057,1.21605462109185,True,False,accepted_validation_accuracy_non_decrease,False
mnist_mnist_four_subsets_mlp2_W128_N4,mnist_mnist_four_subsets_mlp2_W128_N4_seed7304,mnist,mnist_four_subsets,mlp2,128,4,7304,3,2,6000,2000,"[{""classes"":[0,1,2,3,4],""task_name"":""digits_0_4"",""test_samples"":600,""train_samples"":1800,""val_samples"":600},{""classes"":[5,6,7,8,9],""task_name"":""digits_5_9"",""test_samples"":600,""train_samples"":1800,""val_samples"":581},{""classes"":[0,2,4,6,8],""task_name"":""even_digits"",""test_samples"":600,""train_samples"":1800,""val_samples"":600},{""classes"":[1,3,5,7,9],""task_name"":""odd_digits"",""test_samples"":600,""train_samples"":1800,""val_samples"":596}]",0.7923660098921592,0.8341421348979557,-0.0607569763380008,-0.4681816716668743,0.0,0.0,greedy_soup,greedy_soup_validation_trajectory,3,3.0,"{""candidate_order"":[0,2,3,1],""soup_indices_after"":[0,2,3],""soup_indices_before"":[0,2]}",,,,0.8363483382414808,0.4492307722342832,True,False,accepted_validation_accuracy_non_decrease,False
mnist_mnist_four_subsets_mlp2_W128_N4,mnist_mnist_four_subsets_mlp2_W128_N4_seed7304,mnist,mnist_four_subsets,mlp2,128,4,7304,3,2,6000,2000,"[{""classes"":[0,1,2,3,4],""task_name"":""digits_0_4"",""test_samples"":600,""train_samples"":1800,""val_samples"":600},{""classes"":[5,6,7,8,9],""task_name"":""digits_5_9"",""test_samples"":600,""train_samples"":1800,""val_samples"":581},{""classes"":[0,2,4,6,8],""task_name"":""even_digits"",""test_samples"":600,""train_samples"":1800,""val_samples"":600},{""classes"":[1,3,5,7,9],""task_name"":""odd_digits"",""test_samples"":600,""train_samples"":1800,""val_samples"":596}]",0.7923660098921592,0.8341421348979557,-0.0607569763380008,-0.4681816716668743,0.0,0.0,greedy_soup,greedy_soup_validation_trajectory,4,1.0,"{""candidate_order"":[0,2,3,1],""soup_indices_after"":[0,2,3,1],""soup_indices_before"":[0,2,3]}",,,,0.9154396297854438,0.327385954963193,True,True,accepted_validation_accuracy_non_decrease,False
mnist_mnist_four_subsets_mlp2_W128_N4,mnist_mnist_four_subsets_mlp2_W128_N4_seed7304,mnist,mnist_four_subsets,mlp2,128,4,7304,3,2,6000,2000,"[{""classes"":[0,1,2,3,4],""task_name"":""digits_0_4"",""test_samples"":600,""train_samples"":1800,""val_samples"":600},{""classes"":[5,6,7,8,9],""task_name"":""digits_5_9"",""test_samples"":600,""train_samples"":1800,""val_samples"":581},{""classes"":[0,2,4,6,8],""task_name"":""even_digits"",""test_samples"":600,""train_samples"":1800,""val_samples"":600},{""classes"":[1,3,5,7,9],""task_name"":""odd_digits"",""test_samples"":600,""train_samples"":1800,""val_samples"":596}]",0.7923660098921592,0.8341421348979557,-0.0607569763380008,-0.4681816716668743,0.0,0.0,task_arithmetic,validation_hyperparameter_grid,1,,"{""scale"":0.25}",0.25,,,0.91075748824637,0.3371274395376917,False,False,not_selected_validation_grid,False
mnist_mnist_four_subsets_mlp2_W128_N4,mnist_mnist_four_subsets_mlp2_W128_N4_seed7304,mnist,mnist_four_subsets,mlp2,128,4,7304,3,2,6000,2000,"[{""classes"":[0,1,2,3,4],""task_name"":""digits_0_4"",""test_samples"":600,""train_samples"":1800,""val_samples"":600},{""classes"":[5,6,7,8,9],""task_name"":""digits_5_9"",""test_samples"":600,""train_samples"":1800,""val_samples"":581},{""classes"":[0,2,4,6,8],""task_name"":""even_digits"",""test_samples"":600,""train_samples"":1800,""val_samples"":600},{""classes"":[1,3,5,7,9],""task_name"":""odd_digits"",""test_samples"":600,""train_samples"":1800,""val_samples"":596}]",0.7923660098921592,0.8341421348979557,-0.0607569763380008,-0.4681816716668743,0.0,0.0,task_arithmetic,validation_hyperparameter_grid,2,,"{""scale"":0.5}",0.5,,,0.9137125924599644,0.3321015823749404,False,False,not_selected_validation_grid,False
