setting_id,run_id,dataset,architecture,n_models,width,domain_shift,matching,seed,max_train_samples,max_test_samples,dataset_seed,val_fraction,n_validation_examples,n_test_examples,checkpoint_source,candidate_set,candidate_rank,candidate_order,soup_indices_before,soup_indices_after,validation_accuracy_before,validation_loss_before,candidate_soup_validation_accuracy,candidate_soup_validation_loss,validation_accuracy_margin_after_minus_before,validation_loss_margin_before_minus_after,accepted,decision_reason,decision_metric,decision_metric_source,test_used_for_selection,is_final_selection,candidate_index,candidate_label,candidate_type,candidate_family,candidate_source_model_index,candidate_exact_relu_symmetry,candidate_is_extra_capacity,candidate_parameter_multiplier,candidate_inference_multiplier,candidate_capacity_matched_to_weight_average,candidate_note,final_test_accuracy,final_test_loss,test_metric_role
mnist_mlp2_N3_W128_none_activation,mnist_mlp2_N3_W128_none_activation_seed2006,mnist,mlp2,3,128,none,activation,2006,10000,5000,314159,0.2,2000,5000,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/fixed_setting_verification/mnist_mlp2_N3_W128_none_activation,expanded_gauge_candidate_soup,22,"[20,17,14,11,8,4,1,21,18,15,12,9,7,5,2,0,13,16,19,6,10,22,3]",[20],[20],0.942,0.17484103107452392,0.8985,0.49908134078979494,-0.04349999999999998,-0.324240309715271,False,rejected_validation_accuracy_decrease,validation_accuracy,direct_candidate_soup_validation_metric,False,False,22,monomial_weight_raw:average,gauge_corrected_average,monomial_weight_raw,,True,False,1.0,1.0,True,weight-matched positive monomial gauge aligned to model 0; averaged gauge-corrected sections,,,not_evaluated_for_candidate_decision
mnist_mlp2_N3_W128_none_activation,mnist_mlp2_N3_W128_none_activation_seed2006,mnist,mlp2,3,128,none,activation,2006,10000,5000,314159,0.2,2000,5000,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/fixed_setting_verification/mnist_mlp2_N3_W128_none_activation,expanded_gauge_candidate_soup,23,"[20,17,14,11,8,4,1,21,18,15,12,9,7,5,2,0,13,16,19,6,10,22,3]",[20],[20],0.942,0.17484103107452392,0.4605,1.355556941986084,-0.48149999999999993,-1.1807159109115601,False,rejected_validation_accuracy_decrease,validation_accuracy,direct_candidate_soup_validation_metric,False,False,3,weight_average,ordinary_weight_average,weight_average,,False,False,1.0,1.0,True,ordinary parameter average candidate,,,not_evaluated_for_candidate_decision
mnist_mlp2_N3_W128_none_activation,mnist_mlp2_N3_W128_none_activation_seed2007,mnist,mlp2,3,128,none,activation,2007,10000,5000,314159,0.2,2000,5000,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/fixed_setting_verification/mnist_mlp2_N3_W128_none_activation,ordinary_local_greedy_soup,1,"[0,1,2]",[],[0],,,0.9415,0.1886860718727112,,,True,accepted_initial_best_validation_candidate,validation_accuracy,direct_candidate_soup_validation_metric,False,True,0,local:0,local_individual_checkpoint,local,0,True,False,1.0,1.0,True,ordinary local section checkpoint,0.9298,0.24147994468212128,evaluation_only_final_selection
mnist_mlp2_N3_W128_none_activation,mnist_mlp2_N3_W128_none_activation_seed2007,mnist,mlp2,3,128,none,activation,2007,10000,5000,314159,0.2,2000,5000,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/fixed_setting_verification/mnist_mlp2_N3_W128_none_activation,ordinary_local_greedy_soup,2,"[0,1,2]",[0],[0],0.9415,0.1886860718727112,0.652,1.0817394180297852,-0.2895,-0.893053346157074,False,rejected_validation_accuracy_decrease,validation_accuracy,direct_candidate_soup_validation_metric,False,False,1,local:1,local_individual_checkpoint,local,1,True,False,1.0,1.0,True,ordinary local section checkpoint,,,not_evaluated_for_candidate_decision
mnist_mlp2_N3_W128_none_activation,mnist_mlp2_N3_W128_none_activation_seed2007,mnist,mlp2,3,128,none,activation,2007,10000,5000,314159,0.2,2000,5000,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/fixed_setting_verification/mnist_mlp2_N3_W128_none_activation,ordinary_local_greedy_soup,3,"[0,1,2]",[0],[0],0.9415,0.1886860718727112,0.6565,1.0735991592407226,-0.28500000000000003,-0.8849130873680113,False,rejected_validation_accuracy_decrease,validation_accuracy,direct_candidate_soup_validation_metric,False,False,2,local:2,local_individual_checkpoint,local,2,True,False,1.0,1.0,True,ordinary local section checkpoint,,,not_evaluated_for_candidate_decision
mnist_mlp2_N3_W128_none_activation,mnist_mlp2_N3_W128_none_activation_seed2007,mnist,mlp2,3,128,none,activation,2007,10000,5000,314159,0.2,2000,5000,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/fixed_setting_verification/mnist_mlp2_N3_W128_none_activation,expanded_gauge_candidate_soup,1,"[7,0,20,17,14,11,8,4,1,21,18,15,12,9,5,2,13,19,16,6,10,22,3]",[],[7],,,0.9415,0.18868606996536255,,,True,accepted_initial_best_validation_candidate,validation_accuracy,direct_candidate_soup_validation_metric,False,True,7,c2m3_synchronized:section:0,gauge_corrected_local_section,c2m3_synchronized,0,True,False,1.0,1.0,True,"cycle-synchronized permutation section; sync_ref=hidden1:2,hidden2:1",0.9298,0.24147993659973144,evaluation_only_final_selection
mnist_mlp2_N3_W128_none_activation,mnist_mlp2_N3_W128_none_activation_seed2007,mnist,mlp2,3,128,none,activation,2007,10000,5000,314159,0.2,2000,5000,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/fixed_setting_verification/mnist_mlp2_N3_W128_none_activation,expanded_gauge_candidate_soup,2,"[7,0,20,17,14,11,8,4,1,21,18,15,12,9,5,2,13,19,16,6,10,22,3]",[7],[7],0.9415,0.18868606996536255,0.5595,1.1718816146850586,-0.382,-0.9831955447196961,False,rejected_validation_accuracy_decrease,validation_accuracy,direct_candidate_soup_validation_metric,False,False,0,local:0,local_individual_checkpoint,local,0,True,False,1.0,1.0,True,ordinary local section checkpoint,,,not_evaluated_for_candidate_decision
mnist_mlp2_N3_W128_none_activation,mnist_mlp2_N3_W128_none_activation_seed2007,mnist,mlp2,3,128,none,activation,2007,10000,5000,314159,0.2,2000,5000,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/fixed_setting_verification/mnist_mlp2_N3_W128_none_activation,expanded_gauge_candidate_soup,3,"[7,0,20,17,14,11,8,4,1,21,18,15,12,9,5,2,13,19,16,6,10,22,3]",[7],[7],0.9415,0.18868606996536255,0.82,0.9079968147277832,-0.12150000000000005,-0.7193107447624206,False,rejected_validation_accuracy_decrease,validation_accuracy,direct_candidate_soup_validation_metric,False,False,20,monomial_weight_raw:section:1,gauge_corrected_local_section,monomial_weight_raw,1,True,False,1.0,1.0,True,weight-matched positive monomial gauge aligned to model 0,,,not_evaluated_for_candidate_decision
mnist_mlp2_N3_W128_none_activation,mnist_mlp2_N3_W128_none_activation_seed2007,mnist,mlp2,3,128,none,activation,2007,10000,5000,314159,0.2,2000,5000,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/fixed_setting_verification/mnist_mlp2_N3_W128_none_activation,expanded_gauge_candidate_soup,4,"[7,0,20,17,14,11,8,4,1,21,18,15,12,9,5,2,13,19,16,6,10,22,3]",[7],[7],0.9415,0.18868606996536255,0.571,1.1952953720092774,-0.37050000000000005,-1.0066093020439149,False,rejected_validation_accuracy_decrease,validation_accuracy,direct_candidate_soup_validation_metric,False,False,17,monomial_activation_global:section:1,gauge_corrected_local_section,monomial_activation_global,1,True,False,1.0,1.0,True,activation-matched positive monomial gauge with global log-scale synchronization,,,not_evaluated_for_candidate_decision
mnist_mlp2_N3_W128_none_activation,mnist_mlp2_N3_W128_none_activation_seed2007,mnist,mlp2,3,128,none,activation,2007,10000,5000,314159,0.2,2000,5000,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/fixed_setting_verification/mnist_mlp2_N3_W128_none_activation,expanded_gauge_candidate_soup,5,"[7,0,20,17,14,11,8,4,1,21,18,15,12,9,5,2,13,19,16,6,10,22,3]",[7],[7],0.9415,0.18868606996536255,0.568,1.202474452972412,-0.37350000000000005,-1.0137883830070495,False,rejected_validation_accuracy_decrease,validation_accuracy,direct_candidate_soup_validation_metric,False,False,14,monomial_activation_shrinkage:section:1,gauge_corrected_local_section,monomial_activation_shrinkage,1,True,False,1.0,1.0,True,activation-matched positive monomial gauge with shrinkage regularization,,,not_evaluated_for_candidate_decision
mnist_mlp2_N3_W128_none_activation,mnist_mlp2_N3_W128_none_activation_seed2007,mnist,mlp2,3,128,none,activation,2007,10000,5000,314159,0.2,2000,5000,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/fixed_setting_verification/mnist_mlp2_N3_W128_none_activation,expanded_gauge_candidate_soup,6,"[7,0,20,17,14,11,8,4,1,21,18,15,12,9,5,2,13,19,16,6,10,22,3]",[7],[7],0.9415,0.18868606996536255,0.4615,1.4544264068603516,-0.48,-1.265740336894989,False,rejected_validation_accuracy_decrease,validation_accuracy,direct_candidate_soup_validation_metric,False,False,11,monomial_activation_raw:section:1,gauge_corrected_local_section,monomial_activation_raw,1,True,False,1.0,1.0,True,activation-matched positive monomial gauge aligned to model 0,,,not_evaluated_for_candidate_decision
mnist_mlp2_N3_W128_none_activation,mnist_mlp2_N3_W128_none_activation_seed2007,mnist,mlp2,3,128,none,activation,2007,10000,5000,314159,0.2,2000,5000,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/fixed_setting_verification/mnist_mlp2_N3_W128_none_activation,expanded_gauge_candidate_soup,7,"[7,0,20,17,14,11,8,4,1,21,18,15,12,9,5,2,13,19,16,6,10,22,3]",[7],[7],0.9415,0.18868606996536255,0.923,0.2761395463943481,-0.01849999999999996,-0.08745347642898557,False,rejected_validation_accuracy_decrease,validation_accuracy,direct_candidate_soup_validation_metric,False,False,8,c2m3_synchronized:section:1,gauge_corrected_local_section,c2m3_synchronized,1,True,False,1.0,1.0,True,"cycle-synchronized permutation section; sync_ref=hidden1:2,hidden2:1",,,not_evaluated_for_candidate_decision
mnist_mlp2_N3_W128_none_activation,mnist_mlp2_N3_W128_none_activation_seed2007,mnist,mlp2,3,128,none,activation,2007,10000,5000,314159,0.2,2000,5000,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/fixed_setting_verification/mnist_mlp2_N3_W128_none_activation,expanded_gauge_candidate_soup,8,"[7,0,20,17,14,11,8,4,1,21,18,15,12,9,5,2,13,19,16,6,10,22,3]",[7],[7],0.9415,0.18868606996536255,0.554,1.1938042182922364,-0.38749999999999996,-1.0051181483268739,False,rejected_validation_accuracy_decrease,validation_accuracy,direct_candidate_soup_validation_metric,False,False,4,git_rebasin_ref0:section:1,gauge_corrected_local_section,git_rebasin_ref0,1,True,False,1.0,1.0,True,activation-matched Git-ReBasin-style section aligned to model 0,,,not_evaluated_for_candidate_decision
mnist_mlp2_N3_W128_none_activation,mnist_mlp2_N3_W128_none_activation_seed2007,mnist,mlp2,3,128,none,activation,2007,10000,5000,314159,0.2,2000,5000,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/fixed_setting_verification/mnist_mlp2_N3_W128_none_activation,expanded_gauge_candidate_soup,9,"[7,0,20,17,14,11,8,4,1,21,18,15,12,9,5,2,13,19,16,6,10,22,3]",[7],[7],0.9415,0.18868606996536255,0.822,0.5704983081817627,-0.11950000000000005,-0.3818122382164002,False,rejected_validation_accuracy_decrease,validation_accuracy,direct_candidate_soup_validation_metric,False,False,1,local:1,local_individual_checkpoint,local,1,True,False,1.0,1.0,True,ordinary local section checkpoint,,,not_evaluated_for_candidate_decision
mnist_mlp2_N3_W128_none_activation,mnist_mlp2_N3_W128_none_activation_seed2007,mnist,mlp2,3,128,none,activation,2007,10000,5000,314159,0.2,2000,5000,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/fixed_setting_verification/mnist_mlp2_N3_W128_none_activation,expanded_gauge_candidate_soup,10,"[7,0,20,17,14,11,8,4,1,21,18,15,12,9,5,2,13,19,16,6,10,22,3]",[7],[7],0.9415,0.18868606996536255,0.709,0.9474261054992675,-0.23250000000000004,-0.758740035533905,False,rejected_validation_accuracy_decrease,validation_accuracy,direct_candidate_soup_validation_metric,False,False,21,monomial_weight_raw:section:2,gauge_corrected_local_section,monomial_weight_raw,2,True,False,1.0,1.0,True,weight-matched positive monomial gauge aligned to model 0,,,not_evaluated_for_candidate_decision
mnist_mlp2_N3_W128_none_activation,mnist_mlp2_N3_W128_none_activation_seed2007,mnist,mlp2,3,128,none,activation,2007,10000,5000,314159,0.2,2000,5000,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/fixed_setting_verification/mnist_mlp2_N3_W128_none_activation,expanded_gauge_candidate_soup,11,"[7,0,20,17,14,11,8,4,1,21,18,15,12,9,5,2,13,19,16,6,10,22,3]",[7],[7],0.9415,0.18868606996536255,0.6405,1.1006342964172364,-0.30100000000000005,-0.9119482264518739,False,rejected_validation_accuracy_decrease,validation_accuracy,direct_candidate_soup_validation_metric,False,False,18,monomial_activation_global:section:2,gauge_corrected_local_section,monomial_activation_global,2,True,False,1.0,1.0,True,activation-matched positive monomial gauge with global log-scale synchronization,,,not_evaluated_for_candidate_decision
mnist_mlp2_N3_W128_none_activation,mnist_mlp2_N3_W128_none_activation_seed2007,mnist,mlp2,3,128,none,activation,2007,10000,5000,314159,0.2,2000,5000,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/fixed_setting_verification/mnist_mlp2_N3_W128_none_activation,expanded_gauge_candidate_soup,12,"[7,0,20,17,14,11,8,4,1,21,18,15,12,9,5,2,13,19,16,6,10,22,3]",[7],[7],0.9415,0.18868606996536255,0.645,1.0992716751098632,-0.2965,-0.9105856051445007,False,rejected_validation_accuracy_decrease,validation_accuracy,direct_candidate_soup_validation_metric,False,False,15,monomial_activation_shrinkage:section:2,gauge_corrected_local_section,monomial_activation_shrinkage,2,True,False,1.0,1.0,True,activation-matched positive monomial gauge with shrinkage regularization,,,not_evaluated_for_candidate_decision
mnist_mlp2_N3_W128_none_activation,mnist_mlp2_N3_W128_none_activation_seed2007,mnist,mlp2,3,128,none,activation,2007,10000,5000,314159,0.2,2000,5000,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/fixed_setting_verification/mnist_mlp2_N3_W128_none_activation,expanded_gauge_candidate_soup,13,"[7,0,20,17,14,11,8,4,1,21,18,15,12,9,5,2,13,19,16,6,10,22,3]",[7],[7],0.9415,0.18868606996536255,0.6335,1.1345238571166991,-0.30800000000000005,-0.9458377871513366,False,rejected_validation_accuracy_decrease,validation_accuracy,direct_candidate_soup_validation_metric,False,False,12,monomial_activation_raw:section:2,gauge_corrected_local_section,monomial_activation_raw,2,True,False,1.0,1.0,True,activation-matched positive monomial gauge aligned to model 0,,,not_evaluated_for_candidate_decision
mnist_mlp2_N3_W128_none_activation,mnist_mlp2_N3_W128_none_activation_seed2007,mnist,mlp2,3,128,none,activation,2007,10000,5000,314159,0.2,2000,5000,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/fixed_setting_verification/mnist_mlp2_N3_W128_none_activation,expanded_gauge_candidate_soup,14,"[7,0,20,17,14,11,8,4,1,21,18,15,12,9,5,2,13,19,16,6,10,22,3]",[7],[7],0.9415,0.18868606996536255,0.926,0.2785416145324707,-0.015499999999999958,-0.08985554456710818,False,rejected_validation_accuracy_decrease,validation_accuracy,direct_candidate_soup_validation_metric,False,False,9,c2m3_synchronized:section:2,gauge_corrected_local_section,c2m3_synchronized,2,True,False,1.0,1.0,True,"cycle-synchronized permutation section; sync_ref=hidden1:2,hidden2:1",,,not_evaluated_for_candidate_decision
mnist_mlp2_N3_W128_none_activation,mnist_mlp2_N3_W128_none_activation_seed2007,mnist,mlp2,3,128,none,activation,2007,10000,5000,314159,0.2,2000,5000,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/fixed_setting_verification/mnist_mlp2_N3_W128_none_activation,expanded_gauge_candidate_soup,15,"[7,0,20,17,14,11,8,4,1,21,18,15,12,9,5,2,13,19,16,6,10,22,3]",[7],[7],0.9415,0.18868606996536255,0.637,1.1055499038696288,-0.3045,-0.9168638339042663,False,rejected_validation_accuracy_decrease,validation_accuracy,direct_candidate_soup_validation_metric,False,False,5,git_rebasin_ref0:section:2,gauge_corrected_local_section,git_rebasin_ref0,2,True,False,1.0,1.0,True,activation-matched Git-ReBasin-style section aligned to model 0,,,not_evaluated_for_candidate_decision
mnist_mlp2_N3_W128_none_activation,mnist_mlp2_N3_W128_none_activation_seed2007,mnist,mlp2,3,128,none,activation,2007,10000,5000,314159,0.2,2000,5000,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/fixed_setting_verification/mnist_mlp2_N3_W128_none_activation,expanded_gauge_candidate_soup,16,"[7,0,20,17,14,11,8,4,1,21,18,15,12,9,5,2,13,19,16,6,10,22,3]",[7],[7],0.9415,0.18868606996536255,0.8875,0.5293144855499268,-0.05400000000000005,-0.34062841558456425,False,rejected_validation_accuracy_decrease,validation_accuracy,direct_candidate_soup_validation_metric,False,False,2,local:2,local_individual_checkpoint,local,2,True,False,1.0,1.0,True,ordinary local section checkpoint,,,not_evaluated_for_candidate_decision
mnist_mlp2_N3_W128_none_activation,mnist_mlp2_N3_W128_none_activation_seed2007,mnist,mlp2,3,128,none,activation,2007,10000,5000,314159,0.2,2000,5000,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/fixed_setting_verification/mnist_mlp2_N3_W128_none_activation,expanded_gauge_candidate_soup,17,"[7,0,20,17,14,11,8,4,1,21,18,15,12,9,5,2,13,19,16,6,10,22,3]",[7],[7],0.9415,0.18868606996536255,0.5055,1.2839020004272461,-0.43600000000000005,-1.0952159304618836,False,rejected_validation_accuracy_decrease,validation_accuracy,direct_candidate_soup_validation_metric,False,False,13,monomial_activation_raw:average,gauge_corrected_average,monomial_activation_raw,,True,False,1.0,1.0,True,activation-matched positive monomial gauge aligned to model 0; averaged gauge-corrected sections,,,not_evaluated_for_candidate_decision
mnist_mlp2_N3_W128_none_activation,mnist_mlp2_N3_W128_none_activation_seed2007,mnist,mlp2,3,128,none,activation,2007,10000,5000,314159,0.2,2000,5000,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/fixed_setting_verification/mnist_mlp2_N3_W128_none_activation,expanded_gauge_candidate_soup,18,"[7,0,20,17,14,11,8,4,1,21,18,15,12,9,5,2,13,19,16,6,10,22,3]",[7],[7],0.9415,0.18868606996536255,0.55,1.2412293853759766,-0.39149999999999996,-1.052543315410614,False,rejected_validation_accuracy_decrease,validation_accuracy,direct_candidate_soup_validation_metric,False,False,19,monomial_activation_global:average,gauge_corrected_average,monomial_activation_global,,True,False,1.0,1.0,True,activation-matched positive monomial gauge with global log-scale synchronization; averaged gauge-corrected sections,,,not_evaluated_for_candidate_decision
mnist_mlp2_N3_W128_none_activation,mnist_mlp2_N3_W128_none_activation_seed2007,mnist,mlp2,3,128,none,activation,2007,10000,5000,314159,0.2,2000,5000,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/fixed_setting_verification/mnist_mlp2_N3_W128_none_activation,expanded_gauge_candidate_soup,19,"[7,0,20,17,14,11,8,4,1,21,18,15,12,9,5,2,13,19,16,6,10,22,3]",[7],[7],0.9415,0.18868606996536255,0.543,1.2437699127197266,-0.39849999999999997,-1.055083842754364,False,rejected_validation_accuracy_decrease,validation_accuracy,direct_candidate_soup_validation_metric,False,False,16,monomial_activation_shrinkage:average,gauge_corrected_average,monomial_activation_shrinkage,,True,False,1.0,1.0,True,activation-matched positive monomial gauge with shrinkage regularization; averaged gauge-corrected sections,,,not_evaluated_for_candidate_decision
mnist_mlp2_N3_W128_none_activation,mnist_mlp2_N3_W128_none_activation_seed2007,mnist,mlp2,3,128,none,activation,2007,10000,5000,314159,0.2,2000,5000,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/fixed_setting_verification/mnist_mlp2_N3_W128_none_activation,expanded_gauge_candidate_soup,20,"[7,0,20,17,14,11,8,4,1,21,18,15,12,9,5,2,13,19,16,6,10,22,3]",[7],[7],0.9415,0.18868606996536255,0.538,1.2473599853515625,-0.40349999999999997,-1.0586739153862,False,rejected_validation_accuracy_decrease,validation_accuracy,direct_candidate_soup_validation_metric,False,False,6,git_rebasin_ref0:average,gauge_corrected_average,git_rebasin_ref0,,True,False,1.0,1.0,True,average after pairwise alignment to model 0,,,not_evaluated_for_candidate_decision
mnist_mlp2_N3_W128_none_activation,mnist_mlp2_N3_W128_none_activation_seed2007,mnist,mlp2,3,128,none,activation,2007,10000,5000,314159,0.2,2000,5000,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/fixed_setting_verification/mnist_mlp2_N3_W128_none_activation,expanded_gauge_candidate_soup,21,"[7,0,20,17,14,11,8,4,1,21,18,15,12,9,5,2,13,19,16,6,10,22,3]",[7],[7],0.9415,0.18868606996536255,0.931,0.26136412620544436,-0.010499999999999954,-0.0726780562400818,False,rejected_validation_accuracy_decrease,validation_accuracy,direct_candidate_soup_validation_metric,False,False,10,c2m3_synchronized:average,gauge_corrected_average,c2m3_synchronized,,True,False,1.0,1.0,True,average after C2M3-style synchronization; sync_disagreement=0.19184,,,not_evaluated_for_candidate_decision
mnist_mlp2_N3_W128_none_activation,mnist_mlp2_N3_W128_none_activation_seed2007,mnist,mlp2,3,128,none,activation,2007,10000,5000,314159,0.2,2000,5000,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/fixed_setting_verification/mnist_mlp2_N3_W128_none_activation,expanded_gauge_candidate_soup,22,"[7,0,20,17,14,11,8,4,1,21,18,15,12,9,5,2,13,19,16,6,10,22,3]",[7],[7],0.9415,0.18868606996536255,0.4815,1.3821444931030273,-0.46,-1.1934584231376648,False,rejected_validation_accuracy_decrease,validation_accuracy,direct_candidate_soup_validation_metric,False,False,22,monomial_weight_raw:average,gauge_corrected_average,monomial_weight_raw,,True,False,1.0,1.0,True,weight-matched positive monomial gauge aligned to model 0; averaged gauge-corrected sections,,,not_evaluated_for_candidate_decision
mnist_mlp2_N3_W128_none_activation,mnist_mlp2_N3_W128_none_activation_seed2007,mnist,mlp2,3,128,none,activation,2007,10000,5000,314159,0.2,2000,5000,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/fixed_setting_verification/mnist_mlp2_N3_W128_none_activation,expanded_gauge_candidate_soup,23,"[7,0,20,17,14,11,8,4,1,21,18,15,12,9,5,2,13,19,16,6,10,22,3]",[7],[7],0.9415,0.18868606996536255,0.6525,1.0597819099426269,-0.28900000000000003,-0.8710958399772644,False,rejected_validation_accuracy_decrease,validation_accuracy,direct_candidate_soup_validation_metric,False,False,3,weight_average,ordinary_weight_average,weight_average,,False,False,1.0,1.0,True,ordinary parameter average candidate,,,not_evaluated_for_candidate_decision
mnist_mlp2_N3_W128_none_activation,mnist_mlp2_N3_W128_none_activation_seed2008,mnist,mlp2,3,128,none,activation,2008,10000,5000,314159,0.2,2000,5000,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/fixed_setting_verification/mnist_mlp2_N3_W128_none_activation,ordinary_local_greedy_soup,1,"[2,1,0]",[],[2],,,0.9415,0.1740765461921692,,,True,accepted_initial_best_validation_candidate,validation_accuracy,direct_candidate_soup_validation_metric,False,True,2,local:2,local_individual_checkpoint,local,2,True,False,1.0,1.0,True,ordinary local section checkpoint,0.9338,0.2288922869682312,evaluation_only_final_selection
mnist_mlp2_N3_W128_none_activation,mnist_mlp2_N3_W128_none_activation_seed2008,mnist,mlp2,3,128,none,activation,2008,10000,5000,314159,0.2,2000,5000,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/fixed_setting_verification/mnist_mlp2_N3_W128_none_activation,ordinary_local_greedy_soup,2,"[2,1,0]",[2],[2],0.9415,0.1740765461921692,0.5795,1.1471231842041016,-0.362,-0.9730466380119325,False,rejected_validation_accuracy_decrease,validation_accuracy,direct_candidate_soup_validation_metric,False,False,1,local:1,local_individual_checkpoint,local,1,True,False,1.0,1.0,True,ordinary local section checkpoint,,,not_evaluated_for_candidate_decision
mnist_mlp2_N3_W128_none_activation,mnist_mlp2_N3_W128_none_activation_seed2008,mnist,mlp2,3,128,none,activation,2008,10000,5000,314159,0.2,2000,5000,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/fixed_setting_verification/mnist_mlp2_N3_W128_none_activation,ordinary_local_greedy_soup,3,"[2,1,0]",[2],[2],0.9415,0.1740765461921692,0.7955,0.9101915283203125,-0.14600000000000002,-0.7361149821281433,False,rejected_validation_accuracy_decrease,validation_accuracy,direct_candidate_soup_validation_metric,False,False,0,local:0,local_individual_checkpoint,local,0,True,False,1.0,1.0,True,ordinary local section checkpoint,,,not_evaluated_for_candidate_decision
mnist_mlp2_N3_W128_none_activation,mnist_mlp2_N3_W128_none_activation_seed2008,mnist,mlp2,3,128,none,activation,2008,10000,5000,314159,0.2,2000,5000,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/fixed_setting_verification/mnist_mlp2_N3_W128_none_activation,expanded_gauge_candidate_soup,1,"[21,18,15,12,9,5,2,20,17,14,11,8,4,1,7,0,13,16,19,6,10,22,3]",[],[21],,,0.9415,0.17407653474807738,,,True,accepted_initial_best_validation_candidate,validation_accuracy,direct_candidate_soup_validation_metric,False,True,21,monomial_weight_raw:section:2,gauge_corrected_local_section,monomial_weight_raw,2,True,False,1.0,1.0,True,weight-matched positive monomial gauge aligned to model 0,0.9338,0.22889227595329284,evaluation_only_final_selection
mnist_mlp2_N3_W128_none_activation,mnist_mlp2_N3_W128_none_activation_seed2008,mnist,mlp2,3,128,none,activation,2008,10000,5000,314159,0.2,2000,5000,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/fixed_setting_verification/mnist_mlp2_N3_W128_none_activation,expanded_gauge_candidate_soup,2,"[21,18,15,12,9,5,2,20,17,14,11,8,4,1,7,0,13,16,19,6,10,22,3]",[21],[21],0.9415,0.17407653474807738,0.819,0.6028911647796631,-0.12250000000000005,-0.4288146300315857,False,rejected_validation_accuracy_decrease,validation_accuracy,direct_candidate_soup_validation_metric,False,False,18,monomial_activation_global:section:2,gauge_corrected_local_section,monomial_activation_global,2,True,False,1.0,1.0,True,activation-matched positive monomial gauge with global log-scale synchronization,,,not_evaluated_for_candidate_decision
mnist_mlp2_N3_W128_none_activation,mnist_mlp2_N3_W128_none_activation_seed2008,mnist,mlp2,3,128,none,activation,2008,10000,5000,314159,0.2,2000,5000,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/fixed_setting_verification/mnist_mlp2_N3_W128_none_activation,expanded_gauge_candidate_soup,3,"[21,18,15,12,9,5,2,20,17,14,11,8,4,1,7,0,13,16,19,6,10,22,3]",[21],[21],0.9415,0.17407653474807738,0.821,0.604345085144043,-0.12050000000000005,-0.43026855039596557,False,rejected_validation_accuracy_decrease,validation_accuracy,direct_candidate_soup_validation_metric,False,False,15,monomial_activation_shrinkage:section:2,gauge_corrected_local_section,monomial_activation_shrinkage,2,True,False,1.0,1.0,True,activation-matched positive monomial gauge with shrinkage regularization,,,not_evaluated_for_candidate_decision
