run_id,primary_type,q_order,primary_depth,candidate_method,validation_accuracy,test_accuracy,delta_vs_fallback,delta_vs_previous_depth,structural_delta_vs_random,lift_implemented,relation_set_id,aggregation_level
mnist_mlp_N3_W64_none_monomial_activation_seed4205,2-primary,4,2,primary_C4_branch_lift,,,,,,False,setting::mnist_mlp_N3_W64_none_monomial_activation,setting_id
mnist_mlp_N3_W64_none_monomial_activation_seed4205,2-primary,4,2,primary_C4_branch_lift,,,,,,False,pooled::mnist::N3::W64::monomial_activation,pooled_dataset_model_width_matching
mnist_mlp_N3_W64_none_monomial_activation_seed4205,2-primary,8,3,primary_C8_branch_lift,,,,,,False,run::mnist_mlp_N3_W64_none_monomial_activation_seed4205,run_id
mnist_mlp_N3_W64_none_monomial_activation_seed4205,2-primary,8,3,primary_C8_branch_lift,,,,,,False,setting::mnist_mlp_N3_W64_none_monomial_activation,setting_id
mnist_mlp_N3_W64_none_monomial_activation_seed4205,2-primary,8,3,primary_C8_branch_lift,,,,,,False,pooled::mnist::N3::W64::monomial_activation,pooled_dataset_model_width_matching
mnist_mlp_N3_W64_none_monomial_activation_seed4205,2-primary,16,4,primary_C16_branch_lift,,,,,,False,run::mnist_mlp_N3_W64_none_monomial_activation_seed4205,run_id
mnist_mlp_N3_W64_none_monomial_activation_seed4205,2-primary,16,4,primary_C16_branch_lift,,,,,,False,setting::mnist_mlp_N3_W64_none_monomial_activation,setting_id
mnist_mlp_N3_W64_none_monomial_activation_seed4205,2-primary,16,4,primary_C16_branch_lift,,,,,,False,pooled::mnist::N3::W64::monomial_activation,pooled_dataset_model_width_matching
mnist_mlp_N3_W64_none_monomial_activation_seed4205,2-primary,32,5,primary_C32_branch_lift,,,,,,False,run::mnist_mlp_N3_W64_none_monomial_activation_seed4205,run_id
mnist_mlp_N3_W64_none_monomial_activation_seed4205,2-primary,32,5,primary_C32_branch_lift,,,,,,False,setting::mnist_mlp_N3_W64_none_monomial_activation,setting_id
mnist_mlp_N3_W64_none_monomial_activation_seed4205,2-primary,32,5,primary_C32_branch_lift,,,,,,False,pooled::mnist::N3::W64::monomial_activation,pooled_dataset_model_width_matching
mnist_mlp_N3_W64_none_monomial_activation_seed4205,3-primary,3,1,primary_C3_branch_lift,,,,,,False,run::mnist_mlp_N3_W64_none_monomial_activation_seed4205,run_id
mnist_mlp_N3_W64_none_monomial_activation_seed4205,3-primary,3,1,primary_C3_branch_lift,,,,,,False,setting::mnist_mlp_N3_W64_none_monomial_activation,setting_id
mnist_mlp_N3_W64_none_monomial_activation_seed4205,3-primary,3,1,primary_C3_branch_lift,,,,,,False,pooled::mnist::N3::W64::monomial_activation,pooled_dataset_model_width_matching
mnist_mlp_N3_W64_none_monomial_activation_seed4205,3-primary,9,2,primary_C9_branch_lift,,,,,,False,run::mnist_mlp_N3_W64_none_monomial_activation_seed4205,run_id
mnist_mlp_N3_W64_none_monomial_activation_seed4205,3-primary,9,2,primary_C9_branch_lift,,,,,,False,setting::mnist_mlp_N3_W64_none_monomial_activation,setting_id
mnist_mlp_N3_W64_none_monomial_activation_seed4205,3-primary,9,2,primary_C9_branch_lift,,,,,,False,pooled::mnist::N3::W64::monomial_activation,pooled_dataset_model_width_matching
mnist_mlp_N3_W64_none_monomial_activation_seed4205,3-primary,27,3,primary_C27_branch_lift,,,,,,False,run::mnist_mlp_N3_W64_none_monomial_activation_seed4205,run_id
mnist_mlp_N3_W64_none_monomial_activation_seed4205,3-primary,27,3,primary_C27_branch_lift,,,,,,False,setting::mnist_mlp_N3_W64_none_monomial_activation,setting_id
mnist_mlp_N3_W64_none_monomial_activation_seed4205,3-primary,27,3,primary_C27_branch_lift,,,,,,False,pooled::mnist::N3::W64::monomial_activation,pooled_dataset_model_width_matching
mnist_mlp_N3_W64_none_monomial_activation_seed4205,fallback,1,0,best_fallback,0.923,0.9055,0.0,0.0,,True,,
mnist_mlp_N3_W64_none_monomial_activation_seed4205,mixed,6,1,mixed_C6_branch_lift,,,,,,False,run::mnist_mlp_N3_W64_none_monomial_activation_seed4205,run_id
mnist_mlp_N3_W64_none_monomial_activation_seed4205,mixed,6,1,mixed_C6_branch_lift,,,,,,False,setting::mnist_mlp_N3_W64_none_monomial_activation,setting_id
mnist_mlp_N3_W64_none_monomial_activation_seed4205,mixed,6,1,mixed_C6_branch_lift,,,,,,False,pooled::mnist::N3::W64::monomial_activation,pooled_dataset_model_width_matching
mnist_mlp_N3_W64_none_monomial_activation_seed4205,mixed,12,2,mixed_C12_branch_lift,,,,,,False,run::mnist_mlp_N3_W64_none_monomial_activation_seed4205,run_id
mnist_mlp_N3_W64_none_monomial_activation_seed4205,mixed,12,2,mixed_C12_branch_lift,,,,,,False,setting::mnist_mlp_N3_W64_none_monomial_activation,setting_id
mnist_mlp_N3_W64_none_monomial_activation_seed4205,mixed,12,2,mixed_C12_branch_lift,,,,,,False,pooled::mnist::N3::W64::monomial_activation,pooled_dataset_model_width_matching
mnist_mlp_N3_W64_none_monomial_activation_seed4205,mixed,18,2,mixed_C18_branch_lift,,,,,,False,run::mnist_mlp_N3_W64_none_monomial_activation_seed4205,run_id
mnist_mlp_N3_W64_none_monomial_activation_seed4205,mixed,18,2,mixed_C18_branch_lift,,,,,,False,setting::mnist_mlp_N3_W64_none_monomial_activation,setting_id
mnist_mlp_N3_W64_none_monomial_activation_seed4205,mixed,18,2,mixed_C18_branch_lift,,,,,,False,pooled::mnist::N3::W64::monomial_activation,pooled_dataset_model_width_matching
mnist_mlp_N3_W64_none_monomial_activation_seed4205,mixed,36,2,mixed_C36_branch_lift,,,,,,False,run::mnist_mlp_N3_W64_none_monomial_activation_seed4205,run_id
mnist_mlp_N3_W64_none_monomial_activation_seed4205,mixed,36,2,mixed_C36_branch_lift,,,,,,False,setting::mnist_mlp_N3_W64_none_monomial_activation,setting_id
mnist_mlp_N3_W64_none_monomial_activation_seed4205,mixed,36,2,mixed_C36_branch_lift,,,,,,False,pooled::mnist::N3::W64::monomial_activation,pooled_dataset_model_width_matching
mnist_mlp_N3_W64_none_monomial_activation_seed4206,2-primary,2,1,primary_C2_branch_lift,0.923,0.9065,0.0,,0.007000000000000006,True,run::mnist_mlp_N3_W64_none_monomial_activation_seed4206,run_id
mnist_mlp_N3_W64_none_monomial_activation_seed4206,2-primary,2,1,primary_C2_branch_lift,0.923,0.9065,0.0,0.0,0.007000000000000006,True,setting::mnist_mlp_N3_W64_none_monomial_activation,setting_id
mnist_mlp_N3_W64_none_monomial_activation_seed4206,2-primary,2,1,primary_C2_branch_lift,0.923,0.9065,0.0,0.0,0.007000000000000006,True,pooled::mnist::N3::W64::monomial_activation,pooled_dataset_model_width_matching
mnist_mlp_N3_W64_none_monomial_activation_seed4206,2-primary,4,2,primary_C4_branch_lift,,,,,,False,run::mnist_mlp_N3_W64_none_monomial_activation_seed4206,run_id
mnist_mlp_N3_W64_none_monomial_activation_seed4206,2-primary,4,2,primary_C4_branch_lift,,,,,,False,setting::mnist_mlp_N3_W64_none_monomial_activation,setting_id
mnist_mlp_N3_W64_none_monomial_activation_seed4206,2-primary,4,2,primary_C4_branch_lift,,,,,,False,pooled::mnist::N3::W64::monomial_activation,pooled_dataset_model_width_matching
mnist_mlp_N3_W64_none_monomial_activation_seed4206,2-primary,8,3,primary_C8_branch_lift,,,,,,False,run::mnist_mlp_N3_W64_none_monomial_activation_seed4206,run_id
mnist_mlp_N3_W64_none_monomial_activation_seed4206,2-primary,8,3,primary_C8_branch_lift,,,,,,False,setting::mnist_mlp_N3_W64_none_monomial_activation,setting_id
mnist_mlp_N3_W64_none_monomial_activation_seed4206,2-primary,8,3,primary_C8_branch_lift,,,,,,False,pooled::mnist::N3::W64::monomial_activation,pooled_dataset_model_width_matching
mnist_mlp_N3_W64_none_monomial_activation_seed4206,2-primary,16,4,primary_C16_branch_lift,,,,,,False,run::mnist_mlp_N3_W64_none_monomial_activation_seed4206,run_id
mnist_mlp_N3_W64_none_monomial_activation_seed4206,2-primary,16,4,primary_C16_branch_lift,,,,,,False,setting::mnist_mlp_N3_W64_none_monomial_activation,setting_id
mnist_mlp_N3_W64_none_monomial_activation_seed4206,2-primary,16,4,primary_C16_branch_lift,,,,,,False,pooled::mnist::N3::W64::monomial_activation,pooled_dataset_model_width_matching
mnist_mlp_N3_W64_none_monomial_activation_seed4206,2-primary,32,5,primary_C32_branch_lift,,,,,,False,run::mnist_mlp_N3_W64_none_monomial_activation_seed4206,run_id
mnist_mlp_N3_W64_none_monomial_activation_seed4206,2-primary,32,5,primary_C32_branch_lift,,,,,,False,setting::mnist_mlp_N3_W64_none_monomial_activation,setting_id
mnist_mlp_N3_W64_none_monomial_activation_seed4206,2-primary,32,5,primary_C32_branch_lift,,,,,,False,pooled::mnist::N3::W64::monomial_activation,pooled_dataset_model_width_matching
mnist_mlp_N3_W64_none_monomial_activation_seed4206,3-primary,3,1,primary_C3_branch_lift,,,,,,False,run::mnist_mlp_N3_W64_none_monomial_activation_seed4206,run_id
mnist_mlp_N3_W64_none_monomial_activation_seed4206,3-primary,3,1,primary_C3_branch_lift,,,,,,False,setting::mnist_mlp_N3_W64_none_monomial_activation,setting_id
mnist_mlp_N3_W64_none_monomial_activation_seed4206,3-primary,3,1,primary_C3_branch_lift,,,,,,False,pooled::mnist::N3::W64::monomial_activation,pooled_dataset_model_width_matching
mnist_mlp_N3_W64_none_monomial_activation_seed4206,3-primary,9,2,primary_C9_branch_lift,,,,,,False,run::mnist_mlp_N3_W64_none_monomial_activation_seed4206,run_id
mnist_mlp_N3_W64_none_monomial_activation_seed4206,3-primary,9,2,primary_C9_branch_lift,,,,,,False,setting::mnist_mlp_N3_W64_none_monomial_activation,setting_id
mnist_mlp_N3_W64_none_monomial_activation_seed4206,3-primary,9,2,primary_C9_branch_lift,,,,,,False,pooled::mnist::N3::W64::monomial_activation,pooled_dataset_model_width_matching
mnist_mlp_N3_W64_none_monomial_activation_seed4206,3-primary,27,3,primary_C27_branch_lift,,,,,,False,run::mnist_mlp_N3_W64_none_monomial_activation_seed4206,run_id
mnist_mlp_N3_W64_none_monomial_activation_seed4206,3-primary,27,3,primary_C27_branch_lift,,,,,,False,setting::mnist_mlp_N3_W64_none_monomial_activation,setting_id
mnist_mlp_N3_W64_none_monomial_activation_seed4206,3-primary,27,3,primary_C27_branch_lift,,,,,,False,pooled::mnist::N3::W64::monomial_activation,pooled_dataset_model_width_matching
mnist_mlp_N3_W64_none_monomial_activation_seed4206,fallback,1,0,best_fallback,0.928,0.9065,0.0,0.0,,True,,
mnist_mlp_N3_W64_none_monomial_activation_seed4206,mixed,6,1,mixed_C6_branch_lift,,,,,,False,run::mnist_mlp_N3_W64_none_monomial_activation_seed4206,run_id
mnist_mlp_N3_W64_none_monomial_activation_seed4206,mixed,6,1,mixed_C6_branch_lift,,,,,,False,setting::mnist_mlp_N3_W64_none_monomial_activation,setting_id
mnist_mlp_N3_W64_none_monomial_activation_seed4206,mixed,6,1,mixed_C6_branch_lift,,,,,,False,pooled::mnist::N3::W64::monomial_activation,pooled_dataset_model_width_matching
mnist_mlp_N3_W64_none_monomial_activation_seed4206,mixed,12,2,mixed_C12_branch_lift,,,,,,False,run::mnist_mlp_N3_W64_none_monomial_activation_seed4206,run_id
mnist_mlp_N3_W64_none_monomial_activation_seed4206,mixed,12,2,mixed_C12_branch_lift,,,,,,False,setting::mnist_mlp_N3_W64_none_monomial_activation,setting_id
mnist_mlp_N3_W64_none_monomial_activation_seed4206,mixed,12,2,mixed_C12_branch_lift,,,,,,False,pooled::mnist::N3::W64::monomial_activation,pooled_dataset_model_width_matching
mnist_mlp_N3_W64_none_monomial_activation_seed4206,mixed,18,2,mixed_C18_branch_lift,,,,,,False,run::mnist_mlp_N3_W64_none_monomial_activation_seed4206,run_id
mnist_mlp_N3_W64_none_monomial_activation_seed4206,mixed,18,2,mixed_C18_branch_lift,,,,,,False,setting::mnist_mlp_N3_W64_none_monomial_activation,setting_id
mnist_mlp_N3_W64_none_monomial_activation_seed4206,mixed,18,2,mixed_C18_branch_lift,,,,,,False,pooled::mnist::N3::W64::monomial_activation,pooled_dataset_model_width_matching
mnist_mlp_N3_W64_none_monomial_activation_seed4206,mixed,36,2,mixed_C36_branch_lift,,,,,,False,run::mnist_mlp_N3_W64_none_monomial_activation_seed4206,run_id
mnist_mlp_N3_W64_none_monomial_activation_seed4206,mixed,36,2,mixed_C36_branch_lift,,,,,,False,setting::mnist_mlp_N3_W64_none_monomial_activation,setting_id
mnist_mlp_N3_W64_none_monomial_activation_seed4206,mixed,36,2,mixed_C36_branch_lift,,,,,,False,pooled::mnist::N3::W64::monomial_activation,pooled_dataset_model_width_matching
mnist_mlp_N3_W64_none_monomial_activation_seed4207,2-primary,2,1,primary_C2_branch_lift,0.922,0.902,-0.0024999999999999467,,0.0020000000000000018,True,run::mnist_mlp_N3_W64_none_monomial_activation_seed4207,run_id
mnist_mlp_N3_W64_none_monomial_activation_seed4207,2-primary,2,1,primary_C2_branch_lift,0.922,0.902,-0.0024999999999999467,0.0,0.0020000000000000018,True,setting::mnist_mlp_N3_W64_none_monomial_activation,setting_id
mnist_mlp_N3_W64_none_monomial_activation_seed4207,2-primary,2,1,primary_C2_branch_lift,0.922,0.902,-0.0024999999999999467,0.0,0.0020000000000000018,True,pooled::mnist::N3::W64::monomial_activation,pooled_dataset_model_width_matching
mnist_mlp_N3_W64_none_monomial_activation_seed4207,2-primary,4,2,primary_C4_branch_lift,,,,,,False,run::mnist_mlp_N3_W64_none_monomial_activation_seed4207,run_id
mnist_mlp_N3_W64_none_monomial_activation_seed4207,2-primary,4,2,primary_C4_branch_lift,,,,,,False,setting::mnist_mlp_N3_W64_none_monomial_activation,setting_id
mnist_mlp_N3_W64_none_monomial_activation_seed4207,2-primary,4,2,primary_C4_branch_lift,,,,,,False,pooled::mnist::N3::W64::monomial_activation,pooled_dataset_model_width_matching
mnist_mlp_N3_W64_none_monomial_activation_seed4207,2-primary,8,3,primary_C8_branch_lift,,,,,,False,run::mnist_mlp_N3_W64_none_monomial_activation_seed4207,run_id
mnist_mlp_N3_W64_none_monomial_activation_seed4207,2-primary,8,3,primary_C8_branch_lift,,,,,,False,setting::mnist_mlp_N3_W64_none_monomial_activation,setting_id
mnist_mlp_N3_W64_none_monomial_activation_seed4207,2-primary,8,3,primary_C8_branch_lift,,,,,,False,pooled::mnist::N3::W64::monomial_activation,pooled_dataset_model_width_matching
mnist_mlp_N3_W64_none_monomial_activation_seed4207,2-primary,16,4,primary_C16_branch_lift,,,,,,False,run::mnist_mlp_N3_W64_none_monomial_activation_seed4207,run_id
mnist_mlp_N3_W64_none_monomial_activation_seed4207,2-primary,16,4,primary_C16_branch_lift,,,,,,False,setting::mnist_mlp_N3_W64_none_monomial_activation,setting_id
mnist_mlp_N3_W64_none_monomial_activation_seed4207,2-primary,16,4,primary_C16_branch_lift,,,,,,False,pooled::mnist::N3::W64::monomial_activation,pooled_dataset_model_width_matching
mnist_mlp_N3_W64_none_monomial_activation_seed4207,2-primary,32,5,primary_C32_branch_lift,,,,,,False,run::mnist_mlp_N3_W64_none_monomial_activation_seed4207,run_id
mnist_mlp_N3_W64_none_monomial_activation_seed4207,2-primary,32,5,primary_C32_branch_lift,,,,,,False,setting::mnist_mlp_N3_W64_none_monomial_activation,setting_id
mnist_mlp_N3_W64_none_monomial_activation_seed4207,2-primary,32,5,primary_C32_branch_lift,,,,,,False,pooled::mnist::N3::W64::monomial_activation,pooled_dataset_model_width_matching
mnist_mlp_N3_W64_none_monomial_activation_seed4207,3-primary,3,1,primary_C3_branch_lift,,,,,,False,run::mnist_mlp_N3_W64_none_monomial_activation_seed4207,run_id
mnist_mlp_N3_W64_none_monomial_activation_seed4207,3-primary,3,1,primary_C3_branch_lift,,,,,,False,setting::mnist_mlp_N3_W64_none_monomial_activation,setting_id
mnist_mlp_N3_W64_none_monomial_activation_seed4207,3-primary,3,1,primary_C3_branch_lift,,,,,,False,pooled::mnist::N3::W64::monomial_activation,pooled_dataset_model_width_matching
mnist_mlp_N3_W64_none_monomial_activation_seed4207,3-primary,9,2,primary_C9_branch_lift,,,,,,False,run::mnist_mlp_N3_W64_none_monomial_activation_seed4207,run_id
mnist_mlp_N3_W64_none_monomial_activation_seed4207,3-primary,9,2,primary_C9_branch_lift,,,,,,False,setting::mnist_mlp_N3_W64_none_monomial_activation,setting_id
mnist_mlp_N3_W64_none_monomial_activation_seed4207,3-primary,9,2,primary_C9_branch_lift,,,,,,False,pooled::mnist::N3::W64::monomial_activation,pooled_dataset_model_width_matching
mnist_mlp_N3_W64_none_monomial_activation_seed4207,3-primary,27,3,primary_C27_branch_lift,,,,,,False,run::mnist_mlp_N3_W64_none_monomial_activation_seed4207,run_id
mnist_mlp_N3_W64_none_monomial_activation_seed4207,3-primary,27,3,primary_C27_branch_lift,,,,,,False,setting::mnist_mlp_N3_W64_none_monomial_activation,setting_id
mnist_mlp_N3_W64_none_monomial_activation_seed4207,3-primary,27,3,primary_C27_branch_lift,,,,,,False,pooled::mnist::N3::W64::monomial_activation,pooled_dataset_model_width_matching
mnist_mlp_N3_W64_none_monomial_activation_seed4207,fallback,1,0,best_fallback,0.927,0.9045,0.0,0.0,,True,,
mnist_mlp_N3_W64_none_monomial_activation_seed4207,mixed,6,1,mixed_C6_branch_lift,,,,,,False,run::mnist_mlp_N3_W64_none_monomial_activation_seed4207,run_id
mnist_mlp_N3_W64_none_monomial_activation_seed4207,mixed,6,1,mixed_C6_branch_lift,,,,,,False,setting::mnist_mlp_N3_W64_none_monomial_activation,setting_id
mnist_mlp_N3_W64_none_monomial_activation_seed4207,mixed,6,1,mixed_C6_branch_lift,,,,,,False,pooled::mnist::N3::W64::monomial_activation,pooled_dataset_model_width_matching
mnist_mlp_N3_W64_none_monomial_activation_seed4207,mixed,12,2,mixed_C12_branch_lift,,,,,,False,run::mnist_mlp_N3_W64_none_monomial_activation_seed4207,run_id
mnist_mlp_N3_W64_none_monomial_activation_seed4207,mixed,12,2,mixed_C12_branch_lift,,,,,,False,setting::mnist_mlp_N3_W64_none_monomial_activation,setting_id
mnist_mlp_N3_W64_none_monomial_activation_seed4207,mixed,12,2,mixed_C12_branch_lift,,,,,,False,pooled::mnist::N3::W64::monomial_activation,pooled_dataset_model_width_matching
mnist_mlp_N3_W64_none_monomial_activation_seed4207,mixed,18,2,mixed_C18_branch_lift,,,,,,False,run::mnist_mlp_N3_W64_none_monomial_activation_seed4207,run_id
mnist_mlp_N3_W64_none_monomial_activation_seed4207,mixed,18,2,mixed_C18_branch_lift,,,,,,False,setting::mnist_mlp_N3_W64_none_monomial_activation,setting_id
mnist_mlp_N3_W64_none_monomial_activation_seed4207,mixed,18,2,mixed_C18_branch_lift,,,,,,False,pooled::mnist::N3::W64::monomial_activation,pooled_dataset_model_width_matching
mnist_mlp_N3_W64_none_monomial_activation_seed4207,mixed,36,2,mixed_C36_branch_lift,,,,,,False,run::mnist_mlp_N3_W64_none_monomial_activation_seed4207,run_id
mnist_mlp_N3_W64_none_monomial_activation_seed4207,mixed,36,2,mixed_C36_branch_lift,,,,,,False,setting::mnist_mlp_N3_W64_none_monomial_activation,setting_id
mnist_mlp_N3_W64_none_monomial_activation_seed4207,mixed,36,2,mixed_C36_branch_lift,,,,,,False,pooled::mnist::N3::W64::monomial_activation,pooled_dataset_model_width_matching
mnist_mlp_N3_W64_none_monomial_activation_seed4208,2-primary,2,1,primary_C2_branch_lift,0.9265,0.905,-0.0004999999999999449,,0.0050000000000000044,True,run::mnist_mlp_N3_W64_none_monomial_activation_seed4208,run_id
mnist_mlp_N3_W64_none_monomial_activation_seed4208,2-primary,2,1,primary_C2_branch_lift,0.9265,0.905,-0.0004999999999999449,0.0,0.0050000000000000044,True,setting::mnist_mlp_N3_W64_none_monomial_activation,setting_id
mnist_mlp_N3_W64_none_monomial_activation_seed4208,2-primary,2,1,primary_C2_branch_lift,0.9265,0.905,-0.0004999999999999449,0.0,0.0050000000000000044,True,pooled::mnist::N3::W64::monomial_activation,pooled_dataset_model_width_matching
mnist_mlp_N3_W64_none_monomial_activation_seed4208,2-primary,4,2,primary_C4_branch_lift,,,,,,False,run::mnist_mlp_N3_W64_none_monomial_activation_seed4208,run_id
mnist_mlp_N3_W64_none_monomial_activation_seed4208,2-primary,4,2,primary_C4_branch_lift,,,,,,False,setting::mnist_mlp_N3_W64_none_monomial_activation,setting_id
mnist_mlp_N3_W64_none_monomial_activation_seed4208,2-primary,4,2,primary_C4_branch_lift,,,,,,False,pooled::mnist::N3::W64::monomial_activation,pooled_dataset_model_width_matching
mnist_mlp_N3_W64_none_monomial_activation_seed4208,2-primary,8,3,primary_C8_branch_lift,,,,,,False,run::mnist_mlp_N3_W64_none_monomial_activation_seed4208,run_id
mnist_mlp_N3_W64_none_monomial_activation_seed4208,2-primary,8,3,primary_C8_branch_lift,,,,,,False,setting::mnist_mlp_N3_W64_none_monomial_activation,setting_id
mnist_mlp_N3_W64_none_monomial_activation_seed4208,2-primary,8,3,primary_C8_branch_lift,,,,,,False,pooled::mnist::N3::W64::monomial_activation,pooled_dataset_model_width_matching
mnist_mlp_N3_W64_none_monomial_activation_seed4208,2-primary,16,4,primary_C16_branch_lift,,,,,,False,run::mnist_mlp_N3_W64_none_monomial_activation_seed4208,run_id
mnist_mlp_N3_W64_none_monomial_activation_seed4208,2-primary,16,4,primary_C16_branch_lift,,,,,,False,setting::mnist_mlp_N3_W64_none_monomial_activation,setting_id
mnist_mlp_N3_W64_none_monomial_activation_seed4208,2-primary,16,4,primary_C16_branch_lift,,,,,,False,pooled::mnist::N3::W64::monomial_activation,pooled_dataset_model_width_matching
mnist_mlp_N3_W64_none_monomial_activation_seed4208,2-primary,32,5,primary_C32_branch_lift,,,,,,False,run::mnist_mlp_N3_W64_none_monomial_activation_seed4208,run_id
mnist_mlp_N3_W64_none_monomial_activation_seed4208,2-primary,32,5,primary_C32_branch_lift,,,,,,False,setting::mnist_mlp_N3_W64_none_monomial_activation,setting_id
mnist_mlp_N3_W64_none_monomial_activation_seed4208,2-primary,32,5,primary_C32_branch_lift,,,,,,False,pooled::mnist::N3::W64::monomial_activation,pooled_dataset_model_width_matching
mnist_mlp_N3_W64_none_monomial_activation_seed4208,3-primary,3,1,primary_C3_branch_lift,,,,,,False,run::mnist_mlp_N3_W64_none_monomial_activation_seed4208,run_id
mnist_mlp_N3_W64_none_monomial_activation_seed4208,3-primary,3,1,primary_C3_branch_lift,,,,,,False,setting::mnist_mlp_N3_W64_none_monomial_activation,setting_id
mnist_mlp_N3_W64_none_monomial_activation_seed4208,3-primary,3,1,primary_C3_branch_lift,,,,,,False,pooled::mnist::N3::W64::monomial_activation,pooled_dataset_model_width_matching
mnist_mlp_N3_W64_none_monomial_activation_seed4208,3-primary,9,2,primary_C9_branch_lift,,,,,,False,run::mnist_mlp_N3_W64_none_monomial_activation_seed4208,run_id
mnist_mlp_N3_W64_none_monomial_activation_seed4208,3-primary,9,2,primary_C9_branch_lift,,,,,,False,setting::mnist_mlp_N3_W64_none_monomial_activation,setting_id
mnist_mlp_N3_W64_none_monomial_activation_seed4208,3-primary,9,2,primary_C9_branch_lift,,,,,,False,pooled::mnist::N3::W64::monomial_activation,pooled_dataset_model_width_matching
mnist_mlp_N3_W64_none_monomial_activation_seed4208,3-primary,27,3,primary_C27_branch_lift,,,,,,False,run::mnist_mlp_N3_W64_none_monomial_activation_seed4208,run_id
mnist_mlp_N3_W64_none_monomial_activation_seed4208,3-primary,27,3,primary_C27_branch_lift,,,,,,False,setting::mnist_mlp_N3_W64_none_monomial_activation,setting_id
mnist_mlp_N3_W64_none_monomial_activation_seed4208,3-primary,27,3,primary_C27_branch_lift,,,,,,False,pooled::mnist::N3::W64::monomial_activation,pooled_dataset_model_width_matching
mnist_mlp_N3_W64_none_monomial_activation_seed4208,fallback,1,0,best_fallback,0.9295,0.9055,0.0,0.0,,True,,
mnist_mlp_N3_W64_none_monomial_activation_seed4208,mixed,6,1,mixed_C6_branch_lift,,,,,,False,run::mnist_mlp_N3_W64_none_monomial_activation_seed4208,run_id
mnist_mlp_N3_W64_none_monomial_activation_seed4208,mixed,6,1,mixed_C6_branch_lift,,,,,,False,setting::mnist_mlp_N3_W64_none_monomial_activation,setting_id
mnist_mlp_N3_W64_none_monomial_activation_seed4208,mixed,6,1,mixed_C6_branch_lift,,,,,,False,pooled::mnist::N3::W64::monomial_activation,pooled_dataset_model_width_matching
mnist_mlp_N3_W64_none_monomial_activation_seed4208,mixed,12,2,mixed_C12_branch_lift,,,,,,False,run::mnist_mlp_N3_W64_none_monomial_activation_seed4208,run_id
mnist_mlp_N3_W64_none_monomial_activation_seed4208,mixed,12,2,mixed_C12_branch_lift,,,,,,False,setting::mnist_mlp_N3_W64_none_monomial_activation,setting_id
mnist_mlp_N3_W64_none_monomial_activation_seed4208,mixed,12,2,mixed_C12_branch_lift,,,,,,False,pooled::mnist::N3::W64::monomial_activation,pooled_dataset_model_width_matching
mnist_mlp_N3_W64_none_monomial_activation_seed4208,mixed,18,2,mixed_C18_branch_lift,,,,,,False,run::mnist_mlp_N3_W64_none_monomial_activation_seed4208,run_id
mnist_mlp_N3_W64_none_monomial_activation_seed4208,mixed,18,2,mixed_C18_branch_lift,,,,,,False,setting::mnist_mlp_N3_W64_none_monomial_activation,setting_id
mnist_mlp_N3_W64_none_monomial_activation_seed4208,mixed,18,2,mixed_C18_branch_lift,,,,,,False,pooled::mnist::N3::W64::monomial_activation,pooled_dataset_model_width_matching
mnist_mlp_N3_W64_none_monomial_activation_seed4208,mixed,36,2,mixed_C36_branch_lift,,,,,,False,run::mnist_mlp_N3_W64_none_monomial_activation_seed4208,run_id
mnist_mlp_N3_W64_none_monomial_activation_seed4208,mixed,36,2,mixed_C36_branch_lift,,,,,,False,setting::mnist_mlp_N3_W64_none_monomial_activation,setting_id
mnist_mlp_N3_W64_none_monomial_activation_seed4208,mixed,36,2,mixed_C36_branch_lift,,,,,,False,pooled::mnist::N3::W64::monomial_activation,pooled_dataset_model_width_matching
mnist_mlp_N3_W64_none_monomial_activation_seed4209,2-primary,2,1,primary_C2_branch_lift,0.926,0.902,-0.007000000000000006,,-0.0014999999999999458,True,run::mnist_mlp_N3_W64_none_monomial_activation_seed4209,run_id
mnist_mlp_N3_W64_none_monomial_activation_seed4209,2-primary,2,1,primary_C2_branch_lift,0.926,0.902,-0.007000000000000006,0.0,-0.0014999999999999458,True,setting::mnist_mlp_N3_W64_none_monomial_activation,setting_id
mnist_mlp_N3_W64_none_monomial_activation_seed4209,2-primary,2,1,primary_C2_branch_lift,0.926,0.902,-0.007000000000000006,0.0,-0.0014999999999999458,True,pooled::mnist::N3::W64::monomial_activation,pooled_dataset_model_width_matching
mnist_mlp_N3_W64_none_monomial_activation_seed4209,2-primary,4,2,primary_C4_branch_lift,,,,,,False,run::mnist_mlp_N3_W64_none_monomial_activation_seed4209,run_id
mnist_mlp_N3_W64_none_monomial_activation_seed4209,2-primary,4,2,primary_C4_branch_lift,,,,,,False,setting::mnist_mlp_N3_W64_none_monomial_activation,setting_id
mnist_mlp_N3_W64_none_monomial_activation_seed4209,2-primary,4,2,primary_C4_branch_lift,,,,,,False,pooled::mnist::N3::W64::monomial_activation,pooled_dataset_model_width_matching
mnist_mlp_N3_W64_none_monomial_activation_seed4209,2-primary,8,3,primary_C8_branch_lift,,,,,,False,run::mnist_mlp_N3_W64_none_monomial_activation_seed4209,run_id
mnist_mlp_N3_W64_none_monomial_activation_seed4209,2-primary,8,3,primary_C8_branch_lift,,,,,,False,setting::mnist_mlp_N3_W64_none_monomial_activation,setting_id
