run_id,group_name,family,seed,hidden_width,input_dim,n_train,n_val,n_test,group_order,group_exponent,holonomy_element,holonomy_order,is_holonomy_central,stable_group_action,method,validation_accuracy,test_accuracy,validation_loss,test_loss,selected_by_validation,selector_no_test_leakage,ordinary_sync_residual,branch_action_residual,naive_representation_residual,invariant_pooling_residual,pre_lift_connection_residual,post_lift_connection_residual,invariant_projection_residual,parameter_multiplier,inference_multiplier,branch_count,capacity_matched_to_unlifted,capacity_matched_to_random_branch_control,is_single_model,is_extra_capacity,selector_method,selected_method,selected_branch_lift,best_fallback_method,best_fallback_val_accuracy,best_fallback_val_loss,selector_epsilon,selector_loss_slack
D4_trivial_coboundary_W48_seed37,D4,trivial_coboundary,37,48,20,2000,1000,2000,8,4,"[0, 1, 2, 3]",1,True,True,greedy_soup,0.989,0.9885,0.04935724261852614,0.051309650864813566,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,True,False,True,False,controlled_nonabelian_safe_selector,greedy_soup,False,greedy_soup,0.989,0.04935724261852614,0.001,0.01
D4_trivial_coboundary_W48_seed38,D4,trivial_coboundary,38,48,20,2000,1000,2000,8,4,"[0, 1, 2, 3]",1,True,True,unlifted_c2m3_sync,0.986,0.9885,0.060447061882224824,0.05118486930880919,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,True,False,True,False,controlled_nonabelian_safe_selector,unlifted_c2m3_sync,False,unlifted_c2m3_sync,0.986,0.060447061882224824,0.001,0.01
D4_trivial_coboundary_W48_seed39,D4,trivial_coboundary,39,48,20,2000,1000,2000,8,4,"[0, 1, 2, 3]",1,True,True,unlifted_c2m3_sync,0.991,0.993,0.04120419916154312,0.03424482624304477,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,True,False,True,False,controlled_nonabelian_safe_selector,unlifted_c2m3_sync,False,unlifted_c2m3_sync,0.991,0.04120419916154312,0.001,0.01
D4_trivial_coboundary_W48_seed40,D4,trivial_coboundary,40,48,20,2000,1000,2000,8,4,"[0, 1, 2, 3]",1,True,True,unlifted_c2m3_sync,0.989,0.9935,0.04867477302454887,0.03219524452393587,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,True,False,True,False,controlled_nonabelian_safe_selector,unlifted_c2m3_sync,False,unlifted_c2m3_sync,0.989,0.04867477302454887,0.001,0.01
D4_trivial_coboundary_W48_seed41,D4,trivial_coboundary,41,48,20,2000,1000,2000,8,4,"[0, 1, 2, 3]",1,True,True,greedy_soup,0.989,0.9925,0.04970402572674014,0.035961736027405405,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,True,False,True,False,controlled_nonabelian_safe_selector,greedy_soup,False,greedy_soup,0.989,0.04970402572674014,0.001,0.01
D4_trivial_coboundary_W48_seed42,D4,trivial_coboundary,42,48,20,2000,1000,2000,8,4,"[0, 1, 2, 3]",1,True,True,unlifted_c2m3_sync,0.987,0.9885,0.05624000678942043,0.05058540934430265,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,True,False,True,False,controlled_nonabelian_safe_selector,unlifted_c2m3_sync,False,unlifted_c2m3_sync,0.987,0.05624000678942043,0.001,0.01
D4_trivial_coboundary_W48_seed43,D4,trivial_coboundary,43,48,20,2000,1000,2000,8,4,"[0, 1, 2, 3]",1,True,True,unlifted_c2m3_sync,0.989,0.983,0.0498361589411189,0.07241840292074454,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,True,False,True,False,controlled_nonabelian_safe_selector,unlifted_c2m3_sync,False,unlifted_c2m3_sync,0.989,0.0498361589411189,0.001,0.01
D4_trivial_coboundary_W48_seed44,D4,trivial_coboundary,44,48,20,2000,1000,2000,8,4,"[0, 1, 2, 3]",1,True,True,unlifted_c2m3_sync,0.989,0.984,0.04993650259786617,0.06900279237660792,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,True,False,True,False,controlled_nonabelian_safe_selector,unlifted_c2m3_sync,False,unlifted_c2m3_sync,0.989,0.04993650259786617,0.001,0.01
D4_trivial_coboundary_W48_seed45,D4,trivial_coboundary,45,48,20,2000,1000,2000,8,4,"[0, 1, 2, 3]",1,True,True,greedy_soup,0.986,0.9885,0.06062823114633673,0.0510923474067784,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,True,False,True,False,controlled_nonabelian_safe_selector,greedy_soup,False,greedy_soup,0.986,0.06062823114633673,0.001,0.01
D4_trivial_coboundary_W48_seed46,D4,trivial_coboundary,46,48,20,2000,1000,2000,8,4,"[0, 1, 2, 3]",1,True,True,greedy_soup,0.991,0.9755,0.04204578825208371,0.10044524526953924,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,True,False,True,False,controlled_nonabelian_safe_selector,greedy_soup,False,greedy_soup,0.991,0.04204578825208371,0.001,0.01
D4_trivial_coboundary_W48_seed47,D4,trivial_coboundary,47,48,20,2000,1000,2000,8,4,"[0, 1, 2, 3]",1,True,True,greedy_soup,0.993,0.986,0.03453173435660845,0.060594000245466365,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,True,False,True,False,controlled_nonabelian_safe_selector,greedy_soup,False,greedy_soup,0.993,0.03453173435660845,0.001,0.01
D4_trivial_coboundary_W48_seed48,D4,trivial_coboundary,48,48,20,2000,1000,2000,8,4,"[0, 1, 2, 3]",1,True,True,greedy_soup,0.991,0.9895,0.04184124103892345,0.04761300765122019,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,True,False,True,False,controlled_nonabelian_safe_selector,greedy_soup,False,greedy_soup,0.991,0.04184124103892345,0.001,0.01
D4_trivial_coboundary_W48_seed49,D4,trivial_coboundary,49,48,20,2000,1000,2000,8,4,"[0, 1, 2, 3]",1,True,True,unlifted_c2m3_sync,0.987,0.986,0.05694308367930083,0.060892846011658834,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,True,False,True,False,controlled_nonabelian_safe_selector,unlifted_c2m3_sync,False,unlifted_c2m3_sync,0.987,0.05694308367930083,0.001,0.01
D4_planted_nonabelian_holonomy_W12_seed0,D4,planted_nonabelian_holonomy,0,12,20,2000,1000,2000,8,4,"[3, 0, 1, 2]",4,False,True,branch_regular_lift_with_invariant_pooling,0.941,0.9265,0.232163983002982,0.28534666570186173,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,0.0,0.0,8.0,8.0,8,False,True,False,True,controlled_nonabelian_safe_selector,branch_regular_lift_with_invariant_pooling,True,greedy_soup,0.695,1.164777319535043,0.001,0.01
D4_planted_nonabelian_holonomy_W12_seed1,D4,planted_nonabelian_holonomy,1,12,20,2000,1000,2000,8,4,"[3, 0, 1, 2]",4,False,True,branch_regular_lift_with_invariant_pooling,0.932,0.9355,0.2643149467211581,0.25075663978635354,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,0.0,0.0,8.0,8.0,8,False,True,False,True,controlled_nonabelian_safe_selector,branch_regular_lift_with_invariant_pooling,True,greedy_soup,0.748,0.9635220411774905,0.001,0.01
D4_planted_nonabelian_holonomy_W12_seed2,D4,planted_nonabelian_holonomy,2,12,20,2000,1000,2000,8,4,"[3, 0, 1, 2]",4,False,True,branch_regular_lift_with_invariant_pooling,0.929,0.943,0.2749481349806817,0.2231122941996959,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,0.0,0.0,8.0,8.0,8,False,True,False,True,controlled_nonabelian_safe_selector,branch_regular_lift_with_invariant_pooling,True,greedy_soup,0.702,1.1325993615266556,0.001,0.01
D4_planted_nonabelian_holonomy_W12_seed3,D4,planted_nonabelian_holonomy,3,12,20,2000,1000,2000,8,4,"[3, 0, 1, 2]",4,False,True,branch_regular_lift_with_invariant_pooling,0.936,0.934,0.24952171804666645,0.2588264473824579,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,0.0,0.0,8.0,8.0,8,False,True,False,True,controlled_nonabelian_safe_selector,branch_regular_lift_with_invariant_pooling,True,unlifted_c2m3_sync,0.69,1.1794408604353372,0.001,0.01
D4_planted_nonabelian_holonomy_W12_seed4,D4,planted_nonabelian_holonomy,4,12,20,2000,1000,2000,8,4,"[3, 0, 1, 2]",4,False,True,branch_regular_lift_with_invariant_pooling,0.934,0.942,0.2579532072752537,0.22640770226163404,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,0.0,0.0,8.0,8.0,8,False,True,False,True,controlled_nonabelian_safe_selector,branch_regular_lift_with_invariant_pooling,True,greedy_soup,0.725,1.0496264860792872,0.001,0.01
D4_planted_nonabelian_holonomy_W12_seed5,D4,planted_nonabelian_holonomy,5,12,20,2000,1000,2000,8,4,"[3, 0, 1, 2]",4,False,True,branch_regular_lift_with_invariant_pooling,0.94,0.941,0.2338876333410476,0.23103839401382908,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,0.0,0.0,8.0,8.0,8,False,True,False,True,controlled_nonabelian_safe_selector,branch_regular_lift_with_invariant_pooling,True,greedy_soup,0.711,1.1039869911811806,0.001,0.01
D4_planted_nonabelian_holonomy_W12_seed6,D4,planted_nonabelian_holonomy,6,12,20,2000,1000,2000,8,4,"[3, 0, 1, 2]",4,False,True,branch_regular_lift_with_invariant_pooling,0.94,0.9355,0.2354191138128133,0.2521739115744557,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,0.0,0.0,8.0,8.0,8,False,True,False,True,controlled_nonabelian_safe_selector,branch_regular_lift_with_invariant_pooling,True,greedy_soup,0.691,1.17985312990296,0.001,0.01
D4_planted_nonabelian_holonomy_W12_seed7,D4,planted_nonabelian_holonomy,7,12,20,2000,1000,2000,8,4,"[3, 0, 1, 2]",4,False,True,branch_regular_lift_with_invariant_pooling,0.937,0.9405,0.24732804437778866,0.23433743455250344,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,0.0,0.0,8.0,8.0,8,False,True,False,True,controlled_nonabelian_safe_selector,branch_regular_lift_with_invariant_pooling,True,greedy_soup,0.713,1.092434470387272,0.001,0.01
D4_planted_nonabelian_holonomy_W12_seed8,D4,planted_nonabelian_holonomy,8,12,20,2000,1000,2000,8,4,"[3, 0, 1, 2]",4,False,True,branch_regular_lift_with_invariant_pooling,0.938,0.9105,0.2426065152087891,0.34609684448348027,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,0.0,0.0,8.0,8.0,8,False,True,False,True,controlled_nonabelian_safe_selector,branch_regular_lift_with_invariant_pooling,True,greedy_soup,0.728,1.0376947140902142,0.001,0.01
D4_planted_nonabelian_holonomy_W12_seed9,D4,planted_nonabelian_holonomy,9,12,20,2000,1000,2000,8,4,"[3, 0, 1, 2]",4,False,True,branch_regular_lift_with_invariant_pooling,0.933,0.9275,0.26105644518940546,0.28222364876590006,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,0.0,0.0,8.0,8.0,8,False,True,False,True,controlled_nonabelian_safe_selector,branch_regular_lift_with_invariant_pooling,True,unlifted_c2m3_sync,0.691,1.1778925580291666,0.001,0.01
D4_planted_nonabelian_holonomy_W12_seed10,D4,planted_nonabelian_holonomy,10,12,20,2000,1000,2000,8,4,"[3, 0, 1, 2]",4,False,True,branch_regular_lift_with_invariant_pooling,0.939,0.921,0.23991515012963754,0.30807436106488,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,0.0,0.0,8.0,8.0,8,False,True,False,True,controlled_nonabelian_safe_selector,branch_regular_lift_with_invariant_pooling,True,greedy_soup,0.732,1.022721570876994,0.001,0.01
D4_planted_nonabelian_holonomy_W12_seed11,D4,planted_nonabelian_holonomy,11,12,20,2000,1000,2000,8,4,"[3, 0, 1, 2]",4,False,True,branch_regular_lift_with_invariant_pooling,0.947,0.9355,0.20866739406246038,0.25143188996419724,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,0.0,0.0,8.0,8.0,8,False,True,False,True,controlled_nonabelian_safe_selector,branch_regular_lift_with_invariant_pooling,True,greedy_soup,0.706,1.116482784782936,0.001,0.01
D4_planted_nonabelian_holonomy_W12_seed12,D4,planted_nonabelian_holonomy,12,12,20,2000,1000,2000,8,4,"[3, 0, 1, 2]",4,False,True,branch_regular_lift_with_invariant_pooling,0.944,0.9355,0.219920716497954,0.25160498088457844,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,0.0,0.0,8.0,8.0,8,False,True,False,True,controlled_nonabelian_safe_selector,branch_regular_lift_with_invariant_pooling,True,greedy_soup,0.712,1.0981123160079012,0.001,0.01
D4_planted_nonabelian_holonomy_W12_seed13,D4,planted_nonabelian_holonomy,13,12,20,2000,1000,2000,8,4,"[3, 0, 1, 2]",4,False,True,branch_regular_lift_with_invariant_pooling,0.937,0.944,0.24448284409245297,0.2196939207989703,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,0.0,0.0,8.0,8.0,8,False,True,False,True,controlled_nonabelian_safe_selector,branch_regular_lift_with_invariant_pooling,True,greedy_soup,0.726,1.043744307007926,0.001,0.01
D4_planted_nonabelian_holonomy_W12_seed14,D4,planted_nonabelian_holonomy,14,12,20,2000,1000,2000,8,4,"[3, 0, 1, 2]",4,False,True,branch_regular_lift_with_invariant_pooling,0.915,0.932,0.33023043497019944,0.2653232302940373,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,0.0,0.0,8.0,8.0,8,False,True,False,True,controlled_nonabelian_safe_selector,branch_regular_lift_with_invariant_pooling,True,greedy_soup,0.68,1.2179661284664491,0.001,0.01
D4_planted_nonabelian_holonomy_W12_seed15,D4,planted_nonabelian_holonomy,15,12,20,2000,1000,2000,8,4,"[3, 0, 1, 2]",4,False,True,branch_regular_lift_with_invariant_pooling,0.917,0.9445,0.3221820434597862,0.21758059277789352,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,0.0,0.0,8.0,8.0,8,False,True,False,True,controlled_nonabelian_safe_selector,branch_regular_lift_with_invariant_pooling,True,greedy_soup,0.706,1.1202781513858886,0.001,0.01
D4_planted_nonabelian_holonomy_W12_seed16,D4,planted_nonabelian_holonomy,16,12,20,2000,1000,2000,8,4,"[3, 0, 1, 2]",4,False,True,branch_regular_lift_with_invariant_pooling,0.942,0.932,0.2277156632132946,0.2650226836626953,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,0.0,0.0,8.0,8.0,8,False,True,False,True,controlled_nonabelian_safe_selector,branch_regular_lift_with_invariant_pooling,True,greedy_soup,0.729,1.0311393219967768,0.001,0.01
D4_planted_nonabelian_holonomy_W12_seed17,D4,planted_nonabelian_holonomy,17,12,20,2000,1000,2000,8,4,"[3, 0, 1, 2]",4,False,True,branch_regular_lift_with_invariant_pooling,0.916,0.9325,0.32639499237655434,0.26408449401281053,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,0.0,0.0,8.0,8.0,8,False,True,False,True,controlled_nonabelian_safe_selector,branch_regular_lift_with_invariant_pooling,True,greedy_soup,0.709,1.1107320213862995,0.001,0.01
D4_planted_nonabelian_holonomy_W12_seed18,D4,planted_nonabelian_holonomy,18,12,20,2000,1000,2000,8,4,"[3, 0, 1, 2]",4,False,True,branch_regular_lift_with_invariant_pooling,0.925,0.925,0.2913089464171221,0.2916882677374231,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,0.0,0.0,8.0,8.0,8,False,True,False,True,controlled_nonabelian_safe_selector,branch_regular_lift_with_invariant_pooling,True,greedy_soup,0.692,1.1766661640548988,0.001,0.01
D4_planted_nonabelian_holonomy_W12_seed19,D4,planted_nonabelian_holonomy,19,12,20,2000,1000,2000,8,4,"[3, 0, 1, 2]",4,False,True,branch_regular_lift_with_invariant_pooling,0.944,0.937,0.22025964857903071,0.2463091665903146,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,0.0,0.0,8.0,8.0,8,False,True,False,True,controlled_nonabelian_safe_selector,branch_regular_lift_with_invariant_pooling,True,greedy_soup,0.717,1.0791522496935781,0.001,0.01
D4_planted_nonabelian_holonomy_W12_seed20,D4,planted_nonabelian_holonomy,20,12,20,2000,1000,2000,8,4,"[3, 0, 1, 2]",4,False,True,branch_regular_lift_with_invariant_pooling,0.926,0.9245,0.28837640454677615,0.29402748014893704,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,0.0,0.0,8.0,8.0,8,False,True,False,True,controlled_nonabelian_safe_selector,branch_regular_lift_with_invariant_pooling,True,greedy_soup,0.715,1.08596903198998,0.001,0.01
D4_planted_nonabelian_holonomy_W12_seed21,D4,planted_nonabelian_holonomy,21,12,20,2000,1000,2000,8,4,"[3, 0, 1, 2]",4,False,True,branch_regular_lift_with_invariant_pooling,0.932,0.9355,0.26447964026692805,0.2520987744111812,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,0.0,0.0,8.0,8.0,8,False,True,False,True,controlled_nonabelian_safe_selector,branch_regular_lift_with_invariant_pooling,True,greedy_soup,0.702,1.1351172084821142,0.001,0.01
D4_planted_nonabelian_holonomy_W12_seed22,D4,planted_nonabelian_holonomy,22,12,20,2000,1000,2000,8,4,"[3, 0, 1, 2]",4,False,True,branch_regular_lift_with_invariant_pooling,0.932,0.935,0.26416947527048573,0.2534124451154802,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,0.0,0.0,8.0,8.0,8,False,True,False,True,controlled_nonabelian_safe_selector,branch_regular_lift_with_invariant_pooling,True,greedy_soup,0.685,1.2004964909103821,0.001,0.01
D4_planted_nonabelian_holonomy_W12_seed23,D4,planted_nonabelian_holonomy,23,12,20,2000,1000,2000,8,4,"[3, 0, 1, 2]",4,False,True,branch_regular_lift_with_invariant_pooling,0.938,0.932,0.24197533595372964,0.2654295198832015,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,0.0,0.0,8.0,8.0,8,False,True,False,True,controlled_nonabelian_safe_selector,branch_regular_lift_with_invariant_pooling,True,greedy_soup,0.72,1.0702529887613046,0.001,0.01
D4_planted_nonabelian_holonomy_W12_seed24,D4,planted_nonabelian_holonomy,24,12,20,2000,1000,2000,8,4,"[3, 0, 1, 2]",4,False,True,branch_regular_lift_with_invariant_pooling,0.939,0.947,0.23981081377989197,0.20790005179715923,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,0.0,0.0,8.0,8.0,8,False,True,False,True,controlled_nonabelian_safe_selector,branch_regular_lift_with_invariant_pooling,True,greedy_soup,0.707,1.1171471316160977,0.001,0.01
D4_planted_nonabelian_holonomy_W12_seed25,D4,planted_nonabelian_holonomy,25,12,20,2000,1000,2000,8,4,"[3, 0, 1, 2]",4,False,True,branch_regular_lift_with_invariant_pooling,0.935,0.9245,0.25361952749715494,0.2929025565516238,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,0.0,0.0,8.0,8.0,8,False,True,False,True,controlled_nonabelian_safe_selector,branch_regular_lift_with_invariant_pooling,True,greedy_soup,0.703,1.1329742400588143,0.001,0.01
D4_planted_nonabelian_holonomy_W12_seed26,D4,planted_nonabelian_holonomy,26,12,20,2000,1000,2000,8,4,"[3, 0, 1, 2]",4,False,True,branch_regular_lift_with_invariant_pooling,0.928,0.9335,0.2808720944186533,0.2595023966900915,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,0.0,0.0,8.0,8.0,8,False,True,False,True,controlled_nonabelian_safe_selector,branch_regular_lift_with_invariant_pooling,True,greedy_soup,0.701,1.1396776059937264,0.001,0.01
D4_planted_nonabelian_holonomy_W12_seed27,D4,planted_nonabelian_holonomy,27,12,20,2000,1000,2000,8,4,"[3, 0, 1, 2]",4,False,True,branch_regular_lift_with_invariant_pooling,0.945,0.925,0.21571099197494778,0.2915101744057913,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,0.0,0.0,8.0,8.0,8,False,True,False,True,controlled_nonabelian_safe_selector,branch_regular_lift_with_invariant_pooling,True,greedy_soup,0.716,1.0812946801491095,0.001,0.01
D4_planted_nonabelian_holonomy_W12_seed28,D4,planted_nonabelian_holonomy,28,12,20,2000,1000,2000,8,4,"[3, 0, 1, 2]",4,False,True,branch_regular_lift_with_invariant_pooling,0.93,0.938,0.2720152486813244,0.2431541422435538,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,0.0,0.0,8.0,8.0,8,False,True,False,True,controlled_nonabelian_safe_selector,branch_regular_lift_with_invariant_pooling,True,greedy_soup,0.709,1.1087256271191885,0.001,0.01
D4_planted_nonabelian_holonomy_W12_seed29,D4,planted_nonabelian_holonomy,29,12,20,2000,1000,2000,8,4,"[3, 0, 1, 2]",4,False,True,branch_regular_lift_with_invariant_pooling,0.936,0.9355,0.24994714171666207,0.25116444784254016,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,0.0,0.0,8.0,8.0,8,False,True,False,True,controlled_nonabelian_safe_selector,branch_regular_lift_with_invariant_pooling,True,greedy_soup,0.745,0.974947400880347,0.001,0.01
D4_planted_nonabelian_holonomy_W12_seed30,D4,planted_nonabelian_holonomy,30,12,20,2000,1000,2000,8,4,"[3, 0, 1, 2]",4,False,True,branch_regular_lift_with_invariant_pooling,0.927,0.9225,0.2852023863711384,0.30114381084274394,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,0.0,0.0,8.0,8.0,8,False,True,False,True,controlled_nonabelian_safe_selector,branch_regular_lift_with_invariant_pooling,True,greedy_soup,0.736,1.0089261601481012,0.001,0.01
D4_planted_nonabelian_holonomy_W12_seed31,D4,planted_nonabelian_holonomy,31,12,20,2000,1000,2000,8,4,"[3, 0, 1, 2]",4,False,True,branch_regular_lift_with_invariant_pooling,0.934,0.9355,0.2580193137044013,0.2515051318395732,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,0.0,0.0,8.0,8.0,8,False,True,False,True,controlled_nonabelian_safe_selector,branch_regular_lift_with_invariant_pooling,True,greedy_soup,0.7,1.1451000236535538,0.001,0.01
D4_planted_nonabelian_holonomy_W12_seed32,D4,planted_nonabelian_holonomy,32,12,20,2000,1000,2000,8,4,"[3, 0, 1, 2]",4,False,True,branch_regular_lift_with_invariant_pooling,0.929,0.939,0.27721785063050147,0.2393697048726122,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,0.0,0.0,8.0,8.0,8,False,True,False,True,controlled_nonabelian_safe_selector,branch_regular_lift_with_invariant_pooling,True,greedy_soup,0.729,1.0351511018257737,0.001,0.01
D4_planted_nonabelian_holonomy_W12_seed33,D4,planted_nonabelian_holonomy,33,12,20,2000,1000,2000,8,4,"[3, 0, 1, 2]",4,False,True,branch_regular_lift_with_invariant_pooling,0.947,0.923,0.20853444459037837,0.2997815796033028,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,0.0,0.0,8.0,8.0,8,False,True,False,True,controlled_nonabelian_safe_selector,branch_regular_lift_with_invariant_pooling,True,greedy_soup,0.689,1.1855357149073766,0.001,0.01
D4_planted_nonabelian_holonomy_W12_seed34,D4,planted_nonabelian_holonomy,34,12,20,2000,1000,2000,8,4,"[3, 0, 1, 2]",4,False,True,branch_regular_lift_with_invariant_pooling,0.933,0.9285,0.2623565327111892,0.27874248405719537,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,0.0,0.0,8.0,8.0,8,False,True,False,True,controlled_nonabelian_safe_selector,branch_regular_lift_with_invariant_pooling,True,greedy_soup,0.717,1.079373383019529,0.001,0.01
D4_planted_nonabelian_holonomy_W12_seed35,D4,planted_nonabelian_holonomy,35,12,20,2000,1000,2000,8,4,"[3, 0, 1, 2]",4,False,True,branch_regular_lift_with_invariant_pooling,0.947,0.9415,0.20814504113012117,0.23003778497760857,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,0.0,0.0,8.0,8.0,8,False,True,False,True,controlled_nonabelian_safe_selector,branch_regular_lift_with_invariant_pooling,True,greedy_soup,0.695,1.1553819724456595,0.001,0.01
D4_planted_nonabelian_holonomy_W12_seed36,D4,planted_nonabelian_holonomy,36,12,20,2000,1000,2000,8,4,"[3, 0, 1, 2]",4,False,True,branch_regular_lift_with_invariant_pooling,0.933,0.9375,0.26209076816326826,0.2446983724343608,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,0.0,0.0,8.0,8.0,8,False,True,False,True,controlled_nonabelian_safe_selector,branch_regular_lift_with_invariant_pooling,True,greedy_soup,0.708,1.114322360335983,0.001,0.01
D4_planted_nonabelian_holonomy_W12_seed37,D4,planted_nonabelian_holonomy,37,12,20,2000,1000,2000,8,4,"[3, 0, 1, 2]",4,False,True,branch_regular_lift_with_invariant_pooling,0.935,0.9355,0.25445711261763937,0.25204324208956247,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,0.0,0.0,8.0,8.0,8,False,True,False,True,controlled_nonabelian_safe_selector,branch_regular_lift_with_invariant_pooling,True,greedy_soup,0.71,1.1092682040835693,0.001,0.01
D4_planted_nonabelian_holonomy_W12_seed38,D4,planted_nonabelian_holonomy,38,12,20,2000,1000,2000,8,4,"[3, 0, 1, 2]",4,False,True,branch_regular_lift_with_invariant_pooling,0.944,0.942,0.21997489146381113,0.22809501416237757,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,0.0,0.0,8.0,8.0,8,False,True,False,True,controlled_nonabelian_safe_selector,branch_regular_lift_with_invariant_pooling,True,greedy_soup,0.719,1.071767214735899,0.001,0.01
D4_planted_nonabelian_holonomy_W12_seed39,D4,planted_nonabelian_holonomy,39,12,20,2000,1000,2000,8,4,"[3, 0, 1, 2]",4,False,True,branch_regular_lift_with_invariant_pooling,0.921,0.938,0.3048806581009269,0.24109003681844188,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,0.0,0.0,8.0,8.0,8,False,True,False,True,controlled_nonabelian_safe_selector,branch_regular_lift_with_invariant_pooling,True,greedy_soup,0.724,1.0526310046430876,0.001,0.01
D4_planted_nonabelian_holonomy_W12_seed40,D4,planted_nonabelian_holonomy,40,12,20,2000,1000,2000,8,4,"[3, 0, 1, 2]",4,False,True,branch_regular_lift_with_invariant_pooling,0.935,0.9255,0.25182001753093564,0.29027242991771013,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,0.0,0.0,8.0,8.0,8,False,True,False,True,controlled_nonabelian_safe_selector,branch_regular_lift_with_invariant_pooling,True,greedy_soup,0.68,1.220639072065948,0.001,0.01
D4_planted_nonabelian_holonomy_W12_seed41,D4,planted_nonabelian_holonomy,41,12,20,2000,1000,2000,8,4,"[3, 0, 1, 2]",4,False,True,branch_regular_lift_with_invariant_pooling,0.935,0.941,0.2544317535422449,0.23118117819014838,False,True,1.414213562373095,1.414213562373095,1.414213562373095,0.0,1.414213562373095,0.0,0.0,8.0,8.0,8,False,True,False,True,controlled_nonabelian_safe_selector,branch_regular_lift_with_invariant_pooling,True,greedy_soup,0.735,1.012263290247324,0.001,0.01
