setting_id,dataset,dataset_role,architecture,setting_role,conv1_channels,conv2_channels,hidden_units,n_models,seed,epochs,max_train_samples,max_test_samples,augmentation,val_fraction,feature_batches,individual_accuracy_mean,individual_accuracy_max,base_accuracy_gate_passed,base_gate_status,base_gate_decision,cifar_plumbing_threshold,cifar_meaningful_threshold,parameter_count,inference_cost_units,exact_positive_channel_scale_available,central_projective_candidate,finite_index_candidate,non_brauer_noncentral,channel_residual_taxonomy,pairwise_activation_alignment_residual,global_channel_scale_sync_residual,sync_disagreement_mean,conv1_permutation_cycle_score,conv2_permutation_cycle_score,fc1_permutation_cycle_score,channel_permutation_cycle_score,method,val_accuracy,val_loss,accuracy,loss,selection_used_validation_only,evaluation_status,parameter_count_multiplier,inference_time_multiplier,ensemble_or_extra_capacity,exact_relu_channel_gauge,single_model,capacity_matched,is_soup,is_ensemble,accuracy_delta_vs_c2m3,validation_delta_vs_c2m3,accuracy_delta_vs_greedy_soup,validation_delta_vs_greedy_soup,accuracy_delta_vs_weight_average,validation_delta_vs_weight_average,scale_source,selected_alpha,selected_tau,selected_layer_mask,conv1_log_scale_variance,conv1_mean_abs_log_scale,conv1_max_abs_log_scale,conv2_log_scale_variance,conv2_mean_abs_log_scale,conv2_max_abs_log_scale,fc1_log_scale_variance,fc1_mean_abs_log_scale,fc1_max_abs_log_scale,mean_log_scale_variance,mean_abs_log_scale,max_abs_log_scale,soup_selected_labels,soup_ingredient_count,union_candidate_count,selector_chose,selector_challenger,selector_val_margin,selector_left_greedy
cifar_final_c32_c64_h256_e12_N3_S8603,cifar10,cifar_final_channel_gauge_confirmatory,relu_cnn_no_batchnorm,main,32,64,256,3,8603,12,12000,10000,True,0.2,8,0.6447333333333334,0.654,True,cifar_meaningful_gate_passed,Meaningful CIFAR gate passed,0.45,0.6,1070794,6654464,True,False,False,True,no_central_projective_or_finite_index_candidate,0.7322792609532675,0.2926059983016084,0.22641782407407407,0.9354143466934853,0.8749999999999999,0.9416574483324601,0.9173572650086484,optimized_channel_scaled_greedy_soup,0.63625,1.043675921758016,0.654,0.9911806853294373,True,evaluated,1.0,1.0,False,True,True,True,True,False,0.1773,0.15791666666666665,0.0,0.0,0.5321,0.52125,,0.5,inf,fc1,,,,,,,,,,,,,"[""optimized:1""]",1.0,,,,,
cifar_final_c32_c64_h256_e12_N3_S8603,cifar10,cifar_final_channel_gauge_confirmatory,relu_cnn_no_batchnorm,main,32,64,256,3,8603,12,12000,10000,True,0.2,8,0.6447333333333334,0.654,True,cifar_meaningful_gate_passed,Meaningful CIFAR gate passed,0.45,0.6,1070794,6654464,True,False,False,True,no_central_projective_or_finite_index_candidate,0.7322792609532675,0.2926059983016084,0.22641782407407407,0.9354143466934853,0.8749999999999999,0.9416574483324601,0.9173572650086484,union_channel_candidate_soup,0.63625,1.0436758963267008,0.654,0.991180680656433,True,evaluated,1.0,1.0,False,True,True,True,True,False,0.1773,0.15791666666666665,0.0,0.0,0.5321,0.52125,,,,,,,,,,,,,,,,,"[""original:1""]",1.0,18.0,,,,
cifar_final_c32_c64_h256_e12_N3_S8603,cifar10,cifar_final_channel_gauge_confirmatory,relu_cnn_no_batchnorm,main,32,64,256,3,8603,12,12000,10000,True,0.2,8,0.6447333333333334,0.654,True,cifar_meaningful_gate_passed,Meaningful CIFAR gate passed,0.45,0.6,1070794,6654464,True,False,False,True,no_central_projective_or_finite_index_candidate,0.7322792609532675,0.2926059983016084,0.22641782407407407,0.9354143466934853,0.8749999999999999,0.9416574483324601,0.9173572650086484,ensemble_upper_bound,0.66375,0.9702526791890462,0.6781,0.9228832859039307,True,evaluated,3.0,3.0,True,False,False,False,False,True,0.20140000000000002,0.18541666666666662,0.02410000000000001,0.02749999999999997,0.5562,0.54875,,,,,,,,,,,,,,,,,,,,,,,
cifar_final_c32_c64_h256_e12_N3_S8603,cifar10,cifar_final_channel_gauge_confirmatory,relu_cnn_no_batchnorm,main,32,64,256,3,8603,12,12000,10000,True,0.2,8,0.6447333333333334,0.654,True,cifar_meaningful_gate_passed,Meaningful CIFAR gate passed,0.45,0.6,1070794,6654464,True,False,False,True,no_central_projective_or_finite_index_candidate,0.7322792609532675,0.2926059983016084,0.22641782407407407,0.9354143466934853,0.8749999999999999,0.9416574483324601,0.9173572650086484,greedy_safe_selector,0.63625,1.0436758963267008,0.654,0.991180680656433,True,evaluated,1.0,1.0,False,False,True,True,True,False,0.1773,0.15791666666666665,0.0,0.0,0.5321,0.52125,,,,,,,,,,,,,,,,,,,,greedy_soup,union_channel_candidate_soup,0.0,False
cifar_final_c32_c64_h256_e12_N3_S8604,cifar10,cifar_final_channel_gauge_confirmatory,relu_cnn_no_batchnorm,main,32,64,256,3,8604,12,12000,10000,True,0.2,8,0.6457,0.6508,True,cifar_meaningful_gate_passed,Meaningful CIFAR gate passed,0.45,0.6,1070794,6654464,True,False,False,True,no_central_projective_or_finite_index_candidate,0.8090807067023383,0.23301220302282813,0.23220486111111108,0.9185586535436918,0.9185586535436917,0.9519716382329885,0.9296963151067907,weight_average,0.20208333333333334,2.283153959910075,0.1968,2.2839414764404298,True,evaluated,1.0,1.0,False,False,True,True,False,False,-0.32410000000000005,-0.32125,-0.45400000000000007,-0.45875000000000005,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
cifar_final_c32_c64_h256_e12_N3_S8604,cifar10,cifar_final_channel_gauge_confirmatory,relu_cnn_no_batchnorm,main,32,64,256,3,8604,12,12000,10000,True,0.2,8,0.6457,0.6508,True,cifar_meaningful_gate_passed,Meaningful CIFAR gate passed,0.45,0.6,1070794,6654464,True,False,False,True,no_central_projective_or_finite_index_candidate,0.8090807067023383,0.23301220302282813,0.23220486111111108,0.9185586535436918,0.9185586535436917,0.9519716382329885,0.9296963151067907,c2m3_channel_synchronization,0.5233333333333333,1.5746112314860026,0.5209,1.567925725364685,True,evaluated,1.0,1.0,False,True,True,True,False,False,0.0,0.0,-0.12990000000000002,-0.13750000000000007,0.32410000000000005,0.32125,,,,,,,,,,,,,,,,,,,,,,,
cifar_final_c32_c64_h256_e12_N3_S8604,cifar10,cifar_final_channel_gauge_confirmatory,relu_cnn_no_batchnorm,main,32,64,256,3,8604,12,12000,10000,True,0.2,8,0.6457,0.6508,True,cifar_meaningful_gate_passed,Meaningful CIFAR gate passed,0.45,0.6,1070794,6654464,True,False,False,True,no_central_projective_or_finite_index_candidate,0.8090807067023383,0.23301220302282813,0.23220486111111108,0.9185586535436918,0.9185586535436917,0.9519716382329885,0.9296963151067907,positive_channel_scale,0.46708333333333335,1.5895584233601887,0.4688,1.5794622913360596,True,evaluated,1.0,1.0,False,True,True,True,False,False,-0.052100000000000035,-0.05624999999999997,-0.18200000000000005,-0.19375000000000003,0.272,0.265,reference_raw,1.0,inf,all,0.23433913339531767,0.3216602324566223,1.2584144227773875,0.7045909858795211,0.3875380515525255,6.907755278982137,0.17799173465322438,0.12102170925442025,6.907755278982137,0.37230728464268764,0.2767399977545227,6.907755278982137,,,,,,,
cifar_final_c32_c64_h256_e12_N3_S8604,cifar10,cifar_final_channel_gauge_confirmatory,relu_cnn_no_batchnorm,main,32,64,256,3,8604,12,12000,10000,True,0.2,8,0.6457,0.6508,True,cifar_meaningful_gate_passed,Meaningful CIFAR gate passed,0.45,0.6,1070794,6654464,True,False,False,True,no_central_projective_or_finite_index_candidate,0.8090807067023383,0.23301220302282813,0.23220486111111108,0.9185586535436918,0.9185586535436917,0.9519716382329885,0.9296963151067907,shrinkage_channel_scale,0.5233333333333333,1.5746112314860026,0.5209,1.567925725364685,True,evaluated,1.0,1.0,False,True,True,True,False,False,0.0,0.0,-0.12990000000000002,-0.13750000000000007,0.32410000000000005,0.32125,reference_shrinkage_validation_grid,0.0,0.25,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
cifar_final_c32_c64_h256_e12_N3_S8604,cifar10,cifar_final_channel_gauge_confirmatory,relu_cnn_no_batchnorm,main,32,64,256,3,8604,12,12000,10000,True,0.2,8,0.6457,0.6508,True,cifar_meaningful_gate_passed,Meaningful CIFAR gate passed,0.45,0.6,1070794,6654464,True,False,False,True,no_central_projective_or_finite_index_candidate,0.8090807067023383,0.23301220302282813,0.23220486111111108,0.9185586535436918,0.9185586535436917,0.9519716382329885,0.9296963151067907,global_channel_scale,0.5233333333333333,1.573129030863444,0.5182,1.569273762512207,True,evaluated,1.0,1.0,False,True,True,True,False,False,-0.0027000000000000357,0.0,-0.13260000000000005,-0.13750000000000007,0.3214,0.32125,global_log_scale_sync_validation_grid,0.25,0.5,all,0.0060598114051575586,0.057312665563765346,0.125,0.00571166328450216,0.05316460646207068,0.125,0.0019788808349078878,0.022823163521687784,0.125,0.004583451841522535,0.044433478515841264,0.125,,,,,,,
cifar_final_c32_c64_h256_e12_N3_S8604,cifar10,cifar_final_channel_gauge_confirmatory,relu_cnn_no_batchnorm,main,32,64,256,3,8604,12,12000,10000,True,0.2,8,0.6457,0.6508,True,cifar_meaningful_gate_passed,Meaningful CIFAR gate passed,0.45,0.6,1070794,6654464,True,False,False,True,no_central_projective_or_finite_index_candidate,0.8090807067023383,0.23301220302282813,0.23220486111111108,0.9185586535436918,0.9185586535436917,0.9519716382329885,0.9296963151067907,optimized_channel_scale,0.5266666666666666,1.5832902526855468,0.5205,1.5764955944061279,True,evaluated,1.0,1.0,False,True,True,True,False,False,-0.00040000000000006697,0.0033333333333332993,-0.13030000000000008,-0.13416666666666677,0.3237,0.3245833333333333,optimized_layer_grid_reference,0.25,0.5,conv2+fc1,0.0,0.0,0.0,0.006073138049517197,0.055860485628781265,0.125,0.0020950444374617273,0.022021754978444316,0.125,0.0027227274956596417,0.025960746869075194,0.125,,,,,,,
cifar_final_c32_c64_h256_e12_N3_S8604,cifar10,cifar_final_channel_gauge_confirmatory,relu_cnn_no_batchnorm,main,32,64,256,3,8604,12,12000,10000,True,0.2,8,0.6457,0.6508,True,cifar_meaningful_gate_passed,Meaningful CIFAR gate passed,0.45,0.6,1070794,6654464,True,False,False,True,no_central_projective_or_finite_index_candidate,0.8090807067023383,0.23301220302282813,0.23220486111111108,0.9185586535436918,0.9185586535436917,0.9519716382329885,0.9296963151067907,greedy_soup,0.6608333333333334,0.992079652150472,0.6508,0.9925781944274902,True,evaluated,1.0,1.0,False,False,True,True,True,False,0.12990000000000002,0.13750000000000007,0.0,0.0,0.45400000000000007,0.45875000000000005,,,,,,,,,,,,,,,,,"[""original:2""]",1.0,,,,,
cifar_final_c32_c64_h256_e12_N3_S8604,cifar10,cifar_final_channel_gauge_confirmatory,relu_cnn_no_batchnorm,main,32,64,256,3,8604,12,12000,10000,True,0.2,8,0.6457,0.6508,True,cifar_meaningful_gate_passed,Meaningful CIFAR gate passed,0.45,0.6,1070794,6654464,True,False,False,True,no_central_projective_or_finite_index_candidate,0.8090807067023383,0.23301220302282813,0.23220486111111108,0.9185586535436918,0.9185586535436917,0.9519716382329885,0.9296963151067907,positive_channel_scaled_greedy_soup,0.6608333333333334,0.9920796235402425,0.6508,0.9925781896591187,True,evaluated,1.0,1.0,False,True,True,True,True,False,0.12990000000000002,0.13750000000000007,0.0,0.0,0.45400000000000007,0.45875000000000005,,,,,,,,,,,,,,,,,"[""positive:2""]",1.0,,,,,
cifar_final_c32_c64_h256_e12_N3_S8604,cifar10,cifar_final_channel_gauge_confirmatory,relu_cnn_no_batchnorm,main,32,64,256,3,8604,12,12000,10000,True,0.2,8,0.6457,0.6508,True,cifar_meaningful_gate_passed,Meaningful CIFAR gate passed,0.45,0.6,1070794,6654464,True,False,False,True,no_central_projective_or_finite_index_candidate,0.8090807067023383,0.23301220302282813,0.23220486111111108,0.9185586535436918,0.9185586535436917,0.9519716382329885,0.9296963151067907,shrinkage_channel_scaled_greedy_soup,0.6608333333333334,0.9920796648661295,0.6508,0.9925781821250915,True,evaluated,1.0,1.0,False,True,True,True,True,False,0.12990000000000002,0.13750000000000007,0.0,0.0,0.45400000000000007,0.45875000000000005,,0.0,0.25,,,,,,,,,,,,,,"[""shrinkage:2""]",1.0,,,,,
cifar_final_c32_c64_h256_e12_N3_S8604,cifar10,cifar_final_channel_gauge_confirmatory,relu_cnn_no_batchnorm,main,32,64,256,3,8604,12,12000,10000,True,0.2,8,0.6457,0.6508,True,cifar_meaningful_gate_passed,Meaningful CIFAR gate passed,0.45,0.6,1070794,6654464,True,False,False,True,no_central_projective_or_finite_index_candidate,0.8090807067023383,0.23301220302282813,0.23220486111111108,0.9185586535436918,0.9185586535436917,0.9519716382329885,0.9296963151067907,global_channel_scaled_greedy_soup,0.6608333333333334,0.9920796330769857,0.6508,0.9925781764984131,True,evaluated,1.0,1.0,False,True,True,True,True,False,0.12990000000000002,0.13750000000000007,0.0,0.0,0.45400000000000007,0.45875000000000005,,0.25,0.5,,,,,,,,,,,,,,"[""global:2""]",1.0,,,,,
cifar_final_c32_c64_h256_e12_N3_S8604,cifar10,cifar_final_channel_gauge_confirmatory,relu_cnn_no_batchnorm,main,32,64,256,3,8604,12,12000,10000,True,0.2,8,0.6457,0.6508,True,cifar_meaningful_gate_passed,Meaningful CIFAR gate passed,0.45,0.6,1070794,6654464,True,False,False,True,no_central_projective_or_finite_index_candidate,0.8090807067023383,0.23301220302282813,0.23220486111111108,0.9185586535436918,0.9185586535436917,0.9519716382329885,0.9296963151067907,optimized_channel_scaled_greedy_soup,0.6608333333333334,0.9920796489715576,0.6508,0.992578182888031,True,evaluated,1.0,1.0,False,True,True,True,True,False,0.12990000000000002,0.13750000000000007,0.0,0.0,0.45400000000000007,0.45875000000000005,,0.25,0.5,conv2+fc1,,,,,,,,,,,,,"[""optimized:2""]",1.0,,,,,
cifar_final_c32_c64_h256_e12_N3_S8604,cifar10,cifar_final_channel_gauge_confirmatory,relu_cnn_no_batchnorm,main,32,64,256,3,8604,12,12000,10000,True,0.2,8,0.6457,0.6508,True,cifar_meaningful_gate_passed,Meaningful CIFAR gate passed,0.45,0.6,1070794,6654464,True,False,False,True,no_central_projective_or_finite_index_candidate,0.8090807067023383,0.23301220302282813,0.23220486111111108,0.9185586535436918,0.9185586535436917,0.9519716382329885,0.9296963151067907,union_channel_candidate_soup,0.6608333333333334,0.9920796235402425,0.6508,0.9925781896591187,True,evaluated,1.0,1.0,False,True,True,True,True,False,0.12990000000000002,0.13750000000000007,0.0,0.0,0.45400000000000007,0.45875000000000005,,,,,,,,,,,,,,,,,"[""positive:2""]",1.0,18.0,,,,
cifar_final_c32_c64_h256_e12_N3_S8604,cifar10,cifar_final_channel_gauge_confirmatory,relu_cnn_no_batchnorm,main,32,64,256,3,8604,12,12000,10000,True,0.2,8,0.6457,0.6508,True,cifar_meaningful_gate_passed,Meaningful CIFAR gate passed,0.45,0.6,1070794,6654464,True,False,False,True,no_central_projective_or_finite_index_candidate,0.8090807067023383,0.23301220302282813,0.23220486111111108,0.9185586535436918,0.9185586535436917,0.9519716382329885,0.9296963151067907,ensemble_upper_bound,0.6779166666666666,0.930662883122762,0.6743,0.9327046871185303,True,evaluated,3.0,3.0,True,False,False,False,False,True,0.15339999999999998,0.1545833333333333,0.023499999999999965,0.017083333333333228,0.47750000000000004,0.4758333333333333,,,,,,,,,,,,,,,,,,,,,,,
cifar_final_c32_c64_h256_e12_N3_S8604,cifar10,cifar_final_channel_gauge_confirmatory,relu_cnn_no_batchnorm,main,32,64,256,3,8604,12,12000,10000,True,0.2,8,0.6457,0.6508,True,cifar_meaningful_gate_passed,Meaningful CIFAR gate passed,0.45,0.6,1070794,6654464,True,False,False,True,no_central_projective_or_finite_index_candidate,0.8090807067023383,0.23301220302282813,0.23220486111111108,0.9185586535436918,0.9185586535436917,0.9519716382329885,0.9296963151067907,greedy_safe_selector,0.6608333333333334,0.992079652150472,0.6508,0.9925781944274902,True,evaluated,1.0,1.0,False,False,True,True,True,False,0.12990000000000002,0.13750000000000007,0.0,0.0,0.45400000000000007,0.45875000000000005,,,,,,,,,,,,,,,,,,,,greedy_soup,union_channel_candidate_soup,0.0,False
