setting_id,run_id,dataset,task_preset,architecture,width,n_tasks,seed,base_epochs,finetune_epochs,task_vector_sign_conflict_fraction,task_vector_active_fraction,task_vector_mean_pairwise_cosine,task_vector_min_pairwise_cosine,triangle_cycle_score,sync_disagreement,greedy_soup_average_test_accuracy,greedy_soup_worst_task_accuracy,greedy_soup_candidate_count,greedy_soup_accepted_count,greedy_soup_rejected_count,greedy_soup_acceptance_fraction,greedy_soup_final_size,delta_norms_available,delta_norms_missing_reason,delta_norm_missing_count,task_vector_mean_delta_norm,task_vector_min_delta_norm,task_vector_max_delta_norm,task_vector_std_delta_norm,task_vector_delta_norm_cv,task_vector_merged_delta_norm,task_vector_mean_pairwise_delta_distance,task_vector_max_pairwise_delta_distance,best_generated_candidate_family,best_generated_average_test_accuracy,best_generated_delta_vs_greedy,best_generated_worst_task_accuracy,best_generated_worst_task_delta_vs_greedy,best_worst_task_candidate_family,best_worst_task_accuracy,best_worst_task_delta_vs_greedy,greedy_soup_is_best_generated,task_arithmetic_average_test_accuracy,task_arithmetic_worst_task_accuracy,task_arithmetic_delta_vs_greedy,task_arithmetic_worst_task_delta_vs_greedy,task_arithmetic_validation_selected_accuracy,task_arithmetic_selected_scale,task_arithmetic_selected_density,task_arithmetic_selected_drop_rate,task_arithmetic_selected_validation_accuracy,task_arithmetic_selected_validation_loss,ties_average_test_accuracy,ties_worst_task_accuracy,ties_delta_vs_greedy,ties_worst_task_delta_vs_greedy,ties_validation_selected_accuracy,ties_selected_scale,ties_selected_density,ties_selected_drop_rate,ties_selected_validation_accuracy,ties_selected_validation_loss,dare_average_test_accuracy,dare_worst_task_accuracy,dare_delta_vs_greedy,dare_worst_task_delta_vs_greedy,dare_validation_selected_accuracy,dare_selected_scale,dare_selected_density,dare_selected_drop_rate,dare_selected_validation_accuracy,dare_selected_validation_loss
fashion_mnist_fashion_class_subsets_mlp2_W64_N3,fashion_mnist_fashion_class_subsets_mlp2_W64_N3_seed7303,fashion_mnist,fashion_class_subsets,mlp2,64,3,7303,3.0,2.0,0.7852203597531621,0.8301180744777475,-0.0617786396635027,-0.4065161342422432,0.0,0.0,0.6822222222222223,0.625,3,3,0,1.0,3,True,,0,0.8263247694928145,0.6966187936242003,1.0038280706889002,0.1298918093645605,0.15719220112969154,0.44053409214921246,1.2135037784798344,1.4997222265552852,dare,0.7133333333333334,0.03111111111111109,0.645,0.020000000000000018,task_arithmetic,0.6466666666666666,0.021666666666666612,False,0.706111111111111,0.6466666666666666,0.023888888888888737,0.021666666666666612,0.7683333333333334,0.75,,,0.7683333333333334,0.705733896891276,0.6694444444444444,0.5883333333333334,-0.012777777777777888,-0.036666666666666625,0.7144444444444443,0.5,0.2,,0.7144444444444443,0.7673863304985894,0.7133333333333334,0.645,0.03111111111111109,0.020000000000000018,0.765,0.5,,0.3,0.765,0.6974484083387588
fashion_mnist_fashion_class_subsets_mlp2_W64_N3,fashion_mnist_fashion_class_subsets_mlp2_W64_N3_seed7304,fashion_mnist,fashion_class_subsets,mlp2,64,3,7304,3.0,2.0,0.7676411515286766,0.8139872842870118,-0.0260231197728784,-0.4371003275161269,0.0,0.0,0.6911111111111111,0.6383333333333333,3,3,0,1.0,3,True,,0,0.8253087080370145,0.7502959479954564,0.9686395253737168,0.10138703783035594,0.12284741072404727,0.459933515717809,1.1816312970119978,1.4670739369385026,task_arithmetic,0.6927777777777777,0.0016666666666665941,0.6283333333333333,-0.010000000000000009,weight_average,0.6383333333333333,0.0,False,0.6927777777777777,0.6283333333333333,0.0016666666666665941,-0.010000000000000009,0.7304294194027082,0.5,,,0.7304294194027082,0.757884013608134,0.6338888888888888,0.5433333333333333,-0.057222222222222285,-0.09499999999999997,0.6686653682062698,0.5,0.2,,0.6686653682062698,0.8117714883135281,0.6916666666666668,0.625,0.0005555555555556424,-0.013333333333333308,0.732097013541087,0.5,,0.1,0.732097013541087,0.757605898684992
fashion_mnist_fashion_class_subsets_mlp2_W64_N3,fashion_mnist_fashion_class_subsets_mlp2_W64_N3_seed7305,fashion_mnist,fashion_class_subsets,mlp2,64,3,7305,3.0,2.0,0.7845191421899437,0.8479019073569483,-0.0498285211661641,-0.4588367255590569,0.0,0.0,0.7055555555555556,0.67,3,3,0,1.0,3,True,,0,0.8675878494028725,0.7591328745797873,0.9914321437331763,0.09545805703194507,0.11002696395257863,0.4633120613593211,1.259609206160803,1.576235892855965,task_arithmetic,0.7133333333333333,0.007777777777777661,0.6516666666666666,-0.018333333333333424,weight_average,0.67,0.0,False,0.7133333333333333,0.6516666666666666,0.007777777777777661,-0.018333333333333424,0.7206843017882832,0.5,,,0.7206843017882832,0.7661167387238597,0.6777777777777779,0.5883333333333334,-0.02777777777777768,-0.08166666666666667,0.6819233651864343,0.5,1.0,,0.6819233651864343,0.8408914268882217,0.7111111111111109,0.6516666666666666,0.005555555555555314,-0.018333333333333424,0.7201410206330605,0.5,,0.1,0.7201410206330605,0.766232272486334
fashion_mnist_fashion_class_subsets_mlp2_W64_N3,fashion_mnist_fashion_class_subsets_mlp2_W64_N3_seed7306,fashion_mnist,fashion_class_subsets,mlp2,64,3,7306,3.0,2.0,0.8252968153958253,0.8476294277929155,-0.0833021381102756,-0.5006142121779591,0.0,0.0,0.6627777777777778,0.61,3,2,1,0.6666666666666666,2,True,,0,0.8319869993929752,0.7147768956088909,0.9692294912089092,0.10484116010928331,0.12601297879146708,0.4279350515181167,1.228453946281624,1.5448667210944746,dare,0.6772222222222223,0.014444444444444482,0.6216666666666667,0.011666666666666714,weight_average,0.635,0.025000000000000022,False,0.6772222222222223,0.6166666666666667,0.014444444444444482,0.00666666666666671,0.6858751902587518,0.25,,,0.6858751902587518,0.8029800992178954,0.6233333333333334,0.5183333333333333,-0.03944444444444439,-0.09166666666666667,0.6053196347031963,0.5,1.0,,0.6053196347031963,0.9272033412126284,0.6772222222222223,0.6216666666666667,0.014444444444444482,0.011666666666666714,0.6903805175038052,0.5,,0.3,0.6903805175038052,0.7989910507782773
fashion_mnist_fashion_class_subsets_mlp2_W64_N3,fashion_mnist_fashion_class_subsets_mlp2_W64_N3_seed7307,fashion_mnist,fashion_class_subsets,mlp2,64,3,7307,3.0,2.0,0.777308326463314,0.8813805631244324,-0.0433951708789632,-0.4236769453598081,0.0,0.0,0.7177777777777777,0.6783333333333333,3,3,0,1.0,3,True,,0,0.8602376935292932,0.7817697258789774,0.99600013038496,0.09638692409534058,0.11204685033027835,0.47047584757687855,1.242297868849066,1.5213118440420725,weight_average,0.7177777777777777,0.0,0.6783333333333333,0.0,weight_average,0.6783333333333333,0.0,False,0.7138888888888889,0.6583333333333333,-0.0038888888888888307,-0.020000000000000018,0.7455962769051774,0.5,,,0.7455962769051774,0.7394258698867878,0.6922222222222222,0.62,-0.025555555555555554,-0.05833333333333335,0.6936358347876673,0.5,0.2,,0.6936358347876673,0.7861616755558211,0.7122222222222222,0.6566666666666666,-0.005555555555555536,-0.021666666666666723,0.7450145433391507,0.5,,0.1,0.7450145433391507,0.7394904782981495
fashion_mnist_fashion_class_subsets_mlp2_W64_N3,fashion_mnist_fashion_class_subsets_mlp2_W64_N3_seed7308,fashion_mnist,fashion_class_subsets,mlp2,64,3,7308,3.0,2.0,0.784422932413915,0.8219073569482289,-0.0502953671283114,-0.461233712578248,0.0,0.0,0.7022222222222222,0.665,3,3,0,1.0,3,True,,0,0.8367404040898397,0.7729644745994239,0.9211143936443733,0.062210983419650326,0.07434920450306211,0.45162866651565886,1.208654589240429,1.4859389583960996,weight_average,0.7022222222222222,0.0,0.665,0.0,weight_average,0.665,0.0,False,0.7022222222222222,0.665,0.0,0.0,0.7365331107401224,1.0,,,0.7365331107401224,0.7947947421433907,0.6427777777777778,0.5216666666666666,-0.05944444444444441,-0.14333333333333342,0.6765683546651827,0.5,1.0,,0.6765683546651827,0.827668895484388,0.7016666666666667,0.6616666666666666,-0.0005555555555555314,-0.0033333333333334103,0.7382016323502132,1.0,,0.1,0.7382016323502132,0.7944879586912003
fashion_mnist_fashion_class_subsets_mlp2_W64_N3,fashion_mnist_fashion_class_subsets_mlp2_W64_N3_seed7309,fashion_mnist,fashion_class_subsets,mlp2,64,3,7309,3.0,2.0,0.7853732310683806,0.8407811080835604,-0.0368024682825473,-0.4737182451216741,0.0,0.0,0.6933333333333334,0.6316666666666667,3,3,0,1.0,3,True,,0,0.8230672993882191,0.719852158496417,0.9723049142957488,0.1080791363263219,0.13131263556048997,0.44927737985490285,1.1871626246981013,1.5049873719701172,task_arithmetic,0.7038888888888888,0.01055555555555543,0.6433333333333333,0.011666666666666603,task_arithmetic,0.6433333333333333,0.011666666666666603,False,0.7038888888888888,0.6433333333333333,0.01055555555555543,0.011666666666666603,0.7312378845795932,0.75,,,0.7312378845795932,0.7659259610653338,0.6616666666666667,0.5683333333333334,-0.03166666666666662,-0.06333333333333335,0.704458975790634,0.5,0.2,,0.704458975790634,0.7994534061660552,0.7000000000000001,0.6283333333333333,0.00666666666666671,-0.0033333333333334103,0.7310985125055477,0.5,,0.1,0.7310985125055477,0.75395908160142
fashion_mnist_fashion_class_subsets_mlp2_W64_N3,fashion_mnist_fashion_class_subsets_mlp2_W64_N3_seed7310,fashion_mnist,fashion_class_subsets,mlp2,64,3,7310,3.0,2.0,0.7696640238637256,0.9256312443233424,-0.04144044450123,-0.4412329855548687,0.0,0.0,0.6722222222222222,0.6383333333333333,3,3,0,1.0,3,True,,0,0.8542522251558476,0.7502337836090119,1.0357912586156859,0.1288224864195003,0.15080146428181473,0.46529663192835435,1.2386503557389517,1.5447160028471267,dare,0.6905555555555556,0.018333333333333424,0.655,0.01666666666666672,dare,0.655,0.01666666666666672,False,0.6861111111111112,0.645,0.013888888888889062,0.00666666666666671,0.7236930536979965,0.5,,,0.7236930536979965,0.7429529921341333,0.6816666666666666,0.64,0.009444444444444478,0.0016666666666667052,0.7178496249345816,0.5,0.2,,0.7178496249345816,0.7669214707513748,0.6905555555555556,0.655,0.018333333333333424,0.01666666666666672,0.7286618143991523,0.5,,0.5,0.7286618143991523,0.7399128647921747
fashion_mnist_fashion_class_subsets_mlp2_W64_N3,fashion_mnist_fashion_class_subsets_mlp2_W64_N3_seed7311,fashion_mnist,fashion_class_subsets,mlp2,64,3,7311,3.0,2.0,0.8065110706633182,0.7884287011807448,-0.0630049371687174,-0.412079404608518,0.0,0.0,0.6988888888888889,0.6516666666666666,3,3,0,1.0,3,True,,0,0.8143938322482671,0.6925886164467846,1.0100124059870166,0.1397039116584349,0.1715434303729431,0.4342027773277455,1.1980675763094937,1.4781919876328338,task_arithmetic,0.7044444444444444,0.005555555555555536,0.65,-0.0016666666666665941,slerp_sequential,0.6533333333333333,0.0016666666666667052,False,0.7044444444444444,0.65,0.005555555555555536,-0.0016666666666665941,0.7243698732289335,0.75,,,0.7243698732289335,0.769041485299289,0.6844444444444444,0.6216666666666667,-0.014444444444444482,-0.029999999999999916,0.7211297539149887,0.5,0.2,,0.7211297539149887,0.7806405109118207,0.6972222222222223,0.63,-0.0016666666666665941,-0.021666666666666612,0.7243363161819537,0.5,,0.3,0.7243363161819537,0.7593816370896489
fashion_mnist_fashion_class_subsets_mlp2_W64_N3,fashion_mnist_fashion_class_subsets_mlp2_W64_N3_seed7312,fashion_mnist,fashion_class_subsets,mlp2,64,3,7312,3.0,2.0,0.7928060532186473,0.7898455949137148,-0.0560581315347761,-0.4517249095272511,0.0,0.0,0.6766666666666666,0.625,3,3,0,1.0,3,True,,0,0.8411278356964585,0.7409540460409094,1.0173130451240329,0.12497166624312815,0.14857630545498582,0.45544132751622446,1.2250160074650527,1.524316500193025,dare,0.7022222222222222,0.025555555555555554,0.6766666666666666,0.05166666666666664,dare,0.6766666666666666,0.05166666666666664,False,0.695,0.6616666666666666,0.018333333333333313,0.036666666666666625,0.7245619989795831,0.25,,,0.7245619989795831,0.7846467362860102,0.6611111111111111,0.58,-0.015555555555555545,-0.04500000000000004,0.6767842932651519,0.5,0.2,,0.6767842932651519,0.8417718906244044,0.7022222222222222,0.6766666666666666,0.025555555555555554,0.05166666666666664,0.7252682918392583,0.5,,0.1,0.7252682918392583,0.7868471538257794
fashion_mnist_fashion_class_subsets_mlp2_W64_N3,fashion_mnist_fashion_class_subsets_mlp2_W64_N3_seed7313,fashion_mnist,fashion_class_subsets,mlp2,64,3,7313,3.0,2.0,0.7985967896247476,0.8544050862851953,-0.0390709345117972,-0.4840732105120495,0.0,0.0,0.6738888888888889,0.64,3,2,1,0.6666666666666666,2,True,,0,0.8431422577483118,0.7217260176965393,1.027718830803761,0.13266454227906138,0.15734538396089187,0.4562520356648217,1.2223935576249383,1.5622567054392191,dare,0.6994444444444445,0.025555555555555665,0.64,0.0,dare,0.64,0.0,False,0.6988888888888889,0.64,0.025000000000000022,0.0,0.7427637327531126,0.5,,,0.7427637327531126,0.7420122545733697,0.6761111111111111,0.605,0.0022222222222222365,-0.03500000000000003,0.7162732620721016,0.5,0.2,,0.7162732620721016,0.7682474690722843,0.6994444444444445,0.64,0.025555555555555665,0.0,0.7416326477749572,0.5,,0.1,0.7416326477749572,0.7418266203792033
fashion_mnist_fashion_class_subsets_mlp2_W64_N3,fashion_mnist_fashion_class_subsets_mlp2_W64_N3_seed7314,fashion_mnist,fashion_class_subsets,mlp2,64,3,7314,3.0,2.0,0.7461382158229369,0.8314078110808356,0.0276196755970224,-0.3605663012851152,0.0,0.0,0.6466666666666666,0.6083333333333333,3,3,0,1.0,3,True,,0,0.888997084783217,0.7998070795419692,1.0365635062192535,0.10510076393334625,0.11822396915843114,0.5231201504742924,1.2392439068797907,1.544436250048567,task_arithmetic,0.6733333333333333,0.026666666666666727,0.615,0.00666666666666671,task_arithmetic,0.615,0.00666666666666671,False,0.6733333333333333,0.615,0.026666666666666727,0.00666666666666671,0.7011393596986818,0.5,,,0.7011393596986818,0.7875957052227243,0.59,0.4916666666666666,-0.05666666666666664,-0.1166666666666667,0.6310263653483993,0.5,0.2,,0.6310263653483993,0.8588594816678436,0.6733333333333333,0.615,0.026666666666666727,0.00666666666666671,0.7022598870056497,0.5,,0.1,0.7022598870056497,0.7875618305673258
fashion_mnist_fashion_class_subsets_mlp2_W64_N3,fashion_mnist_fashion_class_subsets_mlp2_W64_N3_seed7315,fashion_mnist,fashion_class_subsets,mlp2,64,3,7315,3.0,2.0,0.784571548683934,0.7777838328792007,-0.0137571669714022,-0.4385358648730851,0.0,0.0,0.6916666666666668,0.6516666666666666,3,3,0,1.0,3,True,,0,0.8127408204830017,0.7146678013476071,0.9564785859740724,0.10386550818314,0.12779659341020183,0.45534492814098154,1.1589555118109882,1.4651816812288738,dare,0.7033333333333333,0.011666666666666492,0.69,0.03833333333333333,dare,0.69,0.03833333333333333,False,0.7027777777777778,0.68,0.011111111111111072,0.028333333333333433,0.7263487356779695,0.25,,,0.7263487356779695,0.7607443181273226,0.6427777777777778,0.5216666666666666,-0.04888888888888898,-0.13,0.6695807359712722,0.5,0.2,,0.6695807359712722,0.8135117849348844,0.7033333333333333,0.69,0.011666666666666492,0.03833333333333333,0.7273789161085497,0.5,,0.1,0.7273789161085497,0.758047540916751
fashion_mnist_fashion_class_subsets_mlp2_W64_N3,fashion_mnist_fashion_class_subsets_mlp2_W64_N3_seed7316,fashion_mnist,fashion_class_subsets,mlp2,64,3,7316,3.0,2.0,0.7879584977349116,0.8701362397820164,-0.0403031158477047,-0.4477304192275814,0.0,0.0,0.695,0.6483333333333333,3,3,0,1.0,3,True,,0,0.8378077608830491,0.7404858007113991,0.9434496223623157,0.08306822012905066,0.09914949945259134,0.4537492427055574,1.2091998256356873,1.5096082435932205,dare,0.7066666666666667,0.011666666666666714,0.645,-0.0033333333333332993,task_arithmetic,0.655,0.00666666666666671,False,0.7005555555555555,0.655,0.005555555555555536,0.00666666666666671,0.7161111111111111,0.75,,,0.7161111111111111,0.8079519176022442,0.685,0.6266666666666667,-0.009999999999999898,-0.021666666666666612,0.6923913043478261,0.5,1.0,,0.6923913043478261,0.8290400028689472,0.7066666666666667,0.645,0.011666666666666714,-0.0033333333333332993,0.7148309178743961,0.5,,0.5,0.7148309178743961,0.7889822028339774
fashion_mnist_fashion_class_subsets_mlp2_W64_N3,fashion_mnist_fashion_class_subsets_mlp2_W64_N3_seed7317,fashion_mnist,fashion_class_subsets,mlp2,64,3,7317,3.0,2.0,0.7665156332140085,0.7256494096276113,-0.0129917938235257,-0.4306372427900295,0.0,0.0,0.6638888888888889,0.63,3,3,0,1.0,3,True,,0,0.8425180802724906,0.7792313254323612,0.964925152708772,0.08657158246847038,0.10275338238494662,0.47642266601418815,1.1953604156147615,1.4784702274122574,task_arithmetic,0.6794444444444444,0.015555555555555545,0.6383333333333333,0.008333333333333304,task_arithmetic,0.6383333333333333,0.008333333333333304,False,0.6794444444444444,0.6383333333333333,0.015555555555555545,0.008333333333333304,0.7139883342895391,0.5,,,0.7139883342895391,0.7684770128370859,0.5705555555555556,0.4583333333333333,-0.09333333333333327,-0.1716666666666667,0.6212258558041691,0.5,1.0,,0.6212258558041691,0.8655178797115078,0.6711111111111111,0.6283333333333333,0.007222222222222241,-0.0016666666666667052,0.7151357812201186,0.5,,0.3,0.7151357812201186,0.7694275310222358
fashion_mnist_fashion_class_subsets_mlp2_W64_N3,fashion_mnist_fashion_class_subsets_mlp2_W64_N3_seed7318,fashion_mnist,fashion_class_subsets,mlp2,64,3,7318,3.0,2.0,0.7857933214779688,0.9193460490463216,-0.0659927391239199,-0.4841316970613086,0.0,0.0,0.6894444444444444,0.65,3,3,0,1.0,3,True,,0,0.8640645894216338,0.7704266284635262,0.9847418837984628,0.08955855191294823,0.10364798304359947,0.4560715396380382,1.261258132965094,1.571121467428363,weight_average,0.6894444444444444,0.0,0.65,0.0,weight_average,0.65,0.0,False,0.6722222222222222,0.605,-0.01722222222222225,-0.04500000000000004,0.7200584795321637,1.25,,,0.7200584795321637,0.8301991142585264,0.6194444444444445,0.5116666666666667,-0.06999999999999995,-0.1383333333333333,0.662953216374269,0.5,0.2,,0.662953216374269,0.8621565454048024,0.6655555555555556,0.59,-0.02388888888888885,-0.06000000000000005,0.7234210526315789,1.25,,0.3,0.7234210526315789,0.8329568555062278
fashion_mnist_fashion_class_subsets_mlp2_W64_N3,fashion_mnist_fashion_class_subsets_mlp2_W64_N3_seed7319,fashion_mnist,fashion_class_subsets,mlp2,64,3,7319,3.0,2.0,0.7963134516259294,0.764741144414169,-0.0660298067874164,-0.5001244487249622,0.0,0.0,0.6644444444444444,0.6433333333333333,3,3,0,1.0,3,True,,0,0.823030855635753,0.7415340472697114,0.9584362126469828,0.0964062102049111,0.11713559649041565,0.43606258872552983,1.2010003499739004,1.4991621805914455,dare,0.6827777777777778,0.018333333333333424,0.65,0.00666666666666671,dare,0.65,0.00666666666666671,False,0.6783333333333333,0.64,0.01388888888888895,-0.0033333333333332993,0.713625140291807,0.25,,,0.713625140291807,0.7999934529776525,0.6072222222222222,0.51,-0.057222222222222174,-0.1333333333333333,0.6312738496071829,0.5,1.0,,0.6312738496071829,0.881549578751244,0.6827777777777778,0.65,0.018333333333333424,0.00666666666666671,0.7141301907968574,0.5,,0.3,0.7141301907968574,0.8012132138167702
mnist_mnist_digit_subsets_mlp2_W128_N3,mnist_mnist_digit_subsets_mlp2_W128_N3_seed7300,mnist,mnist_digit_subsets,mlp2,128,3,7300,3.0,2.0,0.7114481877694395,0.794245954583115,-0.0644024298032403,-0.4755636541425904,0.0,0.0,0.8283333333333333,0.6983333333333334,3,3,0,1.0,3,True,,0,1.0149360835372487,1.0088010225260824,1.0203596921281222,0.004745547678405884,0.004675710870251781,0.5477605627763469,1.4662538326896009,1.7388879791695822,task_arithmetic,0.8833333333333333,0.05500000000000005,0.8416666666666667,0.1433333333333333,task_arithmetic,0.8416666666666667,0.1433333333333333,False,0.8833333333333333,0.8416666666666667,0.05500000000000005,0.1433333333333333,0.904546659095211,0.25,,,0.904546659095211,0.3475591950666581,0.8355555555555555,0.705,0.007222222222222241,0.006666666666666599,0.8626481166004164,0.5,0.2,,0.8626481166004164,0.4006170121390959,0.8777777777777778,0.82,0.04944444444444451,0.12166666666666659,0.9033494226765096,0.5,,0.1,0.9033494226765096,0.3475633782959562
mnist_mnist_digit_subsets_mlp2_W128_N3,mnist_mnist_digit_subsets_mlp2_W128_N3_seed7301,mnist,mnist_digit_subsets,mlp2,128,3,7301,3.0,2.0,0.6920815785535627,0.7909402952266618,-0.046112362630995,-0.4457920932818245,0.0,0.0,0.8355555555555556,0.7066666666666667,3,3,0,1.0,3,True,,0,1.0345947386982037,1.008588230454023,1.0624599691879004,0.022032282297305902,0.02129556769738496,0.5655436959294919,1.4847795316405643,1.7814733513519043,dare,0.8822222222222221,0.04666666666666652,0.83,0.1233333333333333,task_arithmetic,0.845,0.1383333333333333,False,0.8794444444444444,0.845,0.043888888888888755,0.1383333333333333,0.9019401305250362,0.25,,,0.9019401305250362,0.3717900806983156,0.8622222222222223,0.775,0.026666666666666727,0.06833333333333336,0.8751051308598479,0.5,0.2,,0.8751051308598479,0.3923555664122155,0.8822222222222221,0.83,0.04666666666666652,0.1233333333333333,0.896995838033574,0.5,,0.5,0.896995838033574,0.3712258345943026
mnist_mnist_digit_subsets_mlp2_W128_N3,mnist_mnist_digit_subsets_mlp2_W128_N3_seed7302,mnist,mnist_digit_subsets,mlp2,128,3,7302,3.0,2.0,0.727551613528234,0.7854280448419878,-0.088436574544031,-0.4491175327108171,0.0,0.0,0.8361111111111112,0.7083333333333334,3,3,0,1.0,3,True,,0,1.0018975311246292,0.9688319205546445,1.0230854056410088,0.023687839655590074,0.023642976372045245,0.5212393051774514,1.4704776542202962,1.7338034200755421,task_arithmetic,0.8894444444444445,0.05333333333333323,0.8566666666666667,0.14833333333333332,task_arithmetic,0.8566666666666667,0.14833333333333332,False,0.8894444444444445,0.8566666666666667,0.05333333333333323,0.14833333333333332,0.9198752985826594,0.25,,,0.9198752985826594,0.3230650149285999,0.8388888888888889,0.7333333333333333,0.002777777777777657,0.02499999999999991,0.8717871738607824,0.5,0.2,,0.8717871738607824,0.3871650268991928,0.8838888888888888,0.8383333333333334,0.047777777777777586,0.13,0.905612663485195,0.5,,0.5,0.905612663485195,0.3334004583398129
mnist_mnist_digit_subsets_mlp2_W128_N3,mnist_mnist_digit_subsets_mlp2_W128_N3_seed7303,mnist,mnist_digit_subsets,mlp2,128,3,7303,3.0,2.0,0.7131399352590668,0.8200909690400906,-0.0702003517562384,-0.4649532002258073,0.0,0.0,0.8388888888888889,0.7033333333333334,3,3,0,1.0,3,True,,0,1.038717033914464,1.0118106628798906,1.0693199328742862,0.023623114003713676,0.022742588435936812,0.5521305358112594,1.50842821688781,1.8010839146465913,task_arithmetic,0.8822222222222221,0.043333333333333224,0.8216666666666667,0.11833333333333329,task_arithmetic,0.8216666666666667,0.11833333333333329,False,0.8822222222222221,0.8216666666666667,0.043333333333333224,0.11833333333333329,0.8845520953479431,0.25,,,0.8845520953479431,0.3689792318575111,0.835,0.7016666666666667,-0.0038888888888889417,-0.0016666666666667052,0.84140522875817,0.5,0.2,,0.84140522875817,0.4323087469993394,0.8777777777777778,0.8066666666666666,0.03888888888888886,0.10333333333333328,0.878081507112649,0.5,,0.3,0.878081507112649,0.3723435056452474
mnist_mnist_digit_subsets_mlp2_W128_N3,mnist_mnist_digit_subsets_mlp2_W128_N3_seed7304,mnist,mnist_digit_subsets,mlp2,128,3,7304,3.0,2.0,0.7085503295630239,0.8311661960399722,-0.076344156772593,-0.4681816716668743,0.0,0.0,0.8411111111111111,0.705,3,3,0,1.0,3,True,,0,1.0095787664661566,0.9832153472511126,1.0440423773176886,0.025484527660143187,0.025242733411823877,0.5321727342408822,1.469229946222482,1.7527213959128602,task_arithmetic,0.8922222222222222,0.05111111111111111,0.845,0.14,task_arithmetic,0.845,0.14,False,0.8922222222222222,0.845,0.05111111111111111,0.14,0.9127261426659016,0.25,,,0.9127261426659016,0.3200540337988423,0.8622222222222223,0.765,0.02111111111111119,0.06000000000000005,0.8806521323388793,0.5,0.2,,0.8806521323388793,0.3710850057549038,0.8822222222222221,0.815,0.04111111111111099,0.10999999999999999,0.907562631478294,0.5,,0.3,0.907562631478294,0.3310490830775816
mnist_mnist_digit_subsets_mlp2_W128_N3,mnist_mnist_digit_subsets_mlp2_W128_N3_seed7305,mnist,mnist_digit_subsets,mlp2,128,3,7305,3.0,2.0,0.7102677058624195,0.8233120846789875,-0.0654046825740173,-0.4551773050691636,0.0,0.0,0.8438888888888889,0.7233333333333334,3,3,0,1.0,3,True,,0,1.0306111180705415,1.0215370146375036,1.0387575097878845,0.007060776637011529,0.006851058088942764,0.5559776397846027,1.4900161312697282,1.751256988518426,task_arithmetic,0.89,0.0461111111111111,0.855,0.1316666666666666,task_arithmetic,0.855,0.1316666666666666,False,0.89,0.855,0.0461111111111111,0.1316666666666666,0.90332156716069,0.25,,,0.90332156716069,0.3757294844462412,0.86,0.7683333333333333,0.016111111111111076,0.04499999999999993,0.8687616168227699,0.5,0.2,,0.8687616168227699,0.4209447814826212,0.8822222222222221,0.8216666666666667,0.03833333333333322,0.09833333333333327,0.8959591898223905,0.5,,0.1,0.8959591898223905,0.383329471497603
mnist_mnist_digit_subsets_mlp2_W128_N3,mnist_mnist_digit_subsets_mlp2_W128_N3_seed7306,mnist,mnist_digit_subsets,mlp2,128,3,7306,3.0,2.0,0.7035408101475603,0.795818467729663,-0.0727647078727631,-0.4640806030918852,0.0,0.0,0.8261111111111111,0.6533333333333333,3,3,0,1.0,3,True,,0,1.0251022484331498,0.9927167139090848,1.0579881394949022,0.02664929663862108,0.025996720502129467,0.5421448070049905,1.4886857895993524,1.7819343817751674,task_arithmetic,0.8783333333333333,0.05222222222222217,0.8016666666666666,0.14833333333333332,task_arithmetic,0.8016666666666666,0.14833333333333332,False,0.8783333333333333,0.8016666666666666,0.05222222222222217,0.14833333333333332,0.8842837483247651,0.25,,,0.8842837483247651,0.409055355957129,0.8322222222222222,0.675,0.006111111111111067,0.021666666666666723,0.849888602956194,0.5,0.2,,0.849888602956194,0.4700292511367643,0.8672222222222222,0.7616666666666667,0.0411111111111111,0.10833333333333339,0.8749001277944086,0.5,,0.5,0.8749001277944086,0.4242519278221036
mnist_mnist_digit_subsets_mlp2_W128_N3,mnist_mnist_digit_subsets_mlp2_W128_N3_seed7307,mnist,mnist_digit_subsets,mlp2,128,3,7307,3.0,2.0,0.7264286689563181,0.8049491892257487,-0.0874650608850576,-0.4527198154071326,0.0,0.0,0.8405555555555555,0.7066666666666667,3,3,0,1.0,3,True,,0,1.0164892751381063,0.9938033246481073,1.038651343432374,0.018312874098745217,0.01801580650839343,0.5309843435746212,1.4890214365547225,1.7520126288042743,task_arithmetic,0.8883333333333333,0.04777777777777781,0.83,0.1233333333333333,task_arithmetic,0.83,0.1233333333333333,False,0.8883333333333333,0.83,0.04777777777777781,0.1233333333333333,0.8969711307946602,0.25,,,0.8969711307946602,0.3632646691789236,0.8516666666666666,0.7383333333333333,0.011111111111111072,0.03166666666666662,0.8665626971509325,0.5,0.2,,0.8665626971509325,0.3974432819476294,0.8772222222222222,0.8066666666666666,0.036666666666666736,0.09999999999999998,0.8952527317233199,0.5,,0.3,0.8952527317233199,0.3631435276819617
