setting_id,run_id,dataset,architecture,n_models,width,domain_shift,matching,seed,epochs,max_train_samples,max_test_samples,batch_size,lr,optimizer,weight_decay,scheduler,step_size,gamma,augmentation,dataset_seed,val_fraction,mean_individual_accuracy,single_best_accuracy,single_worst_accuracy,individual_accuracy_spread,primary_alignment_layer,monomial_scale_methods,monomial_scale_method,pairwise_alignment_residual_mean,pairwise_alignment_residual_max,activation_assignment_similarity_mean,activation_assignment_similarity_min,alignment_source,alignment_noise_fraction,is_injected_alignment_control,cycle_score,monomial_defect_score,mean_cycle_score,max_cycle_score,median_cycle_score,nonidentity_triangle_fraction,mean_triangle_defect_rate,max_triangle_defect_rate,alignment_confidence_score,combined_obstruction_score,sync_reference_model,sync_disagreement,evidence_role,method,test_accuracy,test_loss,val_accuracy,val_loss,validation_accuracy_used_for_selection,selection_indices,uses_validation_data,is_single_model,exact_relu_symmetry,is_soup,is_ensemble_or_extra_capacity,capacity_matched_to_weight_average,capacity_matched_to_rank_lift,branch_count,parameter_count,parameter_multiplier,inference_multiplier,parameter_count_multiplier,inference_time_multiplier,uses_obstruction_residual,uses_distillation,method_note,single_best_merge_degradation,mean_individual_merge_degradation,weight_merge_degradation,delta_vs_weight_average,delta_vs_greedy_soup,delta_vs_c2m3_synchronized,weight_average_degradation_vs_best_single,git_rebasin_degradation_vs_best_single,c2m3_degradation_vs_best_single,c2m3_delta_vs_git_rebasin,c2m3_delta_vs_weight_average,rank_lift_delta_vs_weight_average,rank_lift_delta_vs_c2m3,greedy_soup_delta_vs_weight_average,monomial_scale_min,monomial_scale_max,monomial_scale_mean,monomial_scale_std,monomial_mean_abs_log_scale,monomial_max_abs_log_scale,monomial_log_scale_variance,monomial_scale_assignment_similarity_mean,monomial_scale_assignment_similarity_min,monomial_scale_low_similarity_fraction,functional_preservation_error,functional_preservation_mean_abs_error,functional_preservation_prediction_disagreement
fashion_mnist_mlp2_N3_W128_none_monomial_shrinkage_mlp2,fashion_mnist_mlp2_N3_W128_none_monomial_shrinkage_mlp2_seed9304,fashion_mnist,mlp2,3,128,none,monomial_shrinkage_mlp2,9304,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8317333333333332,0.8328,0.83,0.0028,hidden2,shrinkage,none,0.2889883120854695,0.2917679846286773,0.7262172385041291,0.0,observed,0.0,False,0.927024810886958,1.306905170002571,0.927024810886958,0.927024810886958,0.927024810886958,1.0,0.859375,0.859375,0.6136803162279902,0.6666359818518283,"hidden1:2,hidden2:0",0.2100694444444444,primary_observed_alignment,git_rebasin_pairwise_ref0,0.774,0.623213662815094,0.805,0.5745033378601074,,[],False,True,True,False,False,True,False,1,118282,1.0,1.0,1.0,1.0,False,False,single-model merge or selection baseline,0.0587999999999999,0.0577333333333331,,0.513,-0.0559999999999999,0.0136,0.5718,0.0587999999999999,0.0724,-0.0136,0.4993999999999999,0.563,0.0635999999999999,0.569,,,,,,,,,,,,,
fashion_mnist_mlp2_N3_W128_none_monomial_shrinkage_mlp2,fashion_mnist_mlp2_N3_W128_none_monomial_shrinkage_mlp2_seed9304,fashion_mnist,mlp2,3,128,none,monomial_shrinkage_mlp2,9304,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8317333333333332,0.8328,0.83,0.0028,hidden2,shrinkage,shrinkage,0.2889883120854695,0.2917679846286773,0.7262172385041291,0.0,observed,0.0,False,0.927024810886958,1.306905170002571,0.927024810886958,0.927024810886958,0.927024810886958,1.0,0.859375,0.859375,0.6136803162279902,0.6666359818518283,"hidden1:2,hidden2:0",0.2100694444444444,primary_observed_alignment,monomial_gauge_ref0_shrinkage,0.7968,0.5932380499839782,0.8215,0.5444560928344726,,[],False,True,True,False,False,True,False,1,118282,1.0,1.0,1.0,1.0,False,False,single-model merge or selection baseline,0.036,0.0349333333333332,,0.5357999999999999,-0.0332,0.0363999999999999,0.5718,0.0587999999999999,0.0724,-0.0136,0.4993999999999999,0.563,0.0635999999999999,0.569,0.3678794411714423,2.718281828459045,0.9879055315240396,0.2130819060834728,0.1481122948174361,1.0,0.0464557171100762,0.7156818668727015,0.0,0.1510416666666666,7.62939453125e-06,8.639392035547643e-07,0.0
fashion_mnist_mlp2_N3_W128_none_monomial_shrinkage_mlp2,fashion_mnist_mlp2_N3_W128_none_monomial_shrinkage_mlp2_seed9304,fashion_mnist,mlp2,3,128,none,monomial_shrinkage_mlp2,9304,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8317333333333332,0.8328,0.83,0.0028,hidden2,shrinkage,none,0.2889883120854695,0.2917679846286773,0.7262172385041291,0.0,observed,0.0,False,0.927024810886958,1.306905170002571,0.927024810886958,0.927024810886958,0.927024810886958,1.0,0.859375,0.859375,0.6136803162279902,0.6666359818518283,"hidden1:2,hidden2:0",0.2100694444444444,primary_observed_alignment,c2m3_synchronized,0.7604,0.6557982607841492,0.7755,0.605486629486084,,[],False,True,True,False,False,True,False,1,118282,1.0,1.0,1.0,1.0,False,False,single-model merge or selection baseline,0.0724,0.0713333333333332,,0.4993999999999999,-0.0696,0.0,0.5718,0.0587999999999999,0.0724,-0.0136,0.4993999999999999,0.563,0.0635999999999999,0.569,,,,,,,,,,,,,
fashion_mnist_mlp2_N3_W128_none_monomial_shrinkage_mlp2,fashion_mnist_mlp2_N3_W128_none_monomial_shrinkage_mlp2_seed9304,fashion_mnist,mlp2,3,128,none,monomial_shrinkage_mlp2,9304,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8317333333333332,0.8328,0.83,0.0028,hidden2,shrinkage,none,0.2889883120854695,0.2917679846286773,0.7262172385041291,0.0,observed,0.0,False,0.927024810886958,1.306905170002571,0.927024810886958,0.927024810886958,0.927024810886958,1.0,0.859375,0.859375,0.6136803162279902,0.6666359818518283,"hidden1:2,hidden2:0",0.2100694444444444,primary_observed_alignment,ensemble_upper_bound,0.8334,0.4777443626403808,0.8585,0.420260362625122,,[],False,False,False,False,True,False,False,3,354846,3.0,3.0,3.0,3.0,False,False,extra-capacity ensemble upper bound over local models,-0.0006,-0.0016666666666668,,0.5724,0.0034,0.073,0.5718,0.0587999999999999,0.0724,-0.0136,0.4993999999999999,0.563,0.0635999999999999,0.569,,,,,,,,,,,,,
fashion_mnist_mlp2_N3_W128_none_monomial_shrinkage_mlp2,fashion_mnist_mlp2_N3_W128_none_monomial_shrinkage_mlp2_seed9304,fashion_mnist,mlp2,3,128,none,monomial_shrinkage_mlp2,9304,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8317333333333332,0.8328,0.83,0.0028,hidden2,shrinkage,none,0.2889883120854695,0.2917679846286773,0.7262172385041291,0.0,observed,0.0,False,0.927024810886958,1.306905170002571,0.927024810886958,0.927024810886958,0.927024810886958,1.0,0.859375,0.859375,0.6136803162279902,0.6666359818518283,"hidden1:2,hidden2:0",0.2100694444444444,primary_observed_alignment,twisted_rank_lift_2,0.824,0.5051421130180359,0.853,0.4520672950744629,,[],False,False,True,False,True,False,True,2,236564,2.0,2.0,2.0,2.0,True,False,"rank-lift branch ensemble; extra capacity, not a single merged model",0.0088,0.0077333333333332,,0.563,-0.006,0.0635999999999999,0.5718,0.0587999999999999,0.0724,-0.0136,0.4993999999999999,0.563,0.0635999999999999,0.569,,,,,,,,,,,,,
fashion_mnist_mlp2_N3_W128_none_monomial_shrinkage_mlp2,fashion_mnist_mlp2_N3_W128_none_monomial_shrinkage_mlp2_seed9304,fashion_mnist,mlp2,3,128,none,monomial_shrinkage_mlp2,9304,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8317333333333332,0.8328,0.83,0.0028,hidden2,shrinkage,none,0.2889883120854695,0.2917679846286773,0.7262172385041291,0.0,observed,0.0,False,0.927024810886958,1.306905170002571,0.927024810886958,0.927024810886958,0.927024810886958,1.0,0.859375,0.859375,0.6136803162279902,0.6666359818518283,"hidden1:2,hidden2:0",0.2100694444444444,primary_observed_alignment,random_branch_ensemble_2,0.8262,0.5092363014698028,0.8515,0.4579580612182617,,[],False,False,True,False,True,False,True,2,236564,2.0,2.0,2.0,2.0,False,False,random branch ensemble matched to rank-lift branch count; non-obstruction control,0.0065999999999999,0.0055333333333331,,0.5652,-0.0037999999999999,0.0658,0.5718,0.0587999999999999,0.0724,-0.0136,0.4993999999999999,0.563,0.0635999999999999,0.569,,,,,,,,,,,,,
fashion_mnist_mlp2_N3_W128_none_monomial_shrinkage_mlp2,fashion_mnist_mlp2_N3_W128_none_monomial_shrinkage_mlp2_seed9304,fashion_mnist,mlp2,3,128,none,monomial_shrinkage_mlp2,9304,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8317333333333332,0.8328,0.83,0.0028,hidden2,shrinkage,none,0.2889883120854695,0.2917679846286773,0.7262172385041291,0.0,observed,0.0,False,0.927024810886958,1.306905170002571,0.927024810886958,0.927024810886958,0.927024810886958,1.0,0.859375,0.859375,0.6136803162279902,0.6666359818518283,"hidden1:2,hidden2:0",0.2100694444444444,primary_observed_alignment,validation_branch_ensemble_2,0.8332,0.4790781253814697,0.8565,0.4232236328125,,[],True,False,False,False,True,False,True,2,236564,2.0,2.0,2.0,2.0,False,False,validation-selected branch ensemble matched to rank-lift branch count; non-obstruction control,-0.0004,-0.0014666666666668,,0.5722,0.0032,0.0728,0.5718,0.0587999999999999,0.0724,-0.0136,0.4993999999999999,0.563,0.0635999999999999,0.569,,,,,,,,,,,,,
fashion_mnist_mlp2_N3_W128_none_monomial_shrinkage_mlp2,fashion_mnist_mlp2_N3_W128_none_monomial_shrinkage_mlp2_seed9304,fashion_mnist,mlp2,3,128,none,monomial_shrinkage_mlp2,9304,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8317333333333332,0.8328,0.83,0.0028,hidden2,shrinkage,none,0.2889883120854695,0.2917679846286773,0.7262172385041291,0.0,observed,0.0,False,0.927024810886958,1.306905170002571,0.927024810886958,0.927024810886958,0.927024810886958,1.0,0.859375,0.859375,0.6136803162279902,0.6666359818518283,"hidden1:2,hidden2:0",0.2100694444444444,primary_observed_alignment,c2m3_cluster_branch_ensemble_2,0.824,0.5051421130180359,0.853,0.4520672950744629,,[],False,False,True,False,True,False,True,2,236564,2.0,2.0,2.0,2.0,False,False,C2M3-distance branch ensemble matched to rank-lift branch count; no obstruction residual used,0.0088,0.0077333333333332,,0.563,-0.006,0.0635999999999999,0.5718,0.0587999999999999,0.0724,-0.0136,0.4993999999999999,0.563,0.0635999999999999,0.569,,,,,,,,,,,,,
fashion_mnist_mlp2_N3_W128_none_monomial_global_ls_mlp2,fashion_mnist_mlp2_N3_W128_none_monomial_global_ls_mlp2_seed9304,fashion_mnist,mlp2,3,128,none,monomial_global_ls_mlp2,9304,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8317333333333332,0.8328,0.83,0.0028,hidden2,global_synchronized,none,0.2889883120854695,0.2917679846286773,0.7262172385041291,0.0,observed,0.0,False,0.927024810886958,1.333567109325162,0.927024810886958,0.927024810886958,0.927024810886958,1.0,0.859375,0.859375,0.6136803162279902,0.6666359818518283,"hidden1:2,hidden2:0",0.2100694444444444,primary_observed_alignment,weight_average,0.261,1.9820082815170288,0.2875,1.9473565826416015,,[],False,True,False,False,False,True,False,1,118282,1.0,1.0,1.0,1.0,False,False,single-model merge or selection baseline,0.5718,0.5707333333333332,0.5718,0.0,-0.569,-0.4993999999999999,0.5718,0.0587999999999999,0.0724,-0.0136,0.4993999999999999,0.563,0.0635999999999999,0.569,,,,,,,,,,,,,
fashion_mnist_mlp2_N3_W128_none_monomial_global_ls_mlp2,fashion_mnist_mlp2_N3_W128_none_monomial_global_ls_mlp2_seed9304,fashion_mnist,mlp2,3,128,none,monomial_global_ls_mlp2,9304,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8317333333333332,0.8328,0.83,0.0028,hidden2,global_synchronized,none,0.2889883120854695,0.2917679846286773,0.7262172385041291,0.0,observed,0.0,False,0.927024810886958,1.333567109325162,0.927024810886958,0.927024810886958,0.927024810886958,1.0,0.859375,0.859375,0.6136803162279902,0.6666359818518283,"hidden1:2,hidden2:0",0.2100694444444444,primary_observed_alignment,greedy_soup,0.83,0.4822458306789398,0.8605,0.4209226245880127,0.8605,[0],True,True,False,True,False,True,False,1,118282,1.0,1.0,1.0,1.0,False,False,single-model merge or selection baseline,0.0028,0.0017333333333332,,0.569,0.0,0.0696,0.5718,0.0587999999999999,0.0724,-0.0136,0.4993999999999999,0.563,0.0635999999999999,0.569,,,,,,,,,,,,,
fashion_mnist_mlp2_N3_W128_none_monomial_global_ls_mlp2,fashion_mnist_mlp2_N3_W128_none_monomial_global_ls_mlp2_seed9304,fashion_mnist,mlp2,3,128,none,monomial_global_ls_mlp2,9304,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8317333333333332,0.8328,0.83,0.0028,hidden2,global_synchronized,none,0.2889883120854695,0.2917679846286773,0.7262172385041291,0.0,observed,0.0,False,0.927024810886958,1.333567109325162,0.927024810886958,0.927024810886958,0.927024810886958,1.0,0.859375,0.859375,0.6136803162279902,0.6666359818518283,"hidden1:2,hidden2:0",0.2100694444444444,primary_observed_alignment,git_rebasin_pairwise_ref0,0.774,0.623213662815094,0.805,0.5745033378601074,,[],False,True,True,False,False,True,False,1,118282,1.0,1.0,1.0,1.0,False,False,single-model merge or selection baseline,0.0587999999999999,0.0577333333333331,,0.513,-0.0559999999999999,0.0136,0.5718,0.0587999999999999,0.0724,-0.0136,0.4993999999999999,0.563,0.0635999999999999,0.569,,,,,,,,,,,,,
fashion_mnist_mlp2_N3_W128_none_monomial_global_ls_mlp2,fashion_mnist_mlp2_N3_W128_none_monomial_global_ls_mlp2_seed9304,fashion_mnist,mlp2,3,128,none,monomial_global_ls_mlp2,9304,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8317333333333332,0.8328,0.83,0.0028,hidden2,global_synchronized,global_synchronized,0.2889883120854695,0.2917679846286773,0.7262172385041291,0.0,observed,0.0,False,0.927024810886958,1.333567109325162,0.927024810886958,0.927024810886958,0.927024810886958,1.0,0.859375,0.859375,0.6136803162279902,0.6666359818518283,"hidden1:2,hidden2:0",0.2100694444444444,primary_observed_alignment,monomial_gauge_ref0_global_synchronized,0.7972,0.5963190669059754,0.8205,0.5479160804748535,,[],False,True,True,False,False,True,False,1,118282,1.0,1.0,1.0,1.0,False,False,single-model merge or selection baseline,0.0355999999999999,0.0345333333333331,,0.5362,-0.0327999999999999,0.0368,0.5718,0.0587999999999999,0.0724,-0.0136,0.4993999999999999,0.563,0.0635999999999999,0.569,0.3565018664618014,2.8050344025538174,1.020223319907479,0.2134024181400033,0.1383711272495688,1.0314158036245171,0.0395983373396687,0.7156818668727015,0.0,0.1510416666666666,7.62939453125e-06,8.613737009000033e-07,0.0
fashion_mnist_mlp2_N3_W128_none_monomial_global_ls_mlp2,fashion_mnist_mlp2_N3_W128_none_monomial_global_ls_mlp2_seed9304,fashion_mnist,mlp2,3,128,none,monomial_global_ls_mlp2,9304,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8317333333333332,0.8328,0.83,0.0028,hidden2,global_synchronized,none,0.2889883120854695,0.2917679846286773,0.7262172385041291,0.0,observed,0.0,False,0.927024810886958,1.333567109325162,0.927024810886958,0.927024810886958,0.927024810886958,1.0,0.859375,0.859375,0.6136803162279902,0.6666359818518283,"hidden1:2,hidden2:0",0.2100694444444444,primary_observed_alignment,c2m3_synchronized,0.7604,0.6557982607841492,0.7755,0.605486629486084,,[],False,True,True,False,False,True,False,1,118282,1.0,1.0,1.0,1.0,False,False,single-model merge or selection baseline,0.0724,0.0713333333333332,,0.4993999999999999,-0.0696,0.0,0.5718,0.0587999999999999,0.0724,-0.0136,0.4993999999999999,0.563,0.0635999999999999,0.569,,,,,,,,,,,,,
fashion_mnist_mlp2_N3_W128_none_monomial_global_ls_mlp2,fashion_mnist_mlp2_N3_W128_none_monomial_global_ls_mlp2_seed9304,fashion_mnist,mlp2,3,128,none,monomial_global_ls_mlp2,9304,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8317333333333332,0.8328,0.83,0.0028,hidden2,global_synchronized,none,0.2889883120854695,0.2917679846286773,0.7262172385041291,0.0,observed,0.0,False,0.927024810886958,1.333567109325162,0.927024810886958,0.927024810886958,0.927024810886958,1.0,0.859375,0.859375,0.6136803162279902,0.6666359818518283,"hidden1:2,hidden2:0",0.2100694444444444,primary_observed_alignment,ensemble_upper_bound,0.8334,0.4777443626403808,0.8585,0.420260362625122,,[],False,False,False,False,True,False,False,3,354846,3.0,3.0,3.0,3.0,False,False,extra-capacity ensemble upper bound over local models,-0.0006,-0.0016666666666668,,0.5724,0.0034,0.073,0.5718,0.0587999999999999,0.0724,-0.0136,0.4993999999999999,0.563,0.0635999999999999,0.569,,,,,,,,,,,,,
fashion_mnist_mlp2_N3_W128_none_monomial_global_ls_mlp2,fashion_mnist_mlp2_N3_W128_none_monomial_global_ls_mlp2_seed9304,fashion_mnist,mlp2,3,128,none,monomial_global_ls_mlp2,9304,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8317333333333332,0.8328,0.83,0.0028,hidden2,global_synchronized,none,0.2889883120854695,0.2917679846286773,0.7262172385041291,0.0,observed,0.0,False,0.927024810886958,1.333567109325162,0.927024810886958,0.927024810886958,0.927024810886958,1.0,0.859375,0.859375,0.6136803162279902,0.6666359818518283,"hidden1:2,hidden2:0",0.2100694444444444,primary_observed_alignment,twisted_rank_lift_2,0.824,0.5051421130180359,0.853,0.4520672950744629,,[],False,False,True,False,True,False,True,2,236564,2.0,2.0,2.0,2.0,True,False,"rank-lift branch ensemble; extra capacity, not a single merged model",0.0088,0.0077333333333332,,0.563,-0.006,0.0635999999999999,0.5718,0.0587999999999999,0.0724,-0.0136,0.4993999999999999,0.563,0.0635999999999999,0.569,,,,,,,,,,,,,
fashion_mnist_mlp2_N3_W128_none_monomial_global_ls_mlp2,fashion_mnist_mlp2_N3_W128_none_monomial_global_ls_mlp2_seed9304,fashion_mnist,mlp2,3,128,none,monomial_global_ls_mlp2,9304,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8317333333333332,0.8328,0.83,0.0028,hidden2,global_synchronized,none,0.2889883120854695,0.2917679846286773,0.7262172385041291,0.0,observed,0.0,False,0.927024810886958,1.333567109325162,0.927024810886958,0.927024810886958,0.927024810886958,1.0,0.859375,0.859375,0.6136803162279902,0.6666359818518283,"hidden1:2,hidden2:0",0.2100694444444444,primary_observed_alignment,random_branch_ensemble_2,0.8262,0.5092363014698028,0.8515,0.4579580612182617,,[],False,False,True,False,True,False,True,2,236564,2.0,2.0,2.0,2.0,False,False,random branch ensemble matched to rank-lift branch count; non-obstruction control,0.0065999999999999,0.0055333333333331,,0.5652,-0.0037999999999999,0.0658,0.5718,0.0587999999999999,0.0724,-0.0136,0.4993999999999999,0.563,0.0635999999999999,0.569,,,,,,,,,,,,,
fashion_mnist_mlp2_N3_W128_none_monomial_global_ls_mlp2,fashion_mnist_mlp2_N3_W128_none_monomial_global_ls_mlp2_seed9304,fashion_mnist,mlp2,3,128,none,monomial_global_ls_mlp2,9304,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8317333333333332,0.8328,0.83,0.0028,hidden2,global_synchronized,none,0.2889883120854695,0.2917679846286773,0.7262172385041291,0.0,observed,0.0,False,0.927024810886958,1.333567109325162,0.927024810886958,0.927024810886958,0.927024810886958,1.0,0.859375,0.859375,0.6136803162279902,0.6666359818518283,"hidden1:2,hidden2:0",0.2100694444444444,primary_observed_alignment,validation_branch_ensemble_2,0.8332,0.4790781253814697,0.8565,0.4232236328125,,[],True,False,False,False,True,False,True,2,236564,2.0,2.0,2.0,2.0,False,False,validation-selected branch ensemble matched to rank-lift branch count; non-obstruction control,-0.0004,-0.0014666666666668,,0.5722,0.0032,0.0728,0.5718,0.0587999999999999,0.0724,-0.0136,0.4993999999999999,0.563,0.0635999999999999,0.569,,,,,,,,,,,,,
fashion_mnist_mlp2_N3_W128_none_monomial_global_ls_mlp2,fashion_mnist_mlp2_N3_W128_none_monomial_global_ls_mlp2_seed9304,fashion_mnist,mlp2,3,128,none,monomial_global_ls_mlp2,9304,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8317333333333332,0.8328,0.83,0.0028,hidden2,global_synchronized,none,0.2889883120854695,0.2917679846286773,0.7262172385041291,0.0,observed,0.0,False,0.927024810886958,1.333567109325162,0.927024810886958,0.927024810886958,0.927024810886958,1.0,0.859375,0.859375,0.6136803162279902,0.6666359818518283,"hidden1:2,hidden2:0",0.2100694444444444,primary_observed_alignment,c2m3_cluster_branch_ensemble_2,0.824,0.5051421130180359,0.853,0.4520672950744629,,[],False,False,True,False,True,False,True,2,236564,2.0,2.0,2.0,2.0,False,False,C2M3-distance branch ensemble matched to rank-lift branch count; no obstruction residual used,0.0088,0.0077333333333332,,0.563,-0.006,0.0635999999999999,0.5718,0.0587999999999999,0.0724,-0.0136,0.4993999999999999,0.563,0.0635999999999999,0.569,,,,,,,,,,,,,
fashion_mnist_mlp2_N3_W128_none_monomial_weight_mlp2,fashion_mnist_mlp2_N3_W128_none_monomial_weight_mlp2_seed9304,fashion_mnist,mlp2,3,128,none,monomial_weight_mlp2,9304,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8317333333333332,0.8328,0.83,0.0028,hidden2,raw,none,0.6758954326311747,0.699649453163147,0.0832859327620099,-0.728622317314148,observed,0.0,False,0.9722718241315028,1.3836480715111876,0.9722718241315028,0.9722718241315028,0.9722718241315028,1.0,0.9453125,0.9453125,0.1755489592872828,0.80265011923247,"hidden1:0,hidden2:0",0.2013888888888889,primary_observed_alignment,weight_average,0.261,1.9820082815170288,0.2875,1.9473565826416015,,[],False,True,False,False,False,True,False,1,118282,1.0,1.0,1.0,1.0,False,False,single-model merge or selection baseline,0.5718,0.5707333333333332,0.5718,0.0,-0.569,-0.2365999999999999,0.5718,0.3352,0.3352,0.0,0.2365999999999999,0.5172,0.2806,0.569,,,,,,,,,,,,,
fashion_mnist_mlp2_N3_W128_none_monomial_weight_mlp2,fashion_mnist_mlp2_N3_W128_none_monomial_weight_mlp2_seed9304,fashion_mnist,mlp2,3,128,none,monomial_weight_mlp2,9304,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8317333333333332,0.8328,0.83,0.0028,hidden2,raw,none,0.6758954326311747,0.699649453163147,0.0832859327620099,-0.728622317314148,observed,0.0,False,0.9722718241315028,1.3836480715111876,0.9722718241315028,0.9722718241315028,0.9722718241315028,1.0,0.9453125,0.9453125,0.1755489592872828,0.80265011923247,"hidden1:0,hidden2:0",0.2013888888888889,primary_observed_alignment,greedy_soup,0.83,0.4822458306789398,0.8605,0.4209226245880127,0.8605,[0],True,True,False,True,False,True,False,1,118282,1.0,1.0,1.0,1.0,False,False,single-model merge or selection baseline,0.0028,0.0017333333333332,,0.569,0.0,0.3324,0.5718,0.3352,0.3352,0.0,0.2365999999999999,0.5172,0.2806,0.569,,,,,,,,,,,,,
fashion_mnist_mlp2_N3_W128_none_monomial_weight_mlp2,fashion_mnist_mlp2_N3_W128_none_monomial_weight_mlp2_seed9304,fashion_mnist,mlp2,3,128,none,monomial_weight_mlp2,9304,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8317333333333332,0.8328,0.83,0.0028,hidden2,raw,none,0.6758954326311747,0.699649453163147,0.0832859327620099,-0.728622317314148,observed,0.0,False,0.9722718241315028,1.3836480715111876,0.9722718241315028,0.9722718241315028,0.9722718241315028,1.0,0.9453125,0.9453125,0.1755489592872828,0.80265011923247,"hidden1:0,hidden2:0",0.2013888888888889,primary_observed_alignment,git_rebasin_pairwise_ref0,0.4976,1.4886383726119996,0.5165,1.4361230392456057,,[],False,True,True,False,False,True,False,1,118282,1.0,1.0,1.0,1.0,False,False,single-model merge or selection baseline,0.3352,0.3341333333333332,,0.2365999999999999,-0.3324,0.0,0.5718,0.3352,0.3352,0.0,0.2365999999999999,0.5172,0.2806,0.569,,,,,,,,,,,,,
fashion_mnist_mlp2_N3_W128_none_monomial_weight_mlp2,fashion_mnist_mlp2_N3_W128_none_monomial_weight_mlp2_seed9304,fashion_mnist,mlp2,3,128,none,monomial_weight_mlp2,9304,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8317333333333332,0.8328,0.83,0.0028,hidden2,raw,raw,0.6758954326311747,0.699649453163147,0.0832859327620099,-0.728622317314148,observed,0.0,False,0.9722718241315028,1.3836480715111876,0.9722718241315028,0.9722718241315028,0.9722718241315028,1.0,0.9453125,0.9453125,0.1755489592872828,0.80265011923247,"hidden1:0,hidden2:0",0.2013888888888889,primary_observed_alignment,monomial_gauge_ref0_raw,0.516,1.4065717163085938,0.532,1.3566737365722656,,[],False,True,True,False,False,True,False,1,118282,1.0,1.0,1.0,1.0,False,False,single-model merge or selection baseline,0.3167999999999999,0.3157333333333332,,0.255,-0.3139999999999999,0.0184,0.5718,0.3352,0.3352,0.0,0.2365999999999999,0.5172,0.2806,0.569,0.6650828315740495,1.5035721514035405,1.0044260486704493,0.0949142471962659,0.0689876261068376,0.4078437112564634,0.0088230178439564,,,,8.58306884765625e-06,8.67100607138127e-07,0.0
fashion_mnist_mlp2_N3_W128_none_monomial_weight_mlp2,fashion_mnist_mlp2_N3_W128_none_monomial_weight_mlp2_seed9304,fashion_mnist,mlp2,3,128,none,monomial_weight_mlp2,9304,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8317333333333332,0.8328,0.83,0.0028,hidden2,raw,none,0.6758954326311747,0.699649453163147,0.0832859327620099,-0.728622317314148,observed,0.0,False,0.9722718241315028,1.3836480715111876,0.9722718241315028,0.9722718241315028,0.9722718241315028,1.0,0.9453125,0.9453125,0.1755489592872828,0.80265011923247,"hidden1:0,hidden2:0",0.2013888888888889,primary_observed_alignment,c2m3_synchronized,0.4976,1.4886383726119996,0.5165,1.4361230392456057,,[],False,True,True,False,False,True,False,1,118282,1.0,1.0,1.0,1.0,False,False,single-model merge or selection baseline,0.3352,0.3341333333333332,,0.2365999999999999,-0.3324,0.0,0.5718,0.3352,0.3352,0.0,0.2365999999999999,0.5172,0.2806,0.569,,,,,,,,,,,,,
