run_id,source,dataset,architecture,width,group_name,seed,noise_level,chain_signature,expected_chain_signature,chain_matches_expected,depth,quotient_certified,bootstrap_stability,parameter_level_lift,actual_model_logits,claim_boundary,branch_count,capacity_multiplier,inference_multiplier,lift_implemented,prediction_level_lift,uses_validation_for_selection,label_invariance_max_diff,functional_preservation_error,selected_depth_source,c2_minus_norm,method,validation_accuracy,validation_loss,test_accuracy,test_loss,uses_test_for_selection,selected_validation_accuracy,final_coset_law_residual
controlled_smoke_C2xC2_noise0_seed0,controlled_smoke_actual_mnist_logits,mnist,mlp,32.0,C2xC2,0.0,0.0,C2->C2,C2->C2,True,2.0,True,0.835,False,True,level1_exact_hidden_permutation_gauge_only_not_destructive_merge,1.0,1.0,1.0,False,False,False,0.0,0.0,,1.633448433177811e-11,base_model,0.359375,2.221779939309096,0.34765625,2.2315820428250177,False,,
controlled_smoke_C2xC2_noise0_seed0,controlled_smoke_actual_mnist_logits,mnist,mlp,32.0,C2xC2,0.0,0.0,C2->C2,C2->C2,True,2.0,True,0.835,False,True,level1_exact_hidden_permutation_gauge_only_not_destructive_merge,4.0,4.0,4.0,True,True,False,0.0,2.9802322387695312e-08,,1.633448433177811e-11,uniform_pool,0.359375,2.221779939329137,0.34765625,2.231582042870024,False,,
controlled_smoke_C2xC2_noise0_seed0,controlled_smoke_actual_mnist_logits,mnist,mlp,32.0,C2xC2,0.0,0.0,C2->C2,C2->C2,True,2.0,True,0.835,False,True,level1_exact_hidden_permutation_gauge_only_not_destructive_merge,2.0,2.0,2.0,True,True,False,0.0,2.9802322387695312e-08,,1.633448433177811e-11,c2_fourier_plus_minus,0.359375,2.221779939309096,0.34765625,2.2315820428250177,False,,
controlled_smoke_C2xC2_noise0_seed0,controlled_smoke_actual_mnist_logits,mnist,mlp,32.0,C2xC2,0.0,0.0,C2->C2,C2->C2,True,2.0,True,0.835,False,True,level1_exact_hidden_permutation_gauge_only_not_destructive_merge,4.0,4.0,1.0,False,False,False,0.0,2.9802322387695312e-08,,1.633448433177811e-11,random_same_branch_count_control,0.359375,2.221779939314265,0.34765625,2.231582042841741,False,,
controlled_smoke_C2xC2_noise0_seed0,controlled_smoke_actual_mnist_logits,mnist,mlp,32.0,C2xC2,0.0,0.0,C2->C2,C2->C2,True,2.0,True,0.835,False,True,level1_exact_hidden_permutation_gauge_only_not_destructive_merge,4.0,4.0,4.0,False,False,False,0.0,2.9802322387695312e-08,,1.633448433177811e-11,wrong_quotient_control,0.359375,2.221779939329137,0.34765625,2.231582042870024,False,,
controlled_smoke_C2xC2_noise0_seed0,controlled_smoke_actual_mnist_logits,mnist,mlp,32.0,C2xC2,0.0,0.0,C2->C2,C2->C2,True,2.0,True,0.835,False,True,level1_exact_hidden_permutation_gauge_only_not_destructive_merge,4.0,4.0,4.0,True,True,False,0.0,2.9802322387695312e-08,,1.633448433177811e-11,one_shot_regular_lift,0.359375,2.221779939329137,0.34765625,2.231582042870024,False,,
controlled_smoke_C2xC2_noise0_seed0,controlled_smoke_actual_mnist_logits,mnist,mlp,32.0,C2xC2,0.0,0.0,C2->C2,C2->C2,True,2.0,True,0.835,False,True,level1_exact_hidden_permutation_gauge_only_not_destructive_merge,4.0,4.0,4.0,True,True,True,0.0,2.9802322387695312e-08,uniform_pool,1.633448433177811e-11,sequential_quotient_lift_validation_router,0.359375,2.221779939329137,0.34765625,2.231582042870024,False,0.359375,0.0
controlled_smoke_C2xC2_noise0_seed1,controlled_smoke_actual_mnist_logits,mnist,mlp,32.0,C2xC2,1.0,0.0,C2->C2,C2->C2,True,2.0,True,0.835,False,True,level1_exact_hidden_permutation_gauge_only_not_destructive_merge,1.0,1.0,1.0,False,False,False,0.0,0.0,,2.9103830456733705e-12,base_model,0.296875,2.230251833542531,0.26953125,2.2382496759157573,False,,
controlled_smoke_C2xC2_noise0_seed1,controlled_smoke_actual_mnist_logits,mnist,mlp,32.0,C2xC2,1.0,0.0,C2->C2,C2->C2,True,2.0,True,0.835,False,True,level1_exact_hidden_permutation_gauge_only_not_destructive_merge,4.0,4.0,4.0,True,True,False,0.0,2.9802322387695312e-08,,2.9103830456733705e-12,uniform_pool,0.296875,2.2302518335512334,0.26953125,2.2382496758223556,False,,
controlled_smoke_C2xC2_noise0_seed1,controlled_smoke_actual_mnist_logits,mnist,mlp,32.0,C2xC2,1.0,0.0,C2->C2,C2->C2,True,2.0,True,0.835,False,True,level1_exact_hidden_permutation_gauge_only_not_destructive_merge,2.0,2.0,2.0,True,True,False,0.0,2.9802322387695312e-08,,2.9103830456733705e-12,c2_fourier_plus_minus,0.296875,2.230251833542531,0.26953125,2.2382496759157573,False,,
controlled_smoke_C2xC2_noise0_seed1,controlled_smoke_actual_mnist_logits,mnist,mlp,32.0,C2xC2,1.0,0.0,C2->C2,C2->C2,True,2.0,True,0.835,False,True,level1_exact_hidden_permutation_gauge_only_not_destructive_merge,4.0,4.0,1.0,False,False,False,0.0,2.9802322387695312e-08,,2.9103830456733705e-12,random_same_branch_count_control,0.296875,2.2302518335599686,0.26953125,2.2382496759327255,False,,
controlled_smoke_C2xC2_noise0_seed1,controlled_smoke_actual_mnist_logits,mnist,mlp,32.0,C2xC2,1.0,0.0,C2->C2,C2->C2,True,2.0,True,0.835,False,True,level1_exact_hidden_permutation_gauge_only_not_destructive_merge,4.0,4.0,4.0,False,False,False,0.0,2.9802322387695312e-08,,2.9103830456733705e-12,wrong_quotient_control,0.296875,2.2302518335512334,0.26953125,2.2382496758223556,False,,
controlled_smoke_C2xC2_noise0_seed1,controlled_smoke_actual_mnist_logits,mnist,mlp,32.0,C2xC2,1.0,0.0,C2->C2,C2->C2,True,2.0,True,0.835,False,True,level1_exact_hidden_permutation_gauge_only_not_destructive_merge,4.0,4.0,4.0,True,True,False,0.0,2.9802322387695312e-08,,2.9103830456733705e-12,one_shot_regular_lift,0.296875,2.2302518335512334,0.26953125,2.2382496758223556,False,,
controlled_smoke_C2xC2_noise0_seed1,controlled_smoke_actual_mnist_logits,mnist,mlp,32.0,C2xC2,1.0,0.0,C2->C2,C2->C2,True,2.0,True,0.835,False,True,level1_exact_hidden_permutation_gauge_only_not_destructive_merge,4.0,4.0,4.0,True,True,True,0.0,2.9802322387695312e-08,uniform_pool,2.9103830456733705e-12,sequential_quotient_lift_validation_router,0.296875,2.2302518335512334,0.26953125,2.2382496758223556,False,0.296875,0.0
controlled_smoke_C2xC2_noise0_seed2,controlled_smoke_actual_mnist_logits,mnist,mlp,32.0,C2xC2,2.0,0.0,C2->C2,C2->C2,True,2.0,True,0.835,False,True,level1_exact_hidden_permutation_gauge_only_not_destructive_merge,1.0,1.0,1.0,False,False,False,0.0,0.0,,1.9305297117420703e-11,base_model,0.359375,2.2111198828362824,0.34765625,2.2140549708181427,False,,
controlled_smoke_C2xC2_noise0_seed2,controlled_smoke_actual_mnist_logits,mnist,mlp,32.0,C2xC2,2.0,0.0,C2->C2,C2->C2,True,2.0,True,0.835,False,True,level1_exact_hidden_permutation_gauge_only_not_destructive_merge,4.0,4.0,4.0,True,True,False,0.0,2.9802322387695312e-08,,1.9305297117420703e-11,uniform_pool,0.359375,2.211119882933119,0.34765625,2.214054970847456,False,,
controlled_smoke_C2xC2_noise0_seed2,controlled_smoke_actual_mnist_logits,mnist,mlp,32.0,C2xC2,2.0,0.0,C2->C2,C2->C2,True,2.0,True,0.835,False,True,level1_exact_hidden_permutation_gauge_only_not_destructive_merge,2.0,2.0,2.0,True,True,False,0.0,2.9802322387695312e-08,,1.9305297117420703e-11,c2_fourier_plus_minus,0.359375,2.2111198828362824,0.34765625,2.2140549708181427,False,,
controlled_smoke_C2xC2_noise0_seed2,controlled_smoke_actual_mnist_logits,mnist,mlp,32.0,C2xC2,2.0,0.0,C2->C2,C2->C2,True,2.0,True,0.835,False,True,level1_exact_hidden_permutation_gauge_only_not_destructive_merge,4.0,4.0,1.0,False,False,False,0.0,2.9802322387695312e-08,,1.9305297117420703e-11,random_same_branch_count_control,0.359375,2.2111198830745806,0.34765625,2.2140549707099577,False,,
controlled_smoke_C2xC2_noise0_seed2,controlled_smoke_actual_mnist_logits,mnist,mlp,32.0,C2xC2,2.0,0.0,C2->C2,C2->C2,True,2.0,True,0.835,False,True,level1_exact_hidden_permutation_gauge_only_not_destructive_merge,4.0,4.0,4.0,False,False,False,0.0,2.9802322387695312e-08,,1.9305297117420703e-11,wrong_quotient_control,0.359375,2.211119882933119,0.34765625,2.214054970847456,False,,
controlled_smoke_C2xC2_noise0_seed2,controlled_smoke_actual_mnist_logits,mnist,mlp,32.0,C2xC2,2.0,0.0,C2->C2,C2->C2,True,2.0,True,0.835,False,True,level1_exact_hidden_permutation_gauge_only_not_destructive_merge,4.0,4.0,4.0,True,True,False,0.0,2.9802322387695312e-08,,1.9305297117420703e-11,one_shot_regular_lift,0.359375,2.211119882933119,0.34765625,2.214054970847456,False,,
controlled_smoke_C2xC2_noise0_seed2,controlled_smoke_actual_mnist_logits,mnist,mlp,32.0,C2xC2,2.0,0.0,C2->C2,C2->C2,True,2.0,True,0.835,False,True,level1_exact_hidden_permutation_gauge_only_not_destructive_merge,4.0,4.0,4.0,True,True,True,0.0,2.9802322387695312e-08,uniform_pool,1.9305297117420703e-11,sequential_quotient_lift_validation_router,0.359375,2.211119882933119,0.34765625,2.214054970847456,False,0.359375,0.0
controlled_smoke_C2xC2_noise0.25_seed0,controlled_smoke_actual_mnist_logits,mnist,mlp,32.0,C2xC2,0.0,0.25,C2->C2,C2->C2,True,2.0,True,0.49,False,True,level1_exact_hidden_permutation_gauge_only_not_destructive_merge,1.0,1.0,1.0,False,False,False,0.0,0.0,,1.633448433177811e-11,base_model,0.359375,2.221779939309096,0.34765625,2.2315820428250177,False,,
controlled_smoke_C2xC2_noise0.25_seed0,controlled_smoke_actual_mnist_logits,mnist,mlp,32.0,C2xC2,0.0,0.25,C2->C2,C2->C2,True,2.0,True,0.49,False,True,level1_exact_hidden_permutation_gauge_only_not_destructive_merge,4.0,4.0,4.0,True,True,False,0.0,2.9802322387695312e-08,,1.633448433177811e-11,uniform_pool,0.359375,2.221779939329137,0.34765625,2.231582042870024,False,,
controlled_smoke_C2xC2_noise0.25_seed0,controlled_smoke_actual_mnist_logits,mnist,mlp,32.0,C2xC2,0.0,0.25,C2->C2,C2->C2,True,2.0,True,0.49,False,True,level1_exact_hidden_permutation_gauge_only_not_destructive_merge,2.0,2.0,2.0,True,True,False,0.0,2.9802322387695312e-08,,1.633448433177811e-11,c2_fourier_plus_minus,0.359375,2.221779939309096,0.34765625,2.2315820428250177,False,,
controlled_smoke_C2xC2_noise0.25_seed0,controlled_smoke_actual_mnist_logits,mnist,mlp,32.0,C2xC2,0.0,0.25,C2->C2,C2->C2,True,2.0,True,0.49,False,True,level1_exact_hidden_permutation_gauge_only_not_destructive_merge,4.0,4.0,1.0,False,False,False,0.0,2.9802322387695312e-08,,1.633448433177811e-11,random_same_branch_count_control,0.359375,2.221779939314265,0.34765625,2.231582042841741,False,,
controlled_smoke_C2xC2_noise0.25_seed0,controlled_smoke_actual_mnist_logits,mnist,mlp,32.0,C2xC2,0.0,0.25,C2->C2,C2->C2,True,2.0,True,0.49,False,True,level1_exact_hidden_permutation_gauge_only_not_destructive_merge,4.0,4.0,4.0,False,False,False,0.0,2.9802322387695312e-08,,1.633448433177811e-11,wrong_quotient_control,0.359375,2.221779939329137,0.34765625,2.231582042870024,False,,
controlled_smoke_C2xC2_noise0.25_seed0,controlled_smoke_actual_mnist_logits,mnist,mlp,32.0,C2xC2,0.0,0.25,C2->C2,C2->C2,True,2.0,True,0.49,False,True,level1_exact_hidden_permutation_gauge_only_not_destructive_merge,4.0,4.0,4.0,True,True,False,0.0,2.9802322387695312e-08,,1.633448433177811e-11,one_shot_regular_lift,0.359375,2.221779939329137,0.34765625,2.231582042870024,False,,
controlled_smoke_C2xC2_noise0.25_seed0,controlled_smoke_actual_mnist_logits,mnist,mlp,32.0,C2xC2,0.0,0.25,C2->C2,C2->C2,True,2.0,True,0.49,False,True,level1_exact_hidden_permutation_gauge_only_not_destructive_merge,4.0,4.0,4.0,True,True,True,0.0,2.9802322387695312e-08,uniform_pool,1.633448433177811e-11,sequential_quotient_lift_validation_router,0.359375,2.221779939329137,0.34765625,2.231582042870024,False,0.359375,0.0
controlled_smoke_C2xC2_noise0.25_seed1,controlled_smoke_actual_mnist_logits,mnist,mlp,32.0,C2xC2,1.0,0.25,C2->C2,C2->C2,True,2.0,True,0.49,False,True,level1_exact_hidden_permutation_gauge_only_not_destructive_merge,1.0,1.0,1.0,False,False,False,0.0,0.0,,2.9103830456733705e-12,base_model,0.296875,2.230251833542531,0.26953125,2.2382496759157573,False,,
controlled_smoke_C2xC2_noise0.25_seed1,controlled_smoke_actual_mnist_logits,mnist,mlp,32.0,C2xC2,1.0,0.25,C2->C2,C2->C2,True,2.0,True,0.49,False,True,level1_exact_hidden_permutation_gauge_only_not_destructive_merge,4.0,4.0,4.0,True,True,False,0.0,2.9802322387695312e-08,,2.9103830456733705e-12,uniform_pool,0.296875,2.2302518335512334,0.26953125,2.2382496758223556,False,,
controlled_smoke_C2xC2_noise0.25_seed1,controlled_smoke_actual_mnist_logits,mnist,mlp,32.0,C2xC2,1.0,0.25,C2->C2,C2->C2,True,2.0,True,0.49,False,True,level1_exact_hidden_permutation_gauge_only_not_destructive_merge,2.0,2.0,2.0,True,True,False,0.0,2.9802322387695312e-08,,2.9103830456733705e-12,c2_fourier_plus_minus,0.296875,2.230251833542531,0.26953125,2.2382496759157573,False,,
controlled_smoke_C2xC2_noise0.25_seed1,controlled_smoke_actual_mnist_logits,mnist,mlp,32.0,C2xC2,1.0,0.25,C2->C2,C2->C2,True,2.0,True,0.49,False,True,level1_exact_hidden_permutation_gauge_only_not_destructive_merge,4.0,4.0,1.0,False,False,False,0.0,2.9802322387695312e-08,,2.9103830456733705e-12,random_same_branch_count_control,0.296875,2.2302518335599686,0.26953125,2.2382496759327255,False,,
controlled_smoke_C2xC2_noise0.25_seed1,controlled_smoke_actual_mnist_logits,mnist,mlp,32.0,C2xC2,1.0,0.25,C2->C2,C2->C2,True,2.0,True,0.49,False,True,level1_exact_hidden_permutation_gauge_only_not_destructive_merge,4.0,4.0,4.0,False,False,False,0.0,2.9802322387695312e-08,,2.9103830456733705e-12,wrong_quotient_control,0.296875,2.2302518335512334,0.26953125,2.2382496758223556,False,,
controlled_smoke_C2xC2_noise0.25_seed1,controlled_smoke_actual_mnist_logits,mnist,mlp,32.0,C2xC2,1.0,0.25,C2->C2,C2->C2,True,2.0,True,0.49,False,True,level1_exact_hidden_permutation_gauge_only_not_destructive_merge,4.0,4.0,4.0,True,True,False,0.0,2.9802322387695312e-08,,2.9103830456733705e-12,one_shot_regular_lift,0.296875,2.2302518335512334,0.26953125,2.2382496758223556,False,,
controlled_smoke_C2xC2_noise0.25_seed1,controlled_smoke_actual_mnist_logits,mnist,mlp,32.0,C2xC2,1.0,0.25,C2->C2,C2->C2,True,2.0,True,0.49,False,True,level1_exact_hidden_permutation_gauge_only_not_destructive_merge,4.0,4.0,4.0,True,True,True,0.0,2.9802322387695312e-08,uniform_pool,2.9103830456733705e-12,sequential_quotient_lift_validation_router,0.296875,2.2302518335512334,0.26953125,2.2382496758223556,False,0.296875,0.0
controlled_smoke_C2xC2_noise0.25_seed2,controlled_smoke_actual_mnist_logits,mnist,mlp,32.0,C2xC2,2.0,0.25,C2->C2,C2->C2,True,2.0,True,0.49,False,True,level1_exact_hidden_permutation_gauge_only_not_destructive_merge,1.0,1.0,1.0,False,False,False,0.0,0.0,,1.9305297117420703e-11,base_model,0.359375,2.2111198828362824,0.34765625,2.2140549708181427,False,,
controlled_smoke_C2xC2_noise0.25_seed2,controlled_smoke_actual_mnist_logits,mnist,mlp,32.0,C2xC2,2.0,0.25,C2->C2,C2->C2,True,2.0,True,0.49,False,True,level1_exact_hidden_permutation_gauge_only_not_destructive_merge,4.0,4.0,4.0,True,True,False,0.0,2.9802322387695312e-08,,1.9305297117420703e-11,uniform_pool,0.359375,2.211119882933119,0.34765625,2.214054970847456,False,,
