run_id,setting_id,dataset,architecture,n_models,width,domain_shift,seed,matching,alignment_variant,alignment_source,alignment_noise,cycle_score_layer,independent_model_draw,single_best_accuracy,mean_individual_accuracy,cycle_score,sync_disagreement,sync_reference,baseline,loss,accuracy,merge_degradation,is_single_model,capacity_matched_to_weight_average,method_note,soup_indices,rank_lift_branches
verify_mnist_mlp2_N4_W128_none_S1000_injected_0.3,verify_mnist_mlp2_N4_W128_none_S1000,mnist,mlp2,4,128,none,1000,activation,injected_0.3,observed_plus_injected_noise,0.3,hidden2,False,0.931,0.9300000000000002,0.9782736032840377,0.489013671875,"hidden1:1,hidden2:2",c2m3_cycle_consistent,0.8331956024169922,0.838,0.09300000000000008,True,True,single model,,
verify_mnist_mlp2_N4_W128_none_S1000_injected_0.3,verify_mnist_mlp2_N4_W128_none_S1000,mnist,mlp2,4,128,none,1000,activation,injected_0.3,observed_plus_injected_noise,0.3,hidden2,False,0.931,0.9300000000000002,0.9782736032840377,0.489013671875,"hidden1:1,hidden2:2",twisted_rank_lift_2,0.46920994567871094,0.897,0.03400000000000003,False,False,"rank-lifted branch ensemble, extra capacity",,2.0
verify_mnist_mlp2_N4_W128_none_S1000_injected_0.3,verify_mnist_mlp2_N4_W128_none_S1000,mnist,mlp2,4,128,none,1000,activation,injected_0.3,observed_plus_injected_noise,0.3,hidden2,False,0.931,0.9300000000000002,0.9782736032840377,0.489013671875,"hidden1:1,hidden2:2",ensemble_upper_bound,0.20963116073608398,0.934,-0.0030000000000000027,False,False,"ensemble upper bound, extra capacity",,
verify_mnist_mlp2_N4_W128_none_S1001_observed,verify_mnist_mlp2_N4_W128_none_S1001,mnist,mlp2,4,128,none,1001,activation,observed,observed,0.0,hidden2,True,0.935,0.9312500000000001,0.9115651327110917,0.309814453125,"hidden1:1,hidden2:3",weight_average,2.0868087158203124,0.272,0.663,True,True,single model,,
verify_mnist_mlp2_N4_W128_none_S1001_observed,verify_mnist_mlp2_N4_W128_none_S1001,mnist,mlp2,4,128,none,1001,activation,observed,observed,0.0,hidden2,True,0.935,0.9312500000000001,0.9115651327110917,0.309814453125,"hidden1:1,hidden2:3",greedy_soup,0.22614009857177733,0.93,0.0050000000000000044,True,True,single model,[0],
verify_mnist_mlp2_N4_W128_none_S1001_observed,verify_mnist_mlp2_N4_W128_none_S1001,mnist,mlp2,4,128,none,1001,activation,observed,observed,0.0,hidden2,True,0.935,0.9312500000000001,0.9115651327110917,0.309814453125,"hidden1:1,hidden2:3",git_rebasin_pairwise,0.39544412994384764,0.876,0.05900000000000005,True,True,single model,,
verify_mnist_mlp2_N4_W128_none_S1001_observed,verify_mnist_mlp2_N4_W128_none_S1001,mnist,mlp2,4,128,none,1001,activation,observed,observed,0.0,hidden2,True,0.935,0.9312500000000001,0.9115651327110917,0.309814453125,"hidden1:1,hidden2:3",c2m3_cycle_consistent,0.3680373115539551,0.898,0.03700000000000003,True,True,single model,,
verify_mnist_mlp2_N4_W128_none_S1001_observed,verify_mnist_mlp2_N4_W128_none_S1001,mnist,mlp2,4,128,none,1001,activation,observed,observed,0.0,hidden2,True,0.935,0.9312500000000001,0.9115651327110917,0.309814453125,"hidden1:1,hidden2:3",twisted_rank_lift_2,0.23280580139160156,0.933,0.0020000000000000018,False,False,"rank-lifted branch ensemble, extra capacity",,2.0
verify_mnist_mlp2_N4_W128_none_S1001_observed,verify_mnist_mlp2_N4_W128_none_S1001,mnist,mlp2,4,128,none,1001,activation,observed,observed,0.0,hidden2,True,0.935,0.9312500000000001,0.9115651327110917,0.309814453125,"hidden1:1,hidden2:3",ensemble_upper_bound,0.21055150032043457,0.932,0.0030000000000000027,False,False,"ensemble upper bound, extra capacity",,
verify_mnist_mlp2_N4_W128_none_S1001_injected_0.05,verify_mnist_mlp2_N4_W128_none_S1001,mnist,mlp2,4,128,none,1001,activation,injected_0.05,observed_plus_injected_noise,0.05,hidden2,False,0.935,0.9312500000000001,0.928844634450748,0.361083984375,"hidden1:1,hidden2:3",weight_average,2.0868087158203124,0.272,0.663,True,True,single model,,
verify_mnist_mlp2_N4_W128_none_S1001_injected_0.05,verify_mnist_mlp2_N4_W128_none_S1001,mnist,mlp2,4,128,none,1001,activation,injected_0.05,observed_plus_injected_noise,0.05,hidden2,False,0.935,0.9312500000000001,0.928844634450748,0.361083984375,"hidden1:1,hidden2:3",greedy_soup,0.22614009857177733,0.93,0.0050000000000000044,True,True,single model,[0],
verify_mnist_mlp2_N4_W128_none_S1001_injected_0.05,verify_mnist_mlp2_N4_W128_none_S1001,mnist,mlp2,4,128,none,1001,activation,injected_0.05,observed_plus_injected_noise,0.05,hidden2,False,0.935,0.9312500000000001,0.928844634450748,0.361083984375,"hidden1:1,hidden2:3",git_rebasin_pairwise,0.4877804260253906,0.865,0.07000000000000006,True,True,single model,,
verify_mnist_mlp2_N4_W128_none_S1001_injected_0.05,verify_mnist_mlp2_N4_W128_none_S1001,mnist,mlp2,4,128,none,1001,activation,injected_0.05,observed_plus_injected_noise,0.05,hidden2,False,0.935,0.9312500000000001,0.928844634450748,0.361083984375,"hidden1:1,hidden2:3",c2m3_cycle_consistent,0.44264219665527343,0.9,0.03500000000000003,True,True,single model,,
verify_mnist_mlp2_N4_W128_none_S1001_injected_0.05,verify_mnist_mlp2_N4_W128_none_S1001,mnist,mlp2,4,128,none,1001,activation,injected_0.05,observed_plus_injected_noise,0.05,hidden2,False,0.935,0.9312500000000001,0.928844634450748,0.361083984375,"hidden1:1,hidden2:3",twisted_rank_lift_2,0.304963830947876,0.925,0.010000000000000009,False,False,"rank-lifted branch ensemble, extra capacity",,2.0
verify_mnist_mlp2_N4_W128_none_S1001_injected_0.05,verify_mnist_mlp2_N4_W128_none_S1001,mnist,mlp2,4,128,none,1001,activation,injected_0.05,observed_plus_injected_noise,0.05,hidden2,False,0.935,0.9312500000000001,0.928844634450748,0.361083984375,"hidden1:1,hidden2:3",ensemble_upper_bound,0.21055150032043457,0.932,0.0030000000000000027,False,False,"ensemble upper bound, extra capacity",,
verify_mnist_mlp2_N4_W128_none_S1001_injected_0.15,verify_mnist_mlp2_N4_W128_none_S1001,mnist,mlp2,4,128,none,1001,activation,injected_0.15,observed_plus_injected_noise,0.15,hidden2,False,0.935,0.9312500000000001,0.9661909180214698,0.4326171875,"hidden1:1,hidden2:0",weight_average,2.0868087158203124,0.272,0.663,True,True,single model,,
verify_mnist_mlp2_N4_W128_none_S1001_injected_0.15,verify_mnist_mlp2_N4_W128_none_S1001,mnist,mlp2,4,128,none,1001,activation,injected_0.15,observed_plus_injected_noise,0.15,hidden2,False,0.935,0.9312500000000001,0.9661909180214698,0.4326171875,"hidden1:1,hidden2:0",greedy_soup,0.22614009857177733,0.93,0.0050000000000000044,True,True,single model,[0],
verify_mnist_mlp2_N4_W128_none_S1001_injected_0.15,verify_mnist_mlp2_N4_W128_none_S1001,mnist,mlp2,4,128,none,1001,activation,injected_0.15,observed_plus_injected_noise,0.15,hidden2,False,0.935,0.9312500000000001,0.9661909180214698,0.4326171875,"hidden1:1,hidden2:0",git_rebasin_pairwise,0.716049545288086,0.78,0.15500000000000003,True,True,single model,,
verify_mnist_mlp2_N4_W128_none_S1001_injected_0.15,verify_mnist_mlp2_N4_W128_none_S1001,mnist,mlp2,4,128,none,1001,activation,injected_0.15,observed_plus_injected_noise,0.15,hidden2,False,0.935,0.9312500000000001,0.9661909180214698,0.4326171875,"hidden1:1,hidden2:0",c2m3_cycle_consistent,0.6852745666503907,0.817,0.1180000000000001,True,True,single model,,
verify_mnist_mlp2_N4_W128_none_S1001_injected_0.15,verify_mnist_mlp2_N4_W128_none_S1001,mnist,mlp2,4,128,none,1001,activation,injected_0.15,observed_plus_injected_noise,0.15,hidden2,False,0.935,0.9312500000000001,0.9661909180214698,0.4326171875,"hidden1:1,hidden2:0",twisted_rank_lift_2,0.43790254592895506,0.899,0.03600000000000003,False,False,"rank-lifted branch ensemble, extra capacity",,2.0
verify_mnist_mlp2_N4_W128_none_S1001_injected_0.15,verify_mnist_mlp2_N4_W128_none_S1001,mnist,mlp2,4,128,none,1001,activation,injected_0.15,observed_plus_injected_noise,0.15,hidden2,False,0.935,0.9312500000000001,0.9661909180214698,0.4326171875,"hidden1:1,hidden2:0",ensemble_upper_bound,0.21055150032043457,0.932,0.0030000000000000027,False,False,"ensemble upper bound, extra capacity",,
verify_mnist_mlp2_N4_W128_none_S1001_injected_0.3,verify_mnist_mlp2_N4_W128_none_S1001,mnist,mlp2,4,128,none,1001,activation,injected_0.3,observed_plus_injected_noise,0.3,hidden2,False,0.935,0.9312500000000001,0.9901803022997853,0.49560546875,"hidden1:3,hidden2:1",weight_average,2.0868087158203124,0.272,0.663,True,True,single model,,
verify_mnist_mlp2_N4_W128_none_S1001_injected_0.3,verify_mnist_mlp2_N4_W128_none_S1001,mnist,mlp2,4,128,none,1001,activation,injected_0.3,observed_plus_injected_noise,0.3,hidden2,False,0.935,0.9312500000000001,0.9901803022997853,0.49560546875,"hidden1:3,hidden2:1",greedy_soup,0.22614009857177733,0.93,0.0050000000000000044,True,True,single model,[0],
verify_mnist_mlp2_N4_W128_none_S1001_injected_0.3,verify_mnist_mlp2_N4_W128_none_S1001,mnist,mlp2,4,128,none,1001,activation,injected_0.3,observed_plus_injected_noise,0.3,hidden2,False,0.935,0.9312500000000001,0.9901803022997853,0.49560546875,"hidden1:3,hidden2:1",git_rebasin_pairwise,1.0245020294189453,0.609,0.32600000000000007,True,True,single model,,
verify_mnist_mlp2_N4_W128_none_S1001_injected_0.3,verify_mnist_mlp2_N4_W128_none_S1001,mnist,mlp2,4,128,none,1001,activation,injected_0.3,observed_plus_injected_noise,0.3,hidden2,False,0.935,0.9312500000000001,0.9901803022997853,0.49560546875,"hidden1:3,hidden2:1",c2m3_cycle_consistent,1.2259656219482422,0.516,0.41900000000000004,True,True,single model,,
verify_mnist_mlp2_N4_W128_none_S1001_injected_0.3,verify_mnist_mlp2_N4_W128_none_S1001,mnist,mlp2,4,128,none,1001,activation,injected_0.3,observed_plus_injected_noise,0.3,hidden2,False,0.935,0.9312500000000001,0.9901803022997853,0.49560546875,"hidden1:3,hidden2:1",twisted_rank_lift_2,0.596455940246582,0.876,0.05900000000000005,False,False,"rank-lifted branch ensemble, extra capacity",,2.0
verify_mnist_mlp2_N4_W128_none_S1001_injected_0.3,verify_mnist_mlp2_N4_W128_none_S1001,mnist,mlp2,4,128,none,1001,activation,injected_0.3,observed_plus_injected_noise,0.3,hidden2,False,0.935,0.9312500000000001,0.9901803022997853,0.49560546875,"hidden1:3,hidden2:1",ensemble_upper_bound,0.21055150032043457,0.932,0.0030000000000000027,False,False,"ensemble upper bound, extra capacity",,
verify_mnist_mlp2_N4_W128_none_S1002_observed,verify_mnist_mlp2_N4_W128_none_S1002,mnist,mlp2,4,128,none,1002,activation,observed,observed,0.0,hidden2,True,0.934,0.9325000000000001,0.9088924949904874,0.32373046875,"hidden1:3,hidden2:0",weight_average,2.0499180755615236,0.261,0.673,True,True,single model,,
verify_mnist_mlp2_N4_W128_none_S1002_observed,verify_mnist_mlp2_N4_W128_none_S1002,mnist,mlp2,4,128,none,1002,activation,observed,observed,0.0,hidden2,True,0.934,0.9325000000000001,0.9088924949904874,0.32373046875,"hidden1:3,hidden2:0",greedy_soup,0.21287466430664062,0.934,0.0,True,True,single model,[0],
verify_mnist_mlp2_N4_W128_none_S1002_observed,verify_mnist_mlp2_N4_W128_none_S1002,mnist,mlp2,4,128,none,1002,activation,observed,observed,0.0,hidden2,True,0.934,0.9325000000000001,0.9088924949904874,0.32373046875,"hidden1:3,hidden2:0",git_rebasin_pairwise,0.37149169921875,0.906,0.028000000000000025,True,True,single model,,
verify_mnist_mlp2_N4_W128_none_S1002_observed,verify_mnist_mlp2_N4_W128_none_S1002,mnist,mlp2,4,128,none,1002,activation,observed,observed,0.0,hidden2,True,0.934,0.9325000000000001,0.9088924949904874,0.32373046875,"hidden1:3,hidden2:0",c2m3_cycle_consistent,0.3848668327331543,0.907,0.027000000000000024,True,True,single model,,
verify_mnist_mlp2_N4_W128_none_S1002_observed,verify_mnist_mlp2_N4_W128_none_S1002,mnist,mlp2,4,128,none,1002,activation,observed,observed,0.0,hidden2,True,0.934,0.9325000000000001,0.9088924949904874,0.32373046875,"hidden1:3,hidden2:0",twisted_rank_lift_2,0.23587755966186524,0.929,0.0050000000000000044,False,False,"rank-lifted branch ensemble, extra capacity",,2.0
verify_mnist_mlp2_N4_W128_none_S1002_observed,verify_mnist_mlp2_N4_W128_none_S1002,mnist,mlp2,4,128,none,1002,activation,observed,observed,0.0,hidden2,True,0.934,0.9325000000000001,0.9088924949904874,0.32373046875,"hidden1:3,hidden2:0",ensemble_upper_bound,0.2078472080230713,0.934,0.0,False,False,"ensemble upper bound, extra capacity",,
verify_mnist_mlp2_N4_W128_none_S1002_injected_0.05,verify_mnist_mlp2_N4_W128_none_S1002,mnist,mlp2,4,128,none,1002,activation,injected_0.05,observed_plus_injected_noise,0.05,hidden2,False,0.934,0.9325000000000001,0.9374321030268215,0.3662109375,"hidden1:0,hidden2:0",weight_average,2.0499180755615236,0.261,0.673,True,True,single model,,
verify_mnist_mlp2_N4_W128_none_S1002_injected_0.05,verify_mnist_mlp2_N4_W128_none_S1002,mnist,mlp2,4,128,none,1002,activation,injected_0.05,observed_plus_injected_noise,0.05,hidden2,False,0.934,0.9325000000000001,0.9374321030268215,0.3662109375,"hidden1:0,hidden2:0",greedy_soup,0.21287466430664062,0.934,0.0,True,True,single model,[0],
verify_mnist_mlp2_N4_W128_none_S1002_injected_0.05,verify_mnist_mlp2_N4_W128_none_S1002,mnist,mlp2,4,128,none,1002,activation,injected_0.05,observed_plus_injected_noise,0.05,hidden2,False,0.934,0.9325000000000001,0.9374321030268215,0.3662109375,"hidden1:0,hidden2:0",git_rebasin_pairwise,0.4901786499023438,0.883,0.051000000000000045,True,True,single model,,
verify_mnist_mlp2_N4_W128_none_S1002_injected_0.05,verify_mnist_mlp2_N4_W128_none_S1002,mnist,mlp2,4,128,none,1002,activation,injected_0.05,observed_plus_injected_noise,0.05,hidden2,False,0.934,0.9325000000000001,0.9374321030268215,0.3662109375,"hidden1:0,hidden2:0",c2m3_cycle_consistent,0.4901786499023438,0.883,0.051000000000000045,True,True,single model,,
verify_mnist_mlp2_N4_W128_none_S1002_injected_0.05,verify_mnist_mlp2_N4_W128_none_S1002,mnist,mlp2,4,128,none,1002,activation,injected_0.05,observed_plus_injected_noise,0.05,hidden2,False,0.934,0.9325000000000001,0.9374321030268215,0.3662109375,"hidden1:0,hidden2:0",twisted_rank_lift_2,0.2465774383544922,0.93,0.0040000000000000036,False,False,"rank-lifted branch ensemble, extra capacity",,2.0
verify_mnist_mlp2_N4_W128_none_S1002_injected_0.05,verify_mnist_mlp2_N4_W128_none_S1002,mnist,mlp2,4,128,none,1002,activation,injected_0.05,observed_plus_injected_noise,0.05,hidden2,False,0.934,0.9325000000000001,0.9374321030268215,0.3662109375,"hidden1:0,hidden2:0",ensemble_upper_bound,0.2078472080230713,0.934,0.0,False,False,"ensemble upper bound, extra capacity",,
verify_mnist_mlp2_N4_W128_none_S1002_injected_0.15,verify_mnist_mlp2_N4_W128_none_S1002,mnist,mlp2,4,128,none,1002,activation,injected_0.15,observed_plus_injected_noise,0.15,hidden2,False,0.934,0.9325000000000001,0.9549275570057962,0.4365234375,"hidden1:1,hidden2:0",weight_average,2.0499180755615236,0.261,0.673,True,True,single model,,
verify_mnist_mlp2_N4_W128_none_S1002_injected_0.15,verify_mnist_mlp2_N4_W128_none_S1002,mnist,mlp2,4,128,none,1002,activation,injected_0.15,observed_plus_injected_noise,0.15,hidden2,False,0.934,0.9325000000000001,0.9549275570057962,0.4365234375,"hidden1:1,hidden2:0",greedy_soup,0.21287466430664062,0.934,0.0,True,True,single model,[0],
verify_mnist_mlp2_N4_W128_none_S1002_injected_0.15,verify_mnist_mlp2_N4_W128_none_S1002,mnist,mlp2,4,128,none,1002,activation,injected_0.15,observed_plus_injected_noise,0.15,hidden2,False,0.934,0.9325000000000001,0.9549275570057962,0.4365234375,"hidden1:1,hidden2:0",git_rebasin_pairwise,0.7313089141845703,0.769,0.16500000000000004,True,True,single model,,
verify_mnist_mlp2_N4_W128_none_S1002_injected_0.15,verify_mnist_mlp2_N4_W128_none_S1002,mnist,mlp2,4,128,none,1002,activation,injected_0.15,observed_plus_injected_noise,0.15,hidden2,False,0.934,0.9325000000000001,0.9549275570057962,0.4365234375,"hidden1:1,hidden2:0",c2m3_cycle_consistent,0.8373017196655274,0.714,0.22000000000000008,True,True,single model,,
verify_mnist_mlp2_N4_W128_none_S1002_injected_0.15,verify_mnist_mlp2_N4_W128_none_S1002,mnist,mlp2,4,128,none,1002,activation,injected_0.15,observed_plus_injected_noise,0.15,hidden2,False,0.934,0.9325000000000001,0.9549275570057962,0.4365234375,"hidden1:1,hidden2:0",twisted_rank_lift_2,0.2673617687225342,0.933,0.0010000000000000009,False,False,"rank-lifted branch ensemble, extra capacity",,2.0
verify_mnist_mlp2_N4_W128_none_S1002_injected_0.15,verify_mnist_mlp2_N4_W128_none_S1002,mnist,mlp2,4,128,none,1002,activation,injected_0.15,observed_plus_injected_noise,0.15,hidden2,False,0.934,0.9325000000000001,0.9549275570057962,0.4365234375,"hidden1:1,hidden2:0",ensemble_upper_bound,0.2078472080230713,0.934,0.0,False,False,"ensemble upper bound, extra capacity",,
verify_mnist_mlp2_N4_W128_none_S1002_injected_0.3,verify_mnist_mlp2_N4_W128_none_S1002,mnist,mlp2,4,128,none,1002,activation,injected_0.3,observed_plus_injected_noise,0.3,hidden2,False,0.934,0.9325000000000001,0.9862273756856846,0.49462890625,"hidden1:0,hidden2:0",weight_average,2.0499180755615236,0.261,0.673,True,True,single model,,
verify_mnist_mlp2_N4_W128_none_S1002_injected_0.3,verify_mnist_mlp2_N4_W128_none_S1002,mnist,mlp2,4,128,none,1002,activation,injected_0.3,observed_plus_injected_noise,0.3,hidden2,False,0.934,0.9325000000000001,0.9862273756856846,0.49462890625,"hidden1:0,hidden2:0",greedy_soup,0.21287466430664062,0.934,0.0,True,True,single model,[0],
verify_mnist_mlp2_N4_W128_none_S1002_injected_0.3,verify_mnist_mlp2_N4_W128_none_S1002,mnist,mlp2,4,128,none,1002,activation,injected_0.3,observed_plus_injected_noise,0.3,hidden2,False,0.934,0.9325000000000001,0.9862273756856846,0.49462890625,"hidden1:0,hidden2:0",git_rebasin_pairwise,1.174031036376953,0.548,0.386,True,True,single model,,
verify_mnist_mlp2_N4_W128_none_S1002_injected_0.3,verify_mnist_mlp2_N4_W128_none_S1002,mnist,mlp2,4,128,none,1002,activation,injected_0.3,observed_plus_injected_noise,0.3,hidden2,False,0.934,0.9325000000000001,0.9862273756856846,0.49462890625,"hidden1:0,hidden2:0",c2m3_cycle_consistent,1.174031036376953,0.548,0.386,True,True,single model,,
verify_mnist_mlp2_N4_W128_none_S1002_injected_0.3,verify_mnist_mlp2_N4_W128_none_S1002,mnist,mlp2,4,128,none,1002,activation,injected_0.3,observed_plus_injected_noise,0.3,hidden2,False,0.934,0.9325000000000001,0.9862273756856846,0.49462890625,"hidden1:0,hidden2:0",twisted_rank_lift_2,0.607614730834961,0.872,0.062000000000000055,False,False,"rank-lifted branch ensemble, extra capacity",,2.0
verify_mnist_mlp2_N4_W128_none_S1002_injected_0.3,verify_mnist_mlp2_N4_W128_none_S1002,mnist,mlp2,4,128,none,1002,activation,injected_0.3,observed_plus_injected_noise,0.3,hidden2,False,0.934,0.9325000000000001,0.9862273756856846,0.49462890625,"hidden1:0,hidden2:0",ensemble_upper_bound,0.2078472080230713,0.934,0.0,False,False,"ensemble upper bound, extra capacity",,
verify_mnist_mlp2_N4_W128_none_S1003_observed,verify_mnist_mlp2_N4_W128_none_S1003,mnist,mlp2,4,128,none,1003,activation,observed,observed,0.0,hidden2,True,0.938,0.9337500000000001,0.9023279720730006,0.30859375,"hidden1:3,hidden2:2",weight_average,1.9357507476806641,0.311,0.627,True,True,single model,,
verify_mnist_mlp2_N4_W128_none_S1003_observed,verify_mnist_mlp2_N4_W128_none_S1003,mnist,mlp2,4,128,none,1003,activation,observed,observed,0.0,hidden2,True,0.938,0.9337500000000001,0.9023279720730006,0.30859375,"hidden1:3,hidden2:2",greedy_soup,0.2127252368927002,0.933,0.004999999999999893,True,True,single model,[2],
verify_mnist_mlp2_N4_W128_none_S1003_observed,verify_mnist_mlp2_N4_W128_none_S1003,mnist,mlp2,4,128,none,1003,activation,observed,observed,0.0,hidden2,True,0.938,0.9337500000000001,0.9023279720730006,0.30859375,"hidden1:3,hidden2:2",git_rebasin_pairwise,0.3557390365600586,0.912,0.025999999999999912,True,True,single model,,
verify_mnist_mlp2_N4_W128_none_S1003_observed,verify_mnist_mlp2_N4_W128_none_S1003,mnist,mlp2,4,128,none,1003,activation,observed,observed,0.0,hidden2,True,0.938,0.9337500000000001,0.9023279720730006,0.30859375,"hidden1:3,hidden2:2",c2m3_cycle_consistent,0.3633493194580078,0.914,0.02399999999999991,True,True,single model,,
verify_mnist_mlp2_N4_W128_none_S1003_observed,verify_mnist_mlp2_N4_W128_none_S1003,mnist,mlp2,4,128,none,1003,activation,observed,observed,0.0,hidden2,True,0.938,0.9337500000000001,0.9023279720730006,0.30859375,"hidden1:3,hidden2:2",twisted_rank_lift_2,0.2836208667755127,0.922,0.015999999999999903,False,False,"rank-lifted branch ensemble, extra capacity",,2.0
verify_mnist_mlp2_N4_W128_none_S1003_observed,verify_mnist_mlp2_N4_W128_none_S1003,mnist,mlp2,4,128,none,1003,activation,observed,observed,0.0,hidden2,True,0.938,0.9337500000000001,0.9023279720730006,0.30859375,"hidden1:3,hidden2:2",ensemble_upper_bound,0.20696031761169434,0.932,0.005999999999999894,False,False,"ensemble upper bound, extra capacity",,
verify_mnist_mlp2_N4_W128_none_S1003_injected_0.05,verify_mnist_mlp2_N4_W128_none_S1003,mnist,mlp2,4,128,none,1003,activation,injected_0.05,observed_plus_injected_noise,0.05,hidden2,False,0.938,0.9337500000000001,0.9267267279394815,0.357177734375,"hidden1:1,hidden2:2",weight_average,1.9357507476806641,0.311,0.627,True,True,single model,,
verify_mnist_mlp2_N4_W128_none_S1003_injected_0.05,verify_mnist_mlp2_N4_W128_none_S1003,mnist,mlp2,4,128,none,1003,activation,injected_0.05,observed_plus_injected_noise,0.05,hidden2,False,0.938,0.9337500000000001,0.9267267279394815,0.357177734375,"hidden1:1,hidden2:2",greedy_soup,0.2127252368927002,0.933,0.004999999999999893,True,True,single model,[2],
verify_mnist_mlp2_N4_W128_none_S1003_injected_0.05,verify_mnist_mlp2_N4_W128_none_S1003,mnist,mlp2,4,128,none,1003,activation,injected_0.05,observed_plus_injected_noise,0.05,hidden2,False,0.938,0.9337500000000001,0.9267267279394815,0.357177734375,"hidden1:1,hidden2:2",git_rebasin_pairwise,0.4608992156982422,0.891,0.04699999999999993,True,True,single model,,
verify_mnist_mlp2_N4_W128_none_S1003_injected_0.05,verify_mnist_mlp2_N4_W128_none_S1003,mnist,mlp2,4,128,none,1003,activation,injected_0.05,observed_plus_injected_noise,0.05,hidden2,False,0.938,0.9337500000000001,0.9267267279394815,0.357177734375,"hidden1:1,hidden2:2",c2m3_cycle_consistent,0.4925017776489258,0.875,0.06299999999999994,True,True,single model,,
verify_mnist_mlp2_N4_W128_none_S1003_injected_0.05,verify_mnist_mlp2_N4_W128_none_S1003,mnist,mlp2,4,128,none,1003,activation,injected_0.05,observed_plus_injected_noise,0.05,hidden2,False,0.938,0.9337500000000001,0.9267267279394815,0.357177734375,"hidden1:1,hidden2:2",twisted_rank_lift_2,0.32480969619750977,0.922,0.015999999999999903,False,False,"rank-lifted branch ensemble, extra capacity",,2.0
verify_mnist_mlp2_N4_W128_none_S1003_injected_0.05,verify_mnist_mlp2_N4_W128_none_S1003,mnist,mlp2,4,128,none,1003,activation,injected_0.05,observed_plus_injected_noise,0.05,hidden2,False,0.938,0.9337500000000001,0.9267267279394815,0.357177734375,"hidden1:1,hidden2:2",ensemble_upper_bound,0.20696031761169434,0.932,0.005999999999999894,False,False,"ensemble upper bound, extra capacity",,
verify_mnist_mlp2_N4_W128_none_S1003_injected_0.15,verify_mnist_mlp2_N4_W128_none_S1003,mnist,mlp2,4,128,none,1003,activation,injected_0.15,observed_plus_injected_noise,0.15,hidden2,False,0.938,0.9337500000000001,0.945758291843357,0.4287109375,"hidden1:2,hidden2:2",weight_average,1.9357507476806641,0.311,0.627,True,True,single model,,
verify_mnist_mlp2_N4_W128_none_S1003_injected_0.15,verify_mnist_mlp2_N4_W128_none_S1003,mnist,mlp2,4,128,none,1003,activation,injected_0.15,observed_plus_injected_noise,0.15,hidden2,False,0.938,0.9337500000000001,0.945758291843357,0.4287109375,"hidden1:2,hidden2:2",greedy_soup,0.2127252368927002,0.933,0.004999999999999893,True,True,single model,[2],
verify_mnist_mlp2_N4_W128_none_S1003_injected_0.15,verify_mnist_mlp2_N4_W128_none_S1003,mnist,mlp2,4,128,none,1003,activation,injected_0.15,observed_plus_injected_noise,0.15,hidden2,False,0.938,0.9337500000000001,0.945758291843357,0.4287109375,"hidden1:2,hidden2:2",git_rebasin_pairwise,0.6616133499145508,0.852,0.08599999999999997,True,True,single model,,
verify_mnist_mlp2_N4_W128_none_S1003_injected_0.15,verify_mnist_mlp2_N4_W128_none_S1003,mnist,mlp2,4,128,none,1003,activation,injected_0.15,observed_plus_injected_noise,0.15,hidden2,False,0.938,0.9337500000000001,0.945758291843357,0.4287109375,"hidden1:2,hidden2:2",c2m3_cycle_consistent,0.6374027862548828,0.823,0.11499999999999999,True,True,single model,,
verify_mnist_mlp2_N4_W128_none_S1003_injected_0.15,verify_mnist_mlp2_N4_W128_none_S1003,mnist,mlp2,4,128,none,1003,activation,injected_0.15,observed_plus_injected_noise,0.15,hidden2,False,0.938,0.9337500000000001,0.945758291843357,0.4287109375,"hidden1:2,hidden2:2",twisted_rank_lift_2,0.2569771423339844,0.932,0.005999999999999894,False,False,"rank-lifted branch ensemble, extra capacity",,2.0
verify_mnist_mlp2_N4_W128_none_S1003_injected_0.15,verify_mnist_mlp2_N4_W128_none_S1003,mnist,mlp2,4,128,none,1003,activation,injected_0.15,observed_plus_injected_noise,0.15,hidden2,False,0.938,0.9337500000000001,0.945758291843357,0.4287109375,"hidden1:2,hidden2:2",ensemble_upper_bound,0.20696031761169434,0.932,0.005999999999999894,False,False,"ensemble upper bound, extra capacity",,
verify_mnist_mlp2_N4_W128_none_S1003_injected_0.3,verify_mnist_mlp2_N4_W128_none_S1003,mnist,mlp2,4,128,none,1003,activation,injected_0.3,observed_plus_injected_noise,0.3,hidden2,False,0.938,0.9337500000000001,0.9842025760254434,0.48974609375,"hidden1:2,hidden2:3",weight_average,1.9357507476806641,0.311,0.627,True,True,single model,,
verify_mnist_mlp2_N4_W128_none_S1003_injected_0.3,verify_mnist_mlp2_N4_W128_none_S1003,mnist,mlp2,4,128,none,1003,activation,injected_0.3,observed_plus_injected_noise,0.3,hidden2,False,0.938,0.9337500000000001,0.9842025760254434,0.48974609375,"hidden1:2,hidden2:3",greedy_soup,0.2127252368927002,0.933,0.004999999999999893,True,True,single model,[2],
verify_mnist_mlp2_N4_W128_none_S1003_injected_0.3,verify_mnist_mlp2_N4_W128_none_S1003,mnist,mlp2,4,128,none,1003,activation,injected_0.3,observed_plus_injected_noise,0.3,hidden2,False,0.938,0.9337500000000001,0.9842025760254434,0.48974609375,"hidden1:2,hidden2:3",git_rebasin_pairwise,0.9709807968139649,0.726,0.21199999999999997,True,True,single model,,
