setting_id,run_id,dataset,architecture,n_models,width,domain_shift,matching,seed,candidate_id,residual_source,data_origin,triangle,i,j,k,group_source,inferred_group_order,coefficient_group,coefficient_modulus,class_status,central_projection_residual,cocycle_residual,h2_exact,h2_size,estimated_period,estimated_index,index_upper_bound,index_status,certified_class,certification_failure,bootstrap_detection_rate,bootstrap_same_class_rate,bootstrap_same_period_rate,bootstrap_coboundary_disagreement_rate,null_false_nontrivial_class_rate,null_false_lift_rate,uses_test_data_for_selection,matrix_dim,centrality_residual,detected_order,detected_phase,phase_angle,best_root_exponent,best_root_search_order,scalar_residual_best,finite_order_residual_best_search_order,finite_order_residual_min,eigenvalue_spread,condition_number,is_nontrivial_root,explained_as_noncentral_holonomy,fixed_point_fraction,permutation_num_cycles,permutation_max_cycle_length,scalar_residual_d2,scalar_residual_d3,scalar_residual_d4,scalar_residual_d5,scalar_residual_d6,scalar_residual_d8,finite_order_residual_d2,finite_order_residual_d3,finite_order_residual_d4,finite_order_residual_d5,finite_order_residual_d6,finite_order_residual_d8
fashion_mnist_mlp_N3_W64_none_monomial_activation,fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4229,fashion_mnist,mlp,3,64,none,monomial_activation,4229,fashion_mnist_mlp_N3_W64_none_monomial_activation_seed4229:0-1-2:59,permutation_c2m3_triangle,fixed_setting_large_artifacts,0-1-2,0,1,2,real_fixed_setting_triangle_maps,257,Z/2Z,2,not_central_or_not_projectable,0.9596345332990055,,False,,,,,no_certified_class,False,noncentral_permutation_holonomy,0.0,1.0,0.0,1.0,0.0,0.0,False,64,0.9596345332990055,1,1+0j,0.0,0,2,1.1989578808281798,1.118033988749895,1.118033988749895,6.560464735255659,1.0,False,False,0.28125,23,33,1.1989578808281798,1.1989578808281798,1.1989578808281798,1.1989578808281798,1.1989578808281798,1.1989578808281798,1.118033988749895,1.1989578808281798,1.118033988749895,1.1989578808281798,1.118033988749895,1.118033988749895
fashion_mnist_mlp_N3_W64_input_noise_monomial_weight,fashion_mnist_mlp_N3_W64_input_noise_monomial_weight_seed4200,fashion_mnist,mlp,3,64,input_noise,monomial_weight,4200,fashion_mnist_mlp_N3_W64_input_noise_monomial_weight_seed4200:0-1-2:60,permutation_c2m3_triangle,fixed_setting_large_artifacts,0-1-2,0,1,2,real_fixed_setting_triangle_maps,45,Z/2Z,2,not_central_or_not_projectable,0.9851187666342571,,False,,,,,no_certified_class,False,noncentral_permutation_holonomy,0.0,1.0,0.0,1.0,0.0,0.0,False,64,0.9851187666342571,1,1+0j,0.0,0,2,1.286953767623375,1.286953767623375,1.224744871391589,11.267616592406284,1.0,False,False,0.171875,14,45,1.286953767623375,1.286953767623375,1.286953767623375,1.286953767623375,1.286953767623375,1.286953767623375,1.286953767623375,1.25,1.286953767623375,1.224744871391589,1.25,1.286953767623375
fashion_mnist_mlp_N3_W64_none_monomial_weight,fashion_mnist_mlp_N3_W64_none_monomial_weight_seed4200,fashion_mnist,mlp,3,64,none,monomial_weight,4200,fashion_mnist_mlp_N3_W64_none_monomial_weight_seed4200:0-1-2:61,permutation_c2m3_triangle,fixed_setting_large_artifacts,0-1-2,0,1,2,real_fixed_setting_triangle_maps,257,Z/2Z,2,not_central_or_not_projectable,0.9940005580355576,,False,,,,,no_certified_class,False,noncentral_permutation_holonomy,0.0,1.0,0.0,1.0,0.0,0.0,False,64,0.9940005580355576,1,1+0j,0.0,0,2,1.334634781503914,1.3110110602126894,1.2119199643540823,10.476798824520182,1.0,False,False,0.109375,13,41,1.334634781503914,1.334634781503914,1.334634781503914,1.334634781503914,1.334634781503914,1.334634781503914,1.3110110602126894,1.2624381172952597,1.2119199643540823,1.334634781503914,1.2374368670764582,1.2119199643540823
fashion_mnist_mlp_N3_W64_input_noise_monomial_weight,fashion_mnist_mlp_N3_W64_input_noise_monomial_weight_seed4201,fashion_mnist,mlp,3,64,input_noise,monomial_weight,4201,fashion_mnist_mlp_N3_W64_input_noise_monomial_weight_seed4201:0-1-2:62,permutation_c2m3_triangle,fixed_setting_large_artifacts,0-1-2,0,1,2,real_fixed_setting_triangle_maps,257,Z/2Z,2,not_central_or_not_projectable,0.9757809372497497,,False,,,,,no_certified_class,False,noncentral_permutation_holonomy,0.0,1.0,0.0,1.0,0.0,0.0,False,64,0.9757809372497497,1,1+0j,0.0,0,2,1.25,1.25,1.25,5.024630690931118,1.0,False,False,0.21875,18,15,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25
fashion_mnist_mlp_N3_W64_none_monomial_weight,fashion_mnist_mlp_N3_W64_none_monomial_weight_seed4201,fashion_mnist,mlp,3,64,none,monomial_weight,4201,fashion_mnist_mlp_N3_W64_none_monomial_weight_seed4201:0-1-2:63,permutation_c2m3_triangle,fixed_setting_large_artifacts,0-1-2,0,1,2,real_fixed_setting_triangle_maps,123,Z/2Z,2,not_central_or_not_projectable,0.9640764281813968,,False,,,,,no_certified_class,False,noncentral_permutation_holonomy,0.0,1.0,0.0,1.0,0.0,0.0,False,64,0.9640764281813968,1,1+0j,0.0,0,2,1.2119199643540823,1.2119199643540823,1.1319231422671772,8.69252552484029,1.0,False,False,0.265625,20,41,1.2119199643540823,1.2119199643540823,1.2119199643540823,1.2119199643540823,1.2119199643540823,1.2119199643540823,1.2119199643540823,1.1319231422671772,1.2119199643540823,1.2119199643540823,1.1319231422671772,1.2119199643540823
fashion_mnist_mlp_N3_W64_input_noise_monomial_weight,fashion_mnist_mlp_N3_W64_input_noise_monomial_weight_seed4202,fashion_mnist,mlp,3,64,input_noise,monomial_weight,4202,fashion_mnist_mlp_N3_W64_input_noise_monomial_weight_seed4202:0-1-2:64,permutation_c2m3_triangle,fixed_setting_large_artifacts,0-1-2,0,1,2,real_fixed_setting_triangle_maps,54,Z/2Z,2,not_central_or_not_projectable,0.9877175393299442,,False,,,,,no_certified_class,False,noncentral_permutation_holonomy,0.0,1.0,0.0,1.0,0.0,0.0,False,64,0.9877175393299442,1,1+0j,0.0,0,2,1.299038105676658,1.299038105676658,1.299038105676658,15.236428726265828,1.0,False,False,0.15625,11,54,1.299038105676658,1.299038105676658,1.299038105676658,1.299038105676658,1.299038105676658,1.299038105676658,1.299038105676658,1.299038105676658,1.299038105676658,1.299038105676658,1.299038105676658,1.299038105676658
fashion_mnist_mlp_N3_W64_none_monomial_weight,fashion_mnist_mlp_N3_W64_none_monomial_weight_seed4202,fashion_mnist,mlp,3,64,none,monomial_weight,4202,fashion_mnist_mlp_N3_W64_none_monomial_weight_seed4202:0-1-2:65,permutation_c2m3_triangle,fixed_setting_large_artifacts,0-1-2,0,1,2,real_fixed_setting_triangle_maps,257,Z/2Z,2,not_central_or_not_projectable,0.9921567416492215,,False,,,,,no_certified_class,False,noncentral_permutation_holonomy,0.0,1.0,0.0,1.0,0.0,0.0,False,64,0.9921567416492215,1,1+0j,0.0,0,2,1.3228756555322954,1.2747548783981961,1.2747548783981961,11.563832505801102,1.0,False,False,0.125,12,43,1.3228756555322954,1.3228756555322954,1.3228756555322954,1.3228756555322954,1.3228756555322954,1.3228756555322954,1.2747548783981961,1.3228756555322954,1.2747548783981961,1.3228756555322954,1.2747548783981961,1.2747548783981961
fashion_mnist_mlp_N3_W64_input_noise_monomial_weight,fashion_mnist_mlp_N3_W64_input_noise_monomial_weight_seed4203,fashion_mnist,mlp,3,64,input_noise,monomial_weight,4203,fashion_mnist_mlp_N3_W64_input_noise_monomial_weight_seed4203:0-1-2:66,permutation_c2m3_triangle,fixed_setting_large_artifacts,0-1-2,0,1,2,real_fixed_setting_triangle_maps,257,Z/2Z,2,not_central_or_not_projectable,0.9757809372497497,,False,,,,,no_certified_class,False,noncentral_permutation_holonomy,0.0,1.0,0.0,1.0,0.0,0.0,False,64,0.9757809372497497,1,1+0j,0.0,0,2,1.25,1.224744871391589,1.118033988749895,3.1465578727048693,1.0,False,False,0.21875,22,12,1.25,1.25,1.25,1.25,1.25,1.25,1.224744871391589,1.25,1.118033988749895,1.1858541225631423,1.14564392373896,1.118033988749895
fashion_mnist_mlp_N3_W64_none_monomial_weight,fashion_mnist_mlp_N3_W64_none_monomial_weight_seed4203,fashion_mnist,mlp,3,64,none,monomial_weight,4203,fashion_mnist_mlp_N3_W64_none_monomial_weight_seed4203:0-1-2:67,permutation_c2m3_triangle,fixed_setting_large_artifacts,0-1-2,0,1,2,real_fixed_setting_triangle_maps,257,Z/2Z,2,not_central_or_not_projectable,0.982264602843857,,False,,,,,no_certified_class,False,noncentral_permutation_holonomy,0.0,1.0,0.0,1.0,0.0,0.0,False,64,0.982264602843857,1,1+0j,0.0,0,2,1.2747548783981961,1.1989578808281798,1.1989578808281798,6.084791808930252,1.0,False,False,0.1875,18,25,1.2747548783981961,1.2747548783981961,1.2747548783981961,1.2747548783981961,1.2747548783981961,1.2747548783981961,1.1989578808281798,1.2747548783981961,1.1989578808281798,1.2747548783981961,1.1989578808281798,1.1989578808281798
fashion_mnist_mlp_N3_W64_input_noise_monomial_weight,fashion_mnist_mlp_N3_W64_input_noise_monomial_weight_seed4204,fashion_mnist,mlp,3,64,input_noise,monomial_weight,4204,fashion_mnist_mlp_N3_W64_input_noise_monomial_weight_seed4204:0-1-2:68,permutation_c2m3_triangle,fixed_setting_large_artifacts,0-1-2,0,1,2,real_fixed_setting_triangle_maps,47,Z/2Z,2,not_central_or_not_projectable,0.9640764281813968,,False,,,,,no_certified_class,False,noncentral_permutation_holonomy,0.0,1.0,0.0,1.0,0.0,0.0,False,64,0.9640764281813968,1,1+0j,0.0,0,2,1.2119199643540823,1.2119199643540823,1.2119199643540823,10.536825487689578,1.0,False,False,0.265625,18,47,1.2119199643540823,1.2119199643540823,1.2119199643540823,1.2119199643540823,1.2119199643540823,1.2119199643540823,1.2119199643540823,1.2119199643540823,1.2119199643540823,1.2119199643540823,1.2119199643540823,1.2119199643540823
fashion_mnist_mlp_N3_W64_none_monomial_weight,fashion_mnist_mlp_N3_W64_none_monomial_weight_seed4204,fashion_mnist,mlp,3,64,none,monomial_weight,4204,fashion_mnist_mlp_N3_W64_none_monomial_weight_seed4204:0-1-2:69,permutation_c2m3_triangle,fixed_setting_large_artifacts,0-1-2,0,1,2,real_fixed_setting_triangle_maps,257,Z/2Z,2,not_central_or_not_projectable,0.9851187666342571,,False,,,,,no_certified_class,False,noncentral_permutation_holonomy,0.0,1.0,0.0,1.0,0.0,0.0,False,64,0.9851187666342571,1,1+0j,0.0,0,2,1.286953767623375,1.286953767623375,1.2374368670764582,7.115124735378854,1.0,False,False,0.171875,16,30,1.286953767623375,1.286953767623375,1.286953767623375,1.286953767623375,1.286953767623375,1.286953767623375,1.286953767623375,1.25,1.2374368670764582,1.286953767623375,1.25,1.2374368670764582
fashion_mnist_mlp_N3_W64_input_noise_monomial_weight,fashion_mnist_mlp_N3_W64_input_noise_monomial_weight_seed4205,fashion_mnist,mlp,3,64,input_noise,monomial_weight,4205,fashion_mnist_mlp_N3_W64_input_noise_monomial_weight_seed4205:0-1-2:70,permutation_c2m3_triangle,fixed_setting_large_artifacts,0-1-2,0,1,2,real_fixed_setting_triangle_maps,54,Z/2Z,2,not_central_or_not_projectable,0.9955957701296244,,False,,,,,no_certified_class,False,noncentral_permutation_holonomy,0.0,1.0,0.0,1.0,0.0,0.0,False,64,0.9955957701296244,1,1+0j,0.0,0,2,1.346291201783626,1.299038105676658,1.299038105676658,16.582751711371294,1.0,False,False,0.09375,9,54,1.346291201783626,1.346291201783626,1.346291201783626,1.346291201783626,1.346291201783626,1.346291201783626,1.299038105676658,1.346291201783626,1.299038105676658,1.346291201783626,1.299038105676658,1.299038105676658
fashion_mnist_mlp_N3_W64_none_monomial_weight,fashion_mnist_mlp_N3_W64_none_monomial_weight_seed4205,fashion_mnist,mlp,3,64,none,monomial_weight,4205,fashion_mnist_mlp_N3_W64_none_monomial_weight_seed4205:0-1-2:71,permutation_c2m3_triangle,fixed_setting_large_artifacts,0-1-2,0,1,2,real_fixed_setting_triangle_maps,46,Z/2Z,2,not_central_or_not_projectable,0.9682458365518543,,False,,,,,no_certified_class,False,noncentral_permutation_holonomy,0.0,1.0,0.0,1.0,0.0,0.0,False,64,0.9682458365518543,1,1+0j,0.0,0,2,1.224744871391589,1.1989578808281798,1.1989578808281798,6.737253276926105,1.0,False,False,0.25,19,23,1.224744871391589,1.224744871391589,1.224744871391589,1.224744871391589,1.224744871391589,1.224744871391589,1.1989578808281798,1.224744871391589,1.1989578808281798,1.224744871391589,1.1989578808281798,1.1989578808281798
fashion_mnist_mlp_N3_W64_input_noise_monomial_weight,fashion_mnist_mlp_N3_W64_input_noise_monomial_weight_seed4206,fashion_mnist,mlp,3,64,input_noise,monomial_weight,4206,fashion_mnist_mlp_N3_W64_input_noise_monomial_weight_seed4206:0-1-2:72,permutation_c2m3_triangle,fixed_setting_large_artifacts,0-1-2,0,1,2,real_fixed_setting_triangle_maps,51,Z/2Z,2,not_central_or_not_projectable,0.9791528146183311,,False,,,,,no_certified_class,False,noncentral_permutation_holonomy,0.0,1.0,0.0,1.0,0.0,0.0,False,64,0.9791528146183311,1,1+0j,0.0,0,2,1.2624381172952597,1.2624381172952597,1.2624381172952597,12.876968840942821,1.0,False,False,0.203125,14,51,1.2624381172952597,1.2624381172952597,1.2624381172952597,1.2624381172952597,1.2624381172952597,1.2624381172952597,1.2624381172952597,1.2624381172952597,1.2624381172952597,1.2624381172952597,1.2624381172952597,1.2624381172952597
fashion_mnist_mlp_N3_W64_none_monomial_weight,fashion_mnist_mlp_N3_W64_none_monomial_weight_seed4206,fashion_mnist,mlp,3,64,none,monomial_weight,4206,fashion_mnist_mlp_N3_W64_none_monomial_weight_seed4206:0-1-2:73,permutation_c2m3_triangle,fixed_setting_large_artifacts,0-1-2,0,1,2,real_fixed_setting_triangle_maps,257,Z/2Z,2,not_central_or_not_projectable,0.9682458365518543,,False,,,,,no_certified_class,False,noncentral_permutation_holonomy,0.0,1.0,0.0,1.0,0.0,0.0,False,64,0.9682458365518543,1,1+0j,0.0,0,2,1.224744871391589,1.1989578808281798,1.1989578808281798,5.662155066756827,1.0,False,False,0.25,20,24,1.224744871391589,1.224744871391589,1.224744871391589,1.224744871391589,1.224744871391589,1.224744871391589,1.1989578808281798,1.224744871391589,1.1989578808281798,1.224744871391589,1.1989578808281798,1.1989578808281798
fashion_mnist_mlp_N3_W64_input_noise_monomial_weight,fashion_mnist_mlp_N3_W64_input_noise_monomial_weight_seed4207,fashion_mnist,mlp,3,64,input_noise,monomial_weight,4207,fashion_mnist_mlp_N3_W64_input_noise_monomial_weight_seed4207:0-1-2:74,permutation_c2m3_triangle,fixed_setting_large_artifacts,0-1-2,0,1,2,real_fixed_setting_triangle_maps,257,Z/2Z,2,not_central_or_not_projectable,0.9877175393299442,,False,,,,,no_certified_class,False,noncentral_permutation_holonomy,0.0,1.0,0.0,1.0,0.0,0.0,False,64,0.9877175393299442,1,1+0j,0.0,0,2,1.299038105676658,1.2747548783981961,1.1989578808281798,7.0089228844380935,1.0,False,False,0.15625,16,29,1.299038105676658,1.299038105676658,1.299038105676658,1.299038105676658,1.299038105676658,1.299038105676658,1.2747548783981961,1.224744871391589,1.2747548783981961,1.2374368670764582,1.1989578808281798,1.2747548783981961
fashion_mnist_mlp_N3_W64_none_monomial_weight,fashion_mnist_mlp_N3_W64_none_monomial_weight_seed4207,fashion_mnist,mlp,3,64,none,monomial_weight,4207,fashion_mnist_mlp_N3_W64_none_monomial_weight_seed4207:0-1-2:75,permutation_c2m3_triangle,fixed_setting_large_artifacts,0-1-2,0,1,2,real_fixed_setting_triangle_maps,257,Z/2Z,2,not_central_or_not_projectable,0.9757809372497497,,False,,,,,no_certified_class,False,noncentral_permutation_holonomy,0.0,1.0,0.0,1.0,0.0,0.0,False,64,0.9757809372497497,1,1+0j,0.0,0,2,1.25,1.25,1.2119199643540823,7.272263275541454,1.0,False,False,0.21875,17,26,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.2119199643540823,1.25,1.25,1.2119199643540823,1.25
fashion_mnist_mlp_N3_W64_input_noise_monomial_weight,fashion_mnist_mlp_N3_W64_input_noise_monomial_weight_seed4208,fashion_mnist,mlp,3,64,input_noise,monomial_weight,4208,fashion_mnist_mlp_N3_W64_input_noise_monomial_weight_seed4208:0-1-2:76,permutation_c2m3_triangle,fixed_setting_large_artifacts,0-1-2,0,1,2,real_fixed_setting_triangle_maps,92,Z/2Z,2,not_central_or_not_projectable,0.982264602843857,,False,,,,,no_certified_class,False,noncentral_permutation_holonomy,0.0,1.0,0.0,1.0,0.0,0.0,False,64,0.982264602843857,1,1+0j,0.0,0,2,1.2747548783981961,1.25,1.1989578808281798,11.180141124134146,1.0,False,False,0.1875,15,46,1.2747548783981961,1.2747548783981961,1.2747548783981961,1.2747548783981961,1.2747548783981961,1.2747548783981961,1.25,1.2747548783981961,1.1989578808281798,1.2747548783981961,1.25,1.1989578808281798
fashion_mnist_mlp_N3_W64_none_monomial_weight,fashion_mnist_mlp_N3_W64_none_monomial_weight_seed4208,fashion_mnist,mlp,3,64,none,monomial_weight,4208,fashion_mnist_mlp_N3_W64_none_monomial_weight_seed4208:0-1-2:77,permutation_c2m3_triangle,fixed_setting_large_artifacts,0-1-2,0,1,2,real_fixed_setting_triangle_maps,45,Z/2Z,2,not_central_or_not_projectable,0.9900629320275555,,False,,,,,no_certified_class,False,noncentral_permutation_holonomy,0.0,1.0,0.0,1.0,0.0,0.0,False,64,0.9900629320275555,1,1+0j,0.0,0,2,1.3110110602126894,1.3110110602126894,1.1858541225631423,12.05081832168348,1.0,False,False,0.140625,12,45,1.3110110602126894,1.3110110602126894,1.3110110602126894,1.3110110602126894,1.3110110602126894,1.3110110602126894,1.3110110602126894,1.3110110602126894,1.3110110602126894,1.1858541225631423,1.3110110602126894,1.3110110602126894
fashion_mnist_mlp_N3_W64_input_noise_monomial_weight,fashion_mnist_mlp_N3_W64_input_noise_monomial_weight_seed4209,fashion_mnist,mlp,3,64,input_noise,monomial_weight,4209,fashion_mnist_mlp_N3_W64_input_noise_monomial_weight_seed4209:0-1-2:78,permutation_c2m3_triangle,fixed_setting_large_artifacts,0-1-2,0,1,2,real_fixed_setting_triangle_maps,257,Z/2Z,2,not_central_or_not_projectable,0.9721462643938925,,False,,,,,no_certified_class,False,noncentral_permutation_holonomy,0.0,1.0,0.0,1.0,0.0,0.0,False,64,0.9721462643938925,1,1+0j,0.0,0,2,1.2374368670764582,1.1319231422671772,1.0458250331675945,6.244336276754327,1.0,False,False,0.234375,22,31,1.2374368670764582,1.2374368670764582,1.2374368670764582,1.2374368670764582,1.2374368670764582,1.2374368670764582,1.1319231422671772,1.2374368670764582,1.0752906583803283,1.2374368670764582,1.0458250331675945,1.0752906583803283
fashion_mnist_mlp_N3_W64_none_monomial_weight,fashion_mnist_mlp_N3_W64_none_monomial_weight_seed4209,fashion_mnist,mlp,3,64,none,monomial_weight,4209,fashion_mnist_mlp_N3_W64_none_monomial_weight_seed4209:0-1-2:79,permutation_c2m3_triangle,fixed_setting_large_artifacts,0-1-2,0,1,2,real_fixed_setting_triangle_maps,84,Z/2Z,2,not_central_or_not_projectable,0.9851187666342571,,False,,,,,no_certified_class,False,noncentral_permutation_holonomy,0.0,1.0,0.0,1.0,0.0,0.0,False,64,0.9851187666342571,1,1+0j,0.0,0,2,1.286953767623375,1.286953767623375,1.2119199643540823,6.082397188243757,1.0,False,False,0.171875,15,21,1.286953767623375,1.286953767623375,1.286953767623375,1.286953767623375,1.286953767623375,1.286953767623375,1.286953767623375,1.286953767623375,1.286953767623375,1.286953767623375,1.2119199643540823,1.286953767623375
fashion_mnist_mlp_N3_W64_input_noise_monomial_weight,fashion_mnist_mlp_N3_W64_input_noise_monomial_weight_seed4210,fashion_mnist,mlp,3,64,input_noise,monomial_weight,4210,fashion_mnist_mlp_N3_W64_input_noise_monomial_weight_seed4210:0-1-2:80,permutation_c2m3_triangle,fixed_setting_large_artifacts,0-1-2,0,1,2,real_fixed_setting_triangle_maps,257,Z/2Z,2,not_central_or_not_projectable,0.9921567416492215,,False,,,,,no_certified_class,False,noncentral_permutation_holonomy,0.0,1.0,0.0,1.0,0.0,0.0,False,64,0.9921567416492215,1,1+0j,0.0,0,2,1.3228756555322954,1.299038105676658,1.2624381172952597,10.710846008706419,1.0,False,False,0.125,12,40,1.3228756555322954,1.3228756555322954,1.3228756555322954,1.3228756555322954,1.3228756555322954,1.3228756555322954,1.299038105676658,1.3228756555322954,1.299038105676658,1.2624381172952597,1.299038105676658,1.299038105676658
fashion_mnist_mlp_N3_W64_none_monomial_weight,fashion_mnist_mlp_N3_W64_none_monomial_weight_seed4210,fashion_mnist,mlp,3,64,none,monomial_weight,4210,fashion_mnist_mlp_N3_W64_none_monomial_weight_seed4210:0-1-2:81,permutation_c2m3_triangle,fixed_setting_large_artifacts,0-1-2,0,1,2,real_fixed_setting_triangle_maps,257,Z/2Z,2,not_central_or_not_projectable,0.9921567416492215,,False,,,,,no_certified_class,False,noncentral_permutation_holonomy,0.0,1.0,0.0,1.0,0.0,0.0,False,64,0.9921567416492215,1,1+0j,0.0,0,2,1.3228756555322954,1.299038105676658,1.2624381172952597,10.710846008706419,1.0,False,False,0.125,12,40,1.3228756555322954,1.3228756555322954,1.3228756555322954,1.3228756555322954,1.3228756555322954,1.3228756555322954,1.299038105676658,1.3228756555322954,1.299038105676658,1.2624381172952597,1.299038105676658,1.299038105676658
fashion_mnist_mlp_N3_W64_input_noise_monomial_weight,fashion_mnist_mlp_N3_W64_input_noise_monomial_weight_seed4211,fashion_mnist,mlp,3,64,input_noise,monomial_weight,4211,fashion_mnist_mlp_N3_W64_input_noise_monomial_weight_seed4211:0-1-2:82,permutation_c2m3_triangle,fixed_setting_large_artifacts,0-1-2,0,1,2,real_fixed_setting_triangle_maps,257,Z/2Z,2,not_central_or_not_projectable,0.982264602843857,,False,,,,,no_certified_class,False,noncentral_permutation_holonomy,0.0,1.0,0.0,1.0,0.0,0.0,False,64,0.982264602843857,1,1+0j,0.0,0,2,1.2747548783981961,1.25,1.25,7.044501401802686,1.0,False,False,0.1875,16,27,1.2747548783981961,1.2747548783981961,1.2747548783981961,1.2747548783981961,1.2747548783981961,1.2747548783981961,1.25,1.2747548783981961,1.25,1.2747548783981961,1.25,1.25
fashion_mnist_mlp_N3_W64_none_monomial_weight,fashion_mnist_mlp_N3_W64_none_monomial_weight_seed4211,fashion_mnist,mlp,3,64,none,monomial_weight,4211,fashion_mnist_mlp_N3_W64_none_monomial_weight_seed4211:0-1-2:83,permutation_c2m3_triangle,fixed_setting_large_artifacts,0-1-2,0,1,2,real_fixed_setting_triangle_maps,210,Z/2Z,2,not_central_or_not_projectable,0.982264602843857,,False,,,,,no_certified_class,False,noncentral_permutation_holonomy,0.0,1.0,0.0,1.0,0.0,0.0,False,64,0.982264602843857,1,1+0j,0.0,0,2,1.2747548783981961,1.224744871391589,1.1858541225631423,4.318997523984978,1.0,False,False,0.1875,19,14,1.2747548783981961,1.2747548783981961,1.2747548783981961,1.2747548783981961,1.2747548783981961,1.2747548783981961,1.224744871391589,1.2374368670764582,1.224744871391589,1.2747548783981961,1.1858541225631423,1.224744871391589
fashion_mnist_mlp_N3_W64_input_noise_monomial_weight,fashion_mnist_mlp_N3_W64_input_noise_monomial_weight_seed4212,fashion_mnist,mlp,3,64,input_noise,monomial_weight,4212,fashion_mnist_mlp_N3_W64_input_noise_monomial_weight_seed4212:0-1-2:84,permutation_c2m3_triangle,fixed_setting_large_artifacts,0-1-2,0,1,2,real_fixed_setting_triangle_maps,257,Z/2Z,2,not_central_or_not_projectable,0.9791528146183311,,False,,,,,no_certified_class,False,noncentral_permutation_holonomy,0.0,1.0,0.0,1.0,0.0,0.0,False,64,0.9791528146183311,1,1+0j,0.0,0,2,1.2624381172952597,1.2119199643540823,1.159202311936963,3.470641363483543,1.0,False,False,0.203125,21,11,1.2624381172952597,1.2624381172952597,1.2624381172952597,1.2624381172952597,1.2624381172952597,1.2624381172952597,1.2119199643540823,1.224744871391589,1.159202311936963,1.2624381172952597,1.1726039399558574,1.159202311936963
fashion_mnist_mlp_N3_W64_none_monomial_weight,fashion_mnist_mlp_N3_W64_none_monomial_weight_seed4212,fashion_mnist,mlp,3,64,none,monomial_weight,4212,fashion_mnist_mlp_N3_W64_none_monomial_weight_seed4212:0-1-2:85,permutation_c2m3_triangle,fixed_setting_large_artifacts,0-1-2,0,1,2,real_fixed_setting_triangle_maps,100,Z/2Z,2,not_central_or_not_projectable,0.9721462643938925,,False,,,,,no_certified_class,False,noncentral_permutation_holonomy,0.0,1.0,0.0,1.0,0.0,0.0,False,64,0.9721462643938925,1,1+0j,0.0,0,2,1.2374368670764582,1.1858541225631423,1.1858541225631423,6.619035756742101,1.0,False,False,0.234375,19,25,1.2374368670764582,1.2374368670764582,1.2374368670764582,1.2374368670764582,1.2374368670764582,1.2374368670764582,1.1858541225631423,1.2374368670764582,1.1858541225631423,1.2374368670764582,1.1858541225631423,1.1858541225631423
fashion_mnist_mlp_N3_W64_input_noise_monomial_weight,fashion_mnist_mlp_N3_W64_input_noise_monomial_weight_seed4213,fashion_mnist,mlp,3,64,input_noise,monomial_weight,4213,fashion_mnist_mlp_N3_W64_input_noise_monomial_weight_seed4213:0-1-2:86,permutation_c2m3_triangle,fixed_setting_large_artifacts,0-1-2,0,1,2,real_fixed_setting_triangle_maps,257,Z/2Z,2,not_central_or_not_projectable,0.9940005580355576,,False,,,,,no_certified_class,False,noncentral_permutation_holonomy,0.0,1.0,0.0,1.0,0.0,0.0,False,64,0.9940005580355576,1,1+0j,0.0,0,2,1.334634781503914,1.286953767623375,1.1858541225631423,12.546771999335357,1.0,False,False,0.109375,11,45,1.334634781503914,1.334634781503914,1.334634781503914,1.334634781503914,1.334634781503914,1.334634781503914,1.286953767623375,1.334634781503914,1.286953767623375,1.334634781503914,1.286953767623375,1.1858541225631423
fashion_mnist_mlp_N3_W64_none_monomial_weight,fashion_mnist_mlp_N3_W64_none_monomial_weight_seed4213,fashion_mnist,mlp,3,64,none,monomial_weight,4213,fashion_mnist_mlp_N3_W64_none_monomial_weight_seed4213:0-1-2:87,permutation_c2m3_triangle,fixed_setting_large_artifacts,0-1-2,0,1,2,real_fixed_setting_triangle_maps,84,Z/2Z,2,not_central_or_not_projectable,0.982264602843857,,False,,,,,no_certified_class,False,noncentral_permutation_holonomy,0.0,1.0,0.0,1.0,0.0,0.0,False,64,0.982264602843857,1,1+0j,0.0,0,2,1.2747548783981961,1.25,1.1726039399558574,6.664474841538139,1.0,False,False,0.1875,17,28,1.2747548783981961,1.2747548783981961,1.2747548783981961,1.2747548783981961,1.2747548783981961,1.2747548783981961,1.25,1.2747548783981961,1.1989578808281798,1.2747548783981961,1.1726039399558574,1.1989578808281798
fashion_mnist_mlp_N3_W64_input_noise_monomial_weight,fashion_mnist_mlp_N3_W64_input_noise_monomial_weight_seed4214,fashion_mnist,mlp,3,64,input_noise,monomial_weight,4214,fashion_mnist_mlp_N3_W64_input_noise_monomial_weight_seed4214:0-1-2:88,permutation_c2m3_triangle,fixed_setting_large_artifacts,0-1-2,0,1,2,real_fixed_setting_triangle_maps,257,Z/2Z,2,not_central_or_not_projectable,0.982264602843857,,False,,,,,no_certified_class,False,noncentral_permutation_holonomy,0.0,1.0,0.0,1.0,0.0,0.0,False,64,0.982264602843857,1,1+0j,0.0,0,2,1.2747548783981961,1.25,1.2119199643540823,11.433673464328464,1.0,False,False,0.1875,15,47,1.2747548783981961,1.2747548783981961,1.2747548783981961,1.2747548783981961,1.2747548783981961,1.2747548783981961,1.25,1.2374368670764582,1.25,1.2747548783981961,1.2119199643540823,1.25
