setting_id,true_family,n_models,width,block_size,n_blocks,noise_level,seed,observed_cycle_score,observed_centrality_score,observed_scalar_finite_order_candidate,observed_detected_orders,projected_cycle_score,projected_centrality_score,spectral_connection_residual,optimized_connection_residual,optimized_improvement_over_spectral,max_connection_residual,optimized_iterations,optimized_converged,runtime_seconds,raw_calibrated_threshold,effective_threshold,numerical_floor,calibrated_acceptance_flag,strict_policy_decision,balanced_policy_decision,loose_diagnostic_policy_decision,evidence_label,expected_evidence_label,should_accept_global_gauge,false_accept,false_reject,post_projection_cycle_only_warning,diagnostic_only_no_projective_claim
edge_corrupted_global_gauge_N6_W8_B2_Z0.0_S14,edge_corrupted_global_gauge,6,8,2,4,0.0,14,0.28284271247461945,0.20000000000000034,False,1,2.988508140334344e-16,2.980840915815929e-16,0.078567420131839,0.078567420131839,0.0,1.4142135623730956,1,True,0.046260833041742444,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,projected_cycle_only_connection_large,projected_cycle_only_connection_large,False,False,False,True,False
noncentral_block_holonomy_N6_W8_B2_Z0.0_S14,noncentral_block_holonomy,6,8,2,4,0.0,14,0.3380266725330313,0.2542423147947443,False,1,4.653463998637722e-16,2.995223707134596e-16,0.11839281929245057,0.11839281929245057,0.0,1.414213562373095,6,True,0.05599204089958221,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,projected_cycle_only_connection_large,noncentral_block_holonomy,False,False,False,True,False
scalar_block_phase_mu2_N6_W8_B2_Z0.0_S14,scalar_block_phase_mu2,6,8,2,4,0.0,14,0.4,0.0,True,"1,2",0.0,0.0,0.11111111111111129,0.1111111111111111,1.8041124150158794e-16,2.0,1,True,0.047504334012046456,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,observed_scalar_projective_candidate,observed_scalar_projective_candidate,False,False,False,True,False
fake_projection_trap_N6_W8_B2_Z0.0_S14,fake_projection_trap,6,8,2,4,0.0,14,1.389136460925498,0.9571002928763332,False,"1,2",9.481522324404393e-16,8.511336166166536e-16,0.6165617997859109,0.6165617997859109,0.0,1.8298194012064215,7,True,0.05850058305077255,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,projected_cycle_only_connection_large,projected_cycle_only_connection_large,False,False,False,True,False
learned_noncontiguous_block_positive_control_N6_W8_B2_Z0.0_S14,learned_noncontiguous_block_positive_control,6,8,2,4,0.0,14,4.655537900025175e-16,4.427189261848358e-16,False,1,3.9921561362123424e-16,3.673443614909883e-16,3.017057704302975e-16,2.7821665217400325e-16,2.3489118256294236e-17,9.032651282814484e-16,1,True,0.04970679199323058,4.476278938830673e-16,1e-12,1e-12,True,accept,accept,uncertain,global_gauge_consistent,global_gauge_consistent,True,False,False,False,False
exact_global_block_gauge_N6_W8_B2_Z0.01_S14,exact_global_block_gauge,6,8,2,4,0.01,14,4.655537900025175e-16,4.413021223788618e-16,False,1,3.9921561362123424e-16,3.7487976728003726e-16,3.017057704302975e-16,2.7821665217400325e-16,2.3489118256294236e-17,9.032651282814484e-16,1,True,0.04702645796351135,4.476278938830673e-16,1e-12,1e-12,True,accept,accept,uncertain,global_gauge_consistent,global_gauge_consistent,True,False,False,False,False
noisy_global_block_gauge_N6_W8_B2_Z0.01_S14,noisy_global_block_gauge,6,8,2,4,0.01,14,1.4142135623730951,1.0,False,,6.72743450757885e-16,6.450864253253629e-16,0.5784883816482518,0.47371893070422444,0.10476945094402734,1.4142135623730954,3,True,0.045915208058431745,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,projected_cycle_only_connection_large,global_gauge_consistent,True,False,False,True,False
edge_corrupted_global_gauge_N6_W8_B2_Z0.01_S14,edge_corrupted_global_gauge,6,8,2,4,0.01,14,0.28284271247461945,0.20000000000000034,False,1,2.988508140334344e-16,2.980840915815929e-16,0.078567420131839,0.078567420131839,0.0,1.4142135623730956,1,True,0.04545774997677654,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,projected_cycle_only_connection_large,projected_cycle_only_connection_large,False,False,False,True,False
noncentral_block_holonomy_N6_W8_B2_Z0.01_S14,noncentral_block_holonomy,6,8,2,4,0.01,14,0.3380266725330313,0.2542423147947443,False,1,4.653463998637722e-16,2.995223707134596e-16,0.11839281929245057,0.11839281929245057,0.0,1.414213562373095,6,True,0.056376875028945506,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,projected_cycle_only_connection_large,noncentral_block_holonomy,False,False,False,True,False
scalar_block_phase_mu2_N6_W8_B2_Z0.01_S14,scalar_block_phase_mu2,6,8,2,4,0.01,14,0.4,0.0,True,"1,2",0.0,0.0,0.11111111111111129,0.1111111111111111,1.8041124150158794e-16,2.0,1,True,0.04891929205041379,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,observed_scalar_projective_candidate,observed_scalar_projective_candidate,False,False,False,True,False
fake_projection_trap_N6_W8_B2_Z0.01_S14,fake_projection_trap,6,8,2,4,0.01,14,1.389136460925498,0.9571002928763332,False,"1,2",9.481522324404393e-16,8.511336166166536e-16,0.6165617997859109,0.6165617997859109,0.0,1.8298194012064215,7,True,0.059510249993763864,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,projected_cycle_only_connection_large,projected_cycle_only_connection_large,False,False,False,True,False
learned_noncontiguous_block_positive_control_N6_W8_B2_Z0.01_S14,learned_noncontiguous_block_positive_control,6,8,2,4,0.01,14,4.655537900025175e-16,4.427189261848358e-16,False,1,3.9921561362123424e-16,3.673443614909883e-16,3.017057704302975e-16,2.7821665217400325e-16,2.3489118256294236e-17,9.032651282814484e-16,1,True,0.04885837505571544,4.476278938830673e-16,1e-12,1e-12,True,accept,accept,uncertain,global_gauge_consistent,global_gauge_consistent,True,False,False,False,False
exact_global_block_gauge_N6_W8_B2_Z0.03_S14,exact_global_block_gauge,6,8,2,4,0.03,14,4.655537900025175e-16,4.413021223788618e-16,False,1,3.9921561362123424e-16,3.7487976728003726e-16,3.017057704302975e-16,2.7821665217400325e-16,2.3489118256294236e-17,9.032651282814484e-16,1,True,0.04863520909566432,4.476278938830673e-16,1e-12,1e-12,True,accept,accept,uncertain,global_gauge_consistent,global_gauge_consistent,True,False,False,False,False
noisy_global_block_gauge_N6_W8_B2_Z0.03_S14,noisy_global_block_gauge,6,8,2,4,0.03,14,1.4142135623730951,1.0,False,,1.0098781187555641e-15,9.881944904631209e-16,0.5791212944056692,0.47831005971033114,0.10081123469533804,1.4142135623730963,3,True,0.05221150000579655,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,projected_cycle_only_connection_large,global_gauge_consistent,True,False,False,True,False
edge_corrupted_global_gauge_N6_W8_B2_Z0.03_S14,edge_corrupted_global_gauge,6,8,2,4,0.03,14,0.28284271247461945,0.20000000000000034,False,1,2.988508140334344e-16,2.980840915815929e-16,0.078567420131839,0.078567420131839,0.0,1.4142135623730956,1,True,0.04563904192764312,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,projected_cycle_only_connection_large,projected_cycle_only_connection_large,False,False,False,True,False
noncentral_block_holonomy_N6_W8_B2_Z0.03_S14,noncentral_block_holonomy,6,8,2,4,0.03,14,0.3380266725330313,0.2542423147947443,False,1,4.653463998637722e-16,2.995223707134596e-16,0.11839281929245057,0.11839281929245057,0.0,1.414213562373095,6,True,0.05454254196956754,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,projected_cycle_only_connection_large,noncentral_block_holonomy,False,False,False,True,False
scalar_block_phase_mu2_N6_W8_B2_Z0.03_S14,scalar_block_phase_mu2,6,8,2,4,0.03,14,0.4,0.0,True,"1,2",0.0,0.0,0.11111111111111129,0.1111111111111111,1.8041124150158794e-16,2.0,1,True,0.04630858392920345,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,observed_scalar_projective_candidate,observed_scalar_projective_candidate,False,False,False,True,False
fake_projection_trap_N6_W8_B2_Z0.03_S14,fake_projection_trap,6,8,2,4,0.03,14,1.389136460925498,0.9571002928763332,False,"1,2",9.481522324404393e-16,8.511336166166536e-16,0.6165617997859109,0.6165617997859109,0.0,1.8298194012064215,7,True,0.05797137494664639,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,projected_cycle_only_connection_large,projected_cycle_only_connection_large,False,False,False,True,False
learned_noncontiguous_block_positive_control_N6_W8_B2_Z0.03_S14,learned_noncontiguous_block_positive_control,6,8,2,4,0.03,14,4.655537900025175e-16,4.427189261848358e-16,False,1,3.9921561362123424e-16,3.673443614909883e-16,3.017057704302975e-16,2.7821665217400325e-16,2.3489118256294236e-17,9.032651282814484e-16,1,True,0.04531145794317126,4.476278938830673e-16,1e-12,1e-12,True,accept,accept,uncertain,global_gauge_consistent,global_gauge_consistent,True,False,False,False,False
exact_global_block_gauge_N6_W8_B2_Z0.1_S14,exact_global_block_gauge,6,8,2,4,0.1,14,4.655537900025175e-16,4.413021223788618e-16,False,1,3.9921561362123424e-16,3.7487976728003726e-16,3.017057704302975e-16,2.7821665217400325e-16,2.3489118256294236e-17,9.032651282814484e-16,1,True,0.04559274995699525,4.476278938830673e-16,1e-12,1e-12,True,accept,accept,uncertain,global_gauge_consistent,global_gauge_consistent,True,False,False,False,False
noisy_global_block_gauge_N6_W8_B2_Z0.1_S14,noisy_global_block_gauge,6,8,2,4,0.1,14,1.4142135623730951,1.0,False,,9.377272667447472e-16,9.076430358135648e-16,0.5839198671041719,0.49385118884605106,0.09006867825812082,1.4142135623730954,3,True,0.048236874979920685,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,projected_cycle_only_connection_large,global_gauge_consistent,True,False,False,True,False
edge_corrupted_global_gauge_N6_W8_B2_Z0.1_S14,edge_corrupted_global_gauge,6,8,2,4,0.1,14,0.28284271247461945,0.20000000000000034,False,1,2.988508140334344e-16,2.980840915815929e-16,0.078567420131839,0.078567420131839,0.0,1.4142135623730956,1,True,0.04547037498559803,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,projected_cycle_only_connection_large,projected_cycle_only_connection_large,False,False,False,True,False
noncentral_block_holonomy_N6_W8_B2_Z0.1_S14,noncentral_block_holonomy,6,8,2,4,0.1,14,0.3380266725330313,0.2542423147947443,False,1,4.653463998637722e-16,2.995223707134596e-16,0.11839281929245057,0.11839281929245057,0.0,1.414213562373095,6,True,0.0549788330681622,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,projected_cycle_only_connection_large,noncentral_block_holonomy,False,False,False,True,False
scalar_block_phase_mu2_N6_W8_B2_Z0.1_S14,scalar_block_phase_mu2,6,8,2,4,0.1,14,0.4,0.0,True,"1,2",0.0,0.0,0.11111111111111129,0.1111111111111111,1.8041124150158794e-16,2.0,1,True,0.04687820794060826,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,observed_scalar_projective_candidate,observed_scalar_projective_candidate,False,False,False,True,False
fake_projection_trap_N6_W8_B2_Z0.1_S14,fake_projection_trap,6,8,2,4,0.1,14,1.389136460925498,0.9571002928763332,False,"1,2",9.481522324404393e-16,8.511336166166536e-16,0.6165617997859109,0.6165617997859109,0.0,1.8298194012064215,7,True,0.06035762501414865,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,projected_cycle_only_connection_large,projected_cycle_only_connection_large,False,False,False,True,False
learned_noncontiguous_block_positive_control_N6_W8_B2_Z0.1_S14,learned_noncontiguous_block_positive_control,6,8,2,4,0.1,14,4.655537900025175e-16,4.427189261848358e-16,False,1,3.9921561362123424e-16,3.673443614909883e-16,3.017057704302975e-16,2.7821665217400325e-16,2.3489118256294236e-17,9.032651282814484e-16,1,True,0.04770387499593198,4.476278938830673e-16,1e-12,1e-12,True,accept,accept,uncertain,global_gauge_consistent,global_gauge_consistent,True,False,False,False,False
exact_global_block_gauge_N6_W8_B2_Z0.2_S14,exact_global_block_gauge,6,8,2,4,0.2,14,4.655537900025175e-16,4.413021223788618e-16,False,1,3.9921561362123424e-16,3.7487976728003726e-16,3.017057704302975e-16,2.7821665217400325e-16,2.3489118256294236e-17,9.032651282814484e-16,1,True,0.04809683398343623,4.476278938830673e-16,1e-12,1e-12,True,accept,accept,uncertain,global_gauge_consistent,global_gauge_consistent,True,False,False,False,False
noisy_global_block_gauge_N6_W8_B2_Z0.2_S14,noisy_global_block_gauge,6,8,2,4,0.2,14,1.4142135623730951,0.9999999999999998,False,,8.743474120298305e-16,7.018405176882882e-16,0.5859773068157422,0.514062025012522,0.07191528180322027,1.4142135623730956,3,True,0.05047804210335016,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,projected_cycle_only_connection_large,global_gauge_consistent,True,False,False,True,False
edge_corrupted_global_gauge_N6_W8_B2_Z0.2_S14,edge_corrupted_global_gauge,6,8,2,4,0.2,14,0.28284271247461945,0.20000000000000034,False,1,2.988508140334344e-16,2.980840915815929e-16,0.078567420131839,0.078567420131839,0.0,1.4142135623730956,1,True,0.04844637506175786,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,projected_cycle_only_connection_large,projected_cycle_only_connection_large,False,False,False,True,False
noncentral_block_holonomy_N6_W8_B2_Z0.2_S14,noncentral_block_holonomy,6,8,2,4,0.2,14,0.3380266725330313,0.2542423147947443,False,1,4.653463998637722e-16,2.995223707134596e-16,0.11839281929245057,0.11839281929245057,0.0,1.414213562373095,6,True,0.057324416004121304,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,projected_cycle_only_connection_large,noncentral_block_holonomy,False,False,False,True,False
scalar_block_phase_mu2_N6_W8_B2_Z0.2_S14,scalar_block_phase_mu2,6,8,2,4,0.2,14,0.4,0.0,True,"1,2",0.0,0.0,0.11111111111111129,0.1111111111111111,1.8041124150158794e-16,2.0,1,True,0.048704750020988286,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,observed_scalar_projective_candidate,observed_scalar_projective_candidate,False,False,False,True,False
fake_projection_trap_N6_W8_B2_Z0.2_S14,fake_projection_trap,6,8,2,4,0.2,14,1.389136460925498,0.9571002928763332,False,"1,2",9.481522324404393e-16,8.511336166166536e-16,0.6165617997859109,0.6165617997859109,0.0,1.8298194012064215,7,True,0.05882570892572403,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,projected_cycle_only_connection_large,projected_cycle_only_connection_large,False,False,False,True,False
learned_noncontiguous_block_positive_control_N6_W8_B2_Z0.2_S14,learned_noncontiguous_block_positive_control,6,8,2,4,0.2,14,4.655537900025175e-16,4.427189261848358e-16,False,1,3.9921561362123424e-16,3.673443614909883e-16,3.017057704302975e-16,2.7821665217400325e-16,2.3489118256294236e-17,9.032651282814484e-16,1,True,0.04645599995274097,4.476278938830673e-16,1e-12,1e-12,True,accept,accept,uncertain,global_gauge_consistent,global_gauge_consistent,True,False,False,False,False
exact_global_block_gauge_N6_W8_B2_Z0.4_S14,exact_global_block_gauge,6,8,2,4,0.4,14,4.655537900025175e-16,4.413021223788618e-16,False,1,3.9921561362123424e-16,3.7487976728003726e-16,3.017057704302975e-16,2.7821665217400325e-16,2.3489118256294236e-17,9.032651282814484e-16,1,True,0.046351084019988775,4.476278938830673e-16,1e-12,1e-12,True,accept,accept,uncertain,global_gauge_consistent,global_gauge_consistent,True,False,False,False,False
noisy_global_block_gauge_N6_W8_B2_Z0.4_S14,noisy_global_block_gauge,6,8,2,4,0.4,14,1.4142135623730951,1.0,False,,5.896199301973345e-16,5.820315376348428e-16,0.6110847605762735,0.5516195029338752,0.059465257642398295,1.4142135623730954,7,True,0.05472433299291879,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,projected_cycle_only_connection_large,global_gauge_consistent,True,False,False,True,False
edge_corrupted_global_gauge_N6_W8_B2_Z0.4_S14,edge_corrupted_global_gauge,6,8,2,4,0.4,14,0.28284271247461945,0.20000000000000034,False,1,4.1992293085640504e-16,4.041793372457913e-16,0.07856742013183891,0.07856742013183891,0.0,1.414213562373095,1,True,0.04690370801836252,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,projected_cycle_only_connection_large,projected_cycle_only_connection_large,False,False,False,True,False
noncentral_block_holonomy_N6_W8_B2_Z0.4_S14,noncentral_block_holonomy,6,8,2,4,0.4,14,0.3380266725330313,0.2542423147947443,False,1,4.653463998637722e-16,2.995223707134596e-16,0.11839281929245057,0.11839281929245057,0.0,1.414213562373095,6,True,0.0558735829545185,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,projected_cycle_only_connection_large,noncentral_block_holonomy,False,False,False,True,False
scalar_block_phase_mu2_N6_W8_B2_Z0.4_S14,scalar_block_phase_mu2,6,8,2,4,0.4,14,0.4,0.0,True,"1,2",0.0,0.0,0.11111111111111129,0.1111111111111111,1.8041124150158794e-16,2.0,1,True,0.04819495801348239,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,observed_scalar_projective_candidate,observed_scalar_projective_candidate,False,False,False,True,False
fake_projection_trap_N6_W8_B2_Z0.4_S14,fake_projection_trap,6,8,2,4,0.4,14,1.389136460925498,0.9571002928763332,False,"1,2",9.481522324404393e-16,8.511336166166536e-16,0.6165617997859109,0.6165617997859109,0.0,1.8298194012064215,7,True,0.06037766707595438,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,projected_cycle_only_connection_large,projected_cycle_only_connection_large,False,False,False,True,False
learned_noncontiguous_block_positive_control_N6_W8_B2_Z0.4_S14,learned_noncontiguous_block_positive_control,6,8,2,4,0.4,14,4.655537900025175e-16,4.427189261848358e-16,False,1,3.9921561362123424e-16,3.673443614909883e-16,3.017057704302975e-16,2.7821665217400325e-16,2.3489118256294236e-17,9.032651282814484e-16,1,True,0.04798658296931535,4.476278938830673e-16,1e-12,1e-12,True,accept,accept,uncertain,global_gauge_consistent,global_gauge_consistent,True,False,False,False,False
exact_global_block_gauge_N6_W8_B2_Z0.8_S14,exact_global_block_gauge,6,8,2,4,0.8,14,4.655537900025175e-16,4.413021223788618e-16,False,1,3.9921561362123424e-16,3.7487976728003726e-16,3.017057704302975e-16,2.7821665217400325e-16,2.3489118256294236e-17,9.032651282814484e-16,1,True,0.04772300005424768,4.476278938830673e-16,1e-12,1e-12,True,accept,accept,uncertain,global_gauge_consistent,global_gauge_consistent,True,False,False,False,False
noisy_global_block_gauge_N6_W8_B2_Z0.8_S14,noisy_global_block_gauge,6,8,2,4,0.8,14,1.4142135623730951,0.9999999999999998,False,,7.512983854104734e-16,7.087325922675262e-16,0.6368012113676267,0.5953093916733967,0.04149181969422999,1.4142135623730956,9,True,0.06993925001006573,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,projected_cycle_only_connection_large,global_gauge_consistent,True,False,False,True,False
edge_corrupted_global_gauge_N6_W8_B2_Z0.8_S14,edge_corrupted_global_gauge,6,8,2,4,0.8,14,0.28284271247461945,0.20000000000000034,False,1,3.0659120580264714e-16,2.827177687502681e-16,0.07856742013183902,0.07856742013183898,4.163336342344337e-17,1.414213562373095,1,True,0.04595295898616314,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,projected_cycle_only_connection_large,projected_cycle_only_connection_large,False,False,False,True,False
noncentral_block_holonomy_N6_W8_B2_Z0.8_S14,noncentral_block_holonomy,6,8,2,4,0.8,14,0.3380266725330313,0.2542423147947443,False,1,4.653463998637722e-16,2.995223707134596e-16,0.11839281929245057,0.11839281929245057,0.0,1.414213562373095,6,True,0.05464741704054177,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,projected_cycle_only_connection_large,noncentral_block_holonomy,False,False,False,True,False
scalar_block_phase_mu2_N6_W8_B2_Z0.8_S14,scalar_block_phase_mu2,6,8,2,4,0.8,14,0.4,0.0,True,"1,2",0.0,0.0,0.11111111111111129,0.1111111111111111,1.8041124150158794e-16,2.0,1,True,0.04641825007274747,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,observed_scalar_projective_candidate,observed_scalar_projective_candidate,False,False,False,True,False
fake_projection_trap_N6_W8_B2_Z0.8_S14,fake_projection_trap,6,8,2,4,0.8,14,1.389136460925498,0.9571002928763332,False,"1,2",9.481522324404393e-16,8.511336166166536e-16,0.6165617997859109,0.6165617997859109,0.0,1.8298194012064215,7,True,0.05716412502806634,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,projected_cycle_only_connection_large,projected_cycle_only_connection_large,False,False,False,True,False
learned_noncontiguous_block_positive_control_N6_W8_B2_Z0.8_S14,learned_noncontiguous_block_positive_control,6,8,2,4,0.8,14,4.655537900025175e-16,4.427189261848358e-16,False,1,3.9921561362123424e-16,3.673443614909883e-16,3.017057704302975e-16,2.7821665217400325e-16,2.3489118256294236e-17,9.032651282814484e-16,1,True,0.045302625047042966,4.476278938830673e-16,1e-12,1e-12,True,accept,accept,uncertain,global_gauge_consistent,global_gauge_consistent,True,False,False,False,False
exact_global_block_gauge_N6_W8_B4_Z0.0_S14,exact_global_block_gauge,6,8,4,2,0.0,14,6.953121291119928e-16,6.529170517650323e-16,False,1,6.840319236404033e-16,6.561930032130113e-16,6.773164422442943e-16,5.202446023836363e-16,1.5707183986065795e-16,9.240020512285415e-16,1,True,0.025005250005051494,4.476278938830673e-16,1e-12,1e-12,True,accept,accept,uncertain,global_gauge_consistent,global_gauge_consistent,True,False,False,False,False
noisy_global_block_gauge_N6_W8_B4_Z0.0_S14,noisy_global_block_gauge,6,8,4,2,0.0,14,6.953121291119928e-16,6.529170517650323e-16,False,1,6.840319236404033e-16,6.561930032130113e-16,6.773164422442943e-16,5.202446023836363e-16,1.5707183986065795e-16,9.240020512285415e-16,1,True,0.02488862501922995,4.476278938830673e-16,1e-12,1e-12,True,accept,accept,uncertain,global_gauge_consistent,global_gauge_consistent,True,False,False,False,False
edge_corrupted_global_gauge_N6_W8_B4_Z0.0_S14,edge_corrupted_global_gauge,6,8,4,2,0.0,14,0.3456799356227581,0.1739284184217892,False,"1,2",6.330636627346092e-16,6.257723332655227e-16,0.10962635217900295,0.10962635217900295,0.0,1.7270513810472672,6,True,0.03181725007016212,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,projected_cycle_only_connection_large,projected_cycle_only_connection_large,False,False,False,True,False
noncentral_block_holonomy_N6_W8_B4_Z0.0_S14,noncentral_block_holonomy,6,8,4,2,0.0,14,0.23902095237003093,0.21189454367000068,False,1,1.6557618281366646e-15,1.0174476620937962e-15,0.08371636536548538,0.08371636536548538,0.0,1.0000000000000002,6,True,0.02963266707956791,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,projected_cycle_only_connection_large,noncentral_block_holonomy,False,False,False,True,False
scalar_block_phase_mu2_N6_W8_B4_Z0.0_S14,scalar_block_phase_mu2,6,8,4,2,0.0,14,0.4,0.0,True,"1,2",5.561631890375525e-16,5.296135627423314e-16,0.11111111111111155,0.11111111111111148,6.938893903907228e-17,2.0,1,True,0.025655957986600697,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,observed_scalar_projective_candidate,observed_scalar_projective_candidate,False,False,False,True,False
fake_projection_trap_N6_W8_B4_Z0.0_S14,fake_projection_trap,6,8,4,2,0.0,14,1.4111697373209107,0.9869795037253333,False,"1,2",1.3864333281607587e-15,1.235736183528646e-15,0.7576026595868272,0.7379842481168233,0.01961841147000387,1.3202775569866834,10,False,0.03956904192455113,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,projected_cycle_only_connection_large,projected_cycle_only_connection_large,False,False,False,True,False
exact_global_block_gauge_N6_W8_B4_Z0.01_S14,exact_global_block_gauge,6,8,4,2,0.01,14,6.953121291119928e-16,6.529170517650323e-16,False,1,6.840319236404033e-16,6.561930032130113e-16,6.773164422442943e-16,5.202446023836363e-16,1.5707183986065795e-16,9.240020512285415e-16,1,True,0.025727041997015476,4.476278938830673e-16,1e-12,1e-12,True,accept,accept,uncertain,global_gauge_consistent,global_gauge_consistent,True,False,False,False,False
noisy_global_block_gauge_N6_W8_B4_Z0.01_S14,noisy_global_block_gauge,6,8,4,2,0.01,14,1.7318964102487366,0.8661797248294931,False,2,1.5789823751680085e-15,1.4957019650762806e-15,0.9252146570906079,0.7729451299163097,0.1522695271742982,1.728737215803024,10,False,0.039042791933752596,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,projected_cycle_only_connection_large,global_gauge_consistent,True,False,False,True,False
edge_corrupted_global_gauge_N6_W8_B4_Z0.01_S14,edge_corrupted_global_gauge,6,8,4,2,0.01,14,0.3456799356227581,0.1739284184217892,False,"1,2",6.330636627346092e-16,6.257723332655227e-16,0.10962635217900295,0.10962635217900295,0.0,1.7270513810472672,6,True,0.032983334036543965,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,projected_cycle_only_connection_large,projected_cycle_only_connection_large,False,False,False,True,False
noncentral_block_holonomy_N6_W8_B4_Z0.01_S14,noncentral_block_holonomy,6,8,4,2,0.01,14,0.23902095237003093,0.21189454367000068,False,1,1.6557618281366646e-15,1.0174476620937962e-15,0.08371636536548538,0.08371636536548538,0.0,1.0000000000000002,6,True,0.030714791966602206,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,projected_cycle_only_connection_large,noncentral_block_holonomy,False,False,False,True,False
scalar_block_phase_mu2_N6_W8_B4_Z0.01_S14,scalar_block_phase_mu2,6,8,4,2,0.01,14,0.4,0.0,True,"1,2",5.561631890375525e-16,5.296135627423314e-16,0.11111111111111155,0.11111111111111148,6.938893903907228e-17,2.0,1,True,0.02606895810458809,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,observed_scalar_projective_candidate,observed_scalar_projective_candidate,False,False,False,True,False
fake_projection_trap_N6_W8_B4_Z0.01_S14,fake_projection_trap,6,8,4,2,0.01,14,1.4111697373209107,0.9869795037253333,False,"1,2",1.3864333281607587e-15,1.235736183528646e-15,0.7576026595868272,0.7379842481168233,0.01961841147000387,1.3202775569866834,10,False,0.03957987506873906,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,projected_cycle_only_connection_large,projected_cycle_only_connection_large,False,False,False,True,False
exact_global_block_gauge_N6_W8_B4_Z0.03_S14,exact_global_block_gauge,6,8,4,2,0.03,14,6.953121291119928e-16,6.529170517650323e-16,False,1,6.840319236404033e-16,6.561930032130113e-16,6.773164422442943e-16,5.202446023836363e-16,1.5707183986065795e-16,9.240020512285415e-16,1,True,0.024975042091682553,4.476278938830673e-16,1e-12,1e-12,True,accept,accept,uncertain,global_gauge_consistent,global_gauge_consistent,True,False,False,False,False
noisy_global_block_gauge_N6_W8_B4_Z0.03_S14,noisy_global_block_gauge,6,8,4,2,0.03,14,1.7306620419390186,0.8674080408481597,False,2,1.3814517556059506e-15,1.32492014513413e-15,0.9214579804195401,0.7939347169261798,0.1275232634933603,1.726831396974845,10,False,0.037800249992869794,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,projected_cycle_only_connection_large,global_gauge_consistent,True,False,False,True,False
edge_corrupted_global_gauge_N6_W8_B4_Z0.03_S14,edge_corrupted_global_gauge,6,8,4,2,0.03,14,0.3456799356227581,0.1739284184217892,False,"1,2",6.330636627346092e-16,6.257723332655227e-16,0.10962635217900295,0.10962635217900295,0.0,1.7270513810472672,6,True,0.03169945802073926,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,projected_cycle_only_connection_large,projected_cycle_only_connection_large,False,False,False,True,False
noncentral_block_holonomy_N6_W8_B4_Z0.03_S14,noncentral_block_holonomy,6,8,4,2,0.03,14,0.23902095237003093,0.21189454367000068,False,1,1.6557618281366646e-15,1.0174476620937962e-15,0.08371636536548538,0.08371636536548538,0.0,1.0000000000000002,6,True,0.029713541036471725,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,projected_cycle_only_connection_large,noncentral_block_holonomy,False,False,False,True,False
