setting_id,dataset,architecture,n_models,setting_role,seed,epochs,max_train_samples,max_test_samples,val_fraction,feature_batches,individual_accuracy_mean,individual_accuracy_max,parameter_count,inference_cost_units,pairwise_activation_alignment_residual,global_channel_scale_sync_residual,sync_disagreement_mean,central_projective_candidate,finite_index_candidate,non_brauer_noncentral,channel_residual_taxonomy,conv1_permutation_cycle_score,conv2_permutation_cycle_score,fc1_permutation_cycle_score,channel_permutation_cycle_score,method,val_accuracy,val_loss,accuracy,loss,selection_used_validation_only,evaluation_status,exact_relu_channel_gauge,single_model,capacity_matched,is_soup,is_ensemble,accuracy_delta_vs_c2m3,validation_delta_vs_c2m3,accuracy_delta_vs_greedy_soup,validation_delta_vs_greedy_soup,accuracy_delta_vs_weight_average,validation_delta_vs_weight_average,scale_source,selected_alpha,selected_tau,selected_layer_mask,conv1_log_scale_variance,conv1_mean_abs_log_scale,conv1_max_abs_log_scale,conv2_log_scale_variance,conv2_mean_abs_log_scale,conv2_max_abs_log_scale,fc1_log_scale_variance,fc1_mean_abs_log_scale,fc1_max_abs_log_scale,mean_log_scale_variance,mean_abs_log_scale,max_abs_log_scale,soup_selected_labels,soup_ingredient_count,union_candidate_count,selector_chose,selector_challenger,selector_val_margin,selector_left_greedy
fashion_mnist_cnn_confirmatory_N3_S7604,fashion_mnist,small_relu_cnn_no_batchnorm,3,main,7604,5,12000,0,0.2,16,0.8429666666666668,0.8488,206922,1218048,0.5998182561662462,0.1799613504513758,0.19473379629629628,False,False,True,non_brauer_no_central_projective_candidate,0.9013878188659972,0.75,0.9185586535436918,0.856648824136563,optimized_channel_scale,0.82125,0.6863051573435466,0.8075,0.6946841424942016,True,evaluated,True,True,True,False,False,0.02200000000000002,0.029583333333333406,-0.0413,-0.03749999999999998,0.4453,0.4691666666666667,optimized_layer_grid_global,1.25,inf,fc1,0.0,0.0,0.0,0.0,0.0,0.0,0.2070092921879024,0.2049901641039804,3.9992749067372846,0.06900309739596747,0.0683300547013268,3.9992749067372846,,,,,,,
fashion_mnist_cnn_confirmatory_N3_S7604,fashion_mnist,small_relu_cnn_no_batchnorm,3,main,7604,5,12000,0,0.2,16,0.8429666666666668,0.8488,206922,1218048,0.5998182561662462,0.1799613504513758,0.19473379629629628,False,False,True,non_brauer_no_central_projective_candidate,0.9013878188659972,0.75,0.9185586535436918,0.856648824136563,greedy_soup,0.85875,0.4086054849624634,0.8488,0.42575466413497925,True,evaluated,False,True,True,True,False,0.06330000000000002,0.06708333333333338,0.0,0.0,0.4866,0.5066666666666666,,,,,,,,,,,,,,,,,"[""original:1""]",1.0,,,,,
fashion_mnist_cnn_confirmatory_N3_S7604,fashion_mnist,small_relu_cnn_no_batchnorm,3,main,7604,5,12000,0,0.2,16,0.8429666666666668,0.8488,206922,1218048,0.5998182561662462,0.1799613504513758,0.19473379629629628,False,False,True,non_brauer_no_central_projective_candidate,0.9013878188659972,0.75,0.9185586535436918,0.856648824136563,channel_scaled_greedy_soup,0.85875,0.408605531056722,0.8488,0.42575466685295105,True,evaluated,True,True,True,True,False,0.06330000000000002,0.06708333333333338,0.0,0.0,0.4866,0.5066666666666666,,,,,,,,,,,,,,,,,"[""scaled:1""]",1.0,,,,,
fashion_mnist_cnn_confirmatory_N3_S7604,fashion_mnist,small_relu_cnn_no_batchnorm,3,main,7604,5,12000,0,0.2,16,0.8429666666666668,0.8488,206922,1218048,0.5998182561662462,0.1799613504513758,0.19473379629629628,False,False,True,non_brauer_no_central_projective_candidate,0.9013878188659972,0.75,0.9185586535436918,0.856648824136563,shrinkage_channel_scaled_greedy_soup,0.85875,0.40860552787780763,0.8488,0.42575466570854187,True,evaluated,True,True,True,True,False,0.06330000000000002,0.06708333333333338,0.0,0.0,0.4866,0.5066666666666666,,0.0,1.0,,,,,,,,,,,,,,"[""shrinkage:1""]",1.0,,,,,
fashion_mnist_cnn_confirmatory_N3_S7604,fashion_mnist,small_relu_cnn_no_batchnorm,3,main,7604,5,12000,0,0.2,16,0.8429666666666668,0.8488,206922,1218048,0.5998182561662462,0.1799613504513758,0.19473379629629628,False,False,True,non_brauer_no_central_projective_candidate,0.9013878188659972,0.75,0.9185586535436918,0.856648824136563,global_channel_scaled_greedy_soup,0.85875,0.40860552787780763,0.8488,0.42575466570854187,True,evaluated,True,True,True,True,False,0.06330000000000002,0.06708333333333338,0.0,0.0,0.4866,0.5066666666666666,,0.0,1.0,,,,,,,,,,,,,,"[""global:1""]",1.0,,,,,
fashion_mnist_cnn_confirmatory_N3_S7604,fashion_mnist,small_relu_cnn_no_batchnorm,3,main,7604,5,12000,0,0.2,16,0.8429666666666668,0.8488,206922,1218048,0.5998182561662462,0.1799613504513758,0.19473379629629628,False,False,True,non_brauer_no_central_projective_candidate,0.9013878188659972,0.75,0.9185586535436918,0.856648824136563,optimized_channel_scaled_greedy_soup,0.85875,0.40860552787780763,0.8488,0.42575466570854187,True,evaluated,True,True,True,True,False,0.06330000000000002,0.06708333333333338,0.0,0.0,0.4866,0.5066666666666666,,1.25,inf,fc1,,,,,,,,,,,,,"[""optimized:1""]",1.0,,,,,
fashion_mnist_cnn_confirmatory_N3_S7604,fashion_mnist,small_relu_cnn_no_batchnorm,3,main,7604,5,12000,0,0.2,16,0.8429666666666668,0.8488,206922,1218048,0.5998182561662462,0.1799613504513758,0.19473379629629628,False,False,True,non_brauer_no_central_projective_candidate,0.9013878188659972,0.75,0.9185586535436918,0.856648824136563,union_channel_candidate_soup,0.85875,0.4086054849624634,0.8488,0.42575466413497925,True,evaluated,True,True,True,True,False,0.06330000000000002,0.06708333333333338,0.0,0.0,0.4866,0.5066666666666666,,,,,,,,,,,,,,,,,"[""original:1""]",1.0,18.0,,,,
fashion_mnist_cnn_confirmatory_N3_S7604,fashion_mnist,small_relu_cnn_no_batchnorm,3,main,7604,5,12000,0,0.2,16,0.8429666666666668,0.8488,206922,1218048,0.5998182561662462,0.1799613504513758,0.19473379629629628,False,False,True,non_brauer_no_central_projective_candidate,0.9013878188659972,0.75,0.9185586535436918,0.856648824136563,ensemble_upper_bound,0.8616666666666667,0.40168848196665446,0.8493,0.4166914354801178,True,evaluated,False,False,False,False,True,0.06380000000000008,0.07000000000000006,0.000500000000000056,0.0029166666666666785,0.48710000000000003,0.5095833333333333,,,,,,,,,,,,,,,,,,,,,,,
fashion_mnist_cnn_confirmatory_N3_S7604,fashion_mnist,small_relu_cnn_no_batchnorm,3,main,7604,5,12000,0,0.2,16,0.8429666666666668,0.8488,206922,1218048,0.5998182561662462,0.1799613504513758,0.19473379629629628,False,False,True,non_brauer_no_central_projective_candidate,0.9013878188659972,0.75,0.9185586535436918,0.856648824136563,greedy_safe_selector,0.85875,0.4086054849624634,0.8488,0.42575466413497925,True,evaluated,False,True,True,True,False,0.06330000000000002,0.06708333333333338,0.0,0.0,0.4866,0.5066666666666666,,,,,,,,,,,,,,,,,,,,greedy_soup,union_channel_candidate_soup,0.0,False
fashion_mnist_cnn_confirmatory_N3_S7605,fashion_mnist,small_relu_cnn_no_batchnorm,3,main,7605,5,12000,0,0.2,16,0.8267333333333333,0.8422,206922,1218048,0.6002740495734744,0.2722267417679005,0.20370370370370372,False,False,True,non_brauer_no_central_projective_candidate,0.7905694150420948,0.82915619758885,0.9354143466934853,0.85171331977481,weight_average,0.2520833333333333,1.9432619031270344,0.2524,1.938755478477478,True,evaluated,False,True,True,False,False,-0.5379,-0.5225,-0.5897999999999999,-0.6033333333333334,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
fashion_mnist_cnn_confirmatory_N3_S7605,fashion_mnist,small_relu_cnn_no_batchnorm,3,main,7605,5,12000,0,0.2,16,0.8267333333333333,0.8422,206922,1218048,0.6002740495734744,0.2722267417679005,0.20370370370370372,False,False,True,non_brauer_no_central_projective_candidate,0.7905694150420948,0.82915619758885,0.9354143466934853,0.85171331977481,git_rebasin_pairwise_channel,0.765,0.768641570409139,0.7765,0.7557884418487549,True,evaluated,True,True,True,False,False,-0.013800000000000034,-0.009583333333333277,-0.06569999999999998,-0.0904166666666667,0.5241,0.5129166666666667,,,,,,,,,,,,,,,,,,,,,,,
fashion_mnist_cnn_confirmatory_N3_S7605,fashion_mnist,small_relu_cnn_no_batchnorm,3,main,7605,5,12000,0,0.2,16,0.8267333333333333,0.8422,206922,1218048,0.6002740495734744,0.2722267417679005,0.20370370370370372,False,False,True,non_brauer_no_central_projective_candidate,0.7905694150420948,0.82915619758885,0.9354143466934853,0.85171331977481,c2m3_channel_permutation,0.7745833333333333,0.7457871945699056,0.7903,0.7325228433609009,True,evaluated,True,True,True,False,False,0.0,0.0,-0.051899999999999946,-0.08083333333333342,0.5379,0.5225,,,,,,,,,,,,,,,,,,,,,,,
fashion_mnist_cnn_confirmatory_N3_S7605,fashion_mnist,small_relu_cnn_no_batchnorm,3,main,7605,5,12000,0,0.2,16,0.8267333333333333,0.8422,206922,1218048,0.6002740495734744,0.2722267417679005,0.20370370370370372,False,False,True,non_brauer_no_central_projective_candidate,0.7905694150420948,0.82915619758885,0.9354143466934853,0.85171331977481,positive_channel_scale,0.75375,0.7786018530527751,0.7574,0.7652341486930847,True,evaluated,True,True,True,False,False,-0.03290000000000004,-0.02083333333333326,-0.08479999999999999,-0.10166666666666668,0.5049999999999999,0.5016666666666667,reference_raw,1.0,inf,all,1.4684678389087906,0.5091360089556493,6.907755278982137,0.21254664805003198,0.22855711017659278,2.9572140647464074,0.2073586637356807,0.15731895641051427,6.907755278982137,0.6294577168981678,0.2983373585142521,6.907755278982137,,,,,,,
fashion_mnist_cnn_confirmatory_N3_S7605,fashion_mnist,small_relu_cnn_no_batchnorm,3,main,7605,5,12000,0,0.2,16,0.8267333333333333,0.8422,206922,1218048,0.6002740495734744,0.2722267417679005,0.20370370370370372,False,False,True,non_brauer_no_central_projective_candidate,0.7905694150420948,0.82915619758885,0.9354143466934853,0.85171331977481,shrinkage_channel_scale,0.7745833333333333,0.7457871945699056,0.7903,0.7325228433609009,True,evaluated,True,True,True,False,False,0.0,0.0,-0.051899999999999946,-0.08083333333333342,0.5379,0.5225,reference_shrinkage_validation_grid,0.0,1.0,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
fashion_mnist_cnn_confirmatory_N3_S7605,fashion_mnist,small_relu_cnn_no_batchnorm,3,main,7605,5,12000,0,0.2,16,0.8267333333333333,0.8422,206922,1218048,0.6002740495734744,0.2722267417679005,0.20370370370370372,False,False,True,non_brauer_no_central_projective_candidate,0.7905694150420948,0.82915619758885,0.9354143466934853,0.85171331977481,global_channel_scale,0.7745833333333333,0.7457871945699056,0.7903,0.7325228433609009,True,evaluated,True,True,True,False,False,0.0,0.0,-0.051899999999999946,-0.08083333333333342,0.5379,0.5225,global_log_scale_sync_validation_grid,0.0,1.0,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
fashion_mnist_cnn_confirmatory_N3_S7605,fashion_mnist,small_relu_cnn_no_batchnorm,3,main,7605,5,12000,0,0.2,16,0.8267333333333333,0.8422,206922,1218048,0.6002740495734744,0.2722267417679005,0.20370370370370372,False,False,True,non_brauer_no_central_projective_candidate,0.7905694150420948,0.82915619758885,0.9354143466934853,0.85171331977481,optimized_channel_scale,0.7766666666666666,0.7539390500386556,0.7907,0.7410396432876587,True,evaluated,True,True,True,False,False,0.00039999999999995595,0.002083333333333326,-0.05149999999999999,-0.0787500000000001,0.5383,0.5245833333333333,optimized_layer_grid_global,0.5,1.0,conv2,0.0,0.0,0.0,0.030705562504630468,0.10556696700107904,0.5,0.0,0.0,0.0,0.010235187501543489,0.03518898900035968,0.5,,,,,,,
fashion_mnist_cnn_confirmatory_N3_S7605,fashion_mnist,small_relu_cnn_no_batchnorm,3,main,7605,5,12000,0,0.2,16,0.8267333333333333,0.8422,206922,1218048,0.6002740495734744,0.2722267417679005,0.20370370370370372,False,False,True,non_brauer_no_central_projective_candidate,0.7905694150420948,0.82915619758885,0.9354143466934853,0.85171331977481,greedy_soup,0.8554166666666667,0.424665896097819,0.8422,0.43651024694442747,True,evaluated,False,True,True,True,False,0.051899999999999946,0.08083333333333342,0.0,0.0,0.5897999999999999,0.6033333333333334,,,,,,,,,,,,,,,,,"[""original:0""]",1.0,,,,,
fashion_mnist_cnn_confirmatory_N3_S7605,fashion_mnist,small_relu_cnn_no_batchnorm,3,main,7605,5,12000,0,0.2,16,0.8267333333333333,0.8422,206922,1218048,0.6002740495734744,0.2722267417679005,0.20370370370370372,False,False,True,non_brauer_no_central_projective_candidate,0.7905694150420948,0.82915619758885,0.9354143466934853,0.85171331977481,channel_scaled_greedy_soup,0.8554166666666667,0.4246659183502197,0.8422,0.4365102373600006,True,evaluated,True,True,True,True,False,0.051899999999999946,0.08083333333333342,0.0,0.0,0.5897999999999999,0.6033333333333334,,,,,,,,,,,,,,,,,"[""scaled:0""]",1.0,,,,,
fashion_mnist_cnn_confirmatory_N3_S7605,fashion_mnist,small_relu_cnn_no_batchnorm,3,main,7605,5,12000,0,0.2,16,0.8267333333333333,0.8422,206922,1218048,0.6002740495734744,0.2722267417679005,0.20370370370370372,False,False,True,non_brauer_no_central_projective_candidate,0.7905694150420948,0.82915619758885,0.9354143466934853,0.85171331977481,shrinkage_channel_scaled_greedy_soup,0.8554166666666667,0.4246659104029338,0.8422,0.4365102362632751,True,evaluated,True,True,True,True,False,0.051899999999999946,0.08083333333333342,0.0,0.0,0.5897999999999999,0.6033333333333334,,0.0,1.0,,,,,,,,,,,,,,"[""shrinkage:0""]",1.0,,,,,
fashion_mnist_cnn_confirmatory_N3_S7605,fashion_mnist,small_relu_cnn_no_batchnorm,3,main,7605,5,12000,0,0.2,16,0.8267333333333333,0.8422,206922,1218048,0.6002740495734744,0.2722267417679005,0.20370370370370372,False,False,True,non_brauer_no_central_projective_candidate,0.7905694150420948,0.82915619758885,0.9354143466934853,0.85171331977481,global_channel_scaled_greedy_soup,0.8554166666666667,0.4246659104029338,0.8422,0.4365102362632751,True,evaluated,True,True,True,True,False,0.051899999999999946,0.08083333333333342,0.0,0.0,0.5897999999999999,0.6033333333333334,,0.0,1.0,,,,,,,,,,,,,,"[""global:0""]",1.0,,,,,
fashion_mnist_cnn_confirmatory_N3_S7605,fashion_mnist,small_relu_cnn_no_batchnorm,3,main,7605,5,12000,0,0.2,16,0.8267333333333333,0.8422,206922,1218048,0.6002740495734744,0.2722267417679005,0.20370370370370372,False,False,True,non_brauer_no_central_projective_candidate,0.7905694150420948,0.82915619758885,0.9354143466934853,0.85171331977481,optimized_channel_scaled_greedy_soup,0.8554166666666667,0.42466591199239095,0.8422,0.4365102385044098,True,evaluated,True,True,True,True,False,0.051899999999999946,0.08083333333333342,0.0,0.0,0.5897999999999999,0.6033333333333334,,0.5,1.0,conv2,,,,,,,,,,,,,"[""optimized:0""]",1.0,,,,,
fashion_mnist_cnn_confirmatory_N3_S7605,fashion_mnist,small_relu_cnn_no_batchnorm,3,main,7605,5,12000,0,0.2,16,0.8267333333333333,0.8422,206922,1218048,0.6002740495734744,0.2722267417679005,0.20370370370370372,False,False,True,non_brauer_no_central_projective_candidate,0.7905694150420948,0.82915619758885,0.9354143466934853,0.85171331977481,union_channel_candidate_soup,0.8554166666666667,0.424665896097819,0.8422,0.43651024694442747,True,evaluated,True,True,True,True,False,0.051899999999999946,0.08083333333333342,0.0,0.0,0.5897999999999999,0.6033333333333334,,,,,,,,,,,,,,,,,"[""original:0""]",1.0,18.0,,,,
fashion_mnist_cnn_confirmatory_N3_S7605,fashion_mnist,small_relu_cnn_no_batchnorm,3,main,7605,5,12000,0,0.2,16,0.8267333333333333,0.8422,206922,1218048,0.6002740495734744,0.2722267417679005,0.20370370370370372,False,False,True,non_brauer_no_central_projective_candidate,0.7905694150420948,0.82915619758885,0.9354143466934853,0.85171331977481,ensemble_upper_bound,0.8408333333333333,0.4347793531417847,0.8405,0.442957222366333,True,evaluated,False,False,False,False,True,0.05020000000000002,0.06625000000000003,-0.0016999999999999238,-0.014583333333333393,0.5881000000000001,0.58875,,,,,,,,,,,,,,,,,,,,,,,
fashion_mnist_cnn_confirmatory_N3_S7605,fashion_mnist,small_relu_cnn_no_batchnorm,3,main,7605,5,12000,0,0.2,16,0.8267333333333333,0.8422,206922,1218048,0.6002740495734744,0.2722267417679005,0.20370370370370372,False,False,True,non_brauer_no_central_projective_candidate,0.7905694150420948,0.82915619758885,0.9354143466934853,0.85171331977481,greedy_safe_selector,0.8554166666666667,0.424665896097819,0.8422,0.43651024694442747,True,evaluated,False,True,True,True,False,0.051899999999999946,0.08083333333333342,0.0,0.0,0.5897999999999999,0.6033333333333334,,,,,,,,,,,,,,,,,,,,greedy_soup,union_channel_candidate_soup,0.0,False
fashion_mnist_cnn_confirmatory_N3_S7606,fashion_mnist,small_relu_cnn_no_batchnorm,3,main,7606,5,12000,0,0.2,16,0.8345666666666668,0.8462,206922,1218048,0.6037312050660452,0.09598591379585573,0.19878472222222224,False,False,True,non_brauer_no_central_projective_candidate,0.82915619758885,0.8660254037844386,0.9100137361600648,0.8683984458444511,weight_average,0.41625,1.8977511978149415,0.421,1.8895529529571533,True,evaluated,False,True,True,False,False,-0.3706,-0.3829166666666667,-0.42519999999999997,-0.4391666666666667,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
fashion_mnist_cnn_confirmatory_N3_S7606,fashion_mnist,small_relu_cnn_no_batchnorm,3,main,7606,5,12000,0,0.2,16,0.8345666666666668,0.8462,206922,1218048,0.6037312050660452,0.09598591379585573,0.19878472222222224,False,False,True,non_brauer_no_central_projective_candidate,0.82915619758885,0.8660254037844386,0.9100137361600648,0.8683984458444511,git_rebasin_pairwise_channel,0.7691666666666667,0.8033948612213134,0.7648,0.7894287092208863,True,evaluated,True,True,True,False,False,-0.026799999999999935,-0.030000000000000027,-0.08139999999999992,-0.08625000000000005,0.34380000000000005,0.35291666666666666,,,,,,,,,,,,,,,,,,,,,,,
fashion_mnist_cnn_confirmatory_N3_S7606,fashion_mnist,small_relu_cnn_no_batchnorm,3,main,7606,5,12000,0,0.2,16,0.8345666666666668,0.8462,206922,1218048,0.6037312050660452,0.09598591379585573,0.19878472222222224,False,False,True,non_brauer_no_central_projective_candidate,0.82915619758885,0.8660254037844386,0.9100137361600648,0.8683984458444511,c2m3_channel_permutation,0.7991666666666667,0.7715106137593587,0.7916,0.7608100456237793,True,evaluated,True,True,True,False,False,0.0,0.0,-0.05459999999999998,-0.05625000000000002,0.3706,0.3829166666666667,,,,,,,,,,,,,,,,,,,,,,,
fashion_mnist_cnn_confirmatory_N3_S7606,fashion_mnist,small_relu_cnn_no_batchnorm,3,main,7606,5,12000,0,0.2,16,0.8345666666666668,0.8462,206922,1218048,0.6037312050660452,0.09598591379585573,0.19878472222222224,False,False,True,non_brauer_no_central_projective_candidate,0.82915619758885,0.8660254037844386,0.9100137361600648,0.8683984458444511,positive_channel_scale,0.7020833333333333,0.8502795187632243,0.6944,0.8274166662216187,True,evaluated,True,True,True,False,False,-0.09719999999999995,-0.09708333333333341,-0.15179999999999993,-0.15333333333333343,0.27340000000000003,0.2858333333333333,reference_raw,1.0,inf,all,0.45273382421204333,0.456358590818364,2.146039320713077,0.10763551623550227,0.304581616367682,1.0241589033977747,0.09632132102858042,0.15408569066233668,1.5456173950934438,0.21889688715870867,0.3050086326161276,2.146039320713077,,,,,,,
fashion_mnist_cnn_confirmatory_N3_S7606,fashion_mnist,small_relu_cnn_no_batchnorm,3,main,7606,5,12000,0,0.2,16,0.8345666666666668,0.8462,206922,1218048,0.6037312050660452,0.09598591379585573,0.19878472222222224,False,False,True,non_brauer_no_central_projective_candidate,0.82915619758885,0.8660254037844386,0.9100137361600648,0.8683984458444511,shrinkage_channel_scale,0.7991666666666667,0.7715106137593587,0.7916,0.7608100456237793,True,evaluated,True,True,True,False,False,0.0,0.0,-0.05459999999999998,-0.05625000000000002,0.3706,0.3829166666666667,reference_shrinkage_validation_grid,0.0,1.0,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
fashion_mnist_cnn_confirmatory_N3_S7606,fashion_mnist,small_relu_cnn_no_batchnorm,3,main,7606,5,12000,0,0.2,16,0.8345666666666668,0.8462,206922,1218048,0.6037312050660452,0.09598591379585573,0.19878472222222224,False,False,True,non_brauer_no_central_projective_candidate,0.82915619758885,0.8660254037844386,0.9100137361600648,0.8683984458444511,global_channel_scale,0.7991666666666667,0.7715106137593587,0.7916,0.7608100456237793,True,evaluated,True,True,True,False,False,0.0,0.0,-0.05459999999999998,-0.05625000000000002,0.3706,0.3829166666666667,global_log_scale_sync_validation_grid,0.0,1.0,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
fashion_mnist_cnn_confirmatory_N3_S7606,fashion_mnist,small_relu_cnn_no_batchnorm,3,main,7606,5,12000,0,0.2,16,0.8345666666666668,0.8462,206922,1218048,0.6037312050660452,0.09598591379585573,0.19878472222222224,False,False,True,non_brauer_no_central_projective_candidate,0.82915619758885,0.8660254037844386,0.9100137361600648,0.8683984458444511,optimized_channel_scale,0.7991666666666667,0.7715106137593587,0.7916,0.7608100456237793,True,evaluated,True,True,True,False,False,0.0,0.0,-0.05459999999999998,-0.05625000000000002,0.3706,0.3829166666666667,optimized_layer_grid_reference,0.0,1.0,conv1+conv2+fc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
fashion_mnist_cnn_confirmatory_N3_S7606,fashion_mnist,small_relu_cnn_no_batchnorm,3,main,7606,5,12000,0,0.2,16,0.8345666666666668,0.8462,206922,1218048,0.6037312050660452,0.09598591379585573,0.19878472222222224,False,False,True,non_brauer_no_central_projective_candidate,0.82915619758885,0.8660254037844386,0.9100137361600648,0.8683984458444511,greedy_soup,0.8554166666666667,0.43454853057861326,0.8462,0.4335444532394409,True,evaluated,False,True,True,True,False,0.05459999999999998,0.05625000000000002,0.0,0.0,0.42519999999999997,0.4391666666666667,,,,,,,,,,,,,,,,,"[""original:1""]",1.0,,,,,
fashion_mnist_cnn_confirmatory_N3_S7606,fashion_mnist,small_relu_cnn_no_batchnorm,3,main,7606,5,12000,0,0.2,16,0.8345666666666668,0.8462,206922,1218048,0.6037312050660452,0.09598591379585573,0.19878472222222224,False,False,True,non_brauer_no_central_projective_candidate,0.82915619758885,0.8660254037844386,0.9100137361600648,0.8683984458444511,channel_scaled_greedy_soup,0.8554166666666667,0.4345485289891561,0.8462,0.43354446144104003,True,evaluated,True,True,True,True,False,0.05459999999999998,0.05625000000000002,0.0,0.0,0.42519999999999997,0.4391666666666667,,,,,,,,,,,,,,,,,"[""scaled:1""]",1.0,,,,,
fashion_mnist_cnn_confirmatory_N3_S7606,fashion_mnist,small_relu_cnn_no_batchnorm,3,main,7606,5,12000,0,0.2,16,0.8345666666666668,0.8462,206922,1218048,0.6037312050660452,0.09598591379585573,0.19878472222222224,False,False,True,non_brauer_no_central_projective_candidate,0.82915619758885,0.8660254037844386,0.9100137361600648,0.8683984458444511,shrinkage_channel_scaled_greedy_soup,0.8554166666666667,0.4345485226313273,0.8462,0.43354445519447327,True,evaluated,True,True,True,True,False,0.05459999999999998,0.05625000000000002,0.0,0.0,0.42519999999999997,0.4391666666666667,,0.0,1.0,,,,,,,,,,,,,,"[""shrinkage:1""]",1.0,,,,,
fashion_mnist_cnn_confirmatory_N3_S7606,fashion_mnist,small_relu_cnn_no_batchnorm,3,main,7606,5,12000,0,0.2,16,0.8345666666666668,0.8462,206922,1218048,0.6037312050660452,0.09598591379585573,0.19878472222222224,False,False,True,non_brauer_no_central_projective_candidate,0.82915619758885,0.8660254037844386,0.9100137361600648,0.8683984458444511,global_channel_scaled_greedy_soup,0.8554166666666667,0.4345485226313273,0.8462,0.43354445519447327,True,evaluated,True,True,True,True,False,0.05459999999999998,0.05625000000000002,0.0,0.0,0.42519999999999997,0.4391666666666667,,0.0,1.0,,,,,,,,,,,,,,"[""global:1""]",1.0,,,,,
fashion_mnist_cnn_confirmatory_N3_S7606,fashion_mnist,small_relu_cnn_no_batchnorm,3,main,7606,5,12000,0,0.2,16,0.8345666666666668,0.8462,206922,1218048,0.6037312050660452,0.09598591379585573,0.19878472222222224,False,False,True,non_brauer_no_central_projective_candidate,0.82915619758885,0.8660254037844386,0.9100137361600648,0.8683984458444511,optimized_channel_scaled_greedy_soup,0.8554166666666667,0.4345485226313273,0.8462,0.43354445519447327,True,evaluated,True,True,True,True,False,0.05459999999999998,0.05625000000000002,0.0,0.0,0.42519999999999997,0.4391666666666667,,0.0,1.0,conv1+conv2+fc1,,,,,,,,,,,,,"[""optimized:1""]",1.0,,,,,
fashion_mnist_cnn_confirmatory_N3_S7606,fashion_mnist,small_relu_cnn_no_batchnorm,3,main,7606,5,12000,0,0.2,16,0.8345666666666668,0.8462,206922,1218048,0.6037312050660452,0.09598591379585573,0.19878472222222224,False,False,True,non_brauer_no_central_projective_candidate,0.82915619758885,0.8660254037844386,0.9100137361600648,0.8683984458444511,union_channel_candidate_soup,0.8554166666666667,0.4345485194524129,0.8462,0.433544459104538,True,evaluated,True,True,True,True,False,0.05459999999999998,0.05625000000000002,0.0,0.0,0.42519999999999997,0.4391666666666667,,,,,,,,,,,,,,,,,"[""optimized:1"", ""global:1"", ""shrinkage:1""]",3.0,18.0,,,,
fashion_mnist_cnn_confirmatory_N3_S7606,fashion_mnist,small_relu_cnn_no_batchnorm,3,main,7606,5,12000,0,0.2,16,0.8345666666666668,0.8462,206922,1218048,0.6037312050660452,0.09598591379585573,0.19878472222222224,False,False,True,non_brauer_no_central_projective_candidate,0.82915619758885,0.8660254037844386,0.9100137361600648,0.8683984458444511,ensemble_upper_bound,0.8541666666666666,0.4276862064997355,0.8486,0.4263052283287048,True,evaluated,False,False,False,False,True,0.05700000000000005,0.05499999999999994,0.0024000000000000687,-0.0012500000000000844,0.42760000000000004,0.4379166666666666,,,,,,,,,,,,,,,,,,,,,,,
fashion_mnist_cnn_confirmatory_N3_S7606,fashion_mnist,small_relu_cnn_no_batchnorm,3,main,7606,5,12000,0,0.2,16,0.8345666666666668,0.8462,206922,1218048,0.6037312050660452,0.09598591379585573,0.19878472222222224,False,False,True,non_brauer_no_central_projective_candidate,0.82915619758885,0.8660254037844386,0.9100137361600648,0.8683984458444511,greedy_safe_selector,0.8554166666666667,0.43454853057861326,0.8462,0.4335444532394409,True,evaluated,False,True,True,True,False,0.05459999999999998,0.05625000000000002,0.0,0.0,0.42519999999999997,0.4391666666666667,,,,,,,,,,,,,,,,,,,,greedy_soup,union_channel_candidate_soup,0.0,False
fashion_mnist_cnn_confirmatory_N3_S7607,fashion_mnist,small_relu_cnn_no_batchnorm,3,main,7607,5,12000,0,0.2,16,0.8382999999999999,0.8418,206922,1218048,0.5670709808667501,0.09877190771437011,0.1695601851851852,False,False,True,non_brauer_no_central_projective_candidate,0.7071067811865475,0.75,0.9270248108869579,0.7947105306911685,weight_average,0.3525,1.8077586237589518,0.3539,1.8134865505218505,True,evaluated,False,True,True,False,False,-0.4357,-0.45916666666666667,-0.4879,-0.5033333333333334,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
